DOOR,Masonite International Corporation Ordinary Shares (Canada),NASDAQ
55.00,54.95,55.00,54.00
54.95,54.95,54.95,54.95
53.50,54.00,54.00,53.50
54.00,54.00,54.00,54.00
54.00,54.13,54.13,54.00
52.25,52.75,52.75,52.20
52.25,52.25,52.25,52.25
53.00,52.00,53.00,52.00
52.00,53.00,53.00,52.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,54.00,53.00
54.75,54.00,54.75,53.00
52.00,52.00,52.00,52.00
53.00,52.88,53.00,52.75
53.00,50.70,53.00,50.00
51.00,50.00,51.00,50.00
50.00,51.25,51.25,50.00
52.25,52.00,52.25,52.00
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,53.00,52.50
51.50,51.50,51.50,51.50
49.60,49.60,51.25,49.60
49.60,49.60,49.60,49.60
49.60,49.60,49.60,49.60
51.00,51.00,51.00,51.00
51.00,51.00,51.00,51.00
51.00,50.75,51.00,50.70
49.90,50.00,50.00,49.90
50.00,50.00,50.50,50.00
50.50,50.50,50.50,50.50
50.50,50.50,50.50,50.50
50.50,50.50,50.50,50.50
50.75,50.75,50.75,50.75
51.00,51.00,51.50,51.00
51.00,51.00,51.00,51.00
49.00,49.50,49.50,49.00
49.50,49.50,49.50,49.50
47.00,48.50,48.55,47.00
48.50,48.50,48.50,48.50
48.50,49.90,50.00,48.50
49.90,49.90,49.90,49.90
47.00,48.00,49.00,47.00
47.00,47.00,48.00,47.00
47.50,49.50,49.50,45.00
47.25,50.00,50.00,46.00
46.00,50.00,50.00,46.00
49.00,48.00,49.00,46.00
47.25,49.00,49.00,46.00
47.50,48.00,48.05,46.25
46.00,49.00,49.00,46.00
48.88,49.00,49.00,48.88
49.00,49.00,49.00,49.00
49.50,50.00,50.00,49.00
50.00,50.50,50.50,49.50
51.00,51.75,52.75,51.00
52.00,50.45,52.00,50.45
50.77,48.50,50.77,48.00
47.29,49.00,49.00,46.38
49.00,49.00,49.00,48.50
49.10,49.26,50.00,49.05
49.50,50.99,51.03,49.50
51.16,50.30,52.00,50.00
50.94,50.75,51.00,50.00
50.75,50.01,50.94,49.00
49.86,49.48,50.50,49.25
49.75,49.35,49.75,49.02
49.49,50.25,50.55,49.25
50.35,49.50,50.40,49.01
49.64,49.28,50.00,49.12
49.24,48.93,49.26,48.50
48.21,50.05,50.05,48.21
49.79,48.45,49.79,48.00
48.60,46.78,48.99,46.78
46.32,47.89,49.05,45.81
48.01,48.50,49.15,48.01
48.50,48.20,48.69,47.53
48.27,48.16,48.27,47.51
48.16,48.15,48.72,47.51
48.00,47.31,48.00,47.01
47.19,47.20,47.40,46.52
47.50,48.10,48.50,47.50
48.01,48.51,49.00,48.01
48.50,48.76,49.20,48.40
49.00,48.25,51.00,47.77
48.73,48.25,48.76,48.25
47.98,48.00,48.31,47.70
48.10,48.76,49.00,48.10
48.75,48.18,48.75,48.00
48.18,48.73,49.00,48.11
48.80,48.88,49.00,48.44
51.39,49.26,51.39,48.50
50.92,49.25,50.92,49.00
49.50,48.85,49.50,48.75
47.23,48.61,48.97,47.23
48.91,49.90,50.21,48.91
50.00,50.05,50.25,50.00
52.23,49.89,52.23,49.75
49.24,49.29,49.37,48.04
49.57,49.48,49.75,48.98
49.23,48.76,49.30,47.75
48.67,48.79,49.19,48.50
48.00,48.45,48.72,47.64
48.51,49.51,49.96,48.51
49.50,49.07,49.50,49.00
49.50,48.88,49.50,48.75
49.25,49.24,49.25,48.77
49.28,49.17,49.28,49.00
48.82,49.01,49.19,48.82
49.35,49.51,49.78,48.91
49.80,49.40,49.88,49.31
49.75,49.60,50.20,49.40
49.67,49.30,49.97,49.01
49.57,49.98,50.00,49.08
49.35,50.50,51.71,49.35
50.79,50.48,50.79,50.03
50.50,50.65,51.00,50.50
50.20,50.55,50.84,49.56
51.00,51.07,51.47,50.52
51.30,51.00,52.00,50.62
51.00,51.70,52.00,50.87
51.75,51.72,51.80,51.24
51.28,51.63,51.76,51.15
51.81,51.71,52.00,51.11
52.00,52.20,52.46,51.32
52.20,52.21,52.46,51.70
52.75,54.35,55.00,52.47
54.35,55.00,55.79,54.25
54.65,55.20,55.53,54.25
55.21,55.73,56.00,54.63
55.58,57.98,58.47,55.58
58.02,59.02,59.25,57.92
58.84,59.25,59.47,58.66
59.11,59.25,59.55,58.86
59.68,60.00,60.13,59.30
60.00,59.50,60.26,59.18
59.85,59.46,59.93,59.18
59.14,59.08,59.49,58.08
59.06,58.99,60.12,58.97
59.26,59.00,59.63,58.76
62.25,58.95,62.25,58.62
58.95,58.86,59.05,58.61
58.53,56.98,58.53,56.88
56.90,57.51,57.57,56.03
57.00,57.23,57.67,55.98
56.84,57.40,57.72,56.08
57.26,57.50,57.90,56.70
57.50,56.60,57.50,56.40
56.92,57.91,58.32,56.92
57.85,57.00,58.52,56.66
57.00,56.20,57.40,55.35
57.93,55.71,58.08,55.66
55.58,56.00,56.34,55.58
55.55,55.90,56.00,55.52
56.28,55.50,56.50,55.19
55.22,55.00,55.64,54.88
55.20,54.73,55.50,54.10
55.15,54.75,55.15,54.29
54.72,54.67,55.00,54.19
54.47,54.57,54.57,54.06
54.89,54.00,54.94,53.85
54.19,53.39,54.19,53.10
53.33,54.05,54.16,53.21
54.08,54.27,54.99,53.56
54.25,54.39,54.48,53.98
54.48,54.24,54.48,53.70
54.00,53.92,54.23,52.81
53.94,54.51,55.14,53.73
54.82,54.40,54.96,53.66
54.94,54.50,54.94,54.34
54.25,54.73,54.73,52.89
54.48,55.23,55.63,54.48
55.11,56.60,56.60,54.76
56.29,57.73,58.06,56.29
57.88,57.70,58.00,57.24
57.12,57.75,58.23,56.90
57.98,58.46,58.65,57.68
58.28,58.14,58.76,57.38
58.40,58.31,58.50,58.08
58.38,58.53,59.13,58.10
58.30,58.60,58.93,58.30
58.58,57.86,58.90,57.76
57.76,58.43,58.58,57.04
58.35,57.40,58.51,56.41
57.29,57.36,57.40,56.79
57.35,56.37,57.45,56.10
56.56,56.66,56.75,56.27
57.02,56.64,57.37,56.20
56.60,56.80,56.96,55.04
56.91,56.37,57.00,55.47
56.29,55.39,56.54,54.81
55.93,55.39,56.00,55.01
55.46,54.97,55.92,54.66
55.23,55.04,55.28,53.85
54.84,55.50,55.60,54.31
55.62,56.52,56.78,55.32
56.41,57.20,58.73,56.41
57.30,58.64,59.29,57.20
58.73,58.77,59.35,58.48
58.75,57.50,59.05,56.91
57.18,57.25,58.49,56.87
57.06,57.41,57.88,56.90
58.63,56.98,58.83,56.66
57.15,56.33,57.15,55.77
56.57,56.02,57.55,55.16
56.18,54.73,56.85,54.39
54.64,54.89,55.25,54.04
55.25,55.75,56.01,55.13
55.67,55.06,56.10,54.90
55.07,55.17,55.37,54.84
55.75,56.11,56.28,55.12
55.50,55.82,56.69,55.44
56.28,55.88,56.77,55.70
55.91,56.05,56.42,55.44
55.41,55.39,56.67,54.22
55.36,55.00,55.85,54.39
54.77,55.10,55.75,54.48
55.29,55.45,55.92,54.40
55.28,54.86,55.93,54.72
54.85,55.00,55.77,53.94
54.76,53.98,54.95,53.28
53.12,51.70,54.52,51.41
51.75,52.53,53.30,51.75
52.26,52.39,53.55,52.15
52.77,51.83,52.77,51.34
52.05,51.87,52.05,51.52
52.03,50.34,52.23,50.23
50.14,51.24,51.29,49.62
51.52,52.30,52.36,51.13
50.79,50.50,50.79,48.90
50.63,50.18,51.02,50.00
50.11,49.76,50.49,48.02
49.96,51.19,51.44,49.37
50.99,52.51,52.57,50.99
52.39,52.50,53.38,51.95
52.64,52.58,53.30,52.33
52.70,52.62,52.97,51.95
52.50,52.67,52.99,52.42
52.53,52.34,52.74,51.98
51.99,51.50,52.70,51.31
51.50,52.78,53.26,51.41
53.18,52.70,54.04,51.63
52.47,53.38,53.94,52.22
53.39,53.70,53.88,52.87
53.93,53.97,54.29,53.16
53.97,53.75,53.97,52.65
53.63,54.37,54.63,53.62
54.26,55.06,55.65,53.73
54.75,54.74,56.12,54.55
54.42,55.68,56.30,54.42
55.65,55.30,56.05,55.03
55.52,55.71,56.67,55.24
55.97,56.57,56.73,55.09
56.50,57.00,57.31,56.25
56.83,55.43,56.92,55.13
55.33,55.94,56.29,55.13
56.11,56.12,56.15,55.16
55.96,55.72,57.15,55.72
55.76,56.26,56.62,54.32
56.55,56.07,57.40,55.34
55.97,55.64,56.01,55.17
55.63,56.57,56.57,55.57
56.41,55.50,56.41,55.26
55.36,54.85,55.58,54.11
54.92,54.74,55.05,54.54
53.94,54.44,54.99,53.51
54.26,53.93,54.52,53.64
54.38,53.72,54.38,53.37
53.74,52.88,53.92,52.71
53.25,51.96,53.25,51.88
51.76,50.75,51.94,50.59
50.52,51.33,51.34,50.52
50.97,50.34,51.36,50.20
50.53,50.66,50.69,50.30
50.62,50.71,51.06,50.50
50.68,51.08,51.31,50.51
50.89,50.44,51.24,50.40
50.62,49.20,50.62,49.16
49.09,48.66,49.46,48.62
48.89,48.93,49.35,48.37
48.51,49.01,49.22,48.51
49.21,50.06,50.26,48.89
50.27,50.54,50.61,49.78
50.31,50.87,50.95,50.12
50.82,52.12,52.34,50.42
51.99,52.56,54.35,51.34
52.52,53.43,54.27,52.52
53.64,53.82,54.26,52.36
53.77,54.50,54.64,53.43
54.42,53.38,54.92,53.27
53.58,53.98,54.25,53.52
54.41,54.72,55.43,53.77
55.02,55.20,55.82,54.96
55.46,56.53,56.82,55.46
56.24,56.39,56.85,56.19
56.21,56.78,56.97,55.98
56.85,58.21,59.00,56.78
58.36,57.92,58.69,57.79
57.75,57.27,57.91,56.93
57.50,57.31,57.70,56.93
57.10,56.89,57.35,56.84
56.84,57.18,57.32,56.75
57.35,57.05,57.58,56.64
57.15,57.00,57.69,56.65
57.24,58.20,58.34,56.77
57.92,57.94,58.40,57.82
57.80,57.97,58.06,57.49
57.76,57.51,58.00,57.32
57.42,57.99,58.02,56.62
57.68,57.90,58.36,57.58
57.76,57.32,57.92,57.25
57.15,56.97,57.35,56.44
57.00,56.45,57.55,56.07
56.55,57.78,58.19,56.25
58.06,58.59,58.75,57.49
58.53,58.41,58.82,57.82
58.34,57.94,58.34,57.85
57.86,56.97,58.18,56.81
57.05,56.90,57.82,56.74
56.96,56.23,56.99,55.74
56.27,56.03,56.78,55.94
55.99,57.11,57.78,55.64
57.30,55.38,57.49,55.01
55.42,53.50,55.64,53.05
53.30,54.80,55.27,53.29
55.85,55.85,56.50,55.71
55.83,55.50,55.87,55.39
55.42,54.59,55.49,54.57
54.46,55.50,55.56,54.22
54.87,54.47,55.33,54.25
54.16,53.65,54.94,53.12
53.55,53.19,54.25,53.01
53.59,54.30,55.07,53.18
53.82,52.96,55.27,52.69
52.51,54.25,54.60,52.37
54.61,54.66,55.20,54.23
54.58,54.58,55.48,54.25
54.88,55.90,56.25,54.50
56.20,55.46,56.39,55.29
55.83,56.32,57.01,55.41
56.53,56.42,56.53,55.80
56.39,56.44,56.93,55.91
56.73,56.90,57.18,56.44
56.87,56.08,56.99,55.93
56.01,54.36,56.25,53.69
55.12,54.06,55.45,53.83
54.39,54.70,54.71,53.78
54.44,54.50,54.72,53.78
54.55,54.75,54.79,54.09
54.59,54.20,55.67,53.96
54.64,54.40,54.81,54.34
54.57,53.00,54.57,52.69
52.93,53.48,53.59,52.40
53.41,54.26,54.31,52.80
54.17,53.89,54.29,53.75
53.93,54.00,54.40,52.08
53.96,53.50,54.26,53.00
53.68,54.30,54.59,53.68
54.21,54.52,55.49,53.81
54.15,55.57,56.12,54.01
56.11,56.75,56.82,56.00
56.80,57.98,58.19,56.80
58.00,58.31,59.20,58.00
58.28,58.66,58.72,57.99
58.58,58.61,59.08,58.22
58.36,57.72,58.38,57.71
57.95,58.33,58.75,57.80
58.31,59.16,59.51,58.31
59.16,58.90,59.61,58.72
58.79,59.38,59.54,58.79
59.59,58.92,60.00,58.72
58.43,58.99,59.41,58.18
58.66,57.95,59.40,57.82
58.21,57.66,58.40,57.53
57.12,56.64,57.50,56.62
57.04,56.66,57.23,56.65
56.73,55.58,57.00,55.48
55.58,57.72,57.73,55.39
58.00,58.72,58.91,57.60
58.83,59.06,59.11,58.47
59.10,59.40,59.44,58.05
59.50,60.14,60.25,59.29
60.18,60.04,60.50,60.00
60.35,60.84,61.06,60.34
60.80,61.83,61.95,60.80
61.60,61.83,62.43,61.45
62.05,61.46,62.56,61.23
61.86,60.90,62.29,60.07
60.53,60.40,60.90,59.63
60.63,60.40,61.12,59.91
60.63,60.96,61.57,60.44
61.00,61.50,61.73,60.67
61.50,61.32,61.65,60.75
61.42,60.85,61.73,60.71
61.47,60.75,62.37,59.91
60.28,59.86,60.68,59.09
59.98,58.21,60.32,57.70
58.25,59.63,59.80,58.00
59.80,59.93,60.28,59.05
59.66,59.73,60.69,59.50
60.29,60.79,61.37,59.70
60.77,60.87,61.65,60.21
60.99,61.59,61.75,60.97
61.22,63.50,64.03,60.66
63.93,62.96,64.28,62.93
62.99,63.59,64.36,62.84
63.13,62.72,63.97,62.44
63.02,63.15,63.25,61.84
63.40,63.49,64.16,62.97
63.27,63.08,63.72,62.80
63.14,63.30,63.62,62.94
63.51,63.25,63.78,62.90
63.20,62.99,63.78,62.81
63.44,63.11,63.44,62.33
62.79,63.22,63.68,62.79
63.75,65.19,66.09,63.30
65.05,65.88,66.11,65.05
66.11,66.20,66.45,65.51
66.10,65.97,66.65,65.86
65.94,66.36,66.66,65.83
66.43,66.57,66.81,65.94
66.59,66.00,66.81,65.86
66.28,65.68,66.90,65.58
62.00,60.76,65.41,58.84
60.64,62.97,63.03,60.16
62.81,61.34,62.81,60.96
61.68,62.78,62.90,61.33
62.00,62.07,62.34,61.34
61.73,61.76,62.08,61.35
61.67,62.49,62.49,61.22
61.74,62.29,62.46,61.74
62.21,64.16,64.19,62.17
63.69,63.74,64.28,63.28
63.81,65.11,65.57,63.79
65.51,64.99,66.29,64.85
64.82,64.74,65.19,63.80
65.05,64.91,65.36,64.56
64.54,65.04,65.17,64.42
65.26,65.92,66.34,64.89
65.77,66.00,66.86,65.44
66.43,66.03,66.69,65.79
65.81,66.24,66.43,65.37
66.11,66.46,66.89,65.90
66.62,64.90,66.68,64.82
64.83,65.52,65.91,64.47
65.55,67.00,67.15,64.80
67.11,67.09,67.65,66.95
66.34,67.26,67.45,65.83
67.19,67.00,67.53,66.10
66.86,67.35,67.61,66.86
66.93,67.75,68.29,66.91
67.89,67.34,68.03,67.23
67.53,68.00,68.56,67.10
68.39,68.11,68.61,67.77
68.27,69.69,69.92,67.69
69.58,68.94,69.59,68.11
68.99,69.15,69.27,68.56
69.20,70.38,70.55,68.82
69.92,69.34,70.45,69.22
68.93,68.73,69.47,68.58
69.06,69.55,70.14,68.72
69.97,69.36,70.06,69.19
69.47,68.54,69.60,67.58
68.30,67.21,68.62,67.13
67.21,67.03,67.73,66.88
67.50,67.07,68.55,66.77
67.24,67.49,67.83,66.89
67.34,67.60,67.84,66.86
67.60,66.20,68.08,65.87
66.18,67.97,68.32,66.18
68.34,68.83,70.00,67.97
68.64,68.27,68.89,67.65
68.91,68.78,70.31,67.85
68.88,68.87,69.13,68.20
69.86,69.15,69.92,68.41
69.27,68.39,69.95,68.13
68.38,67.77,68.66,67.55
67.72,67.75,68.19,67.00
68.07,68.09,68.28,67.78
68.18,69.06,69.26,67.65
69.23,69.06,69.73,68.67
69.35,69.27,70.97,68.99
69.23,69.14,70.22,69.01
69.26,68.44,69.33,68.11
68.42,67.51,68.56,67.42
67.30,67.58,67.82,66.94
67.63,68.69,68.93,67.30
68.71,68.18,68.90,67.82
68.04,68.22,68.76,67.64
68.55,69.30,69.60,67.52
69.18,68.98,69.40,68.74
69.25,69.24,69.42,68.30
68.90,68.24,69.37,67.79
68.00,68.80,68.83,67.61
68.62,67.92,68.62,67.87
67.97,68.00,68.19,67.18
68.44,68.49,68.77,67.83
68.51,68.63,68.68,68.14
68.41,67.48,68.41,67.08
67.20,67.90,68.09,67.01
67.64,67.95,68.07,66.98
68.19,68.35,68.70,67.41
68.44,69.85,69.99,68.11
69.97,71.32,71.91,69.74
71.81,71.00,72.00,70.80
71.33,71.39,71.75,70.86
71.48,70.46,71.80,70.01
70.60,70.29,70.89,70.13
70.40,70.80,71.21,70.09
70.09,68.94,70.74,68.75
69.26,70.11,70.46,69.10
70.72,70.85,71.18,70.48
71.14,70.61,71.43,70.11
70.23,69.25,70.80,69.15
69.41,69.83,69.92,68.17
69.19,68.63,70.11,68.43
69.32,68.64,69.63,68.64
69.27,69.91,70.16,69.27
70.24,69.87,70.43,69.73
69.83,69.61,70.10,69.51
69.68,68.60,69.98,68.40
68.81,68.87,69.35,68.59
69.00,68.56,69.31,68.06
68.69,68.37,68.89,67.94
68.49,67.74,68.63,67.67
67.39,68.07,68.40,67.12
68.36,68.15,69.11,68.00
67.97,67.90,68.64,66.87
67.40,67.11,68.21,66.75
67.47,66.90,67.47,66.38
67.09,67.36,67.84,66.36
67.29,68.62,68.82,67.23
68.86,69.07,69.35,68.57
69.15,69.28,70.61,67.80
69.28,69.20,69.91,68.79
69.39,68.19,70.22,68.06
68.51,68.95,73.26,68.51
68.53,67.29,68.80,66.20
67.40,67.69,69.00,67.40
67.01,66.79,67.67,66.45
66.52,65.38,66.99,64.95
65.55,64.80,65.80,64.55
64.52,64.69,65.03,63.23
64.69,66.29,66.70,64.35
66.25,66.27,67.43,65.39
66.09,67.03,67.29,65.93
66.70,67.62,67.98,66.29
65.55,67.72,68.32,65.06
64.68,65.25,66.15,64.26
66.55,64.07,67.00,63.89
65.21,65.28,65.51,63.06
65.77,67.25,67.58,65.01
67.10,67.04,67.99,66.80
66.89,66.05,67.23,65.79
65.08,64.04,65.71,63.83
64.67,64.85,65.15,63.65
64.91,64.41,65.73,64.37
63.67,63.45,64.20,63.31
64.00,64.18,64.71,63.93
64.67,65.07,66.41,63.71
64.87,65.41,65.70,64.54
65.16,66.31,66.33,64.88
66.40,66.37,66.61,66.11
66.31,67.03,67.23,66.03
67.09,67.52,67.98,67.01
67.47,66.71,67.93,65.95
65.97,67.06,67.54,65.80
67.48,66.40,67.79,66.22
65.85,64.56,65.96,64.14
64.75,65.24,65.42,64.11
65.01,64.35,65.01,63.81
64.75,63.78,64.75,63.59
63.49,61.79,63.75,61.52
61.78,60.74,62.25,60.41
61.42,60.58,61.53,59.83
60.54,60.83,61.10,59.81
60.57,61.86,61.90,60.33
62.12,62.66,62.96,62.12
62.96,62.65,63.39,61.93
63.00,62.82,63.42,62.33
62.51,62.37,63.02,61.35
62.58,60.76,62.75,60.72
60.76,61.51,61.65,60.27
61.20,61.02,61.95,60.76
61.63,60.62,62.70,60.20
60.77,60.82,61.17,60.53
61.00,60.65,61.23,60.13
60.57,61.37,61.73,60.57
61.34,62.13,62.41,61.25
62.19,61.20,62.50,61.16
61.39,61.74,61.95,60.89
61.96,60.54,62.31,60.32
60.43,59.67,60.58,59.51
59.43,58.83,59.70,58.38
58.91,61.29,61.63,58.91
61.28,59.83,61.48,59.75
59.79,59.87,60.11,58.81
59.91,60.00,60.50,59.20
59.98,60.73,61.49,59.29
60.82,60.35,61.28,59.88
60.25,63.11,64.08,59.82
62.81,62.85,63.72,62.54
62.47,62.51,62.94,62.01
62.46,61.91,63.06,61.58
62.10,62.75,63.19,62.06
62.45,62.07,62.90,61.60
61.78,62.21,62.88,61.72
62.10,62.39,62.99,61.47
62.66,61.77,63.00,61.60
61.94,62.84,63.00,61.77
62.91,63.31,64.03,62.91
63.50,62.56,63.96,62.32
62.51,63.48,63.74,62.51
63.02,64.49,64.52,62.52
64.41,65.33,65.87,64.35
65.28,66.35,66.46,65.25
66.34,65.96,66.51,65.66
66.27,67.14,67.39,66.06
67.02,66.25,67.21,64.80
66.39,65.14,66.81,65.01
65.17,65.67,65.98,64.90
65.50,65.05,65.72,64.37
64.42,64.36,65.23,63.84
64.27,63.97,64.82,63.60
64.01,64.01,64.52,63.51
62.87,62.93,63.98,62.12
62.85,61.19,63.04,60.99
62.09,61.56,62.70,61.05
62.06,63.42,63.55,61.84
63.42,62.66,63.80,62.62
62.35,61.66,62.75,61.47
62.04,61.41,62.85,61.11
61.49,60.96,61.62,60.76
60.97,61.05,61.70,60.45
61.20,61.24,61.54,60.72
60.83,60.48,60.92,60.22
60.76,60.52,61.31,59.94
60.56,61.04,61.56,60.30
60.80,61.23,62.02,59.89
60.68,60.18,60.73,59.80
60.27,60.20,60.95,60.05
59.56,59.10,60.13,58.71
58.24,58.64,59.29,58.20
58.87,57.48,59.37,57.43
57.61,57.75,58.57,56.65
58.14,57.34,58.44,56.62
57.34,56.59,57.50,56.38
56.73,57.45,57.68,56.34
56.49,56.80,57.24,56.22
57.28,55.71,57.28,54.84
55.18,54.22,55.26,52.56
54.24,55.25,55.70,53.94
55.68,55.37,58.05,55.20
55.22,54.78,55.77,54.46
54.99,56.64,56.72,54.71
56.38,55.30,56.50,55.14
55.80,55.00,56.26,54.95
55.00,55.51,55.55,54.40
55.37,54.91,55.42,54.46
54.29,53.29,54.29,53.06
53.64,52.48,54.20,51.69
52.38,52.71,53.79,52.38
52.74,51.08,52.74,50.54
50.69,48.99,50.69,48.20
48.38,47.87,49.16,47.26
48.30,47.55,49.08,47.47
47.11,45.76,48.44,45.68
46.19,45.60,46.34,45.23
45.14,48.20,48.52,45.14
48.68,49.09,49.81,48.25
49.02,48.14,49.02,47.73
48.10,48.02,48.50,47.20
48.02,48.89,49.30,47.95
48.98,49.35,49.84,48.96
48.97,50.80,51.14,48.72
54.45,58.08,58.14,54.45
59.30,58.37,59.34,56.09
58.55,57.51,58.98,57.45
58.00,58.30,58.60,56.41
58.06,57.02,58.20,56.80
57.10,56.99,57.35,55.96
57.15,57.89,58.06,56.74
57.67,59.29,59.29,57.13
58.76,57.31,58.76,56.88
57.45,58.40,58.61,56.96
58.68,59.65,60.64,58.39
60.05,60.57,60.70,59.80
60.67,61.73,61.99,60.00
61.32,60.96,61.37,60.66
60.69,61.24,61.55,60.03
61.31,63.45,63.93,60.62
63.86,64.89,65.25,63.28
64.65,64.60,65.26,64.19
64.12,64.21,64.95,63.59
64.21,63.55,64.67,63.46
63.30,63.50,63.84,62.68
63.53,62.79,64.05,62.77
62.90,65.25,65.26,62.82
65.25,64.05,65.25,63.61
63.90,65.50,65.67,63.55
65.15,66.37,66.61,64.66
66.19,66.70,67.12,66.06
66.13,65.93,67.09,65.63
65.97,67.33,67.63,65.96
67.03,66.29,67.28,65.87
67.38,67.55,68.34,66.33
68.04,67.99,68.68,67.66
68.00,69.39,69.60,67.69
69.55,69.27,69.60,69.00
69.16,68.94,69.47,68.47
68.96,69.10,69.22,68.23
68.87,69.40,69.53,68.64
69.58,69.82,70.30,69.25
69.91,69.72,70.09,68.95
70.28,69.57,71.50,69.28
69.50,69.50,70.04,69.34
69.29,69.46,69.50,68.63
69.83,69.62,70.07,68.09
69.80,69.94,70.25,68.85
69.66,69.24,70.26,69.01
69.08,67.66,69.49,67.32
67.55,66.86,67.78,66.25
66.23,65.48,67.08,65.26
65.42,65.76,66.10,64.71
69.24,68.50,69.72,67.90
68.51,69.20,69.45,67.89
69.18,69.03,70.00,68.87
69.25,69.82,70.48,69.25
69.46,68.93,69.48,68.52
69.41,69.09,70.06,68.46
69.02,68.63,69.68,68.11
68.67,69.19,69.83,68.35
68.91,68.58,69.48,67.94
68.48,68.72,69.24,67.98
68.05,68.48,69.15,67.99
68.89,69.71,69.75,68.85
69.52,69.37,70.05,68.83
69.70,70.95,71.01,69.65
71.13,70.81,71.26,70.60
70.78,70.09,70.78,69.90
70.23,70.40,70.71,69.56
70.76,69.83,70.76,69.48
69.73,70.19,70.76,69.13
70.11,70.21,70.47,69.61
70.25,70.76,70.82,69.36
70.84,71.56,71.65,70.33
71.91,71.53,72.00,69.82
71.71,71.76,72.05,70.98
71.84,71.43,72.11,71.11
70.81,69.72,70.81,69.67
69.25,68.75,70.13,68.67
68.40,67.78,69.20,67.42
68.09,67.54,68.34,67.27
67.10,66.93,67.62,66.57
67.21,66.95,67.21,66.32
67.79,68.21,69.08,67.71
68.12,67.70,68.81,67.24
67.73,68.20,69.00,67.36
69.11,69.40,69.86,68.63
66.69,64.91,66.86,64.28
63.95,61.63,64.06,61.22
62.30,63.80,64.35,62.30
63.70,64.53,65.01,63.57
64.52,66.14,66.16,63.75
65.98,67.40,67.86,65.50
66.70,66.85,67.47,66.30
66.64,67.99,68.07,66.54
68.15,67.35,68.65,67.19
68.06,68.19,69.00,67.81
68.59,69.20,70.34,68.12
69.67,68.91,70.17,68.83
69.11,68.62,69.11,68.12
69.23,68.71,69.23,68.63
69.10,69.12,69.33,68.56
69.02,68.93,69.33,68.54
68.82,68.02,68.92,67.83
68.16,67.97,68.55,67.79
67.68,66.35,68.19,66.34
66.36,66.92,67.21,65.77
66.89,67.01,67.26,66.32
67.07,67.32,68.04,66.86
67.62,68.26,68.34,67.36
68.14,69.91,70.09,67.59
69.91,69.83,70.11,69.05
70.00,70.37,70.72,68.80
70.36,70.33,71.00,69.59
70.29,70.89,70.89,69.71
70.79,70.80,71.20,70.04
71.08,72.26,72.30,70.59
72.63,72.08,72.75,71.98
72.07,71.88,72.13,71.62
71.85,71.97,72.36,70.81
69.58,67.18,69.58,64.81
67.18,66.73,67.32,66.11
67.31,69.08,69.17,67.14
68.82,67.40,69.24,67.34
67.57,67.03,67.73,66.88
66.90,66.91,67.31,66.39
66.81,67.20,67.39,66.32
66.93,67.02,67.12,66.12
67.08,68.54,68.62,67.08
68.63,68.04,68.63,67.87
68.01,67.99,68.36,67.63
68.01,67.90,68.17,67.27
67.92,67.91,68.43,67.67
67.96,67.96,68.10,67.75
67.95,66.73,67.95,66.24
66.64,66.24,66.66,65.63
66.38,66.12,66.66,65.87
66.25,67.20,67.22,65.64
67.33,67.53,67.71,67.16
67.46,66.11,67.50,65.93
65.51,62.74,65.53,62.72
62.51,64.27,64.67,62.51
63.58,63.81,63.99,63.01
63.78,64.18,64.45,63.55
63.98,64.19,64.48,63.68
63.96,63.33,63.96,63.05
63.62,63.82,64.36,62.97
64.16,62.86,64.20,62.65
63.05,62.55,63.38,61.59
63.01,63.63,63.99,62.51
63.53,63.07,63.90,62.97
62.57,62.94,63.61,61.97
62.95,63.20,63.50,62.71
63.37,63.26,63.37,62.63
63.16,61.96,63.16,61.88
62.34,62.17,62.46,61.56
61.94,61.69,62.37,61.35
61.89,61.98,62.31,61.74
62.16,62.62,63.05,62.07
62.29,63.43,63.57,62.16
63.30,62.27,63.30,61.40
62.69,62.53,63.61,62.44
62.18,60.30,62.18,60.14
60.29,59.91,60.95,59.67
59.39,60.02,60.23,58.50
60.25,59.59,61.17,59.37
59.80,59.45,59.80,59.08
60.20,59.70,60.20,59.45
60.05,59.05,60.05,58.85
59.05,59.25,59.40,58.25
58.65,59.35,59.40,58.48
59.85,59.45,60.15,59.30
59.20,56.80,59.20,56.55
56.35,56.40,57.00,55.95
56.70,56.30,57.05,56.15
56.45,56.70,56.98,56.25
56.80,56.90,57.40,56.50
57.10,56.05,57.53,55.95
55.90,55.75,56.38,55.70
55.90,55.80,56.45,55.75
56.05,55.85,57.48,55.60
56.95,57.05,57.40,56.40
56.95,56.65,57.20,56.25
58.30,62.20,63.25,58.00
64.65,63.40,64.94,61.95
63.30,65.45,65.65,62.75
66.05,66.95,67.00,65.50
66.80,67.15,67.30,66.25
66.75,66.95,67.15,66.20
67.60,67.15,68.10,67.10
67.30,67.15,68.00,67.00
67.50,67.95,68.10,67.20
68.30,67.65,68.30,66.95
67.65,67.15,68.55,66.90
67.35,67.55,67.70,67.00
67.20,65.55,67.20,65.45
65.75,64.90,66.15,64.80
65.15,64.80,66.05,64.65
64.95,65.40,65.95,64.65
