FTEK,Fuel Tech,NASDAQ
3.63,3.60,3.69,3.56
3.62,3.60,3.64,3.55
3.66,3.92,4.01,3.60
3.98,3.86,4.00,3.84
3.90,3.79,3.90,3.78
3.82,3.83,3.88,3.70
3.86,3.90,3.96,3.86
3.88,3.89,3.94,3.88
3.87,3.87,3.90,3.87
3.87,3.82,3.87,3.79
3.80,3.92,3.97,3.80
3.90,3.87,4.00,3.86
3.87,3.92,3.97,3.85
3.92,3.91,3.92,3.87
3.90,3.91,3.92,3.87
3.95,3.95,3.97,3.89
4.00,3.97,4.00,3.89
3.94,3.97,4.12,3.85
4.00,3.98,4.00,3.93
3.94,3.92,4.00,3.91
3.98,4.00,4.01,3.96
4.04,4.01,4.11,3.97
4.06,4.03,4.06,3.97
4.03,4.00,4.06,3.98
3.98,3.95,4.00,3.95
3.98,3.90,4.00,3.90
3.94,3.67,3.94,3.66
3.70,3.70,3.77,3.70
3.69,3.71,3.74,3.67
3.72,3.81,3.90,3.63
3.78,3.80,3.82,3.75
3.82,3.84,3.88,3.78
3.82,3.91,3.97,3.82
4.37,4.00,4.37,3.95
4.15,4.05,4.18,3.95
3.97,4.03,4.12,3.95
3.99,3.84,3.99,3.81
3.85,3.87,3.92,3.81
3.89,3.77,3.94,3.76
3.81,3.81,3.85,3.78
3.84,3.78,3.84,3.77
3.80,3.79,3.81,3.75
3.81,3.85,3.87,3.80
3.86,3.89,3.92,3.81
3.94,3.94,3.94,3.86
3.95,4.10,4.13,3.88
4.13,3.93,4.14,3.92
3.92,3.92,4.07,3.87
4.06,4.00,4.06,3.90
4.02,3.84,4.02,3.84
3.90,3.94,3.99,3.85
3.95,3.94,4.00,3.92
3.98,3.99,4.02,3.95
3.99,3.98,4.03,3.95
4.01,3.99,4.04,3.98
4.04,3.98,4.04,3.91
3.96,4.00,4.00,3.96
4.00,4.00,4.10,3.98
3.98,4.00,4.04,3.96
4.00,3.98,4.09,3.95
3.98,4.14,4.15,3.98
4.17,4.12,4.17,4.03
4.15,4.06,4.15,4.03
4.07,4.15,4.15,4.04
4.18,4.24,4.28,4.18
4.25,4.56,4.58,4.24
4.60,4.74,4.76,4.52
4.74,4.46,4.78,4.37
4.45,4.40,4.47,4.40
4.42,4.36,4.42,4.30
4.33,4.22,4.38,4.20
4.20,4.40,4.41,4.19
4.37,4.51,4.53,4.32
4.49,4.67,4.68,4.36
4.67,4.66,4.68,4.52
4.66,4.43,4.68,4.42
4.42,4.32,4.48,4.29
4.34,4.39,4.47,4.34
4.41,4.40,4.42,4.34
4.37,4.38,4.41,4.37
4.37,4.32,4.40,4.26
4.33,4.56,4.57,4.28
4.51,4.58,4.58,4.44
4.66,4.57,4.66,4.52
4.57,4.49,4.58,4.47
4.52,4.50,4.60,4.49
4.47,4.41,4.48,4.39
4.43,4.52,4.52,4.41
4.55,4.55,4.55,4.50
4.54,4.53,4.58,4.50
4.55,4.52,4.56,4.48
4.48,4.50,4.51,4.48
4.50,4.53,4.54,4.49
4.52,4.51,4.57,4.48
4.50,4.57,4.59,4.50
4.53,4.53,4.55,4.51
4.53,4.50,4.57,4.50
4.50,4.68,4.68,4.48
4.66,4.58,4.91,4.51
4.60,4.75,4.75,4.60
5.75,5.61,5.77,5.28
5.61,5.91,6.00,5.38
5.85,5.91,6.00,5.75
5.95,5.87,5.95,5.60
5.88,6.19,6.54,5.87
6.16,5.76,6.16,5.67
5.75,5.88,5.97,5.68
5.79,5.92,6.02,5.79
5.94,6.06,6.16,5.88
6.06,6.91,6.97,6.06
6.92,7.54,7.60,6.75
7.60,7.63,7.69,7.31
7.63,7.21,7.76,7.07
7.21,7.52,7.62,7.21
7.64,7.63,7.78,7.30
7.56,7.63,7.65,7.50
7.58,8.51,8.68,7.55
8.54,8.47,8.92,8.35
8.55,8.83,9.27,8.50
8.95,8.65,9.24,8.23
8.62,8.76,9.15,8.35
8.83,8.72,9.22,8.64
8.82,8.75,8.82,8.36
8.71,9.00,9.15,8.63
8.96,9.09,9.63,8.70
9.06,8.63,9.30,8.45
8.64,8.32,8.79,7.87
8.32,8.50,8.75,8.32
8.33,7.87,8.58,7.75
7.84,7.84,7.99,7.78
7.79,7.49,7.88,7.37
7.51,7.65,7.74,7.43
7.66,7.57,7.79,7.45
7.57,7.09,7.66,6.82
7.23,7.07,7.45,7.02
7.05,7.89,7.98,6.95
8.01,7.58,8.19,7.44
7.80,8.00,8.50,7.66
8.15,8.05,8.49,8.01
8.08,7.92,8.24,7.60
7.89,7.69,7.93,7.52
7.60,7.22,7.69,7.15
7.27,7.37,7.41,6.94
7.32,7.75,7.80,7.32
7.75,7.73,7.87,7.51
7.73,7.56,7.84,7.55
7.56,7.57,7.62,7.17
7.60,7.99,8.09,7.44
7.96,7.50,7.96,7.32
7.43,6.94,7.54,6.66
7.05,6.55,7.06,6.24
6.64,6.91,7.12,6.54
6.77,6.64,6.95,6.60
6.75,6.62,6.86,6.57
6.50,6.62,6.68,6.36
6.56,6.15,6.62,6.03
6.15,6.35,6.57,6.11
6.35,6.20,6.36,6.06
6.20,6.12,6.36,6.06
6.13,6.28,6.40,6.13
6.24,6.16,6.33,6.08
6.13,6.12,6.25,6.00
6.13,6.04,6.24,6.03
6.00,6.30,6.40,5.95
6.30,6.11,6.33,6.06
6.15,5.78,6.15,5.70
5.75,5.89,6.09,5.75
5.88,5.73,5.97,5.68
5.71,6.00,6.09,5.61
6.04,6.18,6.49,6.00
6.20,6.23,6.62,6.20
6.27,6.26,6.56,6.20
6.23,6.55,6.60,6.23
6.55,6.39,6.60,6.39
6.29,6.23,6.51,6.07
6.37,7.08,7.37,6.32
7.05,7.03,7.30,6.81
7.09,6.89,7.20,6.85
6.90,6.93,7.06,6.80
7.00,6.87,7.14,6.69
5.50,5.70,6.10,5.25
5.67,5.62,5.78,5.43
5.56,5.37,5.70,5.26
5.34,5.42,5.50,5.31
5.51,5.33,5.62,5.31
5.34,5.58,5.60,5.28
5.53,5.53,5.67,5.39
5.50,5.35,5.58,5.32
5.37,5.28,5.44,5.24
5.31,5.19,5.45,5.13
5.25,5.13,5.39,5.11
5.17,4.99,5.25,4.92
4.96,5.03,5.17,4.90
5.06,5.00,5.15,4.90
5.05,5.00,5.17,4.91
5.02,5.28,5.32,5.00
5.27,5.36,5.41,5.15
5.33,5.16,5.39,5.06
5.22,5.27,5.33,5.08
5.25,5.15,5.38,5.14
5.19,5.22,5.34,5.14
5.25,5.28,5.34,5.23
5.25,5.21,5.33,5.19
5.16,5.24,5.35,5.14
5.31,5.23,5.37,5.18
5.24,5.33,5.35,5.20
5.37,5.56,5.60,5.31
5.58,5.60,5.86,5.51
5.64,5.58,5.73,5.50
5.58,5.70,5.73,5.56
5.68,5.60,5.72,5.59
5.64,5.63,5.72,5.56
5.64,5.37,5.68,5.35
5.37,5.47,5.52,5.20
5.51,5.94,6.20,5.35
5.94,6.09,6.32,5.92
6.20,6.31,6.44,6.06
6.40,6.58,6.77,6.34
6.57,6.66,6.73,6.30
6.63,6.33,6.75,6.30
6.31,6.12,6.35,6.03
6.07,5.97,6.23,5.86
5.91,5.88,5.99,5.77
5.88,6.34,6.40,5.87
5.00,5.24,5.34,4.96
5.30,5.30,5.45,5.16
5.30,5.46,5.47,5.21
5.47,5.31,5.47,5.17
5.26,5.42,5.45,5.21
5.44,5.36,5.44,5.28
5.37,5.26,5.40,5.22
5.29,5.19,5.36,5.13
5.16,5.23,5.28,5.16
5.21,5.41,5.42,5.21
5.39,5.35,5.45,5.28
5.40,5.43,5.46,5.32
5.42,5.54,5.97,5.42
5.55,5.82,6.06,5.46
5.81,5.53,5.98,5.52
5.53,5.57,5.68,5.46
5.57,5.70,5.78,5.57
5.69,5.67,5.74,5.60
5.64,5.57,5.72,5.48
5.52,5.50,5.75,5.35
5.49,5.51,5.66,5.33
5.53,5.44,5.59,5.43
5.43,5.50,5.55,5.35
5.47,5.70,5.73,5.46
5.67,5.85,5.94,5.65
5.88,5.94,6.01,5.82
5.96,6.05,6.12,5.86
6.08,6.10,6.15,5.94
6.10,6.00,6.10,5.85
6.02,5.75,6.02,5.71
5.73,5.76,5.84,5.71
5.75,5.88,5.91,5.61
5.89,5.80,5.89,5.75
5.83,5.64,5.83,5.59
5.62,5.47,5.64,5.40
5.44,5.53,5.68,5.44
5.55,5.53,5.61,5.47
5.55,5.42,5.55,5.37
5.40,5.33,5.40,5.26
5.38,5.44,5.49,5.27
5.38,5.36,5.45,5.30
5.33,5.15,5.36,5.06
5.22,5.21,5.34,5.09
5.22,5.10,5.26,5.05
5.10,4.97,5.18,4.95
4.97,5.00,5.12,4.92
5.05,5.09,5.19,5.03
5.09,5.03,5.12,4.96
5.03,5.10,5.20,4.99
5.13,5.02,5.17,5.02
5.03,5.04,5.10,5.01
5.03,5.01,5.06,5.00
5.02,5.02,5.13,5.00
5.05,5.03,5.08,5.02
5.04,5.10,5.11,4.96
5.02,5.03,5.04,4.97
5.01,4.97,5.04,4.94
5.03,4.89,5.03,4.80
4.84,5.19,5.20,4.76
5.22,5.23,5.61,5.20
5.27,5.18,5.29,5.12
5.15,5.00,5.18,4.95
5.00,5.05,5.23,4.96
4.83,4.73,5.09,4.70
4.78,4.72,4.89,4.69
4.69,4.59,4.77,4.57
4.64,4.43,4.64,4.36
4.44,4.64,4.68,4.33
4.65,4.69,4.75,4.60
4.65,4.65,4.69,4.60
4.68,4.62,4.70,4.54
4.59,4.64,4.67,4.55
4.65,4.76,4.89,4.65
4.80,4.75,4.84,4.70
4.76,4.58,4.81,4.56
4.56,4.52,4.62,4.47
4.57,4.57,4.60,4.48
4.57,4.44,4.59,4.35
4.44,4.57,4.69,4.40
4.59,4.36,4.63,4.36
4.34,4.38,4.50,4.30
4.34,4.49,4.56,4.34
4.53,4.50,4.72,4.47
4.53,4.55,4.62,4.45
4.56,4.47,4.56,4.43
4.47,4.40,4.47,4.37
4.37,4.35,4.40,4.33
4.31,4.24,4.32,4.16
4.21,4.37,4.40,4.21
4.58,4.27,4.72,4.27
4.27,4.13,4.31,4.13
4.13,4.18,4.27,4.10
4.16,4.43,4.50,4.15
4.31,4.36,4.43,4.18
4.31,4.27,4.35,4.20
4.30,4.25,4.33,4.23
4.25,4.16,4.30,4.13
4.17,4.25,4.35,4.11
4.28,4.12,4.30,4.11
4.13,4.24,4.25,4.12
4.29,4.17,4.29,4.16
4.20,4.15,4.29,4.10
4.15,4.14,4.23,4.11
4.11,4.11,4.16,4.08
4.08,4.22,4.23,4.08
4.22,4.09,4.22,4.06
4.06,4.05,4.12,4.01
4.07,4.06,4.19,4.00
4.01,4.21,4.22,4.01
4.20,4.40,4.44,4.20
4.45,4.40,4.45,4.16
4.36,4.25,4.38,4.24
4.25,4.21,4.32,4.20
4.24,4.23,4.25,4.17
4.25,4.23,4.25,4.15
4.20,4.05,4.20,4.04
4.07,4.06,4.10,4.01
4.07,4.08,4.10,4.00
4.05,4.01,4.08,4.00
4.01,4.03,4.07,4.00
4.03,4.05,4.11,4.01
4.07,4.14,4.22,4.07
4.15,4.10,4.18,4.07
4.10,4.14,4.19,4.08
4.14,4.21,4.25,4.14
4.20,4.18,4.20,3.87
4.16,4.05,4.16,3.94
4.05,4.00,4.07,3.97
4.00,3.98,4.03,3.94
3.96,3.90,3.98,3.76
3.85,3.85,3.90,3.84
3.80,4.10,4.17,3.80
4.14,4.11,4.22,4.06
4.07,4.10,4.15,4.04
4.08,4.13,4.15,4.08
4.15,4.14,4.19,4.09
4.20,4.01,4.20,3.99
3.99,4.08,4.09,3.93
4.05,4.33,4.37,4.05
4.32,4.22,4.37,4.15
4.22,3.92,4.22,3.88
4.00,3.85,4.06,3.80
3.88,3.90,3.91,3.76
3.91,3.81,3.91,3.78
3.83,3.74,3.85,3.63
3.77,3.73,3.85,3.71
3.72,3.72,3.78,3.67
3.75,3.70,3.83,3.70
3.71,3.71,3.73,3.70
3.70,3.63,3.72,3.62
3.66,3.62,3.68,3.61
3.64,3.62,3.70,3.62
3.65,3.72,3.73,3.62
3.71,3.67,3.85,3.64
3.67,3.80,3.88,3.67
3.80,3.72,3.83,3.67
3.67,3.70,3.77,3.67
3.68,3.74,3.79,3.66
3.69,3.64,3.74,3.61
3.64,3.67,3.73,3.64
3.65,3.65,3.68,3.63
3.70,3.83,3.86,3.69
3.83,3.73,3.86,3.71
3.73,3.63,3.74,3.62
3.63,3.68,3.76,3.63
3.70,3.67,3.70,3.66
3.70,3.66,3.70,3.66
3.66,3.66,3.72,3.64
3.66,3.57,3.67,3.50
3.55,3.50,3.63,3.50
3.50,3.52,3.56,3.50
3.53,3.46,3.64,3.40
3.46,3.47,3.49,3.44
3.46,3.52,3.54,3.46
3.55,3.47,3.55,3.44
3.46,3.35,3.54,3.30
3.32,3.30,3.36,3.30
3.30,3.41,3.43,3.27
3.36,3.33,3.38,3.26
3.31,3.30,3.33,3.20
3.28,3.24,3.35,3.22
3.26,3.23,3.28,3.21
3.20,3.21,3.24,3.20
3.20,3.28,3.37,3.20
3.24,3.25,3.32,3.24
3.24,3.28,3.32,3.24
3.31,3.37,3.37,3.28
3.34,3.32,3.37,3.31
3.31,3.21,3.40,3.20
3.22,3.18,3.22,3.15
3.20,3.30,3.37,3.20
3.29,3.31,3.34,3.23
3.27,3.25,3.28,3.20
3.22,3.20,3.22,3.13
3.15,3.20,3.20,3.15
3.20,3.20,3.31,3.17
3.17,3.20,3.22,3.17
3.17,3.19,3.21,3.17
3.14,3.19,3.20,3.14
3.21,3.22,3.26,3.16
3.20,3.24,3.31,3.20
3.25,3.19,3.30,3.19
3.22,3.19,3.22,3.15
3.20,3.20,3.20,3.14
3.17,3.20,3.20,3.15
3.20,3.16,3.20,3.15
3.17,3.13,3.18,3.13
3.14,3.10,3.15,3.10
3.09,3.10,3.13,3.09
3.15,3.14,3.16,3.12
3.16,3.19,3.19,3.08
3.11,3.18,3.20,3.08
3.11,3.05,3.16,3.03
3.02,3.13,3.17,3.00
3.11,3.20,3.20,3.11
3.15,3.16,3.20,3.15
3.15,3.15,3.20,3.15
3.17,3.10,3.17,3.09
3.11,3.01,3.11,3.01
3.04,3.03,3.05,3.01
3.01,3.05,3.09,3.01
3.08,3.12,3.12,3.04
3.08,3.13,3.20,3.08
3.09,3.10,3.16,3.03
3.10,3.15,3.15,3.09
3.10,3.04,3.10,3.02
3.06,3.11,3.14,3.06
3.08,3.09,3.15,3.06
3.07,3.03,3.09,3.03
3.07,3.06,3.07,3.03
3.03,3.00,3.05,2.98
3.05,3.00,3.05,2.99
3.01,2.99,3.01,2.98
2.98,2.99,3.00,2.98
2.98,2.91,2.98,2.89
2.89,2.87,2.91,2.87
2.87,2.85,2.87,2.78
2.84,2.86,2.92,2.81
2.83,2.86,2.92,2.81
2.83,2.85,2.86,2.83
2.84,2.85,2.85,2.83
2.80,2.83,2.91,2.80
2.83,2.83,2.85,2.81
2.83,2.67,2.83,2.67
2.63,2.67,2.67,2.63
2.69,2.84,2.86,2.66
2.83,2.73,2.89,2.70
2.70,2.63,2.76,2.61
2.61,2.59,2.62,2.59
2.55,2.52,2.62,2.49
2.58,2.60,2.60,2.54
2.69,2.65,2.69,2.63
2.66,2.67,2.70,2.64
2.67,2.58,2.70,2.56
2.58,2.69,2.69,2.58
2.67,2.67,2.70,2.64
2.64,2.50,2.64,2.46
2.47,2.45,2.55,2.41
2.45,2.46,2.49,2.40
2.44,2.45,2.47,2.41
2.40,2.33,2.42,2.33
2.35,2.34,2.39,2.33
2.33,2.39,2.41,2.33
2.41,2.40,2.41,2.39
2.40,2.37,2.42,2.34
2.37,2.38,2.41,2.36
2.36,2.34,2.38,2.33
2.31,2.34,2.38,2.30
2.35,2.37,2.38,2.34
2.35,2.34,2.38,2.33
2.34,2.35,2.36,2.33
2.34,2.34,2.35,2.32
2.33,2.43,2.43,2.32
2.39,2.47,2.49,2.38
2.45,2.43,2.49,2.41
2.41,2.47,2.49,2.41
2.48,2.45,2.57,2.43
2.45,2.45,2.52,2.43
2.48,2.40,2.48,2.40
2.44,2.42,2.45,2.38
2.40,2.40,2.44,2.38
2.39,2.35,2.44,2.35
2.37,2.28,2.37,2.28
2.31,2.34,2.34,2.27
2.29,2.18,2.31,2.18
2.21,2.19,2.27,2.19
2.19,2.17,2.21,2.16
2.18,2.07,2.18,2.03
2.02,2.12,2.14,2.01
2.09,2.10,2.15,2.06
2.13,2.01,2.13,2.01
2.07,2.08,2.09,2.01
2.08,2.02,2.09,2.00
2.00,2.10,2.11,2.00
2.04,2.17,2.18,2.04
2.17,2.09,2.18,2.06
2.07,2.07,2.11,2.04
2.07,2.04,2.07,2.01
2.02,2.01,2.03,2.00
2.01,2.01,2.03,1.99
2.00,2.00,2.03,1.99
1.99,2.02,2.04,1.99
2.04,2.00,2.04,1.99
2.00,1.99,2.01,1.97
1.97,1.95,1.99,1.92
1.94,1.93,1.96,1.92
1.90,1.85,1.92,1.76
1.90,1.82,1.90,1.80
1.82,1.85,2.02,1.82
1.97,2.00,2.04,1.91
2.01,1.96,2.10,1.94
1.86,1.85,1.94,1.81
1.85,1.82,1.91,1.82
1.86,1.82,1.99,1.82
2.00,2.01,2.10,1.95
2.07,2.26,2.29,2.05
2.29,2.24,2.33,2.21
2.24,2.33,2.34,2.23
2.27,2.28,2.36,2.23
2.29,2.17,2.36,2.11
2.15,2.12,2.18,2.12
2.19,2.21,2.42,2.19
2.25,2.16,2.32,2.13
2.08,2.04,2.08,1.99
2.06,1.96,2.17,1.95
1.97,2.03,2.16,1.97
2.07,2.07,2.08,1.99
2.10,2.04,2.10,2.01
2.05,2.04,2.10,2.00
2.05,2.04,2.10,1.87
2.03,1.93,2.06,1.93
1.95,1.97,2.00,1.87
1.93,2.04,2.10,1.93
2.06,2.02,2.06,1.95
2.00,1.94,2.10,1.94
1.98,1.96,2.00,1.93
1.92,1.97,1.99,1.92
1.95,1.98,1.99,1.91
1.90,1.98,2.00,1.90
2.00,2.00,2.03,1.98
2.07,1.98,2.07,1.98
1.98,1.98,2.02,1.95
2.04,2.05,2.05,1.95
1.99,2.09,2.10,1.95
2.05,1.94,2.06,1.92
1.90,1.92,1.94,1.87
1.95,2.03,2.08,1.95
1.94,1.95,2.03,1.92
1.96,1.95,2.01,1.90
1.89,1.91,1.96,1.86
1.88,1.87,1.99,1.84
1.90,1.90,1.98,1.87
2.01,2.20,2.34,2.01
2.18,2.14,2.20,2.05
2.07,2.10,2.29,2.07
2.10,2.11,2.22,2.05
2.24,2.09,2.24,2.09
2.03,1.98,2.09,1.97
2.01,1.95,2.05,1.95
1.93,1.90,2.00,1.87
1.93,1.94,2.00,1.92
1.91,1.92,1.99,1.91
2.00,2.01,2.01,2.00
2.00,2.00,2.01,1.96
1.97,1.99,2.01,1.95
2.00,1.95,2.00,1.90
1.96,1.96,1.98,1.93
1.98,2.08,2.10,1.98
2.07,2.02,2.07,2.00
2.04,2.06,2.09,2.01
2.05,2.04,2.07,2.02
2.04,2.02,2.07,2.01
2.04,2.14,2.15,2.03
2.14,2.16,2.22,2.11
2.18,2.10,2.18,2.03
2.10,2.09,2.18,2.02
2.20,2.18,2.20,2.10
2.15,2.14,2.15,2.11
2.15,2.29,2.29,2.14
2.29,2.44,2.54,2.25
2.47,2.39,2.49,2.31
2.34,2.40,2.43,2.33
2.40,2.32,2.43,2.25
2.26,2.35,2.39,2.25
2.31,2.40,2.49,2.28
2.36,2.45,2.49,2.35
2.45,2.48,2.48,2.37
2.49,2.42,2.49,2.36
2.42,2.32,2.42,2.27
2.29,2.12,2.36,2.10
2.10,2.12,2.18,2.10
2.10,2.20,2.27,2.10
2.17,2.07,2.25,2.07
2.10,2.07,2.13,2.03
2.09,2.17,2.20,2.00
2.17,2.10,2.17,2.09
2.12,2.02,2.12,2.02
2.04,2.03,2.06,1.98
2.00,2.04,2.10,1.99
2.07,2.05,2.10,2.00
2.04,1.93,2.04,1.92
1.94,1.93,2.02,1.91
1.91,1.87,2.01,1.87
1.90,1.94,1.99,1.90
1.95,1.94,2.02,1.94
1.94,1.84,2.00,1.84
1.87,1.83,1.93,1.80
1.80,1.82,1.86,1.80
1.82,1.83,1.86,1.79
1.83,1.82,1.86,1.80
1.79,1.78,1.81,1.77
1.78,1.78,1.81,1.78
1.78,1.78,1.89,1.77
1.80,1.89,1.97,1.77
1.91,1.80,1.91,1.80
1.82,1.98,2.05,1.82
1.96,1.77,1.96,1.77
1.84,1.84,1.88,1.80
1.82,1.81,1.88,1.79
1.79,1.81,1.92,1.79
1.83,1.79,1.86,1.79
1.83,1.75,1.83,1.75
1.73,1.78,1.82,1.66
1.72,1.65,1.73,1.65
1.71,1.66,1.74,1.66
1.75,1.77,1.77,1.62
1.77,1.81,1.90,1.73
1.84,1.91,1.94,1.84
1.89,1.77,1.92,1.76
1.75,1.80,1.91,1.75
1.76,1.72,1.84,1.72
1.83,1.74,1.83,1.74
1.77,1.79,1.94,1.76
1.89,1.80,1.89,1.77
1.76,1.78,1.82,1.71
1.78,1.81,1.86,1.77
1.81,1.76,1.85,1.71
1.70,1.76,1.82,1.70
1.72,1.63,1.72,1.62
1.60,1.56,1.61,1.55
1.58,1.60,1.64,1.54
1.58,1.67,1.69,1.57
1.67,1.57,1.67,1.56
1.62,1.59,1.62,1.57
1.60,1.65,1.65,1.60
1.61,1.53,1.62,1.53
1.52,1.55,1.60,1.52
1.53,1.55,1.59,1.53
1.57,1.52,1.57,1.51
1.50,1.50,1.56,1.50
1.50,1.50,1.51,1.50
1.54,1.57,1.62,1.50
1.56,1.55,1.74,1.52
1.55,1.56,1.65,1.52
1.53,1.57,1.63,1.53
1.61,1.62,1.70,1.61
1.58,1.59,1.69,1.58
1.64,1.64,1.70,1.60
1.63,1.69,1.77,1.63
1.75,1.84,1.89,1.71
1.88,1.84,1.89,1.80
1.80,1.72,1.82,1.65
1.72,1.74,1.84,1.72
1.74,1.75,1.82,1.73
1.80,1.78,1.82,1.73
1.78,1.82,1.83,1.77
1.79,1.73,1.83,1.73
1.76,1.74,1.83,1.73
1.73,1.75,1.78,1.73
1.76,1.75,1.83,1.75
1.75,1.81,1.82,1.75
1.80,1.80,1.89,1.80
1.80,1.80,1.88,1.80
1.82,1.85,1.87,1.80
1.82,1.75,1.83,1.75
1.76,1.73,1.79,1.72
1.73,1.75,1.86,1.73
1.77,1.79,1.86,1.74
1.74,1.69,1.81,1.68
1.70,1.66,1.70,1.66
1.67,1.60,1.67,1.60
1.60,1.62,1.68,1.60
1.61,1.62,1.70,1.61
1.65,1.61,1.69,1.61
1.62,1.67,1.80,1.59
1.66,1.65,1.75,1.65
1.66,1.70,1.71,1.66
1.69,1.70,1.72,1.69
1.72,1.75,1.79,1.70
1.76,1.71,1.76,1.70
1.71,1.71,1.78,1.71
1.72,1.72,1.75,1.71
1.73,1.70,1.73,1.70
1.70,1.70,1.74,1.70
1.70,1.73,1.73,1.70
1.71,1.73,1.73,1.70
1.70,1.70,1.74,1.70
1.70,1.65,1.70,1.65
1.65,1.70,1.74,1.65
1.69,1.68,1.74,1.67
1.69,1.65,1.73,1.65
1.65,1.66,1.71,1.64
1.64,1.62,1.72,1.58
1.63,1.65,1.68,1.57
1.63,1.60,1.67,1.57
1.60,1.59,1.67,1.53
1.57,1.56,1.66,1.53
1.57,1.57,1.62,1.57
1.55,1.60,1.62,1.55
1.60,1.57,1.67,1.56
1.56,1.56,1.60,1.56
1.56,1.56,1.60,1.56
1.59,1.57,1.60,1.56
1.55,1.52,1.58,1.52
1.58,1.48,1.58,1.48
1.48,1.57,1.66,1.48
1.57,1.58,1.60,1.55
1.54,1.58,1.64,1.54
1.63,1.55,1.65,1.54
1.55,1.57,1.58,1.55
1.57,1.57,1.59,1.56
1.59,1.58,1.59,1.56
1.57,1.59,1.62,1.57
1.58,1.57,1.59,1.57
1.57,1.58,1.60,1.56
1.56,1.52,1.60,1.51
1.56,1.54,1.56,1.51
1.54,1.49,1.54,1.47
1.50,1.54,1.55,1.47
1.51,1.48,1.60,1.47
1.53,1.51,1.55,1.48
1.49,1.54,1.54,1.48
1.50,1.56,1.56,1.49
1.58,1.53,1.58,1.51
1.49,1.43,1.50,1.43
1.41,1.41,1.50,1.41
1.50,1.45,1.50,1.44
1.44,1.45,1.49,1.44
1.47,1.48,1.53,1.47
1.49,1.72,1.80,1.49
1.75,1.61,1.75,1.60
1.64,1.67,1.72,1.63
1.71,1.62,1.72,1.58
1.62,1.68,1.70,1.60
1.68,1.68,1.69,1.64
1.67,1.69,1.72,1.64
1.66,1.66,1.71,1.63
1.69,1.64,1.69,1.63
1.63,1.64,1.65,1.58
1.61,1.59,1.69,1.59
1.58,1.70,1.70,1.58
1.71,1.68,1.72,1.63
1.67,1.65,1.72,1.60
1.72,1.69,1.74,1.64
1.65,1.72,1.74,1.65
1.68,1.72,1.74,1.63
1.71,1.67,1.71,1.67
1.67,1.66,1.68,1.65
1.60,1.59,1.63,1.59
1.60,1.62,1.69,1.60
1.60,1.62,1.63,1.60
1.61,1.65,1.69,1.60
1.67,1.68,1.69,1.61
1.65,1.61,1.70,1.61
1.62,1.62,1.70,1.62
1.61,1.63,1.65,1.58
1.60,1.48,1.63,1.46
1.48,1.45,1.48,1.44
1.45,1.39,1.47,1.38
1.42,1.41,1.47,1.38
1.42,1.49,1.49,1.42
1.48,1.39,1.48,1.39
1.47,1.43,1.50,1.40
1.41,1.40,1.47,1.39
1.39,1.39,1.43,1.39
1.39,1.40,1.44,1.39
1.42,1.41,1.44,1.40
1.44,1.42,1.44,1.40
1.42,1.38,1.42,1.38
1.40,1.41,1.42,1.37
1.42,1.38,1.42,1.38
1.39,1.39,1.42,1.38
1.41,1.44,1.45,1.37
1.43,1.42,1.45,1.41
1.44,1.43,1.45,1.37
1.42,1.35,1.42,1.35
1.39,1.37,1.40,1.36
1.37,1.37,1.40,1.32
1.34,1.34,1.37,1.32
1.35,1.32,1.39,1.32
1.31,1.34,1.35,1.31
1.34,1.35,1.36,1.31
1.32,1.45,1.45,1.31
1.46,1.42,1.46,1.35
1.43,1.32,1.43,1.32
1.38,1.41,1.50,1.38
1.44,1.43,1.50,1.42
1.46,1.48,1.49,1.42
1.49,1.49,1.50,1.47
1.49,1.45,1.50,1.41
1.42,1.40,1.50,1.40
1.41,1.40,1.49,1.40
1.42,1.40,1.42,1.39
1.40,1.40,1.44,1.40
1.40,1.41,1.44,1.39
1.39,1.42,1.51,1.38
1.44,1.40,1.46,1.38
1.38,1.42,1.44,1.38
1.42,1.37,1.43,1.37
1.39,1.38,1.41,1.38
1.38,1.39,1.42,1.37
1.38,1.39,1.40,1.37
1.37,1.41,1.41,1.35
1.39,1.36,1.39,1.36
1.36,1.35,1.38,1.35
1.35,1.31,1.39,1.30
1.33,1.32,1.35,1.32
1.33,1.34,1.37,1.31
1.34,1.30,1.35,1.28
1.29,1.32,1.37,1.29
1.29,1.31,1.31,1.29
1.32,1.29,1.32,1.29
1.29,1.27,1.32,1.27
1.27,1.27,1.33,1.27
1.27,1.34,1.34,1.24
1.33,1.27,1.36,1.26
1.38,1.27,1.38,1.27
1.26,1.25,1.30,1.25
1.25,1.25,1.30,1.24
1.24,1.25,1.29,1.22
1.20,1.24,1.34,1.20
1.20,1.26,1.26,1.20
1.26,1.25,1.30,1.23
1.26,1.22,1.26,1.22
1.22,1.24,1.28,1.22
1.24,1.21,1.25,1.20
1.18,1.16,1.22,1.16
1.16,1.28,1.40,1.15
1.27,1.22,1.31,1.20
1.21,1.23,1.25,1.15
1.26,1.25,1.27,1.22
1.26,1.24,1.29,1.22
1.22,1.19,1.25,1.19
1.19,1.18,1.19,1.17
1.17,1.20,1.23,1.17
1.23,1.17,1.23,1.17
1.17,1.19,1.20,1.14
1.18,1.16,1.20,1.15
1.15,1.17,1.22,1.15
