NFLX,Netflix,NASDAQ
225.05,216.90,226.38,214.20
213.00,215.60,219.08,209.00
211.97,212.90,213.50,207.56
214.55,212.10,218.25,210.82
212.91,214.97,216.73,209.60
214.27,211.09,216.30,210.05
213.62,224.28,225.33,212.00
225.23,221.46,227.47,218.00
222.12,220.91,224.00,218.95
222.09,225.10,225.25,219.33
226.98,233.10,235.24,225.51
235.04,247.38,247.41,234.87
245.55,243.82,246.90,239.21
248.00,244.17,249.20,240.82
245.83,257.26,257.43,245.75
259.40,257.98,259.85,252.13
257.29,260.48,266.37,256.70
261.24,267.92,268.26,258.67
270.31,266.41,270.31,264.00
267.43,264.58,267.95,263.18
266.85,261.96,268.75,257.12
251.40,250.26,262.23,246.20
249.72,241.30,252.25,240.20
240.56,246.74,247.66,239.91
244.62,246.31,246.98,240.81
246.06,244.96,250.67,242.50
245.40,243.76,247.91,241.81
243.41,244.48,247.10,241.94
246.54,249.12,250.00,244.57
249.34,246.18,249.34,244.80
243.91,253.84,253.90,241.38
253.95,255.90,257.60,250.10
254.36,249.21,257.47,248.66
251.87,250.40,253.90,248.45
249.99,252.75,253.71,249.80
251.28,256.60,257.00,250.42
258.65,259.19,262.20,253.26
258.30,261.81,263.79,258.02
259.00,253.41,260.49,251.36
253.21,258.87,260.15,251.13
258.00,259.78,263.50,257.75
262.93,273.29,273.54,262.50
272.89,270.37,274.65,267.50
272.52,269.75,273.46,268.23
270.05,278.36,278.39,269.02
276.11,282.72,289.94,274.04
279.15,276.04,285.88,274.50
278.66,283.36,285.00,276.40
284.03,287.85,290.23,283.84
288.25,283.91,288.83,282.95
287.43,289.00,290.71,284.55
288.84,292.43,293.06,286.99
296.80,295.11,298.93,294.42
296.33,291.54,296.51,290.20
292.75,294.15,295.30,290.28
297.50,313.06,313.24,296.81
313.74,308.30,314.18,303.88
301.84,301.41,306.45,298.35
302.00,305.65,306.00,299.19
310.00,302.16,310.19,301.80
302.04,299.55,303.26,297.70
298.96,306.92,307.68,298.12
308.37,305.50,308.75,304.01
305.84,313.83,315.89,305.62
320.39,302.04,320.39,299.52
301.30,306.49,309.40,300.35
308.20,307.14,310.80,304.06
308.04,313.51,314.49,307.50
310.76,312.40,313.52,309.70
307.72,309.21,312.15,305.20
314.77,324.62,324.70,314.00
322.09,330.73,333.60,321.62
331.01,321.72,334.50,318.05
323.68,327.26,328.30,318.54
324.04,318.16,326.97,318.15
319.29,302.32,321.52,299.57
300.23,288.43,300.58,282.80
301.00,303.99,307.43,296.40
304.31,300.85,307.61,300.13
310.61,324.36,325.27,306.00
325.10,321.69,327.33,319.34
320.11,322.88,325.50,318.26
322.21,330.10,330.21,319.66
334.00,333.50,336.48,327.60
342.92,354.99,355.42,340.10
387.84,322.52,389.16,321.50
317.32,330.24,335.19,317.00
331.44,331.22,336.85,323.66
331.00,328.03,337.20,325.91
325.01,314.00,330.96,311.81
318.57,327.30,327.37,309.20
328.72,318.14,328.93,315.62
318.11,322.48,326.65,315.70
328.83,329.27,333.50,325.90
330.95,337.60,337.79,325.15
335.54,341.50,342.40,333.05
339.49,335.63,344.37,332.79
339.00,326.86,339.67,325.16
326.92,334.90,335.60,325.52
332.75,337.91,339.50,328.62
336.18,333.73,339.50,331.35
333.22,335.28,335.46,329.10
335.79,342.57,344.00,335.12
344.60,349.76,349.89,343.08
350.00,341.77,350.49,339.50
340.77,337.29,346.82,334.24
343.35,339.52,346.35,337.65
342.24,348.50,348.68,341.67
348.83,347.85,350.60,344.00
346.90,350.24,352.93,345.01
350.50,355.20,356.46,347.57
357.11,362.49,363.85,353.54
364.05,365.80,367.80,363.01
364.88,363.92,367.96,359.61
361.89,362.94,363.58,356.50
360.59,356.27,368.65,356.25
357.80,358.06,361.13,353.39
361.04,354.44,361.33,352.00
355.17,355.67,359.87,353.61
355.00,363.10,364.44,353.32
364.37,363.98,371.16,362.22
363.67,373.33,374.84,363.55
376.15,368.97,377.00,368.81
369.98,366.31,371.00,364.25
366.75,374.87,377.70,366.27
373.86,376.24,377.00,366.51
374.20,376.74,379.86,373.35
376.50,375.67,379.69,374.34
378.69,380.58,383.43,376.63
380.76,378.39,383.96,377.48
378.11,376.93,380.91,375.83
377.11,367.50,378.75,365.81
367.62,366.99,369.54,359.04
365.50,368.17,369.15,363.63
366.81,362.82,367.58,360.80
364.00,363.10,367.47,362.90
363.23,359.57,364.31,353.33
347.79,339.50,347.89,337.07
336.73,340.99,345.98,336.52
341.77,337.05,343.98,335.00
338.07,332.14,338.64,330.53
331.13,336.81,348.67,331.13
341.44,337.96,341.60,332.57
335.00,330.38,338.57,319.07
328.41,331.68,333.87,322.02
332.07,330.04,334.82,328.24
332.23,328.71,332.47,320.25
329.50,333.73,334.44,327.35
387.40,388.72,395.63,377.49
383.68,386.08,390.70,383.38
387.39,381.23,391.50,370.56
381.32,406.77,407.41,380.76
403.12,400.42,407.34,398.05
407.10,404.67,409.19,401.51
402.31,409.33,412.40,402.30
411.90,404.38,412.15,400.72
405.45,405.91,408.53,397.01
403.15,404.42,407.75,398.00
406.42,407.91,410.91,400.42
413.44,429.98,430.50,410.56
429.43,430.44,432.37,424.28
429.96,433.99,435.76,425.51
434.78,428.93,434.90,425.54
425.69,436.55,439.49,425.00
437.06,435.51,437.70,431.69
436.96,436.85,441.24,428.00
431.67,428.23,436.25,427.97
430.35,434.95,437.77,429.16
438.70,432.23,438.70,429.65
435.47,447.00,449.69,428.50
450.00,453.03,457.79,445.00
455.90,448.79,456.00,446.00
447.84,452.23,454.13,447.84
453.13,445.63,454.20,441.00
441.19,445.59,445.75,438.10
450.92,454.98,455.00,445.59
453.99,453.50,456.84,451.91
454.94,450.51,458.00,448.99
454.07,448.37,454.54,445.51
448.47,439.95,448.78,432.10
442.64,437.48,446.68,435.65
433.68,436.58,439.50,429.68
439.71,430.06,440.28,428.28
427.73,424.49,434.99,423.00
428.19,422.72,430.80,422.31
422.37,420.25,426.26,416.50
419.87,420.09,425.45,417.06
419.67,424.27,432.20,419.50
426.10,405.99,428.34,405.74
405.49,378.90,406.45,368.60
379.00,370.84,384.93,365.75
373.01,372.28,377.45,366.57
371.01,364.18,377.83,361.53
360.22,358.87,369.00,355.75
361.51,352.03,366.86,349.88
351.75,364.69,365.25,351.74
365.66,362.88,371.05,358.30
361.33,354.69,365.10,350.10
355.45,337.31,356.00,335.88
340.51,338.00,348.19,331.11
340.05,348.89,350.79,338.39
351.03,353.03,353.90,343.15
354.48,334.73,357.48,334.01
330.80,326.71,334.82,323.61
332.89,331.58,335.00,325.54
329.08,326.27,331.57,312.10
331.05,331.41,333.97,323.36
336.76,345.74,349.73,332.50
349.30,348.49,349.40,338.30
376.63,372.90,380.88,364.83
362.73,353.50,367.50,353.00
352.50,344.07,355.90,334.80
337.46,322.08,341.41,322.00
318.05,314.21,320.90,299.50
312.24,319.87,324.63,312.03
317.92,322.04,322.40,310.25
324.05,336.52,345.69,323.05
337.51,340.65,343.90,334.05
338.07,344.38,345.48,336.10
343.72,326.19,347.72,325.64
326.13,320.54,327.84,315.21
317.16,321.66,331.72,314.36
322.08,328.55,329.94,317.35
330.86,345.45,345.53,330.52
344.45,347.14,354.27,340.74
347.05,351.88,354.40,346.06
350.85,344.19,351.79,339.38
345.47,349.88,349.97,339.84
347.00,364.50,367.22,346.55
365.01,371.67,372.70,362.40
375.12,390.60,390.69,373.35
390.88,391.80,397.50,387.50
391.64,402.35,402.47,389.66
402.00,398.81,402.22,393.15
397.20,401.24,405.20,393.50
403.40,415.20,415.99,399.55
415.18,417.83,421.74,411.61
419.48,422.06,422.91,412.50
419.99,417.57,425.60,417.05
416.76,423.21,424.50,413.30
423.75,428.35,429.40,418.57
430.01,430.13,434.89,428.36
429.50,423.09,430.65,420.09
425.52,428.29,436.04,425.02
425.23,430.00,432.60,425.00
429.07,422.45,430.25,420.50
423.00,427.71,427.90,417.21
426.53,430.26,431.21,423.42
438.04,443.65,448.09,437.77
443.67,448.68,450.82,440.25
449.43,441.39,449.49,438.06
441.20,440.18,442.88,434.98
439.36,439.52,441.86,435.55
438.05,436.36,449.94,435.50
435.00,444.21,444.76,433.33
440.79,439.61,442.14,436.75
438.32,442.08,443.19,437.40
442.86,440.60,446.87,439.69
456.23,473.10,473.68,455.30
473.48,466.74,475.87,466.04
470.16,472.35,472.62,468.87
472.10,460.62,472.23,460.00
459.65,445.05,461.00,439.28
446.18,443.00,449.34,439.73
434.39,438.55,444.19,428.20
441.46,439.96,444.13,437.15
443.30,452.58,455.48,439.00
450.69,449.09,451.37,442.27
454.07,444.44,455.70,443.40
443.28,439.36,448.85,438.29
440.81,444.17,444.30,435.75
451.69,451.95,457.50,447.62
442.98,431.09,444.67,425.06
430.41,427.90,435.41,426.51
429.47,425.38,430.21,419.02
425.00,421.86,428.17,420.40
422.21,424.66,425.91,418.52
423.21,424.28,428.39,423.21
424.75,434.36,435.29,424.31
430.26,422.72,432.97,421.29
421.76,425.40,427.73,412.51
427.20,422.70,430.00,420.78
421.30,422.85,428.00,420.31
421.00,430.30,434.90,420.55
435.30,449.67,449.95,434.55
450.20,445.85,450.97,442.05
449.22,451.54,457.65,448.71
451.35,446.41,453.00,443.41
448.60,451.53,454.22,446.82
452.21,450.87,455.00,448.22
451.49,459.09,462.00,448.60
462.06,466.00,469.50,461.25
467.09,468.15,470.50,462.43
467.00,472.19,473.75,464.54
471.28,472.05,476.15,467.67
470.94,479.19,479.55,470.05
481.55,480.93,485.30,477.53
478.50,479.36,481.85,474.55
479.40,474.70,480.25,473.63
472.65,475.21,477.48,470.81
476.85,477.64,480.50,474.14
478.50,476.60,478.79,474.59
480.52,477.39,487.60,476.53
479.11,472.67,481.69,472.13
473.23,475.68,477.35,470.07
474.40,479.33,480.60,474.20
486.30,479.01,489.29,476.40
480.20,484.39,484.75,477.04
482.57,481.56,484.36,479.67
483.65,476.55,484.89,476.12
477.54,457.75,477.54,456.85
448.40,456.91,458.14,445.60
456.91,454.53,458.87,451.29
457.47,459.01,461.36,453.32
461.00,457.52,461.33,454.17
456.27,442.78,456.95,438.88
441.23,443.90,448.01,440.50
444.46,450.56,451.66,442.54
449.90,443.49,452.35,442.42
445.00,448.75,450.64,443.89
444.07,449.56,450.54,442.02
452.30,451.18,457.19,449.80
448.69,438.80,450.00,437.29
438.90,449.98,450.49,437.88
453.19,459.54,460.60,452.51
462.00,463.48,467.21,461.00
461.10,456.25,466.28,456.00
456.65,466.86,467.60,451.38
466.63,461.62,467.99,459.56
459.80,452.08,464.84,451.44
451.25,438.58,452.47,433.00
445.51,449.12,451.99,438.13
444.47,448.59,450.98,430.18
332.73,361.70,366.17,331.00
359.81,357.09,360.07,341.50
356.00,359.22,369.19,355.55
362.26,365.99,366.79,355.44
368.99,374.65,381.98,363.20
380.52,383.04,385.77,378.25
382.58,385.02,387.00,380.81
383.90,379.40,384.50,376.70
379.75,386.22,386.87,378.35
386.22,378.10,386.68,377.77
377.51,379.01,382.34,374.60
384.40,392.77,393.77,384.00
393.23,388.41,395.52,385.11
386.92,382.78,387.25,378.77
385.61,380.38,387.84,376.39
378.00,383.30,385.33,377.35
383.44,384.16,385.25,379.30
383.00,387.27,389.45,379.00
387.27,382.55,394.10,381.81
381.13,383.86,385.96,377.04
384.46,379.41,385.05,377.53
379.38,386.04,387.22,378.57
385.38,381.14,389.50,380.75
381.00,381.03,384.90,380.53
383.21,363.10,387.05,362.66
363.09,368.14,373.26,361.00
372.48,360.28,373.25,359.50
360.56,356.47,363.46,355.40
351.02,348.99,352.43,344.00
351.08,351.16,353.69,348.22
353.59,346.59,354.00,345.99
345.00,341.81,347.00,337.64
341.30,352.31,353.34,340.84
351.55,355.12,355.12,344.27
353.00,350.60,357.95,349.36
351.03,350.92,354.50,348.13
349.17,339.48,349.88,338.03
334.74,343.78,345.36,329.02
343.15,334.32,344.73,333.66
336.09,334.63,340.90,333.59
331.92,334.48,338.26,328.86
336.39,327.04,338.93,326.33
324.99,316.44,329.49,316.00
317.63,333.65,335.07,315.54
338.80,334.42,342.50,330.63
335.30,340.12,341.04,333.35
339.80,336.68,344.68,334.24
338.01,336.43,339.00,332.31
336.51,342.10,343.49,335.99
341.91,340.05,346.39,339.74
335.79,341.93,343.73,333.57
341.00,343.23,343.98,339.77
343.23,341.61,345.74,341.51
344.06,348.94,352.32,341.12
344.81,331.18,344.81,330.03
331.43,325.51,333.48,319.63
331.43,327.20,331.95,323.90
329.84,334.46,334.85,325.35
333.42,329.29,336.14,328.29
329.63,318.83,330.39,316.85
322.15,323.79,329.34,321.30
329.50,324.24,331.59,319.76
325.83,323.76,327.50,320.91
328.00,337.34,337.75,324.67
340.00,348.80,350.00,334.00
414.64,409.28,414.68,401.87
410.00,428.44,429.62,404.80
426.92,437.46,439.20,426.17
438.00,446.56,447.29,433.70
441.61,454.17,457.38,441.35
453.19,442.46,453.75,441.57
442.43,443.80,447.49,437.50
441.93,441.80,447.89,438.59
439.90,441.07,444.00,433.69
443.24,456.92,458.27,439.11
455.29,448.71,456.22,447.23
451.79,448.91,455.97,445.66
449.75,444.36,451.00,442.23
442.39,443.07,446.50,438.46
444.22,453.95,456.10,441.71
453.81,454.89,462.99,451.90
455.41,456.73,459.25,451.16
458.00,466.10,466.41,457.96
465.61,469.96,471.60,461.61
469.16,475.06,476.49,466.52
475.00,474.60,481.00,473.02
475.65,478.20,478.62,473.46
478.10,471.84,478.20,470.00
471.61,474.88,476.59,471.49
474.65,478.33,481.56,474.65
480.38,483.03,486.50,479.01
483.57,474.91,486.00,474.73
474.00,480.25,480.25,470.64
478.41,474.71,479.20,472.55
472.71,469.77,475.48,463.28
472.00,467.65,472.25,464.94
466.50,454.12,468.48,453.91
454.93,445.63,455.65,439.80
441.11,435.06,443.46,433.88
435.68,440.19,447.58,435.68
443.43,448.32,452.08,443.38
447.35,438.40,448.40,436.57
430.83,421.97,430.83,417.34
417.99,418.52,424.86,415.69
418.17,423.12,424.55,415.10
423.22,425.21,428.48,421.79
429.36,428.30,432.50,426.27
426.23,425.00,428.09,422.31
427.95,438.28,441.69,427.83
438.79,421.75,438.84,421.71
417.40,418.26,423.13,415.73
415.31,414.77,418.93,410.01
418.01,422.57,423.95,415.55
420.77,416.69,422.94,416.19
417.50,413.12,418.50,410.92
413.50,414.08,417.25,412.03
411.38,422.31,423.13,409.25
423.48,423.46,425.94,420.30
428.41,441.35,441.75,428.29
441.00,439.50,441.95,434.80
450.78,454.57,454.97,447.63
470.68,474.68,485.00,469.40
482.00,478.71,484.00,471.95
480.93,475.46,480.93,471.55
532.00,562.05,568.75,530.00
558.45,571.55,575.00,558.00
572.50,567.39,576.13,562.67
568.64,560.44,570.39,558.60
561.48,557.68,564.99,556.81
557.59,559.06,562.40,552.69
561.21,558.40,565.66,556.55
562.05,566.08,572.50,561.61
564.13,563.06,568.95,559.61
560.49,562.85,567.39,557.51
561.66,556.50,565.85,553.87
558.99,557.03,559.77,552.26
557.00,554.90,558.00,552.30
568.67,565.55,577.10,565.30
567.20,560.54,568.50,556.65
560.80,565.24,565.56,556.20
567.29,574.60,575.07,566.75
576.27,589.95,594.00,575.30
586.66,583.64,586.66,580.95
583.83,580.11,589.38,578.84
583.00,586.85,587.47,576.31
604.55,613.25,618.44,600.29
612.81,617.87,619.74,609.17
622.22,616.48,628.50,614.67
617.50,621.53,623.76,611.54
623.57,623.02,627.00,617.27
624.25,621.87,625.85,620.85
622.12,615.95,623.43,614.50
617.00,629.00,629.35,615.50
628.00,626.55,628.99,622.51
626.31,624.06,631.44,622.69
621.86,623.02,623.85,615.61
620.98,623.91,627.75,618.84
624.70,621.66,628.13,620.51
618.65,625.44,626.00,616.30
624.50,633.22,633.78,623.88
635.00,627.23,635.71,622.97
625.34,647.15,649.00,625.34
653.77,671.10,692.79,652.58
678.23,665.66,678.43,658.61
664.41,660.93,667.40,658.87
650.00,654.02,655.14,641.61
659.70,666.91,669.25,655.84
665.93,659.90,665.93,657.70
662.56,663.20,667.39,660.58
673.70,657.10,674.93,656.75
665.30,674.90,676.85,659.32
674.35,681.19,681.73,670.25
700.10,678.61,706.24,674.78
668.37,664.24,672.00,654.21
667.10,651.62,667.20,651.62
640.54,645.62,650.39,637.82
653.50,656.94,660.49,649.50
663.64,655.45,666.67,652.53
657.99,658.31,659.39,652.50
654.31,662.00,664.50,653.38
665.09,658.64,667.99,648.36
654.30,654.55,657.97,645.99
664.30,670.09,670.92,660.00
682.66,680.60,689.52,678.30
686.69,707.61,716.16,686.55
708.90,702.60,711.45,697.57
99.97,98.13,100.75,97.05
111.02,115.81,116.49,107.68
117.34,114.77,117.88,114.24
114.70,110.55,114.70,110.14
110.21,112.51,113.71,109.32
112.14,111.50,113.88,110.56
110.91,110.10,112.18,109.84
111.55,109.34,111.68,108.90
107.79,106.43,109.86,106.25
107.29,106.90,107.94,103.88
106.83,107.08,107.75,105.40
106.40,111.56,111.90,105.40
111.95,114.31,115.00,111.15
114.60,112.56,114.60,111.78
113.15,121.15,122.79,113.00
125.62,123.71,129.29,122.71
126.29,126.45,128.85,122.04
126.42,123.52,126.60,121.30
126.09,123.03,126.50,121.51
120.01,122.74,123.76,120.00
121.47,120.51,122.45,118.66
120.99,123.73,125.73,119.34
124.96,123.39,125.00,123.00
123.14,125.36,125.70,122.59
125.26,124.05,126.75,123.55
123.50,122.06,123.70,121.50
119.80,112.49,121.45,111.34
106.20,103.96,110.00,102.75
88.75,96.88,109.63,85.50
107.75,101.52,107.88,101.50
107.15,110.13,110.28,102.02
114.94,117.66,118.25,113.02
116.35,117.63,119.35,115.88
115.24,115.03,117.00,113.76
109.35,105.79,111.24,103.82
109.31,105.44,109.50,100.30
102.69,101.06,104.17,100.11
98.05,98.79,99.93,97.34
102.08,94.95,102.50,93.55
96.51,99.18,102.79,95.52
99.42,99.48,100.85,96.78
98.57,97.51,100.85,97.23
96.84,95.69,97.91,94.33
95.22,99.16,99.65,93.61
99.70,104.08,104.48,99.33
103.67,104.21,107.50,101.83
102.00,102.62,104.36,100.71
103.30,100.30,103.77,99.56
98.29,98.47,99.90,97.00
98.60,98.07,99.74,97.66
97.11,103.76,104.00,96.78
105.30,102.24,105.45,101.57
101.57,99.47,103.33,97.84
99.63,98.35,100.63,96.85
99.91,103.26,103.46,99.05
102.91,105.98,106.11,101.12
103.01,106.11,106.87,101.45
107.48,111.25,112.28,105.76
110.33,108.33,112.25,105.64
108.84,108.10,109.78,106.75
107.94,114.93,115.05,102.60
114.11,113.33,115.83,112.44
114.45,113.45,115.42,112.36
112.85,109.73,113.72,108.78
111.50,110.23,111.63,108.05
103.77,101.09,104.88,99.10
100.21,98.99,101.65,98.41
98.07,101.69,103.62,96.26
101.06,98.99,102.11,97.58
99.67,97.96,100.34,97.01
98.07,97.32,99.93,96.86
97.61,100.04,101.56,97.27
100.05,103.04,103.31,99.38
102.58,103.07,104.72,101.23
102.90,105.80,106.21,102.06
105.00,105.12,106.91,104.75
105.12,108.38,110.10,104.90
109.20,107.64,109.37,106.30
107.36,109.74,111.05,107.24
110.36,114.05,114.28,109.39
113.75,113.50,115.68,111.72
113.39,114.06,114.80,112.05
113.36,109.86,114.00,108.64
108.86,112.70,112.84,108.01
113.08,112.86,114.61,111.41
112.52,108.92,115.25,108.20
108.34,103.65,109.07,103.27
102.97,111.35,111.65,101.86
112.11,117.10,118.79,111.70
117.94,120.63,121.00,116.10
120.25,120.22,123.13,119.61
120.85,123.84,124.07,119.21
124.30,125.03,126.20,121.66
123.67,123.31,124.66,120.03
124.23,124.16,125.20,122.36
123.85,125.44,126.39,123.59
126.03,123.33,126.60,122.89
124.47,125.37,125.57,122.42
125.53,128.93,131.35,124.93
129.62,126.81,132.20,126.39
127.00,130.93,130.99,125.75
131.19,125.36,133.27,122.75
121.51,126.98,128.24,121.10
127.70,124.20,128.78,122.33
124.50,122.91,125.21,121.62
121.45,118.91,123.00,118.60
119.77,120.67,120.90,114.66
121.93,118.60,123.30,118.54
119.80,122.64,123.00,118.09
123.97,122.51,126.35,122.42
120.85,118.02,122.19,117.92
119.51,116.63,119.59,115.66
117.30,116.24,117.43,114.86
116.91,118.16,118.56,115.78
118.22,117.33,118.80,117.30
117.26,117.11,117.35,113.85
118.19,119.12,119.60,116.92
118.95,116.71,119.02,116.43
116.21,114.38,117.46,114.28
109.00,109.96,110.00,105.21
110.45,107.66,110.58,105.85
105.29,117.68,117.91,104.96
116.36,114.56,122.18,112.29
116.33,111.39,117.72,111.10
112.13,114.97,116.79,111.20
116.11,116.58,117.78,115.08
114.43,106.56,114.48,104.53
105.65,107.06,109.25,101.21
102.43,104.04,105.50,101.72
106.57,107.89,110.14,105.55
108.91,107.74,109.99,97.05
108.32,102.35,108.51,102.10
104.72,100.72,104.99,99.22
99.78,99.12,102.68,99.00
99.74,97.83,100.55,94.85
96.61,91.15,97.85,90.59
93.84,94.41,95.25,90.11
92.00,91.84,94.39,90.63
91.79,94.09,97.18,91.30
95.54,91.49,96.65,90.73
92.41,90.74,92.69,86.14
89.50,89.71,91.25,86.54
88.23,82.79,88.95,81.86
80.57,83.32,84.70,79.95
81.75,86.13,88.40,81.55
89.00,88.45,92.21,87.42
87.42,86.35,88.39,82.91
86.64,87.40,89.72,85.26
89.00,89.05,90.14,87.54
90.13,94.76,94.77,89.64
94.80,90.49,94.90,90.31
89.98,89.23,91.40,88.03
90.75,91.93,93.11,88.30
91.40,89.12,92.49,89.05
88.50,91.61,91.76,86.70
91.08,94.53,94.81,90.21
95.30,94.79,97.48,94.25
94.81,93.41,97.20,93.34
94.58,98.30,99.16,93.61
98.01,97.61,99.48,95.90
97.83,97.93,98.35,95.39
98.76,101.58,102.22,98.32
101.00,95.49,101.79,95.25
95.00,96.23,98.28,94.50
96.82,98.00,98.37,95.00
98.18,97.36,99.74,95.45
99.51,97.66,99.60,96.05
97.20,98.13,99.42,97.17
97.87,97.86,98.51,96.43
97.53,99.35,99.73,97.50
99.05,99.72,101.39,99.00
100.50,101.12,102.41,100.01
101.15,101.06,102.10,99.50
100.48,99.84,101.52,99.20
99.75,99.59,100.39,98.81
98.64,98.36,98.85,97.07
98.34,101.21,101.44,97.82
101.08,104.13,104.33,101.00
104.65,102.19,104.91,101.48
102.43,102.23,103.53,101.05
102.93,105.70,105.79,102.47
105.90,104.35,105.92,103.20
103.47,104.94,105.75,103.25
105.30,104.83,106.44,104.25
104.31,104.45,106.44,103.60
105.12,103.81,105.33,102.82
104.04,102.68,104.98,102.62
103.15,106.98,107.22,102.21
108.00,109.65,111.28,107.88
110.01,110.42,111.64,109.15
110.64,111.51,111.85,109.78
109.90,108.40,110.70,106.02
99.49,94.34,101.37,94.20
94.34,96.77,96.98,93.14
97.31,94.98,97.38,94.78
94.85,95.90,96.69,94.21
95.70,93.56,95.75,92.80
93.50,92.43,93.55,91.25
92.18,91.04,92.50,90.21
91.50,90.28,92.67,90.09
90.50,90.03,90.56,88.21
90.41,93.11,93.22,89.89
92.08,91.54,93.25,91.30
91.00,90.79,92.16,90.35
90.91,89.37,92.08,89.25
88.83,90.84,90.88,88.11
90.73,90.54,91.83,89.90
91.14,92.89,93.25,91.09
92.40,90.02,92.59,89.90
90.32,87.74,90.41,85.74
87.39,87.88,88.59,86.26
87.56,89.12,90.00,86.15
89.00,88.63,90.87,88.17
88.25,90.50,91.72,88.25
90.16,89.55,91.27,88.30
90.08,92.49,93.28,89.98
92.98,94.89,95.29,92.85
95.98,97.89,99.14,95.75
99.00,100.20,100.31,98.30
103.21,102.81,104.00,101.38
102.44,103.30,103.50,101.44
102.95,102.57,103.45,102.13
101.50,101.51,101.92,100.16
101.39,101.25,102.15,100.77
100.99,99.59,101.00,98.53
100.29,100.74,101.07,99.72
101.20,99.89,101.63,99.77
100.02,97.86,100.28,97.60
97.22,97.09,98.43,96.66
94.88,93.75,95.35,93.28
95.02,93.85,97.20,93.62
94.16,94.12,95.80,93.27
94.61,94.29,95.46,93.50
94.18,95.44,95.56,93.25
95.75,94.45,95.77,94.20
95.22,93.80,95.88,93.65
93.87,90.99,93.88,90.77
90.78,90.01,91.98,89.77
90.62,91.66,91.68,88.15
87.53,88.44,90.49,87.21
87.88,85.33,88.00,84.81
87.41,87.97,88.88,86.41
89.67,91.06,91.97,88.70
90.91,91.48,91.72,89.90
95.00,96.67,97.00,94.80
95.20,97.91,101.27,93.31
95.03,94.60,96.00,93.55
94.70,95.10,95.38,93.18
96.00,97.06,97.41,95.30
96.19,94.67,96.87,94.30
95.07,95.97,96.72,94.09
96.26,96.43,96.72,94.80
97.00,98.02,98.27,96.80
98.52,98.39,98.70,97.41
98.43,98.81,99.84,97.24
85.43,85.84,86.75,84.50
86.67,87.91,88.49,85.82
88.30,85.99,88.38,85.21
86.48,85.89,86.50,85.11
85.73,87.66,87.87,85.01
91.03,91.41,93.10,90.90
91.50,92.04,92.06,90.10
91.92,91.65,92.21,90.68
91.19,91.25,91.75,90.59
91.23,94.37,94.67,90.50
94.00,93.56,94.08,92.18
93.28,93.10,94.67,92.55
93.20,93.44,93.73,91.82
93.77,97.03,97.74,93.56
95.91,95.11,95.93,94.00
95.12,93.99,95.81,93.48
94.40,93.93,94.75,92.95
94.60,95.89,96.33,94.37
95.53,96.59,96.83,95.08
96.83,95.31,96.91,95.24
95.19,95.12,95.61,94.40
94.94,96.37,96.93,94.85
95.98,96.16,97.22,95.17
96.05,95.87,96.78,95.51
95.67,95.26,96.13,94.95
95.68,95.94,96.59,95.48
96.13,95.18,96.36,94.91
96.38,97.32,98.25,96.04
97.33,97.58,97.95,96.57
96.97,97.30,98.45,96.57
97.84,97.45,98.85,97.14
97.48,97.45,97.88,96.76
97.81,97.38,97.98,96.92
97.90,97.38,98.18,97.01
97.76,100.09,100.32,97.65
100.11,99.15,100.19,98.42
99.23,99.66,100.05,98.82
99.06,96.50,99.39,96.50
95.91,99.05,99.29,95.71
97.17,96.09,98.00,95.33
97.35,97.01,98.35,96.96
97.23,97.34,97.97,96.53
97.10,99.48,99.49,97.04
99.90,98.06,100.35,97.82
98.78,98.25,99.16,97.66
96.90,94.88,97.10,93.26
95.54,95.83,95.88,94.23
95.75,95.94,96.97,95.43
95.38,94.56,95.38,94.04
95.04,97.07,97.64,95.00
97.10,97.48,97.59,96.02
97.31,96.67,98.31,96.60
96.90,98.55,99.53,96.79
98.00,102.63,103.39,98.00
103.19,102.34,104.44,101.86
103.50,106.28,106.97,103.43
104.97,105.07,105.47,103.88
103.98,104.82,106.50,103.55
103.18,103.33,104.53,102.76
102.31,100.59,102.90,99.86
100.88,99.50,102.47,99.22
98.01,100.23,100.50,97.63
101.59,101.47,102.10,100.35
100.50,99.80,100.73,98.38
116.63,118.79,119.82,116.50
118.25,121.87,122.45,118.00
121.97,123.35,123.75,121.06
122.50,127.50,127.85,122.31
127.42,127.33,129.29,126.15
126.52,126.51,128.06,125.75
126.29,126.97,128.72,125.75
127.43,126.47,128.18,125.93
126.08,126.57,128.93,126.01
126.85,124.87,126.90,124.40
124.98,123.30,125.83,121.80
122.83,122.34,124.07,121.83
122.31,122.14,123.72,121.84
122.00,122.03,123.43,121.62
124.26,124.58,125.75,123.37
124.12,124.34,125.81,123.22
121.84,122.19,123.65,120.86
122.76,115.42,122.97,113.70
114.90,114.78,116.63,113.11
114.75,113.38,115.90,110.68
114.55,113.59,116.41,113.09
112.96,115.19,116.12,111.81
115.13,115.03,116.81,113.56
115.73,115.21,116.42,113.51
116.20,117.96,118.72,116.19
118.32,118.04,119.46,116.98
117.76,117.69,118.89,117.31
117.64,117.41,118.39,117.18
117.05,116.93,117.62,115.71
117.30,117.51,119.18,117.13
119.00,117.00,120.37,116.39
117.52,117.22,118.68,113.95
116.75,120.81,120.98,116.75
120.73,119.16,120.75,118.40
120.10,124.57,124.79,119.42
