TIK,Tel-Instrument Electronics Corp. Common Stock,NASDAQ
3.30,3.30,3.30,3.30
3.22,3.27,3.28,3.22
3.30,3.42,3.42,3.30
3.33,3.22,3.33,3.22
3.22,3.22,3.22,3.22
3.22,3.22,3.22,3.22
3.30,3.30,3.30,3.30
3.30,3.30,3.30,3.30
3.40,3.40,3.40,3.40
3.21,3.21,3.21,3.21
3.27,3.27,3.27,3.27
3.27,3.27,3.27,3.27
3.26,3.26,3.26,3.26
3.26,3.26,3.26,3.26
3.28,3.43,3.43,3.25
3.41,3.31,3.41,3.25
3.32,3.32,3.32,3.32
3.32,3.32,3.32,3.32
3.33,3.58,3.58,3.21
3.42,3.40,3.93,3.39
3.52,3.55,3.68,3.50
3.57,3.52,3.57,3.52
3.70,3.65,3.70,3.65
3.68,3.86,3.86,3.68
3.85,3.86,3.90,3.73
3.75,3.73,3.76,3.57
3.54,3.60,3.69,3.50
3.60,3.60,3.60,3.60
3.35,3.63,3.65,3.35
3.65,3.70,3.70,3.65
3.64,3.68,3.68,3.64
3.72,3.72,3.72,3.72
3.72,3.72,3.72,3.72
3.70,3.70,3.70,3.70
3.70,3.69,3.70,3.69
3.69,3.69,3.69,3.69
3.69,3.69,3.69,3.69
3.69,3.69,3.69,3.69
3.76,3.84,3.84,3.76
3.87,3.75,3.94,3.21
3.75,4.00,4.38,3.75
4.03,3.85,4.05,3.85
4.05,3.76,4.05,3.66
3.75,3.77,3.77,3.70
3.75,3.80,3.80,3.75
3.85,3.85,3.85,3.85
3.92,3.92,3.92,3.92
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.95,3.95,3.95,3.95
3.95,3.95,3.95,3.95
3.97,3.93,3.97,3.85
3.93,3.93,3.93,3.93
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
4.24,4.18,4.37,4.18
4.18,4.18,4.18,4.18
4.18,4.18,4.18,4.18
4.18,4.18,4.18,4.18
3.88,4.10,4.11,3.88
4.11,4.11,4.41,4.00
3.97,3.97,3.97,3.97
4.01,4.01,4.01,4.01
4.01,4.01,4.01,4.01
4.01,4.01,4.01,4.01
4.00,4.00,4.00,4.00
4.00,4.00,4.00,3.98
4.00,4.00,4.00,4.00
3.80,3.81,3.81,3.80
3.82,4.02,4.02,3.82
4.02,4.02,4.02,4.02
4.00,3.80,4.00,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.86,4.07,4.07,3.86
4.00,4.00,4.02,3.81
4.00,3.83,4.00,3.77
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
4.00,3.99,4.20,3.91
3.99,3.99,3.99,3.99
3.93,4.02,4.07,3.91
4.02,4.02,4.02,4.02
4.18,4.18,4.18,4.18
4.17,4.06,4.25,3.77
4.22,4.22,4.22,4.22
4.22,4.22,4.22,4.22
4.22,4.22,4.22,4.22
4.24,4.25,4.25,4.24
4.25,4.25,4.25,4.25
3.95,4.24,4.24,3.95
4.24,4.24,4.24,4.24
4.24,4.24,4.24,4.24
4.24,4.24,4.24,4.24
4.20,4.15,4.20,4.09
4.01,3.99,4.08,3.90
4.00,4.00,4.00,4.00
4.09,4.09,4.09,4.09
4.14,4.00,4.15,4.00
3.95,4.00,4.00,3.92
3.97,3.97,3.97,3.97
3.97,3.97,3.97,3.97
3.98,3.97,3.98,3.97
3.93,3.92,3.93,3.92
3.92,3.98,3.98,3.92
3.99,4.00,4.00,3.99
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
3.96,3.92,3.96,3.86
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
4.04,4.06,4.06,4.04
3.94,4.13,4.13,3.94
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.02,4.03,4.03,4.02
4.03,4.24,4.25,4.03
4.25,4.95,5.00,4.25
4.95,5.25,5.25,4.90
5.26,5.92,5.98,5.25
5.89,5.80,5.89,5.64
5.80,5.55,5.80,5.50
5.57,5.10,5.75,5.00
5.02,5.42,5.43,5.02
5.42,5.26,5.42,5.26
5.46,5.50,5.55,5.19
5.55,5.52,5.55,5.52
5.43,5.65,5.65,5.42
5.65,6.20,6.25,5.64
6.30,6.02,6.56,5.96
6.12,6.15,6.39,5.89
6.02,6.11,6.24,5.90
6.17,5.67,6.17,5.65
5.76,5.90,6.04,5.50
5.81,5.91,6.23,5.23
5.75,5.87,5.91,5.74
5.79,5.69,5.90,5.65
5.67,5.58,5.80,4.45
5.52,5.35,5.82,5.25
5.70,5.58,5.70,5.27
5.38,5.25,5.66,5.25
5.66,5.45,5.72,5.29
5.55,5.46,5.65,5.36
5.46,5.28,5.46,5.28
5.55,5.11,5.83,5.04
5.18,5.13,5.25,4.94
5.05,5.85,6.07,4.99
6.38,5.95,6.41,5.81
6.27,6.36,6.49,6.03
6.48,6.41,6.70,6.11
6.30,6.40,6.55,6.25
6.30,6.48,6.55,6.25
6.49,5.95,6.56,5.58
5.85,5.39,5.97,5.22
5.40,5.15,5.40,5.15
5.37,4.99,5.37,4.89
5.10,4.63,5.10,4.60
4.66,4.85,4.85,4.50
4.79,4.63,4.82,4.57
4.64,4.65,4.87,4.54
4.67,4.50,4.71,4.23
4.50,4.41,4.51,4.41
4.27,4.32,4.50,4.26
4.42,4.32,4.53,4.25
4.44,4.42,4.45,4.32
4.36,4.36,4.36,4.36
4.32,4.45,4.45,4.32
4.43,4.44,4.45,4.31
4.26,4.43,4.43,4.26
4.28,4.44,4.45,4.26
4.45,4.45,4.71,4.45
4.26,4.60,4.68,4.26
4.37,4.59,5.00,4.37
4.61,4.60,4.99,4.58
4.43,4.58,4.65,4.33
4.60,4.72,4.80,4.50
4.48,4.55,4.79,4.43
4.51,4.56,4.65,4.40
4.72,4.50,4.72,4.40
4.49,4.26,4.69,4.25
4.33,4.18,4.40,4.07
4.18,4.33,4.35,4.18
4.45,4.42,4.54,4.22
4.42,4.52,4.52,4.30
4.51,4.40,4.55,4.21
4.33,4.40,4.40,4.33
4.50,4.59,4.59,4.50
4.62,4.62,4.62,4.62
4.48,4.50,4.50,4.45
4.48,4.60,4.63,4.45
4.64,4.53,4.64,4.49
4.63,4.48,4.65,4.48
4.48,4.45,4.59,4.40
4.49,4.60,4.60,4.07
4.45,4.75,4.75,4.45
4.95,4.86,4.95,4.71
5.00,4.80,5.05,4.67
4.82,5.08,5.12,4.82
5.07,5.05,5.07,5.00
5.13,5.07,5.15,4.77
5.07,5.07,5.07,5.07
5.03,4.87,5.08,4.86
5.07,5.08,5.10,5.05
4.87,5.10,5.11,4.87
5.09,5.11,5.11,5.00
5.00,5.12,5.13,5.00
5.16,5.14,5.16,5.14
5.16,5.00,5.36,4.90
4.93,5.22,5.31,4.93
5.09,4.96,5.17,4.96
5.10,5.09,5.11,4.97
4.96,5.09,5.09,4.96
4.96,5.09,5.10,4.75
5.09,5.09,5.09,5.09
5.00,5.09,5.09,5.00
5.09,5.09,5.09,5.09
5.00,5.23,5.31,5.00
5.30,5.40,5.40,5.30
5.34,5.02,5.34,5.02
5.19,5.22,5.34,5.09
5.31,5.20,5.41,5.12
5.12,5.18,5.30,5.07
5.11,5.27,5.30,5.11
5.20,5.28,5.29,5.20
5.31,5.18,5.31,5.10
5.38,5.30,5.44,5.20
5.44,5.44,5.44,5.44
5.46,5.45,5.50,5.32
5.50,5.47,5.58,5.45
5.56,5.50,5.56,5.40
5.55,5.55,5.55,5.55
5.53,5.58,5.58,5.50
5.58,5.58,5.58,5.58
5.58,5.58,5.58,5.58
5.33,5.55,5.57,5.33
5.54,5.60,5.60,5.54
5.41,5.58,5.60,5.32
5.58,5.58,5.58,5.58
5.29,5.48,5.57,5.29
5.47,5.21,5.47,5.21
5.54,5.46,5.54,5.21
5.22,5.06,5.45,5.01
5.14,5.28,5.28,5.11
5.51,5.22,5.51,5.17
5.14,5.15,5.35,5.12
5.46,5.44,5.46,5.21
5.75,5.24,5.75,4.92
4.97,4.99,5.00,4.97
4.98,5.05,5.20,4.98
5.13,5.21,5.28,5.01
5.28,5.25,5.28,5.25
5.33,5.25,5.33,5.19
5.30,5.18,5.30,5.18
5.31,5.17,5.31,5.10
5.32,5.11,5.32,5.06
5.31,5.25,5.31,5.11
5.30,5.30,5.30,5.30
5.14,5.14,5.14,5.14
5.32,5.32,5.32,5.32
5.12,5.30,5.30,5.12
5.15,5.32,5.32,5.15
5.32,5.37,5.37,5.32
5.40,5.40,5.40,5.25
5.26,5.40,5.40,5.26
5.38,5.28,5.38,5.28
5.28,5.35,5.48,5.28
5.35,5.35,5.35,5.35
5.40,5.34,5.40,5.31
5.34,5.34,5.34,5.34
5.49,5.49,5.49,5.49
5.40,5.47,5.47,5.31
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.34,5.47,5.47,5.34
5.50,5.49,5.50,5.49
5.42,5.39,5.42,5.39
5.50,5.50,5.50,5.41
5.30,5.41,5.42,5.30
5.38,5.38,5.38,5.38
5.40,5.40,5.40,5.40
5.30,5.40,5.40,5.30
5.41,5.49,5.49,5.41
5.50,5.60,5.73,5.32
5.31,5.55,5.55,5.31
5.69,5.72,5.72,5.34
5.58,5.63,5.63,5.55
5.63,5.63,5.63,5.63
5.73,5.53,5.73,5.51
5.74,5.53,5.74,5.49
5.53,5.53,5.53,5.53
5.77,5.60,5.77,5.45
5.37,5.70,5.70,5.37
5.60,5.52,5.60,5.52
5.59,5.75,5.75,5.53
5.75,5.75,5.75,5.70
5.44,5.75,5.75,5.42
5.75,5.73,5.75,5.70
5.73,5.65,5.78,5.65
5.43,5.78,5.78,5.43
5.78,5.56,5.80,5.49
5.45,5.52,5.70,5.45
5.32,5.38,5.70,5.32
5.60,5.26,5.60,5.26
5.25,5.39,5.52,5.16
5.37,5.39,5.39,5.35
5.27,5.25,5.32,5.08
5.38,5.40,5.40,5.38
5.11,5.25,5.28,5.10
5.12,5.23,5.38,5.10
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.11,5.31,5.35,5.11
5.14,5.31,5.31,5.14
5.38,5.38,5.38,5.38
5.16,5.31,5.31,5.16
5.30,5.29,5.31,5.16
5.34,5.31,5.34,5.08
5.29,5.29,5.29,5.25
5.29,5.25,5.29,5.11
5.01,5.19,5.20,4.99
5.19,5.19,5.19,5.19
5.17,5.17,5.19,5.00
5.24,5.24,5.24,5.24
5.33,5.33,5.33,5.33
5.33,5.33,5.33,5.33
5.30,5.29,5.37,5.29
5.09,5.37,5.37,5.09
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.20,5.31,5.31,5.20
5.31,5.31,5.31,5.31
5.37,5.37,5.37,5.37
5.30,5.15,5.30,5.11
5.34,5.34,5.34,5.34
5.30,5.21,5.32,5.08
5.18,5.13,5.18,5.13
5.19,5.20,5.30,5.05
5.20,5.20,5.20,5.20
5.05,5.12,5.14,5.00
5.01,5.00,5.01,5.00
4.90,4.98,5.00,4.90
5.03,5.00,5.13,4.95
5.10,5.10,5.10,5.10
4.85,4.61,4.85,4.60
4.50,4.74,4.74,4.49
4.41,4.47,4.59,4.39
4.45,4.41,4.47,4.26
4.50,4.41,4.50,4.02
4.16,4.34,4.43,4.11
4.20,4.34,4.43,4.20
4.42,4.54,4.57,4.39
4.56,4.63,4.63,4.54
4.42,4.56,4.62,4.42
4.50,4.59,4.69,4.50
4.47,5.15,5.22,4.47
5.20,5.06,5.20,4.80
5.00,5.11,5.11,4.76
5.00,5.15,5.15,4.95
5.00,5.14,5.19,5.00
5.16,5.07,5.19,4.75
4.73,4.97,4.97,4.70
4.64,4.96,4.96,4.64
4.63,4.62,5.09,4.62
4.82,5.01,5.01,4.35
5.05,5.23,5.23,4.96
5.12,5.30,5.30,5.12
5.29,5.00,5.29,5.00
5.35,5.28,5.35,5.03
5.25,5.32,5.35,5.20
5.32,5.34,5.34,5.25
5.34,5.34,5.34,5.34
5.34,5.35,5.35,5.34
4.78,4.78,4.78,4.78
5.28,5.34,5.34,5.22
5.31,5.15,5.34,5.12
5.34,5.34,5.34,5.11
5.25,5.30,5.34,5.16
5.32,5.33,5.33,5.20
5.34,5.42,5.42,5.27
5.42,5.42,5.42,5.42
5.44,5.44,5.44,5.44
5.45,5.46,5.48,5.45
5.43,5.48,5.48,5.36
5.26,5.45,5.45,5.26
5.45,5.45,5.45,5.45
5.21,5.35,5.35,5.21
5.20,5.17,5.30,5.17
5.69,5.10,5.70,4.86
5.00,5.03,5.10,4.70
5.03,5.02,5.10,5.01
4.84,5.00,5.02,4.80
5.02,5.01,5.02,4.84
4.90,5.08,5.08,4.90
5.08,5.11,5.13,4.96
5.09,5.17,5.17,4.95
5.23,5.23,5.23,5.11
5.27,5.18,5.27,5.01
5.25,5.24,5.25,5.10
5.29,5.30,5.30,5.19
5.28,5.30,5.30,5.20
5.28,5.29,5.29,5.20
5.22,5.28,5.28,5.22
5.20,5.00,5.25,4.93
4.94,5.11,5.11,4.94
5.17,4.93,5.20,4.67
4.95,4.92,5.00,4.76
4.73,4.96,4.96,4.73
4.99,4.95,4.99,4.77
4.73,4.77,4.98,4.52
4.77,4.60,4.78,4.40
4.60,4.71,4.71,4.54
4.56,4.70,4.70,4.52
4.67,4.64,4.69,4.50
4.37,4.66,4.66,4.36
4.43,4.30,4.66,4.20
4.40,4.45,4.51,4.33
4.49,4.40,4.50,4.20
4.40,4.49,4.50,4.39
4.47,4.70,4.70,4.30
4.65,4.94,4.95,4.65
4.94,4.96,5.10,4.94
5.10,5.22,5.28,4.99
5.12,5.24,5.24,5.01
5.24,4.92,5.24,4.87
5.08,4.99,5.10,4.92
4.93,4.75,5.10,4.62
5.10,5.16,5.16,4.92
5.11,5.20,5.20,5.10
5.20,5.28,5.30,5.10
5.30,5.60,5.65,5.25
5.55,5.50,5.59,5.40
5.50,5.55,5.79,5.35
5.69,5.97,6.07,5.60
6.09,6.55,6.60,6.06
6.56,6.42,6.63,6.20
6.47,6.26,6.47,6.15
6.50,6.00,6.65,5.70
5.96,5.63,6.00,5.60
5.63,5.80,5.89,5.63
5.84,5.74,5.88,5.68
5.85,5.70,5.90,5.57
5.57,5.75,5.86,5.57
5.62,5.74,5.74,5.61
5.70,5.70,5.74,5.70
5.73,5.70,5.75,5.60
5.73,5.65,5.75,5.61
5.73,5.73,5.74,5.61
5.76,5.75,5.80,5.70
5.76,5.58,5.76,5.57
5.59,5.80,5.80,5.57
5.85,5.85,5.85,5.85
5.78,5.78,5.80,5.65
5.80,5.87,5.89,5.65
5.71,5.85,5.85,5.57
5.62,5.72,5.88,5.59
5.88,5.88,5.88,5.61
5.64,5.83,5.83,5.64
5.77,5.69,5.77,5.65
5.87,5.67,5.87,5.67
5.70,5.76,5.82,5.70
5.70,5.77,5.77,5.70
5.76,5.69,5.76,5.65
5.64,5.62,5.70,5.62
5.60,5.67,5.78,5.53
5.57,5.60,5.60,5.30
5.57,5.56,5.57,5.54
5.75,5.75,5.75,5.75
5.56,5.65,5.70,5.55
5.40,5.63,5.63,5.40
5.60,5.50,5.65,5.40
5.65,5.62,5.65,5.57
5.58,5.50,5.59,5.41
5.60,5.58,5.60,5.33
5.40,5.50,5.59,5.40
5.59,5.50,5.59,5.45
5.50,5.50,5.50,5.50
5.28,4.87,5.43,4.63
4.95,4.99,4.99,4.60
5.13,5.00,5.13,5.00
5.13,5.08,5.13,4.95
4.97,5.12,5.12,4.97
5.08,4.99,5.08,4.93
5.05,4.91,5.05,4.71
5.08,5.03,5.08,5.03
4.91,4.89,4.99,4.82
5.03,4.91,5.03,4.80
4.90,5.19,5.24,4.90
5.25,5.70,5.73,5.16
5.88,5.75,5.90,5.75
5.75,6.28,6.30,5.75
6.30,6.20,6.40,6.20
6.35,6.35,6.35,6.20
6.35,6.33,6.37,6.30
6.25,6.13,6.30,6.04
6.13,5.78,6.25,4.94
5.80,5.33,5.85,5.09
5.30,5.16,5.30,5.04
5.41,5.10,5.42,4.90
5.01,5.01,5.18,4.94
4.90,5.03,5.20,4.90
5.06,4.94,5.06,4.89
5.07,5.02,5.07,4.88
4.98,4.97,5.02,4.85
5.12,5.04,5.20,5.00
5.20,5.24,5.24,4.88
5.26,5.17,5.30,5.12
5.01,5.10,5.15,5.01
5.04,5.20,5.20,5.04
5.28,5.27,5.28,5.02
5.21,5.17,5.25,5.08
5.28,5.05,5.28,5.05
5.12,5.10,5.29,5.04
5.14,5.10,5.14,5.01
5.02,4.95,5.02,4.95
4.95,4.90,5.10,4.88
5.10,4.99,5.10,4.84
5.00,5.01,5.05,4.99
4.85,5.05,5.05,4.85
4.92,5.00,5.00,4.91
4.84,4.96,5.04,4.84
5.02,5.00,5.02,4.97
4.90,5.03,5.03,4.90
5.01,5.20,5.25,5.00
5.15,5.15,5.20,5.15
4.98,5.12,5.12,4.98
4.87,5.10,5.10,4.87
4.95,5.03,5.10,4.90
5.19,4.95,5.19,4.71
4.85,4.70,5.10,4.60
4.74,4.69,4.74,4.69
4.74,4.88,5.00,4.67
4.80,4.50,4.90,4.42
4.58,4.63,4.70,4.44
4.42,4.40,4.69,4.30
4.24,4.47,4.62,4.24
3.86,3.98,4.45,3.82
4.11,4.23,4.34,4.05
4.48,4.15,4.48,4.15
4.10,4.16,4.25,4.00
4.12,4.35,4.35,4.11
4.45,4.29,4.45,4.14
4.28,4.27,4.33,4.19
4.15,4.16,4.31,4.15
4.31,4.67,4.70,4.31
4.69,4.69,4.69,4.69
4.73,4.77,4.90,4.65
4.85,4.81,4.85,4.80
4.70,4.73,4.75,4.64
4.74,4.79,4.79,4.70
4.47,4.64,4.79,4.47
4.78,4.62,4.78,4.45
4.78,4.70,4.78,4.70
4.70,4.63,4.70,4.63
4.75,4.37,4.75,4.37
4.50,4.76,4.78,4.43
4.61,4.75,4.75,4.60
4.74,4.74,4.74,4.74
4.55,4.74,4.74,4.55
4.55,4.70,4.70,4.50
4.41,4.68,4.68,4.41
4.49,4.65,4.65,4.49
4.70,4.65,4.70,4.54
4.65,4.65,4.65,4.65
4.66,4.65,4.66,4.65
4.43,4.63,4.66,4.42
4.38,4.60,4.60,4.38
4.38,4.63,4.63,4.38
4.63,4.60,4.63,4.55
5.25,5.03,5.38,5.02
5.02,5.18,5.20,4.82
5.20,5.09,5.20,5.04
5.24,5.23,5.24,4.92
5.22,5.42,5.43,5.13
5.25,5.23,5.43,5.10
5.21,5.14,5.40,5.03
5.27,5.10,5.27,5.03
5.09,5.08,5.15,5.06
5.08,5.20,5.20,5.05
5.35,5.37,5.38,5.24
5.39,5.20,5.47,5.20
5.36,5.26,5.36,5.07
5.25,5.25,5.39,5.21
5.17,5.15,5.17,5.12
5.20,5.20,5.25,5.07
5.30,5.30,5.30,5.30
5.21,5.30,5.31,5.13
5.20,5.32,5.32,5.20
5.25,5.29,5.34,5.18
5.20,5.30,5.30,5.15
5.28,5.40,5.45,5.28
5.40,5.52,5.54,5.36
5.52,5.50,5.52,5.40
5.50,5.48,5.50,5.40
5.44,5.49,5.55,5.35
6.07,5.10,6.42,4.82
5.01,4.70,5.11,4.45
4.69,5.07,5.10,4.57
5.15,5.18,5.30,4.87
5.20,5.13,5.20,4.97
5.11,5.40,5.60,5.11
5.39,5.44,5.56,5.15
5.49,5.42,5.67,5.22
5.43,5.20,5.50,5.20
5.37,5.26,5.45,5.20
5.38,5.21,5.38,5.02
5.27,5.08,5.28,5.03
5.22,4.92,5.28,4.92
5.28,5.12,5.28,5.00
5.03,5.12,5.15,4.97
5.00,5.03,5.15,5.00
5.15,5.08,5.15,4.96
5.02,5.10,5.10,5.02
5.03,4.96,5.03,4.60
5.00,4.85,5.00,4.69
4.96,4.98,4.99,4.91
5.00,5.10,5.10,4.90
5.00,4.96,5.08,4.90
5.00,5.00,5.00,4.70
4.78,4.76,5.00,4.75
4.90,4.75,4.90,4.75
4.90,4.94,5.00,4.68
4.98,4.87,4.98,4.84
4.92,4.73,4.92,4.50
4.65,4.73,4.88,4.55
4.90,4.76,4.90,4.61
4.79,4.85,4.89,4.63
4.80,4.72,4.80,4.67
4.72,4.76,4.76,4.62
4.76,4.68,4.80,4.67
4.58,4.74,4.79,4.55
4.55,4.68,4.74,4.55
4.77,4.46,4.77,4.31
4.50,4.23,4.50,4.10
4.10,4.12,4.30,4.10
4.35,4.16,4.35,4.08
4.10,4.22,4.24,4.10
4.30,4.15,4.30,4.01
4.02,4.15,4.15,3.75
3.97,4.15,4.15,3.97
4.20,4.29,4.29,4.14
4.30,4.05,4.33,3.92
4.20,4.07,4.20,4.00
4.11,4.05,4.16,3.93
4.20,4.12,4.20,4.11
4.01,4.01,4.20,3.86
4.10,4.04,4.11,3.90
3.90,3.87,4.00,3.75
3.98,3.85,3.98,3.66
3.95,3.95,3.95,3.84
3.91,3.85,3.99,3.85
3.95,3.90,3.95,3.60
3.82,3.82,3.82,3.65
3.71,3.99,4.05,3.71
3.81,3.70,3.81,3.50
3.90,3.78,3.90,3.72
4.00,3.93,4.10,3.80
3.93,3.93,3.93,3.93
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
3.99,3.81,3.99,3.81
4.00,4.00,4.00,3.82
3.90,4.00,4.05,3.90
3.93,4.07,4.07,3.90
3.90,3.90,3.95,3.90
3.83,3.94,3.94,3.62
3.90,3.90,3.92,3.84
3.90,3.90,3.90,3.90
3.90,3.90,4.05,3.90
3.95,4.01,4.06,3.95
4.05,4.17,4.17,4.05
4.12,4.12,4.12,4.12
4.05,4.06,4.11,4.05
4.12,4.12,4.12,4.12
4.12,4.12,4.12,4.12
4.02,4.04,4.12,4.02
4.04,4.08,4.08,4.04
4.08,4.08,4.08,4.08
4.08,4.08,4.08,4.08
4.08,4.08,4.08,4.08
4.17,4.17,4.17,4.17
4.21,4.15,4.21,4.15
4.08,4.08,4.08,4.08
4.23,4.23,4.23,4.23
4.14,4.29,4.29,4.14
4.34,4.37,4.37,4.34
4.37,4.37,4.37,4.37
4.40,4.31,4.40,4.31
4.33,4.45,4.45,4.30
4.44,4.35,4.44,4.35
4.26,4.26,4.26,4.26
4.25,4.12,4.31,4.10
4.24,4.26,4.33,4.24
4.36,4.16,4.36,4.16
4.16,4.16,4.16,4.16
4.17,4.17,4.17,4.06
4.03,4.05,4.19,4.03
4.19,4.05,4.19,4.05
4.15,4.05,4.15,4.05
4.10,4.38,4.38,4.10
4.07,4.07,4.07,4.07
4.16,4.20,4.20,4.16
4.25,4.14,4.25,4.05
4.19,4.22,4.25,4.19
4.15,4.15,4.15,4.15
4.15,4.20,4.20,4.15
4.17,4.21,4.30,4.17
4.40,4.22,4.40,4.22
4.41,4.17,4.45,4.05
4.33,4.12,4.33,4.12
4.15,4.25,4.25,4.15
4.24,4.28,4.28,4.24
4.22,4.22,4.22,4.22
4.21,4.18,4.21,4.18
4.21,4.18,4.23,4.18
4.18,4.18,4.18,4.18
4.18,4.18,4.18,4.18
4.28,4.29,4.29,4.28
4.29,4.29,4.29,4.29
4.28,4.16,4.29,4.16
4.24,4.16,4.24,4.14
4.16,4.23,4.23,4.16
4.25,4.21,4.25,4.21
4.25,4.20,4.25,4.11
4.19,4.19,4.21,4.19
4.28,4.27,4.28,4.19
4.19,4.39,4.39,4.19
4.32,4.37,4.37,4.32
4.31,4.35,4.35,4.31
4.32,4.20,4.32,4.19
4.12,4.13,4.21,4.12
4.13,4.13,4.13,4.13
4.15,4.22,4.22,4.15
4.22,4.22,4.22,4.22
4.17,4.25,4.25,4.17
4.29,4.44,4.87,4.24
4.60,4.66,4.66,4.41
4.72,4.62,4.72,4.34
4.30,4.48,4.49,4.30
4.31,4.30,4.31,4.16
4.43,4.44,4.44,4.41
4.20,4.45,4.45,4.20
4.31,4.31,4.31,4.31
4.30,4.26,4.42,4.26
4.26,4.26,4.26,4.26
4.17,4.21,4.27,4.17
4.40,4.24,4.41,4.24
4.22,4.21,4.29,4.21
4.08,4.20,4.22,4.05
4.21,4.30,4.30,4.21
4.35,4.18,4.35,4.17
4.30,4.36,4.36,4.30
4.36,4.36,4.36,4.36
4.20,4.20,4.26,4.05
4.08,4.12,4.12,4.08
4.05,4.05,4.06,4.01
4.03,4.13,4.16,4.00
4.08,4.08,4.08,4.08
4.08,4.14,4.14,4.08
4.12,4.05,4.13,4.03
4.10,4.10,4.10,4.07
4.15,4.15,4.15,4.15
4.18,4.19,4.19,4.18
4.20,4.30,4.30,4.20
4.29,4.35,4.35,4.29
4.29,4.35,4.38,4.29
4.25,4.34,4.39,4.25
4.39,4.39,4.39,4.34
4.38,4.55,4.55,4.38
4.50,4.47,4.50,4.40
4.41,4.40,4.41,4.40
4.40,4.40,4.40,4.40
4.10,4.35,4.35,4.10
4.35,4.35,4.35,4.35
4.30,4.30,4.30,4.30
4.16,4.25,4.25,4.16
4.18,4.25,4.25,4.18
4.14,4.25,4.25,4.11
4.25,4.35,4.35,4.24
4.35,4.35,4.35,4.35
4.39,4.21,4.39,4.21
4.21,4.21,4.21,4.21
4.15,4.25,4.25,4.13
4.13,4.09,4.15,4.00
4.19,4.18,4.19,4.17
4.19,4.19,4.19,4.05
4.05,4.06,4.19,4.05
4.00,4.09,4.13,3.77
4.15,3.96,4.15,3.95
4.00,3.98,4.03,3.98
3.98,4.00,4.03,3.98
4.00,4.00,4.05,3.98
3.99,3.99,3.99,3.99
4.03,4.03,4.03,4.03
4.01,3.99,4.01,3.99
4.01,4.01,4.01,4.01
4.08,4.10,4.14,4.07
4.10,4.08,4.10,4.05
4.12,4.00,4.12,4.00
4.10,3.98,4.15,3.98
3.98,3.98,4.00,3.98
3.98,3.78,3.98,3.78
3.78,3.70,3.81,3.70
3.70,3.71,3.82,3.70
3.70,3.70,3.73,3.70
3.70,3.98,3.98,3.55
3.83,3.71,3.83,3.71
3.73,3.63,3.73,3.32
3.68,3.70,3.70,3.51
3.63,3.55,3.71,3.55
3.55,3.55,3.55,3.55
3.55,3.55,3.55,3.55
3.53,3.53,3.53,3.53
3.63,3.64,3.64,3.62
3.71,3.90,3.90,3.71
3.90,3.90,3.90,3.90
3.90,3.87,3.90,3.86
3.86,3.88,3.88,3.85
3.93,3.94,3.94,3.93
3.76,3.76,3.76,3.76
3.76,3.76,3.76,3.76
3.76,3.76,3.76,3.76
3.59,3.77,3.77,3.55
3.77,3.77,3.77,3.77
3.77,3.77,3.77,3.77
3.77,3.77,3.77,3.77
3.65,3.51,3.65,3.51
3.50,3.50,3.50,3.50
3.59,3.59,3.59,3.59
3.50,3.50,3.59,3.50
3.80,3.80,3.80,3.80
3.80,3.75,3.80,3.75
3.72,3.80,3.80,3.70
3.70,3.70,3.80,3.70
3.60,3.70,3.75,3.60
3.80,3.70,3.80,3.70
3.75,3.85,3.85,3.75
3.85,3.85,3.87,3.72
3.84,3.80,3.85,3.80
3.95,3.80,3.95,3.80
3.85,3.80,3.87,3.80
3.75,3.65,3.75,3.65
3.65,3.75,3.75,3.65
3.60,3.50,3.60,3.35
3.45,3.40,3.45,3.40
3.45,3.40,3.60,3.40
3.40,3.60,3.60,3.40
3.50,3.40,3.65,3.35
3.40,3.40,3.40,3.30
3.36,3.65,3.66,3.35
3.75,3.70,3.79,3.70
3.80,3.75,3.85,3.70
3.79,3.77,3.80,3.65
3.60,4.00,4.00,3.60
4.05,4.20,4.20,4.05
4.25,4.25,4.35,4.15
4.35,4.20,4.39,4.10
4.15,4.30,4.30,4.10
4.20,4.35,4.35,4.10
