VVR,Invesco Senior Income Trust Common Stock (DE),NASDAQ
5.23,5.22,5.23,5.06
5.25,5.35,5.35,5.23
5.29,5.20,5.29,5.17
5.24,5.18,5.26,5.16
5.24,5.45,5.46,5.20
5.48,5.44,5.50,5.38
5.44,5.43,5.47,5.36
5.45,5.35,5.50,5.32
5.33,5.26,5.33,5.26
5.25,5.20,5.27,5.14
5.21,5.21,5.24,5.16
5.21,5.20,5.22,5.16
5.22,5.26,5.29,5.18
5.28,5.36,5.38,5.25
5.41,5.44,5.44,5.37
5.44,5.43,5.45,5.36
5.45,5.45,5.45,5.42
5.43,5.40,5.44,5.34
5.42,5.50,5.50,5.40
5.52,5.44,5.52,5.41
5.44,5.42,5.44,5.38
5.44,5.33,5.44,5.32
5.33,5.42,5.44,5.33
5.43,5.47,5.49,5.39
5.45,5.46,5.47,5.41
5.45,5.41,5.45,5.35
5.39,5.37,5.39,5.34
5.39,5.33,5.39,5.31
5.37,5.37,5.38,5.34
5.42,5.40,5.43,5.37
5.40,5.32,5.41,5.30
5.34,5.24,5.34,5.22
5.24,5.22,5.25,5.22
5.22,5.25,5.25,5.20
5.23,5.24,5.25,5.20
5.21,5.22,5.24,5.18
5.22,5.23,5.23,5.19
5.22,5.22,5.22,5.18
5.22,5.24,5.24,5.20
5.21,5.22,5.23,5.18
5.22,5.28,5.28,5.18
5.26,5.18,5.26,5.15
5.19,5.17,5.19,5.15
5.14,5.06,5.17,5.06
5.09,5.15,5.16,5.09
5.14,5.12,5.18,5.11
5.15,5.15,5.19,5.12
5.13,5.15,5.18,5.06
5.10,5.17,5.22,5.10
5.15,5.21,5.23,5.13
5.22,5.22,5.22,5.19
5.25,5.22,5.26,5.18
5.20,5.23,5.23,5.19
5.21,5.16,5.22,5.15
5.19,5.10,5.19,5.10
5.10,5.09,5.12,5.05
5.12,5.22,5.22,5.09
5.14,5.20,5.21,5.13
5.20,5.22,5.23,5.18
5.22,5.28,5.28,5.17
5.30,5.27,5.31,5.26
5.26,5.24,5.26,5.22
5.24,5.27,5.28,5.20
5.25,5.19,5.29,5.19
5.21,5.16,5.21,5.15
5.16,5.16,5.17,5.12
5.19,5.20,5.21,5.15
5.17,5.20,5.20,5.16
5.17,5.16,5.19,5.16
5.16,5.17,5.18,5.12
5.12,5.25,5.26,5.12
5.26,5.29,5.29,5.22
5.26,5.29,5.29,5.23
5.29,5.22,5.29,5.20
5.22,5.17,5.26,5.17
5.15,5.15,5.20,5.15
5.17,5.12,5.19,5.10
5.12,5.13,5.15,5.08
5.16,5.16,5.19,5.14
5.18,5.17,5.20,5.15
5.18,5.13,5.19,5.13
5.15,5.28,5.32,5.15
5.25,5.28,5.31,5.24
5.26,5.37,5.37,5.24
5.34,5.27,5.35,5.26
5.34,5.30,5.37,5.29
5.30,5.26,5.36,5.25
5.25,5.27,5.31,5.25
5.27,5.30,5.31,5.27
5.31,5.32,5.32,5.27
5.34,5.34,5.35,5.30
5.32,5.34,5.37,5.30
5.35,5.36,5.36,5.32
5.36,5.35,5.37,5.33
5.38,5.45,5.45,5.33
5.43,5.37,5.44,5.36
5.34,5.33,5.37,5.32
5.32,5.29,5.35,5.29
5.29,5.26,5.30,5.26
5.27,5.26,5.28,5.23
5.29,5.32,5.32,5.25
5.32,5.34,5.34,5.28
5.29,5.37,5.37,5.28
5.37,5.32,5.37,5.27
5.34,5.28,5.34,5.27
5.30,5.20,5.30,5.20
5.21,5.19,5.22,5.18
5.19,5.22,5.23,5.18
5.20,5.17,5.22,5.17
5.18,5.22,5.23,5.17
5.20,5.17,5.22,5.17
5.17,5.17,5.19,5.14
5.19,5.17,5.19,5.15
5.20,5.15,5.20,5.15
5.14,5.20,5.20,5.14
5.17,5.13,5.17,5.13
5.15,5.11,5.15,5.11
5.10,5.08,5.12,5.08
5.10,5.06,5.11,5.06
5.06,5.04,5.08,5.02
5.03,5.05,5.07,4.99
5.02,5.02,5.05,4.99
5.03,4.99,5.04,4.98
4.99,5.05,5.05,4.95
5.01,5.03,5.03,4.99
5.00,5.01,5.06,4.98
5.01,5.02,5.06,4.98
4.99,5.00,5.03,4.98
4.98,5.00,5.03,4.98
5.10,5.01,5.13,5.01
5.04,5.07,5.08,5.01
5.08,5.11,5.13,5.05
5.08,5.10,5.10,5.06
5.09,5.08,5.11,5.04
5.05,5.04,5.08,5.02
5.03,5.02,5.07,4.99
5.01,5.06,5.06,5.00
5.08,5.08,5.08,5.04
5.07,5.10,5.10,5.06
5.10,5.12,5.13,5.07
5.10,5.10,5.12,5.09
5.10,5.13,5.13,5.09
5.11,5.06,5.11,5.06
5.06,5.05,5.07,5.04
5.06,5.06,5.08,5.04
5.05,5.07,5.09,5.04
5.03,5.06,5.08,5.03
5.06,5.06,5.08,5.04
5.05,5.09,5.09,5.05
5.08,5.11,5.11,5.07
5.11,5.12,5.12,5.09
5.12,5.06,5.12,5.06
5.09,5.10,5.13,5.08
5.08,5.10,5.12,5.08
5.08,5.09,5.10,5.07
5.09,5.08,5.13,5.06
5.09,5.07,5.11,5.05
5.05,5.06,5.08,5.05
5.08,5.06,5.08,5.05
5.08,5.06,5.09,5.06
5.07,5.07,5.09,5.06
5.07,5.11,5.11,5.06
5.08,5.06,5.10,5.06
5.04,5.03,5.06,5.01
5.03,5.03,5.05,5.01
5.03,5.04,5.06,5.02
5.05,5.03,5.05,5.02
5.02,5.02,5.04,5.02
5.03,5.01,5.04,5.01
5.03,5.02,5.03,5.01
5.03,5.05,5.05,5.03
5.06,5.02,5.06,5.01
5.02,5.02,5.03,5.00
5.02,5.03,5.05,5.01
5.03,5.05,5.06,5.02
5.04,5.03,5.05,5.01
5.03,5.03,5.05,5.01
5.04,5.07,5.08,5.02
5.08,5.07,5.08,5.05
5.08,5.05,5.09,5.02
5.04,5.03,5.05,5.03
5.03,5.03,5.07,5.02
5.02,4.99,5.02,4.99
4.99,5.00,5.01,4.98
5.00,5.00,5.02,4.98
5.00,4.99,5.01,4.98
5.00,5.00,5.02,4.99
5.02,5.03,5.05,5.01
5.03,5.00,5.05,4.99
5.02,4.99,5.03,4.98
4.99,4.97,5.01,4.96
4.99,5.00,5.01,4.98
5.00,4.99,5.00,4.98
5.00,5.00,5.02,4.99
5.00,4.99,5.01,4.99
5.01,5.02,5.02,4.99
5.03,5.00,5.04,5.00
5.01,4.99,5.01,4.97
5.00,5.00,5.00,4.98
5.00,5.01,5.02,4.99
5.02,4.99,5.02,4.99
5.00,4.96,5.00,4.96
4.97,4.97,4.98,4.95
4.95,4.94,4.97,4.93
4.92,4.95,4.96,4.92
4.95,4.92,4.95,4.92
4.94,4.90,4.94,4.90
4.92,4.93,4.94,4.91
4.94,4.94,4.95,4.91
4.91,4.95,4.95,4.90
4.94,4.97,4.97,4.94
4.98,5.01,5.02,4.97
5.00,5.00,5.01,4.98
5.00,5.01,5.02,4.98
5.01,5.00,5.02,5.00
5.01,5.02,5.03,5.00
5.03,5.01,5.03,5.00
5.01,5.02,5.03,5.01
5.02,5.00,5.04,4.99
5.01,5.01,5.03,5.01
5.02,5.02,5.02,4.98
5.00,5.03,5.04,5.00
5.01,4.99,5.02,4.98
5.00,4.97,5.00,4.96
4.97,5.02,5.02,4.97
5.02,4.99,5.02,4.96
4.98,5.00,5.00,4.96
4.98,4.97,4.99,4.96
5.00,5.01,5.01,4.96
4.98,5.00,5.00,4.97
5.01,4.98,5.01,4.97
4.97,4.99,4.99,4.97
5.00,4.99,5.01,4.98
4.99,4.98,5.00,4.98
5.00,4.96,5.00,4.95
4.97,5.00,5.00,4.96
5.00,4.98,5.00,4.98
4.96,4.99,5.00,4.96
4.99,4.97,5.00,4.97
4.98,4.94,4.98,4.93
4.94,4.95,4.96,4.94
4.96,4.97,4.97,4.94
4.98,4.97,4.98,4.96
4.98,4.99,4.99,4.96
4.97,4.97,5.00,4.95
4.93,4.94,4.96,4.93
4.94,4.96,4.96,4.94
4.94,4.96,4.97,4.94
4.97,4.95,4.97,4.94
4.95,4.91,4.95,4.91
4.91,4.94,4.94,4.89
4.94,4.95,4.96,4.92
4.94,4.92,4.95,4.92
4.94,4.95,4.96,4.92
4.95,4.97,4.97,4.94
4.97,4.99,4.99,4.95
4.99,4.97,4.99,4.97
4.95,4.99,4.99,4.95
4.97,5.01,5.01,4.97
5.00,4.99,5.00,4.97
4.98,4.96,5.00,4.95
4.97,4.98,4.98,4.96
4.99,4.96,4.99,4.96
4.97,5.00,5.00,4.97
4.99,4.96,4.99,4.95
4.92,4.93,4.95,4.90
4.93,4.96,4.96,4.93
4.97,4.97,4.98,4.94
4.96,4.96,4.97,4.93
4.96,4.91,4.96,4.91
4.92,4.94,4.94,4.91
4.94,4.94,4.94,4.90
4.95,4.93,4.95,4.92
4.94,4.94,4.96,4.93
4.93,4.94,4.96,4.93
4.95,4.96,4.98,4.94
4.97,4.97,4.97,4.95
4.97,4.91,4.98,4.91
4.93,4.98,4.98,4.93
4.97,4.94,4.97,4.94
4.94,4.91,4.94,4.90
4.93,4.91,4.94,4.89
4.91,4.87,4.91,4.87
4.85,4.84,4.87,4.83
4.85,4.84,4.87,4.81
4.82,4.84,4.84,4.82
4.84,4.86,4.88,4.81
4.88,4.84,4.88,4.84
4.86,4.85,4.88,4.84
4.86,4.85,4.87,4.85
4.86,4.88,4.88,4.85
4.89,4.88,4.89,4.86
4.87,4.84,4.87,4.84
4.85,4.85,4.86,4.84
4.85,4.85,4.86,4.81
4.86,4.85,4.87,4.84
4.86,4.84,4.86,4.83
4.83,4.81,4.85,4.80
4.81,4.83,4.83,4.80
4.82,4.85,4.85,4.82
4.83,4.84,4.84,4.81
4.85,4.82,4.85,4.82
4.83,4.83,4.83,4.82
4.82,4.84,4.85,4.81
4.84,4.81,4.85,4.81
4.81,4.81,4.83,4.78
4.80,4.81,4.81,4.79
4.79,4.80,4.83,4.79
4.81,4.80,4.81,4.78
4.79,4.76,4.79,4.76
4.77,4.77,4.78,4.76
4.78,4.77,4.78,4.76
4.76,4.77,4.80,4.76
4.77,4.79,4.79,4.77
4.80,4.79,4.80,4.78
4.80,4.78,4.80,4.77
4.79,4.74,4.79,4.74
4.74,4.73,4.75,4.71
4.72,4.72,4.73,4.72
4.74,4.73,4.74,4.69
4.72,4.74,4.74,4.64
4.72,4.69,4.72,4.67
4.70,4.75,4.75,4.68
4.74,4.73,4.74,4.70
4.73,4.70,4.73,4.68
4.70,4.72,4.74,4.67
4.73,4.77,4.78,4.70
4.75,4.75,4.76,4.74
4.75,4.76,4.76,4.74
4.72,4.75,4.76,4.71
4.70,4.74,4.74,4.70
4.70,4.68,4.71,4.67
4.64,4.63,4.67,4.62
4.58,4.58,4.58,4.26
4.55,4.62,4.62,4.51
4.60,4.57,4.65,4.57
4.56,4.58,4.62,4.56
4.63,4.67,4.67,4.61
4.68,4.66,4.68,4.64
4.68,4.64,4.68,4.63
4.63,4.66,4.66,4.62
4.64,4.68,4.68,4.64
4.66,4.68,4.68,4.65
4.67,4.63,4.68,4.63
4.64,4.63,4.64,4.63
4.66,4.68,4.68,4.64
4.68,4.71,4.71,4.67
4.66,4.63,4.68,4.63
4.65,4.63,4.65,4.63
4.62,4.61,4.63,4.61
4.61,4.60,4.62,4.60
4.61,4.58,4.62,4.58
4.60,4.60,4.61,4.58
4.59,4.59,4.60,4.58
4.60,4.59,4.60,4.56
4.59,4.61,4.63,4.57
4.60,4.63,4.63,4.60
4.62,4.57,4.63,4.57
4.57,4.57,4.58,4.56
4.56,4.55,4.59,4.55
4.56,4.57,4.59,4.56
4.58,4.57,4.59,4.56
4.57,4.58,4.60,4.57
4.60,4.57,4.61,4.57
4.58,4.62,4.62,4.57
4.60,4.61,4.61,4.58
4.59,4.59,4.61,4.58
4.59,4.62,4.62,4.58
4.60,4.63,4.63,4.59
4.59,4.59,4.62,4.59
4.59,4.59,4.62,4.58
4.59,4.63,4.64,4.58
4.63,4.68,4.68,4.63
4.67,4.70,4.72,4.66
4.60,4.62,4.64,4.60
4.64,4.61,4.64,4.60
4.58,4.49,4.58,4.46
4.46,4.51,4.55,4.45
4.56,4.54,4.65,4.53
4.53,4.54,4.62,4.53
4.55,4.47,4.56,4.46
4.50,4.52,4.56,4.49
4.54,4.51,4.54,4.51
4.50,4.55,4.56,4.50
4.55,4.51,4.56,4.51
4.50,4.52,4.55,4.49
4.52,4.56,4.56,4.51
4.57,4.55,4.58,4.54
4.57,4.52,4.57,4.50
4.51,4.51,4.53,4.50
4.51,4.48,4.53,4.47
4.49,4.55,4.55,4.49
4.54,4.53,4.55,4.52
4.51,4.46,4.53,4.46
4.48,4.54,4.54,4.48
4.52,4.51,4.53,4.49
4.52,4.48,4.52,4.47
4.44,4.48,4.49,4.44
4.50,4.49,4.50,4.47
4.49,4.49,4.50,4.48
4.50,4.48,4.50,4.47
4.47,4.49,4.54,4.47
4.49,4.49,4.51,4.49
4.48,4.50,4.50,4.48
4.51,4.48,4.51,4.48
4.48,4.51,4.51,4.47
4.50,4.48,4.52,4.48
4.45,4.46,4.48,4.45
4.47,4.49,4.51,4.47
4.50,4.54,4.54,4.48
4.53,4.54,4.55,4.51
4.53,4.54,4.55,4.52
4.54,4.57,4.59,4.53
4.56,4.61,4.61,4.56
4.59,4.58,4.59,4.56
4.59,4.59,4.59,4.57
4.59,4.60,4.61,4.58
4.59,4.60,4.65,4.59
4.58,4.59,4.61,4.58
4.60,4.58,4.60,4.56
4.57,4.62,4.62,4.57
4.63,4.65,4.68,4.62
4.68,4.67,4.68,4.65
4.66,4.68,4.69,4.66
4.67,4.63,4.68,4.63
4.65,4.68,4.69,4.65
4.68,4.71,4.75,4.67
4.71,4.72,4.72,4.68
4.71,4.77,4.79,4.71
4.77,4.75,4.78,4.75
4.77,4.75,4.79,4.71
4.76,4.82,4.82,4.74
4.79,4.74,4.79,4.74
4.72,4.72,5.20,4.71
4.69,4.71,4.72,4.69
4.71,4.74,4.74,4.70
4.73,4.72,4.75,4.71
4.76,4.75,4.76,4.72
4.73,4.72,4.73,4.70
4.71,4.71,4.73,4.70
4.71,4.70,4.72,4.70
4.70,4.72,4.75,4.70
4.71,4.72,4.74,4.71
4.72,4.75,4.76,4.72
4.75,4.76,4.77,4.74
4.75,4.77,4.78,4.75
4.76,4.77,4.77,4.75
4.78,4.74,4.78,4.74
4.75,4.74,4.77,4.73
4.75,4.73,4.75,4.73
4.72,4.78,4.78,4.72
4.76,4.76,4.78,4.75
4.76,4.76,4.78,4.76
4.73,4.75,4.78,4.73
4.77,4.73,4.77,4.72
4.72,4.76,4.77,4.72
4.74,4.77,4.78,4.74
4.75,4.76,4.77,4.74
4.75,4.74,4.76,4.74
4.74,4.76,4.76,4.72
4.76,4.77,4.77,4.75
4.77,4.77,4.78,4.76
4.77,4.76,4.78,4.76
4.77,4.78,4.80,4.76
4.77,4.75,4.80,4.75
4.76,4.73,4.77,4.73
4.73,4.73,4.75,4.73
4.72,4.74,4.74,4.71
4.74,4.71,4.74,4.71
4.72,4.69,4.73,4.69
4.69,4.67,4.70,4.67
4.66,4.67,4.68,4.64
4.67,4.67,4.68,4.65
4.67,4.67,4.68,4.64
4.68,4.69,4.69,4.66
4.68,4.67,4.68,4.64
4.64,4.63,4.66,4.63
4.63,4.64,4.64,4.62
4.66,4.63,4.66,4.62
4.65,4.64,4.66,4.63
4.64,4.65,4.67,4.64
4.65,4.67,4.67,4.64
4.68,4.66,4.68,4.66
4.67,4.70,4.72,4.67
4.68,4.70,4.71,4.68
4.68,4.70,4.72,4.68
4.71,4.70,4.71,4.69
4.69,4.70,4.71,4.68
4.69,4.70,4.71,4.68
4.73,4.68,4.73,4.67
4.67,4.67,4.68,4.67
4.68,4.70,4.71,4.67
4.68,4.65,4.70,4.62
4.65,4.71,4.71,4.65
4.70,4.73,4.73,4.70
4.72,4.70,4.72,4.70
4.72,4.71,4.74,4.70
4.71,4.71,4.73,4.70
4.69,4.70,4.71,4.69
4.70,4.65,4.70,4.65
4.64,4.67,4.68,4.64
4.67,4.68,4.69,4.66
4.67,4.65,4.68,4.65
4.65,4.68,4.68,4.64
4.66,4.66,4.67,4.66
4.68,4.69,4.70,4.66
4.68,4.69,4.70,4.67
4.68,4.65,4.69,4.64
4.65,4.58,4.66,4.58
4.56,4.50,4.57,4.50
4.53,4.46,4.55,4.46
4.50,4.50,4.54,4.50
4.52,4.52,4.53,4.50
4.51,4.55,4.55,4.50
4.54,4.53,4.55,4.52
4.54,4.53,4.54,4.51
4.51,4.45,4.52,4.45
4.46,4.49,4.50,4.46
4.49,4.48,4.55,4.48
4.48,4.51,4.52,4.48
4.51,4.54,4.54,4.51
4.54,4.53,4.56,4.53
4.53,4.52,4.55,4.50
4.50,4.49,4.51,4.48
4.48,4.51,4.51,4.47
4.51,4.44,4.51,4.43
4.46,4.40,4.46,4.39
4.40,4.42,4.43,4.38
4.40,4.38,4.42,4.38
4.38,4.41,4.41,4.37
4.38,4.45,4.46,4.38
4.44,4.44,4.45,4.40
4.44,4.43,4.46,4.42
4.43,4.47,4.48,4.43
4.44,4.48,4.48,4.43
4.46,4.49,4.49,4.45
4.46,4.47,4.48,4.45
4.45,4.41,4.46,4.41
4.43,4.40,4.43,4.39
4.36,4.33,4.40,4.33
4.32,4.37,4.37,4.32
4.37,4.34,4.37,4.34
4.34,4.35,4.37,4.33
4.34,4.34,4.36,4.33
4.34,4.33,4.35,4.31
4.30,4.38,4.39,4.30
4.36,4.37,4.40,4.36
4.34,4.33,4.38,4.31
4.34,4.23,4.38,4.23
4.23,4.27,4.28,4.23
4.28,4.28,4.29,4.24
4.27,4.26,4.32,4.26
4.23,4.26,4.30,4.23
4.28,4.27,4.29,4.24
4.23,4.27,4.27,4.22
4.26,4.28,4.31,4.25
4.28,4.30,4.32,4.28
4.28,4.27,4.29,4.26
4.28,4.27,4.30,4.26
4.27,4.23,4.28,4.22
4.21,4.20,4.24,4.20
4.20,4.22,4.22,4.19
4.20,4.20,4.22,4.20
4.20,4.24,4.25,4.19
4.24,4.29,4.31,4.20
4.27,4.26,4.27,4.25
4.23,4.26,4.26,4.23
4.25,4.26,4.26,4.24
4.23,4.24,4.24,4.21
4.25,4.23,4.25,4.21
4.21,4.18,4.22,4.16
4.18,4.18,4.20,4.18
4.19,4.17,4.20,4.16
4.16,4.14,4.17,4.14
4.15,4.18,4.18,4.15
4.16,4.15,4.18,4.14
4.12,4.14,4.14,4.12
4.13,4.14,4.14,4.11
4.12,4.15,4.16,4.12
4.15,4.14,4.17,4.12
4.15,4.24,4.24,4.14
4.23,4.27,4.27,4.22
4.25,4.27,4.28,4.24
4.22,4.20,4.23,4.20
4.18,4.21,4.22,4.18
4.19,4.19,4.20,4.17
4.14,4.19,4.23,4.14
4.17,4.17,4.21,4.16
4.16,4.16,4.17,4.15
4.15,4.14,4.16,4.14
4.14,4.19,4.19,4.14
4.18,4.16,4.19,4.15
4.16,4.17,4.18,4.15
4.15,4.17,4.19,4.14
4.16,4.17,4.19,4.16
4.16,4.18,4.18,4.16
4.17,4.14,4.19,4.14
4.14,4.17,4.17,4.14
4.15,4.14,4.16,4.14
4.14,4.13,4.15,4.13
4.12,4.12,4.13,4.12
4.11,4.15,4.16,4.11
4.13,4.14,4.16,4.12
4.15,4.18,4.18,4.15
4.18,4.21,4.23,4.15
4.16,4.10,4.17,4.10
4.09,4.08,4.12,4.08
4.09,4.10,4.10,4.08
4.09,4.12,4.14,4.08
4.11,4.15,4.16,4.11
4.13,4.14,4.15,4.12
4.12,4.16,4.16,4.12
4.16,4.18,4.20,4.15
4.15,4.15,4.17,4.14
4.16,4.18,4.19,4.16
4.17,4.20,4.20,4.17
4.20,4.20,4.22,4.19
4.22,4.21,4.23,4.20
4.19,4.20,4.20,4.18
4.19,4.15,4.20,4.15
4.13,4.17,4.18,4.12
4.12,4.05,4.14,4.04
4.05,4.05,4.11,4.04
4.02,4.00,4.04,4.00
3.98,4.00,4.01,3.98
3.98,3.95,3.98,3.93
3.93,3.87,3.93,3.84
3.90,3.91,3.94,3.88
3.90,3.99,4.01,3.90
3.97,4.00,4.01,3.97
3.98,3.99,4.01,3.96
3.99,4.03,4.05,3.99
4.03,4.03,4.05,4.03
4.03,4.08,4.08,4.03
4.06,4.06,4.07,4.05
4.03,4.02,4.04,4.01
4.01,4.02,4.06,4.00
4.02,4.02,4.04,4.00
4.02,4.04,4.05,4.00
4.00,4.01,4.03,3.97
4.01,4.04,4.05,4.01
4.04,4.04,4.05,4.01
4.00,4.03,4.04,4.00
4.02,4.03,4.04,4.01
4.02,4.01,4.04,3.98
4.02,3.97,4.02,3.96
3.95,3.90,4.04,3.90
3.87,3.87,3.90,3.85
3.83,3.81,3.85,3.75
3.81,3.79,3.83,3.78
3.76,3.74,3.76,3.70
3.76,3.79,3.81,3.74
3.80,3.82,3.83,3.78
3.79,3.78,3.81,3.77
3.78,3.84,3.84,3.78
3.82,3.82,3.83,3.81
3.82,3.84,3.85,3.81
3.84,3.85,3.86,3.82
3.85,3.85,3.86,3.83
3.83,3.82,3.85,3.81
3.82,3.83,3.84,3.81
3.82,3.82,3.83,3.79
3.81,3.78,3.81,3.78
3.75,3.73,3.77,3.71
3.70,3.74,3.74,3.70
3.71,3.71,3.72,3.68
3.67,3.68,3.69,3.65
3.67,3.69,3.69,3.65
3.68,3.67,3.69,3.65
3.67,3.70,3.71,3.67
3.70,3.67,3.70,3.67
3.65,3.69,3.69,3.65
3.68,3.70,3.71,3.68
3.70,3.71,3.71,3.69
3.71,3.72,3.73,3.69
3.71,3.72,3.73,3.71
3.72,3.73,3.74,3.71
3.74,3.76,3.78,3.72
3.76,3.79,3.79,3.75
3.79,3.83,3.83,3.77
3.81,3.88,3.88,3.81
3.87,3.90,3.91,3.87
3.87,3.89,3.91,3.87
3.89,3.91,3.91,3.89
3.93,3.94,3.95,3.91
3.92,3.94,3.94,3.91
3.94,3.96,3.97,3.93
3.95,3.96,3.97,3.95
3.95,3.98,3.98,3.95
3.97,4.02,4.02,3.97
4.03,4.03,4.05,4.01
4.03,4.03,4.05,4.03
4.03,4.03,4.04,4.02
4.03,4.03,4.05,4.02
4.03,4.02,4.07,4.02
4.01,3.97,4.02,3.97
3.96,3.96,3.99,3.96
3.95,3.96,3.97,3.94
3.98,4.03,4.03,3.98
4.03,4.04,4.06,4.02
4.05,4.04,4.06,4.03
4.03,4.03,4.05,4.01
4.00,4.00,4.02,4.00
4.02,4.02,4.03,4.00
4.01,4.01,4.01,4.00
4.02,4.02,4.03,4.00
4.00,4.02,4.02,3.99
4.01,4.03,4.04,4.01
4.02,4.04,4.05,4.02
4.03,4.01,4.04,4.01
3.95,4.00,4.02,3.95
4.00,4.02,4.03,3.99
4.02,4.06,4.06,4.02
4.06,4.06,4.07,4.05
4.07,4.06,4.08,4.06
4.06,4.09,4.09,4.06
4.08,4.08,4.09,4.07
4.09,4.11,4.12,4.08
4.09,4.10,4.13,4.09
4.10,4.07,4.12,4.07
4.08,4.08,4.11,4.08
4.10,4.08,4.11,4.08
4.08,4.08,4.09,4.07
4.06,4.06,4.09,4.04
4.06,4.05,4.08,4.05
4.06,4.06,4.07,4.05
4.06,4.04,4.07,4.04
4.05,4.06,4.06,4.04
4.05,4.05,4.05,4.04
4.05,4.05,4.07,4.04
4.06,4.06,4.07,4.05
4.06,4.09,4.09,4.05
4.07,4.07,4.10,4.07
4.08,4.06,4.08,4.06
4.06,4.04,4.08,4.03
4.06,4.07,4.07,4.05
4.05,4.07,4.08,4.05
4.07,4.11,4.11,4.07
4.12,4.14,4.15,4.11
4.11,4.14,4.15,4.11
4.15,4.12,4.15,4.12
4.15,4.14,4.15,4.12
4.15,4.13,4.17,4.13
4.14,4.14,4.15,4.10
4.14,4.16,4.16,4.12
4.17,4.19,4.19,4.16
4.20,4.21,4.21,4.19
4.22,4.23,4.25,4.22
4.22,4.22,4.22,4.18
4.22,4.22,4.23,4.20
4.21,4.16,4.21,4.16
4.17,4.15,4.19,4.14
4.16,4.16,4.18,4.15
4.16,4.16,4.16,4.14
4.16,4.19,4.20,4.15
4.20,4.16,4.21,4.16
4.17,4.18,4.19,4.16
4.18,4.17,4.20,4.17
4.20,4.24,4.24,4.20
4.18,4.13,4.21,4.13
4.15,4.09,4.15,4.07
4.12,4.10,4.12,4.08
4.11,4.12,4.15,4.11
4.15,4.18,4.18,4.12
4.19,4.20,4.20,4.18
4.20,4.19,4.20,4.17
4.17,4.19,4.21,4.16
4.20,4.22,4.23,4.18
4.24,4.26,4.26,4.23
4.25,4.24,4.26,4.22
4.26,4.23,4.27,4.22
4.25,4.24,4.25,4.21
4.27,4.26,4.27,4.24
4.24,4.21,4.25,4.21
4.21,4.23,4.24,4.21
4.23,4.23,4.24,4.22
4.24,4.31,4.35,4.23
4.31,4.31,4.32,4.30
4.30,4.34,4.37,4.30
4.36,4.32,4.36,4.32
4.34,4.35,4.36,4.33
4.36,4.35,4.37,4.34
4.33,4.35,4.38,4.33
4.36,4.36,4.38,4.35
4.38,4.31,4.38,4.31
4.31,4.31,4.32,4.29
4.31,4.28,4.33,4.27
4.28,4.26,4.29,4.24
4.25,4.31,4.31,4.25
4.31,4.32,4.33,4.30
4.31,4.33,4.36,4.31
4.31,4.30,4.32,4.30
4.31,4.29,4.31,4.29
4.29,4.32,4.33,4.23
4.33,4.33,4.34,4.32
4.32,4.36,4.36,4.32
4.35,4.35,4.38,4.35
4.35,4.33,4.36,4.33
4.34,4.34,4.34,4.33
4.35,4.32,4.35,4.32
4.34,4.33,4.36,4.33
4.35,4.31,4.37,4.30
4.32,4.35,4.36,4.32
4.35,4.32,4.35,4.32
4.34,4.37,4.38,4.33
4.35,4.39,4.41,4.35
4.39,4.41,4.41,4.38
4.40,4.37,4.42,4.37
4.40,4.37,4.40,4.37
4.38,4.35,4.39,4.35
4.36,4.38,4.39,4.36
4.38,4.36,4.39,4.35
4.34,4.32,4.36,4.31
4.26,4.28,4.30,4.25
4.27,4.27,4.32,4.24
4.27,4.28,4.30,4.27
4.29,4.29,4.31,4.27
4.29,4.29,4.30,4.26
4.29,4.27,4.30,4.25
4.28,4.30,4.30,4.27
4.29,4.30,4.31,4.29
4.31,4.31,4.34,4.30
4.32,4.30,4.34,4.30
4.31,4.32,4.33,4.31
4.32,4.31,4.32,4.30
4.33,4.35,4.35,4.31
4.34,4.31,4.35,4.31
4.33,4.33,4.35,4.32
4.33,4.34,4.35,4.33
4.35,4.35,4.36,4.34
4.36,4.37,4.38,4.35
4.35,4.35,4.37,4.35
4.35,4.34,4.36,4.32
4.35,4.33,4.36,4.33
4.33,4.35,4.35,4.33
4.33,4.35,4.35,4.33
4.34,4.35,4.37,4.31
4.36,4.35,4.37,4.34
4.34,4.34,4.36,4.33
4.34,4.34,4.35,4.32
4.34,4.38,4.38,4.33
4.38,4.36,4.38,4.36
4.35,4.37,4.37,4.34
4.36,4.39,4.39,4.36
4.39,4.40,4.44,4.37
4.41,4.42,4.43,4.40
4.41,4.39,4.43,4.38
4.40,4.39,4.40,4.37
4.40,4.39,4.40,4.38
4.40,4.37,4.40,4.35
4.36,4.33,4.36,4.32
4.33,4.31,4.36,4.30
4.32,4.28,4.33,4.28
4.31,4.30,4.32,4.30
4.31,4.36,4.36,4.31
4.29,4.33,4.35,4.29
4.32,4.28,4.34,4.28
4.28,4.33,4.33,4.28
4.33,4.34,4.37,4.32
4.34,4.39,4.39,4.34
4.38,4.41,4.41,4.36
4.41,4.38,4.43,4.38
4.40,4.42,4.42,4.38
4.39,4.45,4.46,4.39
4.45,4.47,4.48,4.44
4.45,4.48,4.50,4.45
4.50,4.50,4.50,4.47
4.48,4.49,4.51,4.48
4.49,4.48,4.52,4.48
4.50,4.49,4.51,4.49
4.50,4.52,4.54,4.49
4.51,4.49,4.52,4.46
4.48,4.47,4.49,4.46
