XLE,SPDR Select Sector Fund - Energy Select Sector,NASDAQ
81.45,80.77,81.90,80.69
79.71,78.41,79.75,78.17
78.69,78.17,78.77,77.25
77.32,77.01,77.87,76.02
77.86,78.00,78.25,77.34
78.38,78.48,78.72,77.81
78.88,78.63,79.34,78.59
78.33,78.30,78.92,78.05
78.79,78.86,79.52,78.63
78.88,79.03,79.70,78.64
78.82,78.98,79.11,78.35
79.44,79.96,79.99,78.84
80.35,80.48,80.96,80.30
80.93,81.30,81.41,80.77
81.60,80.80,81.60,80.63
81.82,81.45,81.88,81.01
81.35,81.91,81.96,81.33
81.96,81.84,82.12,81.69
81.89,81.34,82.05,80.82
81.58,81.70,81.94,81.45
81.98,82.57,82.80,81.94
82.87,83.72,83.72,82.68
83.60,83.45,83.83,83.37
83.66,83.59,83.96,83.49
83.68,82.66,83.74,82.24
82.59,83.21,83.32,82.35
82.83,83.00,83.06,82.28
82.74,82.31,82.81,81.98
82.33,82.15,82.50,81.68
82.30,82.42,83.02,82.24
83.09,83.76,83.85,83.06
83.45,83.39,83.50,82.85
83.09,83.19,83.25,82.77
82.99,82.68,83.40,82.45
82.45,82.39,82.70,82.05
82.79,82.84,83.02,82.12
82.82,82.59,83.01,82.19
82.03,82.24,82.56,82.00
82.32,82.39,82.58,81.86
82.20,82.01,82.55,81.95
81.50,81.56,81.92,81.20
81.40,81.23,81.53,80.91
81.03,79.94,81.12,79.89
79.98,80.43,83.00,79.85
80.21,79.99,80.69,79.83
80.35,81.18,81.50,80.18
81.44,81.76,81.89,80.95
81.99,81.62,82.31,81.46
81.02,81.11,81.70,80.95
81.37,82.46,82.78,81.34
82.31,81.60,82.36,81.46
81.91,81.57,82.01,81.37
82.39,82.17,82.68,81.77
82.07,82.61,82.86,81.89
82.77,82.89,83.27,82.73
83.22,82.88,83.53,82.31
83.18,83.81,83.91,83.06
83.90,83.84,83.96,83.12
83.83,84.48,84.48,83.45
84.31,83.98,84.56,83.92
84.05,83.95,84.28,83.80
84.60,83.93,84.66,83.81
83.95,84.31,84.55,83.84
84.29,85.33,85.68,84.04
85.46,85.12,85.74,84.97
84.78,84.04,84.99,83.88
83.82,83.63,84.01,83.39
83.61,83.71,84.33,83.37
83.95,83.69,84.21,83.67
83.90,83.84,84.03,83.44
83.49,83.55,83.66,83.22
82.54,82.91,83.20,82.39
82.68,83.44,83.66,82.64
83.09,83.63,83.73,82.65
83.55,82.90,83.60,82.50
83.08,83.74,83.96,82.72
82.87,83.05,83.58,82.77
83.08,82.16,83.26,82.08
82.16,81.87,82.23,81.31
82.44,83.39,83.40,82.42
83.02,84.29,84.55,82.94
83.79,84.86,84.91,83.60
84.55,84.55,85.10,84.23
85.12,85.82,86.08,85.08
85.73,86.00,86.04,85.49
86.67,86.94,86.99,86.28
86.90,86.55,87.24,86.36
86.97,87.03,87.59,86.65
86.31,85.67,86.39,85.42
85.76,86.08,86.23,85.21
86.27,86.60,86.83,86.02
86.65,86.67,86.86,86.20
86.89,87.28,87.34,86.82
87.25,86.69,87.62,86.01
86.76,86.39,87.18,86.11
86.36,86.08,86.44,85.04
86.50,87.15,87.22,86.31
86.77,86.36,87.01,86.28
86.88,86.62,87.27,86.32
86.85,85.28,86.97,85.00
85.32,86.55,86.63,85.20
86.70,86.71,86.99,86.43
86.55,85.91,86.69,85.66
85.53,86.66,86.67,85.52
86.62,87.18,87.24,86.57
87.51,87.66,87.68,87.01
88.03,86.99,88.11,86.71
86.82,87.14,87.43,86.40
87.50,86.93,87.79,86.67
87.23,87.76,87.90,87.12
88.06,88.23,88.24,87.28
88.14,87.43,88.14,86.99
87.34,87.21,87.76,86.86
86.97,86.62,87.37,86.12
86.61,86.44,87.19,86.20
86.53,86.50,87.09,86.01
86.30,86.71,86.98,86.12
86.60,86.43,86.89,85.74
86.21,86.14,86.58,85.97
86.89,86.41,87.04,86.14
86.60,86.53,86.86,86.14
86.33,86.27,86.79,86.16
86.36,85.05,86.36,84.87
85.04,85.41,85.79,84.88
85.21,85.13,85.26,84.74
85.59,85.87,86.15,85.35
85.80,85.38,85.95,85.10
85.63,86.67,86.70,84.81
86.37,86.92,86.96,86.18
86.49,86.67,87.01,86.44
86.99,86.76,87.34,86.65
86.83,87.24,87.32,86.72
87.48,87.86,87.98,87.34
88.16,88.29,88.41,87.87
88.40,87.66,88.49,87.57
87.87,88.51,88.54,87.55
87.98,87.25,88.24,86.90
87.34,86.93,87.69,86.75
87.19,87.05,87.34,86.56
87.30,87.71,87.77,86.85
87.72,87.10,87.75,86.77
87.19,86.83,87.34,86.11
86.89,86.90,87.01,86.33
86.66,85.17,86.79,85.09
85.51,86.28,86.32,85.51
86.40,86.03,86.48,85.90
85.87,86.15,86.17,85.47
86.36,86.01,86.83,85.90
86.62,86.72,86.92,85.99
86.93,87.12,87.22,86.57
86.65,86.13,86.83,85.72
85.61,84.33,85.61,84.28
84.48,84.03,84.65,83.44
84.23,84.67,84.80,84.00
83.93,84.20,84.78,83.49
84.77,84.47,84.91,83.99
83.49,83.38,84.12,83.03
83.30,81.89,83.65,81.78
82.35,82.73,82.94,82.05
82.73,81.92,82.75,81.81
82.14,83.14,83.34,82.11
83.65,84.04,84.17,83.14
84.02,83.63,84.13,83.28
83.72,84.72,85.01,83.63
84.98,84.52,85.15,84.43
84.12,84.92,85.14,83.89
84.99,86.03,86.20,84.86
86.16,86.42,86.53,86.01
86.15,86.53,87.41,86.15
86.50,87.10,87.27,86.38
87.29,86.41,87.31,86.36
86.67,87.71,88.48,86.62
87.54,87.67,87.84,86.96
87.71,87.12,87.81,86.85
87.15,87.21,87.35,86.58
87.27,87.65,87.99,87.13
87.12,87.09,88.09,86.81
87.85,88.04,88.30,87.51
87.77,87.22,87.85,86.99
87.28,87.85,87.94,87.23
88.21,88.02,88.27,87.68
87.93,88.16,88.22,87.42
88.27,87.16,88.33,86.87
86.55,87.17,87.39,86.46
87.30,86.30,87.33,85.97
86.20,86.38,86.72,86.08
86.72,86.84,87.11,86.50
87.16,87.57,87.84,86.89
87.60,86.91,87.63,86.37
86.48,87.25,87.39,86.19
87.12,87.06,87.71,87.04
87.33,86.88,87.73,86.72
87.33,87.66,87.73,87.30
87.96,87.25,88.19,87.19
87.28,87.96,88.23,87.07
88.25,89.06,89.25,88.20
89.50,89.06,89.59,88.79
89.09,89.59,89.60,89.05
89.40,89.91,90.07,89.33
90.11,90.49,90.86,89.96
91.17,90.16,91.30,90.00
89.95,88.65,90.13,88.65
88.87,89.54,89.73,88.70
89.82,89.95,90.01,89.04
89.61,88.70,90.19,88.51
88.26,88.45,88.97,88.22
89.13,89.66,89.84,88.71
89.60,90.86,90.89,89.32
91.39,91.95,91.97,91.26
92.07,92.79,93.07,91.91
92.88,93.42,93.49,92.71
93.16,93.27,93.53,92.71
93.26,93.76,94.02,93.26
94.03,93.79,94.25,93.62
93.53,93.23,93.82,92.94
93.55,93.39,93.63,92.61
93.84,93.82,94.66,93.79
93.61,93.74,93.88,93.14
93.61,93.53,93.86,93.26
93.36,93.72,94.42,93.23
93.37,94.16,94.32,93.20
94.25,94.30,94.80,94.17
94.72,95.12,95.25,94.19
94.93,93.76,95.09,93.68
93.88,93.67,94.05,93.31
94.10,94.33,94.38,93.81
94.51,94.68,94.82,94.37
94.78,94.72,95.02,94.59
94.53,93.64,94.56,92.95
93.47,93.40,93.74,92.93
93.14,93.69,93.94,93.14
93.49,93.42,93.86,93.24
93.85,94.43,94.56,93.72
94.43,94.34,94.84,94.22
94.32,94.15,94.68,94.13
94.42,94.41,94.63,94.06
94.40,94.57,94.89,94.20
94.75,95.38,95.43,94.49
95.12,95.31,95.42,94.85
95.40,95.19,95.74,94.92
94.97,95.52,95.64,94.96
95.36,95.47,95.57,95.07
95.37,96.02,96.18,95.18
96.24,96.81,96.95,96.24
96.94,96.96,97.47,96.72
96.97,96.80,97.05,96.56
96.51,97.17,97.30,96.30
97.60,97.49,98.14,97.31
97.75,98.42,98.43,97.17
98.77,99.01,99.23,98.59
98.81,98.94,98.96,98.31
98.98,99.69,99.78,98.65
99.75,100.40,100.42,99.47
100.45,100.93,100.99,100.12
101.24,101.29,101.52,100.98
101.20,99.16,101.28,98.94
98.75,99.91,100.01,98.64
99.97,100.02,100.10,99.11
99.78,100.02,100.07,99.44
99.95,100.10,100.22,99.56
100.35,100.16,100.66,99.91
100.08,100.01,100.37,99.80
100.49,100.39,100.49,99.83
100.29,99.62,100.30,99.44
99.47,99.46,99.71,99.07
99.62,100.12,100.18,99.46
99.21,99.16,99.53,98.65
99.04,98.40,99.06,98.14
98.88,99.25,99.37,98.74
98.98,98.82,99.23,98.18
99.23,100.32,100.36,99.20
100.24,98.70,100.55,98.63
98.95,98.99,99.24,98.50
98.74,99.14,99.21,98.59
99.58,99.85,100.16,99.48
100.10,100.49,100.50,99.67
100.65,100.58,100.97,100.24
100.22,99.84,100.31,99.71
99.76,99.60,99.93,98.99
99.42,99.35,99.92,99.30
99.82,98.76,100.13,98.44
98.13,96.63,98.18,96.56
96.36,95.85,96.67,95.02
95.83,97.46,97.70,95.54
97.05,95.33,97.25,94.77
95.13,95.61,96.72,94.96
96.10,95.01,96.27,94.49
95.30,96.60,96.70,95.07
97.23,96.61,97.58,96.54
96.47,95.90,96.47,95.50
96.42,96.21,96.73,95.86
96.35,95.66,96.50,95.52
95.85,96.37,96.51,95.60
96.72,96.63,96.92,96.22
96.83,97.37,97.55,96.76
97.25,97.58,97.71,96.85
97.71,97.66,97.76,97.22
97.52,97.01,97.52,96.61
97.28,97.87,97.94,97.25
98.15,98.37,98.87,97.96
98.46,98.17,98.57,97.91
97.87,98.19,98.29,97.71
98.41,98.74,98.79,98.06
98.60,97.49,98.69,97.07
98.14,97.75,98.44,97.69
97.98,96.43,98.02,95.98
96.48,97.08,97.11,95.82
96.60,95.57,96.68,95.13
95.52,95.15,96.11,94.59
95.06,94.92,95.06,93.81
94.16,94.98,95.12,93.76
94.70,93.56,94.79,93.27
93.46,94.22,94.47,92.99
94.09,95.36,95.96,93.95
95.59,94.84,95.77,94.56
95.15,94.35,95.20,94.10
94.06,93.79,94.49,93.75
93.64,92.41,93.69,92.05
92.27,92.14,93.06,92.12
92.08,92.22,92.75,90.76
92.17,90.81,92.21,90.76
90.82,91.98,92.37,90.50
90.81,91.77,91.94,90.59
91.68,90.62,91.90,90.06
90.61,88.77,91.06,88.49
88.25,88.31,88.89,86.78
88.75,88.17,88.80,87.42
88.62,88.27,89.17,87.62
87.80,87.12,88.93,87.09
86.87,87.97,88.05,85.47
87.30,84.74,87.45,84.50
84.49,83.55,85.41,82.64
83.37,80.97,84.39,80.86
81.65,79.95,82.29,79.52
78.91,80.56,80.77,77.51
78.83,82.00,82.82,78.50
83.51,82.70,85.90,82.00
82.63,83.42,83.67,82.22
84.37,85.96,86.15,84.34
86.18,84.33,86.71,84.28
85.52,85.90,86.81,85.07
85.94,85.60,86.09,84.47
84.24,83.80,84.29,82.94
84.24,85.71,85.94,83.68
86.65,85.99,87.37,85.17
85.33,85.68,86.06,84.69
85.86,87.42,87.52,85.06
87.48,86.04,88.41,85.78
85.00,84.27,85.05,83.53
85.12,85.75,86.12,84.46
85.21,86.83,86.85,84.93
87.03,87.79,88.48,86.86
88.55,87.00,88.96,86.74
87.08,87.26,87.47,86.23
86.71,86.49,87.61,86.39
86.03,85.34,86.14,83.95
85.76,86.21,86.31,85.18
85.68,85.76,86.27,85.36
85.73,85.83,86.54,85.42
85.99,86.28,86.58,85.23
86.45,87.36,87.49,86.22
88.87,88.50,89.22,87.86
88.21,87.82,88.69,87.44
88.30,86.39,88.37,86.27
85.99,85.30,86.21,85.15
81.74,79.82,82.00,79.58
79.39,80.10,80.35,78.67
79.53,80.97,81.75,79.50
81.49,81.96,82.61,81.21
81.17,81.25,81.77,80.52
81.07,80.28,81.31,79.96
79.20,77.03,79.50,76.86
76.86,77.87,78.19,76.60
76.65,75.47,76.74,74.97
75.37,75.42,77.34,75.25
74.52,74.02,75.38,73.89
74.63,73.36,75.33,73.20
72.69,74.01,76.29,72.51
74.43,77.08,77.83,74.29
79.06,78.56,79.35,76.57
78.96,80.57,80.67,78.09
79.97,79.75,80.17,78.92
80.33,80.72,80.99,79.76
80.25,80.13,80.44,79.20
80.44,80.11,80.81,79.76
80.29,80.40,81.00,79.92
80.30,79.76,80.47,79.51
79.29,79.16,80.00,78.69
78.73,79.53,79.79,78.38
78.42,76.24,78.45,75.85
76.11,75.12,76.73,74.59
76.03,75.28,76.36,74.78
75.89,76.97,77.15,75.58
77.02,76.36,77.15,75.67
75.39,74.16,75.39,73.76
74.46,73.57,75.04,72.88
72.87,73.80,73.91,71.70
74.67,72.86,74.86,72.80
73.29,75.23,75.33,73.23
74.84,75.32,75.36,73.93
75.87,76.85,76.87,75.32
77.34,77.21,77.45,75.80
76.86,76.66,77.76,76.54
76.92,77.76,77.96,76.24
77.15,77.71,78.08,76.96
77.50,74.65,77.50,74.50
75.25,74.90,75.35,73.21
74.34,75.55,76.41,73.84
76.48,77.86,77.89,75.96
78.76,79.99,80.40,78.73
78.95,78.67,79.40,78.01
79.60,79.80,80.25,79.12
80.43,79.82,80.57,79.42
80.16,79.90,80.82,79.72
80.04,79.86,80.11,78.41
78.84,79.30,79.66,78.44
80.38,80.34,80.71,79.80
81.13,82.04,82.13,80.92
81.65,82.29,82.43,81.17
81.62,81.31,81.95,81.09
79.62,80.93,81.39,79.26
80.71,80.54,81.12,79.87
79.75,80.21,80.86,79.55
80.70,80.43,80.77,79.91
80.49,80.87,81.00,80.09
80.39,79.37,80.43,78.95
79.68,79.02,79.74,78.94
78.86,78.47,78.93,77.71
78.52,78.76,79.23,78.17
78.78,78.65,78.84,77.78
78.45,78.18,78.55,78.06
77.63,76.78,78.03,76.59
76.65,76.23,77.53,76.23
75.62,75.17,76.06,75.13
75.30,75.39,75.70,74.85
75.51,74.91,75.87,74.88
74.42,74.63,74.72,73.82
74.22,75.64,75.70,73.99
75.18,75.35,75.63,74.80
74.86,77.54,77.95,74.74
76.60,76.31,76.93,76.09
76.63,76.91,77.36,76.33
77.08,76.64,77.60,76.64
76.84,76.13,76.96,76.08
76.61,77.12,77.70,76.53
78.01,77.03,78.25,76.75
76.74,76.40,76.89,76.24
77.14,78.04,78.19,77.11
77.45,77.58,78.00,77.00
77.83,77.56,78.23,77.40
77.20,77.72,78.17,77.02
78.17,79.12,79.55,77.81
79.05,79.17,79.71,78.83
79.54,78.53,79.73,78.50
78.74,79.79,79.97,78.67
80.00,80.14,80.27,79.66
80.49,79.34,80.60,79.21
79.86,80.77,80.96,79.76
81.23,82.70,82.87,81.07
82.39,82.51,83.23,81.86
82.12,81.91,82.23,81.26
82.00,82.22,83.12,81.97
82.43,81.35,82.48,81.01
81.56,81.89,82.20,81.02
82.07,82.45,82.98,81.98
82.20,81.98,82.28,81.59
82.32,81.89,82.57,81.75
81.87,82.30,82.45,81.61
82.01,82.94,83.06,81.75
83.25,82.68,83.38,82.21
82.76,82.87,83.01,82.21
83.07,82.66,83.35,82.24
83.28,81.64,83.66,81.61
82.37,81.32,82.70,80.94
81.16,80.44,81.18,79.84
81.08,81.76,81.85,80.16
81.84,80.22,81.88,80.14
80.10,80.59,81.01,79.96
81.29,80.38,81.39,80.08
80.61,80.35,81.15,80.30
80.01,80.67,80.99,79.81
80.51,80.74,80.84,80.17
80.20,79.59,80.28,79.47
79.87,79.74,80.00,79.28
80.19,80.49,80.61,79.90
79.94,80.20,80.56,79.79
79.55,78.93,79.72,78.63
78.88,78.79,79.52,78.36
78.52,78.48,78.62,77.98
78.46,78.39,78.89,78.20
78.59,78.19,78.60,78.09
78.43,78.73,79.11,78.01
78.49,78.19,79.07,78.08
77.78,77.13,77.93,77.07
76.78,77.67,78.36,76.75
77.37,77.23,77.82,77.05
77.70,77.22,78.19,77.19
78.17,78.17,78.39,77.90
78.31,77.82,78.44,77.75
77.38,76.95,77.44,76.82
76.42,76.77,77.18,76.19
76.91,77.37,77.39,76.54
77.78,77.18,78.12,76.79
77.42,77.13,77.77,77.06
76.29,75.91,76.60,75.88
76.60,76.84,76.91,76.26
76.73,77.09,77.23,76.65
76.92,76.61,77.36,76.58
76.59,75.83,76.68,75.81
75.76,76.08,76.10,75.34
75.12,74.64,75.60,74.58
75.33,75.16,75.45,74.68
75.31,74.20,75.34,73.90
74.40,74.53,74.93,74.34
73.55,73.55,74.26,73.24
73.26,74.22,74.48,72.43
73.71,72.72,74.22,72.42
73.72,73.09,74.03,73.09
73.53,73.49,73.99,73.13
73.74,74.01,74.19,73.54
73.80,74.54,74.84,73.77
74.16,73.23,74.53,72.97
73.65,73.33,73.87,73.19
73.26,72.44,73.33,72.20
72.57,71.48,72.58,71.39
71.65,71.51,72.22,71.29
71.22,70.93,71.65,70.78
71.00,70.87,71.45,70.33
70.87,69.51,70.90,69.25
68.62,68.51,69.32,68.21
68.61,70.47,70.85,68.56
70.29,71.43,71.50,70.07
71.28,70.93,71.49,70.62
70.32,69.38,70.42,69.27
68.64,67.92,69.07,67.78
68.22,67.69,68.75,67.40
68.22,67.18,68.97,67.11
66.78,68.25,68.43,66.29
67.97,67.03,68.51,66.79
67.17,69.17,69.22,67.17
67.79,69.30,69.37,67.66
69.06,70.56,70.74,68.66
70.10,69.49,70.36,69.40
69.64,69.34,70.12,69.18
69.00,69.49,69.83,68.77
69.36,69.23,69.54,68.89
68.85,67.32,68.96,67.00
67.14,65.80,67.60,65.79
65.14,63.50,65.85,63.46
59.79,60.09,62.58,58.74
62.73,59.22,62.73,59.17
60.72,61.26,61.33,59.54
62.68,64.29,64.44,62.45
64.07,65.75,66.42,64.04
65.25,66.43,66.86,64.08
64.52,64.09,65.28,63.54
65.00,64.68,65.10,63.18
65.11,64.86,66.25,64.46
63.93,63.79,64.25,63.52
64.48,64.79,64.88,63.69
65.24,63.57,66.02,63.47
63.84,63.94,64.30,62.96
63.30,63.37,63.45,62.49
62.93,62.82,63.21,62.50
63.02,63.52,63.73,63.01
64.03,65.32,65.41,63.93
65.37,65.28,66.44,64.86
63.58,63.10,64.05,62.72
63.77,63.46,63.93,63.06
62.48,62.79,63.45,62.35
63.03,61.98,63.32,61.95
61.50,62.25,62.69,61.09
62.94,62.37,62.94,61.81
61.72,59.88,61.72,59.83
60.17,59.79,60.66,59.39
60.34,61.20,61.43,60.27
61.98,61.32,62.66,60.77
60.62,63.85,63.89,60.51
64.65,65.78,66.00,64.59
66.01,67.24,67.74,65.66
68.10,68.09,68.94,66.70
67.96,69.39,69.67,67.54
69.54,68.94,69.62,68.51
69.05,68.05,69.06,67.43
67.53,67.34,68.35,67.15
67.19,67.92,68.17,67.04
67.61,69.14,69.17,67.38
69.38,69.23,69.56,68.28
68.54,67.86,68.58,67.50
67.72,68.05,68.37,67.36
67.75,67.21,68.08,67.14
67.58,68.42,68.59,67.55
68.10,68.26,68.90,67.66
68.13,66.59,68.13,66.57
65.67,65.79,66.01,65.11
66.25,67.25,67.70,65.72
67.00,67.59,68.22,66.90
67.95,68.03,68.76,67.15
67.62,69.62,69.98,67.52
70.11,71.40,71.93,70.08
71.47,70.76,71.67,70.23
70.41,70.16,71.19,69.84
69.54,69.80,70.08,68.77
69.64,69.11,70.41,68.82
68.82,69.26,69.87,68.56
69.25,67.79,69.35,67.63
66.84,66.25,67.31,66.13
66.03,65.98,66.58,65.20
65.89,68.18,68.25,65.84
68.00,67.43,68.28,67.18
67.90,68.54,68.63,67.26
68.14,67.62,68.51,67.06
67.64,66.90,67.95,66.83
66.84,67.38,67.76,66.41
67.70,68.82,69.13,67.57
68.24,68.26,68.83,67.84
67.71,67.77,68.05,67.53
68.05,68.02,68.68,67.77
68.08,68.56,68.62,67.91
68.11,66.44,68.37,66.22
66.76,65.11,66.98,64.79
64.50,64.70,65.08,63.48
63.10,62.24,63.19,61.35
60.87,61.60,62.44,60.25
61.88,62.41,63.73,61.53
62.44,62.81,63.74,62.01
61.73,60.46,61.96,60.40
60.17,60.78,61.10,59.52
61.64,62.31,62.60,61.56
62.07,61.90,62.72,61.24
61.94,60.38,62.06,60.38
59.90,58.79,59.94,58.77
58.80,58.85,59.32,58.21
59.06,59.54,59.92,58.77
60.74,62.13,62.17,60.53
62.21,61.57,62.29,61.35
60.50,60.45,60.82,60.14
61.49,60.87,61.67,60.54
60.03,60.05,60.89,59.99
59.77,60.32,60.64,59.58
60.16,60.30,60.78,59.30
60.26,60.53,60.60,59.59
59.10,58.20,59.22,57.71
57.07,56.78,58.38,56.54
57.26,56.05,57.39,55.84
56.28,54.85,56.35,54.16
55.70,54.98,55.88,53.46
55.65,53.66,56.05,53.08
54.21,55.97,56.46,53.36
53.63,54.35,54.87,53.32
54.76,53.18,55.02,52.33
52.13,51.77,52.55,49.93
51.71,53.38,54.03,51.37
55.33,55.74,56.12,54.45
54.68,53.14,56.08,53.10
54.10,55.15,55.22,53.40
54.77,54.89,56.42,54.20
56.97,56.56,57.19,55.43
56.66,58.21,58.27,56.49
57.24,57.24,57.67,56.39
55.84,55.33,56.10,55.05
56.13,57.30,57.35,54.11
57.42,57.27,58.50,57.00
56.50,55.94,56.74,55.47
54.83,55.65,56.00,54.00
54.82,54.31,55.49,53.44
54.15,54.09,55.32,53.51
53.15,53.86,54.27,52.37
54.60,55.28,55.52,54.11
56.21,55.83,56.38,55.02
56.50,57.66,57.91,56.28
58.15,56.94,58.24,56.66
56.18,56.81,56.83,55.70
57.89,58.26,58.52,57.64
57.70,56.27,57.98,56.17
55.22,56.84,56.97,55.07
56.67,56.89,57.04,55.78
57.84,57.23,58.00,57.04
57.46,56.58,57.62,56.53
56.98,58.06,58.15,56.40
57.70,59.48,59.52,57.42
59.24,60.38,60.49,59.21
60.72,60.96,61.83,60.07
60.93,62.39,62.46,60.64
61.88,59.77,61.92,59.67
60.58,60.74,61.52,59.84
60.48,60.79,60.86,59.69
61.59,62.36,62.57,61.52
61.58,61.95,62.17,61.34
61.10,61.83,61.84,60.66
62.20,62.90,63.04,61.77
63.41,63.76,64.28,62.84
63.79,63.49,63.85,62.90
63.24,63.27,63.69,62.57
62.53,62.92,63.49,62.49
62.47,61.54,62.70,61.42
60.69,61.84,61.84,60.40
61.86,61.51,62.03,61.08
60.82,61.80,61.85,60.46
62.36,61.92,62.62,61.56
61.68,61.89,62.37,61.58
60.82,61.06,61.24,60.61
60.95,60.61,61.59,60.43
60.10,60.20,60.63,59.94
60.69,61.50,61.51,60.24
61.02,61.14,61.59,60.63
62.29,62.37,62.71,62.06
62.87,62.11,63.06,62.11
62.35,63.96,64.33,62.22
63.93,64.26,64.45,63.48
64.53,64.41,64.54,64.03
64.05,63.54,64.16,63.46
62.23,64.59,64.75,62.08
64.96,65.88,65.95,64.66
65.53,66.47,66.98,65.32
66.56,66.08,66.84,65.94
66.24,67.04,67.29,66.19
66.81,66.29,66.82,65.79
66.67,67.35,67.38,66.51
67.70,68.63,68.78,67.65
68.32,67.61,68.82,67.35
67.76,67.50,68.42,66.47
67.38,67.43,67.66,66.60
66.52,65.84,66.64,65.43
65.88,64.89,66.34,64.50
65.99,65.42,66.35,64.88
65.00,65.27,66.07,64.83
64.90,64.32,65.04,63.50
64.65,65.45,65.47,64.62
65.29,65.65,66.23,64.76
66.24,65.83,66.74,65.34
65.54,64.99,66.04,64.85
65.84,66.09,66.30,65.65
66.10,66.40,66.91,65.89
66.39,65.76,66.61,65.34
65.10,65.77,65.92,64.49
65.97,66.16,66.30,65.57
65.77,65.99,66.28,65.54
66.33,66.32,66.71,65.91
66.72,67.37,67.47,66.66
67.63,67.09,67.92,66.88
66.85,67.13,67.18,66.48
67.29,66.87,67.82,66.57
66.22,66.89,67.09,66.05
66.38,66.80,66.84,66.13
66.80,66.54,67.15,66.15
67.19,68.01,68.07,67.07
68.23,69.55,69.73,68.21
69.97,69.39,70.26,69.20
68.59,68.86,69.21,68.52
68.15,67.37,68.59,67.28
67.04,67.17,68.08,66.97
66.89,67.13,67.47,66.37
66.88,66.97,67.78,66.50
66.25,66.65,66.75,65.34
66.90,66.89,67.02,66.50
67.85,67.47,68.00,67.41
67.32,68.27,68.41,67.12
68.57,67.89,68.57,67.83
68.60,69.01,69.03,68.34
66.35,66.54,67.55,66.29
65.87,64.64,65.93,64.11
65.85,66.44,66.45,65.47
66.85,67.70,68.10,66.85
67.41,68.24,68.28,67.27
68.16,68.60,68.85,68.11
67.68,67.22,67.92,66.55
66.83,67.51,67.56,66.37
67.91,66.82,68.34,66.35
67.42,67.71,67.95,67.05
68.07,67.84,68.39,67.78
68.86,69.52,69.82,68.72
69.32,68.92,69.70,68.28
69.46,69.27,69.63,69.07
69.52,69.23,69.68,68.97
69.03,69.28,69.31,68.59
69.11,68.89,69.22,68.63
68.61,68.79,69.13,68.04
68.60,68.11,69.23,67.94
68.26,68.32,68.43,67.88
67.87,66.96,68.02,66.71
66.57,67.35,67.41,66.53
67.44,66.69,67.93,66.40
66.61,66.70,67.02,66.23
65.75,67.38,67.46,65.69
66.79,65.16,66.84,64.93
65.62,65.75,66.07,64.57
65.76,67.02,67.05,65.50
66.77,66.92,67.38,66.54
66.96,67.53,67.62,66.84
68.00,68.43,68.89,67.98
68.62,68.07,68.73,67.80
68.21,67.33,68.36,67.19
67.62,68.32,68.61,67.47
68.50,68.70,68.91,68.32
69.09,69.25,69.39,68.89
69.13,69.36,69.58,68.71
69.02,69.57,69.61,68.95
69.81,71.00,71.00,69.74
70.77,70.41,70.77,70.15
69.80,69.60,69.93,69.28
69.60,70.09,70.27,69.60
69.70,69.81,70.16,69.63
69.70,69.62,69.91,69.39
69.74,69.38,70.28,69.05
69.18,69.85,69.91,69.10
70.01,69.61,70.28,69.35
69.22,68.51,69.32,68.13
68.22,68.31,68.47,67.77
68.98,69.08,69.25,68.65
69.26,70.12,70.18,69.20
70.44,70.52,70.67,70.13
70.97,71.84,71.94,70.63
71.17,69.70,71.39,69.70
69.21,70.39,70.75,69.08
69.62,68.38,69.65,68.18
68.30,67.57,69.12,67.40
67.84,68.41,68.91,67.73
67.01,67.45,67.70,67.01
68.00,67.41,68.19,67.40
67.33,66.92,67.79,66.87
67.50,68.47,68.50,67.42
69.21,68.55,69.46,68.49
68.22,67.64,68.84,67.25
67.87,67.34,68.23,67.21
66.67,66.89,67.07,66.14
67.28,69.78,69.88,66.71
69.73,69.66,70.45,69.03
70.15,70.61,70.98,69.70
70.73,70.56,70.84,69.97
70.62,69.84,70.79,69.56
70.55,70.91,71.24,70.48
71.12,71.02,71.35,70.38
71.03,70.61,71.33,70.40
70.61,71.72,71.98,70.61
71.47,70.90,71.59,70.51
70.60,70.60,70.85,70.00
70.16,70.21,70.57,69.29
70.57,69.80,70.80,69.75
69.82,69.46,70.04,69.08
70.15,69.74,70.30,69.43
70.28,70.73,71.27,70.21
70.31,70.65,70.94,69.92
70.19,70.19,70.31,69.78
70.19,69.98,70.43,69.21
69.96,69.66,70.71,69.54
69.04,69.82,70.11,68.92
70.12,69.56,70.22,69.54
69.44,69.37,70.43,68.93
69.12,68.62,69.49,68.50
69.13,68.63,69.37,67.88
67.98,67.87,68.22,67.00
67.87,68.14,68.26,67.50
67.80,67.77,68.46,67.36
68.54,69.23,69.27,68.54
68.89,69.32,69.71,68.79
69.56,70.45,70.97,68.75
70.40,70.75,71.28,70.16
70.33,69.46,70.47,68.89
69.21,69.85,69.92,68.83
70.46,71.82,71.86,70.40
71.66,71.32,72.14,71.10
71.92,70.84,72.39,70.66
71.09,71.13,71.53,70.73
72.13,72.82,72.90,72.13
72.84,72.78,73.20,71.90
72.43,73.08,73.31,72.35
72.77,72.72,72.93,72.36
73.07,71.71,73.09,71.58
70.62,70.83,71.26,70.07
73.29,74.43,75.12,73.29
75.81,74.61,76.06,74.55
