MKL,Markel Corporation Common Stock,NASDAQ
531.25,532.25,534.17,530.00
533.73,526.20,533.75,526.11
527.90,524.27,527.90,523.73
525.72,527.00,530.74,525.72
530.00,528.00,532.74,528.00
528.25,530.00,533.10,526.00
529.26,525.26,531.59,525.22
523.64,518.00,526.63,517.01
519.06,510.55,522.97,510.55
510.05,504.55,510.46,504.55
506.60,508.00,509.35,505.97
515.00,514.20,518.49,511.90
517.25,525.91,526.59,516.10
524.60,526.95,529.76,524.60
527.75,528.02,531.00,526.03
526.05,526.89,528.00,523.91
527.24,528.09,528.24,525.02
528.00,528.00,529.49,525.00
528.00,528.40,528.66,524.05
529.00,526.80,529.37,525.90
525.03,526.76,527.95,523.14
528.95,531.55,531.99,528.42
532.21,539.88,541.55,531.39
539.00,538.00,540.50,535.88
539.23,537.60,540.00,534.10
538.00,539.51,540.00,538.00
539.40,544.53,544.79,539.37
542.85,547.02,548.07,540.86
549.00,546.90,549.09,546.47
546.25,543.40,546.25,542.11
543.00,537.06,544.03,536.99
537.65,540.72,541.97,536.93
540.72,535.98,541.90,534.68
536.60,532.86,539.30,532.33
533.15,531.96,535.56,530.68
535.64,530.00,538.06,530.00
534.71,534.51,537.27,529.94
533.58,537.85,537.85,531.56
537.04,533.33,537.59,531.31
533.67,531.39,533.67,531.30
530.00,530.60,532.07,528.78
529.71,530.39,531.00,522.50
529.74,528.17,530.00,527.14
528.15,529.20,529.68,527.37
524.00,520.50,524.25,520.14
520.82,523.00,523.42,520.74
522.86,519.85,522.86,518.68
520.76,514.73,522.73,513.11
512.74,513.44,517.50,506.64
513.97,517.04,518.88,513.10
517.46,516.25,519.05,516.00
519.22,526.30,527.82,518.62
528.58,518.00,528.58,516.00
519.14,520.48,521.98,516.12
518.00,510.28,519.62,510.28
510.50,511.95,514.02,510.50
510.00,512.92,514.69,509.83
514.89,510.70,514.89,510.36
518.00,514.07,520.51,513.59
515.89,517.22,518.73,512.22
519.20,513.80,519.20,513.22
517.54,511.73,517.54,508.62
513.48,520.17,521.09,512.38
521.27,519.00,521.27,517.79
518.93,518.99,519.40,516.18
517.50,518.85,519.24,515.00
519.00,517.00,519.72,516.51
518.16,516.90,520.50,516.43
518.99,519.54,521.35,518.99
520.70,521.91,522.52,519.09
521.60,520.24,523.96,517.07
521.32,519.47,522.23,518.81
520.00,519.45,520.05,515.27
519.00,519.25,519.99,517.70
518.35,519.03,519.95,517.87
518.62,520.45,520.45,517.15
519.50,520.05,520.89,518.20
515.82,517.77,519.96,515.82
511.06,518.00,520.02,511.06
517.90,518.00,518.17,516.70
516.92,518.00,518.52,516.60
518.56,518.75,519.77,516.88
516.49,518.27,519.42,516.05
518.99,514.95,518.99,514.09
515.00,514.53,516.18,513.96
517.25,518.50,519.95,517.25
518.51,519.01,519.95,517.50
517.00,518.29,519.27,516.48
518.10,517.61,519.37,516.60
518.41,519.24,519.95,517.77
518.90,520.00,520.27,516.94
520.00,520.02,520.98,519.55
520.00,522.50,522.61,520.00
522.50,522.88,524.44,522.30
523.00,520.73,524.94,520.01
520.80,523.70,524.26,520.26
524.95,522.51,525.00,522.11
523.50,522.21,523.87,522.21
522.98,528.94,529.40,522.98
529.75,529.38,534.27,528.88
528.85,529.67,532.07,525.16
534.96,531.49,534.96,530.17
533.14,532.99,534.15,530.48
534.68,535.12,537.44,531.75
538.88,537.60,539.90,536.63
537.53,534.75,539.00,533.10
534.14,538.58,539.30,532.51
539.00,536.75,539.90,536.28
536.75,535.01,537.35,534.50
535.03,537.94,538.19,534.90
537.00,539.75,541.59,535.85
542.25,539.96,542.98,538.06
539.61,543.14,543.20,539.61
542.05,542.00,544.07,539.72
542.03,537.39,542.13,536.32
539.65,545.47,547.00,539.00
546.77,552.74,552.74,545.17
556.00,554.06,559.21,553.49
555.00,555.25,557.57,553.24
559.95,560.31,561.75,557.86
563.10,557.28,564.61,556.60
564.90,559.51,564.90,558.38
559.53,560.08,560.74,557.09
559.99,560.35,560.40,555.40
560.00,557.02,560.12,555.43
559.01,563.33,563.99,558.07
566.88,565.64,567.88,563.40
565.98,564.43,566.53,563.11
564.58,557.73,564.58,556.72
558.00,560.47,561.70,555.01
561.50,561.79,561.99,558.21
563.93,561.37,564.56,560.26
563.25,561.51,563.25,558.18
563.00,566.00,566.59,560.38
564.88,564.01,567.60,563.51
565.00,576.00,576.00,565.00
576.01,576.02,578.04,573.07
576.89,577.01,578.88,576.23
578.75,579.18,579.92,575.13
579.04,575.51,579.04,573.12
573.53,578.90,579.22,573.08
580.00,580.35,582.59,578.85
578.50,574.75,580.00,572.88
573.39,577.16,578.99,573.39
576.50,576.50,577.24,574.03
574.62,573.50,576.47,572.24
563.07,571.94,573.98,563.07
573.90,573.97,575.48,567.38
574.43,574.00,576.51,570.80
575.00,571.13,577.68,570.77
572.40,574.00,576.99,572.31
573.10,573.92,574.67,571.42
574.16,569.91,574.16,565.24
572.01,566.58,572.01,563.15
571.00,563.90,571.57,561.52
563.97,564.60,565.85,562.76
563.77,557.00,564.60,553.44
557.39,547.78,557.39,546.40
558.96,543.58,558.96,540.01
542.16,544.41,546.98,542.16
541.75,540.02,544.07,539.24
543.72,544.83,545.11,540.02
540.56,539.14,542.84,537.86
540.40,529.00,541.96,527.17
530.00,534.90,534.97,529.84
534.36,536.91,537.03,534.36
536.00,536.70,540.10,533.65
541.13,542.51,545.23,538.33
542.49,542.25,543.98,538.11
554.99,554.76,560.00,552.19
554.00,551.90,554.76,550.62
551.41,563.06,564.82,550.65
562.90,568.96,569.54,561.26
569.00,571.79,573.12,569.00
572.65,570.34,575.49,570.19
573.40,574.99,574.99,570.61
575.00,575.68,577.28,574.01
575.68,580.00,582.88,574.39
579.99,575.00,581.00,573.29
575.00,570.21,575.00,569.70
568.78,571.50,573.67,567.99
570.60,578.00,578.00,570.60
576.80,575.77,577.33,573.26
579.77,577.70,580.02,574.88
577.70,579.37,579.58,575.48
582.72,579.70,582.72,578.77
583.37,584.49,585.05,579.75
584.63,583.20,585.20,579.14
582.93,581.82,586.59,580.90
580.68,581.80,584.60,580.12
581.10,582.52,583.92,580.01
583.00,586.92,588.99,583.00
589.00,586.60,590.99,583.12
585.45,588.84,591.74,585.45
589.00,589.98,591.87,585.29
589.00,589.20,591.00,585.56
595.75,588.91,595.75,585.77
590.87,588.46,592.00,588.17
588.82,586.55,589.97,583.17
587.87,590.00,592.00,587.40
590.00,586.66,591.36,581.33
586.91,589.21,590.40,586.91
590.25,596.10,596.87,590.10
596.07,595.99,598.26,593.76
596.50,597.27,598.30,596.06
598.46,604.15,605.61,597.12
605.00,607.40,610.00,605.00
607.40,599.95,608.59,597.92
600.50,597.34,601.43,594.83
599.58,614.24,623.84,599.58
614.17,615.00,620.41,613.99
610.91,606.71,613.06,604.52
610.50,611.68,613.24,607.00
613.74,610.25,614.31,604.03
612.48,616.44,617.50,609.59
616.25,619.04,623.95,615.15
620.47,614.70,620.47,614.00
614.14,614.90,619.16,613.32
614.54,616.04,619.18,612.51
615.51,618.24,619.64,615.48
616.66,618.39,619.38,612.99
620.35,616.93,624.13,612.51
616.60,616.90,617.69,613.13
616.10,625.92,625.92,616.01
624.52,633.92,634.32,619.32
636.75,635.70,639.55,632.51
635.00,636.20,638.94,634.42
636.10,640.64,640.64,636.10
640.98,642.80,644.00,639.43
640.00,640.23,647.87,637.56
638.83,634.80,640.68,633.02
632.88,637.92,639.00,632.32
637.92,635.35,638.99,632.70
636.42,636.11,638.41,632.52
636.00,625.21,636.00,623.45
625.01,624.67,625.01,619.13
625.00,621.20,625.00,618.52
621.53,615.15,621.82,615.00
615.84,622.12,622.12,614.52
620.16,622.00,622.99,617.41
622.96,625.00,627.70,620.39
625.00,630.64,633.49,625.00
630.64,632.68,633.35,628.36
631.96,634.23,635.60,628.59
632.99,640.22,643.34,632.99
642.50,640.05,645.01,637.71
640.74,641.80,641.81,637.56
639.69,643.07,643.46,639.25
645.10,643.31,646.27,641.00
646.99,645.38,647.00,644.53
644.46,646.18,648.90,644.00
646.70,646.75,647.91,644.87
645.47,644.00,646.20,641.32
645.05,640.26,645.05,640.13
642.21,642.50,643.77,640.25
642.83,642.07,644.96,640.60
642.94,650.27,651.43,642.63
650.42,648.96,652.27,644.04
648.82,651.65,651.97,647.93
652.90,654.50,655.15,649.78
654.50,653.81,654.89,652.00
653.80,646.94,653.80,646.16
647.66,650.25,650.99,644.87
651.00,650.95,651.00,648.09
648.16,651.73,654.34,648.16
650.20,655.64,655.75,650.20
666.00,656.93,666.00,655.22
657.11,652.66,659.42,650.43
653.42,656.58,658.39,652.51
654.00,651.45,656.50,650.00
660.98,649.58,660.98,648.07
651.57,652.36,652.56,650.06
648.73,647.07,650.23,644.00
647.74,651.46,652.64,647.74
653.95,648.71,654.00,647.12
649.92,650.61,651.63,647.88
651.00,649.25,651.59,647.61
649.25,645.10,651.50,644.83
646.72,644.85,650.15,643.43
645.00,646.24,646.75,644.80
645.77,643.50,647.84,643.50
645.90,648.00,651.91,645.66
649.88,655.20,656.37,648.33
655.23,651.25,655.48,650.18
651.28,648.70,651.28,646.98
647.01,640.11,647.53,640.11
640.78,640.00,641.86,638.72
634.00,632.11,638.95,631.03
628.60,641.08,645.00,628.60
641.31,646.47,648.08,637.19
646.50,647.16,650.14,644.33
645.46,643.93,647.97,643.93
644.00,632.19,646.00,631.51
631.69,634.70,636.26,623.90
635.19,635.30,639.64,634.75
634.89,637.99,638.18,634.57
639.63,641.39,643.60,639.63
642.97,640.85,643.75,640.00
639.51,637.89,641.30,636.05
638.10,640.49,640.49,637.74
638.10,638.67,642.65,638.10
636.10,641.57,641.95,635.50
642.00,643.90,645.60,641.23
644.16,647.43,649.40,642.71
648.69,656.45,656.78,648.69
656.98,652.44,658.38,652.37
654.40,658.47,662.68,653.28
658.70,650.83,659.76,650.83
651.47,659.80,659.80,648.02
659.19,659.00,665.68,658.33
658.69,652.75,662.02,651.79
654.92,650.88,658.77,648.25
649.68,646.60,649.97,643.01
645.46,649.71,654.40,645.46
649.99,646.69,652.11,643.75
646.70,641.70,649.01,638.67
642.05,640.57,643.35,640.00
641.38,639.65,643.90,638.99
640.00,639.13,642.35,636.33
637.48,640.05,643.65,637.48
645.50,645.39,648.02,641.05
648.00,646.00,649.50,643.76
648.04,646.84,652.02,645.01
646.84,639.90,647.95,639.90
641.89,633.44,641.89,633.44
633.40,633.51,635.99,633.01
633.00,632.60,636.96,628.88
632.10,637.89,641.42,631.40
631.08,636.84,640.79,630.10
635.91,636.15,639.79,634.25
636.19,634.55,638.96,633.55
632.65,637.20,637.64,632.65
641.50,644.68,647.34,638.27
645.82,646.93,648.93,644.52
647.95,638.93,647.95,638.51
639.49,648.20,648.20,636.35
648.99,640.75,651.79,639.91
639.75,638.48,644.13,638.29
638.39,639.85,647.94,638.19
640.00,648.15,650.00,639.17
646.00,637.40,646.00,634.27
635.00,639.56,640.50,633.99
646.45,647.00,647.29,639.38
647.01,653.00,653.00,644.52
654.28,669.07,669.68,653.05
669.00,667.28,678.00,667.27
670.00,669.18,673.99,668.48
672.00,672.13,674.65,668.62
672.97,678.97,680.00,672.57
679.95,685.31,687.60,679.73
686.10,676.09,690.45,670.03
678.00,681.25,685.19,674.23
681.95,690.89,691.63,680.07
691.01,692.99,695.78,687.12
690.21,687.90,693.85,687.25
694.25,689.05,694.25,686.03
689.01,697.04,700.00,684.81
698.00,701.89,703.27,698.00
702.01,699.38,704.46,694.13
693.50,699.62,699.94,691.00
699.03,700.70,703.84,697.00
700.13,700.19,702.99,697.22
706.55,700.21,707.36,694.92
700.00,703.95,703.95,694.80
703.98,701.21,706.62,697.92
698.00,697.80,698.00,689.33
696.69,698.18,699.50,693.31
700.50,695.70,700.50,695.01
696.88,695.36,697.38,692.53
693.87,694.71,697.95,690.19
694.48,697.24,697.24,692.31
698.01,696.78,703.99,696.20
692.76,682.40,696.21,680.18
682.79,679.72,684.43,677.58
665.21,686.64,686.64,660.09
682.21,692.10,694.05,682.21
694.84,690.08,697.78,684.26
689.00,695.12,698.68,683.61
687.25,689.31,693.32,684.00
690.00,686.43,692.16,683.99
688.05,690.53,697.07,687.45
688.57,679.67,691.84,679.67
678.63,673.65,679.39,665.00
670.15,669.02,678.18,667.70
670.00,675.95,676.62,667.52
681.90,683.00,686.46,680.28
682.25,685.45,688.59,682.25
680.00,687.25,687.25,680.00
686.99,685.49,690.00,682.98
685.69,687.69,691.72,683.85
686.00,687.21,690.93,684.14
687.00,691.07,696.37,684.34
688.24,687.72,689.61,685.08
686.78,682.84,687.24,681.26
682.55,681.05,687.79,672.12
684.93,668.31,684.93,668.31
669.21,662.59,673.46,661.04
665.91,669.56,671.00,665.00
673.47,684.02,684.02,673.47
683.27,670.99,687.95,670.99
669.82,675.05,676.16,668.23
681.97,672.99,686.61,669.96
664.51,667.91,671.92,660.05
668.58,671.85,672.91,665.09
671.28,682.90,684.32,667.85
682.90,679.40,688.14,676.92
681.40,681.31,685.92,678.01
683.82,689.70,692.75,681.10
689.38,691.18,696.08,687.76
687.25,694.61,697.85,685.78
691.09,690.48,696.36,681.44
693.52,687.28,699.00,685.91
685.38,689.08,693.10,679.17
680.00,683.36,692.99,678.71
687.63,690.00,690.84,680.06
690.00,697.84,697.84,682.00
695.52,702.56,705.85,695.52
704.83,710.95,710.95,703.49
711.73,709.38,714.28,701.57
707.59,705.00,708.55,701.12
710.80,702.02,710.80,699.01
697.51,704.75,704.97,697.51
706.44,727.65,727.66,701.32
727.66,731.94,741.78,725.23
730.82,745.00,750.82,730.82
745.64,749.50,751.70,744.93
746.13,748.01,750.39,744.29
750.00,749.30,750.95,745.21
750.30,739.03,750.55,737.39
738.00,738.29,746.46,738.00
743.50,745.27,747.94,738.34
746.44,745.13,749.30,743.33
745.14,745.44,747.31,743.97
746.00,749.10,749.10,741.79
753.45,759.56,761.32,749.26
751.81,747.23,753.50,746.60
749.00,749.46,750.48,746.36
744.50,748.32,756.39,744.50
748.32,753.89,755.48,744.02
750.00,738.10,750.00,736.75
741.67,738.77,743.50,736.37
740.76,758.51,759.09,739.00
759.74,749.79,759.74,744.00
754.00,757.55,757.55,750.23
756.76,767.06,768.39,754.62
766.46,764.00,767.79,758.00
763.00,765.25,767.91,760.30
764.00,778.49,778.49,763.02
775.00,776.64,780.42,772.00
778.95,777.51,783.50,775.70
778.12,768.89,780.62,765.73
768.80,764.00,769.00,759.99
765.00,763.97,768.85,759.56
765.90,771.53,772.65,763.98
770.00,768.96,775.00,768.50
770.10,770.85,770.93,763.17
772.69,772.34,774.07,768.15
769.12,776.58,782.76,769.12
779.37,772.89,779.71,771.26
775.48,773.72,778.22,769.60
775.70,783.03,783.80,775.02
780.30,781.63,784.25,779.13
782.80,787.42,787.82,778.24
785.00,780.61,787.96,775.69
781.01,777.64,784.37,777.38
773.50,779.00,779.63,770.15
774.30,771.44,774.30,765.25
774.60,772.44,775.74,769.90
775.00,763.25,779.38,759.01
764.09,758.02,764.09,746.09
753.40,758.00,763.13,752.51
755.44,759.34,760.36,750.03
758.00,751.00,762.01,751.00
751.21,754.73,760.11,751.21
754.60,744.37,755.01,742.97
742.99,740.64,747.49,736.96
743.79,749.35,750.88,742.03
751.00,754.97,755.70,748.30
750.64,749.81,753.52,747.13
751.00,749.00,752.44,745.02
756.91,780.36,786.99,756.91
782.71,780.43,792.58,777.13
781.79,776.45,785.01,771.69
774.48,776.06,780.38,771.00
776.56,773.76,780.38,771.22
778.00,779.50,780.46,772.61
778.28,786.79,786.79,775.65
788.00,795.00,797.18,788.00
797.56,792.01,797.56,786.70
796.19,781.30,796.19,781.03
782.88,775.89,785.20,775.32
776.98,771.66,778.37,769.04
774.00,768.23,775.63,763.00
771.00,768.32,776.57,765.87
766.02,769.77,770.79,765.00
770.06,772.76,772.76,766.62
774.06,774.24,778.17,770.60
775.19,780.35,780.42,772.00
777.56,787.49,787.49,773.72
787.58,784.37,788.70,783.08
785.00,780.02,788.61,777.62
777.00,777.79,785.87,777.00
779.70,774.76,781.24,772.40
776.90,785.67,785.68,774.22
787.14,787.96,791.40,783.81
785.96,789.45,789.85,784.05
789.00,789.16,791.08,781.66
788.00,795.98,796.98,786.95
797.79,795.00,797.79,791.27
796.50,804.99,805.06,796.50
807.60,796.27,807.60,794.45
800.85,799.88,803.59,797.64
802.84,804.58,804.70,796.06
801.00,799.14,804.99,796.28
801.13,798.43,809.86,797.92
800.00,811.00,821.00,799.96
809.90,795.32,811.10,795.32
800.92,800.68,814.51,796.15
805.01,812.49,818.61,802.92
815.99,830.01,833.75,815.99
830.00,842.79,844.71,827.39
847.62,853.14,854.10,841.20
848.50,848.90,858.17,846.75
853.87,854.94,855.91,848.20
859.45,870.30,872.11,858.43
878.99,865.15,880.59,861.55
866.40,878.00,878.00,862.98
876.02,874.95,882.45,871.05
871.88,876.43,881.49,871.88
878.91,878.12,881.38,869.83
879.97,876.49,880.99,871.90
876.00,873.29,878.14,873.29
875.40,888.35,891.60,875.40
892.85,880.15,898.08,880.00
881.42,889.86,891.95,879.71
883.75,876.32,889.86,870.76
879.50,881.89,885.25,874.99
878.64,880.88,886.95,878.64
880.00,887.08,892.21,877.03
887.00,889.75,892.50,885.64
890.01,892.94,897.96,886.01
893.00,890.32,895.48,883.05
890.32,892.50,896.51,882.72
883.00,881.52,887.34,870.03
875.90,868.63,877.71,860.00
871.50,872.62,879.97,870.00
865.00,870.06,874.35,861.21
865.03,865.00,869.70,856.59
863.57,869.83,870.00,852.50
868.84,881.57,881.87,850.00
879.20,882.00,882.00,872.34
880.00,878.56,880.00,874.45
870.00,880.00,883.88,870.00
875.46,857.99,875.46,857.99
845.00,835.50,856.97,831.15
800.00,796.72,800.00,775.00
816.50,782.33,817.14,777.65
792.16,805.96,812.36,775.70
812.00,828.57,832.74,812.00
831.20,831.94,836.69,827.00
829.00,823.75,829.81,817.41
814.75,814.99,825.89,806.17
821.90,820.13,821.90,807.53
822.03,823.59,827.69,817.58
815.21,817.56,829.02,811.19
823.00,824.77,827.00,811.73
828.00,820.15,831.45,818.99
820.35,824.54,830.00,818.24
821.76,820.20,824.50,816.37
819.00,816.01,827.97,807.15
814.95,814.01,818.00,808.41
811.00,815.64,816.72,806.80
814.51,811.58,818.11,806.03
802.11,795.16,809.79,795.16
799.00,811.99,813.00,799.00
805.31,802.75,813.00,800.00
803.11,806.42,817.09,798.58
800.30,803.46,807.01,798.21
809.42,807.99,812.00,801.58
804.60,794.24,805.65,794.15
795.10,800.00,801.17,791.97
804.50,801.86,806.52,792.94
799.98,801.60,801.74,791.97
792.87,801.75,801.78,792.50
802.66,809.48,815.00,802.66
810.83,800.74,813.45,793.95
802.76,809.13,810.99,801.91
807.00,825.61,827.09,803.76
825.30,817.99,825.98,813.78
820.57,826.12,828.96,816.41
823.11,817.93,828.54,814.71
813.45,811.00,823.95,808.06
813.19,822.43,822.43,805.79
821.70,830.95,835.24,817.04
829.85,851.08,857.26,829.85
854.09,857.57,866.43,846.30
859.78,850.00,867.40,847.73
856.97,868.92,878.65,852.91
871.60,875.96,877.00,870.25
874.68,876.74,878.31,869.87
874.89,871.25,878.50,871.01
868.16,882.72,883.90,868.16
881.02,877.87,881.02,871.65
875.28,868.00,887.17,866.45
869.48,874.23,879.98,860.02
870.02,865.00,874.28,862.75
860.08,851.52,864.66,847.21
851.66,871.34,873.60,851.66
873.00,876.56,878.56,861.10
878.55,859.93,878.55,857.95
853.35,867.15,870.15,853.35
866.98,866.06,878.01,862.00
862.84,842.80,863.90,839.33
841.34,853.23,860.37,841.34
851.53,858.51,859.04,845.76
857.70,873.53,889.99,850.07
876.26,896.00,900.14,858.84
890.00,900.00,904.85,888.94
900.00,900.47,907.74,898.12
900.43,923.49,924.38,900.00
922.14,934.76,937.91,912.00
933.67,914.99,933.67,912.87
916.73,919.92,924.89,914.01
924.11,905.17,925.30,905.17
910.00,905.99,912.80,895.55
904.38,898.88,908.02,895.47
900.86,893.85,909.86,888.42
894.89,917.74,922.22,894.89
917.21,917.63,931.25,916.08
913.77,898.08,916.82,897.65
900.00,890.93,916.43,883.13
890.93,889.79,894.66,883.38
883.12,885.10,898.50,880.61
889.62,886.10,914.20,875.98
887.50,887.59,895.00,880.11
890.97,887.49,892.28,872.07
888.00,870.43,893.00,866.40
868.82,862.35,879.62,852.99
867.00,876.98,879.98,852.03
878.75,879.85,890.00,872.87
883.69,883.40,884.94,875.21
884.50,889.26,889.50,879.89
885.25,888.30,890.00,882.86
890.12,896.62,900.00,889.41
894.88,890.21,898.00,886.31
885.50,883.35,893.75,880.50
874.06,866.45,877.92,856.87
869.97,882.70,886.99,862.12
872.35,866.30,876.50,864.07
857.91,846.28,862.30,842.60
849.81,837.09,853.00,837.09
841.00,841.23,846.99,832.38
847.30,852.81,853.79,835.60
852.56,839.56,852.56,835.00
840.05,850.20,856.37,828.35
837.80,842.98,843.17,831.42
846.99,851.24,853.15,835.80
844.30,846.15,851.00,828.52
843.20,834.44,845.98,832.61
836.83,858.73,860.00,836.16
859.99,841.59,864.99,841.57
842.35,839.57,855.40,835.63
838.88,824.78,838.88,814.94
827.72,810.26,828.50,805.03
810.59,840.46,841.07,806.41
839.25,851.69,861.04,816.71
844.07,840.66,852.82,839.20
845.29,835.41,849.68,823.16
835.71,830.45,840.00,816.30
827.65,832.72,841.56,827.63
827.99,820.52,828.85,810.00
815.92,830.45,840.35,815.92
833.03,842.52,856.29,833.03
841.21,815.14,841.21,813.08
816.23,841.22,842.93,816.23
840.00,833.88,840.00,821.01
830.99,844.00,848.66,830.00
843.89,848.00,853.15,841.10
846.90,861.43,889.50,840.00
865.35,867.75,871.70,860.39
865.70,853.89,870.63,852.99
847.15,866.63,870.16,840.38
864.10,882.29,887.97,861.01
880.61,866.76,884.92,865.86
869.42,856.71,875.65,853.81
863.73,878.46,883.71,863.73
876.50,879.91,884.00,875.90
879.70,880.25,883.85,869.56
881.08,880.65,886.97,875.42
876.59,869.00,881.80,867.15
867.08,871.23,874.39,860.00
875.00,877.65,885.34,866.91
883.18,872.80,885.65,872.47
879.80,891.52,892.15,879.80
892.24,886.30,895.03,885.00
883.23,885.95,889.90,876.53
885.25,887.92,889.99,884.22
881.31,888.60,893.85,881.31
893.48,888.58,893.48,882.10
885.66,890.88,892.38,884.00
886.88,887.65,894.80,884.19
881.21,885.17,890.85,881.21
882.02,878.80,891.99,867.45
878.00,887.29,887.86,873.80
884.86,887.14,890.00,882.34
890.00,889.47,894.50,884.53
889.42,891.57,895.00,888.30
886.64,903.99,903.99,882.20
901.60,889.19,907.00,887.83
887.25,882.10,890.05,881.20
883.93,899.00,899.97,883.93
896.01,883.88,896.01,880.01
887.00,887.22,891.98,880.75
888.80,885.86,892.59,882.97
886.30,904.78,904.91,886.30
907.99,911.35,913.99,904.69
916.77,909.86,920.00,906.37
910.63,910.58,914.62,904.39
908.85,917.18,919.75,906.47
917.40,914.17,920.00,911.28
909.71,912.09,916.50,906.02
915.45,910.00,920.00,906.51
909.26,900.34,914.66,895.54
897.97,894.69,899.63,887.97
894.40,903.00,907.17,894.40
900.00,897.86,900.00,890.00
893.80,892.08,898.49,884.66
890.53,899.11,899.49,885.50
897.69,911.06,914.99,892.59
913.50,918.99,921.67,908.00
917.94,930.82,934.99,914.01
933.52,937.26,949.99,924.78
930.60,937.00,938.32,925.79
939.95,950.79,951.36,938.88
953.01,957.88,964.96,948.52
955.80,952.61,959.86,948.66
952.36,960.51,961.83,950.00
956.02,958.00,963.95,953.56
955.55,952.81,962.00,950.07
953.74,952.96,958.29,945.70
951.17,969.89,969.98,937.00
965.51,964.10,969.20,952.55
969.05,982.84,986.26,968.51
982.17,976.44,986.54,976.17
981.71,975.66,989.18,967.21
976.82,965.57,976.82,963.52
969.10,961.74,969.74,954.21
963.60,967.74,969.99,960.06
970.00,953.00,976.13,952.14
951.94,963.66,964.30,948.81
961.00,967.93,967.93,953.86
963.65,963.01,967.41,951.10
962.90,953.37,962.90,952.74
953.70,945.10,953.98,943.32
945.10,943.33,949.83,937.26
939.58,948.18,950.00,938.82
945.78,936.98,945.78,923.26
932.50,930.19,936.24,923.60
926.95,928.03,933.39,925.69
932.75,924.90,935.63,922.37
922.73,928.00,932.07,916.68
928.01,925.48,929.17,920.60
933.92,929.90,939.89,927.50
930.00,933.88,934.26,924.79
934.31,936.95,938.75,934.31
941.70,947.68,947.68,940.45
921.45,920.40,943.52,919.37
915.00,910.65,920.90,902.42
919.20,921.82,923.00,911.66
929.05,941.39,941.44,928.47
942.66,952.78,956.80,941.70
948.78,942.67,953.99,937.39
939.87,933.90,944.13,925.23
925.52,926.97,930.65,922.85
925.78,932.30,934.37,925.36
939.20,947.53,948.29,937.80
947.83,939.58,951.08,937.47
940.91,934.11,942.25,931.81
935.00,939.45,939.45,933.10
943.90,943.86,947.64,940.82
942.40,943.76,946.14,940.90
943.16,942.34,947.01,938.35
938.69,932.06,942.05,930.98
932.01,932.01,934.99,928.21
930.86,938.01,939.93,930.86
935.00,952.96,954.46,935.00
952.96,949.41,955.81,947.00
950.04,945.01,955.75,945.01
945.67,940.87,948.00,939.51
949.70,955.19,961.78,941.47
952.93,948.75,956.03,946.56
952.78,951.26,953.87,948.88
945.66,947.00,951.25,941.15
943.07,921.70,944.15,920.58
919.93,919.09,925.00,914.53
923.49,931.62,931.62,919.13
932.00,933.43,936.88,930.11
934.01,939.98,943.93,934.01
942.90,926.41,942.90,925.58
924.04,927.40,932.29,924.04
926.80,923.98,926.80,921.71
923.25,930.41,931.43,923.02
926.11,917.06,934.05,916.81
920.69,919.20,920.69,916.40
923.26,928.26,928.26,922.36
928.79,927.59,928.79,921.71
927.59,929.16,929.99,924.12
931.74,930.65,934.79,927.00
928.56,932.49,934.00,926.24
931.00,935.31,937.44,931.00
936.23,931.99,940.00,931.01
931.50,931.95,936.01,929.06
935.00,928.40,936.96,925.21
925.14,931.11,932.15,923.88
933.58,929.54,933.58,926.47
929.99,942.35,942.35,929.99
940.32,954.62,955.34,940.32
954.21,952.49,956.58,946.37
948.35,935.93,949.83,934.99
933.42,921.29,933.42,921.29
920.23,944.67,947.99,918.11
941.89,927.57,942.82,923.37
925.01,913.80,926.18,912.50
914.50,919.52,923.61,913.07
916.82,915.41,919.60,913.68
914.10,924.89,924.97,910.42
925.10,927.63,929.99,924.28
929.21,930.99,934.06,922.51
934.20,931.31,934.20,925.11
927.11,921.83,928.30,921.83
922.52,911.04,925.80,911.00
910.00,918.85,918.85,909.84
921.43,928.29,928.69,918.22
928.21,915.74,929.52,915.74
916.63,928.77,930.59,916.20
925.00,930.97,931.94,920.39
927.98,925.92,928.49,921.70
928.59,927.15,929.42,924.63
927.14,917.48,927.14,915.00
916.84,918.20,919.50,914.03
921.09,924.16,927.53,921.09
924.15,919.15,924.15,917.36
922.85,926.74,928.84,918.41
918.96,920.86,922.36,915.00
922.20,925.85,925.93,918.86
925.11,921.54,925.34,920.10
928.00,911.44,928.02,908.62
908.83,901.89,909.98,898.49
895.44,897.19,899.49,890.05
891.93,895.61,899.49,887.99
899.99,887.23,903.08,886.54
921.78,888.05,921.78,886.58
890.35,889.49,891.84,888.00
891.20,879.19,894.00,877.35
884.13,880.37,886.79,877.99
884.32,877.43,884.32,873.00
878.33,864.70,878.33,858.51
849.61,844.35,851.85,811.05
844.89,833.66,849.59,827.44
831.83,825.07,841.06,825.07
832.05,841.07,843.96,832.05
843.00,856.07,857.30,840.98
842.02,866.33,866.75,842.02
867.59,863.44,867.59,857.00
856.98,865.96,870.00,856.98
865.14,876.98,877.38,865.14
875.90,877.64,881.80,874.48
876.43,880.03,881.60,876.43
877.93,873.93,879.31,867.02
870.07,882.92,886.00,870.07
890.46,909.34,911.14,890.46
913.70,897.40,925.50,894.75
900.05,903.16,907.84,898.00
