IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,NASDAQ
1.80,1.80,1.80,1.80
1.86,1.92,1.92,1.86
1.92,1.92,1.92,1.92
1.90,1.95,1.95,1.90
1.95,1.95,1.95,1.95
1.95,1.95,1.95,1.95
1.95,1.95,1.95,1.95
1.95,1.95,1.95,1.95
1.95,1.95,1.95,1.95
1.89,1.77,1.89,1.77
1.77,1.77,1.77,1.77
1.77,1.77,1.77,1.77
1.77,1.77,1.77,1.77
1.77,1.77,1.77,1.77
1.77,1.77,1.77,1.77
1.71,1.77,1.77,1.63
1.77,1.77,1.77,1.77
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.63,1.70,1.70,1.41
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.68,1.68,1.68,1.68
1.68,1.68,1.68,1.68
1.68,1.68,1.68,1.68
1.68,1.68,1.68,1.68
1.70,1.67,1.70,1.67
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.25,1.70,1.25
1.31,1.33,1.33,1.29
1.33,1.33,1.33,1.33
1.37,1.40,1.40,1.37
1.39,1.42,1.50,1.39
1.46,1.45,1.46,1.34
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.65,1.51,1.65,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.49,1.49,1.49,1.49
1.57,1.56,1.57,1.56
1.59,1.57,1.59,1.57
1.57,1.57,1.57,1.57
1.66,1.58,1.67,1.58
1.58,1.58,1.58,1.58
1.62,1.61,1.62,1.57
1.52,1.52,1.52,1.52
1.53,1.52,1.53,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.53,1.53,1.53,1.52
1.53,1.46,1.58,1.46
1.40,1.41,1.62,1.40
1.40,1.33,1.57,1.33
1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33
1.42,1.43,1.43,1.42
1.43,1.43,1.43,1.43
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.49,1.49,1.49,1.48
1.49,1.49,1.49,1.49
1.49,1.49,1.49,1.49
1.83,1.78,1.90,1.75
1.88,1.84,1.88,1.83
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
1.78,1.99,1.99,1.78
1.99,1.99,1.99,1.99
1.95,1.90,1.95,1.90
1.90,1.90,1.90,1.90
1.90,1.90,1.90,1.90
1.90,1.90,1.90,1.90
1.77,1.81,1.81,1.77
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.98,1.78,1.98,1.78
1.78,1.78,1.78,1.78
1.78,1.78,1.78,1.78
1.78,1.78,1.78,1.78
1.99,1.64,2.00,1.64
1.64,1.64,1.64,1.64
1.64,1.64,1.64,1.64
1.79,1.78,1.79,1.78
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.65,1.64,1.65,1.64
1.50,1.52,1.52,1.50
1.45,1.45,1.45,1.45
1.63,1.71,1.71,1.63
1.80,1.79,1.80,1.78
1.72,1.64,1.72,1.64
1.60,1.62,1.62,1.60
1.62,1.62,1.62,1.62
1.62,1.62,1.62,1.62
1.62,1.62,1.62,1.62
1.73,1.81,1.81,1.73
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.95,1.86,1.99,1.86
1.91,1.91,1.91,1.91
1.92,1.66,1.99,1.66
1.75,1.77,1.77,1.75
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.66,1.66,1.66,1.66
1.66,1.66,1.66,1.66
1.66,1.66,1.66,1.66
1.66,1.66,1.66,1.66
1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75
1.65,1.58,1.65,1.58
1.61,1.60,1.63,1.60
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.59,1.60,1.60,1.59
1.60,1.60,1.60,1.60
1.52,1.60,1.60,1.52
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.50,1.52,1.98,1.47
1.48,1.62,1.64,1.45
1.72,1.68,1.90,1.60
1.76,1.76,1.81,1.76
1.66,1.85,2.59,1.58
1.82,1.80,1.90,1.80
1.73,1.73,1.73,1.73
1.72,1.72,1.72,1.72
1.71,1.65,1.71,1.65
1.60,1.60,1.60,1.60
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.68,1.65,1.68,1.65
1.58,1.79,2.06,1.52
1.75,1.75,1.90,1.62
1.67,1.73,1.73,1.67
1.62,1.62,1.62,1.62
1.75,1.75,1.75,1.75
1.73,1.90,1.90,1.68
1.97,1.80,2.00,1.75
1.95,2.04,2.04,1.95
2.04,2.03,2.05,2.03
1.85,2.00,2.03,1.85
1.90,1.86,1.95,1.86
1.86,1.86,1.86,1.86
1.86,1.86,1.86,1.86
1.86,1.86,1.86,1.86
1.86,1.86,1.86,1.86
1.86,1.86,1.86,1.86
1.86,1.86,1.86,1.86
1.88,2.05,2.05,1.88
2.03,2.10,2.10,2.03
2.10,2.10,2.10,2.10
2.10,2.10,2.10,2.10
2.15,2.16,2.25,2.15
2.16,2.16,2.16,2.16
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
1.80,1.70,1.80,1.70
1.80,1.78,1.80,1.78
1.78,1.78,1.78,1.78
1.80,1.80,1.80,1.80
1.80,1.98,1.98,1.80
1.94,1.96,2.00,1.94
1.87,1.85,1.87,1.85
1.80,1.80,1.80,1.80
1.81,1.92,1.92,1.81
1.92,1.92,1.92,1.92
1.92,1.92,1.92,1.92
1.77,1.83,1.83,1.77
1.83,1.83,1.83,1.83
1.83,1.83,1.83,1.83
1.81,1.97,1.97,1.81
1.97,1.97,1.97,1.97
1.97,1.97,1.97,1.97
1.97,1.97,1.97,1.97
1.97,1.97,1.97,1.97
1.97,1.97,1.97,1.97
1.87,1.89,1.89,1.86
1.89,1.89,1.89,1.89
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.81,1.81,1.81,1.81
1.80,1.80,1.80,1.80
1.82,1.82,1.82,1.82
1.82,1.82,1.82,1.82
1.82,1.82,1.82,1.82
1.82,1.82,1.82,1.82
1.79,1.80,1.80,1.79
1.80,1.80,1.80,1.80
1.80,1.80,1.80,1.80
1.85,2.25,2.41,1.85
2.11,2.13,2.13,2.08
2.01,2.12,2.12,2.00
2.00,2.08,2.08,2.00
2.08,2.08,2.08,2.08
2.06,2.38,2.40,2.06
2.38,2.38,2.38,2.38
2.38,2.38,2.38,2.38
2.38,2.38,2.38,2.38
2.38,2.38,2.38,2.38
2.20,2.18,2.20,2.18
2.18,2.18,2.18,2.18
2.18,2.18,2.18,2.18
2.10,2.10,2.10,2.10
2.34,2.15,2.34,2.15
2.10,2.07,2.10,2.07
2.10,2.10,2.10,2.10
2.10,2.10,2.10,2.10
2.10,2.20,2.20,2.10
2.11,2.17,2.17,2.11
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17
2.10,2.10,2.10,2.10
1.97,2.07,2.07,1.97
2.08,2.16,2.16,2.08
1.99,2.15,2.15,1.99
2.10,1.99,2.20,1.92
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
1.90,2.18,2.19,1.75
2.23,2.12,2.30,2.12
2.04,2.04,2.22,1.98
2.11,2.11,2.11,2.11
2.11,2.11,2.11,2.11
2.11,2.11,2.11,2.11
2.02,1.95,2.02,1.95
1.95,1.95,1.95,1.95
1.96,1.96,1.96,1.96
2.05,2.07,2.35,1.95
2.34,2.12,2.34,2.00
2.07,2.02,2.20,2.01
2.06,2.01,2.08,1.95
2.01,2.01,2.01,2.01
2.10,2.15,2.20,2.10
2.15,2.15,2.15,2.15
2.00,2.10,2.10,2.00
2.10,2.10,2.10,2.10
2.01,2.01,2.01,2.01
2.17,1.95,2.44,1.95
1.95,1.95,1.95,1.95
2.01,2.00,2.02,2.00
1.96,2.02,2.03,1.96
2.02,2.02,2.05,2.02
2.05,2.05,2.05,2.05
2.00,2.06,2.06,2.00
2.06,2.06,2.06,2.06
2.06,2.06,2.06,2.06
2.06,2.06,2.06,2.06
2.06,2.06,2.06,2.06
1.96,1.81,1.96,1.80
1.81,1.81,1.81,1.81
1.78,1.77,1.78,1.70
1.69,1.81,1.90,1.63
1.81,2.06,2.33,1.74
1.99,1.96,2.04,1.96
1.96,1.96,1.96,1.96
1.65,1.80,1.80,1.65
1.85,1.73,1.85,1.73
1.79,1.79,1.83,1.79
1.90,1.90,1.90,1.90
1.96,1.84,2.23,1.68
1.86,1.82,1.86,1.72
1.72,1.78,1.85,1.72
1.82,2.14,2.55,1.81
2.23,2.07,2.34,1.97
2.07,2.07,2.07,2.07
1.73,1.95,1.95,1.73
1.95,1.95,1.95,1.95
2.02,2.05,2.05,2.02
2.11,2.11,2.11,2.11
1.97,1.95,1.97,1.85
1.85,1.92,2.00,1.85
1.99,1.99,1.99,1.99
1.99,1.99,1.99,1.99
2.03,1.91,2.20,1.90
2.01,2.09,2.09,2.00
2.10,2.10,2.10,2.10
2.15,2.15,2.15,2.15
2.19,2.27,2.27,2.19
2.16,2.16,2.16,2.16
2.12,2.21,2.21,2.08
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.22,2.39,2.47,2.19
2.38,2.45,2.56,2.38
2.45,2.47,2.48,2.45
2.59,2.92,3.09,2.59
2.80,2.38,2.81,2.37
2.40,2.46,2.46,2.29
2.39,2.38,2.39,2.37
2.31,2.30,2.31,2.30
2.23,2.25,2.25,2.23
2.25,2.21,2.25,2.21
2.32,2.39,2.45,2.32
2.37,2.38,2.40,2.37
2.35,2.35,2.35,2.35
2.40,2.44,2.50,2.40
2.41,2.41,2.41,2.41
2.38,2.39,2.39,2.38
2.39,2.38,2.39,2.38
2.38,2.38,2.38,2.38
2.34,2.34,2.34,2.34
2.39,2.39,2.39,2.39
2.39,2.39,2.39,2.39
2.39,2.39,2.39,2.39
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.31,2.30,2.36,2.29
2.26,2.21,2.26,2.21
2.21,2.21,2.21,2.21
2.23,2.25,2.25,2.23
2.25,2.25,2.25,2.25
2.14,2.17,2.20,2.14
2.02,2.15,2.20,2.02
2.02,2.15,2.34,2.02
2.15,2.15,2.15,2.15
2.06,2.16,2.16,2.06
2.19,2.06,2.19,1.99
2.02,2.10,2.10,2.02
2.05,2.06,2.06,2.05
2.04,2.12,2.13,2.02
2.05,2.12,2.12,2.05
2.03,2.12,2.12,2.03
2.15,2.32,2.33,2.15
2.37,2.36,2.47,2.28
2.32,2.47,2.47,2.20
2.44,2.53,2.57,2.40
2.57,2.70,2.74,2.54
2.72,2.69,2.72,2.69
2.86,2.86,2.86,2.86
2.86,2.42,3.12,2.35
2.35,2.36,2.48,2.35
2.41,2.34,2.41,2.34
2.30,2.50,2.60,2.30
2.43,2.26,2.43,2.17
2.27,2.23,2.28,2.16
2.32,2.08,2.32,2.05
2.07,2.19,2.20,2.07
2.25,2.24,2.40,2.15
2.05,2.22,2.26,2.05
2.25,2.29,2.29,2.08
2.32,2.51,2.62,2.26
2.85,3.06,3.32,2.50
2.90,3.00,3.02,2.76
2.83,2.95,2.95,2.83
2.60,2.65,2.85,2.60
2.86,2.86,2.86,2.86
2.98,2.65,3.19,2.55
2.70,2.78,2.84,2.68
2.83,2.73,2.83,2.67
2.73,2.61,2.85,2.61
2.65,2.53,2.65,2.51
2.60,2.45,2.61,2.44
2.54,2.68,2.70,2.54
2.68,2.72,2.90,2.62
2.72,2.72,2.72,2.72
2.72,2.72,2.72,2.72
2.75,2.73,2.86,2.73
2.73,2.73,2.73,2.73
2.62,2.70,2.70,2.57
2.70,2.70,2.70,2.70
2.68,2.95,2.95,2.56
3.08,2.94,3.27,2.94
2.95,2.90,2.98,2.90
2.90,2.90,2.99,2.90
2.90,2.98,2.98,2.90
2.90,2.98,2.98,2.86
2.90,2.95,3.00,2.89
2.90,2.92,2.98,2.82
2.90,3.01,3.03,2.90
2.90,2.90,3.06,2.90
2.90,2.90,2.99,2.90
2.90,2.90,3.03,2.90
2.90,2.91,2.97,2.90
2.82,2.88,2.91,2.78
2.84,2.90,2.90,2.84
2.90,2.90,2.90,2.90
2.90,2.78,2.90,2.78
2.89,2.79,2.89,2.72
2.72,2.76,2.76,2.69
2.76,2.80,2.87,2.76
2.84,2.74,2.84,2.74
2.76,2.68,2.80,2.68
2.76,2.77,2.77,2.70
2.77,2.77,2.77,2.77
2.77,2.77,2.77,2.77
2.75,2.64,2.78,2.60
2.64,2.64,2.64,2.64
2.82,2.75,2.86,2.75
2.75,2.66,2.78,2.64
2.71,2.71,2.71,2.71
2.70,2.77,2.79,2.70
2.70,2.79,2.79,2.70
2.75,2.87,2.89,2.75
2.75,2.70,2.82,2.70
2.78,2.69,2.79,2.69
2.68,2.37,2.68,2.37
2.37,2.37,2.37,2.37
2.39,2.30,2.39,2.30
2.25,2.27,2.29,2.20
2.28,2.18,2.28,2.08
2.17,2.03,2.17,1.85
2.05,2.31,2.31,1.98
2.35,2.75,2.89,2.35
2.75,2.70,2.94,2.70
2.69,2.63,2.92,2.63
2.76,2.67,2.82,2.53
2.55,2.40,2.55,2.11
2.32,2.29,2.36,2.21
2.22,2.45,2.50,2.22
2.43,2.42,2.51,2.42
2.34,2.25,2.34,2.25
2.26,2.35,2.41,2.21
2.45,2.42,2.52,2.42
2.32,2.35,2.36,2.25
2.27,2.21,2.27,2.21
2.24,2.32,2.55,2.21
2.44,2.41,2.44,2.35
2.43,2.42,2.43,2.42
2.34,2.34,2.34,2.34
2.34,2.34,2.34,2.34
2.25,2.34,2.34,2.25
2.44,2.60,2.61,2.42
2.68,2.68,2.68,2.68
2.56,2.55,2.62,2.52
2.63,2.65,2.70,2.63
2.65,2.65,2.65,2.65
2.73,2.69,2.73,2.69
2.87,2.86,2.87,2.75
2.85,2.85,2.85,2.85
2.76,2.81,2.81,2.76
2.81,2.81,2.81,2.81
2.90,2.81,2.90,2.81
2.81,2.81,2.81,2.81
2.81,2.81,2.81,2.81
2.81,2.81,2.81,2.81
2.96,2.95,2.96,2.95
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.95,2.95,2.95,2.95
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.78,2.75,2.78,2.75
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.75,2.71,2.75,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.75,2.79,2.79,2.75
2.78,2.65,2.78,2.65
2.65,2.65,2.65,2.65
2.57,2.57,2.57,2.57
2.57,2.57,2.57,2.57
2.80,2.79,2.80,2.70
2.79,2.79,2.79,2.79
2.79,2.79,2.79,2.79
2.79,2.79,2.79,2.79
2.79,2.79,2.79,2.79
2.69,2.51,2.69,2.49
2.50,2.45,2.50,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.28,2.31,2.31,2.28
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
3.10,2.80,3.10,2.60
2.78,2.85,2.85,2.76
2.85,2.85,2.85,2.85
2.45,2.48,2.50,2.45
2.48,2.48,2.48,2.48
2.44,2.36,2.44,2.36
2.36,2.36,2.36,2.36
2.40,2.50,2.55,2.40
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.58,2.58,2.66,2.57
2.58,2.58,2.58,2.58
2.58,2.60,2.66,2.57
2.60,2.60,2.60,2.60
2.51,2.52,2.60,2.40
2.52,2.52,2.52,2.52
2.48,2.48,2.48,2.48
2.38,2.39,2.40,2.32
2.39,2.39,2.39,2.39
2.49,2.51,2.60,2.43
2.60,2.60,2.60,2.60
2.59,2.60,2.60,2.51
2.55,2.47,2.55,2.47
2.55,2.50,2.60,2.50
2.58,2.60,2.60,2.58
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.53
2.50,2.60,2.61,2.50
2.50,2.62,2.62,2.50
2.63,2.63,2.63,2.63
2.63,2.40,2.64,2.40
2.41,2.46,2.52,2.41
2.49,2.57,2.57,2.49
2.57,2.57,2.57,2.57
2.57,2.57,2.57,2.57
2.57,2.57,2.57,2.57
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.47,2.47,2.47,2.47
2.40,2.40,2.40,2.40
2.40,2.64,2.64,2.40
2.64,2.64,2.64,2.64
2.64,2.64,2.64,2.64
2.53,2.50,2.55,2.50
2.56,2.56,2.56,2.56
2.56,2.56,2.56,2.56
2.56,2.56,2.56,2.56
2.56,2.56,2.56,2.56
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52
2.44,2.54,2.54,2.44
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.46,2.45,2.46,2.45
2.45,2.45,2.45,2.45
2.38,2.38,2.42,2.38
2.26,2.26,2.26,2.25
2.32,2.23,2.38,2.23
2.23,2.23,2.23,2.23
2.17,2.15,2.17,2.15
2.15,2.18,2.18,2.15
2.08,2.14,2.14,2.08
2.14,2.14,2.14,2.14
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.18,2.25,2.25,2.18
2.25,2.25,2.25,2.25
2.19,2.12,2.19,2.12
2.17,2.20,2.20,2.17
2.20,2.20,2.20,2.20
2.28,2.13,2.28,2.13
2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.31,2.42,2.42,2.31
2.42,2.42,2.42,2.42
2.42,2.42,2.42,2.42
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.40,2.40,2.40,2.40
2.29,2.13,2.29,2.12
2.13,2.13,2.13,2.13
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.28,2.28,2.28,2.28
2.18,2.10,2.18,2.10
2.10,2.10,2.10,2.10
2.10,2.10,2.10,2.10
2.20,2.30,2.39,2.20
2.30,2.30,2.30,2.30
2.26,2.08,2.26,2.08
2.15,2.28,2.42,2.15
2.25,2.25,2.25,2.25
2.45,2.40,2.45,2.39
2.36,2.37,2.37,2.36
2.30,2.30,2.30,2.30
2.40,2.45,2.50,2.40
2.45,2.57,2.65,2.45
2.55,2.55,2.55,2.46
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.53,2.53,2.53,2.53
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.41,2.22,2.41,2.13
2.16,2.16,2.16,2.16
2.19,2.11,2.20,2.11
2.11,2.11,2.11,2.11
2.26,2.26,2.26,2.26
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.29,2.33,2.33,2.29
2.33,2.33,2.33,2.33
2.33,2.33,2.33,2.33
2.26,2.40,2.40,2.26
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.39,2.34,2.42,2.34
2.34,2.34,2.34,2.34
2.34,2.34,2.34,2.34
2.34,2.34,2.34,2.34
2.34,2.34,2.34,2.34
2.34,2.34,2.34,2.34
2.44,2.45,2.45,2.42
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.44,2.44,2.44,2.44
2.44,2.44,2.44,2.44
2.44,2.44,2.44,2.44
2.44,2.34,2.53,2.34
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.53,2.30,2.53,2.18
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.43,2.45,2.45,2.43
2.45,2.45,2.45,2.45
2.46,2.28,2.46,2.28
2.25,2.20,2.30,2.20
2.20,2.20,2.20,2.20
2.16,2.15,2.16,2.15
2.12,2.12,2.15,2.12
2.08,2.08,2.08,2.08
2.14,2.16,2.21,2.14
2.08,2.17,2.17,2.08
2.17,2.17,2.17,2.17
2.23,2.25,2.25,2.23
2.27,2.40,2.42,2.27
2.35,2.44,2.55,2.30
2.41,2.49,2.56,2.41
2.49,2.50,2.50,2.49
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.41,2.49,2.49,2.41
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.50,2.43,2.50,2.43
2.43,2.43,2.43,2.43
2.43,2.43,2.43,2.43
2.41,2.41,2.41,2.41
2.49,2.45,2.49,2.45
2.45,2.45,2.45,2.45
2.50,2.50,2.50,2.46
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.46
2.50,2.50,2.50,2.50
2.32,2.32,2.32,2.32
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.44,2.49,2.50,2.44
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.53,2.44,2.53,2.39
2.44,2.44,2.44,2.44
2.44,2.44,2.44,2.44
2.44,2.44,2.44,2.44
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.37,2.32,2.45,2.32
2.36,2.44,2.44,2.36
2.37,2.30,2.39,2.30
2.32,2.25,2.36,2.25
2.33,2.52,2.52,2.23
2.33,2.36,2.38,2.31
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.14,2.15,2.39,2.14
2.13,2.13,2.13,2.13
2.26,2.25,2.26,2.25
2.20,2.14,2.20,2.14
2.14,2.14,2.14,2.14
2.18,2.18,2.18,2.18
2.35,2.39,2.39,2.35
2.39,2.39,2.39,2.39
2.39,2.39,2.39,2.39
2.39,2.39,2.39,2.39
2.36,2.26,2.36,2.26
2.26,2.26,2.26,2.26
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.24,2.24,2.24,2.24
2.34,2.34,2.34,2.34
2.40,2.09,3.09,2.09
2.15,2.29,2.31,2.14
2.22,2.32,2.60,2.20
2.27,2.21,2.27,2.15
2.21,2.29,2.29,2.21
2.29,2.29,2.29,2.29
2.29,2.30,2.34,2.29
2.30,2.30,2.30,2.30
2.35,2.27,2.35,2.23
2.18,2.22,2.22,2.18
2.21,2.22,2.23,2.21
2.22,2.25,2.26,2.15
2.30,2.27,2.37,2.27
2.29,2.23,2.29,2.23
2.23,2.23,2.23,2.23
2.30,2.30,2.45,2.30
2.35,2.35,2.35,2.34
2.35,2.35,2.35,2.35
2.30,2.17,2.41,2.17
2.22,2.24,2.25,2.22
2.24,2.24,2.24,2.24
2.21,2.26,2.26,2.19
2.26,2.26,2.26,2.26
2.27,2.27,2.29,2.20
2.34,2.35,2.35,2.25
2.33,2.31,2.33,2.31
2.28,2.28,2.28,2.28
2.25,2.31,2.31,2.25
2.34,2.34,2.34,2.34
2.33,2.33,2.35,2.31
2.35,2.35,2.35,2.32
2.32,2.27,2.35,2.27
2.25,2.25,2.25,2.25
2.24,2.24,2.29,2.24
2.20,2.20,2.20,2.20
2.15,2.15,2.15,2.15
2.15,2.13,2.21,2.13
2.13,2.13,2.13,2.13
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.21,2.24,2.25,2.21
2.32,2.21,2.32,2.21
2.32,2.22,2.32,2.17
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.16,2.18,2.24,2.16
2.18,2.18,2.18,2.18
2.18,2.18,2.18,2.18
2.18,2.22,2.22,2.18
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.20,2.25,2.25,2.20
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.19,2.19,2.19,2.19
2.19,2.19,2.19,2.19
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.13,2.13,2.26,2.13
2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13
2.25,2.25,2.25,2.25
2.21,2.10,2.21,2.10
2.10,2.10,2.10,2.10
2.15,2.15,2.15,2.15
2.18,2.07,2.18,2.07
2.12,2.07,2.16,2.07
2.07,2.08,2.08,2.07
2.08,2.08,2.08,2.08
2.08,2.08,2.08,2.08
2.09,2.14,2.14,2.08
2.14,2.09,2.14,2.09
2.12,2.12,2.12,2.12
2.10,2.03,2.10,2.03
2.03,2.03,2.03,2.03
2.03,2.03,2.03,2.03
2.03,2.03,2.03,2.03
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.17,2.17,2.17,2.17
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
