PERF,Perfumania Holdings,NASDAQ
5.52,5.62,5.67,5.50
5.55,5.50,5.55,5.50
5.54,5.44,5.54,5.40
5.48,5.41,5.68,5.41
5.76,5.50,5.76,5.46
5.50,5.20,5.92,5.13
5.21,5.24,5.27,5.10
5.23,5.41,6.00,5.23
5.32,5.51,5.51,5.31
6.02,5.64,6.02,5.45
5.59,5.46,5.59,5.45
5.45,5.25,5.45,5.20
5.27,5.37,5.37,5.25
5.45,5.30,5.45,5.25
5.33,5.28,5.33,5.25
5.33,5.26,5.33,5.25
5.25,5.29,5.29,5.25
5.25,5.25,5.27,5.25
5.25,5.20,5.25,5.20
5.20,5.20,5.24,5.20
5.24,5.21,5.24,5.20
5.20,5.21,5.21,5.20
5.23,5.20,5.23,5.20
5.27,5.20,5.30,5.20
5.22,5.20,5.25,5.20
5.21,5.21,5.22,5.20
5.22,5.21,5.36,5.16
5.25,5.20,5.26,5.15
5.16,5.15,5.16,5.15
5.15,5.10,5.15,5.05
5.09,5.08,5.10,5.05
5.12,5.35,5.35,5.05
5.53,5.34,5.63,5.18
5.57,5.15,5.60,5.15
5.25,5.25,5.35,5.23
5.44,5.14,5.45,5.14
5.13,5.06,5.25,5.05
5.22,5.06,5.24,5.06
5.06,5.05,5.08,5.05
5.11,5.08,5.40,5.08
5.27,5.05,5.27,5.05
5.07,5.05,5.28,5.02
5.09,5.05,5.27,5.05
5.10,5.05,5.10,4.98
5.07,5.06,5.10,5.05
5.25,5.05,5.25,5.05
5.05,5.05,5.20,5.05
5.23,4.90,5.29,4.90
4.92,4.92,5.13,4.91
4.96,4.94,4.99,4.90
5.00,4.90,5.00,4.90
4.90,4.90,5.02,4.89
4.90,4.90,4.90,4.90
4.94,4.80,4.94,4.75
4.85,4.86,4.91,4.85
4.85,4.85,4.86,4.85
4.85,4.85,4.85,4.85
4.85,4.87,4.88,4.85
4.85,4.88,4.89,4.85
4.92,4.86,4.93,4.85
4.87,4.85,4.88,4.85
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
4.85,4.70,4.86,4.70
4.70,4.71,4.71,4.70
4.77,4.70,4.77,4.70
4.74,4.73,4.77,4.70
4.70,4.70,4.75,4.70
4.75,4.71,4.75,4.70
4.73,4.82,4.89,4.71
4.88,4.77,4.89,4.76
4.90,4.83,4.90,4.80
4.80,4.81,4.81,4.80
4.83,4.81,4.83,4.80
4.86,4.75,4.86,4.75
4.81,4.75,4.81,4.75
4.75,4.64,4.87,4.64
4.85,4.72,4.85,4.70
4.77,4.71,4.82,4.71
4.74,4.70,4.76,4.70
4.70,4.71,4.78,4.70
4.70,4.71,4.83,4.70
4.71,4.70,4.71,4.70
4.62,4.61,4.62,4.61
4.62,4.60,4.62,4.60
4.52,4.52,4.52,4.52
4.53,4.52,4.60,4.32
4.53,4.44,4.53,4.35
4.43,4.28,4.43,4.21
4.28,4.42,4.48,4.28
4.43,4.57,4.57,4.40
4.62,4.67,4.70,4.50
4.66,4.65,4.66,4.65
4.65,4.65,4.65,4.65
4.60,4.67,4.67,4.60
4.66,4.62,4.66,4.62
4.61,4.60,4.67,4.60
4.60,4.73,4.95,4.60
4.74,4.97,4.99,4.74
4.97,4.97,4.97,4.97
5.03,4.65,5.03,4.65
4.70,4.70,4.75,4.65
4.80,4.74,4.94,4.67
4.72,4.72,4.72,4.72
4.70,4.72,4.78,4.65
4.65,4.65,4.65,4.65
4.75,4.75,4.76,4.73
4.75,4.75,4.75,4.75
4.75,4.79,4.84,4.75
4.79,4.75,4.79,4.75
4.75,4.77,4.82,4.75
4.77,4.95,5.27,4.75
4.88,4.93,4.93,4.84
4.91,4.81,4.92,4.80
4.81,4.81,4.92,4.80
4.81,4.81,4.81,4.81
4.80,4.75,4.80,4.75
4.75,4.75,4.75,4.75
4.80,4.79,4.82,4.75
4.76,4.75,4.86,4.75
4.75,4.75,4.79,4.75
4.75,4.76,4.76,4.75
4.75,4.80,4.81,4.75
4.77,4.75,4.77,4.75
4.77,4.79,4.80,4.75
4.90,5.01,5.05,4.90
5.03,5.31,5.50,5.03
5.37,5.54,5.96,5.35
5.64,5.95,6.05,5.64
5.81,5.97,5.97,5.81
5.89,5.89,5.90,5.89
5.96,5.97,6.00,5.94
6.00,6.05,6.11,6.00
6.10,6.35,6.75,6.10
6.33,6.40,6.50,6.30
6.48,6.75,6.97,6.48
6.83,6.97,7.00,6.65
7.02,6.69,7.02,6.60
6.48,6.56,6.69,6.28
6.56,6.65,6.75,6.50
6.72,6.60,6.72,6.50
6.50,6.51,6.60,6.50
6.50,6.66,6.70,6.50
6.68,7.01,7.01,6.68
7.05,6.81,7.05,6.81
6.90,6.90,6.97,6.90
6.82,6.87,6.87,6.65
6.75,6.73,6.75,6.53
6.69,6.64,6.69,6.50
6.60,6.62,6.84,6.48
6.52,6.52,6.71,6.52
6.60,6.60,6.60,6.59
6.63,6.70,6.71,6.51
6.57,6.55,6.57,6.51
6.51,6.25,6.69,6.25
6.36,6.41,6.60,6.36
6.50,6.50,6.50,6.50
6.43,6.50,6.50,6.40
6.26,6.40,6.50,6.26
6.27,6.25,6.34,6.05
6.20,6.29,6.29,6.13
6.27,6.20,6.27,6.20
6.21,6.25,6.25,6.20
6.16,6.25,6.25,6.15
6.22,6.22,6.22,6.22
6.17,6.17,6.17,6.15
6.15,6.15,6.16,6.15
6.16,6.20,6.31,6.16
6.20,6.16,6.20,6.15
6.16,6.16,6.16,6.16
6.15,6.16,6.16,6.15
6.90,6.44,6.90,6.35
6.33,6.22,6.55,6.20
6.22,6.22,6.22,6.22
6.83,6.35,6.83,6.20
6.35,6.35,6.35,6.35
6.31,6.31,6.31,6.31
6.31,6.25,6.31,6.21
6.18,6.24,6.24,6.15
6.15,6.15,6.15,6.15
6.15,6.23,6.23,6.15
6.20,6.20,6.20,6.15
6.73,6.82,6.82,6.60
6.75,6.89,6.92,6.75
6.89,6.89,6.89,6.89
6.71,6.76,6.76,6.27
6.38,6.66,6.67,6.38
6.70,6.65,6.70,6.65
6.61,6.47,7.10,6.47
6.58,6.87,6.87,6.26
6.90,6.67,6.95,6.65
6.78,6.45,6.78,6.40
6.40,6.64,6.64,6.35
6.55,6.52,6.97,6.25
6.72,6.78,6.87,6.61
6.83,6.84,6.84,6.68
6.92,6.72,6.92,6.72
6.92,6.86,6.92,6.84
6.53,6.53,6.53,6.53
6.91,6.87,6.91,6.44
6.80,6.54,6.92,6.42
6.54,6.54,6.54,6.54
6.54,6.54,6.54,6.54
6.51,6.31,6.64,6.30
6.32,6.30,6.49,6.30
6.25,6.34,6.34,6.25
6.25,6.25,6.27,6.25
6.25,6.25,6.25,6.25
6.35,6.40,6.40,6.35
6.40,6.28,6.40,6.25
6.27,6.19,6.27,6.17
6.21,6.21,6.21,6.21
6.21,6.21,6.21,6.21
6.21,6.21,6.21,6.21
6.23,6.21,6.23,6.21
6.30,6.43,6.84,6.30
6.35,6.37,6.54,6.35
6.36,6.37,6.65,6.35
6.42,6.38,6.60,6.35
6.37,6.38,6.38,6.37
6.57,6.39,6.77,6.39
6.38,6.60,6.60,6.38
6.35,6.49,6.55,6.35
6.41,6.42,6.42,6.35
6.37,6.51,6.51,6.37
6.42,6.35,6.42,6.35
6.41,6.35,6.41,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.55,6.55,6.35
6.57,6.57,6.67,6.48
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.36
6.57,6.57,6.57,6.57
6.55,6.61,6.77,6.50
6.51,6.60,6.63,6.46
6.45,6.65,6.65,6.45
6.75,6.45,6.75,6.45
6.43,6.43,6.43,6.43
6.50,6.41,6.50,6.40
6.41,6.41,6.41,6.41
6.50,6.41,6.50,6.40
6.40,6.42,6.43,6.40
6.50,6.48,6.50,6.48
6.48,6.48,6.48,6.48
6.60,6.52,6.60,6.40
6.59,6.49,6.67,6.48
6.50,6.70,6.75,6.49
6.75,6.57,6.80,6.57
6.55,6.65,6.80,6.50
6.52,6.50,6.52,6.50
6.53,6.73,6.73,6.50
6.70,6.76,6.78,6.51
6.68,6.60,6.68,6.50
6.52,6.65,6.65,6.52
6.80,6.79,6.80,6.53
6.70,6.70,6.70,6.50
6.68,6.75,6.75,6.68
6.50,6.77,6.78,6.50
6.64,6.53,6.64,6.53
6.51,6.51,6.51,6.51
6.51,6.51,6.51,6.51
6.50,6.50,6.50,6.50
6.52,6.52,6.52,6.52
6.51,6.50,6.51,6.50
6.62,6.65,6.70,6.62
6.51,6.50,6.55,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.54,6.50,6.62,6.50
6.59,6.53,6.59,6.53
6.51,6.67,6.69,6.50
6.55,6.68,6.88,6.50
6.63,6.55,6.87,6.51
6.65,6.59,6.65,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.60,6.50
6.50,6.54,6.58,6.50
6.53,6.50,6.60,6.50
6.52,6.54,6.60,6.50
6.53,6.55,6.59,6.50
6.53,6.58,6.59,6.52
6.50,6.55,6.59,6.31
6.50,6.55,6.55,6.50
6.50,6.54,6.54,6.50
6.52,6.60,6.60,6.50
6.60,6.60,6.60,6.53
6.55,6.55,6.55,6.55
6.55,6.50,6.60,6.50
6.50,6.50,6.60,6.50
6.53,6.55,6.60,6.50
6.53,6.57,6.57,6.50
6.53,6.55,6.56,6.50
6.53,6.52,6.59,6.50
6.53,6.50,6.58,6.50
6.53,6.31,6.60,6.26
6.35,6.36,6.42,6.35
6.35,6.49,6.49,6.35
6.48,6.35,6.48,6.35
6.35,6.47,6.47,6.35
6.35,6.35,6.48,6.35
6.36,6.40,6.41,6.36
6.42,6.35,6.42,6.35
6.35,6.35,6.37,6.35
6.48,6.37,6.48,6.35
6.35,6.49,6.49,6.35
6.39,6.41,6.45,6.39
6.47,6.45,6.49,6.36
6.39,6.35,6.45,6.35
6.38,6.42,6.44,6.38
6.39,6.40,6.46,6.38
6.36,6.41,6.50,6.36
6.36,6.42,6.48,6.36
6.48,6.49,6.49,6.48
6.42,6.40,6.42,6.39
6.38,6.35,6.42,6.35
6.35,6.01,6.45,6.01
6.05,6.07,6.08,6.03
5.92,5.96,5.96,5.92
5.90,5.90,5.90,5.90
5.90,6.41,6.44,5.90
6.25,6.40,6.47,6.24
6.36,6.23,6.43,6.23
6.23,6.23,6.25,6.23
6.20,6.17,6.20,6.16
6.16,6.27,6.28,6.16
6.17,6.23,6.24,6.16
6.21,6.17,6.28,6.17
6.15,6.22,6.27,6.15
6.18,6.16,6.20,6.16
6.16,6.16,6.16,6.16
6.17,6.15,6.17,6.15
6.16,6.16,6.16,6.15
6.19,6.19,6.19,6.19
6.16,6.19,6.19,6.16
6.19,6.19,6.19,6.19
6.19,6.19,6.19,6.19
6.16,6.16,6.16,6.16
6.18,6.15,6.23,6.15
6.18,6.15,6.25,6.15
6.15,6.16,6.16,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.21,6.21,6.21,6.21
6.21,6.19,6.21,6.19
6.16,6.03,6.20,6.01
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
6.19,6.19,6.19,6.19
6.08,6.08,6.08,6.08
6.08,6.15,6.15,6.08
6.08,6.01,6.22,6.01
6.10,6.10,6.12,6.10
6.12,6.12,6.12,6.12
6.05,6.05,6.05,6.05
6.10,6.10,6.10,6.10
6.15,6.17,6.17,6.14
6.03,6.01,6.03,6.01
6.03,6.03,6.03,6.02
6.02,5.72,6.02,5.72
5.88,5.88,5.99,5.75
5.92,5.96,6.00,5.92
6.01,6.01,6.01,6.01
5.92,5.92,5.92,5.92
5.92,5.90,5.95,5.90
5.90,5.95,5.95,5.90
5.95,5.90,5.95,5.90
5.94,5.94,5.94,5.94
5.93,5.90,5.94,5.90
6.02,6.03,6.05,5.98
6.04,6.20,6.20,6.03
5.99,6.26,6.26,5.99
6.10,6.04,6.10,6.03
6.03,6.00,6.03,6.00
6.22,6.02,6.25,6.00
6.02,6.02,6.02,6.02
5.96,6.02,6.02,5.96
6.01,6.03,6.09,5.98
6.09,6.00,6.12,5.96
6.09,6.35,6.35,5.98
6.28,6.00,6.28,5.97
6.02,6.00,6.02,5.98
6.00,5.91,6.00,5.90
6.03,5.98,6.03,5.90
5.95,5.92,5.98,5.90
5.95,6.03,6.03,5.95
5.91,5.91,5.91,5.91
5.90,5.98,5.98,5.90
5.98,5.98,5.98,5.98
5.90,5.91,5.91,5.90
5.86,5.83,5.87,5.79
5.91,5.60,5.91,5.54
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.55,5.75,5.93,5.55
5.57,5.60,5.60,5.55
5.55,5.75,5.75,5.55
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.65,5.55,5.70,5.55
5.51,5.51,5.51,5.51
5.51,5.51,5.51,5.51
5.53,5.53,5.53,5.53
5.52,5.51,5.52,5.51
5.51,5.51,5.51,5.51
5.55,5.56,5.60,5.55
5.56,5.56,5.56,5.56
5.58,5.48,5.58,5.48
5.48,5.48,5.48,5.48
5.51,5.51,5.51,5.51
5.99,5.63,5.99,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.51,5.60,5.60,5.51
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.54,5.48,5.54,5.48
5.48,5.48,5.48,5.48
5.47,5.41,5.48,5.41
5.41,5.41,5.41,5.41
5.41,5.41,5.41,5.41
5.44,5.41,5.46,5.41
5.41,5.41,5.41,5.41
5.41,5.40,5.41,5.40
5.40,5.40,5.40,5.40
5.68,5.42,5.68,5.42
5.42,5.42,5.42,5.42
5.45,5.42,5.45,5.42
5.44,5.44,5.44,5.44
5.45,5.45,5.45,5.45
5.45,5.45,5.45,5.45
5.64,5.42,5.64,5.42
5.44,5.42,5.47,5.42
5.42,5.41,5.43,5.41
5.40,5.40,5.40,5.40
5.40,5.39,5.40,5.39
5.39,5.38,5.39,5.38
5.39,5.39,5.39,5.39
5.41,5.41,5.41,5.41
5.41,5.41,5.41,5.41
5.41,5.41,5.41,5.41
5.41,5.46,5.46,5.41
5.41,5.39,5.48,5.39
5.41,5.40,5.41,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.39,5.41,5.38
5.38,5.37,5.38,5.37
5.40,5.40,5.40,5.40
5.37,5.40,5.40,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.36,5.37,5.36
5.36,5.35,5.36,5.35
5.37,5.39,5.39,5.37
5.35,5.35,5.41,5.35
5.36,5.34,5.41,5.34
5.34,5.34,5.34,5.34
5.34,5.33,5.42,5.33
5.38,5.37,5.42,5.37
5.37,5.37,5.40,5.37
5.39,5.38,5.39,5.38
5.38,5.38,5.38,5.38
5.38,5.38,5.38,5.38
5.38,5.38,5.42,5.37
5.40,5.48,5.48,5.37
5.40,5.36,5.40,5.36
5.40,5.36,5.40,5.35
5.40,5.35,5.40,5.35
5.36,5.40,5.40,5.36
5.37,5.39,5.39,5.35
5.35,5.40,5.40,5.35
5.40,5.37,5.40,5.34
5.38,5.40,5.40,5.38
5.34,5.34,5.34,5.34
5.39,5.39,5.39,5.39
5.40,5.35,5.40,5.34
5.39,5.37,5.39,5.37
5.35,5.34,5.35,5.34
5.35,5.32,5.35,5.32
5.36,5.36,5.40,5.36
5.37,5.40,5.40,5.37
5.40,5.44,5.49,5.40
5.75,5.50,5.75,5.43
5.48,5.60,5.75,5.48
5.52,5.74,5.75,5.51
5.53,5.74,5.89,5.53
5.75,5.80,5.95,5.75
5.73,5.80,5.95,5.69
5.72,6.00,6.00,5.72
6.00,5.81,6.00,5.80
5.73,5.89,6.00,5.71
6.00,5.86,6.00,5.72
5.79,5.66,5.81,5.66
5.67,5.66,5.78,5.66
5.71,5.71,5.71,5.71
5.80,5.98,6.00,5.80
5.82,5.82,5.82,5.67
5.79,5.79,5.79,5.79
5.70,5.70,5.70,5.70
5.70,5.68,5.72,5.67
5.67,5.62,5.67,5.62
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.62,5.62,5.62,5.62
5.62,5.62,5.62,5.62
5.73,5.73,5.75,5.71
5.70,5.63,5.70,5.63
5.70,5.70,5.70,5.70
5.70,5.70,5.70,5.70
5.70,5.70,5.70,5.70
5.62,5.53,5.62,5.53
5.60,5.62,5.62,5.60
5.62,5.62,5.62,5.62
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.73,5.73,5.73,5.73
5.60,5.60,5.60,5.60
5.60,5.55,5.60,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.65,5.61,5.65,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.60,5.56,5.60,5.53
5.54,5.53,5.55,5.53
5.54,5.53,5.56,5.53
5.53,5.57,5.57,5.53
5.70,5.70,5.70,5.70
5.53,5.53,5.53,5.53
5.53,5.53,5.53,5.53
5.60,5.60,5.60,5.60
5.50,5.50,5.50,5.50
5.50,5.50,5.55,5.50
5.50,5.50,5.53,5.50
5.57,5.57,5.57,5.57
5.50,5.50,5.50,5.50
5.57,5.50,5.57,5.50
5.51,5.51,5.51,5.51
5.72,5.50,5.72,5.50
5.53,5.55,5.55,5.53
5.50,5.54,5.54,5.50
5.51,5.42,5.55,5.42
5.50,5.50,5.50,5.50
5.44,5.42,5.44,5.42
5.45,5.39,5.45,5.39
5.47,5.10,5.47,5.10
5.12,4.75,5.13,4.75
4.76,4.68,4.81,4.68
4.68,4.65,4.88,4.63
4.74,4.84,5.15,4.65
4.83,4.69,4.83,4.63
4.84,4.97,5.28,4.63
4.67,4.63,5.31,4.63
4.64,4.64,4.78,4.61
4.62,4.58,4.70,4.58
4.58,4.43,4.62,4.43
4.46,4.46,4.46,4.46
4.43,4.45,4.62,4.43
4.43,4.39,4.67,4.31
4.31,4.34,4.34,4.31
4.50,4.23,4.50,4.22
4.23,4.23,4.23,4.23
4.21,4.25,4.59,4.21
4.23,4.66,4.69,4.23
4.26,4.31,4.37,4.25
4.26,4.27,4.55,4.26
4.25,4.21,4.25,4.21
4.25,4.15,4.25,4.13
4.13,4.13,4.15,4.07
4.07,3.95,4.07,3.95
3.95,3.95,3.95,3.95
4.00,3.99,4.00,3.98
3.99,3.99,3.99,3.99
4.05,3.95,4.05,3.95
3.95,3.95,3.95,3.95
3.95,3.93,3.95,3.93
3.93,3.93,3.93,3.93
3.93,3.93,3.93,3.93
3.93,3.93,4.00,3.93
3.93,3.93,3.93,3.93
3.99,3.81,3.99,3.81
3.78,3.91,3.91,3.78
3.98,3.73,3.98,3.71
3.71,3.93,3.93,3.71
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71
3.71,3.70,3.71,3.68
3.68,3.66,3.68,3.65
3.66,3.66,3.66,3.66
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.70,3.69,3.70,3.69
3.63,3.61,3.67,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.57,3.45,3.57,3.45
3.49,3.54,3.54,3.49
3.59,3.61,3.70,3.59
3.60,3.60,3.60,3.60
3.49,3.70,3.70,3.49
3.65,3.65,3.67,3.49
3.55,3.50,3.55,3.49
3.50,3.49,3.50,3.49
3.49,3.41,3.52,3.41
3.41,3.32,3.43,3.32
3.32,3.21,3.32,3.12
3.09,2.86,3.17,2.74
2.99,2.81,2.99,2.80
2.82,2.81,2.82,2.80
2.82,2.84,3.18,2.80
2.87,2.52,2.87,2.51
2.51,2.52,2.54,2.51
2.51,2.53,2.53,2.51
2.96,2.52,3.01,2.51
2.55,2.43,2.56,2.39
2.39,2.41,2.50,2.39
2.41,2.41,2.41,2.39
2.42,2.44,2.44,2.35
2.46,2.35,2.57,2.35
2.45,2.35,2.45,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.28,2.28,2.31,2.28
2.28,2.23,2.28,2.23
2.25,2.21,2.25,2.21
2.21,2.15,2.24,2.15
2.15,2.08,2.16,2.08
2.08,2.06,2.23,2.06
2.05,2.05,2.05,2.05
2.03,2.03,2.03,2.03
2.05,2.76,2.76,2.05
2.76,2.15,2.76,2.15
2.36,2.16,2.36,2.15
2.24,2.24,2.24,2.23
2.24,2.24,2.24,2.24
2.31,2.24,2.31,2.24
2.26,2.31,2.39,2.26
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.15,2.15,2.15,2.15
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.74,2.74,2.74,2.74
2.40,2.40,2.40,2.40
2.55,2.42,2.55,2.41
2.42,2.42,2.42,2.42
2.41,2.41,2.41,2.41
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.53,2.40,2.78,2.40
2.40,2.40,2.40,2.40
2.43,2.43,2.43,2.43
2.43,2.43,2.43,2.43
2.75,2.72,2.75,2.72
2.65,2.42,2.65,2.42
2.42,2.45,2.55,2.40
2.41,2.69,2.69,2.41
2.61,2.57,2.61,2.57
2.57,2.57,2.57,2.57
2.55,2.40,2.60,2.40
2.40,2.40,2.40,2.40
2.45,2.56,2.56,2.45
2.56,2.56,2.56,2.56
2.56,2.56,2.56,2.56
2.40,2.50,2.50,2.40
2.50,2.50,2.50,2.50
2.50,2.56,2.56,2.45
2.55,2.55,2.55,2.54
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.50,2.60,2.41
2.61,2.61,2.61,2.61
2.50,2.50,2.60,2.40
2.55,2.47,2.55,2.45
2.50,2.50,2.50,2.50
2.48,2.48,2.48,2.48
2.50,2.50,2.50,2.50
2.60,2.45,2.60,2.45
2.58,2.68,2.68,2.58
2.62,2.65,2.67,2.62
2.65,2.65,2.69,2.65
2.78,2.77,2.81,2.77
2.77,2.77,2.77,2.77
2.95,2.96,2.96,2.95
2.98,2.95,2.98,2.95
2.94,2.86,2.94,2.86
2.86,2.86,2.86,2.86
2.90,2.95,2.97,2.90
2.95,2.89,2.95,2.83
2.89,2.89,2.89,2.89
2.86,2.67,2.86,2.47
2.72,2.72,2.72,2.72
2.72,2.72,2.72,2.72
2.85,2.85,2.85,2.85
2.71,2.64,2.72,2.62
2.61,2.61,2.61,2.60
2.60,2.60,2.64,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.70,2.70,2.70,2.70
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.64,2.59
2.60,2.60,2.62,2.50
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.59,2.50,2.60,2.45
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.69,2.69,2.69,2.69
2.40,2.47,2.47,2.33
2.40,2.40,2.40,2.40
2.60,2.52,2.60,2.52
2.53,2.55,2.55,2.53
2.56,2.60,2.61,2.42
2.59,2.60,2.61,2.59
2.19,2.29,2.29,2.19
2.57,2.48,2.57,2.40
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.50,2.19,2.55,2.19
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.38,2.12,2.49,2.01
2.31,2.28,2.32,2.27
2.40,2.33,2.40,2.33
2.31,2.37,2.42,2.31
2.45,2.37,2.47,2.37
2.25,2.25,2.25,2.25
2.27,2.25,2.27,2.25
2.42,2.26,2.42,2.26
2.26,2.26,2.26,2.26
2.44,2.41,2.44,2.41
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.41,2.41,2.41,2.41
2.41,2.41,2.41,2.41
2.41,2.41,2.41,2.41
2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29
2.38,2.26,2.38,2.26
2.25,2.25,2.25,2.25
2.41,2.41,2.41,2.41
2.37,2.41,2.49,2.37
2.40,2.27,2.40,2.27
2.27,2.27,2.27,2.27
2.33,2.33,2.33,2.25
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.40,2.25
2.26,2.26,2.26,2.26
2.26,2.35,2.35,2.25
2.38,2.36,2.38,2.36
2.30,2.28,2.30,2.28
2.28,2.28,2.28,2.28
2.26,2.42,2.42,2.26
2.42,2.42,2.42,2.42
2.38,2.32,2.38,2.32
2.36,2.41,2.41,2.36
2.30,2.30,2.30,2.30
2.38,2.38,2.38,2.38
2.37,2.37,2.37,2.37
2.34,2.35,2.35,2.34
2.33,2.33,2.33,2.33
2.30,2.30,2.30,2.30
2.30,2.25,2.30,2.25
2.25,2.25,2.25,2.25
2.35,2.20,2.35,2.20
2.23,2.23,2.23,2.23
2.34,2.34,2.34,2.34
2.22,2.22,2.22,2.22
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.21,2.20,2.21,2.20
2.21,2.21,2.21,2.21
2.20,2.38,2.38,2.20
2.40,2.35,2.40,2.35
2.38,2.37,2.40,2.37
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.25,2.20,2.25,2.20
2.20,2.19,2.20,2.19
2.24,2.17,2.24,2.17
2.17,2.21,2.21,2.17
2.18,2.18,2.18,2.18
2.18,2.17,2.20,2.17
2.17,2.17,2.17,2.17
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23
2.19,2.17,2.27,2.17
2.19,2.17,2.19,2.17
2.18,2.18,2.18,2.18
2.18,2.18,2.18,2.18
2.32,2.29,2.32,2.29
2.27,2.26,2.27,2.26
2.25,2.18,2.25,2.18
2.17,2.17,2.17,2.17
2.17,2.27,2.27,2.17
2.22,2.15,2.22,2.15
2.18,2.07,2.18,2.07
2.09,2.07,2.10,2.06
2.07,2.07,2.07,2.07
2.22,2.15,2.22,2.15
2.13,2.03,2.13,2.03
2.01,2.03,2.05,2.01
2.01,2.04,2.04,2.01
1.95,1.95,1.95,1.95
2.00,2.02,2.08,1.95
2.02,1.92,2.02,1.92
1.92,1.92,1.92,1.92
1.92,1.87,2.04,1.87
2.03,1.98,2.03,1.98
1.90,1.98,1.98,1.90
2.00,1.95,2.05,1.95
2.00,2.05,2.10,2.00
1.95,1.95,1.95,1.95
1.95,1.85,1.95,1.85
1.87,1.86,1.87,1.85
1.85,1.85,1.85,1.85
1.85,1.86,1.86,1.85
1.85,1.81,1.85,1.81
1.70,1.70,1.70,1.70
1.71,1.75,1.75,1.70
1.75,1.60,1.80,1.60
1.56,1.60,1.60,1.55
1.55,1.60,1.60,1.55
1.55,1.55,1.56,1.55
1.65,1.65,1.65,1.60
1.64,1.60,1.65,1.60
1.61,1.60,1.65,1.60
1.60,1.60,1.61,1.60
1.70,1.60,1.70,1.60
1.69,1.66,1.70,1.66
1.61,1.75,1.80,1.61
1.75,1.60,1.75,1.60
1.65,1.55,1.65,1.55
1.55,1.90,1.90,1.55
2.00,2.15,3.00,2.00
2.20,1.85,2.45,1.85
