DECK,Deckers Outdoor Corporation Common Stock,NASDAQ
51.94,50.71,52.53,50.20
50.93,48.78,51.06,48.18
48.14,47.35,48.58,46.59
48.13,47.87,48.70,47.63
48.32,47.94,48.44,47.51
48.28,49.14,49.17,48.08
49.07,50.51,50.96,48.43
50.70,51.82,52.05,50.57
51.46,51.24,51.81,50.60
50.64,51.07,51.78,50.27
51.51,52.01,52.43,51.30
52.18,52.92,53.18,52.18
53.24,54.21,54.23,52.47
54.12,53.84,54.37,53.22
54.38,54.14,54.86,53.18
54.10,55.65,55.88,53.84
57.94,57.40,58.19,56.81
57.78,57.71,58.20,57.06
57.75,57.75,58.49,57.11
57.07,56.73,57.26,55.61
57.06,56.33,57.99,56.10
56.19,57.88,58.13,55.91
56.50,57.98,58.65,56.11
58.20,57.87,58.53,57.29
57.46,58.87,60.00,57.39
54.77,53.55,56.09,52.68
53.55,53.27,53.91,52.97
53.46,54.59,54.67,53.31
54.95,54.89,55.63,54.19
55.52,57.62,57.74,55.34
57.54,57.80,58.00,56.43
57.80,59.21,59.58,57.59
59.06,58.34,59.34,58.03
57.91,57.96,58.54,57.63
58.16,58.34,58.74,57.98
58.14,58.25,58.59,57.61
58.28,58.34,58.49,57.74
58.31,57.72,58.87,57.08
57.61,57.36,57.89,57.10
56.76,56.29,57.52,56.04
56.23,56.21,57.45,56.14
56.10,56.97,58.86,56.00
56.95,58.02,58.83,56.57
57.84,59.69,61.53,57.37
59.83,59.36,60.22,58.70
59.73,59.56,59.86,59.25
59.63,58.69,60.02,58.51
58.21,56.99,58.75,56.41
57.00,57.57,57.99,56.66
57.60,59.06,59.34,57.18
59.01,58.73,59.45,58.21
59.31,60.00,60.74,59.20
60.00,61.13,61.50,59.50
61.47,61.92,62.50,61.01
62.24,61.24,62.40,60.39
61.51,62.36,62.85,61.33
62.70,61.75,62.89,61.16
61.36,59.78,61.52,58.96
59.56,59.20,60.19,58.90
59.46,59.79,60.09,58.31
60.39,60.00,61.20,59.92
60.12,60.19,60.98,59.68
60.25,60.73,61.19,59.44
61.03,61.81,62.67,60.56
61.89,60.71,61.91,60.42
60.80,62.10,62.44,60.15
62.10,61.74,63.01,61.17
61.60,63.96,63.99,60.78
63.97,66.09,66.52,63.80
66.23,65.20,66.85,64.86
64.61,65.92,66.43,63.40
67.43,67.23,68.18,66.53
66.57,67.41,67.79,66.02
67.55,66.20,68.84,65.22
66.66,67.93,68.61,66.44
67.28,63.15,67.56,63.08
63.25,61.28,63.39,60.79
61.58,62.15,62.52,60.11
62.58,61.34,63.44,60.15
61.43,61.12,61.72,60.61
60.71,61.51,62.30,60.31
61.52,60.40,62.06,60.21
60.77,60.52,61.43,59.63
60.33,59.97,61.55,59.70
59.98,59.51,60.48,59.29
59.19,58.10,59.59,57.13
58.37,59.54,59.71,57.16
59.20,57.84,59.35,57.57
57.94,58.10,58.31,56.90
68.55,69.99,70.45,66.30
70.32,68.09,70.80,67.59
67.82,68.14,68.56,66.94
68.31,67.16,68.62,66.69
67.00,68.79,69.42,67.00
68.79,68.56,69.57,68.35
68.87,69.91,70.12,68.80
69.41,71.57,72.08,69.10
71.75,69.02,72.10,68.32
69.16,66.90,69.33,66.41
66.97,68.29,68.65,66.97
68.59,71.79,73.07,68.53
71.83,72.83,74.00,71.25
72.13,76.83,77.75,72.07
76.79,77.13,77.33,75.85
78.31,78.70,78.84,77.25
79.64,77.37,79.75,76.96
77.23,75.74,77.95,75.52
75.96,77.04,77.50,75.89
77.15,78.05,78.35,76.92
77.87,79.92,79.99,77.54
80.65,81.64,83.04,80.51
81.64,82.61,82.93,81.21
82.68,82.36,83.42,81.14
82.29,82.64,82.95,80.99
83.52,83.96,85.68,83.19
84.19,86.09,86.25,83.12
87.28,85.25,87.82,84.30
85.20,85.60,86.88,83.82
86.10,85.03,86.50,83.83
85.26,85.91,86.66,85.22
85.00,85.41,85.81,82.60
85.56,83.78,86.00,83.71
83.92,83.29,84.74,82.32
83.42,84.52,85.60,83.37
84.51,83.18,85.00,82.67
83.00,82.86,83.36,81.81
83.25,84.17,84.45,82.23
83.33,81.35,84.03,80.97
81.39,84.72,84.83,81.34
85.23,84.60,85.41,83.54
84.19,84.40,85.08,83.81
84.40,84.85,86.75,84.40
84.72,83.84,85.50,83.10
83.80,84.22,85.60,83.52
84.30,84.46,84.53,83.32
84.25,83.91,85.00,83.10
84.12,85.73,85.85,83.90
86.25,87.99,88.77,85.29
88.02,86.93,90.09,85.82
87.01,85.90,87.60,85.53
87.00,88.11,88.88,86.71
87.92,88.56,89.19,86.89
86.92,85.28,88.00,84.52
85.68,82.59,86.72,80.94
83.11,83.04,84.63,82.88
83.04,75.65,83.45,75.26
76.26,75.02,77.13,74.41
76.05,76.23,77.52,75.23
75.73,74.47,77.52,73.43
74.51,73.75,76.05,73.42
73.22,74.69,75.77,72.68
74.91,76.45,77.24,73.62
76.46,78.13,78.49,76.00
77.63,74.72,77.66,74.12
76.18,78.63,79.93,76.02
77.27,77.95,80.18,76.53
77.69,75.35,78.67,75.00
76.15,75.75,77.59,75.12
76.10,78.34,78.82,74.53
78.50,78.26,79.93,77.87
78.35,81.21,81.65,78.02
81.53,81.45,82.00,79.81
81.36,82.07,82.07,79.59
82.40,82.46,83.24,81.33
81.69,84.73,85.20,81.30
84.31,84.18,85.13,82.90
84.75,86.25,87.29,84.39
86.73,85.50,87.86,85.48
85.49,85.56,87.29,84.33
85.52,83.60,86.31,82.62
84.44,84.25,86.00,83.74
84.64,84.11,85.23,83.40
84.50,82.34,85.34,81.77
82.87,84.67,85.74,82.79
73.50,74.35,75.49,70.68
73.30,72.87,73.95,71.81
73.57,74.28,75.02,73.21
74.40,75.01,75.94,74.40
75.11,76.07,76.48,75.03
76.55,76.27,76.72,75.30
76.33,76.11,76.95,75.19
76.06,75.05,76.50,74.85
74.54,73.85,74.93,73.15
73.70,72.86,74.44,72.59
73.09,73.60,74.12,72.51
73.96,73.66,75.07,73.38
73.83,75.45,75.50,73.65
75.71,75.43,76.49,74.79
75.45,76.72,76.95,75.04
76.76,75.33,77.46,75.13
75.67,77.87,77.99,75.19
78.42,77.13,79.25,76.04
77.25,76.68,78.36,76.54
76.78,77.86,78.24,76.07
78.15,78.98,80.18,76.92
78.20,79.73,80.00,78.20
79.35,81.09,81.17,78.39
80.60,79.89,80.77,78.74
78.40,79.24,81.00,75.27
80.29,79.98,82.10,79.44
79.53,78.42,80.18,78.01
78.16,78.23,79.26,77.64
78.70,80.08,80.34,78.07
80.36,78.64,81.25,78.11
77.87,76.11,77.93,75.62
76.56,76.53,77.08,75.94
76.53,78.35,78.87,75.65
79.07,78.31,79.80,78.20
78.17,76.86,78.53,76.26
76.56,77.56,78.60,76.45
77.18,79.57,79.89,77.18
79.52,78.78,79.94,78.35
79.36,78.53,79.51,76.36
83.24,83.16,84.31,81.40
84.15,80.79,84.77,80.17
81.85,81.08,82.06,79.44
80.63,78.95,81.42,78.74
78.22,80.14,80.44,78.22
80.16,79.80,81.05,79.60
79.99,80.51,80.88,78.58
80.11,78.16,80.72,78.05
78.53,76.33,78.78,75.14
76.32,76.97,78.89,75.81
77.24,79.89,80.16,76.98
80.10,81.55,81.60,79.50
81.51,81.14,82.23,80.58
81.09,79.02,81.26,78.80
78.91,78.60,79.01,77.00
78.23,79.17,79.43,77.86
80.38,79.57,81.13,79.51
79.35,77.21,79.70,76.92
77.48,77.34,77.92,76.51
77.34,77.44,78.48,77.22
77.69,76.82,78.06,76.34
78.03,78.26,79.00,77.26
77.79,77.47,78.42,76.01
77.73,77.47,78.66,77.20
77.62,77.29,78.28,76.79
77.62,78.43,79.05,76.89
78.14,79.66,80.08,77.81
79.18,79.87,80.45,78.20
79.99,80.60,81.29,79.00
80.83,81.95,82.11,80.00
81.81,82.32,82.84,81.57
81.92,80.54,82.26,80.48
79.93,79.38,80.57,78.33
78.89,78.23,79.46,77.79
78.34,78.41,78.78,77.18
78.24,79.16,79.33,78.18
78.89,80.81,81.40,78.14
80.81,81.07,81.25,80.08
81.25,80.86,81.72,80.25
82.32,80.26,82.32,79.98
80.50,83.16,83.31,80.41
83.04,83.52,85.00,82.86
83.12,85.13,85.30,83.12
85.27,84.33,85.31,83.26
84.58,86.03,86.10,84.34
86.51,86.33,86.90,85.53
85.06,86.77,87.50,85.06
86.77,86.06,87.58,85.69
86.40,86.79,87.10,86.25
86.50,85.93,86.72,85.54
85.74,85.49,85.87,84.00
85.47,85.33,85.79,85.08
83.86,83.44,84.37,83.01
83.10,81.53,83.81,80.44
82.03,83.01,83.34,81.26
83.40,82.85,83.40,82.01
83.05,81.88,83.05,80.99
81.31,81.72,83.02,81.25
82.04,83.32,84.11,81.49
82.48,83.82,84.14,82.33
84.63,84.12,84.90,83.54
84.05,84.98,84.98,83.44
85.53,85.23,86.87,84.70
93.50,90.50,94.80,88.42
90.94,90.76,91.21,88.65
91.09,89.53,91.32,89.10
89.74,89.90,90.52,89.17
89.55,88.51,90.41,88.29
88.41,88.74,89.73,87.35
88.63,88.71,90.49,88.59
88.46,91.71,91.76,88.01
91.54,92.74,93.11,91.13
93.36,92.64,94.31,92.10
92.63,93.47,94.09,92.28
93.53,94.70,95.00,93.40
94.60,93.31,94.74,92.90
93.33,93.12,94.35,92.73
93.30,93.41,93.95,92.78
93.50,92.67,94.00,91.90
93.71,94.07,94.70,93.59
94.10,93.92,94.88,93.33
93.44,93.91,94.05,93.02
93.94,93.74,94.01,93.13
93.91,94.89,95.22,93.14
95.47,95.32,95.80,94.95
95.67,93.81,95.94,93.75
92.46,92.60,93.78,91.62
91.49,92.37,92.90,90.78
92.79,92.24,93.29,91.70
92.62,93.53,93.86,92.35
93.69,91.44,93.69,91.19
91.73,93.59,94.50,91.50
93.72,95.24,95.44,92.33
95.36,96.42,96.67,95.11
96.69,94.73,96.75,94.53
95.06,97.13,97.25,93.65
96.88,97.37,97.48,96.47
97.57,98.82,99.12,96.84
98.82,96.65,99.07,96.51
96.04,97.22,97.60,94.54
97.27,96.84,97.59,96.36
97.32,98.06,98.42,96.69
98.65,99.15,99.67,98.22
99.62,98.60,99.80,97.96
97.86,97.34,99.55,97.27
97.62,97.42,97.78,95.92
97.34,98.15,98.80,96.57
98.65,99.38,99.60,98.17
98.90,98.51,99.06,97.68
98.65,97.18,98.91,97.15
97.42,91.00,97.93,90.71
90.94,92.87,93.14,89.01
93.86,94.36,95.59,93.05
92.08,88.44,92.19,86.86
88.10,86.69,89.08,86.61
86.69,89.40,89.49,86.52
89.39,87.51,89.76,87.07
87.10,86.60,88.13,86.00
85.02,85.37,87.28,83.17
85.58,86.85,88.00,85.58
86.43,87.00,87.97,84.17
85.26,89.21,90.01,85.23
90.30,86.62,90.44,86.29
86.12,87.91,88.45,86.12
88.25,89.83,89.96,88.03
90.59,90.21,91.77,89.87
90.83,88.10,91.29,87.85
86.87,81.56,88.16,80.01
82.11,83.80,83.88,81.06
84.00,85.25,85.50,82.66
85.44,85.24,85.86,84.02
85.22,87.79,88.98,85.22
89.28,87.46,89.28,86.69
87.21,88.23,89.12,87.05
88.22,87.90,88.22,86.87
88.28,88.25,88.89,87.48
88.50,90.90,91.00,88.30
91.03,89.97,91.45,89.77
90.34,89.00,90.47,88.25
89.24,87.61,89.28,87.00
87.69,90.04,90.06,87.25
90.02,90.68,91.27,89.96
90.39,91.79,91.91,90.14
91.48,92.72,93.55,91.48
92.72,92.20,93.25,91.24
92.15,94.52,94.55,92.15
94.21,95.20,96.56,93.78
96.49,94.00,96.49,93.92
94.09,95.45,96.05,93.81
96.17,95.99,97.13,95.77
95.80,96.25,96.71,95.58
96.78,96.72,97.83,96.19
97.00,94.70,97.41,94.59
94.79,95.86,96.63,94.79
95.96,96.54,96.97,95.30
97.17,96.67,98.14,96.00
97.54,98.57,98.66,96.90
98.50,98.30,98.65,97.63
97.59,97.61,98.22,96.25
97.42,95.86,98.31,95.61
96.13,96.23,97.60,96.01
95.30,96.98,99.88,95.30
97.82,95.49,98.44,95.39
95.07,92.31,95.47,92.22
92.67,93.76,94.15,92.38
94.88,95.25,95.82,94.50
95.24,93.31,95.25,92.43
93.44,92.24,93.72,92.00
92.50,91.96,93.40,91.51
91.79,90.95,92.90,90.90
91.06,92.31,93.56,91.06
92.31,92.64,93.69,91.76
92.39,91.86,93.21,91.22
91.90,91.04,92.81,90.64
91.72,89.74,91.73,88.69
89.30,89.06,90.22,88.10
89.39,87.51,89.49,87.36
88.61,90.35,91.28,88.17
91.42,94.01,94.24,91.30
94.46,93.75,94.46,93.20
94.33,94.10,94.60,93.00
94.35,93.42,95.45,92.01
91.70,89.65,91.70,88.16
89.64,85.35,89.97,84.93
85.66,86.46,87.11,84.06
86.70,79.16,87.11,77.69
78.70,79.29,80.45,77.80
79.60,78.44,80.47,78.25
78.38,78.33,78.86,77.38
78.30,81.34,81.80,77.82
80.30,80.94,81.45,79.52
81.69,81.48,83.25,80.61
82.04,82.27,83.34,81.48
68.50,66.05,70.50,65.65
67.34,68.96,70.25,67.15
69.37,71.96,72.06,68.38
71.53,71.56,72.18,70.65
71.71,74.00,74.75,71.70
74.47,72.89,74.47,72.25
71.25,72.64,73.15,71.25
73.63,74.56,75.15,73.17
74.47,74.93,75.49,73.93
75.25,76.47,76.76,74.30
76.64,77.08,77.32,76.00
77.39,74.87,77.39,74.78
74.20,74.01,74.84,73.60
73.94,73.49,74.20,73.03
73.49,75.96,76.13,73.17
75.45,75.51,75.89,74.17
75.76,73.96,75.82,73.75
74.01,74.62,75.14,74.01
74.79,73.74,75.58,73.46
73.67,74.24,74.96,73.25
74.13,74.52,74.64,73.11
74.10,74.90,74.99,73.47
74.52,74.40,75.26,74.35
74.73,74.49,75.19,73.89
74.20,73.22,74.96,72.72
73.23,72.08,73.82,71.87
71.46,72.25,72.93,71.30
72.70,72.00,73.29,71.92
72.50,72.06,72.68,71.82
71.73,70.69,72.56,69.93
70.98,71.12,71.93,70.91
70.97,70.35,71.77,69.96
70.36,71.69,72.18,70.02
71.86,71.89,72.49,71.50
72.24,72.06,72.87,71.48
71.87,72.14,73.96,71.87
72.43,73.48,73.72,72.16
73.58,72.60,73.88,72.53
72.25,72.45,72.92,71.50
72.55,72.68,73.20,71.99
73.20,73.19,73.89,72.85
73.15,72.87,74.40,72.57
72.78,73.76,74.70,72.78
74.34,74.09,75.97,73.86
73.72,75.51,75.83,73.49
75.30,76.23,76.89,75.20
76.56,76.47,78.00,75.97
76.32,76.58,77.08,76.10
76.70,75.77,77.00,75.72
75.81,74.74,76.32,74.73
74.93,73.99,75.12,73.87
71.95,72.18,73.00,71.20
72.00,71.37,73.00,71.32
70.56,71.25,71.55,70.20
71.93,72.05,72.88,71.49
72.53,72.46,72.63,71.88
72.65,72.59,73.15,71.90
72.71,75.62,75.88,72.71
75.84,75.06,76.00,74.45
75.41,75.09,75.94,74.83
73.95,74.07,74.63,73.34
73.57,73.98,74.28,73.27
73.64,74.00,74.49,73.33
74.12,75.19,75.56,73.75
74.64,74.01,74.84,73.68
73.99,73.63,74.41,73.31
73.59,73.07,73.89,72.54
73.54,73.77,74.25,72.98
74.24,75.76,76.12,73.76
75.77,75.53,76.06,75.08
75.22,75.39,75.57,74.65
75.29,72.16,75.66,72.15
72.39,72.42,72.75,71.55
72.44,72.27,72.55,72.11
72.14,72.72,72.96,71.97
72.56,73.16,74.44,72.00
73.79,74.72,75.33,73.07
74.44,74.34,74.82,73.40
74.33,73.87,74.86,72.56
73.48,72.26,73.82,71.11
72.06,71.57,72.21,70.42
71.68,71.20,73.49,71.13
71.65,68.15,71.65,67.32
68.53,68.35,69.42,68.23
68.04,70.19,70.63,68.04
70.71,71.72,71.97,70.27
71.76,72.22,72.35,71.26
72.28,74.40,74.53,71.86
74.03,74.68,75.37,74.03
74.90,75.09,75.75,74.40
75.38,73.91,75.80,73.74
73.99,73.16,74.30,72.33
72.87,74.20,74.48,72.61
73.80,74.00,74.32,73.14
73.64,74.62,75.17,73.35
74.60,74.36,75.34,73.96
74.35,75.50,76.04,74.35
75.58,75.53,76.44,75.18
75.93,76.14,76.49,75.66
75.99,75.56,76.19,75.00
75.39,74.58,76.05,74.55
74.91,73.86,74.91,73.63
74.04,74.23,74.85,73.95
74.00,72.28,74.80,72.23
73.05,71.97,73.05,71.65
72.31,73.97,74.13,72.23
73.79,73.75,74.86,73.41
73.11,72.21,73.80,72.01
72.15,72.82,73.03,70.75
72.42,71.31,73.11,70.72
72.16,72.25,73.02,71.86
72.87,73.05,73.42,72.33
73.58,74.37,74.72,73.17
74.41,74.03,74.56,73.75
73.89,73.69,74.22,73.44
74.17,72.83,74.17,72.49
72.45,72.16,72.83,71.81
72.02,71.44,72.37,71.26
71.26,71.12,71.96,70.34
70.66,71.84,72.46,70.66
72.23,70.65,72.41,70.53
70.42,69.87,71.33,69.67
69.35,68.41,69.62,68.03
69.10,68.68,69.66,68.02
68.65,69.45,70.05,68.32
69.23,71.55,71.79,69.10
71.74,72.88,73.32,71.15
72.73,71.58,73.69,71.02
71.83,70.87,72.23,70.74
71.45,71.75,72.96,71.12
72.07,70.74,72.80,70.37
70.32,69.62,70.74,69.15
70.02,70.29,70.70,69.59
69.49,68.57,69.92,68.22
68.01,68.74,69.19,67.41
68.61,69.64,70.06,68.42
69.34,70.14,70.73,69.20
69.86,70.56,70.81,69.15
70.33,69.58,70.88,69.34
69.26,68.88,69.67,68.76
68.21,66.69,68.33,66.41
65.82,64.46,65.95,64.02
63.19,61.21,63.29,59.68
62.64,60.50,62.69,60.45
61.77,62.72,62.98,61.19
63.35,64.32,64.87,63.14
64.29,64.15,65.34,63.76
63.99,64.39,65.07,63.60
63.09,62.17,63.75,61.93
62.65,63.44,63.72,62.33
63.80,64.09,64.72,63.45
63.10,62.72,63.71,62.25
63.83,63.20,63.83,62.70
63.53,61.11,63.82,60.98
61.02,61.10,62.20,60.90
60.69,60.65,60.75,59.62
60.67,61.10,61.22,60.14
61.23,62.80,63.09,60.68
62.80,64.68,65.00,62.56
64.34,63.48,64.76,63.32
62.84,60.95,63.16,60.81
61.39,60.93,62.35,60.54
60.07,60.51,60.65,59.22
60.68,58.95,60.87,58.77
58.28,58.76,59.38,57.43
59.50,58.28,59.87,58.20
58.05,56.75,58.50,56.66
56.82,57.66,58.68,56.29
58.30,58.06,59.07,57.24
57.93,58.08,58.26,57.30
57.36,59.01,59.04,57.16
59.47,60.64,61.10,59.14
60.50,59.59,61.00,59.13
59.65,60.61,60.67,58.81
60.70,62.16,62.55,60.41
62.03,61.05,62.10,60.74
61.04,60.81,61.22,60.60
60.34,60.65,61.48,60.14
60.61,59.65,61.23,59.35
59.89,59.48,60.10,58.80
59.47,59.65,60.45,58.65
59.72,61.41,61.51,59.55
61.30,60.88,61.58,60.29
61.26,59.60,61.26,59.44
59.98,59.78,60.19,59.19
59.98,55.77,59.98,55.56
56.00,54.34,56.20,54.27
52.15,50.75,52.71,49.92
50.72,52.19,52.60,50.32
51.95,51.96,52.75,50.87
57.15,55.66,57.34,54.16
55.62,56.25,56.62,54.25
56.29,57.30,57.84,56.00
57.06,55.21,57.62,54.32
55.08,55.60,55.99,53.85
55.25,55.19,55.58,54.05
55.31,52.93,55.50,52.67
52.75,52.44,53.19,50.87
52.18,49.62,52.40,49.50
49.59,49.83,51.16,49.23
48.20,47.32,48.63,45.86
47.23,47.35,47.91,46.19
46.58,46.30,46.79,45.14
46.76,49.83,49.95,46.11
48.86,49.02,49.89,48.50
49.66,49.97,51.14,49.48
50.00,51.19,51.63,50.00
50.78,50.79,51.76,50.43
50.93,51.78,52.49,50.61
51.61,50.11,51.61,49.41
49.15,48.94,49.26,46.57
49.02,48.91,49.70,48.31
49.52,51.30,53.43,49.38
51.40,49.66,51.98,49.16
49.40,50.41,50.56,49.09
50.09,50.63,51.31,49.50
50.49,50.45,50.94,49.75
50.09,50.63,51.93,50.08
50.51,50.92,51.65,50.14
50.20,50.39,50.72,49.48
50.54,50.50,51.38,50.05
50.00,49.74,50.28,48.94
50.19,50.54,50.96,49.58
50.71,49.30,50.75,49.16
49.06,48.69,50.21,48.57
48.74,47.44,49.38,46.71
47.24,48.85,49.06,46.50
49.07,49.68,49.79,48.48
49.73,48.53,49.80,48.29
48.54,48.43,49.02,47.51
48.56,49.22,49.55,48.41
49.28,47.85,49.41,47.69
47.77,47.20,48.05,46.95
46.05,47.15,47.32,45.09
47.15,47.50,47.71,46.65
46.58,46.15,47.34,45.08
45.43,46.81,47.06,45.24
46.82,44.28,47.31,44.21
44.55,44.14,45.02,43.00
44.72,43.74,45.42,42.51
43.74,42.40,44.44,42.17
42.40,42.62,43.07,40.74
41.47,43.02,43.58,41.21
43.47,42.27,43.95,41.32
41.68,43.83,44.23,40.99
43.69,45.13,45.78,43.42
45.85,46.18,46.38,45.05
45.66,45.13,46.05,44.87
45.57,47.25,47.76,45.24
46.73,46.13,47.63,45.71
47.35,48.04,48.33,46.14
48.18,49.46,49.97,48.18
49.32,48.98,49.96,47.84
49.13,49.73,50.24,48.76
50.07,50.11,50.18,47.94
49.50,48.78,49.61,47.11
42.20,47.82,49.36,41.96
47.19,47.81,48.26,46.30
47.33,49.57,50.83,46.56
49.83,49.30,51.11,49.02
48.73,48.56,50.28,48.18
49.25,49.56,49.86,48.11
49.90,51.77,52.05,49.84
52.14,52.79,53.11,51.74
52.88,53.59,53.65,52.01
53.16,52.97,53.23,51.22
53.80,53.68,54.30,53.11
53.34,53.52,54.83,53.12
52.93,54.36,54.58,51.82
54.66,55.96,56.39,54.21
56.32,56.13,56.73,55.61
56.18,56.56,57.43,55.85
56.69,56.93,57.04,55.80
56.65,57.93,58.31,56.42
57.95,57.83,58.19,57.01
57.58,57.71,58.99,57.42
57.16,58.21,58.70,57.16
58.16,57.30,58.81,57.22
57.54,56.51,57.71,56.14
56.82,56.45,57.36,55.84
56.90,57.69,57.88,56.70
57.29,56.59,57.58,56.16
56.59,56.58,57.32,56.01
56.54,55.42,56.87,55.35
55.38,57.20,57.40,55.33
57.52,60.55,60.67,57.20
60.48,60.20,61.00,59.91
59.70,59.27,59.82,58.85
58.65,58.02,59.09,58.01
57.83,57.37,57.87,56.45
56.87,56.93,58.09,56.75
57.03,58.40,58.77,56.74
58.43,57.90,58.94,57.76
58.12,59.91,60.90,58.12
59.52,59.18,59.72,58.56
59.21,58.74,59.41,58.51
58.11,57.83,58.70,57.52
57.89,59.25,59.32,57.23
58.52,58.40,59.04,57.68
58.34,55.76,58.54,55.55
55.87,55.56,56.44,55.55
55.54,56.10,56.38,54.64
56.42,57.76,57.94,56.42
57.87,57.75,58.34,56.98
57.41,57.49,57.98,57.03
57.28,57.81,58.19,57.03
58.11,58.17,58.96,57.84
58.67,58.36,59.90,58.34
58.95,58.61,59.46,58.32
59.02,58.83,59.93,58.10
58.51,57.75,58.85,57.37
57.95,58.66,59.02,57.85
58.72,58.58,58.98,57.97
58.19,58.19,59.29,58.07
58.26,57.81,58.82,57.22
57.78,58.65,58.81,57.35
58.30,58.05,58.47,57.17
57.82,57.58,58.19,56.99
57.58,56.04,57.58,55.65
55.84,56.36,56.51,54.96
56.44,56.68,57.26,56.13
56.43,56.45,56.77,55.68
55.49,52.99,56.12,52.83
53.09,53.27,53.63,52.52
50.35,50.40,52.39,50.17
50.06,50.14,50.74,50.00
50.03,49.38,50.90,49.11
49.07,49.23,49.75,48.23
49.11,49.42,50.64,48.94
49.40,50.26,50.47,49.40
50.31,49.63,51.00,49.58
49.39,48.89,50.83,48.45
48.77,48.95,49.68,47.55
49.23,49.25,49.80,48.11
48.27,53.19,53.47,48.26
53.21,52.59,53.43,51.99
52.59,53.75,54.18,52.00
53.34,54.14,54.19,53.34
54.10,54.25,54.55,53.45
54.31,54.42,54.61,54.02
54.19,54.48,54.76,53.66
54.25,55.08,55.41,54.05
54.90,55.48,55.56,54.21
54.95,54.69,55.58,54.41
54.65,54.14,55.09,54.10
53.56,54.25,54.70,53.56
54.42,55.70,56.77,54.34
55.42,55.54,55.66,54.64
55.76,56.72,56.98,55.62
57.41,57.46,58.42,57.34
57.43,57.93,58.21,57.23
57.92,57.37,58.55,57.31
57.94,57.82,58.15,57.42
55.58,55.88,56.51,55.42
55.19,53.71,55.25,53.38
54.25,54.98,55.24,53.95
55.80,57.02,57.30,55.48
57.48,57.52,57.53,55.56
57.34,57.91,58.22,57.17
57.81,56.99,57.98,56.37
56.83,57.61,57.78,56.40
57.58,57.91,58.51,57.33
58.59,59.75,59.90,58.34
60.00,60.62,60.93,59.94
60.63,62.49,62.70,60.53
62.59,61.93,62.88,61.39
62.57,62.52,62.91,62.29
62.84,62.22,62.84,62.12
62.45,62.33,63.00,62.05
62.26,62.00,62.42,61.66
62.04,63.30,63.40,61.69
63.16,62.44,63.47,62.23
60.96,60.66,61.47,60.41
60.68,60.75,61.00,60.30
60.92,61.69,62.08,60.19
62.15,63.72,63.94,61.90
63.40,63.43,63.50,61.96
66.58,66.01,69.19,63.61
66.02,65.81,66.32,64.59
65.82,62.45,65.91,62.42
60.99,62.56,62.83,60.34
62.72,62.88,63.77,62.72
63.03,64.18,64.47,63.03
64.24,63.71,64.86,63.42
63.46,63.05,63.54,62.65
63.25,63.49,64.03,63.25
64.38,66.30,66.65,63.89
66.30,67.01,67.64,65.88
69.11,68.55,69.94,67.63
68.29,68.13,68.78,67.85
67.88,67.61,68.15,67.13
67.76,67.70,68.11,66.99
67.70,68.40,68.69,67.70
68.40,67.84,68.75,67.43
68.28,68.57,68.73,67.77
68.34,67.70,68.53,67.46
67.59,66.88,67.89,66.39
66.96,66.94,67.55,66.39
67.17,66.86,67.29,66.69
66.43,65.27,66.61,64.93
65.47,65.35,66.57,64.39
65.46,64.02,65.46,63.57
64.05,63.20,64.13,62.98
62.92,61.21,63.61,60.62
61.33,61.98,62.02,60.73
61.56,60.15,61.82,59.76
59.88,58.37,60.28,58.36
57.89,59.37,59.41,57.50
58.78,58.51,59.32,57.87
58.51,57.85,58.87,57.53
57.67,60.02,60.05,57.53
59.79,60.64,60.79,59.44
60.81,61.14,61.81,60.77
61.54,61.63,61.80,61.00
61.39,62.67,62.69,61.39
63.33,63.25,63.84,62.82
63.02,62.25,63.61,62.23
62.01,60.69,62.01,60.61
60.70,61.41,61.58,60.27
61.17,60.93,61.84,60.53
60.95,59.30,61.41,59.28
59.17,59.55,59.97,59.00
59.42,58.90,59.61,58.40
58.81,59.24,59.30,58.54
59.49,60.81,60.95,59.30
60.88,61.24,61.58,60.48
61.50,61.87,62.44,61.19
62.06,62.37,63.10,62.06
62.02,60.97,62.68,60.64
61.09,60.98,61.53,60.55
55.37,56.92,57.90,55.30
56.97,56.50,57.24,55.66
56.50,55.93,56.79,55.86
55.92,56.24,56.91,55.24
56.46,57.50,57.71,55.87
57.20,56.87,57.20,55.81
55.25,54.15,56.00,54.09
54.12,53.49,54.91,52.75
52.72,52.66,53.43,51.83
51.99,51.65,53.44,51.52
51.65,50.76,52.08,50.19
52.00,54.37,55.85,52.00
54.38,52.19,54.38,51.68
52.22,51.14,52.55,50.18
51.09,51.17,52.25,50.73
51.67,51.23,51.67,50.84
51.54,52.25,53.53,51.02
53.41,53.24,53.58,52.79
53.10,53.51,53.86,52.49
52.25,54.97,55.45,52.02
55.54,57.35,57.78,55.32
58.48,60.17,61.11,57.86
61.07,61.37,62.46,59.87
61.20,60.73,61.91,59.66
60.28,60.93,61.26,60.00
61.32,62.53,62.58,60.62
62.43,61.37,62.44,61.00
61.66,61.86,62.07,61.16
62.35,64.66,64.75,62.01
63.89,64.80,65.06,63.64
64.79,63.85,65.02,63.67
63.93,62.45,64.24,62.10
62.25,59.40,62.29,58.98
59.81,59.48,61.04,59.26
60.35,60.45,60.84,59.57
59.99,61.34,61.73,58.85
61.59,63.22,63.53,61.34
