HMTA,HomeTown Bankshares Corporation - Common Stock,NASDAQ
6.49,6.49,6.49,6.49
6.49,6.49,6.49,6.49
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
6.10,6.00,6.10,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.30,6.20,6.30,6.15
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.25,6.25,6.25,6.25
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.30,6.38,6.38,6.30
6.38,6.38,6.38,6.38
6.38,6.38,6.38,6.38
6.38,6.38,6.38,6.38
6.38,6.38,6.38,6.38
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.36,6.35,6.36,6.35
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.42,6.45,6.45,6.42
6.46,6.40,6.46,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.49,6.49,6.31
6.49,6.49,6.49,6.49
6.49,6.49,6.49,6.49
6.49,6.49,6.49,6.49
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.35,6.35,6.35,6.35
6.35,6.45,6.49,6.35
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.40,6.50,6.50,6.40
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.50,6.70,6.45
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.45,6.36,6.45,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.40,6.40,6.36
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.36,6.36,6.36,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.30,6.25,6.30,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.27,6.32,6.32,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.33,6.33,6.27
6.33,6.33,6.33,6.33
6.33,6.33,6.33,6.33
6.27,6.30,6.30,6.27
6.30,6.30,6.30,6.30
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.29,6.35,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.27,6.27,6.27,6.27
6.29,6.29,6.29,6.29
6.27,6.22,6.27,6.22
6.07,6.06,6.07,6.05
6.06,6.06,6.06,6.06
6.06,6.06,6.06,6.06
6.06,6.06,6.06,6.06
6.06,6.06,6.06,6.06
6.06,6.06,6.06,6.06
6.06,6.06,6.06,6.06
6.15,6.15,6.15,6.15
6.10,6.10,6.10,6.10
6.20,6.24,6.24,6.20
6.24,6.24,6.24,6.24
6.24,6.24,6.24,6.24
6.24,6.24,6.24,6.24
6.24,6.24,6.24,6.24
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.20,6.18,6.20,6.12
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.24,6.24,6.24,6.24
6.24,6.24,6.24,6.24
6.20,6.25,6.25,6.20
6.25,6.25,6.25,6.25
6.20,6.25,6.25,6.20
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.30,6.30,6.30,6.30
6.25,6.25,6.25,6.25
6.20,6.20,6.20,6.20
6.25,6.20,6.25,6.20
6.20,6.25,6.25,6.20
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.16,6.25,6.16
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.35,6.35,6.20
6.27,6.20,6.27,6.20
6.25,6.25,6.25,6.25
6.25,6.20,6.25,6.20
6.20,6.20,6.20,6.20
6.30,6.30,6.30,6.30
6.35,6.35,6.35,6.35
6.30,6.30,6.30,6.30
6.65,6.45,6.65,6.45
6.55,6.20,6.55,6.20
6.20,6.20,6.20,6.20
6.50,6.50,6.50,6.20
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.25,6.30,6.30,6.25
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.25,6.25,6.25,6.25
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.25,6.25,6.25,6.25
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.26,6.26,6.26,6.26
6.26,6.26,6.26,6.26
6.26,6.26,6.26,6.26
6.26,6.26,6.26,6.26
6.30,6.30,6.35,6.30
6.35,6.50,6.50,6.35
6.60,6.60,6.60,6.60
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.75,6.75,6.75,6.60
6.75,6.95,6.95,6.75
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,7.00,7.00,6.92
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.00,7.00,7.00,7.00
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
7.05,7.05,7.05,7.05
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.00,6.90,7.00,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.40,7.50,7.50,7.20
7.50,7.20,7.50,7.20
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.85,7.90,7.90,7.60
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
8.00,7.55,8.00,7.55
7.55,7.55,7.55,7.55
7.60,7.60,7.60,7.60
7.55,7.55,7.55,7.55
7.55,7.80,7.80,7.50
7.51,7.51,7.51,7.51
7.80,7.90,7.90,7.80
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.75,7.70,7.95,7.50
7.71,7.70,7.71,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.50,7.70,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.46,7.35,7.46,7.35
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.32,7.40,7.32
7.32,7.32,7.32,7.32
7.32,7.32,7.32,7.32
7.31,7.31,7.31,7.31
7.31,7.31,7.31,7.31
7.31,7.31,7.31,7.31
7.31,7.31,7.31,7.31
7.31,7.31,7.31,7.31
7.49,7.49,7.49,7.49
7.49,7.49,7.49,7.49
7.30,7.85,7.85,7.30
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.79,7.79,7.79,7.79
7.79,7.79,7.79,7.79
7.79,7.79,7.79,7.79
7.79,7.79,7.79,7.79
7.79,7.79,7.79,7.79
7.79,7.79,7.79,7.79
7.55,7.20,7.55,7.05
7.25,7.25,7.25,7.25
7.29,7.29,7.29,7.29
7.18,7.10,7.18,7.10
7.10,7.10,7.10,7.10
7.20,7.10,7.20,7.10
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.10,7.00,7.10,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.10,7.05,7.10,7.05
7.15,7.15,7.15,7.15
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.30,7.10,7.30,7.10
7.10,7.10,7.10,7.10
7.35,7.40,7.40,7.35
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.45,7.75,7.75,7.45
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.15,7.11,7.15,7.11
7.15,7.15,7.15,7.15
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.22,7.20,7.22,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.12,7.20,7.12
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
7.22,7.22,7.22,7.22
7.40,7.37,7.40,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.54,7.50,7.54,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.60,7.60,7.60,7.60
7.60,7.60,7.60,7.60
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.61,7.61,7.61,7.61
7.74,7.75,7.75,7.74
7.75,7.75,7.75,7.75
7.80,7.80,7.80,7.80
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.10,8.00,8.10,8.00
8.34,8.25,8.34,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.40,8.30,8.40,8.30
8.30,8.30,8.30,8.30
8.35,8.35,8.35,8.35
8.40,8.50,8.50,8.40
8.50,8.50,8.50,8.50
8.50,8.40,8.50,8.40
8.40,8.40,8.40,8.40
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.40,8.45,8.40
8.40,8.40,8.40,8.40
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.60,8.60,8.50
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.80,8.80,8.80,8.80
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.65,8.75,8.75,8.65
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.80,8.66,8.80,8.66
8.66,8.66,8.66,8.66
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
8.70,8.70,8.71,8.70
8.70,8.70,8.70,8.70
8.80,9.00,9.00,8.80
9.00,9.00,9.00,9.00
9.00,10.40,10.60,9.00
10.40,10.40,10.40,10.40
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.00,10.00,10.00,9.65
10.00,10.00,10.00,10.00
9.90,9.50,9.90,9.50
10.00,10.00,10.00,10.00
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.45,9.05,9.45,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.15,9.10,9.15,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.50,9.50,9.45
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.46,9.50,9.50,9.46
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.40,9.35,9.40,9.35
9.31,9.40,9.40,9.30
9.30,9.30,9.30,9.30
9.35,9.30,9.35,9.30
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.45,9.45,9.40
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.43,9.43,9.43,9.40
9.35,9.40,9.40,9.35
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.45,9.70,9.70,9.45
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.40,9.50,9.50,9.40
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.52,9.55,9.55,9.52
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.60,9.55,9.60,9.55
9.55,9.55,9.55,9.55
9.60,9.55,9.60,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.56,9.55,9.56,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.50,9.55,9.50
9.50,9.55,9.55,9.50
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.47,9.45,9.47,9.45
9.45,9.45,9.45,9.45
9.40,9.30,9.40,9.25
9.30,9.30,9.30,9.30
9.26,9.30,9.30,9.26
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.30,9.20,9.30,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.16,9.15,9.16,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.20,9.40,9.40,9.20
9.40,9.40,9.40,9.40
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.25,9.20,9.25,9.20
9.20,9.20,9.20,9.20
9.10,8.70,9.10,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.90,8.90,8.90,8.90
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
9.10,9.40,9.40,9.10
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.35,9.35,9.35,9.35
9.35,9.35,9.35,9.35
9.30,9.25,9.30,9.25
9.25,9.25,9.25,9.25
9.06,9.00,9.06,8.98
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.05,9.10,9.00
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.05,9.05,9.05,9.05
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.05,9.00,9.05,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
9.07,8.95,9.07,8.95
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.07
9.09,9.09,9.09,9.09
9.08,9.08,9.08,9.08
9.08,9.08,9.08,9.08
9.08,9.08,9.08,9.08
9.08,9.08,9.08,9.08
9.08,9.08,9.08,9.08
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
8.85,8.88,8.88,8.85
9.09,9.09,9.09,9.09
8.81,9.09,9.09,8.81
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
8.95,8.95,8.95,8.95
8.90,8.90,8.90,8.88
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.85,8.85,8.87,8.85
8.98,8.95,9.00,8.95
9.00,9.00,9.05,8.97
9.00,9.00,9.00,9.00
