GHC,Graham Holdings Company Common Stock,NASDAQ
484.81,478.07,492.00,476.72
481.64,478.82,483.62,478.00
476.62,477.93,482.36,474.05
483.88,483.30,483.89,479.78
486.92,484.14,487.76,483.13
485.64,486.14,488.92,484.76
486.90,483.77,488.34,481.14
484.00,491.18,494.42,483.41
489.52,495.68,495.70,488.00
493.39,494.59,496.10,492.29
497.70,498.00,498.00,490.75
498.00,494.35,500.00,494.25
495.95,497.60,499.30,488.33
497.60,500.38,501.55,494.60
504.01,508.05,511.25,504.00
510.66,515.33,517.00,508.99
515.76,518.44,520.07,512.40
520.45,516.85,520.98,514.98
519.49,516.06,522.45,514.71
519.27,515.50,520.00,513.85
517.80,518.16,520.38,514.77
516.14,516.70,519.01,516.14
519.90,521.32,522.81,517.06
524.00,533.44,534.80,522.00
533.01,536.20,537.77,533.01
532.30,537.51,538.76,532.30
535.99,536.53,537.87,534.62
536.88,535.70,538.23,533.99
538.00,537.36,540.00,536.56
539.14,549.05,554.24,538.42
550.93,559.95,563.20,550.93
560.14,568.70,577.00,559.52
595.40,593.00,605.18,590.28
583.00,587.58,592.89,582.91
588.03,590.00,590.94,587.16
588.00,584.97,589.79,582.68
584.85,585.00,587.30,583.79
586.50,584.99,588.38,581.23
583.49,583.73,585.26,581.00
580.26,574.94,580.93,572.20
567.00,569.77,573.27,560.02
567.89,566.01,568.35,563.00
569.52,573.46,576.00,566.63
574.55,565.73,575.89,565.32
566.04,575.78,576.81,565.50
574.92,579.31,580.92,573.15
577.37,578.31,580.50,575.46
576.56,571.90,579.45,570.02
570.00,568.75,571.00,567.07
566.76,569.48,570.75,566.76
569.48,564.00,569.48,561.41
567.26,573.87,576.88,565.48
574.21,573.35,579.52,570.30
570.23,577.60,578.06,562.45
578.46,575.03,579.23,571.58
578.43,573.98,580.00,571.83
574.66,578.20,578.61,571.32
578.79,583.69,589.89,578.61
583.27,579.66,586.34,576.93
578.81,579.40,581.04,578.00
581.93,579.12,588.34,579.02
581.62,576.02,582.77,575.99
576.95,573.26,576.95,568.04
577.00,574.05,579.90,573.94
574.31,580.35,580.35,571.00
578.77,590.12,593.28,578.77
590.63,590.56,596.00,586.07
590.33,593.50,595.14,587.93
593.47,603.38,603.88,593.47
600.48,610.99,613.84,599.58
608.24,611.35,611.73,599.60
609.47,628.54,631.85,609.31
625.46,633.21,637.84,622.45
631.70,616.58,635.58,616.58
619.37,615.52,622.06,614.02
611.69,610.35,613.00,610.00
613.11,600.90,613.59,600.48
603.34,604.31,606.36,594.77
611.36,610.00,613.68,608.12
609.70,618.61,618.79,609.62
615.00,628.41,630.11,615.00
630.83,639.12,640.81,630.83
639.15,647.10,649.15,639.15
646.83,647.00,647.90,641.69
649.00,647.20,649.33,645.71
649.50,651.62,651.75,649.50
659.85,652.90,664.26,651.02
653.86,643.00,655.64,642.00
643.00,649.23,649.80,641.58
656.30,662.02,662.34,655.00
662.34,651.56,662.34,651.54
655.54,671.00,671.00,652.39
677.90,649.10,678.98,647.86
647.93,643.32,651.40,642.29
648.06,639.06,649.90,632.37
647.75,631.60,648.01,629.97
632.09,640.30,643.34,626.23
639.55,643.72,651.36,635.86
643.70,653.81,659.00,642.00
656.16,662.78,668.17,656.16
660.00,655.81,661.20,652.97
656.28,656.69,659.49,651.23
654.00,660.94,665.39,651.08
660.00,648.00,661.80,647.00
648.00,654.59,654.77,642.51
652.57,644.75,653.85,644.10
644.75,644.14,649.94,639.15
644.89,647.85,647.91,642.70
650.00,658.80,662.91,649.96
658.80,658.20,661.44,655.21
656.61,653.51,661.61,651.09
651.56,657.04,657.39,650.00
658.00,660.34,660.34,656.48
656.80,656.80,656.80,656.80
656.80,656.80,656.80,656.80
656.21,637.19,656.21,623.65
642.00,622.45,642.00,613.55
622.45,622.53,627.70,619.12
626.05,625.95,627.49,614.03
621.43,607.48,623.70,604.09
606.99,620.39,625.91,605.01
620.94,609.01,622.82,608.89
609.44,610.60,613.00,606.02
608.91,616.43,623.72,608.21
613.00,625.25,629.65,613.00
626.88,627.37,628.18,619.50
625.82,639.62,639.95,621.55
636.06,633.70,639.46,630.79
635.98,643.55,646.43,635.00
640.41,652.00,652.15,640.41
651.74,652.97,654.00,651.05
653.66,656.52,657.50,651.91
657.30,658.27,658.48,655.01
659.00,662.12,662.12,655.71
661.44,663.32,664.50,661.00
663.03,655.71,663.74,654.44
659.63,668.75,670.47,656.31
670.03,665.50,671.35,658.95
660.22,662.67,667.91,652.44
665.08,659.45,666.00,653.12
664.00,666.56,669.75,655.96
664.70,659.19,667.38,656.98
652.56,646.79,655.19,646.10
648.96,652.77,654.32,647.10
652.73,650.76,655.65,648.49
650.39,652.68,653.40,648.85
646.25,645.34,654.89,620.03
646.36,642.78,650.53,641.00
641.11,646.00,649.00,639.35
644.53,641.81,644.53,640.30
635.04,628.70,635.51,628.70
631.40,638.12,639.41,629.00
638.46,643.26,644.78,634.52
640.06,633.05,640.06,628.38
631.91,642.93,643.95,631.91
634.63,626.06,637.00,625.58
626.00,614.00,627.98,613.00
615.38,629.14,630.50,611.47
626.12,640.33,642.29,624.60
639.36,645.32,645.49,639.36
645.32,648.19,650.00,645.32
648.50,646.27,648.50,640.58
648.25,649.16,650.75,647.04
651.60,654.90,655.38,649.51
651.76,658.34,662.00,650.10
658.34,658.79,661.25,655.60
659.65,661.19,663.64,658.00
660.86,659.52,665.87,655.76
657.47,675.59,676.30,657.47
661.00,684.50,685.20,661.00
684.15,701.74,707.25,684.15
700.29,724.50,728.98,700.29
723.63,717.27,726.00,715.44
715.89,720.60,724.61,712.01
724.76,718.70,728.70,715.99
717.33,701.49,719.97,698.80
704.95,699.71,708.13,696.90
698.24,698.99,700.01,695.00
703.03,700.97,705.84,700.25
706.31,702.86,706.41,701.25
701.29,714.73,716.84,700.37
716.57,709.16,721.46,705.41
707.88,730.79,733.96,707.88
734.90,715.26,745.11,714.29
713.19,717.95,718.96,708.14
719.20,714.53,723.03,714.36
719.27,717.21,721.11,713.77
720.17,716.87,721.29,715.00
716.87,706.83,717.00,705.56
721.31,707.36,727.65,704.60
709.37,700.00,710.31,685.52
700.28,698.00,702.26,690.73
699.21,700.50,701.09,695.82
699.89,700.00,701.94,696.72
700.34,705.59,711.75,699.24
706.00,703.75,707.30,701.47
703.59,728.22,731.07,703.59
732.53,725.36,737.09,724.23
726.00,729.90,732.90,726.00
731.26,708.00,731.31,707.31
705.20,701.10,710.94,700.28
699.96,691.74,700.36,691.54
695.81,714.95,715.66,693.14
712.80,692.69,721.50,692.09
676.00,681.37,692.28,676.00
688.82,674.67,688.97,669.13
671.83,662.35,678.67,645.93
665.38,662.97,667.99,662.47
663.97,675.00,675.97,663.97
673.96,671.76,676.25,670.02
674.77,680.25,685.62,674.77
676.00,690.68,692.24,675.85
696.06,691.79,698.37,688.50
691.78,691.03,692.92,689.00
695.21,675.75,695.21,674.77
677.78,670.13,677.78,669.40
672.14,671.23,673.76,666.78
671.23,676.11,678.94,670.96
679.72,684.55,689.68,679.33
681.11,670.68,681.11,670.50
671.23,668.13,674.00,666.01
672.21,676.60,676.60,669.83
666.10,664.39,674.92,662.23
663.00,666.91,666.92,662.29
671.00,677.51,681.23,671.00
675.54,673.38,679.03,672.00
678.00,667.00,678.00,665.76
665.15,662.30,665.15,657.02
663.54,663.54,665.00,660.31
664.86,680.05,680.33,664.65
677.16,675.08,682.18,675.08
675.56,670.76,679.34,665.95
668.35,668.67,672.12,663.99
679.17,677.29,679.86,671.13
679.99,678.71,682.78,677.64
680.00,681.19,684.43,678.46
684.36,679.62,684.36,679.30
678.99,676.94,680.29,675.03
679.47,681.28,681.36,675.58
680.75,687.40,689.39,679.44
684.95,692.01,692.40,681.01
691.64,696.55,697.56,690.13
694.11,698.50,701.00,690.70
699.89,704.90,706.18,698.35
704.70,706.96,707.39,701.45
704.42,707.31,711.44,704.42
708.00,708.23,715.17,704.08
707.12,699.00,707.12,697.36
700.84,694.48,704.31,694.02
693.41,693.59,698.51,690.15
691.94,694.65,696.05,691.94
694.99,702.85,703.68,693.24
707.00,711.60,711.60,703.28
709.90,712.62,714.31,709.90
711.91,710.59,712.97,709.45
710.84,716.59,717.36,710.84
715.02,717.85,719.52,712.78
717.54,719.67,724.40,717.35
724.03,718.11,725.20,715.23
720.00,722.25,722.81,717.05
723.85,728.60,728.89,723.71
729.80,736.43,736.43,728.67
733.00,730.00,735.82,728.28
729.66,721.69,729.66,720.00
721.82,736.40,737.67,718.99
734.95,724.50,734.95,722.95
724.61,725.53,726.17,720.06
726.10,729.98,732.80,725.01
727.21,699.25,728.46,698.52
698.02,695.62,701.19,692.72
693.05,693.07,700.54,693.05
696.04,698.00,704.12,696.04
697.34,689.00,698.00,688.15
690.55,694.82,695.00,686.64
692.37,690.17,693.80,689.21
692.60,689.58,692.71,688.35
686.00,689.56,691.07,686.00
690.00,692.97,694.02,686.64
691.39,689.56,695.49,688.37
692.80,690.49,694.12,687.47
685.59,685.75,689.01,683.57
683.10,694.87,698.14,683.10
694.12,712.71,715.52,691.53
715.00,709.97,721.00,709.97
708.06,709.62,713.97,707.00
710.95,699.05,712.97,697.62
700.50,702.73,703.00,692.52
703.00,709.73,714.90,703.00
709.12,712.48,713.89,707.12
714.86,712.06,715.00,709.18
712.70,701.93,715.56,701.10
706.38,712.30,714.69,703.00
717.00,719.79,721.34,716.01
721.60,717.09,724.22,717.02
712.05,719.95,722.00,712.05
716.00,725.00,725.00,716.00
724.39,724.83,727.65,720.51
725.48,725.00,726.98,721.84
723.00,719.70,725.60,716.04
718.67,709.61,718.67,700.18
707.48,702.51,707.48,699.26
702.52,718.80,718.93,700.71
717.97,735.40,735.40,716.29
735.86,728.53,738.57,726.57
728.97,724.87,732.29,723.05
723.85,722.00,723.88,711.73
723.00,709.00,724.80,705.98
707.05,705.35,707.05,701.03
703.97,708.80,708.80,702.77
699.25,711.54,720.00,699.25
700.00,708.83,708.83,700.00
708.00,726.24,732.00,708.00
727.68,731.14,735.11,724.81
739.00,733.34,739.00,731.84
733.34,733.01,741.24,730.82
738.50,729.84,743.42,729.84
731.50,712.75,735.07,712.30
711.04,706.94,717.91,706.94
705.50,705.01,706.94,703.75
701.75,700.32,703.76,697.92
699.12,700.00,702.29,697.79
696.53,699.59,703.50,696.53
698.00,699.59,702.28,697.23
694.36,695.19,698.91,692.84
696.07,700.23,708.67,696.07
700.00,702.12,707.04,700.00
701.00,700.49,704.26,700.49
698.92,700.69,702.35,696.00
698.24,707.75,712.65,698.24
703.00,699.00,704.05,695.71
700.00,691.69,700.00,688.24
688.50,683.90,689.80,680.22
681.65,688.13,690.62,681.65
675.30,690.00,692.92,671.16
682.00,689.00,692.93,675.96
700.50,704.73,709.04,699.50
706.47,717.91,718.69,706.47
717.96,733.60,737.24,702.02
733.99,737.52,738.05,732.49
737.50,737.94,741.00,734.37
735.25,738.15,740.00,735.25
736.87,753.00,754.83,730.58
755.00,764.00,764.00,752.00
760.86,765.92,772.23,759.04
768.50,770.80,773.47,767.54
750.00,783.60,786.90,750.00
782.57,787.75,789.80,782.57
787.39,784.53,790.22,779.97
787.00,780.25,787.00,779.08
780.00,779.00,781.81,776.06
776.16,777.66,778.00,775.43
772.61,779.95,780.96,772.09
784.24,782.00,784.24,777.50
782.13,784.04,785.38,778.92
790.50,793.29,793.29,790.50
825.00,878.87,898.46,825.00
871.96,865.01,879.66,863.31
862.88,865.00,872.91,859.26
866.30,868.00,879.78,861.00
868.00,864.47,870.09,859.00
864.12,861.40,866.39,859.00
859.47,872.74,872.74,854.01
868.29,871.99,872.49,867.82
874.75,886.38,886.39,872.55
882.13,887.49,896.18,882.13
881.90,885.62,891.88,881.50
882.94,894.89,899.32,882.94
896.69,907.61,913.90,894.93
909.86,928.00,932.76,909.86
930.00,941.10,942.37,930.00
941.52,940.14,950.08,936.82
938.12,945.36,947.11,926.09
927.72,938.31,941.00,927.72
940.20,933.32,948.03,932.01
931.47,907.10,937.69,906.34
909.20,894.13,909.20,892.06
892.21,887.80,895.30,884.00
891.00,891.57,892.98,884.66
890.50,900.54,907.99,890.50
898.77,880.53,899.29,880.53
885.00,890.25,890.25,878.22
888.37,877.95,891.00,877.29
877.62,877.19,888.76,877.19
877.57,883.19,883.90,877.57
883.41,881.36,890.17,879.12
878.10,878.98,883.91,877.60
880.00,863.71,880.00,863.71
867.36,860.94,867.36,850.91
856.99,872.02,874.63,855.69
871.91,843.06,874.32,836.53
845.80,843.01,851.90,839.93
844.54,871.66,871.66,841.16
868.80,870.47,878.04,866.35
865.00,877.62,886.08,865.00
878.41,877.27,890.99,874.01
875.00,872.97,878.20,872.76
875.42,877.98,889.26,871.06
881.10,891.49,896.62,881.10
894.52,883.17,899.00,882.50
887.91,884.68,888.99,878.65
884.70,897.33,897.33,878.78
893.00,895.25,900.70,892.12
899.87,925.00,925.45,899.14
924.20,932.58,938.45,917.29
934.93,939.87,942.82,931.12
939.35,975.72,977.29,938.24
974.00,935.32,974.00,926.09
936.70,946.39,955.53,936.70
975.00,966.99,976.15,957.93
967.00,960.28,967.00,953.50
953.03,963.90,965.01,953.03
954.64,958.77,970.92,950.00
962.52,956.15,963.01,950.58
953.54,955.80,960.93,951.86
959.00,959.99,962.00,956.70
966.15,961.14,976.20,958.50
964.24,976.65,981.85,962.00
976.67,985.36,990.00,976.67
983.71,1000.09,1000.18,983.71
1001.11,991.85,1005.79,987.89
1023.99,987.46,1023.99,983.00
980.68,990.00,990.05,969.64
987.67,992.73,996.08,986.21
990.00,986.88,1000.00,977.90
990.00,983.99,990.00,979.66
983.94,986.38,990.00,978.54
991.07,996.65,998.29,984.95
992.70,1004.16,1004.16,989.70
1003.50,1053.44,1061.90,1000.00
1055.95,1049.29,1066.39,1035.07
1037.33,1047.24,1063.56,1037.33
1042.59,1041.60,1048.00,1035.48
1028.07,1023.00,1031.00,1018.89
1017.20,1029.76,1042.13,1015.00
1022.01,1065.12,1065.12,1022.01
1064.06,1079.63,1084.94,1056.43
1082.42,1092.04,1098.94,1076.06
1084.35,1081.76,1090.74,1072.25
1084.00,1082.59,1085.45,1072.00
1080.97,1078.69,1080.97,1069.75
1080.00,1085.05,1085.05,1074.51
1081.82,1077.51,1095.10,1076.97
1082.40,1086.35,1089.45,1074.29
1088.00,1074.39,1094.63,1072.29
1072.19,1054.71,1075.00,1052.89
1052.06,1043.00,1056.44,1040.47
1045.22,1040.00,1048.00,1034.49
1039.65,1049.63,1049.99,1038.98
1045.02,1045.22,1048.97,1034.15
1041.36,1049.59,1049.92,1041.36
1043.99,1055.34,1061.83,1043.99
1053.09,1064.68,1072.48,1053.09
1066.15,1059.02,1068.14,1056.00
1065.90,1059.54,1065.90,1052.11
1061.50,1058.08,1062.22,1056.06
1056.90,1048.16,1056.90,1045.00
1046.25,1032.59,1049.28,1023.10
1028.80,1032.28,1035.00,1028.27
1032.44,1015.66,1032.98,1012.34
1009.94,1010.03,1013.75,997.80
1015.98,1026.82,1027.84,1015.00
1025.47,1044.01,1044.60,1025.47
1043.69,1068.93,1076.62,1043.69
1048.24,1066.44,1079.91,1048.24
1069.26,1068.39,1072.30,1060.00
1073.00,1057.00,1079.03,1056.31
1059.80,1048.65,1059.80,1045.50
1042.00,1032.00,1042.94,1027.90
1037.03,1022.93,1037.03,1015.03
1025.02,1014.76,1025.02,1007.00
1010.00,1000.68,1025.00,995.03
1000.00,983.00,1000.00,980.00
987.75,962.61,987.75,957.35
962.63,966.68,975.48,960.17
971.00,964.99,974.98,960.22
964.00,962.00,964.00,951.30
958.63,981.49,981.76,951.45
981.60,987.37,992.75,979.08
994.89,999.99,1030.01,983.05
1000.00,991.82,1000.00,980.09
986.39,1015.89,1020.00,981.01
1021.40,1037.87,1037.87,1018.10
1048.00,1092.34,1098.99,1044.99
1085.47,1086.51,1090.67,1075.76
1085.95,1086.00,1097.43,1082.72
1084.00,1073.22,1098.00,1069.49
1075.00,1084.50,1089.32,1052.01
1080.63,1072.78,1098.36,1071.84
1072.78,1071.00,1072.78,1063.98
1078.56,1080.00,1087.25,1069.39
1078.00,1066.32,1078.00,1061.33
1069.75,1061.81,1083.07,1056.14
1059.60,1072.00,1074.98,1055.95
1072.00,1069.03,1072.00,1063.51
1065.82,1071.11,1075.00,1059.20
1070.00,1069.00,1070.58,1055.89
1066.00,1070.49,1075.00,1064.75
1071.87,1085.00,1089.99,1065.05
1077.05,1068.70,1083.00,1059.98
1063.40,1051.90,1070.55,1050.49
1054.00,1052.91,1064.69,1046.50
1054.26,1063.11,1066.02,1051.52
1055.39,1069.99,1079.75,1055.39
1073.00,1063.00,1094.13,1050.00
1069.80,1069.87,1081.39,1065.82
1069.77,1073.13,1078.17,1065.41
1071.00,1073.73,1077.54,1064.23
1076.00,1082.25,1119.54,1076.00
1085.00,1080.01,1095.93,1074.49
1078.95,1070.05,1079.29,1065.25
1073.50,1075.05,1083.00,1069.13
653.10,693.63,709.55,647.50
692.63,693.99,697.40,680.10
687.99,717.52,717.52,675.04
714.50,718.70,723.70,710.04
718.00,695.24,719.00,693.38
702.02,704.32,711.80,701.45
712.10,703.68,717.99,699.79
707.68,706.89,719.95,699.71
705.85,707.41,711.70,700.01
708.00,707.87,719.60,705.22
711.00,703.20,713.84,700.05
704.99,702.10,708.50,691.81
701.00,706.91,709.04,692.07
702.24,690.01,707.08,685.30
690.19,698.82,705.35,684.09
697.95,674.03,711.21,671.83
672.13,663.98,674.98,660.11
662.11,661.52,668.93,661.00
664.66,686.67,689.04,660.80
686.00,687.94,695.00,667.91
688.82,688.46,693.16,683.96
695.89,689.56,696.98,677.99
688.56,688.77,695.00,683.00
691.45,674.00,693.81,670.00
674.05,686.01,697.25,674.05
687.81,675.72,692.77,650.73
672.12,683.88,687.06,665.01
687.27,698.99,703.98,672.17
696.00,695.30,703.52,692.50
691.15,700.73,709.51,672.85
701.16,700.45,713.89,696.40
701.00,696.73,701.00,685.86
698.80,698.93,715.00,695.00
698.46,697.68,699.97,692.21
692.04,693.92,696.39,690.28
689.84,673.61,689.84,659.23
666.87,644.44,666.87,642.48
618.00,625.90,625.90,611.00
627.00,621.27,639.00,611.10
630.00,647.11,649.98,624.50
655.30,654.11,683.17,638.31
651.44,654.90,657.75,642.37
649.20,661.56,666.00,648.38
651.56,643.74,658.96,634.01
647.65,647.83,658.96,638.84
647.89,650.60,659.47,646.31
640.00,640.27,643.99,635.98
653.57,653.48,656.39,645.97
656.48,640.83,656.48,638.81
636.91,619.35,636.91,612.31
616.96,639.88,639.96,611.00
639.00,624.15,639.98,617.66
625.34,632.84,634.72,620.01
633.34,601.25,633.34,585.43
601.99,600.25,609.96,590.01
594.17,594.72,600.00,590.29
599.46,584.49,599.46,583.26
580.29,578.00,585.00,575.00
578.00,575.17,586.49,569.00
572.25,574.08,579.00,567.49
581.93,577.39,584.96,574.49
576.02,573.81,579.06,565.42
575.00,574.89,580.50,572.98
580.95,577.00,580.95,572.28
577.81,578.82,581.61,565.00
574.21,575.32,582.30,566.66
580.81,587.65,597.92,575.81
588.65,581.58,607.88,580.25
584.98,582.33,594.62,580.05
583.94,585.18,603.44,582.00
585.67,586.07,588.78,580.10
586.12,584.98,593.03,582.15
583.85,580.53,589.86,579.26
580.71,572.06,581.70,569.65
570.81,585.26,586.00,570.81
585.93,588.00,593.42,584.27
589.85,584.36,590.86,579.03
584.36,590.99,600.10,584.36
592.68,577.65,592.68,572.01
579.79,568.25,595.60,560.00
568.94,574.29,577.15,568.94
575.60,570.54,581.98,566.31
570.94,565.95,576.99,562.00
569.43,573.59,579.32,564.99
572.34,564.71,575.00,562.01
564.71,552.47,564.71,552.00
554.03,577.35,578.40,554.03
571.03,567.94,578.44,566.29
568.83,556.41,568.83,547.10
554.17,547.01,566.38,518.10
550.00,569.01,571.97,550.00
567.24,568.71,574.08,562.36
567.64,570.42,572.47,557.51
575.15,578.98,579.40,567.22
575.95,561.51,575.95,557.24
564.97,555.00,570.31,553.67
553.16,548.65,555.00,542.01
545.79,552.91,563.64,537.00
554.13,546.12,554.52,543.46
546.93,541.40,546.93,528.51
544.01,541.62,544.01,530.61
540.14,538.03,541.63,531.14
533.80,540.52,545.31,533.80
543.01,540.82,543.30,538.00
540.01,538.98,541.70,535.17
536.33,541.25,541.25,526.03
541.59,540.88,542.67,527.04
542.40,531.49,542.40,527.78
535.03,530.72,536.37,527.00
530.95,512.73,531.70,510.25
509.96,506.22,509.96,491.58
499.51,497.99,503.35,495.64
497.70,492.51,506.53,492.33
495.97,495.20,499.80,495.00
491.78,481.84,497.99,480.02
481.50,474.20,492.39,472.72
475.88,496.92,502.46,475.88
500.47,500.54,503.45,489.00
499.88,495.99,502.36,490.02
491.95,471.59,491.95,468.51
474.60,490.25,494.84,470.55
490.00,496.23,501.14,483.49
492.10,497.50,510.00,492.10
498.55,500.38,505.87,495.65
498.97,511.20,514.98,491.82
510.09,505.62,522.76,505.10
506.88,493.54,507.01,492.30
491.00,484.97,491.00,480.52
477.74,469.41,485.40,467.37
469.41,462.61,478.96,455.84
457.15,458.73,460.99,450.13
449.70,457.43,461.47,449.70
460.08,454.00,462.47,451.00
455.50,453.91,455.50,448.75
454.99,444.75,454.99,440.50
446.07,432.63,447.01,430.00
434.10,442.68,455.65,434.10
434.54,428.09,435.53,425.14
430.00,434.53,449.36,430.00
428.99,451.50,459.76,427.56
453.00,451.30,457.05,450.13
459.10,458.00,461.85,447.02
457.15,456.18,461.20,451.66
461.24,473.17,476.40,457.94
472.99,467.56,485.58,464.50
470.07,473.47,479.72,468.65
476.21,484.69,486.63,473.74
480.01,495.78,497.73,480.01
491.60,477.63,492.04,472.08
482.87,489.25,491.81,477.47
487.03,489.84,496.91,487.03
490.03,473.05,490.73,471.54
469.20,471.51,476.33,461.30
469.01,468.37,482.18,467.01
472.96,479.36,484.02,472.96
472.75,464.07,475.58,456.33
466.40,470.72,475.45,461.20
475.55,508.25,514.07,471.99
511.60,510.54,531.68,506.78
512.64,503.15,514.00,493.42
500.89,505.99,507.99,500.06
507.81,509.50,515.00,502.21
520.66,500.00,521.26,496.83
493.08,498.88,501.99,479.78
501.50,508.00,511.79,492.36
503.99,484.79,503.99,467.24
485.25,488.11,499.04,481.04
493.35,483.51,493.35,481.20
483.25,482.01,487.10,474.46
480.00,483.32,499.48,474.56
483.95,492.16,492.32,478.76
489.81,493.67,500.70,489.53
490.58,493.41,495.21,480.02
495.87,499.99,508.94,494.00
501.87,499.27,501.87,495.01
508.50,491.59,508.50,490.35
492.36,485.05,492.87,480.00
480.00,474.77,482.51,474.77
472.59,475.77,479.66,468.35
476.82,472.39,476.82,469.25
471.88,484.73,486.83,471.88
482.96,470.76,490.71,470.00
470.78,463.73,477.70,461.00
461.25,463.74,471.00,460.00
462.10,469.33,469.33,462.10
472.22,480.00,485.57,472.22
481.67,484.51,491.47,481.65
486.91,480.00,494.50,478.76
480.00,480.00,484.67,477.50
476.55,488.73,492.99,466.88
490.01,483.33,492.09,478.97
479.57,480.99,487.95,473.96
480.15,472.77,489.93,470.71
470.00,460.33,474.96,457.85
464.92,466.81,474.51,462.28
469.90,467.84,480.00,465.93
468.00,465.60,469.23,460.54
466.03,469.99,474.43,462.00
470.00,464.17,470.00,454.92
465.55,476.37,481.15,451.51
475.00,470.19,480.00,466.30
470.00,475.82,477.74,464.46
473.45,485.24,487.90,473.00
486.90,482.86,490.03,473.18
483.13,489.97,494.00,468.01
488.90,486.53,489.12,483.13
486.97,487.02,502.00,485.01
485.75,487.40,490.43,483.54
489.80,475.56,489.80,472.06
477.39,476.54,489.40,473.42
479.95,486.16,487.91,479.95
482.25,481.27,497.50,478.82
477.60,476.26,481.00,466.00
478.16,481.67,495.21,478.16
479.60,481.30,496.25,479.47
481.02,481.23,484.96,480.41
481.28,485.76,486.90,481.28
483.19,479.70,484.48,475.70
481.65,486.00,488.79,470.41
484.81,481.32,487.77,470.02
481.32,481.46,487.45,478.24
482.67,484.88,493.07,480.01
485.58,483.91,489.04,480.81
481.03,489.86,491.17,476.10
491.35,496.45,499.69,491.35
486.02,492.01,494.89,486.02
496.33,499.17,500.56,493.25
499.17,493.65,503.39,488.74
497.07,499.80,504.66,495.46
502.26,507.59,509.99,498.50
509.85,497.95,520.44,497.95
495.10,505.40,507.45,494.98
503.43,508.56,508.95,500.10
505.46,505.19,509.06,497.01
507.73,507.32,508.99,503.49
505.30,505.77,506.79,503.01
504.68,503.82,512.90,501.85
500.37,503.01,511.87,500.37
498.54,500.99,504.00,496.38
496.77,497.86,507.19,494.42
494.30,497.36,504.59,494.30
499.48,499.24,502.40,495.48
497.99,501.79,503.40,495.53
501.46,491.99,501.46,489.58
496.00,500.74,501.29,495.00
500.29,498.23,501.66,493.00
496.85,495.54,499.00,494.11
499.00,502.35,503.67,493.77
486.20,484.12,497.65,478.01
481.58,476.01,483.88,470.01
479.71,478.90,484.48,472.16
480.48,478.07,482.00,474.22
480.78,489.54,489.55,477.24
487.33,492.69,496.71,487.33
489.74,482.35,493.41,481.31
482.57,479.96,483.03,477.63
481.70,481.68,482.80,476.01
483.00,492.44,494.02,483.00
497.89,507.89,509.64,497.89
511.98,512.65,518.73,509.61
512.62,513.88,516.43,510.70
517.22,508.50,517.22,507.89
510.97,501.01,510.97,500.14
501.85,502.93,505.48,499.29
500.06,501.33,505.71,500.06
502.50,507.23,508.66,502.50
507.00,504.24,510.26,502.67
506.16,506.04,507.59,504.04
506.00,506.33,508.66,504.40
507.48,506.71,511.03,505.63
506.35,506.64,510.28,503.49
506.38,507.22,509.96,505.35
509.03,503.24,509.03,503.24
506.11,504.18,507.18,501.00
505.29,498.21,505.29,494.16
499.90,506.41,508.35,493.83
507.00,503.29,512.98,502.40
505.96,493.02,505.96,492.03
492.90,493.33,498.00,489.95
494.50,488.00,494.50,485.01
488.83,493.66,496.38,486.22
494.01,496.70,499.60,490.70
496.06,495.19,496.95,494.51
495.27,503.93,504.74,495.27
505.13,501.90,505.13,500.00
499.83,501.71,504.59,497.50
501.33,512.67,512.67,501.33
509.35,524.00,524.54,509.26
521.21,525.11,526.70,517.95
525.31,518.03,526.46,518.00
518.09,515.80,518.09,512.58
513.00,516.78,524.06,513.00
519.04,507.82,521.99,506.00
510.36,497.80,510.36,497.00
497.00,491.67,498.99,485.13
491.48,490.35,500.69,484.45
488.89,490.32,495.00,486.31
490.65,495.76,496.77,490.00
497.44,508.19,511.52,495.00
506.40,510.45,514.09,505.18
507.52,504.16,511.60,501.24
502.59,500.79,506.68,493.80
499.02,509.71,513.84,497.20
508.16,505.96,510.91,501.55
508.00,503.69,511.30,502.58
505.39,500.50,505.39,494.10
497.39,506.55,508.05,495.00
507.70,513.09,513.35,507.70
513.83,515.44,517.99,508.02
515.00,512.80,515.00,510.00
513.00,508.18,513.47,506.29
505.53,493.82,505.53,490.75
491.98,488.09,491.98,484.14
486.13,487.04,493.34,484.06
488.41,484.49,489.00,476.06
482.86,478.27,483.85,476.48
481.23,481.37,484.90,474.34
480.24,479.53,482.27,478.10
479.86,477.46,481.00,475.24
478.27,476.74,482.65,476.46
477.73,478.30,486.90,472.54
476.22,473.61,479.20,472.72
473.61,482.16,483.69,473.00
480.36,475.45,480.77,474.00
475.01,474.24,477.00,472.11
471.57,464.58,471.57,464.58
467.89,464.20,467.89,460.27
460.69,462.78,464.84,460.69
465.19,461.51,466.50,456.72
461.01,462.67,466.42,458.00
461.67,464.03,464.70,460.53
462.47,468.94,469.37,459.50
469.85,469.15,472.55,466.30
469.20,469.50,470.70,467.60
467.80,473.90,476.08,467.80
476.70,474.95,479.45,470.30
475.00,473.20,475.18,471.00
475.00,475.00,479.63,470.40
477.10,471.40,482.45,471.40
471.00,455.95,471.90,455.95
454.65,446.30,454.65,443.15
447.55,443.05,449.30,441.98
446.40,445.85,448.20,443.00
