TOPS,TOP Ships Inc. - Common Stock,NASDAQ
1.40,1.45,1.48,1.40
1.44,1.47,1.47,1.41
1.41,1.47,1.47,1.41
1.43,1.45,1.56,1.41
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.50,1.53,1.54,1.50
1.51,1.45,1.64,1.41
1.47,1.43,1.55,1.42
1.44,1.44,1.44,1.44
1.47,1.42,1.47,1.41
1.42,1.42,1.42,1.42
1.42,1.40,1.42,1.31
1.40,1.49,1.49,1.40
1.56,1.55,1.56,1.55
1.55,1.55,1.55,1.55
1.55,1.55,1.55,1.55
1.48,1.42,1.48,1.41
1.42,1.42,1.42,1.42
1.56,1.56,1.56,1.55
1.56,1.60,1.60,1.56
1.60,1.61,1.62,1.60
1.50,1.66,1.75,1.50
1.69,2.10,2.80,1.69
2.04,2.10,2.20,1.88
2.14,2.25,2.45,2.05
2.29,2.40,2.42,2.15
2.36,2.02,2.40,1.76
1.93,2.00,2.04,1.66
1.97,2.00,2.05,1.97
1.83,2.04,2.21,1.83
2.15,2.06,2.20,2.06
2.01,2.03,2.06,2.01
2.01,1.91,2.01,1.90
2.05,2.02,2.06,2.00
2.00,2.07,2.07,2.00
2.01,2.06,2.24,1.91
2.02,2.10,2.24,1.98
2.20,2.10,2.25,2.01
2.12,2.12,2.25,2.11
2.20,2.34,2.40,2.10
2.12,2.00,2.14,2.00
2.10,2.12,2.12,1.99
2.12,2.07,2.14,2.03
2.07,2.06,2.20,2.04
2.14,2.34,2.34,2.14
2.35,2.13,2.35,2.12
2.08,2.12,2.33,2.05
2.28,2.15,2.31,2.10
2.30,2.20,2.30,2.11
2.15,2.15,2.15,2.15
2.16,2.15,2.16,2.15
2.17,2.12,2.17,2.12
2.20,2.18,2.29,2.18
2.40,1.90,2.93,1.80
1.92,2.01,2.08,1.90
2.01,1.90,2.01,1.81
1.82,1.91,1.97,1.63
1.95,1.94,1.95,1.91
1.94,1.85,1.94,1.82
1.89,1.82,1.89,1.82
1.82,1.86,1.99,1.82
1.94,1.85,1.97,1.85
1.92,1.99,2.10,1.91
2.03,1.90,2.03,1.84
1.93,1.86,2.10,1.83
2.00,1.87,2.00,1.87
1.83,1.86,1.87,1.83
1.83,1.88,1.97,1.83
1.97,1.86,1.97,1.86
1.88,1.83,1.88,1.82
1.86,1.82,1.99,1.82
1.82,1.93,1.93,1.82
1.91,1.82,1.91,1.80
1.80,1.81,1.87,1.80
1.92,1.78,1.92,1.78
1.80,1.78,1.90,1.77
1.77,1.70,1.77,1.69
1.68,1.69,1.75,1.68
1.66,1.61,1.66,1.55
1.67,1.69,1.70,1.51
1.69,1.69,1.69,1.69
1.62,1.67,1.67,1.62
1.61,1.65,1.66,1.61
1.62,1.63,1.63,1.61
1.62,1.67,1.67,1.62
1.60,1.64,1.64,1.60
1.60,1.64,1.64,1.60
1.64,1.64,1.64,1.64
1.60,1.52,1.67,1.51
1.53,1.43,1.58,1.41
1.49,1.49,1.51,1.44
1.48,1.48,1.48,1.48
1.44,1.48,1.48,1.44
1.48,1.48,1.48,1.48
1.46,1.55,1.65,1.46
1.75,1.65,1.90,1.58
1.58,1.71,1.90,1.53
1.83,1.75,1.83,1.75
1.80,1.70,1.89,1.65
1.76,1.70,1.88,1.70
1.66,1.65,1.66,1.65
1.67,1.70,1.70,1.65
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.70
1.64,1.63,1.64,1.58
1.61,1.47,1.61,1.33
1.49,1.45,1.50,1.45
1.45,1.39,1.49,1.33
1.32,1.39,1.51,1.30
1.44,1.48,1.51,1.44
1.50,1.60,1.71,1.50
1.78,1.77,1.78,1.70
1.77,1.70,1.77,1.70
1.60,1.78,1.78,1.60
1.58,1.51,1.58,1.47
1.56,1.58,1.61,1.52
1.56,1.58,1.62,1.56
1.56,1.57,1.77,1.56
1.55,1.55,1.57,1.55
1.55,1.56,1.56,1.55
1.52,1.60,1.64,1.51
1.64,1.62,1.74,1.62
1.61,1.70,1.70,1.61
1.72,1.59,1.72,1.55
1.56,1.60,1.75,1.56
1.72,1.75,1.82,1.60
1.80,1.74,1.80,1.70
1.79,1.82,1.82,1.78
1.83,1.85,1.87,1.83
1.88,1.91,2.10,1.88
2.03,1.99,2.10,1.94
1.93,1.94,1.95,1.90
1.90,1.80,1.91,1.76
1.77,1.64,1.77,1.60
1.63,1.71,1.73,1.63
1.72,1.68,1.72,1.65
1.69,1.71,1.82,1.69
1.66,1.70,1.75,1.64
1.70,1.70,1.71,1.63
1.83,1.75,1.83,1.75
1.82,1.64,1.82,1.64
1.65,1.73,1.73,1.63
1.75,1.70,1.83,1.70
1.70,1.75,1.75,1.69
1.79,1.75,2.00,1.75
2.10,1.87,2.11,1.76
1.94,1.99,2.02,1.77
1.80,1.91,2.00,1.80
1.83,1.89,1.89,1.83
1.89,1.84,2.00,1.82
1.82,1.82,1.82,1.82
1.83,1.74,1.83,1.68
1.75,1.70,1.75,1.67
1.67,1.73,1.74,1.67
1.74,1.69,1.74,1.69
1.67,1.65,1.69,1.60
1.61,1.69,1.72,1.53
1.67,1.66,1.67,1.50
1.58,1.65,1.70,1.55
1.60,1.65,1.65,1.55
1.57,1.57,1.57,1.57
1.50,1.60,1.64,1.50
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.51,1.35,1.54,1.21
1.31,1.43,1.51,1.31
1.49,1.40,1.49,1.38
1.40,1.35,1.40,1.35
1.35,1.33,1.35,1.31
1.30,1.31,1.38,1.30
1.33,1.36,1.38,1.33
1.39,1.35,1.39,1.29
1.35,1.37,1.54,1.28
1.36,1.38,1.40,1.33
1.42,1.43,1.43,1.35
1.45,1.41,1.46,1.38
1.45,1.40,1.45,1.40
1.34,1.49,1.50,1.34
1.50,1.40,1.50,1.40
1.36,1.49,1.58,1.36
1.44,1.49,1.53,1.34
1.42,1.40,1.52,1.40
1.45,1.50,1.50,1.44
1.45,1.43,1.52,1.43
1.46,1.50,1.50,1.46
1.53,1.49,1.53,1.47
1.46,1.47,1.47,1.46
1.51,1.45,1.51,1.40
1.52,1.41,1.52,1.41
1.41,1.45,1.45,1.41
1.45,1.45,1.45,1.44
1.45,1.41,1.45,1.41
1.42,1.47,1.47,1.41
1.43,1.43,1.45,1.42
1.44,1.38,1.44,1.37
1.40,1.39,1.46,1.33
1.43,1.43,1.43,1.43
1.47,1.42,1.47,1.32
1.50,1.39,1.55,1.37
1.46,1.45,1.51,1.34
1.48,1.45,1.51,1.43
1.41,1.39,1.41,1.39
1.40,1.40,1.45,1.40
1.43,1.40,1.48,1.38
1.45,1.37,1.45,1.35
1.44,1.28,1.50,1.25
1.30,1.25,1.30,1.25
8.68,7.62,8.68,7.00
7.75,7.61,8.38,7.26
7.65,7.14,7.65,7.02
7.45,7.35,7.46,7.05
7.36,6.99,7.36,6.99
7.09,7.09,7.11,6.85
7.09,7.04,7.09,6.70
6.80,6.57,6.80,6.56
6.73,6.37,6.73,6.36
6.35,6.06,6.35,5.90
5.70,5.84,5.84,5.70
5.77,5.54,5.77,5.44
5.37,5.39,5.43,5.37
5.24,5.10,5.24,5.03
5.07,5.20,5.20,5.07
5.25,5.43,5.46,5.24
5.40,5.59,5.59,5.40
5.60,5.34,5.60,5.21
5.44,4.70,5.44,4.70
4.69,4.51,4.69,4.51
4.69,4.64,4.70,4.64
4.54,4.64,4.64,4.50
4.50,4.67,4.67,4.50
4.52,4.02,4.52,4.01
4.13,4.29,4.29,4.13
4.21,4.00,4.21,3.90
4.27,4.30,4.32,4.16
4.27,3.92,4.36,3.85
3.85,3.62,3.85,3.62
3.77,3.25,4.10,3.09
3.00,3.02,3.18,2.80
2.97,3.16,3.63,2.85
3.11,2.90,3.13,2.89
1.89,1.85,1.91,1.80
1.88,1.85,1.88,1.84
1.87,1.86,1.98,1.80
1.92,1.85,1.94,1.85
1.85,1.81,1.89,1.81
1.87,2.19,2.21,1.80
2.20,2.11,2.30,2.05
2.10,2.20,2.24,2.10
2.30,2.12,2.30,2.10
2.00,2.10,2.19,2.00
2.15,2.18,2.20,2.08
2.21,2.16,2.25,2.12
2.17,2.23,2.33,2.10
2.30,2.24,2.33,2.17
2.25,2.22,2.29,2.21
2.15,2.17,2.25,2.15
2.23,2.18,2.23,2.15
2.16,2.15,2.21,2.10
2.20,2.20,2.25,2.06
2.16,2.17,2.20,2.15
2.15,2.15,2.17,2.15
2.16,2.10,2.17,2.08
2.07,2.13,2.15,2.07
2.11,2.10,2.16,2.05
2.10,2.08,2.14,2.08
2.08,2.01,2.08,1.95
1.90,1.82,1.94,1.78
1.82,1.85,1.93,1.80
1.91,1.86,1.91,1.83
1.91,1.86,1.91,1.84
1.85,1.83,1.87,1.83
1.88,1.85,1.88,1.83
1.89,1.81,1.89,1.80
1.80,1.77,1.83,1.75
1.75,1.76,1.83,1.75
1.75,1.77,1.78,1.75
1.90,2.00,2.19,1.86
1.90,1.93,2.01,1.84
1.90,2.02,2.04,1.90
1.97,2.01,2.04,1.95
1.95,2.00,2.11,1.95
1.98,2.01,2.06,1.90
2.04,1.98,2.04,1.95
1.96,1.93,2.01,1.91
1.91,1.93,1.98,1.90
1.98,1.92,1.98,1.91
1.91,1.90,1.94,1.85
1.94,1.91,1.97,1.88
1.91,1.87,1.91,1.84
1.86,1.88,1.88,1.84
1.91,1.90,1.93,1.86
1.89,1.92,1.95,1.89
1.89,1.87,1.92,1.87
1.90,1.89,1.90,1.87
2.07,2.04,2.25,1.96
2.07,2.05,2.12,1.96
2.07,2.12,2.14,2.00
2.14,2.05,2.14,2.01
2.07,2.03,2.10,2.01
2.06,2.06,2.09,2.02
2.07,2.09,2.12,2.07
2.10,2.08,2.11,2.07
2.12,2.02,2.16,2.00
2.03,2.03,2.05,1.94
2.01,2.04,2.08,2.01
2.08,2.01,2.09,2.01
2.06,2.00,2.06,1.96
1.96,1.98,1.99,1.96
2.01,2.03,2.06,2.01
2.04,1.98,2.05,1.98
1.95,2.03,2.14,1.94
2.04,1.99,2.04,1.98
1.99,1.94,1.99,1.94
1.93,1.96,2.00,1.93
1.95,1.95,1.99,1.92
1.93,1.89,1.94,1.86
1.86,1.89,1.91,1.86
1.87,1.86,1.89,1.86
1.88,1.87,1.90,1.86
1.87,1.89,1.91,1.87
1.89,1.99,1.99,1.86
1.93,1.88,1.94,1.86
1.90,1.84,1.90,1.83
1.83,1.89,1.90,1.82
1.92,1.88,1.96,1.86
1.88,1.84,1.88,1.84
1.81,1.82,1.85,1.81
1.81,1.76,1.81,1.76
1.75,1.71,1.75,1.70
1.71,1.65,1.71,1.64
1.66,1.65,1.67,1.65
1.66,1.61,1.66,1.60
1.65,1.62,1.67,1.58
1.66,1.66,1.67,1.66
1.59,1.65,1.66,1.59
1.67,1.81,1.83,1.67
1.84,1.80,1.86,1.73
1.75,1.77,1.80,1.75
1.79,1.65,1.79,1.59
1.65,1.62,1.66,1.62
1.64,1.67,1.67,1.64
1.70,1.73,1.75,1.66
1.70,1.81,1.86,1.70
1.85,1.86,1.87,1.72
1.82,1.78,1.85,1.75
1.75,1.80,1.80,1.75
1.87,1.77,1.87,1.75
1.76,1.66,1.76,1.64
1.69,1.69,1.72,1.65
1.74,1.70,1.74,1.66
1.75,1.66,1.75,1.64
1.69,1.69,1.69,1.64
1.66,1.66,1.66,1.66
1.67,1.67,1.69,1.66
1.66,1.66,1.66,1.64
1.65,1.65,1.68,1.64
1.64,1.65,1.66,1.64
1.63,1.61,1.67,1.58
1.60,1.59,1.66,1.55
1.63,1.59,1.63,1.55
1.59,1.55,1.59,1.55
1.55,1.50,1.56,1.50
1.55,1.54,1.55,1.48
1.45,1.40,1.50,1.37
1.40,1.37,1.41,1.32
1.39,1.43,1.50,1.39
1.40,1.40,1.45,1.40
1.44,1.48,1.48,1.41
1.45,1.37,1.47,1.36
1.35,1.34,1.38,1.34
1.32,1.28,1.33,1.25
1.30,1.22,1.30,1.21
1.20,1.29,1.39,1.13
1.22,1.22,1.32,1.21
1.25,1.15,1.26,1.12
1.12,1.08,1.13,1.05
1.10,1.04,1.12,1.04
1.05,1.07,1.11,1.04
1.06,1.09,1.09,1.01
1.10,1.13,1.15,1.05
1.11,1.15,1.15,1.05
1.12,1.13,1.17,1.08
1.13,1.04,1.13,1.04
1.04,1.10,1.10,1.02
1.08,1.06,1.10,1.02
1.09,1.11,1.15,1.09
1.15,1.05,1.15,1.00
1.02,1.01,1.05,1.00
1.04,1.00,1.04,0.96
1.01,1.05,1.11,1.01
1.08,1.25,1.31,1.05
1.30,1.49,1.69,1.25
1.70,1.28,1.79,1.25
1.15,1.26,1.27,1.13
1.35,1.18,1.36,1.18
1.18,1.22,1.29,1.16
1.25,1.20,1.27,1.17
1.15,1.14,1.24,1.10
1.10,1.11,1.18,1.08
1.07,1.09,1.15,1.07
1.08,1.07,1.10,1.07
1.09,1.03,1.09,1.00
1.04,1.04,1.07,1.00
1.08,1.00,1.08,0.97
1.00,1.04,1.08,1.00
1.08,1.02,1.08,1.00
1.03,1.12,1.18,1.02
1.14,1.07,1.21,1.06
1.13,1.09,1.13,1.05
1.12,1.11,1.12,1.08
1.09,1.11,1.12,1.08
1.09,1.13,1.14,1.09
1.11,1.12,1.13,1.10
1.13,1.12,1.14,1.07
1.10,1.14,1.15,1.09
1.16,1.19,1.19,1.15
1.20,1.20,1.20,1.18
1.20,1.21,1.24,1.15
1.22,1.18,1.22,1.17
1.14,1.09,1.17,1.08
1.06,1.11,1.12,1.06
1.08,1.14,1.14,1.04
1.14,1.09,1.14,1.08
1.13,1.06,1.13,1.06
1.05,1.06,1.08,1.05
1.04,1.04,1.06,1.00
1.03,1.05,1.05,1.02
1.05,1.10,1.14,1.05
1.10,1.13,1.14,1.10
1.16,1.09,1.16,1.06
1.09,1.08,1.11,1.06
1.06,1.07,1.07,1.06
1.06,1.06,1.07,1.05
1.08,1.06,1.08,1.04
1.06,1.10,1.11,1.05
1.07,1.07,1.10,1.06
1.09,1.05,1.10,1.05
1.08,1.06,1.10,1.05
1.10,1.08,1.13,1.07
1.10,1.09,1.14,1.05
1.14,1.11,1.15,1.06
1.12,1.06,1.12,1.06
1.06,1.09,1.11,1.06
1.09,1.03,1.11,1.01
1.03,1.07,1.09,1.03
1.09,1.09,1.10,1.06
1.13,1.14,1.18,1.09
1.16,1.14,1.17,1.11
1.13,1.14,1.16,1.11
1.12,1.17,1.21,1.12
1.20,1.17,1.20,1.17
1.14,1.13,1.15,1.08
1.10,1.10,1.11,1.10
1.14,1.11,1.15,1.11
1.11,1.11,1.11,1.11
1.11,1.09,1.11,1.04
1.09,1.09,1.09,1.09
1.09,1.09,1.13,1.09
1.11,1.10,1.11,1.06
1.09,1.10,1.10,1.04
1.07,1.07,1.13,1.01
1.06,1.16,1.19,1.04
1.19,1.13,1.41,1.09
1.08,1.11,1.14,1.08
1.12,1.09,1.12,1.09
1.11,1.08,1.11,1.07
1.07,1.07,1.08,1.07
1.11,1.08,1.11,1.08
1.08,1.11,1.11,1.08
1.10,1.09,1.10,1.05
1.06,1.03,1.06,1.03
1.03,1.04,1.07,1.03
1.07,1.06,1.07,1.03
1.13,1.04,1.15,1.04
1.07,1.03,1.08,1.03
1.04,1.05,1.06,1.04
1.04,1.09,1.09,1.04
1.05,1.03,1.10,1.03
1.05,1.05,1.05,1.04
1.05,1.07,1.07,1.01
1.04,1.05,1.23,1.01
1.09,1.06,1.09,1.03
1.04,1.05,1.05,1.01
1.03,1.04,1.04,1.03
1.04,1.05,1.05,1.04
1.05,1.05,1.05,1.05
1.04,1.07,1.07,1.04
1.07,1.05,1.07,1.04
1.05,1.04,1.05,1.04
1.04,1.05,1.05,1.00
1.01,1.04,1.04,1.00
1.03,1.04,1.04,1.03
1.05,1.03,1.06,1.02
1.03,1.07,1.08,1.03
1.05,1.05,1.06,1.05
1.05,1.05,1.08,1.05
1.07,1.06,1.07,1.06
1.05,1.05,1.05,1.00
1.01,1.02,1.05,1.00
0.99,1.07,1.07,0.99
1.06,1.01,1.06,1.01
1.05,1.06,1.22,1.05
1.06,1.09,1.14,1.05
1.13,1.07,1.13,1.04
1.03,1.07,1.08,1.03
1.07,1.05,1.07,1.03
1.04,1.03,1.04,0.99
0.99,1.06,1.06,0.98
1.04,1.03,1.06,1.01
1.06,1.05,1.21,1.03
1.04,1.03,1.07,1.03
1.04,1.05,1.10,1.04
1.05,1.04,1.05,1.03
1.04,1.04,1.05,1.04
1.05,1.14,1.14,1.05
1.12,1.10,1.12,1.06
1.08,1.07,1.10,1.07
1.06,1.19,1.24,1.06
1.16,1.19,1.30,1.10
1.16,1.21,1.29,1.16
1.21,1.26,1.29,1.20
1.28,1.22,1.29,1.11
1.18,1.12,1.21,1.09
1.16,1.13,1.16,1.08
1.14,1.13,1.17,1.11
1.15,1.15,1.15,1.09
1.14,1.11,1.14,1.08
1.15,1.17,1.17,1.13
1.17,1.17,1.17,1.14
1.24,1.20,1.24,1.16
1.23,1.17,1.23,1.17
1.20,1.20,1.20,1.14
1.17,1.17,1.19,1.14
1.16,1.12,1.18,1.12
1.11,1.16,1.16,1.11
1.17,1.09,1.17,1.06
1.06,1.11,1.14,1.06
1.08,1.13,1.14,1.08
1.12,1.12,1.14,1.09
1.11,1.15,1.15,1.06
1.14,1.15,1.17,1.10
1.11,1.11,1.14,1.10
1.07,1.09,1.11,1.07
1.15,1.11,1.15,1.10
1.10,1.09,1.10,1.08
1.14,1.11,1.14,1.08
1.07,1.03,1.07,0.90
1.00,1.10,1.10,0.97
1.09,1.07,1.09,1.00
1.12,1.02,1.12,1.01
1.01,1.04,1.11,0.97
1.15,1.04,1.15,1.01
1.00,1.03,1.03,1.00
0.98,1.03,1.03,0.98
1.05,1.04,1.06,1.01
1.07,1.10,1.10,1.01
1.00,1.07,1.08,1.00
1.01,1.05,1.12,1.01
1.08,1.05,1.09,1.05
1.05,1.07,1.07,1.00
1.01,1.01,1.07,1.01
1.01,1.03,1.04,1.01
1.00,1.02,1.02,1.00
1.00,1.04,1.04,1.00
1.00,1.02,1.04,1.00
1.01,1.04,1.04,1.01
1.03,1.04,1.04,1.00
1.03,1.00,1.04,0.99
1.00,1.00,1.00,0.96
1.00,0.87,1.00,0.79
0.87,0.94,0.94,0.86
0.94,0.92,0.94,0.92
0.91,0.93,0.93,0.86
0.95,0.88,0.95,0.88
0.90,0.92,0.92,0.90
0.88,0.92,0.94,0.88
0.90,0.87,0.90,0.85
0.85,0.89,0.89,0.85
0.85,0.85,0.85,0.85
0.87,0.85,0.93,0.85
0.88,0.88,0.88,0.86
0.87,0.89,0.89,0.87
0.87,0.87,0.87,0.87
0.87,0.85,0.89,0.85
0.88,0.98,0.99,0.88
0.95,0.95,0.95,0.95
0.88,0.92,0.95,0.88
0.91,0.87,0.91,0.86
0.97,0.85,0.97,0.85
0.86,0.88,0.88,0.86
0.96,0.93,0.97,0.87
0.93,0.93,0.93,0.93
0.95,0.86,0.95,0.84
0.87,0.84,0.87,0.84
0.84,0.84,0.84,0.84
0.85,0.88,0.88,0.85
0.85,0.84,0.86,0.84
0.84,0.85,0.85,0.84
0.88,0.85,0.88,0.83
0.86,0.86,0.86,0.86
0.86,0.85,0.88,0.85
0.81,0.86,0.86,0.81
0.86,0.86,0.86,0.86
0.83,0.80,0.83,0.75
0.78,0.70,0.78,0.70
0.72,0.78,0.87,0.71
0.77,0.78,0.78,0.75
0.78,0.78,0.78,0.78
0.80,0.80,0.80,0.79
0.80,0.80,0.80,0.80
0.82,0.80,0.82,0.80
0.80,0.79,0.80,0.79
0.78,0.78,0.78,0.78
0.79,0.79,0.79,0.79
0.78,0.80,0.80,0.77
0.81,0.80,0.81,0.76
0.75,0.74,0.79,0.74
0.75,0.75,0.75,0.75
0.73,0.72,0.75,0.72
0.74,0.71,0.74,0.71
0.71,0.65,0.77,0.51
0.63,0.60,0.72,0.52
0.60,0.58,0.60,0.52
0.55,0.51,0.59,0.45
0.50,0.44,0.50,0.44
0.42,0.35,0.42,0.31
0.32,0.39,0.43,0.32
0.33,0.37,0.40,0.33
0.39,0.34,0.40,0.34
0.37,0.34,0.40,0.34
0.34,0.32,0.34,0.32
0.32,0.33,0.39,0.30
0.33,0.37,0.39,0.33
0.37,0.36,0.44,0.36
0.36,0.35,0.36,0.34
0.33,0.34,0.35,0.27
0.34,0.32,0.34,0.28
0.30,0.31,0.31,0.30
0.42,0.36,0.42,0.33
0.32,0.33,0.34,0.32
0.32,0.32,0.32,0.32
0.30,0.30,0.31,0.30
0.30,0.28,0.30,0.25
0.25,0.27,0.32,0.25
0.32,0.27,0.32,0.27
0.25,0.27,0.28,0.25
0.26,0.25,0.30,0.25
0.25,0.25,0.26,0.25
0.25,0.20,0.25,0.20
0.13,0.19,0.20,0.13
0.18,0.30,0.31,0.18
0.32,0.26,0.33,0.22
0.32,0.32,0.32,0.32
0.32,0.26,0.32,0.26
0.28,0.28,0.28,0.28
0.31,0.27,0.31,0.25
0.25,0.27,0.30,0.25
0.27,0.27,0.27,0.25
0.27,0.30,0.30,0.27
0.30,0.26,0.30,0.26
0.28,0.29,0.30,0.28
0.29,0.24,0.29,0.20
0.26,0.26,0.26,0.26
0.15,0.21,0.25,0.15
0.23,0.22,0.23,0.22
0.22,0.22,0.22,0.22
0.24,0.24,0.24,0.24
0.24,0.21,0.24,0.21
0.29,0.23,0.29,0.21
0.28,0.21,0.28,0.21
2.30,2.25,3.00,2.07
1.95,2.18,2.28,1.51
2.09,2.05,2.13,1.91
2.26,2.80,4.21,2.26
2.69,2.81,2.97,2.55
2.81,2.89,3.00,2.68
2.90,3.54,3.78,2.86
3.47,3.35,3.47,2.78
3.10,3.47,3.75,3.10
3.61,3.50,4.44,3.21
3.69,3.27,3.99,3.27
3.14,3.11,3.24,2.90
2.88,3.01,3.23,2.85
2.90,2.70,2.95,2.70
2.96,2.65,2.96,2.64
2.68,2.41,2.68,2.25
2.40,2.27,2.53,2.26
2.26,2.27,2.48,2.25
2.30,2.47,2.48,2.30
2.44,2.20,2.44,1.85
2.27,2.20,2.27,2.20
2.00,2.19,2.39,2.00
2.17,2.01,2.19,1.86
1.99,2.01,2.05,1.99
1.99,1.98,2.18,1.96
2.19,1.96,2.19,1.90
2.01,1.98,2.02,1.98
1.91,1.99,2.09,1.91
1.99,2.01,2.01,1.98
1.93,1.92,1.96,1.91
2.12,2.02,2.14,2.00
1.95,1.82,1.95,1.81
2.03,1.89,2.16,1.89
1.86,1.87,1.91,1.84
1.96,2.03,2.05,1.95
2.14,1.99,2.14,1.93
2.00,2.07,2.07,2.00
2.10,2.16,2.19,2.08
2.11,2.09,2.16,1.97
1.90,2.00,2.10,1.90
2.09,2.53,3.31,2.09
2.53,2.58,2.75,2.36
2.65,2.60,2.69,2.51
2.67,2.71,2.86,2.47
2.67,2.75,2.83,2.67
2.84,2.68,2.84,2.68
2.76,2.63,2.76,2.55
2.62,2.76,3.44,2.50
2.90,2.79,3.23,2.61
2.68,2.57,2.73,2.57
2.57,2.36,2.57,2.33
2.33,2.45,2.63,2.33
2.46,2.31,2.46,2.29
2.38,2.38,2.52,2.37
2.41,2.37,2.41,2.37
2.39,2.37,2.39,2.35
2.40,2.36,2.40,2.35
2.41,2.37,2.41,2.37
2.38,2.36,2.46,2.31
2.40,2.31,2.40,2.21
2.31,2.30,2.31,2.30
2.30,2.39,2.39,2.27
2.36,2.31,2.64,2.29
2.33,2.45,2.53,2.33
2.43,2.61,2.62,2.36
2.51,2.38,2.57,2.38
2.39,2.19,2.40,2.06
2.21,2.19,2.21,2.17
2.38,2.30,2.41,2.24
2.51,2.26,2.51,2.26
2.34,2.35,2.39,2.33
2.41,2.34,2.42,2.34
2.33,2.33,2.33,2.33
2.35,2.33,2.35,2.33
2.37,2.39,2.39,2.36
2.41,2.20,3.01,2.18
2.22,2.22,2.39,2.21
2.21,2.00,2.21,1.96
2.19,2.04,2.19,2.04
2.10,1.80,2.10,1.79
1.89,1.88,2.05,1.70
1.77,1.92,2.01,1.77
1.92,1.92,1.92,1.92
1.79,1.81,1.91,1.62
1.84,1.76,1.84,1.69
1.71,1.71,1.71,1.71
1.81,1.81,1.81,1.81
1.50,1.66,1.72,1.45
1.60,1.60,1.60,1.60
1.69,1.69,1.83,1.69
1.62,1.69,1.69,1.62
1.63,1.69,1.69,1.61
1.69,1.69,1.69,1.69
1.62,1.62,1.64,1.62
1.60,1.56,1.60,1.56
1.56,1.63,1.64,1.53
1.58,1.49,1.58,1.49
1.57,1.55,1.57,1.55
1.50,1.50,1.50,1.50
1.59,1.62,1.62,1.59
1.58,1.57,1.58,1.56
1.59,1.54,1.64,1.48
1.54,1.54,1.54,1.54
1.56,1.64,1.64,1.56
1.66,2.22,2.57,1.65
2.98,3.22,4.29,2.90
3.05,4.04,4.90,3.00
4.49,3.45,4.49,3.27
3.51,3.22,3.51,2.94
3.19,3.52,3.75,3.17
3.40,3.05,3.52,3.00
2.95,2.59,3.05,2.53
4.35,6.61,7.09,4.35
7.70,6.25,8.40,6.16
6.00,5.77,6.05,5.25
5.51,5.30,5.69,5.22
5.18,5.76,6.48,5.03
5.44,5.26,5.75,5.25
5.60,5.10,5.60,4.94
5.40,4.79,6.07,4.75
4.85,4.58,4.89,4.33
4.53,4.58,4.58,4.37
4.72,4.83,5.08,4.28
4.60,4.57,4.72,4.45
4.57,4.43,4.57,4.35
4.30,4.37,4.60,4.30
4.25,4.20,4.31,4.15
4.04,3.95,4.44,3.89
3.84,3.79,3.98,3.76
3.67,4.65,5.42,3.67
4.65,4.77,5.15,4.50
4.68,4.27,5.08,4.00
4.31,4.01,4.31,3.89
4.05,3.97,4.33,3.90
4.06,3.96,4.06,3.66
3.82,4.04,4.82,3.80
4.05,4.03,4.25,3.86
4.05,4.10,4.37,3.91
4.21,4.07,4.31,4.00
4.05,4.05,4.43,4.05
4.05,3.90,4.14,3.88
3.92,4.02,4.17,3.89
4.06,3.80,4.06,3.75
3.98,3.81,4.10,3.71
3.73,3.53,3.80,3.38
3.40,3.39,3.57,3.38
3.46,3.12,3.52,3.11
3.14,3.38,3.55,3.12
3.33,3.69,3.84,3.25
3.71,3.56,3.84,3.47
3.61,3.40,3.61,3.30
3.38,3.35,3.49,3.21
3.30,3.21,3.37,3.10
3.15,3.34,3.35,3.12
3.38,3.67,4.45,3.38
3.67,3.48,3.85,3.40
3.55,3.45,3.55,3.26
3.42,3.30,3.54,3.25
3.25,3.30,3.41,3.21
3.26,3.32,3.58,3.25
3.28,3.21,3.31,3.16
3.13,3.34,3.40,3.13
3.37,3.09,3.37,3.07
3.11,2.99,3.23,2.92
3.00,2.81,3.00,2.74
2.84,2.67,2.84,2.66
2.62,2.60,2.75,2.50
2.69,2.61,2.69,2.50
2.59,2.66,2.92,2.59
2.77,3.00,3.67,2.77
2.86,2.81,3.00,2.66
2.80,2.69,2.87,2.60
2.99,2.75,2.99,2.68
2.80,2.67,2.85,2.62
2.67,2.64,2.76,2.54
2.56,2.60,2.81,2.56
2.62,2.51,2.71,2.46
2.56,2.52,2.67,2.40
2.60,2.16,2.60,2.00
2.17,2.30,2.50,2.03
2.23,2.16,2.42,2.07
2.05,2.21,2.39,2.05
2.13,2.32,2.46,2.13
2.26,2.35,2.40,2.05
2.51,2.93,3.37,2.35
2.81,2.83,3.60,2.52
2.78,3.40,3.60,2.75
4.95,5.39,6.52,4.61
6.48,6.09,8.40,5.60
7.50,4.35,7.93,3.80
4.36,3.86,4.70,3.60
3.92,3.29,4.12,3.23
3.19,3.43,3.55,3.10
3.16,3.39,3.87,3.10
3.39,3.21,3.57,3.10
3.17,3.00,3.42,2.98
3.01,3.08,3.20,2.93
3.11,3.19,3.36,3.02
3.35,3.12,3.35,2.91
3.12,3.04,3.21,2.95
3.09,3.11,3.18,2.99
