ISDR,Issuer Direct Corporation Common Stock,NASDAQ
6.07,6.35,6.35,6.05
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.40,6.75,6.75,6.40
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.24,6.90,6.90,6.24
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.20,6.45,6.45,6.20
6.36,6.30,6.36,6.30
6.30,6.30,6.30,6.30
6.31,6.06,6.31,6.03
6.03,6.05,6.05,6.03
6.05,6.05,6.05,6.05
6.25,6.50,6.60,6.25
6.50,6.75,6.77,6.50
6.35,6.34,6.35,6.32
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.50,6.99,6.99,6.50
7.00,7.50,7.50,7.00
7.02,7.28,7.50,7.00
6.91,7.49,7.49,6.61
7.40,7.40,7.40,7.40
7.50,7.50,7.50,7.50
7.01,7.30,7.69,6.60
7.65,7.75,7.75,7.65
7.75,7.75,7.75,7.75
7.40,7.30,7.40,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.70,7.70,7.70,7.70
7.50,7.50,7.50,7.50
7.50,7.50,7.65,7.50
7.50,7.50,7.50,7.50
7.75,8.25,8.25,7.63
8.20,8.20,8.20,8.20
8.50,8.34,8.50,8.21
8.34,8.34,8.34,8.34
8.10,7.90,8.60,7.90
7.88,7.75,7.91,7.75
7.79,7.95,8.00,7.79
7.90,8.00,8.00,7.90
8.00,8.00,8.00,7.75
8.00,8.00,8.00,8.00
8.00,7.75,8.00,7.75
7.68,7.44,7.68,7.40
7.36,7.36,7.36,7.36
7.40,7.30,7.40,7.30
7.31,7.42,7.42,7.31
7.42,7.42,7.42,7.42
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.70,7.95,7.95,7.70
7.80,7.48,7.80,7.48
7.75,7.76,7.76,7.75
7.76,7.76,7.76,7.76
7.48,7.75,7.75,6.05
6.54,7.65,7.65,6.54
7.40,7.65,7.65,7.29
7.50,7.75,7.75,7.47
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
8.00,7.89,8.00,7.50
7.89,7.89,7.89,7.89
7.99,7.90,8.20,7.90
8.12,8.00,8.12,7.70
8.25,8.00,8.25,8.00
8.10,8.24,8.24,8.00
8.16,8.00,8.16,8.00
7.75,8.05,8.05,7.75
8.02,8.08,8.08,8.02
8.17,8.00,8.17,8.00
8.08,8.10,8.14,8.08
8.00,8.20,8.20,8.00
8.26,8.10,8.36,8.10
8.45,8.22,8.45,8.15
8.35,8.51,8.65,8.25
8.55,8.50,8.55,8.46
8.50,8.50,8.50,8.50
8.55,8.60,8.60,8.51
9.00,9.60,9.90,8.85
9.75,10.20,10.95,9.45
10.20,10.20,10.73,9.90
9.90,9.99,10.00,9.75
9.70,9.45,9.75,9.45
9.90,10.10,10.25,9.90
9.00,9.65,10.36,9.00
10.00,9.80,10.00,9.75
10.00,10.00,10.00,10.00
10.00,10.00,10.00,9.80
10.20,10.50,10.50,10.20
10.75,11.92,11.92,10.75
11.87,11.75,11.87,11.75
11.28,11.20,11.28,11.00
11.20,11.00,11.74,11.00
10.70,10.90,10.90,8.86
9.51,9.90,10.57,9.51
10.00,9.90,10.45,9.90
10.40,9.80,10.40,9.80
9.68,10.40,10.40,9.10
9.90,9.80,10.00,9.80
10.40,10.00,10.40,9.00
10.00,10.00,10.30,10.00
10.00,10.00,10.00,10.00
9.75,9.75,10.00,9.75
10.00,9.36,10.00,9.36
9.40,9.60,9.60,9.40
9.40,9.40,9.40,9.40
9.32,9.70,9.70,9.32
9.70,9.20,9.70,9.16
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.70,9.40,9.70,9.21
9.20,9.20,9.20,9.20
9.20,9.20,9.20,9.20
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.22,9.40,9.40,9.10
9.40,9.25,9.75,9.25
9.26,9.27,9.27,9.26
9.26,9.74,9.74,8.60
9.25,9.10,9.25,9.05
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.95,9.20,9.20,8.70
9.00,9.20,9.20,9.00
9.20,9.20,9.20,9.20
8.75,8.70,8.75,8.70
8.91,8.75,8.91,8.65
8.80,8.80,8.80,8.75
8.66,8.65,8.70,8.55
8.55,8.65,8.73,8.55
8.95,9.00,9.00,8.95
9.20,9.20,9.20,9.20
8.91,8.91,8.91,8.91
9.00,9.00,9.00,9.00
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.79,9.20,9.20,8.76
9.02,9.00,9.02,9.00
9.00,8.77,9.00,8.77
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
9.04,9.20,9.20,9.04
9.39,9.39,9.39,9.39
9.40,9.40,9.40,9.40
9.40,10.10,10.25,9.40
10.21,9.95,10.40,9.95
9.95,10.40,11.10,9.95
10.84,10.75,10.84,9.51
10.00,10.45,10.69,9.25
9.82,9.70,10.00,9.30
9.05,10.00,10.25,9.05
9.85,9.85,9.85,9.85
9.85,9.96,10.00,9.85
10.00,9.95,10.00,9.95
9.98,9.98,9.99,9.98
9.98,10.00,10.00,9.95
10.00,10.00,10.00,10.00
10.10,10.15,10.15,10.10
10.15,10.10,10.15,10.10
9.90,9.85,9.90,9.85
9.85,11.70,11.80,9.85
12.25,12.50,12.50,11.90
12.99,13.49,13.99,12.90
13.35,12.70,13.75,12.25
12.70,12.39,12.70,12.39
12.50,11.45,12.50,11.20
11.00,12.15,12.25,10.95
12.15,12.15,12.15,12.15
12.50,12.50,12.50,12.50
11.63,11.61,11.63,11.50
11.61,11.61,11.61,11.61
11.45,11.63,11.75,11.45
11.65,11.25,11.65,11.25
11.15,11.65,11.65,11.15
11.50,11.55,11.55,11.50
11.52,11.50,11.55,11.50
11.50,11.50,11.50,11.50
11.62,11.62,11.62,11.50
11.50,11.50,11.55,11.43
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.68,11.75,11.50
11.75,11.79,11.90,11.75
11.94,11.50,11.94,11.50
11.50,11.50,11.50,11.45
11.50,11.50,11.50,11.50
11.50,11.50,11.55,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.51,11.50,11.51,11.50
11.51,11.50,11.51,11.50
11.50,11.50,11.50,11.50
11.59,11.59,11.59,11.59
11.60,11.60,11.63,11.50
11.60,11.50,11.60,11.50
11.50,11.50,11.50,11.50
11.67,11.85,12.20,11.67
11.90,12.05,12.05,11.78
12.10,12.15,12.15,12.10
11.85,12.00,12.00,11.75
12.01,12.25,12.25,12.01
12.19,12.20,12.20,12.05
12.00,11.99,12.00,11.90
11.90,11.72,11.90,11.60
11.75,11.75,11.75,11.74
11.84,11.60,11.84,11.60
11.51,11.42,11.53,11.41
11.35,11.40,11.50,11.35
11.45,11.35,11.45,11.35
11.35,11.07,11.35,11.07
11.34,11.35,11.35,11.33
11.20,10.93,11.20,10.93
10.85,11.00,11.00,10.85
11.00,11.00,11.00,11.00
10.86,10.85,10.86,10.85
10.86,10.86,10.86,10.86
10.52,10.33,10.56,10.32
10.33,10.33,10.33,10.33
10.50,10.10,10.50,9.76
10.15,10.15,10.15,10.15
10.10,10.99,11.38,10.00
11.00,11.05,11.05,10.75
11.58,11.50,11.58,11.25
11.65,11.50,11.65,11.25
11.20,11.49,11.49,11.05
11.50,11.35,11.50,11.25
11.35,11.50,11.50,11.26
11.50,10.69,11.50,10.39
11.00,11.25,11.25,10.65
11.33,11.30,11.50,11.30
11.50,11.62,11.62,11.13
12.00,12.25,12.25,11.73
12.35,12.21,12.50,12.05
12.45,11.86,12.47,11.86
11.39,10.35,11.83,10.35
10.35,10.36,10.99,10.35
10.35,10.35,10.35,10.35
10.04,10.02,10.23,9.98
10.06,10.43,10.43,10.01
10.24,10.24,10.31,10.24
10.36,10.23,10.40,10.11
10.25,10.31,10.31,10.25
10.10,10.11,10.11,10.10
10.12,10.74,10.74,10.12
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.01,10.01,10.02,10.01
10.01,10.01,10.01,10.01
10.24,10.23,10.25,10.23
10.16,9.56,10.20,9.52
9.42,9.50,9.55,9.20
9.40,9.25,9.60,9.25
9.28,9.45,9.45,9.28
9.18,9.18,9.18,9.18
9.08,9.00,9.08,8.85
9.00,9.00,9.00,9.00
8.97,8.85,8.99,8.85
8.76,8.95,8.95,8.75
8.94,8.91,8.94,8.90
8.94,8.90,8.94,8.75
8.90,8.90,8.90,8.90
8.75,8.70,8.75,8.70
8.50,8.50,8.50,8.50
8.53,8.60,8.60,8.33
8.74,8.74,8.74,8.74
8.71,8.95,8.95,8.71
8.90,9.04,9.04,8.90
8.82,8.82,8.82,8.82
8.80,8.77,8.95,8.75
8.81,8.90,8.90,8.81
9.00,8.88,9.00,8.88
8.79,10.79,11.17,8.79
11.17,10.96,11.17,10.34
11.15,11.31,11.80,10.99
11.50,11.35,12.00,10.68
11.46,11.47,12.15,11.16
11.68,11.00,11.68,10.85
11.15,10.85,11.35,10.75
10.55,10.67,11.10,10.55
11.03,10.93,11.44,10.78
10.93,10.34,10.97,10.17
10.18,10.40,11.09,10.15
10.40,10.40,10.48,10.39
10.40,10.40,10.46,10.25
10.50,10.51,10.71,10.29
10.35,10.15,10.39,10.14
10.37,10.17,10.37,10.00
10.05,9.60,10.07,9.50
9.50,9.50,9.50,9.50
9.50,9.20,9.50,9.15
8.95,9.00,9.09,8.81
9.00,9.09,9.09,9.00
8.88,8.99,9.00,8.88
9.45,9.39,9.45,9.25
9.39,9.39,9.39,9.39
9.33,9.42,9.45,9.33
9.28,8.78,9.29,8.64
8.75,8.78,8.89,8.65
8.65,8.80,8.87,8.65
8.83,8.80,8.83,8.80
8.56,8.82,8.82,8.38
8.75,8.75,8.75,8.75
8.75,8.85,8.94,8.70
8.85,8.79,8.85,8.79
8.75,8.70,8.85,8.50
8.65,8.66,8.66,8.65
8.68,8.68,8.68,8.68
8.70,8.70,8.70,8.70
8.79,9.07,9.24,8.79
9.00,9.03,9.08,8.95
9.06,9.01,9.09,9.00
9.00,9.04,9.04,8.85
8.92,8.92,8.92,8.92
8.92,8.92,8.92,8.92
8.78,8.85,8.87,8.78
8.85,8.85,8.85,8.85
8.80,8.80,8.80,8.80
8.52,9.11,9.11,8.52
8.61,9.09,9.09,8.61
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
9.00,9.23,9.25,9.00
9.23,9.23,9.23,9.23
9.10,9.10,9.14,9.10
9.13,9.80,10.00,9.13
9.55,9.51,9.80,9.29
9.64,10.07,10.30,9.48
10.40,10.75,10.75,10.22
10.31,10.45,10.75,10.02
11.65,11.00,12.75,10.90
11.19,10.50,11.45,10.12
10.60,9.73,10.65,9.50
9.50,8.75,9.50,8.75
8.88,8.65,8.99,8.65
8.88,8.92,9.28,8.75
9.10,9.31,9.72,9.06
9.40,9.40,9.85,8.98
9.05,9.40,9.55,9.00
9.30,9.59,9.70,9.30
9.65,9.70,9.70,9.65
9.74,9.74,9.74,9.74
9.74,9.74,9.74,9.74
9.53,9.61,9.61,9.53
9.62,9.62,9.94,9.30
9.37,9.33,9.55,9.33
9.48,9.50,9.62,9.30
9.34,9.26,9.93,9.16
9.22,9.22,9.38,9.10
9.30,9.43,9.84,9.24
9.30,9.24,9.42,9.10
9.25,9.54,9.57,9.15
9.25,9.49,9.80,9.25
9.23,9.47,9.70,9.22
9.50,9.50,9.50,9.32
9.50,9.21,9.72,9.21
9.42,9.45,9.56,9.27
9.36,9.26,9.55,9.26
9.26,8.75,9.26,8.60
8.74,8.67,9.09,8.67
8.86,8.96,9.20,8.74
9.00,8.95,9.06,8.89
8.92,8.82,8.97,8.82
8.81,8.80,8.86,8.72
8.80,9.46,9.57,8.70
9.46,9.46,9.72,9.44
9.42,9.07,9.52,8.60
8.96,8.96,8.97,8.95
8.85,8.81,8.92,8.74
8.74,8.66,8.75,8.62
8.65,8.54,8.68,8.45
8.54,9.44,9.48,8.36
9.35,9.35,9.46,9.24
9.40,9.34,9.40,9.33
9.30,9.55,9.80,9.27
9.65,9.66,9.77,9.41
9.60,9.43,9.94,9.22
9.13,9.06,9.78,9.06
8.80,9.18,9.73,8.80
9.02,10.43,10.56,8.85
10.30,9.40,10.66,8.81
9.10,9.30,9.40,9.03
9.22,9.35,9.41,8.80
9.35,9.80,9.82,9.20
9.86,9.78,9.87,9.56
9.68,9.68,9.68,9.47
9.59,10.00,10.10,9.59
10.20,10.05,11.17,9.51
10.05,10.45,10.45,10.05
10.42,10.42,10.42,10.42
10.05,10.21,10.26,9.50
9.85,10.45,10.51,9.72
10.08,10.43,10.50,9.74
10.19,10.90,11.45,9.98
10.80,10.50,10.90,10.07
10.62,11.36,11.37,10.57
11.09,11.78,12.00,10.64
11.75,11.79,11.80,11.75
11.65,11.76,11.78,10.77
11.51,11.43,11.57,11.43
11.41,11.41,11.54,11.03
11.50,11.63,11.90,11.33
12.27,11.69,12.27,11.69
11.72,11.62,11.72,11.62
11.68,10.30,11.68,10.28
10.30,10.88,11.00,10.21
10.85,11.15,11.15,10.70
11.16,11.65,12.14,11.00
11.73,11.41,11.85,11.41
11.62,11.04,11.62,11.04
10.80,10.00,10.80,9.93
10.00,9.35,10.00,9.35
9.55,8.74,9.55,8.62
8.90,8.80,8.99,8.76
8.81,8.96,8.98,8.81
9.09,8.86,9.09,8.83
8.75,9.02,9.65,8.50
9.00,9.00,9.00,8.87
8.93,8.74,8.93,8.74
8.79,8.98,9.57,8.70
9.27,8.76,9.34,8.70
9.02,8.90,9.16,8.82
8.81,8.85,8.90,8.80
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.84,8.80,8.95,8.80
8.81,8.75,8.81,8.75
8.84,8.95,8.95,8.84
8.99,8.73,9.01,8.73
8.90,8.48,8.90,8.31
8.55,7.93,8.55,7.93
8.00,7.90,8.49,7.50
8.05,7.78,8.21,7.60
7.97,7.63,8.21,7.63
7.70,7.78,7.92,7.54
7.73,7.45,7.91,7.40
7.44,7.20,7.71,7.15
7.10,7.05,7.15,7.00
6.96,6.88,7.10,6.81
6.85,7.59,7.60,6.67
7.37,7.30,7.59,7.05
7.24,7.11,7.24,7.02
7.29,7.44,7.44,7.29
7.20,7.07,7.20,7.06
7.00,7.14,7.14,7.00
7.00,7.01,7.01,7.00
7.20,7.02,7.20,7.02
6.81,7.05,7.10,6.81
7.05,7.05,7.05,7.05
6.90,6.96,6.96,6.85
6.86,6.96,6.96,6.86
6.96,6.96,6.96,6.96
6.93,6.96,6.96,6.86
6.86,6.86,6.95,6.86
6.87,6.77,6.87,6.75
7.00,6.85,7.00,6.85
7.06,6.95,7.13,6.95
6.30,7.00,7.35,6.25
7.00,7.65,7.71,7.00
7.72,7.66,7.85,7.25
7.65,7.85,7.99,7.65
7.85,7.90,8.01,7.65
7.76,7.65,7.91,7.65
7.65,7.65,7.65,7.65
7.60,7.60,7.60,7.60
7.86,7.60,7.86,7.60
7.60,7.60,7.60,7.60
7.66,7.91,7.91,7.65
7.97,7.88,7.98,7.88
8.00,8.00,8.00,7.90
7.94,7.93,7.94,7.90
7.94,7.95,7.95,7.94
7.95,7.95,7.95,7.95
7.93,7.90,7.93,7.90
7.90,7.90,7.90,7.90
7.92,8.08,8.08,7.92
8.08,8.04,8.08,8.00
8.04,8.04,8.04,8.04
8.09,7.97,8.09,7.97
8.12,8.00,8.12,7.90
8.01,7.90,8.01,7.90
8.09,8.00,8.09,7.91
8.18,8.15,8.18,8.15
8.00,8.05,8.32,8.00
7.90,8.00,8.11,7.90
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.90,7.95,7.95,7.90
7.95,7.91,7.95,7.90
7.91,7.91,7.91,7.91
7.91,7.91,7.91,7.91
7.91,7.91,7.91,7.91
7.91,7.91,7.91,7.91
7.90,7.70,7.90,7.70
7.89,7.76,7.90,7.76
7.77,7.57,7.77,7.57
7.52,7.52,7.52,7.52
7.52,7.52,7.52,7.52
7.52,7.52,7.52,7.52
7.50,7.42,7.60,7.42
7.42,7.25,7.42,7.25
7.25,7.25,7.25,7.25
7.35,7.36,7.36,7.35
7.36,7.36,7.36,7.36
7.40,7.40,7.40,7.40
7.27,7.27,7.27,7.24
7.13,7.13,7.13,7.13
7.10,7.10,7.10,7.10
7.15,7.10,7.15,7.10
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
6.50,6.25,6.50,6.25
6.38,6.25,6.39,6.25
6.29,6.15,6.29,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
5.97,5.75,5.99,5.75
5.80,5.75,5.80,5.51
5.65,5.65,5.65,5.65
5.81,5.81,5.81,5.81
5.67,5.67,5.67,5.67
5.67,5.50,5.67,5.50
5.50,5.50,5.50,5.50
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.65,6.10,6.10,5.65
6.10,5.98,6.10,5.82
5.83,6.00,6.05,5.83
5.86,5.87,6.05,5.84
5.99,6.43,6.50,5.99
6.50,6.50,6.51,6.48
6.63,7.10,7.10,6.63
7.22,7.15,7.26,7.15
6.99,7.50,7.50,6.99
7.50,7.41,7.70,7.24
7.50,7.59,7.60,7.49
7.60,7.71,7.76,7.57
7.65,7.60,7.65,7.40
7.00,7.40,7.42,7.00
7.29,10.50,10.50,7.26
9.05,7.87,9.05,7.81
8.03,8.00,8.03,8.00
7.81,7.92,7.92,7.81
7.75,7.99,8.00,7.67
8.00,8.00,8.00,8.00
7.85,7.86,7.98,7.85
7.77,7.60,7.77,7.50
7.87,8.12,8.50,7.71
7.97,7.64,7.97,7.64
7.83,7.85,7.85,7.83
7.65,7.84,7.84,7.65
7.76,7.76,7.76,7.76
7.79,8.00,8.00,7.79
8.02,8.00,8.02,7.99
8.00,8.00,8.00,8.00
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.90,7.90,7.90,7.90
7.70,7.72,7.72,7.70
7.78,7.80,7.80,7.78
7.80,7.80,7.80,7.80
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.68,7.70,7.70,7.68
7.70,7.70,7.70,7.70
7.70,7.77,7.77,7.70
7.88,8.05,8.10,7.88
8.07,8.15,8.15,8.06
8.18,8.08,8.18,8.07
8.06,8.06,8.20,8.06
8.25,8.11,8.25,8.11
8.11,8.11,8.11,8.11
8.06,7.99,8.06,7.89
7.99,7.99,7.99,7.99
7.80,7.25,7.80,7.25
7.21,7.28,7.28,7.21
7.28,7.28,7.28,7.28
7.13,7.00,7.13,6.99
6.95,6.89,6.95,6.89
7.00,6.93,7.00,6.82
6.99,6.79,6.99,6.79
6.80,6.80,6.80,6.78
6.80,6.46,6.80,6.14
6.61,6.75,6.80,6.60
6.57,6.57,6.57,6.57
6.57,6.57,6.57,6.57
6.42,6.35,6.42,6.35
6.20,6.00,6.20,6.00
6.17,6.41,6.50,6.17
6.27,6.27,6.27,6.27
6.27,6.27,6.27,6.27
6.10,6.13,6.13,5.99
6.13,6.13,6.13,6.13
6.02,6.12,6.12,6.02
6.00,6.12,6.12,6.00
6.00,5.77,6.01,5.77
5.85,5.77,5.85,5.66
5.91,5.95,5.95,5.91
5.95,5.95,5.95,5.95
6.00,5.98,6.00,5.98
5.83,5.89,5.89,5.82
5.83,5.83,5.85,5.82
5.83,5.83,5.83,5.83
5.87,5.87,5.87,5.87
5.82,5.84,5.85,5.82
5.87,5.87,5.89,5.87
5.87,5.82,5.89,5.82
5.96,5.96,5.96,5.96
5.84,5.81,5.84,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.61,5.40,5.61,5.40
5.40,5.40,5.40,5.40
5.30,5.10,5.30,5.10
5.05,4.88,5.05,4.88
4.88,4.88,4.88,4.88
4.98,5.00,5.00,4.88
5.10,5.10,5.10,5.10
5.10,5.10,5.10,5.10
5.10,5.10,5.10,5.10
5.01,5.01,5.01,5.01
4.95,4.95,4.95,4.95
4.95,4.95,4.95,4.95
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
5.06,5.06,5.06,5.01
5.16,5.18,5.18,5.16
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.40,5.40,5.40,5.37
5.24,5.00,5.24,5.00
5.00,5.00,5.00,5.00
5.00,5.05,5.14,4.99
5.10,5.29,5.29,5.10
5.23,5.20,5.23,5.20
5.32,5.35,5.48,5.31
5.25,5.42,5.55,5.25
5.41,5.45,5.55,4.89
5.56,5.52,5.58,5.52
5.45,5.55,5.61,5.45
5.55,5.53,5.55,5.53
5.54,5.54,5.54,5.49
5.54,5.55,5.55,5.53
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.43,5.61,5.85,5.43
5.63,5.61,5.64,5.61
5.70,5.67,5.76,5.65
5.57,5.55,5.58,5.51
5.65,5.65,5.65,5.65
5.71,5.65,5.71,5.65
5.63,5.63,5.64,5.61
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.37,5.48,5.48,5.20
5.48,5.48,5.48,5.48
5.37,5.60,5.60,5.37
5.50,5.52,5.52,5.50
5.52,5.52,5.52,5.52
5.48,5.49,5.53,5.48
5.43,5.52,5.53,5.43
5.53,5.55,5.55,5.52
5.55,5.55,5.55,5.55
5.53,5.45,5.53,5.44
5.53,5.53,5.53,5.45
5.53,5.50,5.53,5.50
5.53,5.46,5.53,5.46
5.46,5.46,5.46,5.46
5.37,5.32,5.37,5.30
5.31,5.40,5.40,5.30
5.30,5.42,5.42,5.27
5.42,5.42,5.42,5.42
5.40,5.45,5.45,5.40
5.56,5.68,5.68,5.56
5.65,6.20,6.20,5.65
6.40,6.44,6.44,6.35
6.24,6.35,6.35,6.24
6.14,6.14,6.16,6.14
6.14,5.80,6.14,5.80
5.75,5.54,5.75,5.54
5.41,5.70,5.70,5.35
5.58,5.60,5.60,5.44
5.72,5.75,5.75,5.72
5.98,6.00,6.25,5.96
6.00,6.22,6.25,6.00
5.98,6.01,6.01,5.98
6.01,6.01,6.01,6.01
6.00,5.98,6.00,5.97
6.00,6.30,6.30,5.73
6.15,6.45,6.45,6.15
6.00,6.11,6.11,6.00
6.21,6.30,6.44,6.20
6.32,6.45,6.45,6.30
6.45,6.34,6.45,6.34
6.45,6.42,6.50,6.29
6.45,6.45,6.45,6.45
6.45,6.41,6.45,6.41
6.05,6.50,6.50,6.00
6.42,6.00,6.42,6.00
6.34,6.31,6.40,6.06
6.16,6.21,6.21,6.16
6.32,6.13,6.32,6.13
6.30,6.21,6.36,6.21
6.21,6.21,6.21,6.21
6.45,6.40,6.63,6.40
6.41,6.44,6.44,6.41
6.40,6.00,6.40,5.73
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.26,6.49,6.49,6.26
6.48,6.48,6.48,6.48
6.42,6.40,6.42,6.40
6.40,6.40,6.40,6.40
6.50,6.43,6.50,6.40
6.40,6.40,6.40,6.40
6.40,6.44,6.50,6.24
6.48,6.47,6.48,6.47
6.48,6.65,6.65,6.48
6.75,6.48,6.75,6.10
6.51,6.65,6.65,6.36
6.72,6.58,6.72,6.34
6.46,6.56,6.60,6.40
6.35,6.60,6.60,6.35
6.54,6.60,6.60,6.54
6.59,6.70,6.70,6.54
6.66,6.80,6.80,6.65
6.80,6.80,6.80,6.80
6.85,6.96,7.19,6.85
7.08,7.00,7.09,6.94
7.00,7.15,7.21,6.90
7.20,7.20,7.20,7.20
7.19,7.25,7.25,7.19
7.24,7.23,7.24,7.20
7.05,7.16,7.20,6.90
7.05,7.05,7.15,7.05
7.19,7.24,7.28,6.93
7.23,7.28,7.29,7.22
7.34,7.44,7.49,7.34
7.58,7.48,8.00,7.29
7.52,7.67,7.87,7.52
7.45,7.50,7.64,7.45
7.35,7.19,7.35,7.08
7.13,7.10,7.15,7.10
7.25,7.09,7.25,7.09
7.09,7.09,7.09,7.09
6.99,6.95,7.03,6.95
6.75,6.89,6.90,6.71
6.92,7.15,7.85,6.89
7.12,7.28,7.36,6.50
7.34,7.15,7.35,7.15
7.20,7.33,7.35,7.20
7.47,7.50,7.55,7.33
7.48,7.25,7.53,7.25
7.36,7.33,7.46,7.26
7.35,7.25,7.40,7.25
7.40,7.26,7.41,7.25
7.25,7.30,7.50,7.25
7.78,7.29,7.78,7.25
7.39,7.30,7.40,7.30
7.42,7.44,7.44,7.42
7.37,7.28,7.37,7.25
7.20,7.23,7.27,6.76
7.16,7.19,7.30,6.94
7.17,7.62,7.85,7.02
7.60,7.03,7.98,7.03
7.08,7.12,7.45,7.04
7.00,7.21,7.42,7.00
7.20,7.14,7.31,6.90
7.03,7.04,7.15,7.00
7.11,7.06,7.16,7.03
7.14,7.19,7.23,7.14
7.19,7.21,7.27,7.10
7.22,7.23,7.27,7.16
7.06,7.31,7.31,7.02
7.26,7.07,7.45,7.07
7.24,7.30,7.30,7.23
7.18,7.41,7.44,7.14
7.27,7.25,7.27,7.20
7.27,7.21,7.43,6.80
7.21,7.21,7.21,7.21
7.23,7.36,7.36,7.23
7.22,7.28,7.45,7.15
7.25,7.25,7.25,7.25
7.32,7.25,7.32,7.25
7.25,7.42,7.42,7.25
7.30,7.55,7.75,7.30
7.50,7.65,7.70,7.50
7.80,7.95,8.05,7.80
7.91,7.63,7.93,7.50
7.90,7.65,7.90,7.60
7.80,7.95,7.95,7.80
7.85,7.95,7.95,7.85
7.95,7.98,8.00,7.95
7.99,7.95,8.00,7.90
7.95,8.05,8.05,7.95
7.90,7.90,8.00,7.90
7.90,8.00,8.00,7.90
8.00,8.05,8.05,8.00
8.00,8.25,8.34,8.00
7.95,7.75,7.95,7.75
7.90,7.92,7.92,7.90
7.95,7.63,7.95,7.63
7.70,7.91,7.95,7.68
7.88,7.85,7.90,7.76
7.85,7.35,7.85,7.15
7.25,7.25,7.30,7.20
7.35,7.40,7.40,7.29
7.25,7.40,7.40,7.25
7.30,7.25,7.40,7.25
7.30,7.20,7.35,7.20
7.25,7.40,7.45,7.25
7.55,8.10,8.10,7.35
8.10,8.20,8.72,7.95
8.40,8.25,8.40,8.10
8.25,7.85,8.30,7.80
8.05,8.50,8.50,8.00
8.40,8.40,8.50,8.31
8.40,8.09,8.45,7.90
8.25,8.35,8.35,8.25
8.42,8.35,8.71,8.35
