MON,Monsanto Company Common Stock,NASDAQ
104.40,103.19,104.50,102.32
101.57,101.70,102.60,100.49
102.72,101.40,103.00,101.24
101.65,100.84,102.27,99.23
101.17,98.75,101.17,98.59
98.54,98.80,99.41,97.89
99.20,96.97,99.61,96.75
96.53,98.42,98.49,96.50
97.54,97.89,98.38,97.25
98.50,98.71,99.04,98.23
98.88,99.19,99.36,98.68
99.87,101.40,101.69,99.62
101.26,101.49,102.09,100.90
102.59,103.34,103.54,102.28
103.17,102.95,103.44,102.19
103.21,103.27,103.71,102.36
103.37,101.58,103.50,101.40
102.00,102.94,103.44,101.76
103.03,103.03,103.31,102.31
103.00,104.16,104.18,102.64
104.00,103.93,104.47,103.80
104.14,103.90,104.80,103.50
102.64,101.74,102.85,101.58
100.39,100.71,101.92,100.00
100.60,100.51,100.86,99.96
100.28,101.56,101.87,100.06
100.25,100.43,100.85,99.76
100.94,98.78,100.98,98.75
99.53,97.37,100.19,97.32
97.50,97.46,98.10,97.19
97.68,97.25,97.72,96.90
96.62,95.02,96.79,94.71
95.08,95.00,95.52,94.87
95.51,97.34,97.81,95.25
97.12,96.25,97.88,95.74
95.61,95.68,96.07,94.56
96.30,97.10,97.67,96.03
97.21,97.02,97.86,96.89
96.15,98.05,98.17,95.99
97.55,94.99,97.56,94.90
95.07,95.28,96.20,94.92
95.34,95.88,96.17,94.77
95.56,94.81,96.37,94.68
95.25,96.25,96.50,94.00
96.76,96.22,96.81,95.75
97.07,97.65,99.65,97.07
98.03,97.51,98.09,97.30
97.55,97.12,97.91,96.65
97.02,97.25,98.25,96.28
97.25,97.89,98.50,97.24
99.09,99.18,100.34,99.05
99.13,100.90,100.96,98.84
100.80,101.49,101.55,100.12
101.84,99.89,102.12,99.89
100.87,102.01,102.02,100.52
102.50,102.73,102.97,101.92
103.00,102.94,103.19,102.14
102.69,102.98,103.06,102.43
103.11,104.18,105.00,102.59
105.25,105.70,105.74,104.63
105.62,104.43,105.62,104.13
104.48,107.28,107.59,104.29
107.23,106.87,107.73,106.50
107.13,106.05,107.38,105.84
105.61,105.60,106.43,105.50
105.86,105.41,106.40,105.32
105.24,105.29,106.00,105.03
105.74,106.14,106.18,105.05
105.74,105.61,106.46,105.45
104.59,104.37,105.20,104.04
104.25,105.48,105.48,103.00
102.66,104.04,104.70,101.78
103.47,105.27,105.49,103.45
105.20,105.63,106.18,104.62
104.82,104.67,106.19,104.65
104.46,103.21,104.62,103.12
103.62,103.55,104.57,103.23
104.50,105.18,105.47,104.20
104.74,106.58,106.62,104.69
105.97,106.71,107.09,105.85
106.02,104.91,106.12,104.78
105.41,105.34,106.37,104.75
105.12,105.60,106.16,105.10
105.81,105.74,106.32,105.27
105.80,106.05,106.07,105.32
106.39,107.48,107.95,105.81
107.46,107.62,108.13,106.72
107.36,107.31,107.68,106.11
107.15,108.00,108.10,106.57
108.16,108.20,108.81,107.77
107.97,106.62,108.30,106.47
106.60,105.95,107.00,105.14
105.95,104.88,106.61,104.88
105.04,105.15,105.39,104.33
105.32,103.64,105.37,103.49
103.50,103.22,103.75,102.88
103.48,104.27,104.33,103.07
104.62,104.00,105.11,103.92
104.01,107.22,107.40,103.76
107.38,106.50,107.54,106.42
106.02,108.51,108.93,106.02
107.84,109.99,109.99,107.72
109.85,110.46,110.87,109.42
110.23,111.06,111.31,110.22
111.06,110.75,111.58,110.42
110.40,110.44,110.70,109.58
109.98,109.90,110.92,109.00
110.63,111.91,112.01,109.92
111.80,113.86,114.08,111.50
113.54,113.42,114.25,113.13
113.50,113.91,113.94,112.44
113.83,113.89,114.32,113.31
114.24,113.33,114.50,113.09
113.73,113.29,114.56,113.15
112.80,111.58,112.90,111.11
111.65,112.10,112.85,110.91
111.97,110.97,112.00,110.43
112.01,111.75,112.62,110.71
111.75,111.65,112.07,111.44
111.27,111.75,112.54,110.76
110.90,110.67,112.44,110.44
110.39,110.26,111.31,110.04
111.23,110.66,111.45,110.08
110.95,110.96,111.99,110.83
111.04,112.40,112.43,111.04
112.77,113.78,113.81,111.34
113.47,113.81,114.09,113.05
114.20,113.73,114.83,113.23
114.20,114.56,114.79,113.61
114.52,114.93,114.95,114.11
114.76,115.31,115.70,113.55
115.28,115.39,115.71,115.10
115.65,115.80,116.48,115.17
115.86,116.55,116.80,115.55
116.12,116.31,117.50,115.97
115.98,116.35,116.80,115.03
116.82,115.68,117.43,115.37
115.05,113.24,115.05,112.78
114.14,115.23,116.81,113.61
115.08,111.89,115.30,111.02
112.42,113.06,113.42,111.76
112.61,111.40,113.19,111.29
111.84,112.59,112.92,111.46
112.66,113.00,113.72,112.56
112.78,112.68,112.98,112.37
112.91,113.11,113.11,112.07
113.48,113.50,114.37,113.07
113.29,110.81,113.46,110.18
110.10,108.83,110.17,107.61
107.72,107.94,109.09,107.60
107.84,107.58,108.71,107.58
107.89,108.02,108.50,107.44
108.55,106.98,108.55,106.31
107.30,107.25,107.58,106.06
106.29,106.55,107.03,105.72
106.68,104.63,107.35,104.08
105.00,106.65,106.84,104.86
106.28,107.15,107.46,104.63
107.11,108.28,108.38,106.88
108.18,110.75,110.84,108.06
110.55,111.33,111.75,110.05
111.41,111.27,111.95,110.64
110.88,109.42,111.19,109.34
109.26,109.88,110.92,108.76
109.74,109.49,110.25,109.28
108.36,110.01,110.20,108.36
110.62,109.20,110.62,109.20
109.60,110.70,110.82,109.17
110.56,112.45,112.95,110.53
112.11,108.97,112.33,108.88
109.09,108.71,109.80,108.57
109.05,109.01,109.25,107.96
108.75,108.88,109.63,108.54
108.99,110.02,110.68,108.57
109.33,111.13,112.00,109.24
111.87,113.24,113.52,111.14
112.79,112.91,113.35,112.23
113.44,113.74,113.99,113.07
113.86,114.08,114.62,113.35
113.61,113.60,114.00,112.77
113.22,111.85,113.41,111.85
111.66,112.61,112.80,110.10
112.99,111.95,114.05,111.70
113.05,113.21,113.66,112.02
113.65,113.91,114.81,113.59
114.00,114.32,114.47,113.83
114.11,112.87,114.29,112.10
113.00,114.00,114.05,112.43
114.83,113.28,115.00,112.84
113.76,112.74,114.25,112.73
113.09,113.16,114.16,112.85
113.50,111.72,114.30,111.69
111.72,110.80,112.25,110.70
110.94,112.32,112.56,110.57
113.07,113.77,113.93,111.78
113.82,113.99,114.48,112.70
113.96,114.42,116.00,111.63
116.78,117.04,117.47,116.00
117.00,114.28,117.40,113.86
114.05,112.30,114.64,112.03
112.46,112.90,113.36,111.69
112.83,115.08,115.11,112.83
114.82,112.54,114.95,112.34
112.24,110.90,112.70,110.83
111.65,110.29,111.86,109.73
110.32,110.63,111.08,109.38
111.23,112.52,113.19,110.85
112.26,112.95,113.13,112.02
112.73,112.73,113.06,112.26
112.53,111.94,112.87,111.91
111.84,112.13,112.41,111.84
112.16,110.60,112.87,110.59
110.57,109.67,111.12,109.40
109.85,110.27,110.65,109.47
110.57,110.46,111.57,110.26
110.36,110.70,110.96,110.10
110.42,110.24,110.70,109.67
111.09,112.20,112.29,110.27
111.37,114.85,115.00,111.37
114.68,114.00,114.77,113.44
114.50,115.94,116.06,113.98
115.51,115.82,116.73,115.44
115.93,115.66,116.12,114.99
116.18,115.97,116.85,115.81
116.00,116.91,117.27,115.49
116.83,117.00,117.40,116.28
116.51,115.40,117.00,115.01
115.25,116.04,116.25,115.21
115.81,116.19,116.65,115.81
116.24,115.90,116.71,115.50
116.19,116.80,116.95,115.57
116.54,119.30,119.53,116.48
119.60,119.92,120.25,119.41
120.00,120.19,120.50,119.74
120.25,120.28,121.75,120.20
120.79,121.57,121.60,120.52
121.23,121.85,122.00,121.00
121.95,122.39,122.81,121.79
121.31,121.20,122.31,120.45
121.20,121.30,121.74,120.83
121.51,121.96,122.50,120.52
122.00,121.72,122.01,121.28
121.47,121.35,122.33,121.10
121.00,121.35,121.65,120.46
121.02,120.75,121.73,120.58
120.87,120.91,121.91,120.59
120.93,119.67,121.09,119.26
119.67,119.62,119.80,118.48
119.44,120.00,120.07,118.92
120.01,121.36,121.46,119.78
121.84,121.77,122.03,120.92
121.98,122.08,122.54,121.50
122.14,122.10,123.99,121.38
122.15,120.63,122.78,120.60
126.13,126.73,128.79,126.00
127.00,126.18,127.86,125.50
125.30,125.00,125.98,124.86
124.36,124.74,125.03,124.03
124.50,124.30,125.07,124.00
124.68,126.53,127.48,124.68
126.55,126.52,126.85,125.82
126.03,125.25,126.63,125.10
125.00,124.56,125.28,124.13
124.61,123.47,124.95,123.23
122.60,122.56,123.05,121.96
122.43,120.90,122.56,120.60
121.17,120.00,121.54,119.81
120.35,119.98,121.17,119.70
121.02,120.18,121.29,119.89
119.76,119.59,120.61,119.36
120.00,119.98,120.60,119.77
119.39,118.96,119.83,118.83
119.24,118.77,120.01,118.67
118.34,116.27,118.79,116.16
116.39,116.19,116.50,115.70
116.05,115.79,116.87,115.64
115.79,114.97,116.21,114.71
115.00,114.41,115.59,113.93
114.94,114.39,115.59,114.30
113.79,113.09,114.58,113.09
112.17,113.59,113.98,112.13
113.77,114.91,115.15,112.87
114.22,115.00,115.39,114.09
114.71,116.05,116.17,114.71
116.37,115.15,116.71,114.93
115.34,115.47,115.83,114.60
115.45,115.42,116.42,115.16
115.35,115.71,115.96,114.69
115.74,116.87,117.00,115.31
116.81,117.06,117.44,116.77
117.34,118.99,119.17,117.05
120.03,119.43,120.10,119.24
119.42,119.83,120.14,119.24
119.91,120.92,121.00,119.65
121.23,117.65,121.23,117.52
117.86,116.62,118.13,116.52
117.12,117.51,117.61,116.45
117.85,117.12,117.91,117.00
117.17,115.97,117.61,115.60
115.72,115.76,115.93,114.92
116.03,115.65,116.54,115.45
115.90,114.94,115.92,114.60
115.44,115.30,115.93,115.18
114.93,113.63,115.35,113.25
113.57,114.26,114.43,113.04
114.26,114.67,114.81,114.01
114.12,114.44,114.90,114.05
113.74,113.01,113.85,111.03
112.82,113.62,114.24,112.80
113.42,113.05,113.80,112.63
113.13,113.14,113.73,112.57
113.27,113.92,113.98,112.76
114.03,113.69,114.50,113.28
114.92,115.49,115.52,114.28
116.01,115.11,116.33,114.74
114.68,115.25,115.75,114.65
115.22,114.57,115.73,114.54
114.86,115.35,115.51,114.86
115.00,113.24,115.00,113.13
112.95,113.07,113.39,112.31
112.60,112.93,113.58,112.12
112.78,112.51,113.26,112.34
111.79,110.78,112.00,110.43
110.54,110.19,111.02,109.36
110.88,109.81,110.88,109.57
110.01,110.46,110.97,109.89
110.27,108.23,110.45,108.02
106.82,109.73,110.07,105.76
108.47,107.69,110.33,107.57
107.45,106.72,108.64,106.72
106.82,105.91,107.73,105.88
106.21,107.87,108.75,106.21
106.90,108.83,109.42,106.06
107.29,110.66,111.10,107.20
111.59,111.28,111.76,110.32
111.34,112.63,112.81,111.05
113.00,113.55,113.85,112.28
114.27,113.48,114.85,113.48
114.87,112.81,114.87,112.56
112.68,113.28,113.55,112.41
112.60,112.82,113.14,112.13
113.28,113.48,114.00,112.95
113.52,112.18,114.20,111.68
111.85,113.69,115.47,111.85
114.58,115.04,115.28,114.17
115.26,113.93,115.57,113.43
113.49,113.39,114.17,112.85
113.85,113.82,114.26,113.25
114.25,114.51,114.77,113.89
114.84,114.44,115.43,113.77
114.55,116.89,117.13,114.50
116.70,118.31,118.36,116.70
118.25,118.99,119.49,117.79
118.74,119.47,120.03,118.69
119.10,118.97,119.69,118.65
118.66,118.38,119.19,118.22
118.72,119.33,119.80,118.50
119.14,119.56,119.78,118.83
119.28,119.52,120.03,119.00
120.81,120.81,121.15,120.18
120.80,120.53,120.80,120.23
120.09,119.47,121.02,119.45
119.55,120.86,120.99,119.26
120.55,119.91,120.99,119.64
119.60,118.85,120.14,118.34
116.88,118.82,119.31,116.88
118.74,120.86,120.91,118.54
120.48,121.09,121.29,120.04
121.30,120.86,121.56,120.72
120.75,120.02,120.75,119.61
119.42,120.30,120.69,119.24
120.61,119.35,120.83,118.98
119.45,120.07,121.21,119.41
119.17,117.94,119.47,117.93
118.83,117.79,119.23,117.04
116.76,116.60,118.45,116.20
116.84,118.40,119.00,116.84
120.00,119.59,120.11,118.21
119.89,121.12,122.29,119.89
121.55,122.04,122.32,121.48
121.63,122.67,122.95,121.55
122.00,120.97,122.07,120.97
121.08,121.44,121.77,120.57
121.07,121.45,121.85,120.97
121.17,121.11,121.63,120.46
121.20,119.47,121.42,119.40
119.53,119.74,120.37,118.65
118.84,117.31,119.32,116.70
117.50,116.25,118.10,115.92
116.27,117.21,118.88,115.16
119.01,119.19,119.59,118.16
119.54,119.04,120.22,118.97
119.00,119.56,119.77,117.95
120.00,117.86,120.85,117.30
116.52,117.51,118.33,116.32
118.25,117.32,119.16,117.26
117.33,117.59,117.83,116.30
118.76,117.57,118.76,116.79
117.66,118.28,118.98,117.19
118.68,120.00,120.18,118.34
119.51,118.45,119.98,118.39
118.06,119.11,119.15,118.06
118.27,118.62,119.46,118.06
118.97,117.35,119.05,117.12
117.35,118.49,118.97,117.26
118.00,117.98,119.24,117.62
118.55,118.88,119.11,117.26
119.57,120.35,120.67,119.40
119.91,119.06,120.15,118.74
119.89,120.86,121.47,119.69
120.93,120.22,120.93,119.96
119.88,121.25,121.51,119.50
122.08,121.47,122.12,120.58
121.57,122.48,123.03,121.57
123.13,122.77,123.20,122.00
122.81,124.77,125.15,122.81
124.63,124.66,125.31,123.91
123.95,124.56,124.81,123.55
124.34,125.46,125.75,123.94
125.03,124.91,125.11,124.00
124.26,124.56,124.80,124.18
124.45,124.94,125.34,123.79
125.25,124.23,126.00,124.16
123.82,119.97,124.10,119.90
119.89,120.43,121.27,119.57
120.43,121.30,121.37,119.83
121.09,120.20,121.64,119.81
119.59,119.86,120.05,118.78
120.00,119.27,120.00,118.75
118.50,118.17,119.25,117.69
118.14,118.38,119.22,118.00
117.33,117.04,117.57,116.42
116.93,116.91,117.87,116.87
117.39,118.44,118.84,116.98
117.65,116.87,117.88,115.82
117.17,117.91,118.12,117.14
117.06,116.84,117.59,116.48
116.44,117.16,117.83,115.51
116.17,115.38,116.77,115.20
115.81,115.75,117.14,115.55
114.04,113.49,115.26,111.93
113.28,113.58,114.56,112.96
113.73,112.43,114.22,112.42
112.61,112.25,112.61,111.16
112.51,112.73,113.22,112.04
112.95,113.38,113.81,112.22
112.75,112.54,113.43,112.24
114.66,116.96,117.13,113.62
116.72,116.30,116.88,115.32
115.78,117.09,117.77,115.70
117.40,117.85,118.25,117.15
117.99,117.14,118.43,116.89
117.40,119.32,119.51,116.90
119.50,120.14,120.20,118.81
120.53,119.49,120.68,119.47
119.26,119.08,119.44,118.52
119.34,119.36,119.93,119.07
119.07,118.93,119.34,118.38
118.37,116.70,118.64,116.40
116.97,117.37,117.59,116.72
117.30,117.28,117.73,116.61
116.68,116.87,117.28,116.13
116.80,117.49,117.74,116.42
117.48,118.46,119.01,117.44
118.46,117.70,118.86,117.63
116.85,115.00,116.93,114.95
114.52,115.00,115.45,114.35
114.90,113.96,114.97,113.61
117.88,118.44,118.66,115.84
116.67,115.92,117.85,115.88
115.96,116.65,117.14,115.94
116.64,116.30,117.25,116.02
116.08,119.13,119.31,115.34
120.12,120.79,123.82,118.36
120.54,118.00,120.94,117.65
116.84,116.06,117.83,115.93
116.47,118.25,118.56,115.95
118.68,120.72,120.96,118.59
120.32,120.82,120.90,119.87
120.91,120.32,120.99,120.22
120.02,119.91,120.65,119.31
119.98,118.77,119.98,118.44
118.83,120.00,120.13,118.60
120.14,120.29,121.09,119.77
119.60,117.93,119.62,117.90
118.19,118.56,119.32,118.03
118.18,118.60,120.00,118.18
119.05,116.98,119.09,116.75
117.37,116.61,117.47,115.92
116.53,116.58,117.03,115.62
116.90,115.75,117.11,115.50
114.23,113.58,115.11,113.32
113.79,113.80,114.43,113.19
114.01,113.92,114.77,113.51
113.56,113.54,114.44,112.94
114.08,114.49,115.13,113.57
115.06,115.08,115.45,114.21
114.91,114.12,115.10,113.87
113.07,112.49,113.43,112.34
112.51,112.85,113.18,112.37
113.29,113.14,113.67,112.22
112.92,114.45,114.64,112.92
113.99,112.63,114.23,112.57
113.11,114.34,114.67,113.02
114.14,112.78,114.70,112.64
112.20,106.32,112.20,106.20
106.82,107.30,108.34,105.96
107.30,105.21,108.20,105.07
104.15,103.28,105.46,103.14
104.96,106.59,107.42,103.43
106.80,107.66,107.82,106.70
107.91,108.35,108.48,107.15
107.65,107.70,108.04,107.01
107.45,107.80,108.03,106.70
107.21,105.98,108.27,105.58
107.03,106.51,107.37,106.12
108.00,108.81,109.05,107.00
109.59,108.68,109.59,108.38
108.53,107.80,108.68,107.53
108.43,107.32,108.69,106.94
107.70,107.82,108.32,107.29
107.79,107.08,107.95,106.93
106.93,107.00,107.24,106.28
107.09,106.37,107.44,106.11
106.29,105.35,106.65,105.00
105.23,104.05,105.33,103.87
103.89,102.86,104.05,102.48
102.63,101.46,102.64,101.21
101.65,101.62,101.78,99.98
101.69,102.00,102.65,101.37
102.16,103.02,103.21,101.96
103.33,101.89,103.63,101.73
101.69,102.28,102.80,101.67
102.01,102.38,103.61,101.81
103.18,102.76,103.68,102.38
102.36,102.18,102.78,101.88
102.07,101.25,102.32,100.98
101.83,103.19,103.45,101.65
102.60,102.53,102.65,101.73
101.79,103.25,103.27,100.96
103.17,103.32,103.84,102.57
102.91,103.17,103.55,102.85
103.10,103.45,103.82,102.82
103.34,102.81,103.49,102.70
102.37,102.35,103.33,101.56
101.93,100.15,102.09,100.10
99.90,97.47,100.00,97.35
92.58,93.55,94.32,91.22
96.74,89.42,96.74,89.34
91.31,97.08,97.64,89.70
98.50,98.40,99.48,97.12
98.55,98.38,98.58,97.67
98.08,97.65,98.35,97.25
95.22,95.80,96.89,94.92
96.74,97.21,97.24,95.49
97.38,96.97,97.62,96.77
95.60,95.75,96.54,95.10
95.82,95.25,96.29,94.50
94.48,93.24,95.68,92.55
93.07,93.76,94.30,93.00
92.83,92.49,93.21,92.08
92.67,90.14,92.70,90.04
90.55,90.88,91.11,90.04
90.49,90.39,90.78,89.42
90.43,90.10,91.25,89.90
89.09,88.10,89.22,87.68
88.46,87.67,88.71,87.45
87.13,86.50,87.13,85.56
86.42,84.38,86.79,84.30
83.83,83.95,84.27,81.22
84.63,84.51,84.74,83.76
82.81,83.11,83.56,82.81
83.48,83.60,84.29,82.97
84.55,85.34,85.60,84.35
85.36,85.78,85.84,84.68
84.61,87.01,87.02,84.11
87.50,87.71,88.67,87.43
87.06,88.08,88.86,85.65
83.91,88.06,89.80,83.81
87.76,89.25,90.17,87.76
89.49,89.70,90.83,88.82
90.30,89.54,90.30,88.90
88.90,89.18,89.75,88.37
89.23,90.24,91.20,89.03
90.67,90.69,90.98,89.15
91.02,89.97,91.15,89.41
89.61,90.83,91.00,88.95
90.85,91.20,92.16,90.78
91.16,91.62,92.31,91.05
92.48,91.28,92.93,91.08
91.90,91.36,92.21,90.43
91.20,91.34,91.85,90.76
91.25,91.41,91.62,90.69
91.33,92.51,92.61,91.33
92.42,93.73,94.00,92.05
93.69,93.22,94.07,92.98
93.23,93.15,93.60,92.98
93.00,95.65,95.86,92.69
95.98,94.90,96.87,94.79
94.90,93.96,95.21,93.85
93.34,93.49,93.87,92.77
93.27,94.27,94.47,92.68
93.79,92.86,94.30,92.52
93.07,93.53,93.90,92.61
92.54,92.88,93.41,92.40
92.72,93.78,94.49,92.56
94.02,95.34,95.61,93.58
95.75,94.41,96.71,94.11
93.82,96.13,96.30,93.10
96.17,95.83,97.11,95.64
96.52,96.09,96.68,95.24
96.19,95.27,96.99,95.24
95.01,95.56,95.93,94.58
95.42,95.60,96.42,95.36
95.80,95.43,96.16,94.85
95.35,95.16,95.84,94.88
96.13,97.31,97.44,95.50
96.59,97.11,98.48,96.31
97.18,96.55,97.65,95.70
96.68,97.85,98.46,96.66
97.47,97.67,97.89,96.22
96.67,96.76,98.36,96.08
97.26,96.61,98.48,95.74
96.61,96.09,97.32,95.83
94.99,93.63,95.26,93.43
93.53,93.75,94.27,92.91
94.59,95.62,95.77,93.81
95.82,97.09,97.16,95.45
97.02,95.74,97.02,95.16
95.29,94.84,97.18,94.80
95.23,95.43,96.00,94.81
95.71,97.31,97.75,95.44
98.00,99.57,100.56,97.96
99.62,99.27,99.90,98.86
99.11,98.86,99.11,98.25
99.11,99.28,99.83,98.97
99.29,98.89,99.91,98.88
98.50,98.52,99.34,98.06
97.15,97.79,97.86,96.60
98.22,97.28,98.64,97.06
95.77,95.21,97.30,93.76
93.39,93.58,94.90,93.08
93.76,92.79,94.30,92.63
92.97,92.28,93.54,91.73
92.85,92.52,93.33,91.82
92.99,91.19,93.32,90.87
91.36,92.15,92.78,90.46
90.33,90.87,91.76,90.23
91.75,90.86,91.79,89.84
89.47,89.81,90.34,87.29
90.27,91.13,91.87,88.79
92.32,91.87,93.29,91.52
91.43,87.32,91.43,87.18
87.46,88.50,88.89,87.30
88.01,87.61,89.22,87.29
88.35,87.80,88.76,87.30
88.25,90.60,90.60,88.25
89.48,90.13,90.30,88.32
89.25,87.36,89.25,87.10
88.27,89.50,89.50,87.18
90.38,95.32,95.39,89.99
95.20,94.58,95.94,94.16
93.21,91.25,93.91,90.55
91.06,91.70,92.04,89.84
91.90,87.58,92.11,87.38
85.80,85.69,87.00,84.71
85.69,87.03,87.20,85.48
88.01,87.94,88.08,85.85
88.67,89.64,89.89,88.23
89.98,89.92,90.93,89.42
89.69,88.52,90.12,88.48
88.52,89.47,90.52,88.52
89.31,87.96,89.41,87.11
87.18,88.57,88.78,86.53
89.04,89.84,90.14,88.12
90.84,90.58,92.10,90.36
90.50,89.99,91.00,89.94
91.34,92.49,93.25,90.95
88.00,85.30,88.58,84.92
85.21,84.94,85.70,84.25
83.78,85.89,86.40,83.73
86.05,88.48,88.90,85.50
88.15,88.87,89.77,87.00
89.31,88.72,89.87,88.46
89.15,88.99,89.15,87.76
89.67,90.95,91.17,89.41
90.16,89.90,90.57,89.10
88.78,89.17,89.21,87.35
88.77,90.71,91.27,88.50
90.83,92.92,93.55,90.70
92.95,93.01,93.99,92.57
92.50,91.31,92.57,91.15
90.86,90.38,91.12,89.42
90.25,90.07,90.65,89.07
89.40,90.10,90.14,88.65
90.13,90.63,91.43,90.06
90.15,90.66,90.81,89.43
91.33,91.09,92.00,90.83
90.64,87.74,90.75,87.22
87.26,87.87,87.98,85.93
87.84,87.20,88.31,86.96
87.04,86.64,87.66,85.78
85.79,87.00,87.27,84.79
86.29,86.10,87.08,85.51
86.91,86.63,87.63,86.27
86.79,86.77,87.46,86.60
87.00,87.42,87.68,86.10
88.04,89.74,89.78,87.69
89.74,88.95,89.74,88.72
88.75,88.37,88.75,85.92
88.30,88.96,89.31,88.04
89.49,93.27,93.43,89.31
93.30,93.40,94.09,92.16
93.01,94.11,94.66,92.94
93.91,94.08,94.54,93.19
93.67,94.08,94.94,93.48
94.08,93.90,94.28,92.73
93.78,94.00,94.95,93.47
92.87,94.27,94.95,92.80
94.12,93.68,94.83,93.29
93.85,95.65,95.88,93.54
94.30,93.87,95.00,93.48
93.52,91.65,93.52,91.27
92.07,89.66,92.41,89.53
89.52,89.75,90.65,89.26
89.52,89.03,89.91,88.93
89.24,91.18,91.60,88.76
91.21,90.34,91.55,90.32
100.30,97.92,100.85,96.08
98.00,99.94,100.47,97.70
99.39,98.28,99.63,97.98
97.87,97.72,100.50,97.51
97.70,97.13,98.20,96.83
102.39,100.55,103.46,100.40
99.95,101.52,102.90,99.95
108.44,106.00,109.37,105.90
106.80,109.30,109.54,106.67
111.42,111.68,113.00,110.32
111.90,109.62,112.02,109.47
109.59,109.49,110.22,108.10
110.56,112.47,113.22,109.94
112.24,110.98,112.45,110.25
111.53,110.36,111.53,109.65
110.65,111.00,111.61,109.69
109.39,108.76,110.66,108.60
108.50,107.40,109.00,107.34
107.44,108.26,109.43,106.58
107.61,109.99,110.13,107.45
110.09,109.20,114.26,108.01
108.48,107.05,109.04,106.97
106.93,106.75,108.00,106.59
107.46,107.64,107.98,106.82
107.28,108.90,109.08,106.85
108.56,109.35,109.71,108.17
109.40,108.71,109.63,108.58
108.94,107.68,109.15,107.00
107.65,107.16,108.16,106.72
108.17,109.15,109.20,107.74
105.83,104.07,106.61,103.92
102.86,99.98,103.77,98.92
101.55,101.09,101.99,99.84
104.21,103.52,104.49,100.75
102.79,103.41,104.23,102.39
103.92,101.32,103.98,100.99
101.32,100.25,101.48,100.22
99.84,99.40,101.26,99.39
100.15,100.64,101.14,99.90
101.00,102.68,103.19,100.80
102.90,102.58,103.38,101.38
102.53,102.33,103.53,102.18
102.10,101.13,102.62,101.02
101.18,104.22,107.72,100.61
104.77,103.45,104.77,102.50
103.66,106.44,107.79,102.97
105.89,106.87,109.00,105.41
106.94,106.76,107.64,106.70
106.97,106.10,107.29,105.83
106.54,105.68,106.72,105.56
105.80,105.26,106.21,105.11
105.50,106.02,106.21,104.96
106.20,106.75,106.94,106.00
106.23,106.12,106.94,106.01
106.09,106.77,107.07,105.61
106.77,105.80,107.02,105.43
105.94,105.62,106.39,105.15
105.54,104.36,106.41,104.17
104.36,106.42,106.94,103.00
106.48,106.93,107.48,106.48
107.50,106.75,107.66,106.41
107.05,106.50,107.14,105.66
106.63,105.94,106.63,105.68
106.61,105.92,106.61,104.96
105.92,105.25,106.35,104.44
105.66,104.98,106.00,104.96
106.04,105.44,106.74,105.42
105.66,104.23,105.75,102.18
104.60,103.99,104.88,103.75
103.70,104.15,104.83,103.51
104.27,104.50,105.39,103.65
108.71,107.10,109.00,106.91
107.87,107.00,107.87,106.80
107.14,106.99,107.50,106.67
107.52,107.40,107.76,106.63
107.86,107.54,108.26,107.35
107.50,107.44,108.35,106.74
107.18,106.50,107.44,104.83
106.49,106.91,107.23,106.12
107.22,107.44,107.56,106.71
108.17,106.07,108.40,105.85
106.77,106.57,106.95,105.76
106.90,108.05,108.34,106.17
108.35,106.78,109.07,106.67
106.98,106.99,107.24,106.50
106.93,106.10,109.50,105.01
107.01,106.76,107.75,106.35
106.70,104.22,106.78,103.94
104.44,103.45,104.52,103.20
103.93,101.80,104.22,101.66
102.75,102.88,103.10,102.01
103.80,104.36,104.73,103.80
104.86,104.20,104.97,104.10
104.12,103.50,104.17,103.40
103.72,102.13,104.43,102.01
102.57,102.25,102.92,102.06
102.89,102.56,102.89,101.65
102.52,101.79,102.60,101.34
102.28,102.20,102.49,101.57
102.25,102.47,102.55,101.99
102.82,102.15,102.88,102.10
101.09,103.18,103.36,101.09
103.25,103.50,103.77,103.20
103.75,103.36,103.89,103.25
103.77,102.97,103.89,102.90
102.70,103.33,103.49,102.27
103.36,102.32,103.40,102.31
101.80,102.54,102.80,101.54
102.68,102.11,102.80,101.64
102.02,102.17,102.38,101.62
102.89,102.67,103.00,102.10
103.00,102.49,103.20,102.32
102.09,102.86,102.96,101.72
102.34,102.07,102.46,101.62
101.63,102.00,102.61,101.40
102.00,101.40,102.00,101.14
101.26,101.33,101.74,100.99
101.52,101.02,101.60,100.88
101.15,100.98,101.58,100.51
100.93,100.77,101.53,100.50
100.63,100.69,101.00,100.24
100.55,99.78,100.85,99.68
99.74,98.81,99.79,98.60
98.81,98.52,99.40,98.36
99.05,99.19,99.49,98.56
99.32,99.44,99.71,98.61
98.25,98.94,99.57,98.10
99.21,97.93,99.40,97.75
97.62,97.90,98.20,97.35
97.68,98.09,98.53,97.44
97.87,99.09,99.71,97.65
99.46,100.73,101.99,99.38
100.68,100.66,101.16,100.25
100.60,101.21,101.27,100.29
101.00,101.32,101.50,100.90
101.88,101.75,102.14,101.39
101.37,102.42,102.44,100.87
102.11,102.56,102.61,102.02
102.30,102.03,102.56,101.52
101.91,102.39,102.59,101.56
102.44,102.71,103.29,102.21
102.71,103.50,103.63,102.70
103.08,103.91,103.98,103.08
104.19,104.27,105.38,104.05
104.66,105.80,105.99,104.49
