LGL,LGL Group,NASDAQ
6.51,6.41,6.51,6.38
6.40,6.16,6.40,6.16
6.22,6.22,6.22,6.22
6.30,6.23,6.30,6.23
6.23,6.23,6.23,6.23
6.56,6.53,6.59,6.28
6.55,6.57,6.57,6.55
6.55,6.69,6.74,6.55
6.70,6.70,6.70,6.70
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.44,6.33,6.44,6.30
6.30,6.13,6.30,6.04
6.13,6.05,6.18,5.75
6.15,6.15,6.15,6.15
6.21,6.16,6.41,6.10
6.15,6.10,6.48,6.10
6.46,6.25,6.46,6.11
6.41,6.21,6.41,5.94
6.32,6.21,6.32,6.16
6.21,6.24,6.25,6.20
6.06,6.23,6.26,6.06
6.19,6.19,6.19,6.19
6.29,6.30,6.31,6.28
6.29,6.30,6.36,6.06
6.47,6.42,6.47,6.42
6.51,6.30,6.51,6.25
6.28,6.28,6.28,6.25
6.25,6.49,6.49,6.25
6.49,6.49,6.49,6.49
6.18,6.17,6.18,6.16
6.27,6.40,6.40,6.27
5.30,5.85,5.97,5.03
5.79,5.83,5.85,5.62
5.80,5.92,5.92,5.79
5.90,6.05,6.05,5.62
5.94,5.85,5.94,5.85
5.79,5.60,5.79,5.41
5.49,5.34,5.50,5.34
5.40,5.57,5.57,5.40
5.63,5.63,5.65,5.63
5.44,5.58,5.58,5.41
5.58,5.42,5.58,5.42
5.45,5.57,5.57,5.45
5.62,5.60,5.62,5.60
5.42,5.85,5.85,5.42
5.82,5.84,5.85,5.55
5.70,5.75,5.75,5.70
5.75,5.75,5.75,5.75
5.71,5.71,5.71,5.71
5.61,5.63,5.63,5.60
5.63,5.63,5.63,5.63
5.53,5.64,5.64,5.51
5.64,5.64,5.64,5.64
5.64,5.64,5.64,5.64
5.73,5.76,5.78,5.73
5.76,5.77,5.77,5.76
5.74,5.74,5.74,5.74
5.65,5.57,5.88,5.55
5.58,5.48,5.58,5.48
5.45,5.67,6.10,5.45
5.73,5.75,5.75,5.73
5.69,5.65,5.88,5.47
5.73,6.05,6.05,5.51
6.03,5.85,6.07,5.85
5.85,5.85,5.85,5.85
5.85,5.85,5.85,5.85
5.45,5.78,5.80,5.45
5.98,6.00,6.00,5.98
5.89,5.99,5.99,5.72
5.96,6.08,6.08,5.69
6.08,6.08,6.08,6.08
6.08,6.08,6.08,6.08
5.80,6.10,6.10,5.80
6.16,6.18,6.35,6.16
6.16,6.03,6.27,6.03
5.70,5.86,5.88,5.70
5.79,5.75,5.96,5.67
5.67,5.67,5.67,5.67
5.67,5.75,5.77,5.67
5.88,5.88,5.88,5.88
5.80,5.91,6.07,5.80
6.05,5.86,6.08,5.86
6.02,6.05,6.05,6.02
6.17,6.29,6.35,6.11
6.12,6.29,6.52,6.10
6.29,6.29,6.29,6.29
6.06,6.34,6.34,6.06
6.35,6.27,6.47,6.06
6.45,6.00,6.45,6.00
5.98,5.94,6.21,5.94
5.72,6.00,6.06,5.63
5.85,5.92,5.95,5.85
5.87,5.88,5.88,5.87
5.75,5.75,5.75,5.75
5.80,5.80,5.80,5.77
5.81,5.95,6.10,5.70
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.79,5.79,5.79,5.79
6.05,6.14,6.15,6.05
6.12,5.83,6.12,5.83
5.38,5.35,5.52,5.12
5.38,5.39,5.44,5.34
5.39,5.39,5.39,5.39
5.32,5.32,5.32,5.32
5.22,5.06,5.22,5.04
5.07,5.10,5.12,5.04
5.10,5.15,5.15,5.05
5.16,5.12,5.29,5.12
5.08,5.08,5.08,5.08
5.09,5.12,5.18,5.09
5.04,5.04,5.07,5.04
5.07,5.07,5.07,5.07
5.15,5.11,5.15,5.07
5.11,5.10,5.11,5.02
5.10,5.10,5.11,5.10
5.10,5.10,5.21,5.07
5.07,5.04,5.10,5.04
5.06,5.05,5.08,5.05
5.08,5.09,5.10,5.08
5.04,5.08,5.09,5.04
5.02,5.09,5.09,4.89
5.09,5.09,5.09,5.09
5.08,4.93,5.08,4.88
4.92,5.03,5.03,4.90
4.70,4.94,4.94,4.70
4.85,4.97,5.00,4.83
4.90,5.03,5.07,4.90
5.03,5.23,5.25,5.03
5.09,5.09,5.09,5.09
5.08,5.26,5.29,5.07
4.81,5.80,5.90,4.81
5.79,5.41,5.80,5.36
5.43,5.42,5.45,5.37
5.44,5.27,5.44,5.27
5.27,5.30,5.30,5.19
5.30,5.55,5.57,5.30
5.46,5.40,5.50,5.31
5.86,5.67,5.88,5.45
5.73,5.73,5.73,5.72
5.70,5.61,5.70,5.61
5.87,5.93,5.93,5.84
5.39,5.50,5.75,5.37
5.32,5.33,5.42,5.32
5.48,5.44,5.48,5.32
5.50,5.75,5.76,5.50
5.82,5.76,5.93,5.61
5.36,5.81,6.00,5.36
5.84,5.85,5.86,5.79
5.99,5.90,5.99,5.90
5.99,5.86,6.00,5.85
5.86,5.86,5.86,5.86
5.98,5.96,5.98,5.96
5.58,5.90,5.90,5.58
5.85,5.85,5.85,5.85
5.45,5.49,5.64,5.35
5.45,5.41,5.45,5.41
5.29,5.58,5.75,5.12
5.51,5.72,5.90,5.22
5.72,5.72,5.72,5.72
5.62,5.50,5.68,5.17
5.45,5.35,5.67,5.35
5.58,5.27,5.58,5.21
5.28,5.37,5.75,5.25
5.34,5.36,5.70,5.32
5.55,5.33,5.55,5.30
5.55,5.52,5.69,5.26
5.58,5.40,5.60,5.34
5.70,5.57,5.73,5.57
5.43,5.59,5.59,5.43
5.60,5.48,5.68,5.45
5.44,5.55,5.66,5.27
5.60,5.50,5.67,5.29
5.32,5.65,5.67,5.32
5.45,5.45,5.45,5.45
5.65,5.65,5.65,5.65
5.58,5.57,5.58,5.57
5.50,5.69,5.69,5.50
5.46,5.46,5.46,5.42
5.41,5.41,5.41,5.41
5.42,5.69,5.69,5.42
5.55,5.29,5.55,5.27
5.29,5.29,5.29,5.29
5.27,5.20,5.33,5.06
5.33,5.14,5.35,5.12
5.17,5.15,5.18,5.15
5.12,4.93,5.12,4.93
4.96,5.21,5.21,4.95
4.97,5.05,5.20,4.95
4.84,4.87,4.89,4.71
4.90,5.04,5.07,4.90
5.00,5.13,5.62,4.96
5.13,5.13,5.13,5.13
5.12,5.25,5.34,5.08
5.15,5.15,5.15,5.15
5.14,5.06,5.29,5.05
5.10,5.07,5.10,5.00
5.00,5.15,5.40,5.00
5.04,5.04,5.04,5.04
5.37,5.37,5.37,5.37
5.28,5.17,5.28,5.16
5.06,5.06,5.17,5.03
5.00,4.97,5.00,4.97
4.99,5.00,5.00,4.99
5.27,5.08,5.27,5.01
5.01,5.04,5.04,5.00
5.03,5.03,5.03,5.03
5.00,4.88,5.00,4.86
4.84,4.84,4.84,4.84
4.84,4.84,4.84,4.84
4.80,4.87,4.87,4.80
4.87,4.87,4.87,4.87
4.95,5.00,5.00,4.95
4.80,4.95,5.12,4.80
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.75,4.75,4.75,4.75
4.81,4.81,4.81,4.81
4.80,4.80,4.98,4.80
4.75,4.81,4.81,4.75
4.75,4.75,4.75,4.75
4.75,4.75,4.75,4.75
4.80,4.82,4.97,4.77
4.70,4.69,4.70,4.60
4.50,4.69,4.70,4.50
4.52,4.51,4.52,4.50
4.28,4.21,4.30,3.85
4.20,4.20,4.22,4.18
4.19,4.18,4.20,4.18
4.13,4.14,4.39,4.05
4.10,4.02,4.38,4.02
4.34,4.18,4.34,4.10
4.18,4.18,4.18,4.18
4.10,4.22,4.22,4.10
4.13,4.12,4.13,4.10
4.21,4.21,4.21,4.21
4.21,4.21,4.21,4.21
4.12,4.12,4.12,4.12
4.10,4.10,4.10,4.10
4.10,4.11,4.23,4.10
4.20,4.40,4.53,4.20
4.50,4.70,4.77,4.40
4.93,4.85,4.93,4.55
4.92,4.85,4.92,4.75
4.75,4.86,4.89,4.75
4.88,4.92,4.98,4.87
4.97,4.98,5.00,4.94
4.95,5.28,5.28,4.70
5.21,5.19,5.25,5.04
4.79,5.21,5.25,4.79
5.20,5.08,5.22,4.94
5.23,5.15,5.23,4.81
5.11,5.11,5.11,5.11
5.11,5.11,5.11,5.11
5.11,5.19,5.22,5.11
5.15,5.15,5.15,5.15
5.19,5.19,5.19,5.19
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.14,5.18,4.95
5.18,5.00,5.18,4.89
5.17,5.17,5.17,5.17
5.17,5.00,5.18,5.00
5.13,5.13,5.13,5.13
5.15,5.15,5.15,5.15
4.95,5.09,5.14,4.95
5.14,5.14,5.14,5.14
4.71,4.72,4.73,4.71
4.56,4.79,4.80,4.54
4.57,5.06,5.10,4.38
5.09,4.95,5.09,4.85
4.95,4.60,4.95,4.60
4.95,4.95,4.95,4.76
4.67,4.94,4.94,4.67
4.95,4.95,4.95,4.95
4.69,4.69,4.69,4.69
4.69,4.69,4.69,4.69
5.09,4.95,5.09,4.95
4.95,4.95,4.95,4.95
4.92,4.94,5.06,4.70
4.95,4.85,4.95,4.70
4.44,4.68,4.68,4.44
4.70,4.76,4.88,4.38
4.75,4.90,4.90,4.75
4.67,4.67,4.67,4.67
4.29,4.79,4.92,4.29
4.84,4.66,4.87,4.57
4.40,4.47,4.72,4.35
4.49,4.51,4.63,4.49
4.50,4.50,4.50,4.50
4.78,4.68,4.78,4.48
4.68,4.68,4.68,4.68
4.68,4.68,4.68,4.68
4.49,4.36,4.49,4.14
4.35,4.45,4.45,4.35
4.42,4.42,4.46,4.42
4.43,4.42,4.43,4.42
4.36,4.36,4.36,4.36
4.36,4.36,4.36,4.36
4.65,4.36,4.65,4.35
4.49,4.38,4.49,4.38
4.32,4.28,4.35,4.15
4.35,4.50,4.55,4.35
4.85,4.25,4.85,4.25
4.40,4.26,4.47,4.26
4.26,4.26,4.26,4.26
4.27,4.28,4.28,4.27
4.33,4.33,4.33,4.33
4.35,4.45,4.54,4.35
4.45,4.45,4.45,4.45
4.45,4.45,4.45,4.45
4.06,4.47,4.47,4.05
4.36,4.36,4.36,4.36
4.35,4.42,4.42,4.35
4.28,4.20,4.31,3.94
4.25,4.25,4.25,4.25
4.22,4.25,4.30,4.21
4.12,3.92,4.12,3.85
3.87,3.85,3.90,3.85
3.85,3.85,3.85,3.85
3.81,3.82,3.85,3.81
3.83,3.85,3.85,3.82
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
3.80,3.80,3.82,3.80
3.76,3.62,3.76,3.62
3.55,3.54,3.71,3.52
3.54,3.70,3.70,3.51
3.89,3.48,3.89,3.48
3.57,3.49,3.57,3.40
3.23,3.74,3.79,3.22
3.70,3.70,3.70,3.70
3.72,3.73,3.76,3.68
3.79,3.79,3.79,3.79
3.79,3.79,3.79,3.65
3.69,3.73,3.78,3.66
3.78,3.73,3.78,3.65
3.77,3.79,3.79,3.71
3.69,3.79,3.79,3.68
3.76,3.77,3.77,3.75
3.77,3.77,3.77,3.77
3.76,3.75,3.81,3.65
3.79,3.66,3.79,3.66
3.80,3.71,3.82,3.71
3.71,3.71,3.71,3.71
3.73,3.81,3.82,3.73
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.71,3.67,3.71,3.67
3.67,3.71,3.71,3.67
3.70,3.75,3.75,3.68
3.66,3.59,3.82,3.55
3.50,3.55,3.55,3.50
3.58,3.47,3.61,3.47
3.30,3.36,3.47,3.12
3.38,3.49,3.49,3.38
3.41,3.44,3.50,3.41
3.47,3.60,3.60,3.47
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.49,3.49,3.49,3.49
3.49,3.49,3.49,3.49
3.41,3.35,3.41,3.34
3.41,3.53,3.53,3.40
3.41,3.47,3.54,3.40
3.35,3.36,3.37,3.35
3.36,3.36,3.36,3.36
3.37,3.21,3.37,3.21
3.21,3.21,3.21,3.21
3.27,3.22,3.50,3.21
3.33,3.15,3.33,3.15
3.30,3.16,3.30,3.15
3.20,3.17,3.31,3.15
3.38,3.31,3.38,3.22
3.15,3.24,3.40,3.15
3.25,3.25,3.37,3.19
3.25,3.20,3.29,3.18
3.15,3.25,3.29,3.15
3.25,3.31,3.39,3.25
3.25,3.33,3.39,3.25
3.31,3.40,3.40,3.31
3.67,3.58,3.69,3.51
3.67,3.93,3.96,3.67
3.98,3.72,3.98,3.53
3.93,3.76,3.93,3.76
3.80,3.67,3.80,3.60
3.83,3.78,3.88,3.54
3.66,4.00,4.09,3.66
4.18,4.11,4.20,4.11
4.02,4.04,4.23,4.02
4.22,4.06,4.24,4.06
4.06,4.06,4.06,4.06
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
3.31,3.31,3.31,3.31
4.08,4.08,4.08,4.08
4.04,4.04,4.10,4.04
4.21,4.05,4.24,4.05
4.05,4.05,4.05,4.05
3.96,4.14,4.16,3.96
4.14,4.14,4.14,4.14
3.80,3.80,3.80,3.80
4.10,4.03,4.12,4.02
4.03,4.03,4.03,4.03
4.22,4.00,4.25,3.96
4.08,3.90,4.08,3.68
3.78,3.95,3.98,3.78
3.94,3.80,3.98,3.77
3.90,3.82,3.90,3.82
3.81,3.90,3.90,3.81
3.80,3.85,3.85,3.80
3.99,4.00,4.04,3.90
4.13,4.10,4.13,4.00
4.19,4.15,4.19,4.01
4.15,4.01,4.15,4.01
4.01,4.00,4.01,4.00
4.00,4.00,4.00,4.00
4.02,4.07,4.08,3.88
4.17,4.03,4.17,4.03
4.06,3.99,4.06,3.98
3.99,4.11,4.11,3.98
4.00,4.10,4.14,4.00
4.15,4.10,4.15,4.10
4.00,4.10,4.19,4.00
4.30,4.12,4.30,4.10
4.12,4.12,4.12,4.12
4.10,4.06,4.10,4.06
4.18,4.00,4.18,4.00
4.18,4.05,4.20,4.05
4.10,4.15,4.15,4.10
4.15,4.10,4.15,4.09
4.15,4.15,4.18,4.15
4.15,4.14,4.15,4.14
4.14,4.14,4.15,4.13
4.15,4.14,4.15,4.14
4.15,4.12,4.19,4.10
4.19,4.18,4.19,4.18
4.20,4.18,4.20,4.15
3.96,4.18,4.18,3.96
4.18,4.18,4.18,4.18
3.38,3.38,3.38,3.38
4.06,4.06,4.07,4.05
4.00,4.15,4.15,4.00
4.15,4.15,4.15,4.15
4.02,3.86,4.02,3.86
3.85,4.00,4.10,3.82
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
3.99,4.26,4.29,3.99
4.29,4.29,4.29,4.29
3.95,4.20,4.28,3.95
4.23,4.25,4.30,4.20
4.28,4.44,4.45,4.27
4.55,4.59,4.70,4.35
4.59,4.59,4.59,4.59
4.69,4.79,4.80,4.40
4.71,4.71,4.71,4.71
4.70,4.74,4.74,4.47
4.74,4.74,4.74,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.74,4.73,4.74,4.40
4.74,4.76,4.85,4.72
4.76,4.76,4.76,4.76
4.85,4.82,4.87,4.75
4.79,4.79,4.80,4.79
4.80,4.85,4.85,4.80
4.80,4.77,4.80,4.77
4.50,4.36,4.50,4.13
4.25,4.29,4.43,4.24
4.21,4.27,4.59,4.21
4.21,4.71,4.82,4.20
4.68,5.20,5.47,4.54
5.12,4.64,5.17,4.43
4.67,4.80,4.85,4.67
4.70,4.70,4.70,4.70
4.96,4.85,5.16,4.85
4.76,4.82,4.97,4.59
4.60,4.74,4.96,4.43
4.75,4.63,4.75,4.63
4.63,4.63,4.63,4.63
4.82,4.66,4.83,4.66
4.66,4.66,4.66,4.66
4.75,4.77,4.77,4.75
4.66,4.70,4.70,4.66
4.68,4.56,4.68,4.43
4.65,4.47,4.65,4.45
4.60,4.76,4.77,4.51
4.70,4.98,4.99,4.69
4.90,4.92,4.99,4.82
4.84,4.90,4.90,4.84
4.85,4.74,4.95,4.71
4.74,4.74,4.74,4.74
4.98,4.98,4.98,4.98
4.75,4.77,4.77,4.74
4.77,4.77,4.77,4.77
4.77,4.76,4.77,4.76
4.80,4.70,4.81,4.70
4.60,4.60,4.60,4.60
4.60,4.60,4.60,4.60
4.60,4.60,4.60,4.60
4.67,4.68,4.68,4.42
4.60,4.51,4.60,4.51
4.49,4.44,4.60,4.44
4.51,4.41,4.53,4.41
4.41,4.41,4.41,4.41
4.33,4.41,4.41,4.24
4.29,4.30,4.41,4.02
4.21,4.60,4.60,4.05
4.67,5.00,5.11,4.65
4.92,4.81,4.99,4.77
4.79,4.56,4.89,4.56
4.63,4.40,4.74,4.40
4.46,4.38,4.46,4.25
4.41,4.24,4.41,4.24
4.28,4.28,4.28,4.26
4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28
4.16,4.19,4.30,4.14
4.15,4.13,4.27,4.13
4.10,4.09,4.10,4.09
4.15,4.03,4.25,3.86
4.22,4.13,4.22,4.09
4.10,4.62,4.79,4.02
4.65,4.43,4.71,4.36
4.50,4.21,4.52,4.21
4.32,4.11,4.48,4.07
4.09,4.10,4.33,4.09
4.03,4.09,4.09,4.03
4.10,4.18,4.18,4.10
4.14,4.25,4.37,4.14
4.30,4.17,4.30,4.17
4.21,4.06,4.21,4.06
4.06,4.09,4.35,4.06
4.14,3.94,4.17,3.91
3.82,3.81,3.82,3.75
3.70,3.80,3.92,3.69
3.79,3.78,3.79,3.78
3.62,3.71,3.71,3.62
3.71,3.45,3.71,3.45
3.44,3.55,3.67,3.43
3.76,3.68,3.76,3.68
3.73,3.72,3.82,3.45
3.70,3.70,3.71,3.70
3.70,3.70,3.70,3.70
3.70,3.75,3.75,3.70
3.70,3.66,3.77,3.51
3.89,3.73,3.89,3.73
3.83,3.70,3.93,3.70
3.61,3.82,3.82,3.61
3.82,3.82,3.82,3.82
3.78,3.78,3.78,3.78
3.78,3.78,3.78,3.78
3.79,3.77,3.79,3.77
3.47,3.61,3.63,3.47
3.50,3.53,3.53,3.50
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.78,3.78,3.78,3.78
3.77,3.42,3.77,3.42
3.68,3.74,3.74,3.68
3.90,3.86,3.90,3.86
3.69,3.69,3.69,3.69
3.80,3.95,3.95,3.80
4.00,3.80,4.00,3.80
3.60,3.60,3.63,3.60
3.52,3.62,3.62,3.52
3.56,3.48,3.56,3.48
3.64,3.79,4.03,3.53
3.81,3.85,4.01,3.62
3.85,3.85,3.85,3.85
3.83,3.70,3.83,3.70
3.70,3.75,3.81,3.70
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.70,3.88,3.88,3.70
3.98,3.82,4.00,3.69
3.61,3.70,3.70,3.61
3.73,3.73,3.73,3.73
3.60,3.90,3.90,3.60
4.00,4.07,4.09,3.80
3.90,4.06,4.06,3.90
3.81,3.83,4.00,3.81
3.80,3.93,3.95,3.80
3.93,3.93,3.93,3.93
3.93,3.93,3.93,3.93
3.82,3.82,3.82,3.82
4.04,4.10,4.10,3.85
3.70,4.07,4.08,3.70
3.97,3.91,3.97,3.91
3.91,3.91,3.91,3.91
4.15,4.15,4.15,4.15
4.14,4.04,4.14,4.04
4.04,4.04,4.04,4.04
4.01,4.01,4.01,4.01
4.01,4.01,4.01,4.01
3.89,3.94,3.94,3.89
3.93,4.02,4.02,3.90
4.02,4.02,4.02,4.02
4.03,3.91,4.03,3.80
4.00,4.03,4.03,4.00
4.00,3.95,4.00,3.95
3.90,4.00,4.00,3.90
3.85,4.00,4.00,3.85
3.92,3.92,3.93,3.85
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.98,3.98,3.98,3.98
3.97,3.97,3.97,3.97
3.95,3.92,3.95,3.92
3.92,3.92,3.92,3.92
3.95,3.95,3.95,3.95
3.89,3.95,3.95,3.87
3.95,3.94,3.95,3.91
3.86,3.86,3.91,3.86
3.93,3.86,3.93,3.86
3.90,3.81,3.90,3.73
3.80,3.80,3.80,3.80
3.76,3.75,3.80,3.72
3.80,3.80,3.80,3.80
3.89,3.95,3.95,3.87
3.95,3.95,3.95,3.89
3.93,3.95,3.95,3.93
3.80,3.53,3.87,3.51
3.73,3.80,3.85,3.73
3.85,3.80,3.85,3.75
3.73,3.70,3.73,3.62
3.51,3.71,3.71,3.51
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71
3.54,3.64,3.64,3.42
3.64,3.64,3.64,3.64
3.53,3.64,3.64,3.53
3.69,3.67,3.69,3.43
3.67,3.67,3.67,3.67
3.58,3.69,3.69,3.55
3.69,3.69,3.69,3.69
3.56,3.51,3.56,3.44
3.45,3.45,3.67,3.40
3.55,3.54,3.58,3.49
3.55,3.67,3.67,3.55
3.69,3.54,3.69,3.54
3.68,4.08,4.09,3.68
3.91,3.63,3.91,3.62
3.63,3.63,3.65,3.63
3.49,3.60,3.60,3.49
3.55,3.70,3.70,3.52
3.49,3.77,3.80,3.49
3.77,3.77,3.77,3.77
3.82,3.79,3.82,3.79
3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.61,3.61,3.61,3.61
3.55,3.55,3.55,3.55
3.55,3.55,3.55,3.55
3.55,3.55,3.55,3.55
3.55,3.55,3.55,3.55
3.65,3.60,3.78,3.36
3.60,3.60,3.60,3.60
3.37,3.23,3.49,3.23
3.30,3.28,3.30,3.24
3.27,3.45,3.45,3.27
3.45,3.45,3.45,3.45
3.45,3.45,3.50,3.45
3.44,3.43,3.44,3.43
3.28,3.43,3.45,3.28
3.35,3.37,3.37,3.33
3.35,3.21,3.35,3.21
3.01,3.24,3.24,3.01
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.15,3.28,3.28,3.15
3.28,3.29,3.29,3.25
3.25,3.25,3.25,3.25
3.28,3.22,3.29,2.86
3.22,3.22,3.22,3.22
3.29,3.27,3.29,3.20
3.29,3.29,3.42,3.27
3.29,3.29,3.29,3.28
3.29,3.29,3.29,3.29
3.29,3.29,3.29,3.29
3.20,3.44,3.44,3.20
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.16,3.23,3.23,3.15
3.23,3.23,3.23,3.23
3.23,3.23,3.23,3.23
3.30,3.33,3.34,3.30
3.25,3.39,3.39,3.25
3.40,3.40,3.40,3.40
3.47,3.36,3.47,3.36
3.47,3.52,3.68,3.47
3.60,3.63,3.74,3.60
3.69,3.65,3.69,3.59
3.65,3.65,3.65,3.65
3.83,3.83,3.83,3.83
3.83,3.65,3.83,3.65
3.51,3.50,3.51,3.50
3.50,3.50,3.50,3.50
3.40,3.40,3.41,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.25,3.25,3.25,3.15
3.25,3.25,3.25,3.25
3.44,3.44,3.44,3.44
3.45,3.51,3.51,3.45
3.51,3.51,3.51,3.51
3.24,3.25,3.25,3.23
3.25,3.48,3.48,3.25
3.48,3.48,3.48,3.48
3.30,3.36,3.36,3.28
3.44,3.41,3.55,3.31
3.41,3.41,3.41,3.41
3.61,3.51,3.61,3.51
3.51,3.51,3.51,3.51
3.50,3.50,3.50,3.50
3.72,3.53,3.72,3.48
3.73,3.30,3.73,3.30
3.46,3.50,3.50,3.35
3.50,3.50,3.50,3.50
3.33,3.40,3.47,3.31
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.38,3.36,3.41,3.36
3.36,3.36,3.36,3.36
3.28,3.28,3.28,3.28
3.24,3.29,3.40,3.24
3.29,3.29,3.29,3.29
3.29,3.29,3.29,3.29
3.29,3.29,3.29,3.29
3.24,3.23,3.24,3.23
3.23,3.23,3.23,3.23
3.31,3.40,3.45,3.31
3.40,3.40,3.40,3.40
3.05,3.22,3.22,3.05
3.12,3.24,3.24,3.12
3.24,3.24,3.24,3.24
3.24,3.24,3.24,3.24
3.27,3.28,3.35,3.25
3.28,3.28,3.28,3.28
3.28,3.28,3.28,3.28
3.45,3.49,3.49,3.45
3.49,3.49,3.49,3.49
3.49,3.49,3.49,3.49
3.49,3.49,3.49,3.49
3.49,3.49,3.49,3.49
3.38,3.38,3.38,3.38
3.30,3.29,3.30,3.29
3.29,3.29,3.29,3.29
3.20,3.26,3.26,3.12
3.36,3.16,3.36,3.16
3.16,3.16,3.16,3.16
3.15,3.15,3.15,3.15
3.25,3.33,3.33,3.25
3.33,3.42,3.42,3.33
3.45,3.45,3.45,3.45
3.45,3.55,3.55,3.45
3.56,3.62,3.62,3.56
3.52,3.53,3.55,3.38
3.57,3.59,3.59,3.57
3.59,3.59,3.59,3.59
3.51,3.53,3.53,3.51
3.53,3.65,3.65,3.53
3.67,3.67,3.67,3.67
3.67,3.68,3.69,3.67
3.75,3.75,3.75,3.75
3.90,3.90,3.90,3.76
4.00,4.16,4.25,4.00
4.20,4.24,4.28,4.20
4.21,4.03,4.21,4.03
4.03,4.03,4.03,4.03
4.21,4.04,4.21,4.02
4.04,4.04,4.04,4.04
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,3.90,4.36,3.81
3.87,3.76,3.87,3.75
3.56,3.76,3.76,3.55
3.71,3.72,3.87,3.71
3.90,3.90,3.90,3.90
3.96,3.95,3.97,3.95
3.95,3.95,3.95,3.95
4.00,4.00,4.00,4.00
4.05,3.90,4.05,3.90
4.05,4.10,4.19,4.05
4.00,4.05,4.27,4.00
4.05,4.10,4.10,4.05
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.06,4.06,4.06,4.06
4.06,4.06,4.06,4.06
4.06,4.06,4.06,4.06
4.06,4.06,4.06,4.06
4.06,4.06,4.06,4.06
4.07,4.12,4.13,4.06
4.08,4.05,4.09,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.10,4.18,4.20,4.09
4.25,4.25,4.25,4.25
4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28
4.28,4.28,4.28,4.28
4.31,4.31,4.31,4.31
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.07,4.13,4.31,4.07
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.00,4.10,4.14,4.00
4.12,4.10,4.13,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.16,4.15,4.16,4.15
4.15,4.15,4.15,4.15
4.15,4.15,4.15,4.15
4.15,4.15,4.15,4.15
4.17,4.25,4.25,4.17
4.22,4.20,4.22,4.20
4.10,4.10,4.10,4.10
3.82,3.87,3.87,3.82
3.65,3.62,3.65,3.62
3.65,3.85,3.85,3.65
3.70,3.70,3.70,3.70
4.05,4.15,4.23,4.05
4.48,4.31,4.48,4.31
4.59,4.49,4.59,4.49
4.49,4.49,4.49,4.49
4.63,4.69,4.69,4.62
4.78,4.62,4.78,4.61
4.86,4.72,4.86,4.72
4.85,4.85,4.85,4.84
4.70,4.85,4.85,4.50
4.85,4.85,4.85,4.85
4.85,4.84,4.85,4.80
4.84,4.84,4.84,4.84
4.87,4.87,4.87,4.87
4.75,4.73,4.75,4.71
4.73,4.89,4.89,4.73
5.14,5.18,5.19,4.95
5.23,5.22,5.25,5.22
