IVV,iShares Core S&P 500 ETF,NASDAQ
162.69,160.21,162.91,159.77
161.26,160.70,161.42,159.12
159.02,158.64,160.06,157.35
160.14,160.21,160.79,159.05
160.71,160.97,161.33,160.09
161.96,161.91,162.66,161.80
161.48,160.88,162.25,160.71
162.12,162.21,163.32,161.88
161.93,161.95,163.13,161.32
161.30,162.12,162.59,161.07
163.32,163.91,163.93,162.14
164.73,164.81,165.26,164.44
165.83,165.99,166.22,165.14
165.84,166.06,166.63,165.50
167.98,168.46,168.49,167.43
168.30,168.40,168.75,168.03
168.85,169.15,169.29,168.58
169.16,168.44,169.26,167.98
169.07,168.80,169.36,168.63
169.19,169.76,170.17,169.10
169.43,170.15,170.15,169.20
170.35,170.42,170.66,169.93
170.75,170.07,170.76,169.96
170.71,169.47,170.76,169.09
169.13,169.79,169.97,168.84
169.12,170.02,170.07,168.41
169.60,169.52,169.96,169.01
170.02,169.49,170.18,169.09
169.86,169.55,170.75,169.40
170.88,171.55,171.72,170.81
171.19,171.86,171.88,170.97
171.49,171.69,171.87,171.26
171.30,170.78,171.42,170.27
170.11,170.11,170.33,169.44
170.91,170.70,171.07,169.83
170.48,170.23,170.99,169.63
169.35,169.97,170.21,169.28
170.28,170.58,170.80,169.30
170.40,169.67,170.68,169.59
168.26,167.23,168.26,166.96
166.93,166.72,167.50,166.37
166.53,165.65,167.07,165.64
165.90,166.44,167.05,165.73
165.98,165.41,166.89,165.06
165.75,166.91,168.59,165.75
167.41,167.54,167.71,166.65
167.69,166.88,168.19,166.80
165.23,164.19,165.84,164.06
164.12,164.75,165.34,163.90
164.37,165.04,165.89,164.26
165.38,164.40,165.38,164.02
166.08,165.22,166.44,164.56
165.29,166.59,166.89,165.00
166.73,166.76,167.26,166.61
167.39,166.89,167.85,165.35
167.35,168.55,168.61,167.32
169.52,169.72,169.80,169.16
169.54,170.29,170.31,169.24
170.25,169.94,170.46,169.64
170.05,170.18,170.36,169.65
172.09,171.30,172.16,170.96
171.39,171.99,172.03,171.39
171.94,174.01,174.47,171.51
174.48,173.78,174.55,173.53
174.10,172.47,174.11,172.37
172.27,171.75,172.40,171.16
170.82,170.54,171.46,170.14
170.57,170.05,170.84,169.82
170.25,170.58,171.09,169.98
169.75,169.85,170.05,169.39
168.37,168.90,169.47,168.06
169.05,170.27,170.42,168.93
169.25,170.01,170.13,168.76
169.70,168.55,169.85,167.76
168.63,169.79,169.97,168.46
168.34,168.34,169.37,168.17
168.33,166.42,168.52,166.27
166.71,166.49,167.11,165.44
168.20,170.14,170.17,168.15
169.85,171.20,171.25,169.71
170.19,171.97,172.02,169.99
171.43,170.58,172.07,170.41
171.65,173.04,173.10,171.58
172.30,174.15,174.25,172.29
174.83,175.33,175.47,174.47
175.41,175.36,175.71,174.97
175.88,176.30,176.89,175.64
175.79,175.62,175.85,174.94
175.83,176.20,176.34,175.48
176.47,176.99,176.99,176.15
176.86,177.19,177.46,176.68
177.58,178.24,178.24,177.37
178.39,177.37,178.49,176.63
177.16,176.69,177.86,176.50
177.02,177.21,177.58,176.22
177.69,177.81,177.87,177.12
177.12,177.31,177.73,176.54
178.04,178.16,178.48,177.52
178.50,175.91,178.63,175.74
175.89,178.30,178.30,175.83
178.13,178.30,178.51,177.90
177.96,177.90,178.34,177.35
177.07,179.28,179.39,177.07
179.54,180.35,180.42,179.25
180.57,181.12,181.12,180.35
181.37,180.52,181.50,180.03
180.33,180.08,180.87,179.73
180.39,179.51,180.91,178.99
180.02,180.90,181.05,179.86
180.99,181.84,181.84,180.78
182.14,181.66,182.17,181.39
181.75,181.69,182.23,181.41
181.90,182.14,182.25,181.67
182.32,181.96,182.77,181.82
182.11,181.57,182.43,181.26
180.98,180.88,181.39,180.18
180.09,180.67,181.48,179.34
180.40,179.99,180.73,179.79
181.69,181.99,182.12,181.17
182.50,182.39,182.69,182.19
182.02,181.83,182.38,181.66
181.82,179.72,181.88,179.50
179.63,179.17,179.85,178.75
179.50,179.10,179.65,178.78
179.97,180.17,180.81,179.92
180.36,179.56,180.41,179.24
179.94,182.67,182.75,178.22
182.21,182.56,182.72,181.74
182.67,183.53,184.02,182.66
183.55,183.59,183.73,183.14
183.64,184.12,184.12,183.59
184.44,185.01,185.04,184.41
185.25,184.97,185.29,184.74
184.95,184.88,185.08,184.66
185.21,185.65,185.74,185.02
185.04,184.01,185.14,183.56
184.30,183.93,184.68,183.70
184.54,183.43,184.63,183.15
184.19,184.56,184.86,184.04
184.53,184.66,184.90,183.97
185.20,184.75,185.21,183.88
185.05,185.23,185.30,184.09
184.76,182.78,185.26,182.42
183.34,184.73,184.85,183.02
185.16,185.78,186.02,185.09
185.39,185.46,185.57,184.91
185.20,184.75,185.53,184.41
185.78,185.26,185.85,184.13
185.60,185.39,185.64,184.99
184.47,183.87,184.47,182.89
182.65,179.90,182.72,179.90
180.13,178.96,180.56,178.16
179.20,180.12,180.33,179.16
178.64,178.38,179.59,177.91
179.88,180.30,180.85,179.31
178.06,179.17,180.34,177.97
178.97,175.17,179.39,174.84
175.96,176.37,176.86,175.35
175.79,176.14,176.59,174.72
176.61,178.49,178.51,176.61
179.37,180.82,180.92,178.78
180.75,181.07,181.12,180.27
181.25,183.07,183.51,181.13
183.31,183.22,183.90,182.79
181.91,184.11,184.28,181.91
183.93,185.09,185.45,183.77
185.27,185.37,185.59,184.76
184.86,184.14,186.06,183.96
184.36,185.18,185.63,183.71
185.59,185.08,185.99,184.90
185.40,185.86,187.26,185.31
186.14,185.95,186.70,185.35
186.24,185.95,186.70,185.44
185.69,186.94,186.97,185.48
186.93,187.34,188.28,186.17
185.76,186.09,186.56,184.85
187.89,188.82,189.13,187.89
188.88,188.74,189.19,188.60
189.36,189.28,189.75,189.04
190.03,189.40,190.10,188.58
189.07,189.32,189.36,188.21
189.59,188.38,189.85,187.93
187.45,188.40,188.47,187.02
188.98,186.27,189.11,185.78
185.89,185.76,186.89,185.55
186.68,187.46,187.89,186.64
187.84,188.84,189.05,187.63
188.81,187.80,189.08,186.62
187.37,188.90,189.02,187.05
189.68,188.19,190.13,188.00
188.78,187.40,189.02,186.57
187.48,187.49,188.06,186.40
188.16,186.09,188.45,186.07
185.86,185.77,186.45,185.02
186.26,186.56,187.55,186.13
187.75,188.14,188.43,187.59
188.74,189.38,189.50,188.59
189.65,189.99,190.26,189.28
190.40,189.81,190.41,189.20
190.78,187.56,190.85,187.24
187.05,185.41,187.40,185.08
185.36,186.24,186.52,184.72
186.71,188.24,188.28,186.20
188.23,184.23,188.30,184.05
183.25,182.60,184.52,182.41
184.03,184.03,184.47,182.55
184.40,185.36,185.43,182.61
186.58,187.25,187.27,185.78
187.03,187.54,188.02,186.71
187.58,188.22,188.23,187.36
188.37,189.01,189.55,188.29
188.96,188.62,189.05,188.45
189.54,189.02,189.55,188.07
188.36,187.45,188.44,187.01
188.20,188.07,188.81,186.08
188.59,188.87,189.17,188.21
188.58,189.54,189.64,188.33
189.38,189.42,189.99,188.88
189.44,189.26,190.28,188.94
188.28,189.60,189.69,187.78
189.16,187.96,189.28,187.88
188.57,188.99,189.11,187.15
188.82,188.87,190.18,188.24
188.84,189.21,189.21,187.98
189.92,190.88,191.03,189.92
191.19,191.14,191.59,190.93
190.98,190.19,191.01,189.95
189.85,188.55,189.88,187.61
188.64,189.24,189.26,187.87
188.83,189.87,190.06,188.66
189.79,188.68,189.82,188.19
189.25,190.26,190.37,189.20
190.32,190.74,191.14,190.02
190.93,191.55,191.65,190.83
192.26,192.73,192.76,192.13
192.72,192.56,193.01,192.26
193.02,193.53,193.58,192.52
193.39,193.87,194.00,193.22
194.16,194.11,194.19,193.16
193.63,193.99,194.10,193.46
193.66,194.34,194.50,193.47
194.61,195.63,195.86,193.93
196.10,196.62,196.65,196.01
196.59,196.84,197.30,196.41
196.57,196.80,196.87,196.15
196.10,196.17,196.34,195.71
195.89,194.73,196.04,194.32
195.13,195.36,195.52,194.51
195.12,195.54,195.92,194.87
195.22,196.00,196.19,195.04
196.06,197.53,197.60,195.62
197.69,197.69,197.84,197.03
198.21,198.06,198.25,197.89
198.16,198.10,198.23,197.70
196.82,196.00,197.77,195.74
195.53,196.80,197.03,195.52
196.87,196.66,196.90,195.39
196.21,197.26,197.26,196.15
197.01,197.00,197.43,196.80
197.48,198.30,198.90,197.41
198.29,198.49,198.73,198.22
199.07,199.51,199.57,198.92
199.12,198.85,199.26,198.51
198.40,197.57,198.49,197.03
198.01,198.45,198.56,197.60
196.51,197.56,198.14,196.34
197.51,197.90,198.01,197.06
198.91,198.85,199.14,198.72
199.01,198.49,199.39,197.64
199.37,199.29,199.52,198.70
198.66,197.00,199.38,196.70
197.60,198.94,199.19,197.51
198.38,198.57,198.78,197.71
199.32,199.51,199.83,199.15
199.76,199.90,200.13,199.41
200.14,199.89,200.35,199.76
199.40,199.01,199.53,198.60
199.04,199.08,199.37,197.89
199.46,198.19,199.70,198.19
198.92,198.25,199.18,197.43
196.86,194.25,197.03,194.25
193.82,193.74,194.98,192.81
194.12,195.12,195.53,193.28
194.34,193.20,194.84,192.55
192.35,193.27,194.11,192.30
194.16,192.25,194.34,191.78
192.68,194.47,194.60,192.17
195.23,195.08,195.92,194.96
194.83,194.80,195.38,194.20
195.50,196.11,196.30,195.23
196.40,196.95,197.00,196.24
197.75,197.02,197.93,195.58
198.10,198.62,198.73,197.98
199.09,199.71,199.83,198.93
199.39,200.24,200.45,199.39
200.37,200.75,201.07,200.25
200.67,200.46,200.97,200.05
201.40,201.50,201.83,201.18
201.64,201.65,202.13,201.57
201.72,201.61,201.88,201.26
200.89,201.42,201.57,200.69
201.80,201.96,202.04,201.13
202.32,201.88,202.32,201.18
202.69,201.85,202.73,201.53
202.18,201.51,202.90,200.96
201.44,202.43,202.50,200.73
202.23,201.93,202.52,201.31
201.74,200.67,201.86,200.23
200.71,201.43,201.51,200.06
200.58,201.62,201.65,200.42
201.44,200.48,201.44,199.86
200.47,200.26,200.62,199.66
199.92,201.80,202.15,199.80
202.13,202.05,202.99,201.07
202.70,203.11,203.19,202.46
203.78,202.87,204.00,202.57
202.57,201.39,202.65,200.98
200.67,200.28,201.50,200.19
199.32,200.89,200.98,198.83
200.33,197.59,200.37,197.59
197.97,199.29,199.70,197.73
197.50,198.78,199.20,197.36
199.03,198.26,199.61,197.92
198.04,195.66,198.05,195.21
195.49,195.68,196.34,193.63
196.97,197.82,198.23,196.38
198.66,197.56,198.90,196.89
196.55,194.56,197.01,194.51
194.63,197.94,198.20,193.63
197.67,193.90,197.89,193.86
193.97,191.80,194.93,191.77
191.69,188.56,192.40,188.52
189.61,189.00,191.05,188.28
186.39,187.49,188.11,183.13
184.25,187.43,188.80,184.10
189.63,189.77,191.00,188.87
189.38,191.58,191.69,189.35
192.96,195.35,195.47,192.74
195.73,194.00,196.19,193.88
195.87,196.28,197.45,195.59
196.54,197.68,197.79,195.80
197.01,197.43,197.74,196.32
198.15,199.67,199.72,198.04
199.87,199.44,200.44,198.11
198.85,200.81,201.27,198.74
203.12,202.99,203.18,202.12
203.22,203.11,203.79,202.66
202.58,202.43,202.93,201.39
203.91,203.73,203.95,202.80
203.72,204.50,204.62,202.98
204.50,204.76,204.94,203.97
204.72,205.30,205.40,204.48
205.41,205.52,205.67,205.01
204.73,205.36,205.60,204.67
205.55,205.49,206.21,204.59
205.49,205.58,205.84,205.09
205.16,205.66,205.95,205.02
205.79,206.91,207.30,205.79
206.66,206.60,206.93,205.68
205.60,206.92,207.08,205.54
209.05,208.04,209.11,207.37
208.61,208.68,208.80,208.32
208.97,208.54,209.20,208.21
208.67,209.04,209.15,208.43
208.88,208.58,209.27,208.32
207.81,207.18,207.90,206.75
207.18,208.48,208.73,207.18
208.67,209.30,209.54,208.50
208.94,209.05,209.66,208.09
209.28,209.44,209.88,208.95
208.95,207.98,209.51,207.31
205.76,207.84,207.99,205.27
207.29,204.60,207.35,204.28
205.27,205.54,207.56,205.06
204.03,202.25,205.18,202.19
203.36,200.82,203.88,200.10
199.90,199.26,203.71,199.16
199.78,203.13,203.67,199.60
206.14,208.11,208.17,205.29
208.96,209.01,209.88,208.18
209.29,209.99,210.00,209.01
210.76,210.32,210.81,210.07
209.51,209.29,209.80,209.18
209.75,209.85,210.31,209.72
209.64,210.21,210.42,209.63
209.69,209.01,209.82,208.97
209.46,206.87,209.66,206.84
207.84,206.73,208.32,205.64
205.62,203.10,205.79,202.76
203.51,201.27,204.12,200.25
202.84,203.76,204.14,202.30
205.45,207.40,207.59,205.43
207.84,205.65,207.85,204.95
205.85,204.09,206.03,203.35
205.56,203.56,206.91,201.95
201.05,202.33,202.49,199.97
203.03,200.43,203.42,200.28
200.18,203.00,203.23,199.95
203.79,203.50,204.12,201.59
202.92,204.50,205.07,202.37
205.44,207.50,207.71,203.76
207.20,206.39,207.54,206.24
206.18,206.94,207.01,205.29
204.44,204.16,205.55,203.15
205.63,201.52,205.72,201.33
201.73,203.45,203.72,200.08
201.99,200.87,203.58,200.54
201.48,203.31,203.43,199.27
204.42,206.20,206.29,204.00
205.39,205.47,206.82,204.96
206.32,207.62,207.74,206.23
208.02,206.95,208.72,206.40
206.21,206.06,207.09,205.58
207.33,208.29,208.57,206.26
208.07,208.39,208.89,207.27
209.38,210.33,210.45,209.15
210.51,211.28,211.31,210.24
210.89,211.66,211.80,210.59
211.13,211.62,211.70,210.82
210.92,211.45,211.90,210.72
210.94,212.74,212.80,210.23
212.44,212.67,212.71,211.97
212.62,213.31,213.55,212.27
213.16,213.15,213.74,212.73
213.06,212.91,213.19,212.16
212.77,212.21,213.09,212.15
212.27,213.56,213.56,212.25
212.97,212.60,213.07,211.57
211.91,211.71,211.97,210.55
212.11,211.93,212.28,211.35
210.90,208.98,211.42,208.56
209.18,209.85,210.24,209.10
208.17,206.42,208.23,206.40
206.74,205.98,206.94,205.83
206.70,208.55,208.63,206.63
208.20,207.27,208.39,206.01
208.17,210.14,210.15,208.14
209.21,209.43,209.89,208.45
208.87,211.90,212.76,208.08
211.45,210.99,211.78,210.52
212.12,212.85,213.45,212.04
212.86,212.50,213.53,212.44
212.22,211.17,212.82,211.15
210.47,207.19,210.77,207.11
206.35,206.68,207.74,205.50
206.53,207.10,207.33,206.29
208.35,209.62,209.99,208.35
208.64,207.83,209.49,207.76
207.77,207.18,207.78,205.88
207.00,207.76,208.35,206.76
206.76,209.28,209.85,206.59
209.23,208.66,210.15,208.65
208.97,209.41,209.89,208.46
209.20,210.33,210.57,208.60
210.59,211.43,211.49,210.37
211.31,210.46,212.03,210.46
210.27,210.83,211.11,209.49
211.48,211.91,212.45,211.35
211.46,211.81,212.38,211.21
210.37,209.36,210.62,208.40
210.48,211.28,211.65,210.38
212.10,211.06,212.26,210.66
211.44,212.08,212.26,210.32
211.58,212.61,213.37,211.45
213.07,213.08,213.39,212.52
213.77,212.24,213.88,211.95
212.16,212.82,212.92,210.75
211.75,211.99,212.71,211.03
211.30,209.85,211.76,209.02
210.81,212.12,212.19,210.70
212.65,212.80,213.42,212.53
212.43,210.34,212.85,210.13
210.94,209.47,211.33,208.15
209.31,210.29,210.76,208.92
212.28,213.03,213.28,212.22
213.00,212.00,213.30,211.94
211.00,211.35,212.04,210.02
211.92,211.43,212.64,211.14
212.70,213.69,213.75,212.34
213.89,213.91,214.03,213.30
213.70,214.54,214.86,213.62
214.70,214.50,215.00,214.12
214.59,214.29,215.23,213.95
214.17,214.91,215.18,213.95
214.47,214.46,214.98,214.35
213.84,212.13,213.94,211.63
212.70,214.16,214.42,212.28
213.77,213.88,214.03,213.05
213.80,212.58,213.86,212.25
213.35,212.95,213.77,212.05
212.45,212.78,213.60,211.68
213.39,213.38,214.10,212.76
212.49,211.66,213.19,211.16
211.30,211.19,211.98,210.38
211.05,209.89,211.20,209.78
209.91,209.82,210.47,209.10
210.94,212.31,212.82,210.66
212.93,213.03,213.50,212.64
212.08,211.41,212.23,211.10
209.97,210.53,210.85,209.19
210.32,211.70,211.75,210.13
212.01,211.99,212.72,210.77
212.71,214.12,214.76,212.56
213.97,212.85,214.02,212.80
214.40,214.37,215.07,214.12
214.63,214.46,214.91,214.05
212.97,211.78,213.45,211.75
212.42,211.11,212.53,211.06
211.58,211.17,211.84,210.45
209.31,206.73,210.08,206.59
208.50,207.22,208.51,206.55
209.08,208.84,209.32,207.86
209.34,208.59,209.57,208.10
207.02,208.04,208.94,206.82
208.24,209.32,209.46,205.37
207.70,205.79,208.05,205.52
208.36,206.16,208.63,206.08
208.60,208.79,209.25,207.77
210.28,211.09,211.20,210.25
210.98,211.97,212.34,210.96
212.04,211.89,212.58,211.36
213.19,213.55,213.61,212.90
213.60,213.78,213.85,213.12
214.03,213.86,214.46,213.54
213.69,213.03,214.00,212.69
212.20,212.62,213.05,212.18
212.83,211.47,212.91,211.04
211.56,209.25,211.64,208.86
208.18,207.99,208.80,207.51
209.06,210.58,210.76,208.07
210.77,211.99,212.31,210.57
211.43,212.06,212.29,210.70
212.74,211.76,212.74,211.44
211.70,211.04,211.80,209.93
211.00,210.60,211.50,210.07
211.74,211.40,212.58,211.00
211.52,209.69,211.69,208.90
209.43,209.18,209.57,208.14
210.56,211.83,211.93,210.56
210.23,209.92,210.71,209.02
208.35,210.12,210.39,206.63
210.00,209.91,210.81,209.28
209.70,210.63,210.76,209.52
209.94,211.87,211.87,209.40
211.56,211.27,211.94,210.97
210.38,209.57,211.28,208.60
207.79,205.13,208.39,205.12
203.00,198.81,204.12,198.69
188.51,190.52,196.96,147.21
196.51,188.28,196.94,188.04
193.24,195.68,195.88,189.47
198.25,200.49,200.56,196.34
199.66,200.48,200.99,199.09
199.35,198.75,200.29,198.18
194.28,192.73,195.88,191.83
195.78,196.54,196.59,193.54
197.40,196.71,199.21,196.08
194.01,193.66,194.95,192.71
197.06,198.67,198.75,196.31
200.44,195.91,200.63,195.46
195.69,196.96,198.37,195.38
196.44,197.92,197.95,195.66
198.06,197.15,198.15,196.56
197.83,199.62,200.15,197.23
199.92,201.41,201.59,199.60
201.15,200.90,204.05,200.49
198.00,197.55,199.75,197.15
198.62,198.59,199.87,197.40
195.98,196.09,196.64,194.74
196.26,195.76,196.83,195.08
194.32,195.06,195.59,192.69
195.80,193.85,196.09,192.88
192.85,189.01,192.95,188.71
189.30,189.05,190.77,187.97
191.49,192.72,192.88,190.49
193.14,193.24,193.53,190.88
190.80,196.07,196.07,190.19
197.54,199.62,199.84,197.43
199.42,198.87,200.08,198.09
200.05,200.51,200.93,198.59
199.98,202.35,202.67,199.70
202.63,202.50,203.03,201.73
202.55,202.68,202.87,202.04
201.76,201.37,203.28,201.18
201.32,200.36,202.00,200.07
201.27,203.43,203.47,200.76
203.95,204.33,204.41,203.05
203.66,204.49,204.51,203.28
204.05,204.19,204.98,203.70
204.80,203.00,205.02,202.78
204.15,206.34,206.65,203.96
208.47,208.66,209.11,207.47
208.49,208.18,208.53,207.75
207.33,207.78,208.17,206.95
208.19,210.11,210.14,207.39
209.54,210.00,210.44,209.39
210.26,209.05,210.61,208.93
209.52,211.60,211.81,209.37
211.14,212.13,212.87,210.91
212.51,211.58,212.69,210.94
211.65,211.32,212.20,210.28
210.93,211.24,211.51,209.66
210.48,209.21,210.62,208.13
208.69,209.72,209.78,208.36
210.08,208.91,210.11,208.84
207.65,205.97,208.22,205.97
205.46,203.67,205.82,203.57
203.41,206.82,206.82,203.31
207.14,206.55,208.20,206.04
207.20,209.87,210.09,207.17
209.79,209.67,210.24,209.40
210.66,210.62,211.32,210.06
210.48,210.22,211.17,209.71
208.96,210.52,211.01,208.61
210.73,210.53,210.93,210.25
210.60,210.71,210.99,210.06
211.00,209.87,211.08,209.75
210.64,211.93,212.03,210.31
211.84,209.74,212.20,209.41
210.03,206.76,210.34,205.91
207.25,210.80,211.17,207.09
210.40,209.50,210.45,208.37
207.67,208.13,209.20,206.94
207.38,206.49,209.85,205.36
206.61,207.01,208.58,206.30
204.59,202.89,205.26,202.63
203.22,204.18,204.18,201.10
205.87,206.19,207.25,205.68
207.62,209.17,209.58,205.92
209.59,206.08,209.68,206.00
205.13,202.22,205.23,202.14
203.83,203.96,204.23,202.43
205.04,205.85,206.23,203.91
207.08,208.44,208.46,206.94
206.98,206.83,207.54,206.64
206.09,206.34,206.45,205.15
207.56,208.51,208.80,207.50
208.13,206.97,208.21,206.78
206.21,204.87,206.90,204.87
201.47,202.00,202.01,199.59
202.31,202.42,202.88,201.04
199.36,199.77,201.02,198.57
196.30,194.99,198.40,194.57
196.14,192.83,196.81,192.52
193.95,193.03,194.33,190.78
194.85,194.52,195.50,192.08
195.35,189.79,195.81,189.30
190.48,192.80,194.20,188.57
187.64,188.74,189.69,186.46
190.80,188.84,191.01,187.12
185.93,186.65,188.41,181.90
187.11,187.62,189.79,185.58
190.71,191.49,191.67,189.82
190.86,188.57,191.08,188.34
189.36,191.13,191.44,188.94
190.61,189.08,192.50,187.98
190.90,190.11,191.10,188.08
190.94,194.62,194.69,190.82
193.47,194.60,195.53,192.80
192.94,191.09,192.94,190.48
192.39,192.11,192.72,188.05
191.71,192.53,193.69,190.93
191.96,188.85,192.02,188.14
186.68,186.31,187.00,183.72
184.21,186.24,187.87,184.11
187.30,186.15,189.24,186.04
183.18,183.83,184.96,182.02
185.84,187.55,187.58,184.87
189.76,190.67,190.74,188.56
192.12,193.83,194.28,191.97
194.20,193.05,194.25,192.69
192.13,192.93,193.14,191.42
194.85,195.72,195.93,194.79
195.02,193.34,195.28,193.16
191.59,194.22,194.50,190.27
194.71,196.50,196.56,193.82
197.58,196.15,197.68,195.89
196.14,194.51,197.25,194.42
196.02,199.19,199.21,195.47
198.72,200.07,200.09,198.28
199.79,200.78,200.83,199.14
201.08,201.48,202.40,200.10
200.41,201.68,202.12,200.29
200.37,199.38,200.96,199.25
200.39,200.41,200.80,199.45
201.00,200.52,202.11,198.46
202.32,203.84,203.88,202.20
203.25,203.56,204.13,202.85
202.44,203.22,203.28,202.12
202.64,204.52,204.90,202.59
204.35,205.81,206.33,203.86
206.38,206.57,206.94,205.96
206.25,206.87,207.11,205.96
205.92,206.75,207.40,205.73
205.13,204.30,205.36,204.05
203.05,204.18,204.20,202.77
204.67,204.31,204.88,203.75
203.81,206.26,206.26,203.43
206.26,207.13,207.91,206.26
206.96,206.65,207.45,206.38
205.41,207.97,208.20,205.05
207.92,207.29,208.13,206.95
205.75,205.26,206.27,204.93
205.34,207.48,207.54,205.02
206.22,204.97,206.59,204.13
206.38,205.58,206.88,204.92
206.30,205.00,207.11,204.95
205.27,207.02,207.32,204.75
208.05,209.10,209.16,207.91
209.14,209.12,209.66,208.68
209.12,208.79,209.17,208.48
208.20,210.31,210.35,208.07
210.81,210.95,211.28,210.02
211.03,211.11,212.00,210.48
211.21,210.06,211.33,209.73
209.64,210.03,210.35,209.00
209.37,209.66,209.69,208.61
210.13,210.01,210.60,209.45
209.51,210.40,210.90,209.14
209.55,208.58,210.85,208.03
207.81,207.46,208.19,206.10
208.01,209.08,209.26,207.48
207.55,207.25,207.86,206.36
206.05,206.07,206.89,205.48
206.59,206.01,207.01,205.51
205.13,206.81,206.81,204.94
206.63,207.01,207.43,206.43
207.79,209.52,209.54,207.72
208.98,207.57,209.40,207.57
208.36,207.67,208.55,206.44
207.25,205.75,207.91,205.44
206.00,207.83,208.41,205.95
207.52,206.00,207.87,205.29
205.48,206.02,207.35,204.69
205.08,205.29,205.58,203.80
205.99,206.54,207.16,205.90
206.55,206.26,206.90,206.04
207.25,208.94,209.32,207.20
209.75,210.35,210.85,209.71
210.56,210.43,210.81,210.05
210.61,211.30,211.31,210.56
211.66,210.97,211.80,210.27
210.25,211.37,211.58,209.99
210.91,212.06,212.06,210.33
211.34,211.35,211.80,209.98
211.82,212.52,212.88,211.62
212.66,212.77,213.46,212.62
212.94,213.45,213.64,212.81
212.62,213.20,213.35,212.32
211.58,211.19,211.97,210.54
210.48,209.52,211.48,209.44
209.12,209.14,209.83,208.00
209.63,208.77,210.44,208.60
207.81,209.45,209.66,206.65
209.32,208.66,209.38,207.90
210.99,210.04,211.79,209.91
209.47,209.62,210.07,208.96
209.82,209.27,210.69,209.11
210.99,212.00,212.02,210.46
204.83,204.21,208.06,203.88
202.75,200.63,202.77,199.79
202.64,204.38,204.38,202.27
206.01,207.80,208.10,205.89
208.41,210.50,210.72,207.74
210.55,211.13,211.69,210.54
210.14,209.64,210.27,208.90
209.02,210.84,210.99,208.25
211.07,210.66,211.84,209.84
212.24,213.86,214.15,212.00
214.42,214.67,215.28,214.18
215.77,216.18,216.53,215.49
216.67,216.16,216.70,215.59
217.63,217.35,217.91,216.90
218.02,217.03,218.05,216.54
217.17,217.63,217.86,216.90
217.18,217.39,217.46,216.88
217.99,218.31,218.60,217.47
218.19,217.52,218.47,216.99
217.65,218.47,218.56,217.35
218.24,217.91,218.31,217.22
217.82,218.00,218.42,217.00
218.42,217.78,218.51,216.88
217.52,218.04,218.37,217.00
217.72,218.37,218.79,217.38
218.47,218.12,218.90,217.65
217.91,216.83,218.07,215.81
216.73,217.47,217.48,216.39
217.56,217.67,218.02,217.07
218.51,219.40,219.48,218.33
219.66,219.28,219.78,219.00
219.42,219.42,220.01,219.06
219.60,218.88,219.67,218.47
219.54,219.89,220.20,219.21
219.56,219.71,219.97,219.26
220.15,220.37,220.76,220.15
219.86,219.25,219.93,219.23
219.27,219.65,219.79,218.28
219.60,220.16,220.16,219.48
219.59,219.82,220.01,219.00
219.55,219.75,220.06,219.09
220.51,220.21,220.88,220.16
220.06,219.17,220.17,218.64
218.66,218.95,219.45,218.48
219.16,218.56,220.39,217.50
218.71,219.60,219.91,218.64
219.55,219.26,219.82,218.61
218.89,218.65,219.01,217.73
218.64,218.67,218.99,217.28
219.70,219.63,220.14,218.98
219.95,220.37,220.37,219.12
220.12,220.33,220.48,219.58
219.89,219.81,220.22,219.43
218.27,214.54,218.28,214.48
213.59,217.63,218.06,213.54
216.05,214.47,216.37,213.75
214.53,214.35,215.93,213.71
214.14,216.52,216.97,213.96
215.78,215.62,216.00,214.87
216.49,215.73,217.21,215.34
216.71,215.75,216.91,215.69
216.55,218.16,218.36,215.76
219.36,219.50,219.88,219.06
219.06,218.35,219.21,218.23
216.25,215.45,216.46,215.24
215.26,216.76,216.90,214.84
217.07,217.90,218.03,215.95
217.64,215.94,218.10,215.28
216.88,217.56,218.35,216.60
217.03,216.89,217.27,216.26
217.16,215.94,217.40,215.23
216.61,216.89,217.35,216.56
216.59,217.10,217.26,215.96
217.33,216.25,217.58,215.40
216.25,217.34,217.93,216.25
216.88,214.66,216.95,213.79
214.82,214.93,215.53,214.23
213.35,214.27,214.81,212.41
215.39,214.29,215.91,214.25
214.29,213.58,214.60,213.39
215.45,214.90,215.50,214.49
215.20,215.43,215.85,214.82
215.10,215.06,215.75,214.33
214.19,215.16,215.30,213.99
216.23,216.11,216.53,215.70
215.90,215.42,216.20,215.21
214.42,214.97,215.64,214.16
215.81,214.38,215.83,214.30
214.33,213.75,215.14,212.93
214.16,213.69,214.39,213.57
214.13,212.23,214.18,210.79
211.87,210.90,212.29,210.41
211.17,210.02,211.41,209.64
210.09,209.67,211.07,209.57
212.65,214.32,214.39,212.49
213.92,215.31,216.00,213.60
213.51,217.69,218.34,213.47
218.58,218.12,219.55,216.45
217.32,217.73,217.92,216.55
218.37,217.79,218.50,216.95
218.29,219.52,219.52,218.02
218.78,219.24,219.38,218.67
219.32,220.23,220.31,219.17
220.31,219.79,220.52,219.53
220.42,221.39,221.44,220.26
221.80,221.76,222.05,220.99
221.25,222.00,222.03,221.01
222.36,222.81,222.82,222.29
222.43,221.83,222.75,221.63
221.81,222.19,222.72,221.43
222.94,221.53,223.10,221.53
221.97,220.73,221.98,220.42
220.93,220.91,221.50,220.52
221.94,222.19,222.67,221.70
