SMBK,SmartFinancial,NASDAQ
1.87,1.87,1.87,1.87
1.87,1.87,1.87,1.87
2.00,2.05,2.05,2.00
2.10,2.10,2.10,2.10
2.01,2.01,2.01,2.01
2.01,2.01,2.01,2.01
2.01,2.01,2.01,2.01
2.01,2.01,2.01,2.01
2.01,2.01,2.01,2.01
2.01,2.01,2.01,2.01
2.10,2.05,2.13,2.05
2.05,2.05,2.05,2.05
2.05,2.05,2.05,2.05
2.05,2.05,2.05,2.05
2.05,2.05,2.05,2.05
2.07,2.07,2.07,2.07
2.07,2.02,2.07,2.02
2.02,2.10,2.10,2.02
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.20,2.30,2.30,2.20
2.30,2.30,2.30,2.30
2.48,2.58,2.58,2.35
2.60,2.45,2.60,2.45
2.40,2.45,2.45,2.40
2.40,2.45,2.47,2.36
2.45,2.45,2.45,2.45
2.50,2.45,2.50,2.35
2.38,2.50,2.50,2.38
2.45,2.50,2.50,2.40
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.69,2.69,2.50
2.67,2.67,2.67,2.67
2.67,2.67,2.67,2.67
2.67,2.67,2.67,2.67
2.50,2.50,2.50,2.50
2.50,2.45,2.50,2.45
2.45,2.45,2.45,2.45
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.40,2.40,2.40,2.40
2.40,2.50,2.50,2.15
2.35,2.35,2.35,2.35
2.40,2.40,2.40,2.40
2.37,2.37,2.37,2.37
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.44,2.35,2.44,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.35,2.47,2.47,2.35
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.47,2.47,2.47,2.47
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.49,2.50,2.50,2.49
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.55,2.60,2.60,2.55
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.50,2.50,2.50,2.50
2.53,2.53,2.53,2.53
2.42,2.48,2.48,2.37
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.50,2.50,2.48
2.48,2.48,2.48,2.48
2.37,2.37,2.37,2.37
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.35,2.50,2.50,2.35
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.33,2.35,2.35,2.33
2.35,2.35,2.35,2.35
2.40,2.50,2.50,2.40
2.44,2.53,2.53,2.44
2.42,2.42,2.42,2.42
2.42,2.45,2.45,2.42
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.45,2.45,2.45,2.45
2.50,2.40,2.50,2.20
2.40,2.40,2.40,2.40
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.35,2.35,2.35,2.35
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.47,2.50,2.50,2.45
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.45,2.50,2.50,2.45
2.45,2.45,2.45,2.45
2.30,2.37,2.37,2.26
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.29,2.37,2.37,2.28
2.37,2.37,2.37,2.37
2.35,2.37,2.37,2.29
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31
2.31,2.37,2.37,2.30
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.39,2.40,2.40,2.39
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.40,2.32,2.40,2.32
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.30,2.35,2.35,2.30
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.30,2.30,2.30,2.30
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.35,2.35,2.35,2.35
2.40,2.40,2.45,2.40
2.44,2.45,2.45,2.44
2.49,2.50,2.50,2.45
2.43,2.40,2.43,2.40
2.45,2.45,2.50,2.45
2.45,2.50,2.50,2.45
2.53,2.49,2.53,2.49
2.47,2.48,2.48,2.47
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.41,2.40,2.41,2.40
2.40,2.40,2.40,2.40
2.35,2.35,2.35,2.35
2.46,2.46,2.46,2.46
2.50,2.51,2.51,2.50
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.40,2.40,2.40,2.40
2.50,2.50,2.50,2.50
2.60,2.60,2.60,2.60
2.60,2.50,2.60,2.50
2.48,2.49,2.49,2.48
2.49,2.50,2.50,2.49
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.62,2.62,2.38
2.62,2.62,2.62,2.62
2.62,2.62,2.62,2.62
2.42,2.42,2.42,2.42
2.42,2.42,2.42,2.42
2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52
2.50,2.42,2.50,2.42
2.50,2.50,2.50,2.50
2.50,2.35,2.56,2.35
2.47,2.48,2.48,2.47
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.49,2.49,2.49,2.49
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.48
2.50,2.55,2.55,2.50
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.40,2.55,2.57,2.40
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.41,2.41,2.41,2.41
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.49,2.50,2.50,2.49
2.41,2.41,2.41,2.41
2.51,2.50,2.51,2.50
2.54,2.55,2.55,2.54
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.50,2.55,2.55,2.30
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.46,2.46,2.46,2.46
2.46,2.46,2.46,2.46
2.46,2.46,2.46,2.46
2.65,2.65,2.65,2.65
2.43,2.57,2.57,2.43
2.57,2.57,2.57,2.57
2.57,2.57,2.57,2.57
2.57,2.57,2.57,2.57
2.65,2.65,2.65,2.65
2.65,2.65,2.65,2.65
2.60,2.60,2.60,2.60
2.60,2.55,2.60,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.55,2.55,2.55,2.55
2.56,2.55,2.56,2.55
2.55,2.55,2.55,2.55
2.49,2.46,2.49,2.46
2.46,2.46,2.46,2.46
2.46,2.46,2.46,2.46
2.50,2.46,2.50,2.46
2.46,2.46,2.46,2.46
2.46,2.46,2.46,2.46
2.46,2.46,2.46,2.46
2.50,2.58,2.58,2.45
2.58,2.60,2.60,2.58
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.50
2.50,2.50,2.50,2.42
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.54,2.54,2.54,2.54
2.53,2.65,2.65,2.50
2.67,2.82,2.82,2.67
2.82,2.82,2.82,2.82
2.85,2.85,2.85,2.85
2.89,2.98,2.99,2.89
2.99,3.00,3.12,2.99
3.03,3.00,3.05,2.96
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.10,3.05,3.10,3.04
3.05,3.05,3.05,3.05
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.96,2.96,2.96,2.96
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.93,2.92,2.95,2.90
2.92,2.92,2.92,2.92
2.99,3.00,3.00,2.98
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.92,2.97,2.97,2.90
2.97,2.97,2.97,2.97
2.97,2.97,2.97,2.97
2.97,2.97,2.97,2.97
2.97,2.97,2.97,2.97
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.91,2.90,2.91,2.90
2.93,2.90,2.93,2.90
2.95,3.12,3.12,2.95
3.12,3.12,3.12,3.12
3.00,3.00,3.00,3.00
3.00,3.05,3.05,3.00
3.08,3.08,3.08,3.08
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.05,3.05,3.05,3.05
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
3.00,2.90,3.00,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.91,2.91,2.91,2.91
2.91,2.91,2.91,2.91
3.00,2.90,3.00,2.90
3.00,3.00,3.00,2.91
3.10,3.25,3.55,3.05
3.30,3.30,3.32,3.11
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.29,3.25,3.29,3.25
3.29,3.15,3.29,3.15
3.25,3.28,3.29,3.25
3.29,3.35,3.35,3.29
3.33,3.50,3.50,3.33
3.65,3.30,3.65,3.25
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.74,3.70,3.74,3.70
3.65,3.60,3.65,3.50
3.30,3.30,3.30,3.30
3.35,3.31,3.45,3.31
3.31,3.31,3.31,3.31
3.65,3.45,3.65,3.40
3.45,3.45,3.45,3.45
3.35,3.45,3.45,3.35
3.50,3.50,3.50,3.50
3.40,3.40,3.40,3.40
3.45,3.41,3.45,3.41
3.45,3.35,3.45,3.35
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.55,3.45,3.55,3.45
3.45,3.45,3.45,3.45
3.50,3.50,3.50,3.50
3.54,3.40,3.54,3.40
3.40,3.31,3.40,3.25
3.30,3.25,3.30,3.02
3.30,3.30,3.30,3.30
3.25,3.25,3.25,3.25
3.25,3.20,3.34,3.20
3.20,3.20,3.20,3.20
3.24,3.20,3.25,3.20
3.21,3.22,3.22,3.21
3.22,3.22,3.22,3.22
3.25,3.23,3.29,3.23
3.23,3.23,3.23,3.23
3.23,3.23,3.23,3.23
3.23,3.23,3.23,3.23
3.23,3.23,3.23,3.23
3.40,3.40,3.40,3.40
3.32,3.32,3.32,3.32
3.25,3.25,3.25,3.25
3.28,3.30,3.30,3.28
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.38,3.40,3.40,3.38
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.36,3.35,3.36,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.40,3.45,3.45,3.40
3.46,3.45,3.46,3.45
3.45,3.45,3.45,3.45
3.30,3.30,3.30,3.30
3.28,3.28,3.28,3.28
3.28,3.28,3.28,3.28
3.44,3.45,3.45,3.44
3.45,3.45,3.45,3.45
3.45,3.45,3.47,3.44
3.45,3.45,3.45,3.45
3.45,3.45,3.45,3.45
3.45,3.35,3.47,3.35
3.32,3.32,3.32,3.32
3.40,3.45,3.47,3.40
3.45,3.45,3.45,3.45
3.31,3.40,3.40,3.31
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.42,3.73,3.75,3.42
3.73,3.73,3.73,3.73
3.63,3.89,3.89,3.63
3.89,3.89,3.89,3.89
3.89,3.89,3.89,3.89
3.85,3.85,3.85,3.85
3.55,3.60,3.60,3.45
3.55,3.37,3.55,3.35
3.54,3.80,3.80,3.54
3.45,3.50,3.50,3.37
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.75,3.65,3.75,3.65
3.65,3.65,3.65,3.65
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.60,3.55,3.60,3.55
3.55,3.55,3.55,3.55
3.60,3.60,3.60,3.60
3.60,3.55,3.60,3.06
3.55,3.40,3.55,3.30
3.46,3.50,3.50,3.46
3.55,3.55,3.55,3.55
3.50,3.40,3.50,3.40
3.58,3.72,3.72,3.58
3.71,3.60,3.71,3.40
3.60,3.70,3.75,3.60
3.72,3.70,3.72,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.71,3.65,3.71,3.65
3.65,3.70,3.70,3.65
3.65,3.75,3.75,3.50
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.60,3.70,3.70,3.60
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,4.00,4.00,3.70
3.71,3.71,3.71,3.70
3.71,3.71,3.71,3.71
3.84,3.70,3.84,3.50
3.75,3.75,3.75,3.75
3.60,3.75,3.75,3.60
3.65,3.65,3.65,3.65
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.81,3.98,3.98,3.80
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.98,3.98,3.98,3.98
3.86,3.80,3.86,3.80
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.98,3.92,4.00,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.99,3.92,4.30,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.92,3.92,3.92,3.92
3.90,3.90,3.90,3.90
3.92,3.92,3.92,3.92
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.05,4.00,4.05,4.00
4.00,4.00,4.00,4.00
3.96,3.95,3.96,3.95
3.92,3.90,3.92,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.95,3.95,3.95,3.95
3.95,3.95,3.95,3.95
3.89,3.85,3.95,3.82
3.90,3.80,4.00,3.80
3.85,3.85,3.85,3.85
3.81,3.82,3.85,3.80
3.81,3.80,3.85,3.73
3.80,3.80,3.80,3.80
3.80,3.82,3.90,3.75
3.88,3.92,3.92,3.88
3.90,3.85,3.90,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.95,4.05,4.05,3.90
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,3.90,4.00,3.90
3.90,3.90,3.90,3.90
4.20,4.20,4.20,4.20
4.00,4.20,4.20,4.00
4.20,4.20,4.20,4.20
4.13,3.80,4.13,3.75
3.85,3.77,3.85,3.76
3.83,3.83,3.83,3.77
3.83,3.80,3.85,3.80
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.05,15.00,15.05,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.15,15.15,15.15,15.15
15.15,15.05,15.15,15.05
15.10,15.12,15.12,15.10
15.15,15.15,15.15,15.15
15.10,15.10,15.10,15.10
15.10,15.11,15.15,15.10
15.15,15.10,15.15,15.10
15.12,15.25,15.25,15.12
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.20,15.25,15.25,15.05
15.30,15.30,15.40,15.30
15.30,15.30,15.30,15.30
15.25,15.05,15.25,15.05
15.15,15.20,15.25,15.15
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.18,15.10,15.18,15.06
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.15,15.10,15.15,15.10
15.15,15.30,15.30,15.15
15.25,15.50,15.98,15.25
15.70,15.75,16.00,15.70
15.70,15.60,15.70,15.50
15.60,15.50,15.60,15.50
15.50,15.50,15.65,15.50
15.50,15.40,15.50,15.40
15.60,15.30,15.60,15.30
15.40,15.40,15.45,15.30
15.30,15.28,15.30,15.28
15.30,15.30,15.30,15.30
15.28,15.26,15.30,15.26
15.26,15.30,15.30,15.26
15.30,15.30,15.30,15.30
15.30,15.20,15.30,15.10
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.25,15.23,15.25,15.23
15.23,15.23,15.23,15.23
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.50,15.70,15.70,15.50
15.70,15.50,15.70,15.50
15.30,15.25,15.30,15.25
15.01,16.25,16.25,15.01
15.51,15.51,15.51,15.51
15.50,15.32,15.70,15.22
15.32,15.32,15.32,15.32
15.32,15.32,15.32,15.32
15.32,15.32,15.32,15.32
15.10,16.06,16.49,15.10
15.30,16.09,16.10,15.20
16.09,16.09,16.09,16.09
16.09,16.09,16.09,16.09
15.96,15.75,15.96,15.60
15.75,15.35,15.75,15.00
15.35,15.35,15.43,15.35
15.10,15.50,15.50,15.10
15.50,15.50,15.50,15.50
15.49,15.40,15.50,15.35
15.40,15.40,15.40,15.40
16.90,15.55,16.90,15.01
15.55,15.55,15.55,15.55
15.45,15.35,15.45,15.35
15.35,16.00,16.00,15.00
15.40,15.40,15.65,15.12
15.40,15.60,15.60,15.28
15.40,15.35,15.40,15.35
15.48,15.48,15.48,15.48
15.48,15.48,15.48,15.48
15.75,16.00,16.00,15.49
15.96,15.90,16.00,15.56
15.90,15.90,15.90,15.90
15.55,15.55,15.62,15.55
15.55,15.55,15.55,15.55
15.55,15.55,15.55,15.55
15.90,15.00,15.90,15.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.10,14.90,15.10,14.75
14.90,14.90,14.90,14.90
15.00,15.00,15.00,15.00
15.09,15.09,15.09,15.09
15.10,15.10,15.10,15.00
15.45,15.35,15.45,15.15
15.45,15.45,15.45,15.45
15.35,15.35,15.35,15.35
15.11,15.18,15.22,15.11
15.12,15.10,15.13,15.10
15.10,15.10,15.10,15.10
15.11,15.50,15.50,15.10
15.50,15.50,15.50,15.50
15.27,15.68,15.68,15.27
15.68,15.68,15.68,15.68
15.68,15.68,15.68,15.68
15.17,15.90,15.90,15.15
15.90,15.85,15.90,15.15
15.60,15.60,15.60,15.60
15.60,15.50,15.60,15.15
15.50,15.99,15.99,15.50
15.99,16.05,16.37,15.81
16.10,17.05,17.05,16.10
17.00,17.00,17.10,16.69
17.98,17.50,17.98,16.79
17.50,18.13,18.48,17.26
17.22,17.54,17.79,17.21
17.54,17.54,17.54,17.54
17.54,15.17,17.64,15.12
15.50,17.84,18.40,15.50
18.40,18.35,18.40,18.11
18.35,18.40,18.45,17.83
16.70,18.34,18.34,16.70
18.36,18.50,18.50,18.34
18.50,18.50,18.50,18.50
17.52,18.48,18.50,17.52
17.91,17.99,18.04,17.66
17.72,17.58,18.38,17.50
17.50,17.50,17.50,17.50
17.11,17.72,18.50,17.11
17.80,17.61,17.80,17.53
17.92,18.75,18.75,17.84
17.50,18.20,18.20,17.50
17.61,18.42,18.75,17.61
18.42,18.42,18.42,18.42
18.42,18.42,18.42,18.42
17.68,17.68,17.68,17.68
17.60,16.70,17.60,16.61
16.50,16.50,16.50,16.50
16.65,16.65,16.65,16.65
16.91,18.00,18.00,16.91
18.68,16.63,18.75,16.53
16.75,16.53,17.41,16.53
16.53,16.50,16.53,16.50
16.50,16.50,16.50,16.50
16.55,16.55,16.55,16.55
16.55,16.50,16.55,16.50
16.51,16.12,16.53,16.04
16.12,16.12,16.12,16.12
15.25,16.40,16.40,15.25
16.00,16.38,16.38,16.00
16.34,16.39,16.39,16.34
16.00,16.00,16.00,16.00
16.01,16.01,16.01,16.01
16.35,16.35,16.35,16.35
16.35,16.35,16.35,16.35
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.01,16.01,16.01,16.01
16.01,16.01,16.01,16.01
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
16.20,16.20,16.20,16.20
15.87,15.79,15.87,15.79
15.81,15.50,15.81,15.50
15.49,15.25,15.49,15.25
15.07,15.10,15.14,14.65
15.18,15.11,15.61,14.61
15.15,15.50,16.07,15.15
15.52,15.96,15.98,15.50
15.64,15.50,15.68,15.50
15.25,15.90,15.90,15.25
15.88,15.88,15.88,15.88
15.85,15.28,15.85,15.28
15.33,15.40,15.40,15.33
15.55,15.55,15.78,15.55
15.49,15.50,15.50,15.10
15.70,15.29,15.70,15.29
15.75,15.30,15.75,15.25
15.46,15.48,15.66,15.26
15.67,15.49,15.70,15.49
15.58,15.32,15.58,15.32
15.32,15.32,15.32,15.32
15.50,15.50,15.50,15.50
14.80,15.21,15.36,14.21
15.39,16.00,16.19,15.39
15.29,15.30,15.88,15.25
15.65,15.62,15.74,15.54
15.90,15.75,15.95,15.37
15.75,15.75,15.75,15.75
15.25,15.25,15.25,15.25
15.29,15.29,15.52,15.25
15.30,15.30,15.30,15.25
15.54,15.54,15.54,15.54
15.32,15.25,15.32,15.25
15.25,15.30,16.54,15.25
15.30,15.30,15.30,15.30
15.25,15.32,15.32,15.25
15.81,15.81,15.81,15.81
15.81,15.81,15.81,15.81
15.32,15.25,15.32,15.25
15.25,15.25,15.25,15.25
14.41,15.00,15.45,14.41
15.00,15.00,15.00,15.00
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
14.60,15.19,15.19,14.60
15.19,15.19,15.19,15.19
15.05,15.13,15.13,15.00
15.00,15.15,15.15,15.00
15.00,15.75,15.78,15.00
15.50,15.40,15.50,15.40
15.36,15.37,15.37,15.30
15.30,15.30,15.30,15.30
15.30,15.30,15.31,15.30
15.26,15.50,15.50,15.15
15.50,15.50,15.50,15.50
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.25,15.25,15.25,15.25
15.46,15.46,15.46,15.46
15.14,15.29,15.29,15.10
15.29,15.29,15.29,15.29
15.29,15.29,15.29,15.29
15.20,15.25,15.25,15.20
15.25,15.25,15.25,15.25
15.26,15.35,15.43,15.25
15.35,15.75,15.75,15.35
15.78,15.58,15.78,15.58
15.69,15.90,15.90,15.64
15.77,15.85,15.85,15.73
15.87,16.07,16.24,15.87
16.19,16.20,16.22,16.00
16.34,16.05,16.34,16.00
15.90,16.10,16.10,15.90
16.34,16.34,16.34,16.34
16.40,16.16,16.40,16.15
16.10,16.31,16.31,16.10
16.30,16.79,16.79,16.25
16.50,16.75,16.75,16.50
16.65,16.51,16.65,16.51
16.50,16.48,16.65,16.25
16.30,16.50,16.53,16.25
16.38,16.32,16.38,16.07
16.39,16.39,16.39,16.39
16.40,16.43,16.43,16.40
16.50,16.31,16.50,16.30
16.20,16.29,16.30,16.20
16.20,16.30,16.30,16.20
16.49,16.75,16.75,16.20
16.50,16.45,16.75,16.29
16.45,16.45,16.45,16.45
16.52,16.85,16.85,16.52
16.80,16.79,16.80,16.76
16.75,16.51,16.75,16.51
16.51,16.51,16.51,16.51
16.85,16.65,16.85,16.65
16.64,16.64,16.64,16.64
16.64,16.55,16.64,16.55
16.65,16.75,16.83,16.65
16.40,16.40,16.40,16.40
16.40,16.40,16.40,16.40
16.76,16.60,16.81,16.50
16.84,16.55,16.84,16.55
16.79,16.50,16.79,16.14
16.84,16.46,16.84,16.40
16.46,16.46,16.46,16.46
16.77,16.54,16.80,16.54
16.76,17.00,17.17,16.67
17.00,17.02,17.05,16.95
17.00,17.04,17.04,17.00
17.02,17.60,17.60,17.02
17.60,17.60,17.60,17.60
17.36,17.15,17.36,17.15
17.12,17.37,17.37,17.00
17.16,17.24,17.24,17.16
17.01,17.56,17.56,17.01
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
17.50,17.75,17.75,17.50
17.75,17.75,17.75,17.75
17.90,17.90,17.90,17.90
17.90,17.99,17.99,17.70
17.99,17.99,17.99,17.99
17.96,18.00,18.00,17.96
18.10,18.49,18.50,18.10
18.44,18.52,18.63,18.41
18.52,18.52,18.52,18.52
18.74,18.95,18.95,18.74
18.50,18.90,18.90,18.48
18.65,18.98,18.98,18.65
18.99,19.05,19.10,18.98
18.57,18.99,19.07,18.16
19.19,19.38,19.49,19.17
19.45,19.20,19.45,19.19
