NWLI,National Western Life Group,NASDAQ
192.00,192.80,193.00,191.24
191.70,191.81,193.34,191.65
192.33,192.19,193.25,191.72
192.75,191.70,194.66,190.42
191.09,189.22,191.14,189.22
187.99,186.72,188.09,186.01
187.94,190.30,190.50,187.21
188.50,185.91,188.50,185.91
187.00,188.45,188.49,187.00
189.22,189.33,191.00,188.03
191.61,192.99,193.40,191.48
191.51,189.85,193.48,189.83
191.75,193.32,193.32,191.44
193.50,194.00,194.64,192.35
192.80,192.00,193.59,192.00
194.40,197.58,197.79,193.00
198.38,196.00,198.38,195.91
197.85,203.90,207.39,195.83
204.43,203.98,206.14,203.64
206.14,211.96,212.46,206.14
211.85,211.79,212.75,210.52
209.09,211.86,211.87,209.09
210.01,212.34,213.00,208.81
213.60,217.43,218.19,213.51
218.00,219.31,219.31,217.80
218.91,217.71,220.05,217.22
218.01,219.49,219.50,218.01
218.74,218.79,219.50,218.30
219.50,219.25,219.50,218.43
218.64,219.20,219.20,218.05
218.21,217.94,218.21,217.64
218.34,216.72,218.34,216.72
216.44,217.85,218.15,216.44
217.35,213.95,217.35,213.95
214.49,215.55,216.00,214.49
216.47,217.19,217.19,216.16
216.20,218.03,218.50,216.06
217.71,218.68,219.00,217.71
218.50,215.19,218.50,215.00
215.33,214.73,215.64,214.02
214.58,213.31,214.58,212.35
213.89,212.90,213.89,212.35
213.28,212.07,213.28,212.02
211.50,212.48,212.48,210.01
211.22,203.54,211.22,203.34
202.66,204.06,205.99,202.47
204.66,204.40,205.83,203.47
204.66,209.88,211.25,204.66
208.01,207.73,208.50,207.00
207.36,207.57,209.00,206.50
207.47,207.83,207.95,207.37
208.78,207.00,208.78,207.00
205.65,199.54,205.67,199.54
199.04,201.69,202.53,199.04
201.20,201.24,203.44,201.00
202.27,198.04,202.27,198.04
200.82,199.57,201.00,199.25
200.00,201.96,203.20,200.00
202.00,202.03,203.65,201.92
202.03,202.85,203.00,201.00
202.10,205.96,205.96,202.10
205.51,206.80,207.75,205.50
205.00,205.01,207.40,205.00
204.01,203.11,204.01,203.00
204.40,202.97,204.40,202.48
204.00,204.45,204.45,203.19
205.50,205.55,205.80,204.11
203.50,208.98,208.98,203.50
208.66,206.24,208.66,206.17
206.53,206.47,206.75,204.80
206.96,207.87,207.87,205.02
208.89,210.86,211.25,208.21
210.10,209.08,210.25,207.03
209.58,208.48,209.58,206.71
208.03,207.04,208.42,206.53
200.95,201.77,203.94,200.95
201.42,202.50,203.00,200.60
201.66,200.95,202.01,200.95
201.37,199.49,201.37,198.84
199.73,201.26,201.26,199.57
200.95,200.42,201.49,200.36
200.50,199.01,200.50,198.84
197.51,198.99,200.73,197.51
200.87,206.40,206.40,200.87
209.00,212.25,213.99,208.52
210.96,211.34,211.99,210.01
210.33,205.00,210.33,205.00
206.33,206.90,210.85,205.68
205.40,206.10,208.06,205.40
208.40,207.97,209.00,205.72
205.24,205.71,207.20,205.24
205.38,207.51,207.88,205.38
206.80,209.02,209.75,206.80
207.73,209.11,209.11,204.21
209.90,206.45,209.90,205.85
206.82,209.13,209.15,206.82
208.70,211.27,211.27,208.01
211.25,208.81,211.25,208.81
208.27,208.00,209.92,208.00
207.35,203.78,208.32,201.53
205.00,203.23,205.04,201.55
203.23,203.08,205.55,202.26
204.42,204.36,204.42,202.13
203.00,202.78,205.96,202.05
202.00,205.00,206.11,202.00
205.31,205.45,206.75,204.57
205.13,207.10,207.40,205.13
205.32,208.39,208.39,205.32
208.00,207.19,208.00,206.02
206.51,206.84,207.20,205.57
207.00,205.32,207.26,205.02
203.10,206.02,207.46,203.10
206.01,206.01,206.89,203.69
206.00,205.82,206.00,204.91
206.50,207.74,207.95,206.50
209.00,213.11,213.15,209.00
212.68,217.30,220.94,212.63
218.09,217.33,218.09,216.21
218.00,213.92,218.00,212.72
215.64,213.30,215.64,213.06
213.25,215.46,215.97,213.00
215.64,215.23,218.00,214.99
214.50,214.39,215.45,213.55
216.31,216.00,218.00,216.00
217.48,215.26,217.48,214.25
216.30,213.70,216.30,213.16
213.22,210.22,213.63,210.22
211.21,206.25,211.21,206.25
206.49,210.45,211.00,206.45
210.51,212.78,212.81,210.51
212.34,210.06,212.39,209.93
211.82,215.94,216.04,208.51
215.00,213.98,215.05,213.69
213.41,214.32,219.40,213.41
216.13,217.79,218.33,213.50
218.64,219.10,219.90,218.00
219.93,223.75,224.00,219.93
223.80,223.19,224.90,221.54
222.35,221.50,222.35,220.81
222.10,223.55,223.55,221.70
221.33,219.76,221.33,219.76
220.65,221.27,222.38,220.65
221.61,216.38,221.66,216.10
216.54,220.90,221.92,216.54
220.18,220.80,221.78,218.15
222.31,226.42,227.36,220.60
226.50,230.12,231.90,226.50
229.97,226.01,230.00,225.60
228.01,230.17,231.22,227.77
230.42,231.30,232.00,230.00
231.01,230.14,231.01,229.60
230.50,229.85,230.70,229.20
230.51,230.20,230.51,228.60
229.65,230.09,231.20,228.90
228.95,230.17,231.01,228.62
228.00,228.01,229.51,227.00
228.46,227.76,230.84,227.36
228.50,226.12,228.50,225.86
226.45,219.31,226.45,219.13
220.32,221.98,224.00,220.32
219.16,218.15,219.64,215.10
219.60,204.70,220.00,204.00
206.00,206.04,210.00,204.83
206.00,206.27,206.69,204.00
208.70,206.22,209.99,206.20
207.13,213.53,213.53,206.18
212.34,208.70,212.35,207.00
209.01,209.60,213.19,209.01
212.28,211.37,212.28,209.60
210.65,213.69,214.21,210.65
213.69,213.13,213.69,212.34
212.80,214.50,217.00,212.80
214.50,207.01,214.50,206.42
206.34,210.36,210.60,206.34
209.86,212.16,212.73,209.86
211.00,210.67,216.80,210.67
210.75,215.01,215.94,210.75
217.77,219.95,221.95,217.56
219.70,219.50,221.69,218.66
218.50,226.05,228.20,218.30
225.74,226.52,227.98,224.98
228.10,232.10,234.25,228.10
230.62,232.46,233.28,230.62
232.68,232.20,234.25,231.50
232.95,236.10,236.10,232.95
233.50,237.75,237.85,233.50
236.82,237.09,239.73,236.82
234.17,236.00,236.50,234.01
236.00,236.00,236.00,236.00
233.53,240.11,241.54,233.53
243.00,247.90,248.00,243.00
250.00,254.47,254.96,248.64
252.82,248.11,252.82,248.11
248.64,252.00,255.49,248.64
252.26,251.90,252.26,245.01
250.61,247.55,251.98,246.97
249.50,248.65,251.31,248.00
247.91,244.07,250.32,244.07
242.50,242.20,242.50,242.20
240.15,240.73,245.99,238.26
243.05,244.50,244.98,241.72
247.50,250.94,250.94,246.50
252.96,251.06,252.96,249.48
250.81,253.22,255.39,250.00
256.17,251.01,259.99,247.45
248.00,246.66,249.85,246.05
240.00,248.65,250.00,240.00
247.70,249.90,249.90,247.46
249.85,244.60,249.85,242.45
241.79,241.93,241.93,240.04
241.85,240.41,241.85,240.00
239.34,237.13,241.56,236.12
240.63,241.70,243.40,240.63
241.29,244.02,245.45,241.29
245.86,243.39,245.86,242.32
244.82,243.00,244.83,242.25
241.01,240.58,242.00,240.51
239.30,240.17,240.17,238.75
238.50,234.02,244.48,233.13
234.30,235.00,236.00,234.00
236.74,232.44,238.00,232.44
232.35,233.25,234.43,230.00
231.24,233.44,234.26,227.61
233.09,235.02,237.00,230.74
234.22,234.31,235.65,234.22
235.00,232.94,236.00,232.94
235.44,235.31,235.65,234.45
236.34,234.12,237.70,234.12
234.42,236.54,246.50,234.21
237.42,239.79,240.49,237.42
240.00,238.84,240.00,236.66
235.60,235.01,236.00,234.76
234.73,234.10,234.73,233.12
235.03,236.00,236.27,234.33
236.00,236.00,236.00,236.00
237.93,235.15,237.93,233.60
234.60,232.77,237.00,232.77
233.00,232.50,233.00,231.95
234.73,235.63,235.74,233.40
237.82,237.95,238.99,235.52
238.49,236.86,238.49,236.63
237.00,241.90,241.90,237.00
243.00,244.71,244.96,241.70
240.04,241.22,242.27,238.60
241.00,240.36,243.38,239.11
238.00,242.35,242.35,238.00
242.85,247.00,247.00,242.85
247.06,252.55,252.91,247.06
254.30,256.38,258.60,252.95
258.65,258.39,259.67,257.34
259.48,257.01,259.48,255.02
257.64,256.64,258.49,255.68
256.29,258.49,259.98,255.10
258.56,255.44,258.56,255.44
255.55,251.01,255.55,247.80
251.17,246.69,253.51,245.40
246.00,248.45,248.45,243.25
249.82,250.86,251.94,249.58
247.80,250.01,250.50,247.80
251.52,247.40,252.75,245.52
249.80,249.60,251.45,248.53
248.27,252.62,253.67,248.27
250.58,251.80,251.80,249.31
251.14,249.41,252.76,248.65
249.40,253.91,254.85,249.40
251.07,254.96,255.76,251.07
256.32,256.24,256.51,256.24
253.69,254.00,256.32,253.69
255.89,253.22,255.89,253.00
253.20,254.75,254.79,252.75
251.38,251.80,254.91,250.00
250.52,250.95,251.54,250.00
251.37,249.10,251.52,247.51
251.60,248.00,251.60,246.61
248.65,249.35,256.00,248.01
248.81,248.39,250.37,245.75
246.96,249.87,249.94,243.31
245.00,248.01,249.70,245.00
249.77,248.54,250.00,248.54
249.96,251.31,251.31,249.96
250.00,250.99,251.35,250.00
250.38,247.83,250.38,247.83
247.85,248.53,248.53,244.35
246.50,248.15,249.26,246.50
248.14,247.86,248.14,247.02
244.00,241.00,244.00,241.00
242.17,237.79,242.17,236.43
239.95,237.25,239.95,236.40
236.81,235.00,236.91,234.10
234.09,234.35,235.01,234.00
234.00,235.90,237.60,229.99
235.50,236.00,236.38,235.22
236.00,232.50,236.12,231.06
232.58,232.00,233.27,232.00
233.61,235.55,235.55,232.01
236.14,241.68,242.97,233.14
244.49,250.80,250.80,244.00
248.41,252.79,253.35,247.15
253.20,253.50,256.40,253.20
256.97,253.58,256.97,253.58
255.35,255.99,256.31,255.00
253.55,253.80,253.80,253.55
264.36,259.56,264.36,254.46
259.03,258.90,259.03,255.57
260.42,256.91,260.42,251.51
253.11,254.45,254.45,253.00
252.21,254.00,254.00,252.00
254.80,257.50,257.50,251.84
259.31,257.01,259.31,256.12
257.29,255.87,257.30,255.00
252.09,252.09,252.09,252.09
253.09,255.97,256.68,251.98
254.10,252.09,254.10,251.51
252.12,254.74,256.99,252.12
254.35,251.52,254.35,251.52
252.34,249.50,252.34,249.49
254.52,249.48,254.52,247.05
248.01,251.00,252.00,248.01
247.11,250.00,250.20,247.11
243.01,251.73,253.02,243.01
253.00,254.67,254.67,246.71
251.21,248.66,251.69,248.06
249.84,247.71,250.96,247.71
250.00,246.08,250.00,246.08
246.20,245.00,246.50,243.00
245.12,251.19,255.00,244.42
250.79,249.33,252.00,249.23
251.68,247.01,251.68,247.01
239.27,241.23,243.49,239.17
244.20,241.76,244.20,240.64
244.50,242.99,244.50,242.50
240.02,239.74,240.02,239.74
240.00,239.00,240.00,239.00
245.00,239.20,245.00,238.27
240.64,235.63,243.96,235.62
234.14,236.43,236.44,229.32
233.46,235.10,240.00,233.00
234.99,239.49,239.49,233.01
231.60,241.35,243.52,231.60
237.40,245.24,245.24,237.40
249.06,241.91,249.06,241.04
239.20,242.26,244.00,239.20
243.24,246.39,246.39,243.24
249.76,249.00,250.00,244.86
249.67,247.05,253.00,245.81
245.54,248.71,248.71,244.50
243.99,248.51,251.99,243.49
254.00,255.59,255.59,251.73
255.00,255.36,257.93,255.00
256.00,263.01,264.01,256.00
267.84,271.00,272.15,257.77
275.00,272.01,280.02,270.00
270.14,267.81,270.14,265.37
269.89,268.54,271.99,268.10
263.63,274.00,274.00,263.63
270.99,271.97,272.96,269.51
271.97,273.88,273.88,271.49
271.58,272.25,277.61,271.58
272.22,272.19,273.66,271.21
273.00,269.52,273.00,265.82
269.52,267.59,270.00,267.59
266.60,264.96,266.60,264.96
263.98,263.98,263.98,263.98
264.99,261.21,264.99,261.21
265.00,263.39,265.00,261.25
265.00,261.80,267.10,259.24
263.80,263.79,264.41,259.12
263.43,262.18,264.73,261.50
261.63,268.80,270.20,261.63
261.68,256.85,261.68,256.85
255.62,252.55,256.27,249.60
253.56,258.17,258.41,253.56
255.97,256.66,256.66,255.10
258.35,256.37,258.35,252.31
255.43,259.89,259.99,255.43
260.05,260.29,263.70,260.05
257.00,262.16,262.16,257.00
264.00,258.70,264.00,257.30
261.45,261.60,264.99,259.40
258.44,257.50,263.00,257.50
256.50,252.31,256.50,252.31
254.00,251.48,254.00,248.19
254.89,256.99,257.00,254.00
264.66,268.16,268.16,260.46
266.00,261.53,266.00,256.14
264.49,261.90,264.49,260.25
265.90,263.05,265.90,256.80
262.27,262.60,265.00,261.75
264.27,268.98,268.99,259.84
266.57,268.70,269.76,266.38
266.04,266.75,269.74,266.04
266.50,269.25,270.12,266.50
265.00,266.09,266.09,264.00
264.20,263.50,264.20,263.18
259.42,257.51,259.60,257.51
259.60,261.00,262.95,255.17
259.74,255.84,259.74,255.00
255.01,251.01,255.84,251.01
254.01,248.37,254.01,248.37
247.32,247.70,248.70,243.50
242.32,240.89,242.32,240.83
242.61,238.39,242.61,238.39
237.55,241.73,243.09,237.55
241.83,241.83,241.83,241.83
244.42,238.05,244.42,238.05
240.00,242.17,242.93,239.00
239.00,241.00,246.00,239.00
239.00,245.06,245.06,239.00
243.02,239.04,243.02,239.04
239.26,239.06,244.00,239.05
239.96,241.00,241.00,239.49
244.50,238.39,244.50,235.31
234.95,238.68,239.00,234.95
238.99,237.79,240.00,236.26
239.79,240.32,240.73,238.50
243.70,246.00,246.00,243.70
250.00,252.29,252.29,250.00
253.50,248.74,253.50,248.74
247.43,243.50,247.50,242.00
248.00,243.31,248.07,243.31
241.00,244.70,245.16,240.99
245.30,245.15,251.84,245.00
248.21,252.93,252.93,248.21
253.50,256.85,257.07,253.50
253.35,251.50,255.20,251.25
253.25,252.91,253.25,250.19
254.79,248.01,255.00,248.01
250.01,250.00,250.01,250.00
250.00,251.49,254.35,250.00
251.00,254.57,254.57,250.98
252.19,251.38,255.90,248.14
252.90,253.35,254.80,251.48
251.64,252.00,256.18,250.75
253.81,252.50,253.81,249.12
251.70,253.19,255.65,250.13
254.57,252.52,255.01,252.51
253.36,256.72,256.72,250.82
254.99,251.63,255.31,251.58
254.20,252.80,255.83,252.40
254.96,255.90,256.00,250.25
250.75,254.49,255.96,250.75
255.13,256.00,257.20,255.13
255.36,253.40,255.36,250.06
250.22,248.99,250.22,246.99
249.50,247.01,249.50,246.39
249.50,246.10,249.50,245.50
245.00,256.50,258.00,245.00
255.43,259.85,262.50,255.43
257.77,257.05,261.08,257.00
256.60,256.67,259.20,255.09
257.44,258.98,262.40,250.14
259.00,258.30,261.80,255.10
254.32,254.30,267.67,254.22
256.12,256.97,258.00,252.33
256.70,256.10,258.88,256.10
256.10,256.10,257.99,255.22
256.05,252.19,257.70,252.19
253.67,253.58,253.67,252.13
251.73,247.61,251.73,247.48
246.70,249.50,250.41,246.41
249.68,249.25,249.99,247.83
249.57,247.01,250.00,247.01
249.00,247.84,249.00,246.45
246.83,247.49,248.50,246.45
247.69,245.70,248.20,245.17
249.00,248.80,249.00,247.00
248.80,248.80,248.80,248.80
248.25,246.80,248.25,246.25
247.47,247.47,247.47,247.47
245.15,246.19,246.40,245.15
245.00,241.61,247.69,241.61
241.61,244.00,245.00,240.91
245.99,242.90,245.99,242.90
236.16,239.61,242.40,236.16
238.22,238.00,239.61,237.12
239.85,230.65,239.85,230.00
230.60,224.90,230.60,221.55
224.25,228.06,230.00,222.43
228.65,226.00,230.00,225.30
228.00,233.98,234.00,228.00
232.00,231.84,234.00,231.00
230.00,229.25,230.00,226.93
229.30,228.64,230.24,228.28
232.28,235.37,236.44,228.00
236.06,231.60,240.98,230.94
232.12,234.80,235.99,228.20
236.60,236.00,237.90,234.99
236.41,238.43,238.43,235.47
237.03,240.33,243.00,236.00
239.32,239.45,241.00,237.18
240.11,238.25,240.11,233.00
236.80,240.10,242.15,236.80
241.28,244.99,246.00,239.30
244.27,244.98,247.50,243.75
245.64,244.72,248.80,242.70
239.94,243.00,246.00,239.94
238.48,247.89,248.00,238.48
248.59,243.67,248.59,243.67
243.97,246.00,246.97,242.00
244.27,241.02,244.27,241.02
239.79,237.44,239.79,233.64
238.00,245.50,246.30,238.00
246.99,243.16,246.99,238.70
242.08,244.03,247.95,241.04
243.72,241.52,243.72,236.05
236.01,242.96,244.00,236.01
241.43,241.67,241.67,240.20
240.53,244.94,245.00,240.53
246.04,239.05,246.04,239.05
239.63,240.45,240.68,233.00
240.36,242.09,242.20,240.36
240.00,240.31,244.01,240.00
241.25,238.98,242.00,237.70
236.20,240.23,241.59,236.20
241.93,240.12,243.00,237.67
239.09,239.49,240.60,236.52
241.36,237.25,241.36,236.57
235.78,239.20,240.55,234.00
238.21,239.74,240.00,233.71
238.12,237.83,239.59,236.00
238.95,237.52,238.95,234.20
236.40,235.03,238.00,235.03
237.10,238.84,238.84,236.05
240.68,239.99,240.68,238.00
239.99,238.39,239.99,238.39
239.91,238.34,241.00,237.01
240.99,240.80,241.30,239.04
240.38,242.87,243.35,239.99
244.49,242.76,245.58,242.29
242.76,242.43,244.13,241.70
243.10,241.20,243.10,240.63
239.40,240.24,242.00,239.40
240.00,240.21,241.50,240.00
237.00,238.50,239.70,237.00
240.00,239.94,240.00,238.70
238.52,239.74,239.74,238.52
240.99,244.98,246.96,239.48
241.02,240.99,241.02,240.84
240.60,240.51,241.90,240.50
240.49,240.51,240.99,240.12
240.60,240.73,240.73,240.60
241.00,240.73,241.00,239.86
240.00,240.00,241.50,238.30
238.01,240.50,242.94,238.01
239.92,236.05,239.95,235.89
234.66,236.01,238.67,234.01
236.00,236.00,239.13,235.08
235.38,236.50,236.50,234.59
236.60,236.96,236.96,235.50
235.00,235.10,237.37,234.99
232.59,231.58,233.95,231.00
231.96,231.25,232.97,231.25
227.87,229.10,230.60,225.20
223.75,226.92,227.91,223.09
228.88,226.97,232.99,226.26
229.58,228.95,229.58,225.50
229.00,229.03,232.55,229.00
228.74,228.74,228.74,227.87
226.89,227.42,229.32,225.71
225.95,226.04,226.35,225.01
227.99,229.89,229.89,227.00
230.00,232.00,233.61,230.00
230.00,228.77,230.01,225.08
231.22,227.99,231.22,227.00
228.50,227.50,229.50,227.50
226.50,227.25,227.50,226.50
227.14,226.62,228.59,226.61
225.23,224.96,227.45,224.29
225.40,229.07,229.07,225.40
229.27,231.00,231.00,226.25
230.00,228.34,230.00,228.34
225.91,227.06,227.06,223.00
227.70,228.85,228.85,227.12
226.99,226.10,228.18,226.10
225.97,226.50,229.68,225.97
225.98,224.66,226.84,223.32
226.90,223.48,226.90,223.00
222.82,219.95,225.27,218.72
219.51,220.06,220.64,219.50
222.13,222.70,224.78,216.99
224.90,222.81,225.12,222.81
220.71,222.56,222.56,218.46
224.88,229.78,234.63,215.34
229.30,236.48,236.48,228.56
237.53,244.59,246.79,235.00
246.00,238.37,248.01,232.01
238.76,243.62,248.22,238.76
243.60,248.00,250.20,243.60
247.00,248.23,250.74,247.00
248.22,247.39,249.60,245.72
245.02,249.48,250.00,245.02
250.46,250.21,250.92,245.74
249.01,257.12,258.47,249.01
256.60,254.01,262.70,253.55
251.30,254.00,256.79,248.36
256.73,258.15,259.21,252.80
257.65,258.00,259.69,246.50
257.15,253.00,259.74,249.93
254.65,256.51,259.90,254.65
260.00,268.40,269.00,259.50
265.63,265.36,268.98,260.96
264.62,257.99,265.75,256.69
258.26,262.31,267.98,257.18
262.28,260.43,263.01,259.33
259.05,260.99,261.10,257.00
262.28,256.11,266.98,256.11
253.99,257.32,259.10,248.98
253.66,253.41,255.01,248.63
247.30,256.59,256.68,247.30
253.12,253.19,259.02,253.12
252.69,256.63,257.36,252.69
249.00,258.61,259.52,249.00
259.00,261.98,265.51,259.00
257.00,254.00,260.15,254.00
255.00,260.60,261.00,255.00
265.01,258.56,265.01,257.49
260.00,260.35,260.86,256.46
258.50,261.48,262.50,258.11
258.59,257.45,261.95,256.04
256.30,258.94,259.00,255.70
259.00,260.89,262.78,257.21
262.50,263.25,264.45,259.57
264.05,264.17,265.29,259.53
266.00,265.00,267.10,265.00
266.00,263.51,266.00,263.51
264.00,263.55,266.00,261.58
263.54,263.75,265.00,263.13
254.00,261.03,263.10,254.00
260.12,257.50,265.32,253.67
258.10,260.00,260.50,253.60
256.62,252.13,256.62,252.02
248.81,249.90,256.00,248.81
252.99,254.88,258.50,252.60
258.28,259.89,259.89,254.99
254.00,252.37,254.00,251.50
251.04,253.01,253.54,249.14
253.37,254.50,258.26,251.30
255.04,255.30,258.95,250.50
257.10,256.00,258.20,249.20
256.88,256.88,256.88,256.88
255.17,253.80,255.17,250.01
254.19,256.87,257.06,254.19
254.35,252.05,254.50,252.05
254.50,251.94,256.00,251.50
251.75,248.79,252.38,246.00
242.46,244.98,248.00,242.46
236.00,227.90,244.26,225.14
231.28,227.60,231.28,225.10
231.34,227.43,231.70,226.20
227.01,227.01,227.01,227.01
225.00,225.02,228.00,225.00
226.30,225.99,230.22,218.91
226.99,223.50,230.00,220.95
221.76,224.78,226.99,215.30
225.00,221.98,225.00,213.23
218.00,223.89,224.50,218.00
223.54,219.62,223.54,219.10
222.50,219.42,222.50,215.45
219.50,218.40,223.99,218.40
219.90,222.40,223.00,215.19
218.00,220.11,223.00,218.00
222.35,223.69,223.80,221.00
227.00,230.73,230.74,225.06
227.49,225.90,227.49,222.37
223.00,220.65,223.00,219.01
223.03,218.90,223.03,215.00
217.22,219.40,219.45,217.00
220.36,208.00,220.36,208.00
209.45,213.82,213.82,208.49
214.00,208.55,220.92,207.10
213.50,211.74,213.50,209.21
208.70,202.29,212.99,200.18
203.09,201.70,205.22,193.22
212.95,209.99,212.95,208.27
214.97,216.48,219.30,211.15
212.10,210.40,216.12,208.30
211.43,208.00,214.49,204.15
207.51,209.30,215.00,207.51
208.85,210.15,210.95,207.00
208.00,214.54,214.54,207.38
210.19,213.21,216.50,210.19
212.60,217.27,217.78,212.60
216.00,214.61,216.00,214.30
217.69,218.25,218.72,215.64
216.24,223.48,223.88,216.24
222.05,221.59,226.50,221.11
222.64,222.60,226.11,220.94
221.90,221.83,222.58,219.06
221.45,220.70,224.83,218.41
222.00,220.02,226.78,219.00
221.20,224.37,227.07,220.75
226.27,231.20,231.20,226.27
228.88,226.00,229.79,224.74
224.30,224.30,224.30,224.30
227.41,226.79,227.41,223.00
224.67,224.99,225.00,223.00
226.07,224.75,228.15,222.76
223.49,222.64,224.88,222.64
225.00,223.58,225.00,223.00
225.95,222.21,226.96,222.10
222.67,222.98,226.83,222.00
222.26,222.97,226.99,221.21
220.41,222.55,230.04,220.01
222.55,223.75,227.68,222.55
224.01,230.63,230.99,223.65
230.40,231.60,234.90,225.00
233.10,232.00,233.10,225.07
231.99,234.40,235.80,231.99
235.30,234.30,236.00,231.40
230.00,228.66,231.27,226.89
230.00,227.27,230.00,225.08
229.64,227.90,229.64,227.90
228.33,227.85,228.33,221.69
227.85,228.70,230.00,225.50
228.50,226.84,229.10,226.78
226.99,225.84,226.99,223.69
226.00,225.86,226.95,222.34
225.00,222.99,225.01,222.50
222.23,225.03,226.05,222.23
223.36,224.20,224.70,222.73
224.46,223.00,224.46,221.15
222.08,222.64,223.00,218.66
220.77,224.62,224.62,218.86
224.01,220.62,225.03,218.00
220.52,220.22,222.90,219.04
219.02,216.70,219.02,213.22
216.62,218.18,218.80,213.99
217.39,216.56,219.66,215.95
215.06,214.71,216.58,214.71
214.52,212.05,217.50,212.04
211.00,211.90,211.90,207.60
213.00,214.87,214.87,213.00
215.08,209.21,215.08,206.33
208.30,205.97,210.04,205.18
203.34,202.01,203.34,202.00
197.50,200.10,201.96,197.50
200.20,204.46,205.63,200.20
203.99,202.02,206.99,201.37
204.00,205.00,206.09,202.04
207.23,207.10,209.86,204.43
207.68,206.47,208.68,204.34
206.08,202.73,206.08,202.73
204.00,205.07,208.50,201.00
206.70,206.70,206.70,206.70
205.50,205.55,207.30,205.50
201.00,212.50,212.50,201.00
216.86,213.51,217.00,211.60
217.29,216.97,217.71,211.71
215.00,216.19,217.90,214.70
215.95,214.79,215.95,211.69
214.98,217.58,219.17,212.02
218.40,212.12,220.01,211.90
212.64,207.10,212.64,207.00
205.68,210.45,212.00,205.68
210.00,209.13,210.80,207.10
208.63,206.51,211.31,206.34
206.58,206.25,209.75,204.86
206.45,207.01,209.50,204.38
206.50,207.60,208.68,206.50
208.28,208.11,211.66,208.05
213.75,206.30,213.75,204.71
205.99,206.89,208.00,205.02
209.59,209.05,213.80,206.63
209.37,208.21,210.86,204.91
202.85,199.65,204.40,199.65
199.15,191.27,202.00,191.27
194.13,194.94,199.99,194.07
196.69,193.47,199.95,191.90
192.66,195.27,196.00,192.01
197.01,195.72,197.01,195.72
193.52,189.33,196.00,189.19
188.43,188.00,188.43,184.60
188.82,188.57,191.82,187.90
189.99,189.37,190.00,186.61
192.27,191.29,192.27,188.66
193.00,192.30,193.11,189.84
192.34,197.83,199.64,191.09
199.22,199.78,200.02,197.01
200.03,199.35,200.03,198.12
194.89,197.60,199.73,194.89
196.77,196.30,199.51,195.36
198.72,197.57,198.72,196.86
197.00,193.90,197.73,193.90
193.82,193.90,195.80,187.68
195.00,194.02,195.99,192.50
194.10,194.60,194.60,193.74
192.70,188.66,192.70,188.00
189.00,190.60,191.95,189.00
190.32,189.14,191.35,188.05
189.62,190.31,192.56,189.62
190.45,187.77,192.45,187.77
188.24,190.50,192.80,186.53
189.50,190.00,191.49,189.50
191.10,195.77,195.77,191.10
195.99,199.21,199.21,195.27
198.00,197.19,198.00,196.00
197.51,195.20,197.51,195.20
195.71,195.26,197.18,195.26
196.43,196.21,197.22,195.03
196.18,196.77,196.77,194.74
195.74,195.02,196.98,193.80
195.01,194.67,195.01,194.67
194.35,193.27,195.20,193.27
194.10,192.64,194.10,192.01
193.45,191.92,193.50,190.03
192.48,192.48,192.48,192.48
193.50,191.32,193.62,191.00
193.48,193.40,193.48,192.45
193.00,193.86,193.97,193.00
194.00,194.69,195.00,193.81
195.10,195.50,195.60,194.58
195.00,194.01,195.70,194.01
195.51,195.38,195.78,193.43
196.10,195.00,196.10,194.52
194.50,197.18,197.24,194.50
196.00,202.78,202.78,196.00
203.39,207.74,208.17,202.29
205.95,204.29,206.28,202.54
205.07,205.08,206.59,204.13
204.69,202.43,206.42,202.19
202.26,202.70,202.70,202.26
204.90,204.48,204.90,202.53
207.05,203.00,207.05,198.00
201.30,202.60,203.71,200.43
203.20,203.00,203.49,203.00
205.98,206.35,209.80,204.45
207.00,209.83,210.00,207.00
208.50,207.55,210.80,207.44
206.88,203.78,206.88,202.49
203.78,203.90,207.00,202.50
203.90,208.40,208.40,203.90
207.09,205.00,207.45,203.31
207.92,205.37,207.97,203.60
209.31,203.70,209.31,203.70
204.20,206.66,212.86,203.05
206.89,207.98,211.00,202.60
205.40,206.32,209.30,205.00
206.32,205.30,206.98,204.56
206.65,214.98,217.97,206.47
212.80,211.08,213.00,208.00
210.97,217.99,220.00,210.97
214.25,215.82,218.21,214.05
218.00,214.07,218.50,214.07
214.46,218.46,218.46,214.46
217.06,215.69,217.75,214.01
214.91,216.97,219.91,214.91
217.43,216.60,219.05,215.51
214.61,215.10,216.40,214.15
216.25,215.67,218.59,214.44
214.50,215.49,219.56,214.50
214.55,214.90,216.64,214.55
216.43,216.62,216.99,215.30
216.64,216.35,217.74,215.09
217.10,215.40,217.10,215.40
218.75,216.00,218.75,214.55
215.44,211.99,215.81,210.59
211.45,209.68,213.04,209.68
210.90,214.40,216.70,210.90
218.00,221.55,221.55,218.00
219.99,220.00,220.00,216.81
218.87,228.43,228.97,218.19
229.00,237.21,240.99,229.00
238.95,245.75,246.19,236.00
247.85,251.23,253.37,246.10
252.47,250.19,252.81,247.75
243.99,246.10,249.46,242.50
241.30,245.98,249.01,241.30
244.49,245.79,247.48,239.03
247.00,246.95,247.00,242.02
245.86,250.00,250.00,245.22
233.20,259.73,259.73,233.20
256.51,255.22,256.51,255.22
258.44,256.94,266.00,250.78
