SSKN,Strata Skin Sciences,NASDAQ
0.79,0.73,0.80,0.72
0.72,0.80,0.80,0.70
0.82,0.81,0.82,0.78
0.80,0.78,0.81,0.77
0.78,0.92,0.93,0.78
0.93,0.93,1.01,0.90
0.93,0.91,0.97,0.90
0.91,0.91,0.94,0.90
0.92,0.96,0.98,0.91
0.97,0.99,1.00,0.95
1.00,1.03,1.03,0.97
1.05,0.99,1.07,0.99
1.03,1.01,1.03,0.97
1.02,0.95,1.04,0.95
0.94,0.92,0.95,0.86
0.93,0.95,0.96,0.90
0.95,0.97,0.99,0.91
0.98,0.96,0.98,0.94
0.95,0.96,1.02,0.95
0.96,0.96,0.98,0.96
0.96,0.93,0.99,0.93
0.95,0.93,0.95,0.93
0.95,0.94,0.96,0.93
0.94,0.91,0.95,0.90
0.91,0.92,0.95,0.91
0.92,0.91,0.93,0.90
0.91,0.88,0.92,0.88
0.90,0.89,0.91,0.88
0.90,0.94,1.03,0.88
0.95,0.94,0.95,0.93
0.93,0.92,0.97,0.91
0.93,0.90,0.96,0.89
0.89,0.85,0.90,0.84
0.75,0.74,0.80,0.70
0.78,0.74,0.82,0.74
0.78,0.76,0.78,0.74
0.77,0.77,0.79,0.76
0.76,0.76,0.78,0.75
0.75,0.74,0.78,0.73
0.74,0.73,0.75,0.73
0.72,0.71,0.74,0.70
0.71,0.67,0.71,0.65
0.68,0.69,0.69,0.67
0.70,0.71,0.71,0.68
0.69,0.70,0.73,0.68
0.70,0.70,0.72,0.69
0.69,0.68,0.70,0.65
0.66,0.65,0.70,0.65
0.66,0.66,0.68,0.65
0.66,0.65,0.68,0.65
0.66,0.66,0.70,0.66
0.66,0.66,0.68,0.66
0.66,0.69,0.70,0.66
0.66,0.70,0.70,0.66
0.70,0.67,0.70,0.65
0.70,0.66,0.70,0.66
0.69,0.67,0.70,0.67
0.68,0.68,0.70,0.67
0.69,0.72,0.74,0.67
0.72,0.75,0.76,0.71
0.75,0.71,0.75,0.71
0.71,0.72,0.74,0.71
0.74,0.72,0.74,0.71
0.71,0.71,0.72,0.70
0.70,0.66,0.71,0.66
0.67,0.67,0.74,0.67
0.68,0.66,0.75,0.66
0.68,0.70,0.71,0.68
0.69,0.70,0.73,0.68
0.69,0.73,0.74,0.69
0.75,0.75,0.79,0.71
0.76,0.76,0.80,0.76
0.78,0.81,0.84,0.77
0.80,0.79,0.84,0.78
0.84,0.78,0.84,0.78
0.76,0.80,0.80,0.74
0.77,0.75,0.78,0.75
0.79,0.76,0.79,0.76
0.76,0.77,0.80,0.75
0.75,0.77,0.77,0.74
0.77,0.75,0.77,0.74
0.77,0.77,0.78,0.73
0.78,0.76,0.78,0.75
0.76,0.77,0.78,0.76
0.78,0.80,0.80,0.75
0.80,0.79,0.80,0.78
0.80,0.79,0.80,0.76
0.75,0.99,0.99,0.75
1.04,0.89,1.04,0.85
0.98,0.86,0.98,0.83
0.86,0.84,0.88,0.84
0.82,0.72,0.82,0.71
0.73,0.72,0.73,0.68
0.73,0.73,0.75,0.70
0.74,0.71,0.74,0.70
0.70,0.73,0.73,0.70
0.70,0.69,0.73,0.69
0.72,0.74,0.74,0.69
0.75,0.71,0.75,0.71
0.72,0.70,0.72,0.69
0.70,0.67,0.70,0.67
0.70,0.67,0.70,0.66
0.67,0.70,0.72,0.66
0.70,0.67,0.70,0.66
0.67,0.66,0.69,0.65
0.69,0.66,0.70,0.65
0.66,0.65,0.69,0.65
0.68,0.70,0.71,0.66
0.70,0.68,0.70,0.67
0.68,0.68,0.68,0.67
0.67,0.67,0.70,0.67
0.68,0.67,0.69,0.66
0.66,0.68,0.68,0.66
0.68,0.68,0.68,0.67
0.67,0.66,0.68,0.65
0.66,0.65,0.68,0.65
0.65,0.66,0.68,0.65
0.66,0.68,0.68,0.65
0.65,0.66,0.71,0.65
0.67,0.66,0.67,0.65
0.66,0.66,0.71,0.65
0.70,0.66,0.70,0.65
0.66,0.66,0.67,0.65
0.65,0.65,0.66,0.64
0.66,0.66,0.66,0.64
0.64,0.67,0.70,0.64
0.68,0.67,0.70,0.66
0.70,0.70,0.70,0.66
0.68,0.67,0.70,0.66
0.66,0.65,0.67,0.65
0.69,0.67,0.69,0.65
0.67,0.65,0.68,0.65
0.64,0.65,0.66,0.64
0.64,0.64,0.66,0.63
0.66,0.66,0.66,0.63
0.67,0.65,0.67,0.64
0.65,0.70,0.70,0.65
0.69,0.75,0.75,0.69
0.77,0.74,0.78,0.70
0.71,0.72,0.74,0.71
0.72,0.70,0.73,0.68
0.74,0.71,0.79,0.70
0.71,0.71,0.77,0.71
0.72,0.68,0.75,0.67
0.72,0.73,0.73,0.68
0.71,0.71,0.73,0.71
0.73,0.72,0.73,0.71
0.76,0.72,0.89,0.72
0.75,0.72,0.75,0.70
0.71,0.69,0.72,0.68
0.71,0.65,0.71,0.65
0.67,0.66,0.69,0.65
0.67,0.69,0.69,0.66
0.72,0.75,0.78,0.72
0.74,0.73,0.74,0.70
0.74,0.73,0.74,0.70
0.73,0.72,0.73,0.70
0.70,0.69,0.73,0.69
0.69,0.73,0.73,0.69
0.75,0.73,0.76,0.71
0.71,0.72,0.73,0.71
0.73,0.72,0.74,0.71
0.73,0.73,0.73,0.72
0.73,0.73,0.73,0.71
0.72,0.73,0.73,0.71
0.73,0.75,0.75,0.70
0.75,0.73,0.75,0.72
0.73,0.73,0.73,0.71
0.73,0.73,0.74,0.71
0.72,0.72,0.73,0.70
0.71,0.71,0.72,0.71
0.71,0.70,0.72,0.70
0.72,0.72,0.72,0.70
0.72,0.71,0.72,0.70
0.72,0.70,0.72,0.69
0.69,0.68,0.72,0.67
0.72,0.71,0.72,0.68
0.70,0.74,0.75,0.70
0.74,0.78,0.81,0.74
0.80,0.77,0.80,0.73
0.77,0.71,0.77,0.69
0.74,0.72,0.74,0.70
0.71,0.71,0.74,0.70
0.70,0.66,0.71,0.66
0.69,0.69,0.70,0.68
0.68,0.68,0.69,0.66
0.67,0.67,0.68,0.66
0.66,0.70,0.70,0.66
0.70,0.70,0.71,0.67
0.70,0.66,0.70,0.65
0.67,0.66,0.69,0.65
0.66,0.64,0.68,0.64
0.65,0.61,0.66,0.61
0.60,0.63,0.64,0.60
0.63,0.62,0.63,0.61
0.61,0.63,0.63,0.60
0.62,0.63,0.63,0.61
0.62,0.60,0.63,0.60
0.60,0.56,0.62,0.55
0.55,0.55,0.58,0.55
0.56,0.54,0.58,0.54
0.58,0.57,0.59,0.55
0.58,0.55,0.58,0.55
0.56,0.57,0.58,0.56
0.59,0.56,0.59,0.56
0.56,0.51,0.57,0.51
0.55,0.52,0.55,0.52
0.54,0.54,0.55,0.52
0.57,0.54,0.57,0.54
0.55,0.57,0.58,0.55
0.57,0.57,0.57,0.56
0.56,0.54,0.57,0.54
0.54,0.51,0.54,0.51
0.51,0.53,0.53,0.51
0.53,0.52,0.53,0.51
0.51,0.52,0.54,0.51
0.52,0.53,0.56,0.52
0.53,0.55,0.55,0.53
0.54,0.53,0.54,0.52
0.52,0.51,0.54,0.51
0.51,0.50,0.54,0.50
0.53,0.52,0.55,0.51
0.52,0.53,0.54,0.52
0.54,0.53,0.54,0.52
0.52,0.52,0.53,0.52
0.52,0.44,0.54,0.43
0.44,0.41,0.45,0.39
0.40,0.39,0.40,0.38
0.38,0.39,0.39,0.38
0.38,0.39,0.41,0.38
0.39,0.37,0.39,0.37
0.37,0.38,0.40,0.36
0.40,0.37,0.40,0.37
0.39,0.39,0.41,0.37
0.40,0.38,0.40,0.36
0.38,0.40,0.43,0.37
0.40,0.38,0.40,0.37
0.38,0.38,0.40,0.37
0.39,0.38,0.39,0.37
0.38,0.35,0.39,0.35
0.35,0.33,0.35,0.32
0.34,0.36,0.38,0.32
0.38,0.37,0.38,0.36
0.37,0.37,0.37,0.35
0.36,0.40,0.40,0.35
0.43,0.38,0.43,0.38
0.38,0.39,0.42,0.37
0.38,0.38,0.40,0.37
0.38,0.38,0.40,0.37
0.37,0.36,0.39,0.36
0.36,0.36,0.38,0.35
0.37,0.34,0.37,0.34
0.37,0.34,0.37,0.34
0.35,0.34,0.35,0.33
0.34,0.35,0.35,0.33
0.35,0.33,0.35,0.33
0.34,0.31,0.35,0.31
0.32,0.32,0.34,0.32
0.33,0.33,0.34,0.32
0.34,0.34,0.35,0.33
0.31,0.31,0.33,0.30
0.30,0.29,0.31,0.28
0.28,0.28,0.29,0.26
0.30,0.26,0.30,0.26
2.51,2.55,2.75,1.98
2.07,2.45,2.53,2.06
2.38,2.42,2.45,2.35
2.44,2.36,2.44,2.36
2.41,2.43,2.45,2.40
2.45,2.36,2.45,2.35
2.38,2.50,2.50,2.34
2.49,2.81,2.86,2.38
2.68,2.48,2.68,2.45
2.38,2.43,2.55,2.37
2.60,2.52,2.60,2.40
2.47,2.48,2.53,2.41
2.56,2.74,2.85,2.41
2.70,2.56,2.70,2.50
2.51,2.49,2.60,2.44
2.50,2.46,2.50,2.40
2.43,2.42,2.45,2.35
2.49,2.52,2.56,2.45
2.48,2.41,2.55,2.35
2.41,2.33,2.46,2.31
2.29,2.32,2.38,2.25
2.32,2.32,2.35,2.29
2.37,2.39,2.45,2.31
2.38,2.42,2.46,2.38
2.48,2.47,2.49,2.46
2.48,2.29,2.52,2.27
2.41,2.30,2.41,2.25
2.32,2.39,2.40,2.30
2.40,2.41,2.56,2.39
2.30,2.31,2.41,2.30
2.30,2.28,2.35,2.25
2.31,2.26,2.35,2.25
2.26,2.20,2.30,2.20
2.25,2.25,2.35,2.24
2.25,2.30,2.35,2.22
2.33,2.31,2.33,2.21
2.32,2.35,2.36,2.29
2.38,2.34,2.38,2.29
2.32,2.28,2.35,2.24
2.31,2.27,2.31,2.23
2.27,2.27,2.31,2.25
2.29,2.27,2.30,2.24
2.24,2.17,2.27,2.15
2.25,2.21,2.25,2.19
2.23,2.20,2.23,2.16
2.18,2.19,2.20,2.15
2.17,2.13,2.19,2.09
2.13,2.10,2.13,2.05
2.09,2.06,2.11,2.04
2.09,1.89,2.09,1.87
1.89,1.86,1.89,1.77
1.83,1.79,1.86,1.66
1.77,1.77,1.86,1.73
1.79,1.79,1.85,1.72
1.79,1.80,1.80,1.69
1.77,1.82,1.89,1.70
1.84,1.73,1.84,1.66
1.69,1.72,1.75,1.65
1.73,1.72,1.76,1.70
1.70,1.77,1.77,1.68
1.77,1.72,1.77,1.70
1.70,1.80,1.80,1.67
1.73,1.95,1.97,1.73
1.89,1.88,1.95,1.76
1.88,1.95,1.95,1.73
1.95,1.87,1.95,1.83
1.87,1.88,1.94,1.80
1.91,1.83,1.91,1.77
1.84,1.77,1.91,1.71
1.75,1.79,1.80,1.72
1.79,1.81,1.90,1.79
1.84,1.85,1.85,1.81
1.95,2.15,2.30,1.93
2.15,1.92,2.15,1.80
1.92,1.95,2.00,1.90
1.91,1.95,2.15,1.88
1.93,1.85,1.99,1.84
2.06,1.84,2.06,1.81
1.85,1.85,1.87,1.84
1.86,1.84,1.87,1.84
1.87,1.84,1.87,1.81
1.82,1.87,1.87,1.82
1.87,1.87,1.87,1.83
1.84,1.83,1.87,1.83
1.83,1.85,1.87,1.83
1.86,1.80,1.86,1.80
1.85,1.60,1.86,1.60
1.60,1.57,1.80,1.55
1.52,1.61,1.70,1.52
1.78,1.71,1.84,1.66
1.71,1.70,1.71,1.65
1.68,1.62,1.70,1.62
1.63,1.59,1.65,1.58
1.60,1.57,1.68,1.57
1.57,1.67,1.67,1.57
1.70,1.68,1.70,1.65
1.65,1.57,1.68,1.54
1.59,1.65,1.68,1.54
1.63,1.63,1.66,1.58
1.60,1.60,1.62,1.56
1.62,1.58,1.63,1.57
1.57,1.58,1.59,1.56
1.56,1.52,1.57,1.51
1.54,1.52,1.54,1.48
1.49,1.49,1.53,1.45
1.51,1.49,1.53,1.47
1.43,1.44,1.51,1.40
1.40,1.43,1.46,1.40
1.42,1.39,1.44,1.39
1.37,1.37,1.41,1.36
1.36,1.31,1.42,1.31
1.29,1.34,1.39,1.14
1.27,1.33,1.40,1.27
1.31,1.31,1.34,1.27
1.32,1.30,1.39,1.29
1.26,1.28,1.34,1.26
1.26,1.23,1.34,1.23
1.27,1.25,1.36,1.24
1.23,1.29,1.30,1.23
1.30,1.30,1.32,1.25
1.28,1.25,1.30,1.23
1.22,1.20,1.27,1.11
1.24,1.61,1.68,1.19
1.60,1.62,1.70,1.49
1.64,1.57,1.64,1.51
1.45,1.51,1.55,1.45
1.56,1.61,1.61,1.51
1.62,1.51,1.67,1.51
1.51,1.54,1.59,1.46
1.55,1.53,1.57,1.46
1.51,1.41,1.53,1.40
1.42,1.39,1.45,1.37
1.36,1.35,1.39,1.34
1.35,1.36,1.38,1.32
1.39,1.22,1.39,1.22
1.25,1.23,1.30,1.17
1.26,1.32,1.32,1.20
1.32,1.48,1.50,1.31
1.50,1.47,1.55,1.39
1.54,1.41,1.54,1.41
1.41,1.39,1.45,1.34
1.37,1.38,1.39,1.35
1.39,1.37,1.39,1.37
1.35,1.38,1.55,1.35
1.38,1.40,1.41,1.35
1.41,1.40,1.45,1.36
1.43,1.37,1.43,1.34
1.44,1.45,1.45,1.39
1.40,1.48,1.57,1.40
1.55,1.50,1.57,1.47
1.48,1.46,1.52,1.45
1.55,1.55,1.55,1.45
1.55,1.61,1.63,1.52
1.61,1.98,2.10,1.57
2.23,2.16,2.83,2.01
2.16,2.09,2.33,1.90
2.04,1.91,2.09,1.82
1.88,1.92,1.93,1.76
1.91,1.98,2.08,1.79
1.98,1.84,2.08,1.80
1.80,1.77,1.86,1.77
1.79,1.86,1.88,1.70
1.88,1.83,1.92,1.81
1.80,1.82,1.87,1.75
1.77,1.81,1.86,1.77
1.87,1.83,1.87,1.78
1.86,2.23,2.28,1.80
2.20,2.08,2.20,2.00
3.60,3.32,4.05,3.05
3.30,3.21,3.49,3.02
3.15,3.04,3.35,2.93
3.07,3.57,3.68,3.04
3.50,3.47,3.60,3.27
3.50,3.38,3.74,3.28
3.38,3.32,3.42,3.28
3.32,3.16,3.32,3.12
3.16,3.07,3.24,2.95
3.10,3.07,3.23,3.03
3.11,2.70,3.18,2.65
2.65,2.86,2.90,2.65
2.86,2.99,3.01,2.76
3.01,2.78,3.09,2.75
2.76,2.57,2.76,2.56
2.63,2.48,2.63,2.48
2.49,2.44,2.51,2.38
2.44,2.28,2.47,2.27
2.28,2.39,2.44,2.22
2.36,2.40,2.44,2.30
2.42,2.42,2.43,2.29
2.44,2.37,2.46,2.30
2.35,2.22,2.35,2.16
2.26,1.97,2.26,1.96
2.00,1.74,2.00,1.72
1.72,1.70,1.83,1.67
1.66,1.60,1.73,1.46
1.57,1.61,1.66,1.52
1.61,1.66,1.76,1.61
1.71,1.52,1.71,1.50
1.50,1.49,1.63,1.49
1.51,1.51,1.59,1.48
1.51,1.44,1.55,1.44
1.42,1.48,1.49,1.40
1.51,1.49,1.51,1.44
1.50,1.50,1.50,1.45
1.50,1.50,1.54,1.44
1.50,1.62,1.65,1.50
1.64,1.56,1.65,1.52
1.59,1.53,1.59,1.50
1.53,1.42,1.53,1.42
1.44,1.44,1.48,1.42
1.46,1.51,1.51,1.42
1.54,1.46,1.54,1.44
1.49,1.44,1.54,1.43
1.45,1.45,1.54,1.44
1.47,1.43,1.47,1.41
1.43,1.43,1.44,1.40
1.45,1.46,1.47,1.42
1.46,1.62,1.68,1.43
1.73,1.69,1.80,1.52
1.67,1.59,1.67,1.55
1.60,1.54,1.60,1.51
1.50,1.56,1.64,1.50
1.56,1.54,1.61,1.51
1.54,1.53,1.64,1.51
1.53,1.49,1.65,1.48
1.50,1.52,1.53,1.47
1.50,1.49,1.52,1.49
1.49,1.46,1.50,1.46
1.48,1.49,1.50,1.43
1.46,1.54,1.54,1.46
1.52,1.53,1.56,1.48
1.51,1.53,1.55,1.51
1.55,1.55,1.58,1.53
1.54,1.57,1.64,1.52
1.57,1.57,1.64,1.52
1.60,1.64,1.64,1.58
1.65,1.62,1.75,1.57
1.64,1.62,1.66,1.60
1.65,1.74,1.74,1.60
1.73,1.74,1.81,1.68
1.38,1.33,1.44,1.29
1.39,1.33,1.39,1.33
1.33,1.31,1.37,1.29
1.30,1.20,1.30,1.16
1.19,1.15,1.19,1.12
1.17,1.15,1.19,1.15
1.16,1.15,1.23,1.15
1.16,1.16,1.18,1.13
1.19,1.16,1.19,1.12
1.14,1.13,1.21,1.12
1.13,1.11,1.17,1.11
1.12,1.10,1.14,1.10
1.12,1.12,1.14,1.06
1.14,1.10,1.14,1.08
1.10,1.12,1.15,1.10
1.13,1.20,1.22,1.13
1.20,1.17,1.20,1.13
1.17,1.20,1.22,1.17
1.20,1.18,1.22,1.16
1.22,1.16,1.22,1.15
1.15,1.15,1.16,1.13
1.16,1.19,1.20,1.16
1.21,1.20,1.21,1.15
1.16,1.15,1.21,1.15
1.17,1.16,1.19,1.15
1.17,1.18,1.19,1.15
1.17,1.18,1.19,1.17
1.14,1.18,1.22,1.14
1.18,1.14,1.18,1.07
1.11,1.14,1.16,1.11
1.12,1.11,1.14,1.09
1.13,1.13,1.16,1.11
1.16,1.11,1.16,1.09
1.11,1.10,1.15,1.07
1.09,1.12,1.14,1.09
1.10,1.17,1.21,1.10
1.19,1.15,1.20,1.10
1.17,1.14,1.17,1.12
1.11,1.13,1.15,1.11
1.15,1.17,1.18,1.13
1.16,1.16,1.17,1.15
1.18,1.14,1.20,1.11
1.11,1.09,1.13,1.08
1.09,1.05,1.11,1.03
1.12,1.11,1.12,1.05
1.15,1.14,1.17,1.10
1.13,1.15,1.15,1.08
1.14,1.18,1.19,1.11
1.18,1.18,1.18,1.15
1.17,1.20,1.20,1.15
1.17,1.19,1.20,1.17
1.19,1.19,1.20,1.17
1.19,1.16,1.19,1.16
1.19,1.20,1.28,1.18
1.19,1.19,1.21,1.18
1.19,1.18,1.20,1.18
1.18,1.21,1.24,1.17
1.18,1.17,1.22,1.17
1.16,1.20,1.22,1.16
1.22,1.20,1.22,1.16
1.22,1.21,1.24,1.20
1.19,1.25,1.25,1.19
1.24,1.21,1.25,1.20
1.18,1.19,1.25,1.18
1.16,1.21,1.23,1.16
1.24,1.18,1.24,1.18
1.20,1.15,1.22,1.15
1.15,1.10,1.15,1.06
1.12,1.13,1.18,1.10
1.15,1.14,1.19,1.10
1.17,1.13,1.17,1.13
1.16,1.12,1.16,1.11
1.12,1.14,1.18,1.10
1.18,1.17,1.18,1.11
1.15,1.15,1.17,1.14
1.17,1.17,1.18,1.15
1.14,1.16,1.17,1.14
1.16,1.17,1.18,1.15
1.17,1.16,1.17,1.12
1.13,1.16,1.18,1.13
1.14,1.16,1.17,1.14
1.16,1.17,1.17,1.12
1.19,1.20,1.20,1.16
1.20,1.14,1.20,1.14
1.16,1.15,1.22,1.11
1.19,1.13,1.19,1.10
1.10,1.11,1.16,1.10
1.10,1.09,1.11,1.07
1.06,1.07,1.11,1.06
1.10,1.11,1.12,1.08
1.12,1.11,1.13,1.11
1.12,1.12,1.15,1.09
1.12,1.10,1.12,1.06
1.10,1.07,1.10,1.00
1.06,1.09,1.09,1.06
1.07,1.07,1.09,1.05
1.09,1.08,1.10,1.04
1.05,1.12,1.17,1.04
1.12,1.15,1.16,1.11
1.12,1.15,1.18,1.12
1.14,1.16,1.18,1.12
1.19,1.19,1.20,1.10
1.15,1.19,1.20,1.15
1.19,1.20,1.20,1.16
1.16,1.17,1.20,1.16
1.19,1.20,1.20,1.18
1.20,1.19,1.20,1.18
1.20,1.20,1.20,1.18
1.19,1.20,1.20,1.18
1.19,1.20,1.20,1.18
1.19,1.21,1.21,1.15
1.20,1.18,1.21,1.16
1.17,1.18,1.21,1.16
1.17,1.19,1.20,1.16
1.16,1.19,1.19,1.16
1.15,1.15,1.19,1.13
1.15,1.14,1.19,1.12
1.14,1.14,1.17,1.13
1.13,1.14,1.17,1.13
1.14,1.13,1.15,1.12
1.11,1.13,1.17,1.11
1.13,1.10,1.15,1.08
1.07,1.09,1.14,1.07
1.12,1.13,1.15,1.08
1.13,1.14,1.17,1.11
1.16,1.13,1.17,1.11
1.12,1.13,1.15,1.11
1.13,1.13,1.15,1.11
1.14,1.14,1.15,1.11
1.12,1.11,1.15,1.11
1.11,1.12,1.15,1.11
1.12,1.11,1.14,1.11
1.10,1.11,1.13,1.10
1.10,1.11,1.16,1.08
1.14,1.12,1.16,1.12
1.17,1.15,1.18,1.15
1.12,1.12,1.14,1.10
1.12,1.12,1.12,1.10
1.10,1.13,1.13,1.10
1.13,1.11,1.13,1.08
1.10,1.07,1.10,1.06
1.07,1.07,1.10,1.05
1.05,1.08,1.12,1.05
1.08,1.04,1.08,1.02
1.06,1.04,1.09,1.03
1.05,1.04,1.07,1.01
1.01,1.07,1.10,1.01
1.05,1.10,1.10,1.04
1.10,1.08,1.10,1.08
1.05,1.06,1.09,1.05
1.07,1.07,1.07,1.04
1.09,1.06,1.09,1.05
1.10,1.05,1.10,1.05
1.05,1.08,1.09,1.05
1.04,1.08,1.08,1.04
1.05,1.05,1.09,1.04
1.04,1.08,1.08,1.04
1.07,1.07,1.08,1.06
1.05,1.05,1.05,1.03
1.02,1.02,1.04,1.00
1.00,1.00,1.02,0.99
1.02,0.98,1.02,0.93
0.98,0.98,1.01,0.95
1.00,1.00,1.01,0.99
0.98,1.00,1.01,0.98
0.98,1.00,1.01,0.98
1.01,1.00,1.01,0.98
0.98,0.99,1.01,0.98
1.01,0.98,1.02,0.97
1.02,1.01,1.05,1.01
1.01,1.02,1.05,1.01
1.01,1.04,1.04,1.01
1.04,1.01,1.04,1.01
1.01,1.09,1.11,1.01
1.09,1.10,1.10,1.09
1.10,1.06,1.10,1.06
1.06,1.09,1.14,1.05
1.07,1.07,1.12,1.07
1.07,1.07,1.11,1.05
1.07,1.07,1.10,1.07
1.10,1.10,1.10,1.08
1.45,1.05,1.53,1.01
1.20,1.03,1.20,1.01
1.02,0.97,1.02,0.96
0.95,0.96,1.00,0.93
0.96,0.95,0.98,0.95
0.98,0.99,0.99,0.93
0.99,0.95,0.99,0.93
0.95,0.94,0.96,0.94
0.94,0.93,0.95,0.92
0.96,0.93,0.96,0.92
0.95,0.94,0.95,0.92
0.95,0.93,0.95,0.92
0.91,0.95,0.97,0.91
0.95,0.95,0.97,0.94
0.95,0.95,0.95,0.93
0.95,0.96,0.97,0.93
0.95,0.93,0.96,0.93
0.93,0.92,0.93,0.91
0.91,0.94,0.98,0.91
0.98,0.95,0.98,0.93
0.96,0.96,0.96,0.95
0.95,0.93,0.97,0.93
0.96,0.94,0.96,0.92
0.95,0.93,0.95,0.92
0.92,0.92,0.94,0.91
0.92,0.92,0.94,0.92
0.95,0.92,0.95,0.92
0.92,0.94,0.94,0.92
0.93,0.93,0.94,0.92
0.93,0.93,0.94,0.93
0.93,0.92,0.93,0.91
0.92,0.93,0.93,0.91
0.91,0.94,0.94,0.91
0.93,0.93,0.93,0.91
0.92,0.93,0.93,0.91
0.93,0.91,0.95,0.91
0.91,0.92,0.94,0.91
0.91,0.91,0.94,0.91
0.91,0.85,0.91,0.71
0.89,0.88,0.89,0.81
0.82,0.85,0.88,0.82
0.84,0.88,0.93,0.82
0.90,0.92,0.93,0.83
0.92,0.92,0.94,0.83
0.85,0.81,0.85,0.77
0.80,0.77,0.80,0.76
0.77,0.71,0.77,0.68
0.71,0.69,0.71,0.69
0.70,0.71,0.71,0.69
0.70,0.68,0.70,0.68
0.69,0.72,0.72,0.68
0.72,0.74,0.74,0.72
0.71,0.72,0.74,0.71
0.71,0.73,0.73,0.69
0.73,0.71,0.73,0.70
0.70,0.72,0.73,0.70
0.71,0.73,0.74,0.71
0.72,0.71,0.73,0.71
0.73,0.72,0.73,0.72
0.71,0.74,0.75,0.71
0.74,0.75,0.75,0.73
0.73,0.76,0.81,0.70
0.84,0.80,0.84,0.73
0.68,0.73,0.75,0.68
0.72,0.73,0.75,0.72
0.73,0.74,0.75,0.71
0.74,0.63,0.75,0.62
0.66,0.67,0.72,0.66
0.67,0.66,0.70,0.66
0.68,0.64,0.70,0.63
0.66,0.66,0.67,0.64
0.66,0.65,0.68,0.64
0.64,0.64,0.65,0.64
0.63,0.65,0.65,0.63
0.67,0.65,0.69,0.62
0.65,0.65,0.65,0.62
0.64,0.64,0.65,0.61
0.65,0.61,0.65,0.51
0.65,0.65,0.65,0.60
0.63,0.65,0.65,0.62
0.63,0.71,0.74,0.62
0.73,0.71,0.73,0.66
0.69,0.70,0.72,0.67
0.71,0.68,0.73,0.68
0.69,0.69,0.74,0.69
0.68,0.69,0.73,0.68
0.72,0.71,0.72,0.71
0.69,0.70,0.70,0.69
0.69,0.66,0.69,0.63
0.66,0.64,0.66,0.62
0.64,0.64,0.66,0.64
0.62,0.62,0.65,0.62
0.62,0.62,0.66,0.60
0.62,0.70,0.70,0.61
0.67,0.70,0.70,0.62
0.68,0.70,0.73,0.68
0.70,0.70,0.72,0.69
0.68,0.67,0.73,0.66
0.69,0.74,0.74,0.69
0.71,0.68,0.75,0.68
0.76,0.72,0.76,0.71
0.71,0.71,0.74,0.71
0.71,0.73,0.73,0.71
0.74,0.64,0.74,0.64
0.70,0.69,0.72,0.68
0.68,0.68,0.69,0.65
0.69,0.72,0.73,0.61
0.71,0.68,0.71,0.61
0.66,0.68,0.69,0.66
0.67,0.69,0.70,0.65
0.69,0.69,0.70,0.68
0.68,0.69,0.72,0.65
0.70,0.69,0.70,0.65
0.70,0.63,0.70,0.62
0.63,0.65,0.67,0.62
0.65,0.65,0.67,0.62
0.64,0.63,0.67,0.62
0.64,0.63,0.65,0.61
0.64,0.62,0.64,0.61
0.63,0.63,0.63,0.63
0.64,0.62,0.64,0.61
0.63,0.62,0.63,0.60
0.60,0.60,0.62,0.60
0.60,0.60,0.62,0.60
0.62,0.60,0.62,0.60
0.63,0.63,0.63,0.60
0.61,0.62,0.65,0.60
0.60,0.60,0.61,0.59
0.59,0.57,0.60,0.54
0.56,0.59,0.63,0.56
0.56,0.55,0.59,0.55
0.59,0.55,0.59,0.52
0.55,0.53,0.58,0.53
0.52,0.51,0.56,0.51
0.53,0.50,0.53,0.48
0.55,0.53,0.55,0.48
0.55,0.51,0.55,0.51
0.54,0.52,0.54,0.52
0.51,0.51,0.53,0.51
0.51,0.53,0.54,0.51
0.53,0.53,0.53,0.51
0.52,0.53,0.53,0.51
0.52,0.51,0.52,0.51
0.51,0.51,0.52,0.51
0.51,0.51,0.51,0.50
0.52,0.53,0.53,0.52
0.54,0.54,0.54,0.49
0.53,0.54,0.55,0.50
0.53,0.52,0.54,0.50
0.51,0.52,0.53,0.50
0.50,0.52,0.52,0.50
0.53,0.50,0.53,0.50
0.52,0.50,0.52,0.50
0.50,0.48,0.55,0.48
0.53,0.50,0.54,0.50
0.50,0.51,0.51,0.48
0.49,0.49,0.52,0.48
0.49,0.49,0.50,0.48
0.48,0.48,0.51,0.48
0.48,0.48,0.50,0.48
0.50,0.51,0.51,0.48
0.55,0.52,0.55,0.50
0.53,0.55,0.55,0.48
0.53,0.48,0.53,0.48
0.48,0.49,0.52,0.47
0.48,0.47,0.48,0.47
0.47,0.48,0.49,0.47
0.46,0.47,0.51,0.46
0.48,0.48,0.50,0.47
0.47,0.51,0.52,0.47
0.51,0.50,0.51,0.46
0.51,0.49,0.51,0.46
0.46,0.49,0.49,0.46
0.48,0.50,0.50,0.48
0.50,0.49,0.51,0.49
0.48,0.47,0.50,0.47
0.47,0.48,0.51,0.47
0.48,0.50,0.50,0.48
0.50,0.50,0.50,0.48
0.50,0.50,0.50,0.48
0.50,0.50,0.50,0.48
0.51,0.52,0.59,0.48
0.50,0.53,0.56,0.50
0.52,0.61,0.61,0.52
0.61,0.59,0.69,0.59
0.61,0.59,0.62,0.57
0.57,0.59,0.59,0.57
0.57,0.55,0.58,0.55
