ARCW,ARC Group Worldwide,NASDAQ
1.92,1.92,1.92,1.92
1.93,1.93,1.93,1.93
1.94,1.94,1.94,1.94
1.96,1.96,1.96,1.96
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
1.97,1.97,1.97,1.97
1.92,1.92,1.92,1.92
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
1.93,1.93,1.93,1.93
1.93,1.93,1.93,1.92
N/A,N/A,N/A,N/A
1.94,1.96,1.96,1.94
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.03,1.93,2.03,1.93
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.07,2.02,2.07,2.02
2.08,2.08,2.08,2.08
2.10,2.12,2.12,2.10
2.18,2.16,2.18,2.14
2.16,2.07,2.16,2.00
N/A,N/A,N/A,N/A
2.10,2.14,2.14,1.96
2.12,2.12,2.18,2.06
2.11,2.11,2.11,2.11
N/A,N/A,N/A,N/A
2.14,2.48,2.48,2.14
N/A,N/A,N/A,N/A
2.46,2.48,2.48,2.40
2.39,2.47,2.47,2.39
2.50,2.50,2.50,2.50
2.46,2.48,2.58,2.46
2.48,2.56,2.56,2.48
N/A,N/A,N/A,N/A
2.53,2.47,2.54,2.46
2.46,2.47,2.47,2.46
N/A,N/A,N/A,N/A
2.48,2.48,2.50,2.48
2.47,2.52,2.54,2.47
N/A,N/A,N/A,N/A
2.53,2.48,2.53,2.48
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
2.56,2.98,2.98,2.55
2.97,2.84,2.98,2.80
2.84,2.88,2.92,2.84
2.92,2.91,2.92,2.91
2.90,3.00,3.00,2.90
2.92,3.06,3.06,2.92
3.08,3.04,3.08,2.94
3.00,3.00,3.00,3.00
3.04,3.00,3.06,3.00
3.07,3.04,3.08,3.03
3.04,4.04,4.38,3.04
4.51,4.76,5.40,4.50
4.92,4.42,4.93,4.28
4.40,4.10,4.52,4.04
4.05,4.30,4.30,4.05
4.40,4.56,4.60,4.29
4.60,5.54,5.55,4.52
5.82,6.84,6.84,5.36
6.92,6.39,7.20,5.92
6.03,5.88,6.32,5.60
5.76,6.50,6.60,5.72
6.58,6.51,6.58,6.40
6.60,7.28,7.60,6.50
7.63,9.03,9.42,7.30
8.96,8.50,10.37,8.10
8.60,9.19,11.36,8.60
9.51,9.40,10.40,8.26
11.19,13.44,13.99,10.45
14.37,15.28,17.49,13.20
15.51,13.29,15.51,12.21
13.18,12.77,15.12,12.02
13.12,10.30,13.12,10.10
9.12,7.69,10.02,7.48
7.94,7.86,9.35,7.20
8.58,6.40,8.60,6.24
6.68,6.98,7.68,6.50
6.90,6.76,7.35,6.44
6.90,6.71,7.07,6.62
6.73,6.66,6.96,6.58
6.59,6.60,6.87,6.34
6.56,8.41,8.72,6.26
8.36,7.44,8.38,7.30
7.44,6.91,7.44,6.80
6.84,6.70,7.03,6.69
6.75,6.60,6.83,6.50
6.68,8.06,8.20,6.60
8.90,8.83,9.48,8.16
9.87,9.52,10.72,9.00
9.95,10.74,11.28,9.85
10.55,9.12,11.13,9.07
9.20,9.60,9.78,9.08
9.37,10.51,10.63,9.34
10.75,11.14,11.40,10.64
11.14,11.70,12.10,10.79
12.56,12.20,12.80,11.70
12.00,11.14,12.06,11.00
10.91,10.81,11.20,10.60
10.65,11.64,11.73,10.64
11.60,10.92,11.77,10.73
11.12,9.94,11.15,9.72
10.00,10.27,10.60,9.54
10.36,10.19,10.59,9.78
10.22,9.92,10.25,9.66
10.01,10.40,10.43,9.74
10.34,10.48,10.90,10.32
10.42,10.42,10.80,10.01
10.56,10.40,10.58,10.15
10.40,10.54,10.68,10.20
10.60,10.46,10.60,10.22
10.54,11.32,11.35,10.29
11.44,11.42,11.98,11.14
11.28,10.71,11.98,10.60
10.80,10.60,10.80,10.00
10.60,11.19,11.28,10.60
11.14,10.96,11.14,10.80
11.01,10.23,11.01,10.02
10.45,10.02,10.58,9.52
9.98,10.16,10.28,9.76
10.06,10.26,10.29,9.69
10.31,10.20,10.40,9.92
10.17,9.98,10.17,9.80
9.98,9.77,9.98,9.65
10.01,9.60,10.01,9.22
8.80,9.21,9.44,8.31
9.16,9.50,9.99,9.16
9.56,9.74,9.96,9.56
10.08,9.53,10.10,9.44
9.56,9.98,10.26,9.56
9.99,10.23,10.48,9.42
11.60,11.86,12.44,10.92
12.60,11.35,12.60,10.50
11.32,10.40,11.34,10.29
10.28,10.30,10.40,10.01
10.22,10.51,10.51,10.10
10.72,11.02,11.14,10.70
11.22,11.03,11.24,10.87
11.16,10.64,11.62,10.38
10.74,10.46,10.86,10.35
10.38,11.20,11.20,10.38
11.16,10.96,11.35,10.62
11.28,11.51,11.80,10.80
11.70,11.94,12.04,10.86
11.99,12.27,12.30,11.92
12.28,12.19,12.32,11.92
12.32,11.59,12.32,11.34
11.50,11.16,11.84,10.80
11.41,10.96,11.41,10.96
11.13,11.08,11.20,10.82
11.03,11.23,11.52,11.03
11.30,11.39,11.73,11.05
11.50,11.91,12.00,11.11
12.40,12.60,13.55,12.25
12.52,12.56,13.01,12.26
12.80,12.52,12.80,11.67
12.78,13.49,13.49,12.78
13.60,13.85,13.96,13.40
13.67,13.80,13.95,13.02
13.70,13.49,13.92,13.05
13.29,13.43,13.48,13.10
13.42,13.25,13.64,13.02
13.24,13.79,13.84,13.24
13.94,14.60,14.80,13.81
14.62,15.03,15.16,14.62
15.18,14.67,15.18,14.30
14.75,14.01,14.80,14.00
13.95,13.82,14.11,13.54
13.90,14.59,14.68,13.84
14.48,14.86,14.97,14.28
15.00,14.64,15.40,14.00
14.40,14.52,15.00,14.22
14.58,15.16,15.16,14.51
15.46,15.78,16.36,15.20
16.25,16.66,16.78,15.90
16.60,16.81,17.86,16.48
17.04,16.85,17.49,16.45
16.80,17.04,17.18,16.15
16.92,17.66,17.99,16.62
17.86,18.42,18.91,17.20
18.12,16.17,18.12,15.46
16.23,16.60,16.89,16.18
16.56,16.40,16.60,15.88
16.28,16.60,16.60,15.93
16.37,16.60,16.95,16.37
17.15,15.81,17.15,15.62
15.66,15.96,17.53,15.20
15.98,15.34,16.03,15.34
15.38,14.22,15.49,13.90
13.90,13.80,14.38,13.27
13.59,12.90,13.98,12.53
13.00,12.82,13.14,12.58
13.05,12.33,13.05,12.27
12.53,13.63,14.77,12.08
14.12,12.96,14.12,12.76
12.69,13.00,13.10,12.68
13.08,12.68,13.50,12.53
12.59,12.23,12.59,12.06
12.25,12.12,12.49,12.05
12.21,12.74,12.84,12.18
12.80,12.80,12.96,12.52
12.94,12.90,13.53,12.63
12.89,12.55,13.06,12.40
12.55,12.75,12.95,12.20
12.76,12.47,12.95,12.31
12.66,13.00,13.21,12.51
13.02,12.78,13.10,12.50
12.80,13.13,13.15,12.53
13.11,13.74,13.80,13.00
13.80,14.39,14.80,13.50
14.47,14.88,14.99,14.47
15.00,14.95,15.00,14.70
15.00,15.00,15.17,14.60
15.23,14.86,15.23,14.55
14.86,15.24,15.50,14.65
15.39,16.08,16.22,15.32
16.16,16.31,16.53,15.75
17.77,17.35,18.26,16.67
17.62,17.08,17.62,16.97
17.25,17.12,17.73,16.32
17.62,17.23,17.62,16.60
17.11,17.54,17.99,16.72
17.42,17.07,17.85,16.75
17.56,17.02,17.79,16.87
16.89,16.18,17.29,16.18
16.23,15.20,16.66,15.05
15.48,15.60,16.61,15.41
15.46,15.38,16.82,15.35
15.45,15.50,15.82,15.20
15.30,15.07,15.80,14.76
14.94,14.78,14.99,14.26
14.77,14.87,15.13,14.35
14.52,15.04,15.10,14.25
14.96,14.77,15.01,14.44
14.96,14.73,15.05,14.62
14.73,14.73,15.02,14.61
14.80,15.10,15.65,14.80
14.96,15.85,15.93,14.90
15.87,15.51,15.87,15.38
15.70,15.33,15.70,15.10
15.34,15.06,15.65,14.54
15.09,15.36,15.46,14.85
15.32,15.16,15.32,14.91
15.09,14.84,15.11,14.68
14.79,14.59,15.04,13.86
14.55,14.54,14.79,14.26
14.51,14.58,14.62,14.02
14.36,14.87,15.24,14.06
14.83,13.67,14.91,13.48
13.92,14.01,14.44,13.89
14.01,13.63,14.30,13.49
13.43,13.64,13.83,12.50
13.66,13.99,14.48,13.66
14.14,14.95,15.08,14.14
15.10,16.14,16.29,15.10
16.17,16.34,16.37,16.00
16.61,17.04,17.40,16.61
17.05,17.63,17.75,16.92
17.92,18.12,18.45,17.75
18.46,18.71,18.91,18.12
18.64,18.29,18.75,18.06
18.28,18.55,18.55,18.14
18.62,18.51,18.72,18.20
18.12,18.44,18.68,18.12
18.64,18.89,18.95,18.48
18.82,19.18,19.45,18.72
19.30,18.82,19.74,18.65
18.90,19.04,20.71,18.67
19.75,19.96,20.72,19.25
21.00,21.70,21.88,20.05
22.58,22.04,22.58,21.80
22.25,23.10,23.47,22.20
25.00,23.74,25.00,23.15
23.90,23.22,24.13,22.91
23.41,22.25,23.67,20.01
22.70,23.25,23.42,22.00
23.74,23.11,23.74,22.50
23.31,23.00,23.35,22.83
22.78,20.60,22.95,20.41
20.39,20.94,21.62,20.23
20.78,21.01,21.27,20.63
21.00,20.24,21.11,20.11
20.28,19.16,20.69,18.75
18.80,17.79,18.80,17.51
17.62,17.63,17.94,17.54
18.10,18.52,18.94,17.74
18.20,17.08,18.53,16.75
16.94,16.94,17.10,16.06
16.63,16.23,16.92,15.88
16.18,15.62,16.20,15.30
15.51,16.21,16.50,15.50
16.21,16.67,17.14,16.20
16.60,16.89,17.87,16.52
17.05,17.09,17.72,16.50
17.06,17.07,17.37,16.79
16.83,16.88,18.22,16.00
13.60,12.77,13.90,11.29
12.58,10.01,12.88,9.82
10.11,9.18,10.46,8.38
9.20,8.37,9.20,8.28
8.24,8.21,8.36,7.91
8.20,8.99,9.30,8.20
9.12,8.88,9.99,8.64
8.88,8.80,8.95,8.50
8.84,9.01,9.19,8.67
9.20,9.81,10.28,9.10
9.82,10.46,10.71,9.82
10.23,9.75,11.10,9.67
9.65,9.37,9.65,9.14
9.37,10.57,10.86,9.28
10.54,10.71,10.89,10.50
11.26,11.61,11.67,11.04
11.73,13.64,14.55,11.73
14.00,14.18,14.50,13.80
14.20,12.94,14.55,12.90
13.00,12.86,13.46,12.51
12.87,13.32,13.67,12.87
13.12,12.71,13.29,12.38
12.76,13.37,13.47,12.76
13.15,14.31,14.33,12.01
13.91,13.65,14.16,13.39
14.14,12.53,14.39,12.53
12.55,12.12,13.14,12.00
12.14,12.88,13.26,12.14
14.47,12.71,14.47,12.30
12.98,12.23,12.98,12.06
11.85,12.17,12.37,11.50
12.23,12.10,12.24,11.85
12.13,12.12,12.26,12.00
12.30,12.18,12.34,11.88
11.96,12.17,12.25,11.62
12.06,11.95,12.23,11.87
13.00,12.02,13.00,11.92
12.10,10.90,12.45,10.85
10.93,11.20,11.44,10.89
11.19,11.05,11.19,10.90
11.47,11.74,11.90,11.19
11.79,11.54,12.15,11.40
11.44,11.42,11.66,11.23
11.35,11.21,11.35,11.10
11.38,11.05,11.52,11.00
10.98,11.23,11.47,10.13
11.36,11.10,11.45,10.55
10.71,10.94,11.28,10.71
10.79,11.19,11.28,10.79
11.29,11.29,11.45,11.25
11.32,10.63,11.32,10.63
10.61,10.57,10.98,10.25
10.49,10.55,10.72,10.30
10.58,10.54,10.58,10.32
10.50,10.42,10.55,10.35
10.37,10.47,10.55,10.35
10.53,10.16,10.53,10.02
10.10,10.14,10.50,9.99
10.32,10.28,10.40,10.05
10.15,10.01,10.32,9.93
10.02,9.48,10.06,9.00
9.46,9.35,9.58,9.26
9.54,9.01,9.67,8.99
9.02,9.03,9.25,8.99
9.07,8.41,9.15,8.20
8.60,9.07,9.53,8.60
8.94,8.51,8.94,8.50
8.68,8.40,8.73,8.37
8.35,8.24,8.43,8.16
8.19,8.06,8.22,8.03
8.00,8.65,8.92,7.43
9.50,9.00,9.50,8.81
8.86,8.60,9.13,8.60
8.60,8.22,8.60,8.20
8.09,8.14,8.38,7.67
8.07,8.08,8.36,8.00
8.09,8.24,8.24,8.00
8.07,7.69,8.20,7.69
7.69,7.94,8.02,7.65
7.89,7.98,8.08,7.82
7.81,7.61,8.10,7.55
7.77,7.61,7.77,7.50
7.50,6.52,7.50,6.20
6.51,6.46,6.70,6.45
6.45,6.39,6.67,6.35
6.40,6.35,6.64,6.35
6.35,6.39,6.45,6.35
6.47,6.62,6.68,6.35
6.72,6.61,6.96,6.52
6.60,6.44,6.60,6.39
6.47,6.45,6.69,6.42
6.50,6.27,6.52,6.20
6.27,6.13,6.27,6.00
6.11,6.36,6.36,6.11
6.27,6.24,6.39,6.20
6.25,6.29,6.38,6.17
6.25,6.24,6.29,6.24
6.25,6.20,6.33,6.11
6.15,6.15,6.17,6.14
6.15,6.17,6.17,6.14
6.21,6.16,6.24,6.13
6.15,6.21,6.27,6.15
6.14,6.37,6.37,6.14
6.30,6.38,6.55,6.29
6.41,6.59,6.74,6.39
6.78,7.15,7.22,6.58
7.15,6.61,7.45,6.45
6.67,6.57,6.76,6.45
6.61,6.58,6.65,6.50
6.62,6.88,7.01,6.57
7.10,7.00,7.12,6.76
7.01,7.01,7.14,6.97
6.89,6.69,6.89,6.56
6.43,6.59,6.59,6.43
6.54,6.14,6.54,6.14
6.10,6.27,6.27,6.10
6.27,6.17,6.27,6.06
5.98,5.43,5.98,5.15
5.33,5.34,5.38,5.15
5.26,5.00,5.39,5.00
5.00,6.11,6.46,5.00
6.10,6.15,6.49,5.99
6.20,6.38,6.74,6.20
6.28,6.26,6.80,6.25
6.28,6.18,6.42,6.10
6.19,6.11,6.26,6.10
6.18,6.14,6.45,6.06
6.02,6.59,6.60,6.02
6.85,7.30,7.61,6.68
7.15,7.30,7.98,7.00
7.26,7.54,7.94,7.12
7.76,7.99,8.44,7.76
8.05,7.63,8.19,7.53
7.54,7.06,7.54,7.01
7.23,7.25,7.40,7.03
7.40,7.12,7.51,7.03
7.09,6.92,7.19,6.84
7.02,6.95,7.02,6.68
7.08,6.95,7.15,6.89
6.97,6.95,7.18,6.95
7.02,6.87,7.12,6.73
6.83,6.69,6.93,6.67
6.66,6.36,6.66,6.18
6.20,6.29,6.49,6.16
6.35,6.28,6.55,6.20
6.34,6.17,6.34,6.07
6.19,6.33,6.48,6.19
6.26,6.55,6.62,6.26
6.64,6.55,6.93,6.45
6.63,6.42,6.80,6.26
6.43,6.40,6.64,6.27
6.33,6.25,6.38,6.15
6.19,6.12,6.30,6.06
6.12,5.91,6.12,5.85
5.69,5.69,6.00,5.20
5.72,5.81,6.41,5.69
5.89,5.71,6.00,5.61
5.71,5.93,5.95,5.71
5.95,5.83,5.95,5.77
5.81,5.68,5.89,5.63
5.75,5.75,5.88,5.45
5.70,5.65,5.75,5.61
5.55,5.64,5.70,5.55
5.58,5.62,5.70,5.57
5.62,5.65,5.73,5.57
5.62,5.65,5.70,5.57
5.65,5.66,5.67,5.56
5.71,5.79,5.88,5.62
5.84,5.83,5.86,5.79
5.96,5.93,5.99,5.88
6.00,5.90,6.00,5.69
5.90,5.67,5.91,5.66
5.70,5.61,5.70,5.56
5.61,5.67,5.71,5.61
5.67,5.62,5.68,5.61
5.61,5.63,5.63,5.56
5.57,5.63,5.65,5.56
5.63,5.71,5.71,5.60
5.70,5.74,5.74,5.64
5.73,5.73,5.74,5.59
5.64,5.29,5.64,5.29
5.29,5.30,5.41,5.20
5.31,5.02,5.31,5.02
5.06,5.13,5.22,5.05
5.13,5.29,5.41,5.06
5.23,5.07,5.23,5.02
5.02,5.01,5.03,4.91
5.03,5.00,5.04,4.95
5.12,4.85,5.12,4.85
4.91,4.70,4.91,4.61
5.03,4.87,5.03,4.71
4.85,4.60,4.89,4.55
4.67,4.82,4.87,4.61
4.75,4.90,4.90,4.72
4.90,4.64,4.90,4.62
4.58,4.55,4.68,4.55
4.50,4.30,4.59,4.30
4.39,4.39,4.80,4.32
4.44,3.90,4.79,3.90
4.00,3.96,4.00,3.81
3.94,3.90,3.99,3.79
3.91,4.25,4.25,3.88
4.25,4.04,4.26,3.83
4.07,4.14,4.38,3.90
4.10,3.75,4.15,3.70
3.75,3.28,3.86,3.20
3.61,3.40,3.61,3.20
3.40,3.47,3.60,3.25
3.58,3.49,3.72,3.29
3.57,3.49,3.57,3.38
3.49,3.62,3.72,3.37
3.58,3.54,3.60,3.51
3.52,3.71,3.72,3.49
3.66,3.71,3.79,3.58
3.65,3.61,3.76,3.33
3.66,3.78,3.84,3.66
3.77,3.71,3.77,3.63
3.54,3.64,3.71,3.54
3.60,3.46,3.60,3.25
3.36,3.24,3.45,3.22
3.48,3.26,3.48,3.15
3.33,3.50,3.64,3.33
3.55,3.55,3.75,3.51
3.73,3.63,3.73,3.50
3.70,3.70,3.74,3.65
3.58,3.55,3.74,3.49
3.59,3.36,3.59,3.17
3.33,3.36,3.58,3.21
3.38,3.24,3.45,3.20
3.39,3.21,3.39,3.16
3.20,3.19,3.33,3.12
3.20,3.17,3.25,3.17
3.24,3.21,3.25,3.17
3.20,3.19,3.21,3.17
3.24,3.19,3.25,3.18
3.24,3.24,3.25,3.17
3.20,2.55,3.20,2.51
2.55,2.23,2.56,2.22
2.27,2.03,2.27,1.91
2.00,1.94,2.02,1.82
1.97,1.93,2.03,1.89
1.93,1.86,2.00,1.65
1.84,1.89,1.95,1.84
1.90,1.76,1.95,1.70
1.76,1.71,1.82,1.67
1.66,1.80,1.80,1.66
1.83,1.88,1.90,1.76
1.70,1.85,1.85,1.66
1.89,1.91,1.97,1.89
1.93,2.00,2.02,1.93
2.04,2.06,2.10,1.98
2.10,2.05,2.10,2.02
2.10,2.10,2.10,2.05
2.13,2.04,2.13,1.95
2.07,2.00,2.08,1.98
2.00,1.98,2.02,1.98
1.98,2.05,2.16,1.98
2.07,1.99,2.10,1.98
2.00,1.96,2.00,1.90
1.98,1.98,2.00,1.92
1.91,1.96,1.96,1.90
1.90,1.96,2.00,1.90
1.90,1.98,2.00,1.90
2.00,2.00,2.00,1.99
1.95,1.84,1.95,1.81
1.87,1.95,1.97,1.80
1.98,2.06,2.13,1.97
2.03,2.02,2.04,1.90
2.01,1.92,2.01,1.90
1.94,1.94,1.94,1.85
1.88,1.93,1.96,1.87
2.00,1.78,2.01,1.78
1.78,1.65,1.82,1.65
1.70,1.85,1.89,1.70
1.91,1.73,1.91,1.69
1.67,1.71,1.77,1.55
1.68,1.67,1.71,1.64
1.69,1.69,1.71,1.65
1.72,1.71,1.72,1.63
1.71,1.70,1.71,1.66
1.67,1.72,1.75,1.60
1.80,1.84,1.85,1.80
1.84,1.93,2.00,1.79
1.95,1.90,2.00,1.80
1.94,1.93,1.94,1.79
1.87,1.92,1.95,1.87
1.89,1.84,1.89,1.81
1.80,1.84,1.85,1.76
1.79,1.88,1.88,1.79
1.89,2.00,2.07,1.88
2.04,1.92,2.08,1.90
2.02,1.89,2.02,1.88
1.94,1.83,1.94,1.83
1.79,1.84,1.87,1.75
1.82,1.74,1.98,1.74
1.80,1.83,1.85,1.77
1.82,1.82,1.88,1.76
1.77,1.85,1.90,1.77
1.85,1.72,1.90,1.71
1.80,1.84,1.85,1.79
2.00,2.29,2.35,1.92
2.29,1.99,2.29,1.95
2.00,1.89,2.07,1.89
1.95,1.73,1.95,1.67
1.57,1.65,1.71,1.57
1.58,1.55,1.60,1.51
1.54,1.66,1.70,1.53
1.67,1.68,1.74,1.64
1.72,1.70,1.81,1.61
1.69,1.65,1.72,1.61
1.72,1.65,1.72,1.64
1.69,1.75,1.77,1.68
1.72,1.66,1.79,1.65
1.67,1.61,1.67,1.58
1.64,1.63,1.69,1.57
1.66,1.57,1.66,1.55
1.57,1.58,1.67,1.56
1.64,1.62,1.64,1.55
1.62,1.58,1.62,1.47
1.49,1.51,1.62,1.49
1.54,1.51,1.54,1.50
1.50,1.34,1.50,1.26
1.34,1.42,1.43,1.33
1.42,1.42,1.52,1.42
1.37,1.37,1.41,1.37
1.37,1.36,1.60,1.36
1.43,1.44,1.50,1.40
1.40,1.39,1.55,1.39
1.44,1.33,1.58,1.33
1.40,1.38,1.50,1.38
1.44,1.37,1.44,1.26
1.70,1.31,1.70,1.30
1.37,1.23,1.37,1.23
1.44,1.20,1.44,1.18
1.05,1.26,1.30,1.05
1.25,1.28,1.35,1.25
1.47,1.40,1.50,1.10
1.36,1.43,1.45,1.36
1.41,1.50,1.55,1.41
1.54,1.63,1.69,1.54
1.77,1.67,1.77,1.67
1.68,1.68,1.68,1.63
1.71,1.66,1.75,1.64
1.62,1.65,1.73,1.60
1.69,1.59,1.69,1.59
1.59,1.57,1.59,1.56
1.61,1.61,1.67,1.61
1.69,1.61,1.69,1.61
1.67,1.68,1.84,1.67
1.75,1.85,1.86,1.75
1.91,2.41,2.77,1.91
2.58,2.68,3.50,2.53
2.53,2.75,2.95,2.52
2.92,2.77,2.95,2.66
2.91,2.82,2.95,2.80
2.79,2.67,2.90,2.66
2.80,2.54,2.80,2.46
2.67,2.55,2.67,2.46
2.54,2.46,2.69,2.46
2.55,2.45,2.65,2.45
2.50,2.49,2.50,2.37
2.47,2.47,2.55,2.45
2.45,2.58,2.65,2.45
2.70,2.76,2.83,2.64
2.80,2.64,2.80,2.55
2.70,2.65,2.75,2.59
2.70,2.70,2.70,2.56
2.78,2.68,3.30,2.61
2.70,2.60,2.72,2.59
2.55,2.54,2.70,2.50
2.58,2.50,2.69,2.50
2.55,2.53,2.86,2.50
2.39,2.17,2.39,2.14
2.25,2.29,2.32,2.21
2.31,2.38,2.39,2.26
2.33,2.25,2.35,2.25
2.25,2.37,2.40,2.25
2.37,2.37,2.41,2.33
2.38,2.26,2.40,2.26
2.25,2.26,2.38,2.15
2.28,2.41,2.46,2.27
2.43,2.33,2.45,2.31
2.40,2.38,2.50,2.37
2.42,2.37,2.42,2.19
2.35,2.26,2.35,2.17
2.21,2.23,2.42,2.21
2.24,2.34,2.48,2.24
2.39,2.35,2.41,2.35
2.38,2.35,2.40,2.26
2.26,2.34,2.34,2.26
2.27,2.35,2.35,2.25
2.35,2.25,2.35,2.24
2.21,2.23,2.32,2.20
2.25,2.25,2.33,2.20
2.28,2.44,2.44,2.20
2.29,2.38,2.50,2.23
2.42,2.55,2.64,2.37
2.50,2.27,2.60,2.27
2.23,1.97,2.26,1.95
1.95,2.09,2.17,1.95
2.09,2.00,2.10,1.95
2.01,2.04,2.15,2.01
1.97,2.02,2.11,1.97
2.00,2.11,2.19,1.99
2.09,2.06,2.21,2.01
2.08,2.02,2.08,2.01
2.01,2.24,2.30,2.01
2.04,2.09,2.30,2.04
2.14,2.11,2.30,2.09
2.20,2.13,2.20,2.06
2.15,2.13,2.20,2.12
2.13,2.34,2.37,2.13
2.26,2.23,2.41,2.11
2.19,2.22,2.22,2.06
2.24,2.25,2.37,2.20
2.26,2.25,2.36,2.20
2.27,2.31,2.35,2.26
2.28,2.38,2.40,2.28
2.39,2.40,2.40,2.38
2.26,2.41,2.41,2.26
2.34,2.36,2.38,2.23
2.38,2.35,2.40,2.28
2.19,2.26,2.33,2.19
2.31,2.30,2.39,2.24
2.10,2.20,2.31,2.04
2.26,2.35,2.35,2.07
2.34,2.39,2.39,2.22
2.34,2.40,2.41,2.23
2.40,2.41,2.45,2.40
2.41,2.41,2.44,2.36
2.28,2.30,2.44,2.27
2.38,2.35,2.38,2.21
2.31,2.36,2.38,2.11
2.29,2.44,2.44,2.24
2.44,2.30,2.45,2.30
2.24,2.42,2.46,2.20
2.42,2.44,2.47,2.41
2.43,2.41,2.50,2.36
2.46,2.64,2.65,2.44
2.63,2.53,2.65,2.53
2.60,2.59,2.60,2.51
2.60,2.55,2.60,2.55
2.54,2.51,2.61,2.51
2.52,2.55,2.60,2.51
2.56,2.54,2.56,2.51
2.55,2.52,2.56,2.52
2.60,2.58,2.60,2.58
2.60,2.57,2.60,2.57
2.54,2.57,2.57,2.54
2.53,2.56,2.65,2.53
2.60,2.60,2.60,2.60
2.56,2.52,2.56,2.52
2.55,2.45,2.55,2.44
2.42,2.40,2.45,2.40
2.38,2.44,2.45,2.38
2.46,2.42,2.48,2.37
2.40,2.42,2.56,2.29
2.39,2.50,2.57,2.39
2.52,2.53,2.60,2.52
2.50,2.52,2.57,2.45
2.54,2.53,2.57,2.50
2.54,2.50,2.55,2.50
2.49,2.42,2.49,2.39
2.42,2.38,2.43,2.19
2.33,2.40,2.51,2.33
2.40,2.43,2.50,2.40
2.45,2.42,2.50,2.40
2.39,2.37,2.46,2.35
2.39,2.60,2.60,2.39
2.59,2.55,2.60,2.55
2.57,2.59,2.59,2.52
2.59,2.50,2.59,2.38
2.38,2.46,2.46,2.37
2.42,2.55,2.58,2.42
2.53,2.50,2.58,2.50
2.48,2.44,2.49,2.44
2.48,2.53,2.53,2.48
2.45,2.43,2.45,2.35
2.45,2.40,2.45,2.40
2.45,2.57,2.57,2.40
2.60,2.76,2.77,2.51
2.76,2.85,3.00,2.73
2.91,2.99,3.10,2.85
3.25,3.03,3.25,3.00
2.85,2.94,2.94,2.17
2.86,2.88,2.98,2.80
2.92,3.03,3.09,2.92
3.10,3.10,3.20,2.93
3.16,2.95,3.21,2.95
3.02,3.11,3.15,3.01
3.12,2.98,3.19,2.98
3.05,3.08,3.18,3.05
3.17,3.34,3.42,3.15
3.41,3.34,3.42,3.15
3.42,3.62,3.73,3.41
3.81,3.68,3.83,3.64
3.66,3.64,3.79,3.62
3.69,3.57,3.74,3.57
3.55,3.65,3.71,3.55
3.74,3.97,4.00,3.71
4.02,4.25,4.40,4.02
4.37,4.39,4.88,4.37
4.39,3.76,4.39,3.67
3.84,3.81,4.03,3.60
3.94,3.76,4.07,3.66
3.70,3.76,3.85,3.60
3.79,3.75,3.79,3.75
3.71,3.81,3.88,3.67
3.86,3.75,3.91,3.68
3.70,3.80,3.80,3.70
3.80,3.75,4.05,3.60
3.80,3.70,4.04,3.50
3.75,4.10,4.20,3.75
4.15,4.15,4.30,4.00
4.20,4.20,4.25,4.08
4.25,4.10,4.35,3.96
4.05,4.00,4.25,4.00
4.05,4.15,4.25,4.00
4.10,4.15,4.20,4.05
4.20,4.05,4.20,4.05
4.00,4.00,4.10,4.00
4.05,3.84,4.05,3.75
3.75,3.80,3.80,3.60
3.80,3.80,4.00,3.75
3.85,3.95,4.10,3.81
3.85,4.00,4.00,3.85
3.90,3.80,4.00,3.70
3.85,3.95,4.00,3.80
4.00,4.05,4.15,3.85
4.15,4.15,4.25,3.78
4.15,4.00,4.15,3.86
4.10,4.20,4.20,4.10
4.25,4.20,4.30,4.10
4.25,4.25,4.25,4.20
4.30,4.25,4.43,4.20
4.25,4.20,4.35,4.20
4.25,4.40,4.40,4.24
4.50,5.15,5.30,4.45
5.40,5.80,5.95,5.15
5.85,5.15,5.85,5.10
5.30,5.45,5.50,5.25
5.40,4.80,5.60,4.50
4.80,4.55,4.85,4.50
4.50,4.70,4.90,4.50
4.65,4.55,4.70,4.20
4.45,4.40,4.60,4.40
4.50,4.25,4.50,4.22
4.15,4.30,4.30,4.15
4.40,4.30,4.95,4.20
4.35,4.25,4.60,4.15
4.20,4.10,4.30,4.00
4.05,4.25,4.30,4.05
4.30,4.25,4.30,4.20
4.30,4.30,4.40,4.20
4.30,4.30,4.35,4.25
4.30,4.35,4.40,4.25
4.30,4.30,4.55,4.30
4.25,4.45,4.50,4.25
4.30,4.30,4.45,4.25
4.30,4.35,4.35,4.25
4.35,4.35,4.35,4.25
4.30,4.40,4.40,4.25
4.45,4.45,4.65,4.45
4.45,4.55,4.65,4.45
4.55,4.70,4.70,4.55
4.65,4.55,4.70,4.50
4.60,4.35,4.70,4.35
4.45,4.35,4.55,4.35
4.35,4.40,4.45,4.25
4.40,4.45,4.50,4.40
