LTEA,Long Island Iced Tea Corp. - Common Stock,NASDAQ
4.80,4.55,4.80,4.51
4.48,4.56,4.81,4.48
4.78,4.76,4.89,4.60
4.84,4.71,4.84,4.60
4.72,4.91,5.70,4.72
4.80,4.91,5.01,4.80
4.99,4.95,5.17,4.90
5.14,5.04,5.14,4.95
5.15,4.99,5.15,4.97
5.11,5.36,5.36,5.01
5.25,5.57,5.57,5.13
5.59,5.50,5.59,5.16
5.40,4.76,5.40,4.76
4.05,4.37,4.43,3.96
4.49,4.40,4.55,4.35
4.40,4.58,4.58,4.28
4.44,4.26,4.52,4.25
4.27,4.28,4.48,4.15
4.28,4.16,4.38,4.10
4.20,4.17,4.38,4.11
4.24,4.19,4.29,4.17
4.10,4.10,4.20,4.07
4.10,4.32,4.39,4.05
4.32,4.20,4.38,4.15
4.35,4.26,4.60,4.21
4.28,4.22,4.39,4.08
4.26,4.31,4.40,4.05
4.35,4.12,4.38,4.11
4.22,4.12,4.22,4.12
