TCI,Transcontinental Realty Investors,NASDAQ
8.15,8.15,8.17,8.15
8.15,8.29,8.35,8.15
8.25,8.50,8.55,8.25
8.90,8.90,9.97,8.90
8.90,8.90,8.90,8.90
8.80,8.90,8.90,8.80
9.02,8.82,9.02,8.82
9.04,9.04,9.04,9.04
9.03,9.03,9.03,9.03
8.98,8.84,8.98,8.84
9.00,8.38,9.09,8.38
8.25,8.41,8.42,8.25
8.71,8.06,8.71,7.51
8.13,8.00,8.44,7.83
7.93,7.82,8.26,7.70
7.81,7.90,8.05,7.80
7.85,7.51,7.85,7.50
7.59,7.26,7.59,7.16
7.29,7.64,7.65,7.29
7.65,7.65,7.65,7.65
7.53,7.55,7.64,7.53
7.68,7.57,7.75,7.51
7.57,7.57,7.57,7.57
7.63,7.67,7.78,7.60
7.57,7.51,7.60,7.45
7.51,7.51,7.51,7.51
7.52,7.50,7.52,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.64,7.61,7.64,7.61
7.61,7.61,7.61,7.61
7.58,7.52,7.58,7.51
7.51,7.51,7.51,7.51
7.44,7.40,7.49,7.40
7.40,7.35,7.40,7.35
7.00,7.32,7.32,6.86
7.40,7.42,7.44,7.17
6.99,7.25,7.25,6.99
7.60,7.06,7.60,7.06
7.06,7.06,7.06,7.06
7.20,7.50,7.50,7.20
7.65,7.45,7.70,7.33
7.55,7.65,7.65,7.50
7.64,7.80,7.82,7.64
7.76,7.99,7.99,7.76
7.95,8.02,8.02,7.90
8.12,8.30,8.40,8.08
8.27,8.40,8.67,8.27
8.37,8.66,8.66,8.37
8.70,8.75,8.75,8.70
8.75,8.75,8.75,8.75
8.66,8.66,8.66,8.66
8.63,8.60,8.63,8.60
8.67,8.67,8.67,8.67
8.60,8.53,8.60,8.53
8.70,8.55,8.72,8.47
8.55,8.55,8.55,8.55
8.62,8.92,8.92,8.62
8.87,8.82,8.87,8.62
8.06,8.14,8.36,7.90
8.30,8.16,8.40,8.16
7.91,8.61,8.61,7.91
8.60,8.60,8.60,8.60
8.60,8.92,8.92,8.60
8.62,8.65,8.66,8.53
8.65,8.74,8.74,8.65
8.73,8.85,8.88,8.73
8.98,9.24,9.26,8.98
9.24,9.24,9.24,9.24
9.00,8.92,9.00,8.90
9.09,9.05,9.09,9.05
9.00,9.19,9.19,8.92
9.19,9.19,9.19,9.19
9.15,9.13,9.15,9.05
9.14,9.14,9.14,9.14
9.40,9.30,9.40,9.30
9.46,9.37,9.46,9.35
9.37,9.37,9.37,9.37
9.37,9.37,9.37,9.37
9.37,9.37,9.37,9.37
9.32,9.11,9.32,9.04
9.01,9.15,9.35,9.01
9.15,9.01,9.15,9.01
9.05,9.08,9.20,8.85
9.11,9.05,9.11,9.05
9.05,9.05,9.05,9.05
8.93,8.95,9.00,8.88
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.85,8.85,8.85,8.85
8.85,8.85,8.85,8.85
8.85,8.85,8.85,8.85
8.85,8.85,8.85,8.85
8.95,8.95,8.95,8.95
8.90,8.90,8.90,8.85
8.85,8.85,8.85,8.85
8.83,8.83,8.83,8.83
8.80,8.77,8.80,8.77
8.40,8.70,8.70,8.40
8.83,8.82,8.85,8.82
8.78,8.63,8.78,8.63
8.65,8.65,8.72,8.65
8.57,8.58,8.58,8.50
8.40,8.40,8.50,8.35
8.48,8.38,8.49,8.37
8.43,8.45,8.45,8.43
8.45,8.45,8.45,8.45
8.36,8.50,8.50,8.36
8.45,8.38,8.45,8.37
8.38,8.38,8.38,8.38
8.45,8.46,8.46,8.45
8.46,8.46,8.46,8.46
8.15,8.25,8.25,8.11
8.28,8.35,8.35,8.20
8.45,8.53,8.53,8.45
8.50,8.50,8.50,8.50
8.45,8.20,8.45,8.20
8.25,8.26,8.26,8.25
8.40,8.40,8.40,8.40
8.34,8.34,8.34,8.34
8.34,8.34,8.34,8.34
8.34,8.34,8.34,8.34
8.44,8.44,8.44,8.44
8.33,8.33,8.33,8.33
8.33,8.33,8.33,8.33
8.33,8.33,8.33,8.33
8.33,8.33,8.33,8.33
8.40,8.55,8.55,8.40
8.46,8.50,8.50,8.46
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.59,9.13,9.13,8.59
9.13,9.44,9.44,9.13
9.53,9.02,10.13,8.80
9.00,8.80,9.28,8.80
9.00,9.10,9.10,8.90
9.15,9.25,9.29,9.11
9.25,9.25,9.25,9.25
9.20,9.33,9.35,9.18
9.33,9.33,9.33,9.33
9.35,9.28,9.42,9.28
9.28,9.28,9.28,9.28
9.64,9.94,9.94,9.60
9.94,9.94,9.94,9.94
9.88,10.21,10.21,9.88
10.26,10.16,10.33,10.16
10.23,10.30,10.30,10.18
10.17,10.17,10.17,10.17
10.51,10.42,10.51,10.40
10.65,10.51,10.65,10.51
10.70,10.53,10.70,10.53
10.20,10.47,10.60,10.08
10.70,10.58,10.70,10.55
10.80,11.02,11.02,10.80
11.05,11.05,11.05,11.05
11.23,11.40,11.49,11.23
11.50,11.65,11.87,11.50
12.05,12.54,12.55,12.05
13.00,13.93,13.98,13.00
14.75,15.49,16.29,14.75
16.25,16.00,16.25,15.60
16.05,16.10,16.73,15.50
15.90,15.51,15.90,15.00
15.01,16.88,16.88,15.01
16.95,16.57,17.50,16.55
16.57,16.10,16.59,16.10
16.01,16.00,16.01,16.00
16.10,16.10,16.10,16.10
16.07,16.24,16.24,16.07
16.32,16.24,16.32,16.24
16.20,16.00,16.20,16.00
16.00,16.00,16.00,16.00
15.90,15.80,16.05,15.80
15.70,15.60,15.70,15.40
15.59,15.48,15.59,15.39
15.59,15.57,15.60,15.57
15.65,15.50,15.65,15.50
15.60,15.60,15.60,15.60
15.60,15.78,15.78,15.60
16.01,15.95,16.01,15.94
16.00,15.91,16.01,15.90
15.80,15.80,15.80,15.80
15.80,15.80,15.80,15.80
16.00,16.00,16.00,16.00
15.82,15.84,15.84,15.82
15.84,15.84,15.84,15.84
15.78,15.75,15.78,15.71
15.60,15.50,15.60,15.50
15.00,14.90,15.00,14.65
14.90,14.90,14.90,14.90
14.90,14.90,14.90,14.90
15.05,15.05,15.05,15.05
14.90,14.56,14.90,14.55
14.42,14.27,14.44,14.25
14.30,14.51,14.51,13.85
14.59,15.72,15.72,14.59
15.55,15.45,15.55,15.45
15.20,15.10,15.66,15.06
14.93,14.34,14.93,13.86
14.34,14.34,14.34,14.34
14.57,15.58,15.80,14.57
15.55,15.62,16.18,15.50
15.66,16.10,16.30,15.61
16.05,16.72,17.10,15.90
16.53,16.75,17.25,16.50
16.70,16.85,17.28,16.70
16.80,16.70,16.80,16.65
16.80,16.84,17.20,16.79
16.60,16.98,16.98,16.30
16.99,16.81,16.99,16.80
16.39,16.26,16.81,16.19
16.18,14.97,16.18,14.96
14.26,14.55,15.01,14.25
14.45,14.25,14.45,14.25
14.15,14.35,14.40,14.15
14.18,14.05,14.18,13.70
14.00,14.00,14.00,14.00
13.70,13.21,13.80,13.12
13.01,13.00,13.33,12.74
12.54,13.20,13.20,12.54
13.05,12.96,13.24,12.95
12.85,12.69,12.97,12.50
12.79,12.77,12.79,12.60
12.75,12.90,12.90,12.67
12.98,13.39,13.40,12.98
13.40,13.40,13.40,13.40
13.40,13.25,13.40,13.25
13.51,12.92,13.51,12.85
12.78,12.84,12.92,12.61
12.70,12.50,12.70,12.35
12.50,12.50,12.50,12.50
12.50,12.50,12.50,12.50
12.25,12.00,12.36,12.00
12.02,12.10,12.10,12.02
12.49,12.47,12.49,12.20
12.30,12.30,12.30,12.30
12.07,12.31,12.31,12.07
12.19,12.16,12.34,12.10
12.16,12.16,12.16,12.16
12.25,12.30,12.43,12.07
12.30,12.30,12.30,12.30
12.22,12.10,12.22,12.10
12.07,11.88,12.09,11.77
12.00,11.91,12.29,11.70
12.15,12.21,12.21,12.14
12.21,12.21,12.21,12.21
12.33,12.69,12.69,12.33
12.69,12.69,12.69,12.69
12.80,12.90,12.90,12.66
13.00,13.29,13.35,13.00
13.60,13.59,13.60,13.59
13.48,13.87,14.14,13.48
14.04,14.11,14.11,14.00
13.80,14.02,14.05,13.80
13.77,14.00,14.00,13.76
13.76,13.75,13.76,13.75
14.00,14.24,14.24,13.85
14.50,14.76,14.76,14.44
14.43,14.63,14.65,14.40
14.69,14.50,14.69,14.50
14.75,14.75,14.75,14.75
14.27,12.35,14.27,12.35
12.75,12.75,12.75,12.75
12.59,12.52,12.85,12.52
12.58,13.43,13.43,12.53
12.80,12.99,13.20,12.63
12.89,13.38,13.80,12.89
13.19,12.98,13.40,12.95
12.96,13.37,13.37,12.95
12.95,12.97,12.97,12.95
13.14,13.10,13.14,13.10
13.18,13.32,13.40,13.18
13.45,13.80,13.80,13.44
13.61,13.30,13.79,13.30
13.30,13.30,13.30,13.30
14.02,14.02,14.02,14.02
14.09,14.00,14.09,13.82
14.45,14.45,14.45,14.45
14.52,14.52,14.54,14.51
14.11,13.77,14.12,13.77
13.62,13.52,13.62,13.42
13.40,13.40,13.41,13.40
13.25,13.23,13.32,13.23
13.23,13.23,13.23,13.23
13.15,13.10,13.15,12.95
13.11,13.11,13.23,13.11
12.94,13.00,13.00,12.94
12.90,12.75,12.99,12.75
12.75,12.85,12.85,12.75
13.00,12.90,13.04,12.90
12.95,12.95,12.95,12.95
12.93,13.15,13.30,12.76
12.95,12.95,12.95,12.79
12.95,13.20,13.30,12.95
13.30,13.15,13.30,13.15
12.71,12.71,12.71,12.71
12.60,12.39,12.61,12.38
12.23,12.05,12.23,11.97
11.92,12.07,12.15,11.92
12.00,11.84,12.00,11.84
11.50,11.37,11.50,11.29
11.20,11.30,11.37,11.20
11.00,10.92,11.00,10.92
10.94,11.08,11.15,10.94
11.06,11.06,11.11,11.06
11.20,10.37,11.20,10.27
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.00,10.00,10.10,10.00
9.77,9.93,10.14,9.77
9.48,9.57,9.70,9.44
10.00,10.11,10.18,9.94
10.35,10.31,10.50,10.20
10.00,10.35,10.82,10.00
10.36,10.69,10.69,10.36
10.78,11.13,11.20,10.78
11.21,11.29,11.29,11.21
11.43,11.30,11.45,11.30
11.25,11.25,11.25,11.25
11.53,11.44,11.56,11.35
11.50,10.00,11.50,10.00
10.00,10.00,10.25,10.00
10.25,10.28,10.46,10.25
10.49,9.60,10.49,9.60
9.60,9.62,9.64,9.55
9.73,9.55,9.75,9.55
9.76,9.50,9.76,9.50
9.72,9.72,9.72,9.72
9.68,9.52,9.68,9.52
10.14,10.15,10.17,10.14
10.00,10.04,10.19,9.99
10.04,10.11,10.11,10.04
9.91,9.68,9.91,9.68
9.85,9.86,10.40,9.60
9.84,9.98,10.14,9.70
9.89,10.54,10.54,9.89
10.16,10.66,11.10,10.16
10.80,10.60,10.80,10.60
10.67,10.92,10.92,10.57
10.92,11.08,11.10,10.64
11.00,11.00,11.00,11.00
11.04,11.11,11.11,11.04
11.11,11.11,11.11,11.11
11.08,11.50,11.68,11.08
11.30,11.26,11.30,11.25
11.26,11.91,11.91,11.26
11.68,12.44,13.00,11.65
12.44,12.44,12.44,12.44
12.06,12.14,12.14,12.06
11.82,12.13,12.13,11.80
11.79,12.15,12.55,11.79
12.04,12.25,12.41,11.99
12.15,12.91,13.90,11.86
12.76,12.00,13.05,11.50
12.46,12.18,12.50,12.16
12.05,12.00,12.15,12.00
12.00,12.20,12.20,12.00
12.08,12.15,12.15,12.08
12.16,12.00,12.16,12.00
12.00,12.01,12.01,12.00
12.00,11.97,12.02,11.97
11.94,11.91,12.02,11.91
12.02,12.10,12.12,12.01
12.22,12.41,12.41,12.22
12.40,11.90,12.40,11.90
11.97,11.98,12.00,11.97
11.90,12.43,12.52,11.90
12.23,12.28,12.55,12.20
12.00,11.69,12.29,11.61
11.55,11.75,11.88,11.55
12.83,9.76,12.83,9.28
9.78,9.22,9.78,9.14
9.00,9.07,9.09,9.00
9.38,9.54,9.55,9.23
9.52,9.59,9.59,9.52
10.15,10.49,10.49,10.15
11.01,10.51,11.01,10.51
10.49,10.15,10.49,10.15
10.42,10.15,10.42,10.15
10.33,10.24,10.40,10.16
10.24,10.24,10.24,10.24
10.15,10.15,10.15,10.15
10.15,10.17,10.17,10.15
10.15,10.15,10.15,10.15
10.15,10.30,10.44,10.15
10.30,10.30,10.30,10.30
10.57,10.32,10.70,10.27
10.32,10.32,10.32,10.32
10.16,10.20,10.20,10.16
11.04,11.01,11.04,11.01
10.82,10.81,10.82,10.81
10.85,10.28,10.85,10.21
10.55,10.63,10.63,10.21
10.62,10.61,10.66,10.61
10.60,10.99,10.99,10.60
11.33,10.62,11.33,10.62
10.62,10.39,10.62,10.39
10.45,10.45,10.45,10.45
10.82,10.56,10.82,10.50
10.45,10.45,10.45,10.45
10.55,10.74,10.99,10.55
10.74,10.74,10.74,10.74
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
11.00,11.09,11.09,10.90
10.93,10.93,10.93,10.93
11.10,11.10,11.10,11.07
11.12,10.99,11.12,10.85
10.96,10.99,10.99,10.96
10.72,10.91,10.91,10.72
10.69,11.00,11.00,10.69
11.00,11.00,11.00,11.00
10.96,10.65,10.96,10.52
10.80,10.80,10.85,10.80
10.67,10.67,10.67,10.67
10.79,10.89,10.89,10.55
10.89,11.00,11.00,10.89
11.00,11.00,11.00,11.00
11.11,11.11,11.11,11.11
11.23,11.23,11.40,11.20
11.55,11.91,12.12,11.55
11.90,11.64,12.06,11.64
11.66,11.93,11.93,11.61
11.72,11.71,11.72,11.71
11.70,11.68,11.70,11.67
11.65,11.25,11.95,11.25
11.40,10.80,11.40,10.53
10.99,10.74,11.00,10.60
10.58,10.58,10.58,10.58
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.55,10.52,10.65,10.52
10.57,10.76,10.76,10.57
10.76,10.76,10.76,10.76
10.74,10.72,10.81,10.72
10.83,10.72,10.83,10.72
11.10,10.71,11.10,10.71
10.90,10.71,10.95,10.71
10.80,10.71,10.80,10.71
10.74,10.96,10.96,10.74
10.96,10.96,10.96,10.96
9.50,9.50,9.50,9.50
10.75,10.97,10.99,10.75
10.75,10.89,10.90,10.75
10.90,10.73,10.99,10.73
10.71,11.15,11.29,10.71
12.51,11.27,12.51,11.27
11.90,11.35,11.90,11.35
11.25,10.91,11.25,10.91
10.71,10.71,10.95,10.71
10.85,10.71,10.85,10.71
10.77,10.77,10.77,10.77
10.77,10.77,10.77,10.77
11.27,11.26,11.27,11.26
11.48,11.60,11.72,11.48
11.60,11.10,11.60,10.90
10.79,10.71,10.90,10.71
10.87,10.98,10.98,10.85
11.06,11.06,11.06,11.06
11.04,11.04,11.04,11.04
11.05,11.05,11.05,11.05
11.05,11.05,11.05,11.05
11.02,10.75,11.02,10.71
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
11.00,10.99,11.00,10.99
10.60,10.60,10.60,10.60
10.96,10.96,10.96,10.96
10.96,10.96,10.96,10.96
9.50,9.50,9.50,9.50
10.86,10.83,10.86,10.60
10.50,10.50,10.50,10.50
10.73,10.62,10.73,10.62
10.88,11.00,11.00,10.88
12.41,12.41,12.41,12.41
11.60,11.65,11.65,11.60
11.22,11.44,11.46,11.22
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.00,10.79,11.11,10.79
10.79,10.79,10.79,10.79
10.80,11.00,11.13,10.80
11.00,11.00,11.00,11.00
10.91,10.91,10.91,10.91
10.50,10.71,10.71,10.50
10.71,10.71,10.71,10.71
10.71,10.71,10.71,10.71
10.71,10.71,10.71,10.71
10.71,10.71,10.71,10.71
10.99,11.00,11.00,10.99
11.00,11.00,11.00,11.00
11.50,11.33,11.50,11.33
11.50,12.59,12.60,11.50
12.15,11.99,12.15,11.83
11.50,11.60,11.60,11.50
11.89,11.43,11.89,11.43
11.55,11.30,11.55,11.30
11.25,11.43,11.43,11.25
11.25,11.31,11.31,11.25
11.77,11.77,11.77,11.77
11.41,11.25,11.45,11.25
11.26,11.25,11.26,11.25
11.25,11.25,11.25,11.25
11.26,11.25,11.26,11.25
11.25,11.25,11.26,11.25
11.25,11.35,11.35,11.25
11.25,11.35,11.35,11.23
11.08,11.08,11.08,11.08
10.67,10.84,10.84,10.67
11.00,10.68,11.06,10.49
10.68,10.68,10.68,10.68
10.69,10.71,10.79,10.52
10.95,10.64,10.95,10.31
10.00,10.53,10.53,10.00
10.25,10.25,10.25,10.25
10.18,10.25,10.25,10.18
10.29,10.29,10.29,10.29
10.05,10.05,10.27,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
9.85,10.10,10.10,9.85
10.15,10.46,10.46,10.15
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
11.75,12.09,12.09,11.75
12.19,12.88,12.88,12.19
12.88,12.88,12.88,12.88
12.88,12.88,12.88,12.88
12.88,12.88,12.88,12.88
12.88,12.88,12.88,12.88
12.50,12.74,13.00,12.50
12.74,12.74,12.74,12.74
12.69,12.55,12.69,12.55
12.55,12.55,12.55,12.55
12.55,12.55,12.55,12.55
12.51,12.77,12.77,12.51
12.56,12.59,12.59,12.51
12.49,12.49,12.49,12.49
12.75,12.75,12.75,12.75
12.75,12.57,12.75,12.57
12.57,12.57,12.57,12.57
12.85,13.27,13.27,12.85
12.91,13.16,13.16,12.91
13.16,13.16,13.16,13.16
13.03,13.03,13.03,13.03
12.91,12.75,12.91,12.59
12.69,12.44,12.69,12.44
12.44,12.50,12.50,12.44
12.21,12.91,12.91,12.21
12.89,13.41,13.41,12.89
12.75,13.50,13.50,12.75
13.36,13.80,13.80,13.36
13.80,13.80,13.80,13.80
13.56,14.20,14.23,13.56
14.72,14.25,14.75,13.94
14.22,14.25,14.25,14.08
13.96,13.66,14.38,13.66
12.78,12.82,12.82,12.78
12.46,12.85,12.85,12.46
12.85,12.85,12.85,12.85
12.85,12.85,12.85,12.85
12.85,12.85,12.85,12.85
12.65,12.65,12.65,12.65
12.86,12.86,12.86,12.86
12.86,12.86,12.86,12.86
12.86,12.86,12.86,12.86
13.25,12.58,13.25,12.58
12.95,12.95,12.95,12.95
13.47,13.47,13.47,13.47
12.51,12.50,12.56,12.35
12.50,12.82,12.82,12.50
12.82,12.82,12.82,12.82
13.07,12.85,13.07,12.85
12.85,12.85,12.85,12.85
12.91,12.90,12.91,12.90
12.90,12.90,12.90,12.90
12.90,12.90,13.03,12.90
12.90,12.90,12.90,12.90
13.16,13.12,13.16,13.04
13.12,13.12,13.12,13.12
12.84,12.84,12.84,12.84
12.84,12.84,12.84,12.84
12.26,12.26,12.26,12.26
13.44,13.44,13.44,13.44
13.44,13.44,13.44,13.44
12.50,12.50,12.50,12.50
12.50,12.50,12.50,12.50
12.50,12.50,12.50,12.50
11.20,11.37,11.37,11.20
11.73,11.52,11.75,11.52
11.53,11.37,11.53,11.37
10.87,10.87,10.87,10.87
11.70,12.14,12.14,11.70
13.00,11.55,13.00,11.55
12.64,12.64,12.64,12.64
12.64,12.64,12.64,12.64
11.41,10.52,11.41,10.52
11.00,10.00,11.00,10.00
10.50,8.30,10.50,8.27
8.63,8.25,8.63,8.25
8.53,8.55,8.58,8.53
8.57,8.45,8.59,8.05
8.95,8.80,8.95,8.80
8.05,8.46,8.46,8.05
8.49,8.67,8.67,8.49
8.05,8.05,8.05,8.05
8.98,9.00,9.00,8.98
8.54,8.61,8.61,8.50
8.58,8.58,8.58,8.58
9.50,9.46,9.50,9.01
9.75,9.75,9.75,9.75
9.26,8.56,9.26,8.55
8.56,8.55,8.56,8.55
8.55,8.67,8.70,8.55
8.67,8.55,8.67,8.55
8.55,8.55,8.56,8.55
8.55,8.55,8.57,8.55
8.55,8.55,8.96,8.55
9.00,8.99,9.00,8.55
8.57,9.96,10.46,8.56
11.55,10.47,11.55,10.21
10.39,9.00,10.39,9.00
9.45,9.45,9.46,9.45
9.02,9.30,9.48,9.01
9.30,9.54,9.65,9.30
9.62,9.55,9.79,9.55
9.33,9.37,9.37,9.33
10.20,10.04,10.20,9.35
10.30,10.30,10.30,10.30
10.06,10.08,10.08,10.06
10.04,10.07,10.07,10.01
10.05,10.21,10.21,10.01
10.16,10.16,10.16,10.16
9.69,9.73,9.73,9.69
10.05,10.03,10.05,10.03
9.75,10.01,10.01,9.75
9.84,9.84,9.84,9.84
10.00,9.82,10.01,9.82
8.36,9.00,9.00,8.36
9.02,9.01,9.39,9.01
10.02,9.02,10.02,9.02
9.01,9.25,9.25,9.00
9.50,8.64,9.50,8.57
9.96,9.00,9.96,9.00
9.25,9.43,9.43,9.25
9.55,9.55,9.66,9.55
9.83,9.73,9.83,9.73
9.70,9.70,9.70,9.70
9.70,9.26,9.73,9.24
9.26,9.26,9.26,9.26
8.75,8.77,8.77,8.75
8.35,9.05,9.05,8.35
9.35,9.39,9.80,9.25
9.59,9.80,9.80,9.59
9.50,9.78,9.92,9.50
9.58,9.51,9.87,9.50
9.51,9.51,9.51,9.51
9.80,10.02,10.02,9.80
10.02,10.02,10.02,10.02
10.05,10.30,10.30,10.05
10.30,10.30,10.30,10.30
10.06,10.60,10.60,10.05
10.61,10.10,10.61,10.10
10.33,10.33,10.33,10.33
10.36,10.75,10.87,10.36
10.75,10.75,10.75,10.75
11.23,11.23,11.24,11.23
11.23,11.23,11.23,11.23
11.23,11.23,11.23,11.23
11.05,10.63,11.08,9.87
11.40,11.21,11.40,11.21
11.40,11.30,11.40,11.26
11.62,11.53,11.62,11.53
11.53,11.53,11.53,11.53
11.53,11.53,11.53,11.53
11.53,11.53,11.53,11.53
11.04,11.03,11.06,11.03
10.69,10.40,10.69,9.94
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
10.40,10.40,10.40,10.40
9.46,9.50,9.50,9.46
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.79,9.79,9.79,9.79
9.25,9.25,9.30,9.25
10.19,10.08,10.20,9.92
9.91,9.91,9.91,9.91
9.91,9.91,9.91,9.91
10.40,12.03,12.84,10.40
11.76,11.20,12.03,11.18
10.71,11.01,11.01,10.71
10.74,10.79,10.79,10.74
10.52,10.86,10.86,10.52
10.52,10.49,10.52,10.29
10.05,10.32,10.32,10.05
9.50,9.60,9.80,9.18
9.00,9.05,9.55,9.00
9.20,9.20,9.20,9.20
9.00,8.78,9.28,8.78
9.25,9.25,9.25,9.25
8.38,8.46,8.47,8.38
8.91,9.06,9.23,8.60
9.68,9.15,9.68,9.15
8.80,9.35,9.82,8.80
9.06,9.06,9.06,9.06
8.70,8.98,8.98,8.69
8.60,8.75,8.75,8.60
8.76,8.77,9.00,8.76
9.15,9.30,9.49,9.15
9.09,9.23,9.44,8.91
9.23,9.23,9.23,9.23
9.14,8.84,9.14,8.84
8.84,8.84,8.84,8.84
8.80,8.64,8.95,8.64
8.76,8.76,8.76,8.76
9.13,9.16,9.16,9.03
9.16,9.16,9.16,9.16
8.77,8.77,8.77,8.77
8.77,8.77,8.77,8.77
8.92,8.76,8.92,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
9.11,9.11,9.11,9.11
9.40,9.40,9.40,9.40
9.60,9.60,9.60,9.60
9.70,9.40,9.71,9.26
9.50,9.54,10.03,9.30
9.72,9.40,9.72,9.25
9.61,9.56,10.00,9.40
10.04,10.04,10.04,10.04
9.60,9.51,9.60,9.35
9.58,9.51,9.65,9.33
9.12,9.54,9.58,9.12
9.17,9.17,9.17,9.17
9.12,9.36,9.36,9.12
9.31,9.42,9.50,9.31
9.44,9.10,9.65,9.10
9.10,9.10,9.10,9.10
9.35,9.35,9.35,9.35
9.35,9.35,9.35,9.35
9.73,9.72,9.73,9.66
9.72,9.54,9.72,9.54
9.54,9.54,9.54,9.54
9.58,9.59,9.59,9.58
9.59,9.59,9.59,9.59
9.75,9.96,9.96,9.73
9.96,9.35,9.96,9.35
9.36,9.50,9.73,9.10
9.12,10.00,10.00,9.12
10.00,10.00,10.00,10.00
9.30,9.80,10.00,9.30
10.00,10.00,10.00,10.00
9.71,10.87,10.87,9.71
10.87,10.87,10.87,10.87
10.69,11.40,11.76,10.69
11.40,11.40,11.40,11.40
11.32,11.32,11.32,11.32
11.32,11.32,11.32,11.32
11.22,11.70,11.76,11.21
11.23,11.90,11.90,11.23
11.05,11.37,11.37,10.96
11.12,11.50,11.50,11.12
11.12,11.73,11.73,11.12
11.73,11.73,11.73,11.73
11.87,11.30,11.87,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
10.96,11.77,11.77,10.96
11.77,11.77,11.77,11.77
11.01,11.35,11.35,11.01
10.96,11.29,11.29,10.96
11.29,11.29,11.29,11.29
11.08,11.08,11.08,11.08
11.08,11.08,11.08,11.08
10.35,11.15,11.15,10.35
11.15,11.15,11.15,11.15
11.15,11.15,11.15,11.15
11.37,11.37,11.37,11.37
11.01,11.02,11.18,11.01
11.26,11.26,11.26,11.26
11.27,11.10,11.27,11.10
11.04,11.16,11.27,11.04
11.16,11.16,11.16,11.16
11.16,11.16,11.16,11.16
11.16,11.16,11.16,11.16
11.28,11.28,11.28,11.28
11.28,11.28,11.28,11.28
11.28,11.28,11.28,11.28
11.28,11.28,11.28,11.28
11.01,11.01,11.06,11.01
11.02,11.05,11.77,11.02
11.25,11.25,11.25,11.25
11.33,11.33,11.33,11.33
11.24,11.15,11.24,11.15
11.15,11.15,11.15,11.15
11.04,11.08,11.08,11.04
11.20,11.80,11.80,11.20
11.80,11.80,11.80,11.80
11.65,11.65,11.65,11.65
11.62,11.62,11.62,11.62
11.62,11.62,11.62,11.62
11.69,11.72,11.72,11.69
11.72,11.72,11.72,11.72
11.67,11.79,11.79,11.55
11.79,11.79,11.79,11.79
11.68,11.68,11.70,11.68
11.65,11.65,11.65,11.65
11.58,11.69,11.69,11.58
11.57,11.43,11.57,11.43
11.43,11.43,11.43,11.43
11.43,11.43,11.43,11.43
11.43,11.43,11.43,11.43
11.43,11.43,11.43,11.43
11.43,11.43,11.43,11.43
11.43,11.43,11.43,11.43
11.57,11.57,11.57,11.57
11.57,11.57,11.57,11.57
11.56,11.62,11.62,11.56
11.60,11.46,11.60,11.01
11.46,11.46,11.46,11.46
12.10,12.10,12.10,12.10
11.80,11.84,11.84,11.80
11.84,11.84,11.84,11.84
11.82,11.80,11.86,11.80
11.82,11.82,11.82,11.82
11.82,11.82,11.82,11.82
11.82,11.82,11.82,11.82
11.90,11.90,11.92,11.90
11.94,11.94,11.94,11.94
11.94,11.94,11.94,11.94
12.01,11.95,12.04,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.45,11.45,11.45,11.45
11.15,11.15,11.15,11.15
11.15,11.15,11.15,11.15
11.15,11.15,11.15,11.15
11.15,11.15,11.15,11.15
11.05,11.10,11.10,11.05
11.10,11.10,11.10,11.10
11.10,11.10,11.10,11.10
11.01,9.62,11.01,9.41
9.63,9.99,9.99,9.63
9.99,9.99,9.99,9.99
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
10.00,10.20,10.20,10.00
10.26,10.30,10.30,10.03
10.40,10.50,10.60,10.40
10.60,10.60,10.65,10.60
