RILY,B. Riley Financial,NASDAQ
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.35,0.35,0.34
0.35,0.35,0.35,0.35
0.38,0.38,0.38,0.38
0.35,0.35,0.35,0.35
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.32,0.34,0.32
0.32,0.32,0.32,0.32
0.32,0.32,0.32,0.32
0.32,0.32,0.32,0.32
0.35,0.33,0.35,0.31
0.32,0.31,0.32,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.32,0.33,0.33,0.32
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.35,0.37,0.37,0.35
0.37,0.38,0.38,0.37
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.32,0.32,0.32,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.32,0.32,0.32,0.32
0.30,0.30,0.30,0.29
0.30,0.30,0.30,0.29
0.31,0.30,0.32,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.29,0.27,0.29,0.24
0.27,0.27,0.27,0.24
0.30,0.30,0.30,0.30
0.29,0.29,0.29,0.29
0.30,0.30,0.30,0.30
0.28,0.29,0.29,0.28
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.28,0.30,0.28
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.28,0.26,0.28,0.26
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.26,0.26,0.26,0.26
0.25,0.24,0.25,0.24
0.24,0.24,0.24,0.24
0.24,0.20,0.27,0.20
0.20,0.20,0.20,0.20
0.22,0.24,0.24,0.15
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.19,0.18,0.20,0.18
0.18,0.18,0.18,0.18
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.19,0.29,0.29,0.19
0.30,0.29,0.30,0.29
0.29,0.29,0.29,0.29
0.19,0.19,0.21,0.19
0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.19
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.22,0.26,0.26,0.22
0.26,0.26,0.26,0.26
0.21,0.23,0.23,0.20
0.23,0.26,0.26,0.23
0.30,0.28,0.30,0.26
0.24,0.30,0.30,0.24
0.28,0.28,0.28,0.28
0.28,0.30,0.30,0.28
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.28,0.26,0.28,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.28,0.30,0.30,0.28
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.28,0.28,0.28,0.28
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.27,0.30,0.30,0.27
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.27,0.27,0.27,0.26
0.26,0.26,0.26,0.26
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.26,0.29,0.29,0.26
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.28,0.20,0.28,0.20
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.25,0.27,0.27,0.25
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.21,0.14,0.21,0.01
0.24,0.30,0.31,0.24
0.35,0.35,0.35,0.33
0.34,0.36,0.37,0.34
0.37,0.37,0.37,0.37
0.38,0.38,0.38,0.38
0.39,0.42,0.42,0.39
0.41,0.42,0.42,0.40
0.42,0.55,0.55,0.42
0.56,0.52,0.58,0.45
10.40,10.40,10.40,10.40
8.90,9.01,9.01,8.90
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.70,8.70,8.70,8.70
8.10,8.10,8.10,8.10
8.10,8.10,8.12,8.10
7.80,8.10,8.10,7.80
8.15,8.15,8.15,8.15
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.10,8.20,8.20,8.10
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
7.80,7.80,7.80,7.80
8.00,8.15,8.15,8.00
8.15,8.15,8.15,8.15
7.95,7.95,8.00,7.95
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,7.90,8.05,7.90
7.90,7.80,7.90,7.80
7.70,7.65,7.70,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.90,7.90,7.90,7.90
8.00,8.00,8.00,7.60
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.50,8.00,8.50,8.00
8.00,8.00,8.00,8.00
8.70,8.10,8.70,8.10
7.82,8.00,8.00,7.82
7.82,7.40,8.00,6.01
7.99,7.70,7.99,7.70
7.70,7.70,7.70,7.70
8.10,8.10,8.10,8.10
7.01,8.10,8.25,7.01
8.10,8.00,8.10,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.90,7.75,7.90,7.10
7.50,8.10,8.10,7.50
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
8.11,8.11,8.11,8.11
8.11,8.11,8.11,8.11
7.55,7.90,7.90,7.50
8.11,8.00,8.11,8.00
8.00,8.00,8.00,8.00
7.51,8.00,8.00,7.24
8.00,8.00,8.00,8.00
7.75,7.45,7.75,7.20
8.00,8.00,8.00,7.99
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.11,8.11,8.00
8.11,8.00,8.11,8.00
8.02,8.02,8.02,8.02
8.05,8.05,8.05,8.05
8.11,7.76,8.11,7.75
7.76,7.76,7.76,7.76
7.68,7.68,7.68,7.68
7.68,7.68,7.68,7.68
8.00,8.00,8.00,8.00
8.00,8.00,8.15,8.00
8.15,8.00,8.15,7.95
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.05,8.10,8.10,8.05
8.00,8.00,8.00,8.00
8.10,8.15,8.15,8.10
8.15,8.15,8.15,8.15
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.55,7.45,7.55,7.45
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.60,8.00,8.00,7.60
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.85,7.85,7.85,7.85
7.80,7.95,7.95,7.80
7.95,8.00,8.00,7.95
8.00,8.00,8.00,8.00
8.15,8.15,8.15,8.15
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.80,8.80,8.80,8.80
8.01,8.01,8.01,8.01
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.01,9.00,9.00,8.01
9.00,9.00,9.00,9.00
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
9.00,9.00,9.00,9.00
8.90,8.55,8.90,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.90,9.00,9.00,8.90
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,8.90,9.00,8.90
9.04,9.04,9.04,9.04
9.14,9.14,9.14,9.14
9.14,9.14,9.14,9.14
9.20,9.20,9.30,9.20
9.00,8.70,9.00,8.50
8.70,8.70,8.70,8.70
9.35,9.35,9.35,9.35
9.30,9.35,9.35,9.30
9.35,9.35,9.35,9.35
9.15,9.90,9.99,8.50
9.90,10.10,11.00,9.90
12.00,9.50,12.00,9.10
9.50,9.50,9.50,9.50
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
10.00,10.00,10.00,10.00
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,11.00,11.00,10.00
11.00,11.00,11.00,11.00
10.55,10.55,10.55,10.55
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
11.00,11.50,11.50,11.00
12.00,13.00,13.00,12.00
13.00,13.00,13.00,13.00
12.98,12.98,12.98,12.98
12.98,12.98,12.98,12.98
13.50,12.50,13.50,12.50
12.50,12.50,12.50,12.50
12.50,12.50,12.50,12.50
12.50,12.50,12.50,12.50
13.00,13.25,13.25,13.00
13.25,13.25,13.25,13.25
13.25,13.25,13.25,13.25
13.25,13.25,13.25,13.25
13.25,13.25,13.25,13.25
13.25,13.25,13.25,13.25
10.00,13.75,13.75,10.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
11.98,11.98,11.98,11.98
12.50,12.50,12.50,12.50
10.01,10.05,10.05,10.01
10.00,10.00,10.50,10.00
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.00,10.00,10.00,10.00
9.76,9.76,9.76,9.76
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.15,10.20,10.25,10.15
10.25,10.50,10.50,10.25
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
11.00,10.85,11.00,10.85
11.05,11.05,11.05,11.05
11.05,11.05,11.05,11.05
10.85,10.85,10.85,10.85
11.10,11.10,11.10,11.10
11.20,11.00,11.20,10.85
11.00,11.00,11.00,11.00
10.75,10.55,10.75,10.55
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.80,10.90,10.80
10.80,10.80,10.80,10.80
10.75,10.70,10.75,10.70
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.65,10.65,10.65,10.65
10.60,10.40,10.60,10.40
10.40,10.40,10.40,10.40
10.20,10.10,10.20,10.10
10.00,10.00,10.00,10.00
9.75,9.51,9.75,9.51
9.51,9.45,9.51,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.20,9.84,10.00,7.98
9.84,9.90,10.10,9.50
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,10.00,10.00,9.06
10.00,10.00,10.00,10.00
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.65,9.65,9.65,9.65
9.75,9.50,9.75,9.50
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
10.00,11.00,11.00,9.75
10.00,10.00,10.00,9.86
9.95,10.50,10.50,9.92
9.82,10.00,10.00,9.82
10.00,10.00,10.00,10.00
9.86,10.05,10.05,9.86
10.00,10.00,10.00,10.00
9.86,10.21,10.26,9.86
10.00,9.98,10.00,9.96
10.00,9.66,10.00,9.66
9.97,9.97,9.97,9.97
9.99,10.00,10.00,9.66
9.78,9.99,9.99,9.78
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.76,9.75,9.76,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.66,9.66,9.66,9.66
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.98,10.00,10.00,9.98
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.71,9.71,9.71,9.71
9.66,9.66,9.66,9.66
9.66,9.66,9.66,9.66
9.66,9.66,9.66,9.66
9.66,9.66,9.66,9.66
9.66,9.66,9.66,9.66
9.92,9.92,9.92,9.92
9.92,9.92,9.92,9.92
9.92,9.92,9.92,9.92
9.92,9.92,9.92,9.92
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
10.00,9.75,10.00,9.75
9.75,9.75,9.75,9.75
9.85,9.85,9.85,9.85
9.89,9.88,9.89,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.79,9.79,9.79,9.79
9.76,9.70,9.76,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
10.00,10.16,10.51,10.00
10.20,9.80,10.20,9.80
9.00,9.50,9.50,9.00
9.50,9.50,9.50,9.50
9.74,9.74,9.74,9.74
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.70,9.70,9.70,9.70
9.90,9.90,9.90,9.89
9.88,9.90,10.00,9.87
9.90,9.90,9.90,9.89
9.85,9.85,9.85,9.85
9.50,9.86,9.86,9.50
9.86,9.86,9.86,9.86
9.86,9.86,9.86,9.86
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.85
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.85,9.90,9.90,9.85
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,10.00,10.00,9.90
9.85,9.90,10.00,9.85
9.75,9.90,10.00,9.75
9.59,9.64,9.90,9.27
9.59,9.95,9.95,9.59
9.71,9.90,9.90,9.71
9.90,9.85,9.90,9.85
9.39,9.75,9.80,9.32
9.99,9.75,9.99,9.40
9.85,9.85,9.85,9.85
9.85,9.85,9.90,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.00,9.95,9.95,9.00
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.09,9.09,9.09,9.09
9.75,9.70,9.75,9.50
9.80,9.05,10.15,9.05
9.46,9.50,9.75,9.46
9.50,9.50,9.50,9.50
9.81,9.78,10.00,9.50
9.60,9.60,9.60,9.50
9.60,9.50,9.60,9.50
9.50,9.50,9.50,9.20
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.75,9.50
9.50,9.50,9.50,9.50
10.14,9.78,10.14,9.70
9.78,9.78,9.78,9.78
9.78,9.78,9.78,9.78
9.95,9.89,9.95,9.89
9.93,9.80,9.93,9.50
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
10.00,10.00,10.00,10.00
10.14,9.51,10.14,9.50
9.99,9.48,9.99,9.48
9.30,9.50,9.72,9.30
9.65,9.90,10.13,9.50
9.70,9.70,9.70,9.70
9.90,9.90,9.90,9.90
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.50,9.98,9.50
9.76,9.80,9.80,9.76
9.80,9.80,9.80,9.80
9.60,9.60,9.60,9.60
9.75,9.40,9.75,9.40
9.80,9.80,9.80,9.76
9.80,9.75,9.80,9.74
9.74,9.74,9.74,9.74
9.74,9.74,9.74,9.74
9.74,9.74,9.74,9.74
9.74,9.74,9.74,9.74
9.74,9.76,9.76,9.73
9.75,9.80,9.80,9.75
9.80,9.80,9.80,9.80
9.75,9.82,9.82,9.75
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,10.07,10.14,9.80
10.07,10.50,10.50,10.07
9.87,10.50,10.50,9.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.40
10.43,10.50,10.50,9.77
10.50,10.10,10.97,9.74
10.43,10.50,10.50,9.90
10.50,10.46,10.50,9.97
10.50,10.18,10.50,10.18
10.08,10.23,10.25,9.81
10.20,10.25,10.25,9.95
10.18,10.24,10.25,9.77
10.25,10.49,10.49,10.25
10.46,10.50,10.50,10.24
10.50,9.95,10.50,9.86
9.95,10.07,10.08,9.80
10.02,10.05,10.05,9.78
10.05,10.05,10.05,9.91
10.05,10.29,10.29,9.89
10.25,11.72,11.98,10.25
10.77,10.55,12.00,9.88
10.50,10.59,10.59,9.50
10.37,10.54,10.68,9.65
10.66,10.15,10.66,9.82
10.12,10.11,10.49,9.57
10.00,10.11,10.19,9.80
10.00,9.81,10.19,9.80
9.97,10.09,10.19,9.90
10.25,9.94,10.26,9.90
9.84,9.94,10.00,9.83
9.98,9.94,9.98,9.87
9.96,9.94,9.96,9.80
10.04,9.87,10.08,9.85
10.03,10.00,10.04,9.80
9.85,9.90,10.02,9.85
9.94,9.85,9.94,9.84
9.80,9.91,9.94,9.79
9.60,9.91,9.91,9.60
9.73,9.88,9.91,9.73
9.89,9.93,9.97,9.75
9.96,9.90,9.99,9.90
9.90,10.26,10.26,9.81
10.15,10.04,10.15,9.81
9.99,9.88,10.09,9.81
9.95,9.93,10.10,9.92
9.80,9.81,10.02,9.80
9.82,9.91,10.00,9.82
9.91,9.91,10.00,9.91
10.01,10.01,10.01,9.91
9.97,9.83,10.06,9.82
9.90,9.82,9.96,9.81
9.84,9.74,9.89,9.70
9.79,9.64,9.79,9.55
9.65,9.61,9.70,9.60
9.60,9.65,9.69,9.60
9.60,9.50,9.70,9.50
9.50,9.51,9.58,9.50
9.51,9.52,9.57,9.50
9.52,9.58,9.59,9.52
9.63,9.62,9.63,9.55
9.50,9.72,10.09,9.50
9.58,9.55,9.72,9.51
9.60,9.57,9.75,9.50
9.55,9.56,9.56,9.54
9.55,9.58,9.58,9.52
9.60,9.34,9.60,8.99
9.34,8.93,9.34,8.68
8.90,8.88,8.90,8.59
8.95,8.68,9.05,8.61
8.90,8.95,8.97,8.66
8.94,9.20,9.30,8.94
9.28,9.40,9.43,9.22
9.43,9.20,9.43,9.05
9.32,9.11,9.32,9.03
9.16,9.14,9.40,9.05
8.81,9.09,9.30,8.81
9.12,9.10,9.16,9.00
9.11,9.25,9.50,9.00
9.43,9.25,9.43,9.08
9.25,9.18,9.43,9.05
9.14,9.08,9.15,9.00
9.13,8.95,9.15,8.91
9.06,9.10,9.20,8.78
9.00,8.96,9.20,8.74
8.98,9.08,9.10,8.85
9.07,9.15,9.35,9.04
9.08,9.00,9.19,9.00
9.00,9.27,9.27,9.00
9.13,9.15,9.20,9.01
9.41,9.20,9.51,9.04
9.00,9.18,9.30,9.00
9.11,9.38,9.48,9.11
9.30,9.20,9.30,9.15
9.28,9.18,9.29,9.11
9.20,9.07,9.20,9.05
9.03,9.33,9.33,9.03
9.28,9.30,9.38,9.15
9.16,9.42,9.42,9.14
9.32,9.60,9.67,9.17
9.62,9.52,9.75,9.52
9.66,9.94,9.94,9.42
9.98,9.94,10.52,9.91
9.96,9.91,10.33,9.70
9.73,9.89,9.99,9.73
9.64,9.83,10.02,9.63
9.82,10.13,10.69,9.82
10.04,9.53,10.04,9.50
9.50,9.52,9.67,9.50
9.54,9.65,9.77,9.40
9.51,9.58,9.62,9.45
9.54,10.49,10.65,9.54
10.51,10.83,10.87,9.86
10.62,11.93,12.33,9.92
11.78,12.57,13.23,11.78
12.34,12.40,12.44,11.41
12.17,12.03,12.27,11.91
11.93,12.58,12.75,11.93
12.25,13.13,13.37,12.25
13.37,12.15,13.37,11.86
12.02,12.49,12.55,11.48
12.62,12.45,12.62,12.10
12.45,12.94,13.00,12.15
12.86,12.98,13.21,12.76
13.00,13.12,13.16,12.85
13.10,12.93,13.20,12.89
12.87,13.00,13.03,12.84
12.95,12.86,13.01,12.75
12.97,12.62,12.97,12.55
12.99,13.36,13.52,12.77
13.34,13.41,13.48,13.01
13.30,13.30,13.37,12.49
13.12,13.96,14.22,12.92
13.80,13.83,14.01,13.54
13.28,13.43,13.77,13.27
12.90,13.50,13.90,12.90
13.68,12.40,13.75,12.15
13.13,12.95,13.50,12.85
12.10,12.70,12.90,12.10
12.35,13.05,13.35,12.35
12.40,12.60,12.70,12.40
12.65,12.65,12.75,12.50
12.70,13.00,13.10,12.55
12.70,12.75,12.95,12.55
12.60,12.25,12.60,12.15
12.20,12.35,12.40,12.20
12.20,12.20,12.40,12.10
12.30,12.40,12.40,12.25
12.40,12.45,12.50,12.40
13.18,12.45,13.20,12.30
12.55,12.80,13.00,12.50
12.70,12.75,12.85,12.65
12.70,12.65,12.80,12.65
12.80,12.35,12.80,12.10
13.00,12.80,13.00,12.50
12.85,13.00,13.00,12.15
12.90,12.95,12.95,12.65
12.45,12.95,13.00,12.45
13.15,14.35,14.75,12.91
14.25,15.25,15.25,14.25
15.25,15.25,15.25,14.60
15.25,15.25,15.25,14.95
15.25,15.25,15.25,15.15
15.25,15.25,15.25,15.20
15.25,16.90,17.30,15.20
16.60,16.65,16.75,16.45
16.85,17.10,17.35,16.30
17.00,17.05,17.25,16.90
16.33,17.05,17.15,15.85
17.00,17.00,17.15,16.80
17.00,16.85,17.00,16.85
16.95,16.70,16.95,16.50
16.85,16.55,16.85,16.07
16.60,16.65,16.75,16.55
16.75,16.65,16.75,16.60
16.45,16.75,16.75,16.05
