INVE,Identiv,NASDAQ
0.80,0.95,1.04,0.76
0.95,0.88,1.01,0.87
0.88,0.82,0.94,0.80
0.82,0.87,0.90,0.79
0.95,0.72,0.95,0.72
0.80,0.81,0.84,0.76
0.83,0.82,0.87,0.80
0.84,0.82,0.84,0.79
0.83,0.82,0.83,0.80
0.83,0.82,0.84,0.77
0.83,0.82,0.84,0.78
0.80,0.80,0.82,0.78
0.81,0.83,0.87,0.78
0.80,0.82,0.82,0.80
0.80,0.79,0.80,0.79
0.80,0.82,0.82,0.79
0.83,0.86,0.87,0.79
0.85,0.87,0.87,0.80
0.84,0.81,0.84,0.78
0.79,0.80,0.83,0.79
0.80,0.79,0.83,0.79
0.80,0.85,0.85,0.78
0.84,0.81,0.84,0.78
0.80,0.78,0.80,0.78
0.78,0.77,0.79,0.76
0.76,0.76,0.81,0.74
0.76,0.76,0.80,0.76
0.77,0.78,0.79,0.75
0.76,0.75,0.78,0.74
0.78,0.73,0.79,0.72
0.74,0.71,0.75,0.70
0.71,0.70,0.74,0.70
0.72,0.72,0.74,0.70
0.74,0.74,0.76,0.71
0.78,0.72,0.78,0.72
0.72,0.74,0.74,0.72
0.75,0.72,0.75,0.70
0.72,0.70,0.72,0.70
0.72,0.73,0.77,0.71
0.72,0.79,0.80,0.72
0.82,0.77,0.83,0.76
0.76,0.78,0.78,0.76
0.79,0.80,0.83,0.79
0.80,0.80,0.81,0.79
0.83,0.80,0.83,0.79
0.80,0.80,0.82,0.78
0.82,0.80,0.82,0.80
0.81,0.79,0.81,0.79
0.79,0.77,0.80,0.76
0.77,0.79,0.79,0.77
0.80,0.78,0.80,0.78
0.80,0.77,0.80,0.76
0.76,0.73,0.77,0.71
0.72,0.75,0.75,0.72
0.74,0.76,0.76,0.73
0.74,0.73,0.75,0.72
0.75,0.73,0.75,0.72
0.72,0.72,0.73,0.70
0.74,0.71,0.74,0.70
0.74,0.74,0.76,0.71
0.74,0.71,0.76,0.71
0.71,0.79,0.80,0.71
0.76,0.75,0.78,0.71
0.75,0.75,0.77,0.72
0.76,0.72,0.77,0.72
0.72,0.71,0.74,0.71
0.71,0.71,0.73,0.71
0.72,0.70,0.75,0.70
0.70,0.72,0.76,0.70
0.73,0.70,0.73,0.70
0.70,0.70,0.72,0.69
0.71,0.69,0.71,0.69
0.70,0.71,0.71,0.69
0.69,0.73,0.74,0.69
0.74,0.72,0.74,0.70
0.70,0.69,0.72,0.68
0.68,0.70,0.72,0.68
0.70,0.68,0.72,0.68
0.68,0.69,0.70,0.68
0.70,0.71,0.74,0.70
0.71,0.70,0.71,0.70
0.70,0.72,0.74,0.70
0.73,0.72,0.73,0.68
0.72,0.71,0.72,0.68
0.69,0.70,0.72,0.68
0.70,0.69,0.72,0.68
0.70,0.68,0.72,0.68
0.70,0.67,0.70,0.65
0.67,0.66,0.67,0.65
0.65,0.66,0.67,0.65
0.65,0.65,0.67,0.64
0.66,0.64,0.66,0.61
0.64,0.65,0.65,0.63
0.65,0.64,0.65,0.63
0.65,0.65,0.65,0.62
0.65,0.72,0.73,0.63
0.75,0.73,0.76,0.67
0.73,0.67,0.78,0.67
0.70,0.72,0.72,0.68
0.74,0.69,0.74,0.68
0.70,0.67,0.70,0.67
0.70,0.68,0.70,0.67
0.67,0.68,0.70,0.67
0.70,0.65,0.72,0.64
0.68,0.65,0.68,0.63
0.65,0.64,0.67,0.63
0.65,0.65,0.66,0.64
0.65,0.64,0.67,0.63
0.65,0.64,0.65,0.62
0.65,0.63,0.65,0.62
0.64,0.64,0.64,0.62
0.63,0.63,0.63,0.61
0.62,0.60,0.62,0.55
0.60,0.59,0.60,0.56
0.56,0.57,0.58,0.55
0.57,0.57,0.59,0.56
0.59,0.57,0.59,0.56
0.57,0.55,0.57,0.54
0.56,0.57,0.62,0.55
0.57,0.54,0.57,0.54
0.54,0.53,0.58,0.52
0.52,0.52,0.53,0.51
0.52,0.52,0.55,0.49
0.53,0.57,0.60,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.57,0.58,0.60,0.55
0.56,0.57,0.59,0.56
0.58,0.56,0.58,0.55
0.56,0.58,0.58,0.56
0.60,0.59,0.61,0.57
0.57,0.58,0.62,0.57
0.57,0.63,0.63,0.57
0.60,0.59,0.65,0.57
0.59,0.69,0.69,0.59
0.69,0.73,0.75,0.65
0.75,0.71,0.75,0.70
0.74,0.73,0.74,0.71
0.75,0.74,0.75,0.71
0.75,0.75,0.80,0.73
0.77,0.79,0.85,0.74
0.83,0.89,0.94,0.76
0.86,0.90,0.92,0.84
0.90,0.96,1.02,0.87
1.02,0.93,1.06,0.88
0.94,0.94,0.96,0.85
0.90,0.94,0.97,0.87
0.98,0.93,1.00,0.88
0.90,0.92,0.93,0.85
0.93,0.99,1.04,0.90
0.98,0.95,1.10,0.92
0.96,0.96,0.99,0.90
0.97,0.98,1.05,0.91
1.02,0.95,1.02,0.93
0.96,0.94,1.00,0.90
0.95,0.89,0.95,0.84
0.93,0.88,0.93,0.83
0.89,0.88,0.89,0.85
0.86,0.85,0.87,0.85
0.86,0.86,0.90,0.85
0.87,0.86,0.89,0.85
0.85,0.80,0.86,0.80
0.78,0.79,0.83,0.73
0.78,0.88,0.90,0.77
0.85,0.91,0.99,0.85
0.94,0.95,0.95,0.90
0.94,0.91,0.98,0.90
0.91,0.91,0.97,0.90
0.91,0.88,0.94,0.86
0.88,0.89,0.93,0.88
0.88,0.91,0.92,0.86
0.89,0.87,0.93,0.86
0.90,0.90,0.91,0.87
0.81,0.87,0.89,0.77
0.87,0.88,0.90,0.87
0.89,0.86,0.90,0.83
0.85,0.87,0.89,0.82
0.85,0.92,0.92,0.83
0.90,0.84,0.90,0.83
0.86,0.90,0.90,0.85
0.90,0.88,0.93,0.87
0.90,0.87,0.90,0.85
0.90,0.93,0.97,0.88
0.91,0.92,0.97,0.90
0.95,0.99,1.05,0.91
1.02,0.99,1.03,0.94
0.90,0.99,0.99,0.85
0.95,0.91,0.95,0.89
0.92,0.95,1.00,0.89
1.01,1.05,1.30,1.00
1.02,1.00,1.08,0.97
1.01,1.02,1.06,0.97
1.06,1.13,1.15,1.02
1.17,1.11,1.25,1.02
1.12,1.05,1.13,1.01
1.05,1.03,1.10,0.98
1.04,1.00,1.04,0.93
1.00,0.97,1.00,0.90
0.91,0.94,0.94,0.90
0.94,0.97,0.98,0.92
0.97,0.93,0.99,0.91
0.90,0.90,0.93,0.87
0.91,0.89,0.93,0.85
0.90,0.84,0.95,0.82
0.85,0.88,0.91,0.84
0.90,0.88,0.94,0.86
0.86,0.91,0.92,0.86
0.94,0.92,0.94,0.88
0.94,0.90,0.94,0.89
0.92,0.92,0.92,0.89
0.91,0.89,0.91,0.85
0.88,0.89,0.90,0.85
0.87,0.82,0.89,0.80
0.80,0.85,0.86,0.77
0.85,0.87,0.88,0.84
0.85,0.86,0.88,0.83
0.84,0.87,0.87,0.84
0.85,0.81,0.85,0.80
0.80,0.77,0.84,0.77
0.75,0.74,0.79,0.74
0.75,0.72,0.75,0.72
0.70,0.74,0.76,0.70
0.75,0.73,0.75,0.72
0.73,0.73,0.73,0.72
0.76,0.76,0.78,0.74
0.75,0.71,0.75,0.71
0.70,0.71,0.72,0.65
0.70,0.78,0.78,0.70
0.76,0.72,0.77,0.72
0.75,0.75,0.77,0.71
0.71,0.67,0.73,0.67
6.61,6.99,8.26,6.17
6.99,6.59,7.06,6.12
6.48,6.65,6.66,6.17
6.62,7.16,7.42,6.62
7.14,7.60,7.65,7.14
7.65,8.15,8.20,7.65
8.01,8.28,8.39,7.75
8.40,8.62,8.88,8.21
8.51,8.77,8.84,8.23
8.77,8.97,9.04,8.75
9.25,8.94,9.54,8.82
9.03,9.30,9.36,8.82
9.36,9.33,9.62,9.10
9.40,9.28,9.49,9.21
9.23,9.22,9.42,8.60
9.31,8.99,9.31,8.72
8.90,9.15,9.15,8.81
9.21,9.61,9.98,9.10
9.73,10.01,10.14,9.72
10.13,10.84,10.95,10.11
11.00,10.94,11.44,10.45
10.99,11.12,11.48,10.66
11.16,11.08,11.48,11.02
11.21,11.25,11.25,10.81
11.21,11.07,11.29,10.90
11.10,10.93,11.15,10.83
10.99,10.93,11.08,10.85
10.97,10.87,10.97,10.75
10.84,10.97,11.23,10.79
10.85,10.58,10.86,10.21
10.59,10.71,10.79,10.38
10.51,10.80,10.86,10.46
10.70,10.76,10.86,10.57
10.89,10.88,11.00,10.57
10.92,11.06,11.21,10.90
11.19,11.78,11.79,11.13
11.80,11.59,12.16,11.41
11.60,11.85,11.99,11.44
11.70,11.25,11.70,11.16
11.18,11.45,11.45,10.87
11.40,11.44,11.59,11.31
11.44,11.15,11.44,11.07
11.09,11.02,11.10,10.94
11.00,11.13,11.19,10.85
11.00,11.09,11.26,10.90
11.08,11.00,11.08,10.93
10.76,11.00,11.00,10.54
10.95,10.40,10.95,10.25
10.30,10.43,10.51,10.26
10.38,10.10,10.38,10.09
10.00,10.14,10.27,9.89
10.26,10.29,10.33,10.13
10.30,10.44,10.57,10.30
10.46,10.83,10.98,10.46
10.90,11.04,11.18,10.76
11.05,10.70,11.12,10.49
10.81,11.53,11.88,10.80
11.60,11.98,12.18,11.52
12.00,13.28,13.35,12.00
13.43,14.38,14.82,13.30
14.19,14.25,14.73,13.65
14.00,13.67,14.22,13.56
13.70,14.03,14.15,13.42
13.84,13.68,14.38,13.57
13.74,14.17,14.24,13.05
14.15,14.40,14.48,14.02
14.30,15.73,15.95,14.00
15.60,17.09,17.34,15.10
17.11,18.26,18.75,17.11
18.50,18.15,18.94,17.51
18.00,17.51,18.39,17.31
17.21,17.80,17.94,16.80
18.15,20.99,21.06,18.04
20.75,19.66,20.88,19.18
19.58,19.56,21.31,19.26
16.00,15.25,16.50,14.99
15.10,15.03,15.59,15.00
15.05,15.02,15.26,14.88
15.21,15.00,15.21,14.78
15.05,15.03,15.67,14.98
15.00,15.10,15.39,14.91
15.38,15.10,15.47,14.65
15.10,15.00,15.40,14.46
14.86,14.56,15.15,14.50
14.57,14.39,15.05,13.95
14.26,13.32,14.62,13.18
12.97,13.57,13.72,12.85
13.43,13.66,13.67,13.02
13.65,13.41,13.65,13.25
13.32,12.79,13.59,12.76
12.85,12.86,13.00,11.88
13.10,14.38,15.04,13.04
14.38,13.81,14.48,13.66
13.63,12.72,13.64,12.62
12.65,11.80,12.71,10.78
11.27,10.20,11.34,10.03
10.15,10.08,10.68,9.60
9.98,9.53,10.31,9.52
9.76,8.69,9.85,8.57
8.65,9.16,9.22,8.39
9.05,9.82,10.11,9.03
10.14,9.77,10.40,9.75
9.74,9.48,9.94,9.42
9.65,9.47,9.84,9.27
9.48,9.01,9.63,8.87
9.00,9.41,9.47,9.00
9.38,9.42,9.46,9.33
9.49,9.18,9.49,9.07
9.18,9.80,9.86,9.18
9.85,9.21,9.85,9.19
9.16,9.14,9.48,8.91
9.20,9.35,9.36,8.95
9.29,9.01,9.46,8.97
9.00,9.03,9.04,8.77
9.11,9.00,9.21,8.86
8.98,8.84,9.10,8.50
8.93,9.00,9.02,8.69
9.07,9.06,9.20,8.92
9.15,9.08,9.15,8.88
9.02,9.14,9.28,8.99
9.14,9.06,9.38,9.01
9.06,9.14,9.24,8.61
9.07,8.93,9.20,8.77
8.92,8.69,9.25,8.67
8.67,8.98,9.05,8.42
9.07,10.67,10.82,8.80
10.95,10.65,11.30,10.35
10.60,11.22,11.45,10.21
11.30,11.36,11.74,11.15
11.40,11.92,12.00,11.21
11.78,11.55,11.94,11.39
11.50,11.19,11.67,10.77
11.08,11.62,11.69,10.99
11.55,12.84,12.94,11.37
13.04,12.90,13.83,12.86
12.70,13.46,13.72,12.60
13.51,13.24,13.84,13.10
12.91,13.57,13.99,12.25
13.41,13.13,13.55,13.07
13.30,13.16,13.72,13.10
13.02,13.27,13.59,12.92
13.42,12.78,13.49,12.76
12.62,12.58,13.14,12.50
12.59,13.41,13.50,12.59
13.50,13.66,14.48,13.47
13.95,14.00,14.43,13.77
13.99,14.24,14.32,13.99
14.34,14.25,14.60,14.04
14.29,14.33,14.40,14.07
14.46,14.73,14.79,14.41
14.74,14.15,14.84,13.92
14.09,14.02,14.32,13.81
14.03,13.89,14.48,13.66
13.98,14.78,14.82,13.55
14.83,14.84,14.85,14.25
14.80,14.14,14.95,13.80
14.13,14.40,14.55,13.80
14.49,14.34,14.75,14.08
14.26,14.13,14.70,14.10
14.21,13.82,14.21,13.73
14.00,13.91,14.68,13.60
13.64,14.18,14.25,13.00
13.98,13.31,14.06,13.19
13.35,13.22,13.41,12.85
13.23,13.06,13.23,12.90
13.00,12.73,13.13,12.60
12.94,13.42,13.45,12.74
13.48,14.18,14.34,13.48
14.09,14.09,14.88,13.92
13.75,13.80,14.09,13.32
13.94,13.58,14.10,13.44
13.54,13.48,13.59,12.86
13.40,12.61,13.40,12.52
12.87,12.39,13.13,12.16
12.54,12.14,12.72,11.66
12.05,11.98,12.30,11.70
12.09,11.92,12.27,11.88
11.95,11.86,12.25,11.69
11.85,11.45,11.87,11.15
11.72,11.45,11.72,10.95
11.48,11.47,11.68,11.33
11.70,11.56,11.70,11.30
11.95,11.86,12.23,11.64
12.20,12.04,12.20,11.83
11.92,11.92,12.00,11.76
11.79,12.00,12.27,11.79
11.93,11.35,11.93,11.27
11.20,11.12,11.32,10.75
11.17,10.83,11.17,10.82
10.77,10.40,10.88,10.15
10.33,10.34,10.97,10.20
10.39,9.67,10.76,9.55
9.71,9.86,10.15,9.43
9.77,10.00,10.07,9.52
10.00,10.60,10.64,9.99
10.60,10.58,10.64,10.32
10.56,10.63,10.72,10.30
10.72,10.72,10.89,10.51
10.65,10.32,10.72,10.12
10.30,10.63,10.71,10.15
10.68,10.63,10.83,10.56
10.60,9.94,10.83,9.68
10.00,10.16,10.39,9.85
10.21,9.52,10.21,9.51
9.54,9.45,9.65,9.07
9.44,9.38,9.73,9.31
9.40,9.35,9.85,9.31
9.32,9.47,9.60,9.31
9.43,9.24,9.46,9.15
9.29,8.72,9.36,8.68
8.76,8.51,8.76,8.45
8.58,8.60,8.74,8.42
8.72,8.64,8.88,8.57
8.61,8.58,8.70,8.52
8.57,8.67,8.71,8.56
8.64,8.74,8.74,8.59
8.71,9.34,9.38,8.65
9.26,9.11,9.38,9.07
9.08,9.05,9.35,8.94
9.09,9.04,9.44,8.88
9.15,9.13,9.20,8.98
9.17,9.08,9.40,9.05
9.07,8.95,9.17,8.95
9.00,8.95,9.26,8.82
11.99,12.40,12.67,11.12
12.34,12.01,12.59,11.81
12.13,11.31,12.27,11.25
11.29,10.64,11.31,10.35
10.69,10.16,10.69,10.16
10.17,10.53,10.59,10.03
10.63,10.42,10.67,10.26
10.42,9.69,10.42,9.60
9.65,10.02,10.12,9.65
10.00,10.01,10.02,9.75
9.91,9.73,9.91,9.70
9.84,9.41,9.92,9.30
9.46,9.28,9.53,8.83
9.21,8.77,9.34,8.68
8.87,8.45,8.87,8.24
8.45,9.13,9.13,8.21
9.18,8.80,9.18,8.70
8.83,8.96,9.00,8.57
9.00,9.03,9.12,8.88
9.11,8.90,9.18,8.80
7.48,7.33,7.56,6.77
7.27,7.44,7.52,7.18
7.44,6.87,7.49,6.71
6.86,6.63,6.95,6.53
6.70,6.40,6.70,6.36
6.43,6.29,6.61,6.26
6.30,6.45,6.50,6.27
6.30,6.32,6.42,6.30
6.33,6.13,6.45,6.13
6.11,5.83,6.18,5.79
6.04,5.91,6.06,5.81
5.97,5.82,6.00,5.74
5.81,6.47,6.64,5.81
6.51,6.54,6.62,6.30
6.53,6.36,6.87,6.32
6.32,6.66,6.75,6.27
6.57,6.39,6.73,6.37
6.35,6.21,6.42,6.11
6.20,6.16,6.32,6.12
6.15,6.15,6.27,6.12
6.15,6.18,6.22,6.03
6.14,6.23,6.27,6.00
6.25,6.17,6.26,6.10
6.19,6.15,6.19,6.06
6.13,6.09,6.20,6.02
6.12,6.00,6.20,5.96
6.02,5.89,6.02,5.80
5.90,5.97,6.01,5.90
6.00,6.44,6.46,5.84
6.48,6.06,6.51,6.03
6.10,6.17,6.23,5.97
6.12,6.04,6.19,5.83
6.08,5.89,6.08,5.81
5.89,5.83,6.04,5.82
5.86,5.81,5.97,5.81
5.81,5.28,5.81,5.03
5.08,5.24,5.31,5.08
5.20,4.95,5.30,4.95
5.02,5.04,5.09,4.79
5.10,5.16,5.40,5.05
5.16,5.17,5.19,5.08
5.15,5.26,5.27,5.15
5.25,5.17,5.26,5.15
5.21,5.04,5.21,4.96
5.08,5.03,5.10,5.02
5.10,4.97,5.10,4.86
5.09,5.13,5.23,5.04
5.13,4.78,5.20,4.73
4.80,4.48,4.91,4.32
4.48,4.51,4.89,4.44
4.47,4.41,4.50,4.20
4.44,4.29,4.61,4.27
4.32,4.17,4.36,4.06
4.15,4.16,4.25,4.04
4.19,4.60,4.61,4.18
4.55,3.94,4.55,3.89
3.73,3.70,3.96,3.65
2.96,2.64,3.05,2.56
2.55,3.44,3.45,2.51
3.40,3.49,3.66,3.13
3.69,3.84,4.06,3.21
3.75,3.89,4.00,3.67
3.89,3.71,3.89,3.44
3.68,3.70,3.80,3.63
3.52,4.28,4.46,3.52
4.40,4.56,4.74,4.24
4.63,5.03,5.35,4.55
5.03,4.87,5.40,4.51
4.81,4.61,4.83,4.60
4.55,4.66,4.80,4.14
4.23,4.51,4.62,4.23
4.64,4.39,4.64,4.10
4.43,4.22,4.49,4.19
4.28,3.98,4.28,3.87
3.98,4.40,4.55,3.91
4.44,4.65,4.75,4.23
4.56,4.66,4.72,4.50
4.68,4.50,4.80,4.30
4.48,4.40,4.58,4.31
4.35,4.43,4.62,4.31
4.56,4.35,4.60,4.30
4.36,4.36,4.56,4.23
4.33,4.47,4.48,4.33
4.39,4.25,4.41,4.14
4.23,4.15,4.23,4.00
4.12,4.43,4.46,3.85
4.21,4.54,4.66,4.20
4.36,4.27,4.65,4.22
4.21,4.58,4.58,4.17
4.62,4.31,4.85,4.30
4.27,4.27,4.31,4.09
4.27,4.14,4.34,4.10
4.06,3.85,4.27,3.85
3.90,4.00,4.13,3.83
3.84,3.57,3.92,3.54
3.34,3.42,3.82,3.11
3.41,3.49,3.60,3.26
3.52,3.25,3.63,3.25
3.27,3.54,3.63,3.16
3.52,3.46,3.87,3.46
3.49,3.66,3.84,3.45
3.59,3.77,3.91,3.59
3.58,3.95,4.07,3.58
3.93,3.82,3.97,3.70
3.85,3.66,3.85,3.58
3.62,3.59,3.74,3.57
3.59,3.62,3.72,3.54
3.65,3.47,3.70,3.47
3.54,3.37,3.56,3.37
3.37,3.40,3.58,3.29
3.40,3.28,3.47,3.20
3.19,2.97,3.32,2.94
3.01,2.84,3.22,2.84
2.91,2.83,3.07,2.77
2.86,2.83,3.03,2.77
2.88,2.78,2.89,2.71
2.84,2.66,2.84,2.58
2.70,2.61,2.75,2.55
2.61,2.57,2.64,2.53
2.54,2.96,3.00,2.50
3.00,3.19,3.23,2.98
3.02,3.30,3.31,3.02
3.32,3.20,3.42,3.18
3.15,3.44,3.44,3.13
3.45,3.76,3.80,3.36
3.61,3.48,3.70,3.33
3.48,3.40,3.64,3.30
3.39,3.39,3.47,3.30
3.07,2.85,3.34,2.80
2.90,2.93,3.17,2.80
3.03,2.67,3.03,2.64
2.73,2.49,2.78,2.48
2.49,2.66,2.91,2.46
2.58,2.70,2.88,2.58
2.69,2.60,2.75,2.17
2.76,2.70,2.79,2.60
2.67,2.89,3.00,2.58
2.98,3.08,3.26,2.97
3.02,2.95,3.07,2.88
2.78,2.49,2.78,2.35
2.40,2.36,2.50,2.20
2.33,2.22,2.40,2.20
2.21,1.93,2.22,1.88
1.97,1.64,1.98,1.61
1.66,1.74,1.80,1.53
1.77,1.84,1.95,1.67
1.86,2.18,2.20,1.82
2.14,2.05,2.20,2.01
2.00,2.05,2.11,1.88
2.03,1.90,2.18,1.88
1.92,1.91,2.13,1.86
1.88,2.07,2.08,1.80
1.99,2.09,2.14,1.90
2.11,2.17,2.17,2.05
2.15,2.12,2.20,2.07
2.14,2.25,2.26,2.13
2.21,2.25,2.38,2.21
2.23,2.11,2.24,2.04
2.11,2.07,2.14,2.03
2.03,2.19,2.21,1.92
2.18,1.99,2.18,1.96
2.04,2.36,2.41,2.00
2.37,2.36,2.38,2.29
2.28,1.95,2.32,1.88
1.93,1.89,2.13,1.83
1.96,1.86,2.07,1.81
1.94,1.92,2.05,1.76
1.88,1.86,1.99,1.82
1.87,1.72,2.03,1.69
1.80,1.87,1.94,1.77
1.84,1.83,1.95,1.69
1.84,1.65,1.95,1.64
1.71,1.65,1.71,1.43
1.61,1.64,1.93,1.39
1.67,1.76,1.79,1.67
1.76,1.79,1.86,1.72
1.81,1.99,2.06,1.72
2.02,1.95,2.04,1.86
2.00,1.89,2.08,1.71
1.87,1.90,2.07,1.82
1.88,2.00,2.07,1.88
1.99,1.90,1.99,1.80
1.89,1.75,1.90,1.74
1.76,1.74,1.78,1.72
1.71,1.67,1.75,1.48
1.61,1.66,1.79,1.58
1.69,1.56,1.76,1.49
1.63,1.76,1.80,1.63
1.71,1.66,1.78,1.61
1.70,1.63,1.70,1.52
1.61,1.73,1.74,1.55
1.74,1.73,1.83,1.65
1.68,1.71,1.74,1.58
1.71,1.81,1.99,1.69
1.82,1.95,1.97,1.82
1.97,2.22,2.29,1.93
2.22,2.30,2.36,1.96
2.29,2.12,2.34,2.05
2.11,2.16,2.25,2.11
2.21,2.19,2.24,2.04
2.20,2.15,2.20,2.08
2.20,2.18,2.20,2.09
2.18,2.05,2.20,2.05
2.16,2.20,2.20,2.10
2.18,2.20,2.31,2.14
2.10,2.35,2.35,2.05
2.30,2.27,2.44,2.18
2.27,2.26,2.38,2.17
2.20,2.19,2.23,2.15
2.17,2.25,2.33,2.09
2.22,2.22,2.34,2.08
2.34,2.13,2.34,2.11
2.13,2.22,2.27,2.13
2.25,2.24,2.28,2.06
2.28,2.21,2.30,2.18
2.19,2.07,2.30,2.05
1.75,2.14,2.30,1.75
2.14,2.25,2.25,2.13
2.25,2.19,2.25,2.10
2.10,2.19,2.25,2.10
2.19,2.17,2.31,2.17
2.22,2.16,2.22,2.15
2.19,2.16,2.38,2.15
2.17,2.25,2.29,2.12
2.23,2.19,2.23,2.11
2.13,2.15,2.21,2.13
2.16,2.10,2.23,2.00
2.06,2.18,2.20,2.06
2.12,2.03,2.22,2.03
2.07,2.18,2.24,2.07
2.25,2.06,2.25,2.06
2.10,2.14,2.22,2.10
2.15,2.06,2.24,2.05
2.06,2.00,2.22,2.00
2.05,2.02,2.20,2.01
2.07,2.18,2.20,2.07
2.13,2.24,2.46,2.10
2.29,2.18,2.29,2.12
2.14,2.19,2.34,2.14
2.13,2.31,2.36,2.13
2.31,2.41,2.50,2.31
2.42,2.58,2.67,2.41
2.58,2.66,2.75,2.57
2.69,2.78,2.88,2.65
2.86,2.95,2.95,2.80
2.99,2.91,2.99,2.80
2.97,2.92,2.97,2.91
2.89,2.69,2.90,2.48
2.67,2.82,2.92,2.40
2.84,2.87,2.88,2.65
2.71,2.81,2.95,2.61
2.75,2.37,2.80,2.32
2.45,2.21,2.45,2.20
2.20,2.22,2.27,2.20
2.23,2.31,2.35,2.20
2.22,2.11,2.29,2.02
2.11,2.02,2.29,2.01
2.00,2.00,2.20,1.93
1.97,2.11,2.15,1.79
2.11,2.28,2.34,2.11
2.30,2.09,2.33,2.08
2.15,2.17,2.30,2.02
2.15,2.19,2.30,2.07
2.20,2.04,2.20,2.04
2.08,2.24,2.49,2.03
2.22,2.24,2.42,2.18
2.23,2.19,2.33,2.13
2.20,2.17,2.25,2.13
2.27,2.13,2.27,2.12
2.11,2.13,2.28,2.11
2.16,2.06,2.17,2.06
2.07,2.15,2.16,2.06
2.15,2.06,2.18,2.05
2.03,2.15,2.17,1.97
2.13,2.13,2.17,2.02
2.10,2.07,2.18,2.06
2.06,2.03,2.10,2.02
2.06,1.95,2.14,1.93
1.99,2.03,2.07,1.92
2.02,1.92,2.05,1.90
1.95,1.87,2.06,1.86
1.68,1.90,1.90,1.68
1.92,1.75,2.04,1.74
1.74,1.87,1.89,1.63
1.89,1.79,1.99,1.76
1.86,1.79,1.90,1.76
1.78,1.89,1.91,1.78
1.85,1.78,1.85,1.62
1.75,1.86,1.90,1.61
1.88,1.86,2.11,1.86
1.88,1.97,2.06,1.88
1.94,1.88,2.16,1.83
1.95,1.89,2.05,1.89
1.92,2.03,2.08,1.91
2.09,1.99,2.09,1.85
1.91,2.00,2.07,1.91
1.95,1.93,2.02,1.89
1.93,2.17,2.23,1.92
2.19,2.07,2.22,2.07
2.09,2.01,2.09,1.94
2.03,2.00,2.04,2.00
2.00,2.01,2.02,1.96
2.07,2.03,2.09,1.98
2.04,2.03,2.10,2.00
2.05,1.97,2.18,1.97
2.03,1.95,2.10,1.93
1.93,2.06,2.07,1.91
2.01,2.09,2.10,2.01
2.10,2.10,2.10,2.04
2.09,2.03,2.10,1.99
2.07,1.98,2.08,1.98
2.03,1.99,2.05,1.97
2.03,1.92,2.03,1.92
1.92,1.88,2.02,1.85
1.90,1.94,2.04,1.85
2.00,2.06,2.10,1.86
2.08,2.10,2.29,2.04
2.10,2.19,2.19,2.07
2.01,2.36,2.37,2.01
2.34,2.25,2.49,2.24
2.12,2.12,2.20,2.07
2.19,2.03,2.21,2.01
2.16,2.05,2.16,2.03
2.08,2.10,2.10,2.03
1.98,1.98,2.20,1.98
2.06,2.08,2.14,2.02
2.09,2.06,2.18,2.05
2.13,2.05,2.14,2.05
2.09,1.97,2.14,1.97
1.98,2.08,2.12,1.98
2.06,2.07,2.14,2.04
2.04,1.98,2.10,1.98
2.04,1.91,2.08,1.90
1.99,2.02,2.04,1.95
1.95,1.98,2.01,1.95
1.95,1.99,2.01,1.95
1.99,2.00,2.01,1.97
1.99,1.99,2.01,1.96
1.96,1.99,2.01,1.96
1.99,2.07,2.07,1.98
2.02,2.11,2.21,2.02
2.10,2.22,2.25,2.00
2.16,2.27,2.46,2.16
2.35,2.30,2.45,2.21
2.29,2.60,2.66,2.25
2.65,2.33,2.65,2.31
2.22,2.18,2.36,2.17
2.17,2.25,2.29,2.16
2.26,2.14,2.41,2.14
2.16,2.16,2.35,2.14
2.21,2.32,2.32,2.21
2.31,2.24,2.33,2.23
2.21,2.23,2.36,2.20
2.24,2.23,2.30,2.22
2.26,2.20,2.35,2.17
2.20,2.15,2.23,2.15
2.17,2.12,2.22,2.12
2.15,2.13,2.20,2.10
2.36,2.08,2.36,2.08
2.08,2.13,2.16,2.08
2.14,2.17,2.21,2.10
2.19,2.11,2.19,2.11
2.08,2.11,2.11,2.08
2.07,2.04,2.09,2.02
2.05,2.06,2.13,2.02
2.08,2.06,2.15,2.02
2.11,2.01,2.11,2.01
2.01,1.98,2.04,1.97
1.98,1.97,2.06,1.97
1.97,2.05,2.06,1.97
2.05,2.09,2.11,2.01
2.07,2.03,2.07,1.98
2.01,2.11,2.11,1.98
2.15,2.10,2.27,2.04
2.10,2.04,2.10,2.01
2.07,2.02,2.15,2.01
2.08,2.08,2.09,2.03
2.05,2.13,2.15,2.01
2.30,2.42,2.50,2.18
2.40,2.51,2.51,2.31
2.48,2.76,2.80,2.46
2.74,2.59,2.79,2.56
2.52,2.68,2.71,2.51
2.62,2.67,2.77,2.62
2.67,2.74,2.75,2.65
2.70,2.67,2.75,2.67
2.70,2.66,2.71,2.57
2.62,2.65,2.67,2.62
2.66,2.70,2.70,2.66
2.72,2.61,2.72,2.61
2.62,2.52,2.68,2.48
2.56,2.64,2.68,2.56
2.70,2.57,2.70,2.57
2.56,2.69,2.70,2.54
2.62,2.47,2.69,2.41
2.48,2.58,2.70,2.48
2.53,2.52,2.75,2.51
2.63,2.84,2.90,2.60
