ZIONW,Zions Bancorporation - Warrants 05/21/2020,NASDAQ
4.89,4.89,4.89,4.89
4.01,5.04,5.29,4.01
5.30,5.40,5.44,5.28
5.25,5.35,5.37,5.15
5.45,5.50,5.60,5.36
5.59,5.69,6.02,5.51
5.84,5.84,5.84,5.84
5.85,5.85,5.85,5.85
6.00,6.19,6.20,6.00
6.20,6.19,6.53,6.10
6.34,6.35,6.37,6.25
6.53,6.99,6.99,6.21
7.00,7.10,7.24,6.85
6.70,6.71,6.71,6.70
6.72,6.78,6.78,6.20
6.28,6.39,6.39,6.09
6.34,6.67,6.69,6.34
6.67,6.67,6.67,6.67
6.35,6.13,6.35,6.00
6.20,6.26,6.26,5.78
6.56,6.68,6.68,6.48
6.73,6.77,6.80,6.73
7.03,6.90,7.03,6.90
6.95,6.48,6.95,6.25
6.31,6.45,6.78,6.31
6.40,6.33,6.40,5.98
6.23,6.26,6.27,5.71
6.05,6.10,6.10,5.80
6.23,5.94,6.29,5.90
6.30,6.32,6.40,6.20
6.56,6.51,6.60,6.35
6.30,6.48,6.48,6.30
6.48,6.48,6.48,6.48
5.96,6.13,6.13,5.87
5.77,5.71,5.77,5.70
6.20,6.22,6.22,6.20
6.22,6.22,6.22,6.22
5.96,6.20,6.21,5.96
6.21,6.20,6.21,6.20
5.74,6.23,6.23,5.74
5.70,5.59,5.71,5.57
5.89,5.94,5.94,5.89
5.94,5.94,5.94,5.94
6.08,6.17,6.19,6.08
6.17,6.17,6.19,6.17
6.30,6.23,6.30,6.23
6.23,6.23,6.23,6.23
6.23,6.23,6.23,6.23
5.50,5.27,5.75,5.13
5.29,5.27,5.29,5.27
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.77,5.77,5.77,5.77
5.88,5.68,5.88,5.68
5.78,5.87,5.87,5.78
5.87,5.87,5.87,5.87
5.63,5.92,5.92,5.63
5.99,6.00,6.00,5.64
5.95,5.95,5.95,5.95
5.63,5.98,5.98,5.63
5.98,5.98,5.98,5.98
6.00,6.08,6.10,5.88
6.08,6.08,6.08,6.08
5.86,5.75,5.86,5.75
5.49,5.25,5.51,5.05
5.50,5.50,5.50,5.50
5.06,5.15,5.25,5.03
5.16,5.15,5.16,5.15
5.05,5.28,5.28,5.00
5.17,5.07,5.18,4.82
5.07,5.07,5.07,5.07
4.92,4.92,4.92,4.92
5.35,5.35,5.35,5.35
5.03,5.00,5.03,5.00
4.90,4.95,4.97,4.90
5.05,5.38,5.38,5.05
5.05,5.03,5.05,5.01
5.04,5.13,5.13,4.97
5.04,5.11,5.11,5.04
5.34,5.36,5.40,5.25
5.39,5.50,5.50,5.38
5.50,5.74,5.74,5.50
5.80,5.85,5.89,5.72
5.99,5.97,6.00,5.90
5.97,6.18,6.18,5.97
6.24,6.36,6.51,6.24
6.40,6.40,6.40,6.38
6.03,5.22,6.03,5.14
5.21,5.28,5.49,5.21
5.42,5.62,5.68,5.40
5.78,5.63,5.78,5.62
5.63,5.63,5.63,5.63
5.56,5.64,5.64,5.56
5.65,5.66,5.66,5.65
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.56,5.50,5.71,5.50
5.71,5.71,5.71,5.71
5.79,5.81,5.81,5.72
5.90,5.58,5.95,5.58
5.95,6.19,6.40,5.95
6.14,6.04,6.18,6.01
6.00,6.00,6.00,6.00
5.83,5.90,5.90,5.83
5.92,5.92,5.92,5.92
6.06,6.06,6.06,6.06
6.11,5.90,6.11,5.90
5.33,5.60,5.71,5.33
5.53,5.59,5.79,5.46
5.59,5.95,6.00,5.59
6.12,6.12,6.12,6.12
6.33,6.25,6.40,6.15
6.14,6.08,6.14,6.08
6.05,6.28,6.28,6.05
6.28,6.28,6.28,6.28
6.16,6.14,6.48,6.14
6.03,5.89,6.03,5.89
6.18,6.03,6.19,6.03
6.04,6.05,6.05,6.00
6.31,6.29,6.31,6.10
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
5.66,5.65,5.66,5.65
5.64,5.95,5.95,5.64
5.95,5.95,5.95,5.95
5.74,5.60,5.74,5.51
5.50,5.31,5.50,5.26
5.63,5.63,5.63,5.63
5.97,5.36,5.97,5.36
6.11,5.83,6.11,5.65
5.80,6.00,6.00,5.80
6.00,6.00,6.00,6.00
6.10,6.10,6.15,6.10
6.10,6.10,6.10,6.10
6.10,6.10,6.10,6.10
6.25,6.29,6.39,6.22
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.47,6.47,6.47,6.47
6.23,6.23,6.23,6.23
6.33,6.33,6.33,6.33
6.32,6.36,6.60,6.32
6.35,6.38,6.38,6.35
6.10,6.10,6.11,6.10
6.10,6.10,6.10,6.10
6.13,6.27,6.27,6.01
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.62,6.60,7.07,6.56
7.00,7.05,7.05,6.78
6.90,6.47,6.90,6.40
6.25,6.20,6.25,6.20
6.28,6.11,6.34,6.00
6.12,5.87,6.50,5.73
5.83,5.85,5.87,5.78
5.78,5.86,6.17,5.68
5.71,5.63,5.71,5.57
5.50,5.20,5.50,4.85
5.20,5.20,5.20,5.20
5.22,5.64,5.64,5.22
5.70,5.75,5.75,5.69
5.75,5.78,5.78,5.73
6.08,5.85,6.09,5.83
5.99,6.09,6.09,5.99
6.09,6.09,6.09,6.09
6.44,6.44,6.44,6.44
6.49,6.49,6.61,6.37
6.43,6.48,6.49,6.43
6.48,6.48,6.48,6.48
6.02,6.05,6.05,5.75
6.06,6.00,6.09,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.19,6.16,6.19,6.16
6.18,6.33,6.33,6.18
6.33,6.55,6.72,6.33
6.55,6.55,6.55,6.55
6.64,6.65,6.71,6.61
6.52,6.54,6.54,6.52
6.58,6.80,6.99,6.58
6.87,6.79,7.24,6.64
6.75,6.74,6.80,6.74
6.73,6.73,6.73,6.73
6.62,6.69,6.69,6.60
6.80,6.80,6.80,6.80
6.86,6.86,6.86,6.86
6.75,6.75,6.77,6.75
6.76,6.77,6.77,6.76
6.53,6.90,6.90,6.53
6.89,7.35,7.55,6.89
7.37,6.50,7.37,6.36
6.61,6.23,6.75,6.20
6.30,6.35,6.38,6.25
6.27,6.15,6.27,6.14
6.10,5.99,6.10,5.74
6.45,6.23,6.45,6.23
6.43,6.45,6.45,6.43
6.55,6.58,6.77,6.50
6.96,6.86,6.97,6.86
6.86,6.85,6.87,6.72
7.01,6.51,7.01,6.51
6.50,6.40,6.79,6.25
6.35,6.24,6.40,6.24
6.27,6.35,6.35,6.27
6.30,5.95,6.30,5.83
5.64,5.73,6.78,5.64
5.74,5.74,5.74,5.74
5.80,5.74,5.97,5.74
5.82,5.85,5.99,5.78
5.90,6.22,6.22,5.85
6.11,5.98,6.15,5.81
5.50,5.84,5.91,5.45
6.02,5.98,6.02,5.93
6.38,5.63,6.38,5.60
5.46,5.71,5.71,5.45
5.56,5.39,5.56,5.25
5.47,5.40,5.51,5.40
5.26,5.44,5.49,5.26
5.33,5.26,5.40,5.26
5.49,5.33,5.49,5.31
5.27,5.15,5.30,5.14
5.25,5.03,5.25,5.00
5.11,5.11,5.11,5.11
5.43,5.40,5.50,5.39
5.50,5.36,5.50,5.36
5.50,5.55,5.65,5.37
5.40,5.36,5.57,5.36
5.45,5.03,5.45,5.00
5.03,5.47,5.47,4.83
5.78,5.30,5.78,5.10
5.30,5.30,5.30,5.30
5.33,5.33,5.33,5.33
5.33,5.33,5.33,5.33
5.30,5.13,5.30,5.08
5.13,5.13,5.13,5.13
5.63,5.13,5.63,5.13
5.90,5.21,5.90,5.18
5.21,5.21,5.21,5.21
5.23,5.28,5.58,5.23
5.41,5.35,5.41,5.33
5.29,5.25,5.29,5.25
5.26,5.34,5.40,5.26
5.40,5.36,5.40,5.28
5.40,5.39,5.55,5.30
5.54,5.63,5.85,5.54
5.61,5.61,5.61,5.61
5.66,5.45,5.66,5.45
5.51,5.41,5.53,5.41
5.40,5.35,5.45,5.35
5.34,5.20,5.34,5.20
5.28,5.40,5.55,5.27
5.40,5.37,5.42,5.37
5.30,5.25,5.35,5.25
5.47,5.61,5.61,5.45
6.40,5.40,6.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.25,5.32,5.34,5.03
5.39,5.32,5.39,5.32
5.40,5.26,5.58,5.26
5.50,5.50,5.80,5.47
5.29,5.29,5.45,5.24
5.29,5.29,5.29,5.29
5.29,5.29,5.29,5.29
5.31,5.59,5.59,5.31
5.40,5.61,5.61,5.40
5.59,5.59,5.59,5.59
5.18,5.45,5.45,5.13
5.48,5.36,5.48,5.36
5.43,5.30,5.43,5.30
5.31,5.20,5.31,5.20
5.21,5.07,5.26,5.07
5.20,5.25,5.25,5.20
5.25,5.18,5.25,5.12
5.39,5.39,5.39,5.27
5.46,5.34,5.50,5.34
5.48,5.48,5.48,5.48
5.49,5.75,5.75,5.49
5.55,5.55,5.55,5.55
5.45,5.44,5.45,5.26
5.30,5.20,5.30,5.20
5.15,5.15,5.16,4.88
5.03,4.97,5.04,4.93
5.00,5.14,5.15,4.90
4.90,4.90,4.95,4.80
4.92,4.92,4.93,4.92
5.01,4.68,5.01,4.65
4.80,4.76,4.80,4.75
4.99,4.85,4.99,4.85
4.86,4.84,4.86,4.84
5.00,4.75,5.00,4.75
4.82,4.90,5.01,4.82
4.90,4.90,4.90,4.90
5.06,5.06,5.06,5.06
5.15,4.90,5.25,4.90
5.01,5.01,5.08,4.89
5.17,5.24,5.24,5.17
5.24,5.24,5.24,5.24
5.20,5.18,5.20,5.18
5.35,5.35,5.35,5.35
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.23,5.25,5.25,5.23
5.20,5.20,5.22,5.20
5.25,5.19,5.25,5.18
5.24,5.25,5.25,5.24
5.19,5.20,5.20,5.19
5.20,5.20,5.20,5.20
4.99,5.00,5.00,4.99
5.00,5.00,5.00,5.00
5.13,5.13,5.13,5.13
5.30,5.42,5.42,5.30
5.15,5.32,5.33,5.15
5.23,5.27,5.27,5.23
5.34,5.33,5.36,5.21
5.42,5.37,5.53,5.37
6.05,5.49,6.05,5.43
5.36,5.34,5.39,5.24
5.15,5.19,5.29,5.10
4.98,5.23,5.23,4.98
5.04,5.00,5.20,5.00
5.09,5.09,5.09,5.09
4.96,4.98,5.13,4.93
5.10,5.10,5.10,5.10
4.80,5.08,5.08,4.80
4.80,4.75,4.95,4.66
5.23,5.09,5.23,5.08
4.86,4.96,4.96,4.71
4.64,4.40,4.68,4.40
4.66,4.48,4.66,4.48
4.48,4.48,4.48,4.48
4.40,4.36,4.42,4.35
4.40,4.18,4.49,4.10
4.20,3.96,4.20,3.96
3.96,3.73,4.14,3.55
3.70,3.89,4.00,3.70
3.89,3.93,4.06,3.89
3.93,3.93,3.93,3.93
3.97,4.04,4.04,3.97
3.95,4.12,4.24,3.95
4.15,4.15,4.15,4.13
4.15,4.15,4.15,4.15
4.15,4.15,4.15,4.15
4.29,4.29,4.29,4.29
4.29,4.29,4.29,4.29
4.43,4.80,4.85,4.43
4.84,4.84,4.84,4.84
4.90,4.92,4.93,4.89
4.90,5.13,5.13,4.90
5.02,5.27,5.27,5.02
5.27,5.27,5.27,5.27
5.27,5.10,5.27,5.07
5.23,5.06,5.74,5.01
5.06,5.06,5.06,5.06
5.16,5.02,5.16,5.02
5.02,4.90,5.02,4.90
4.90,4.90,4.94,4.90
5.04,4.66,5.04,4.66
4.84,4.81,4.84,4.80
4.81,4.81,4.81,4.81
4.67,4.67,4.67,4.66
4.67,4.76,4.81,4.67
4.80,4.84,5.06,4.80
4.80,4.60,4.81,4.60
4.75,4.84,4.84,4.60
4.60,4.25,4.60,4.25
4.22,3.70,4.22,3.70
3.70,3.70,3.70,3.70
3.79,4.10,4.17,3.79
3.90,3.95,3.96,3.90
3.84,4.40,4.81,3.84
4.35,4.22,4.40,4.22
4.13,4.25,4.25,3.90
4.16,3.88,4.44,3.88
3.96,3.77,3.96,3.77
3.75,3.83,3.83,3.55
3.75,3.75,3.75,3.75
3.80,3.69,3.82,3.69
3.63,3.80,3.90,3.63
3.91,4.07,4.20,3.82
4.10,4.11,4.37,4.10
3.94,3.96,3.96,3.92
4.29,4.45,4.45,4.26
4.25,4.25,4.25,4.25
4.12,4.43,4.43,4.10
4.43,4.40,4.80,4.30
4.40,4.40,4.40,4.40
4.23,4.05,4.48,4.02
4.04,3.93,4.41,3.90
3.85,3.67,3.87,3.65
3.60,3.43,3.60,3.37
3.50,3.63,3.63,3.50
3.63,3.63,3.63,3.63
3.63,3.40,3.63,3.35
3.34,3.21,3.34,3.11
3.45,3.10,3.45,3.10
3.27,2.95,3.27,2.88
2.92,2.90,2.92,2.80
3.21,3.04,3.21,3.04
3.21,3.05,3.21,3.05
3.16,2.98,3.16,2.83
3.22,3.24,3.24,3.22
3.20,3.09,3.22,3.09
3.05,3.04,3.05,3.00
3.11,3.11,3.11,3.11
3.13,2.89,3.13,2.76
2.89,2.75,3.07,2.72
2.78,2.85,2.90,2.75
2.85,3.17,3.29,2.85
3.07,3.10,3.11,3.05
3.05,3.17,3.22,2.93
3.36,3.31,3.40,3.31
3.50,3.50,3.50,3.50
3.80,3.52,3.80,3.50
3.45,3.45,3.45,3.45
3.13,3.13,3.13,3.13
3.40,3.30,3.40,3.30
3.52,3.60,3.61,3.48
3.49,3.68,3.68,3.49
3.60,3.52,3.60,3.35
3.35,3.45,3.51,3.35
3.45,3.40,3.51,3.40
3.43,3.43,3.43,3.43
3.39,3.31,3.45,3.30
3.40,3.38,3.45,3.38
3.39,3.40,3.40,3.38
3.41,3.80,3.80,3.39
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.70,3.91,3.91,3.70
3.90,4.00,4.00,3.90
4.02,4.00,4.04,4.00
3.88,3.88,3.88,3.88
4.00,4.00,4.00,4.00
4.12,4.10,4.13,4.10
3.90,3.90,3.94,3.87
3.92,3.92,3.92,3.92
3.84,3.85,3.85,3.84
3.81,3.81,3.81,3.70
3.77,3.77,3.78,3.64
3.72,3.98,3.99,3.72
3.93,3.94,4.00,3.92
3.92,3.80,3.92,3.75
3.82,3.60,3.83,3.60
3.50,3.72,3.72,3.50
3.70,3.55,3.70,3.47
3.67,3.64,3.67,3.64
3.60,3.84,3.84,3.60
3.72,3.69,3.77,3.69
3.69,3.69,3.69,3.69
3.70,3.62,3.70,3.62
3.86,3.82,3.86,3.82
3.70,3.80,3.80,3.70
3.80,3.90,3.90,3.70
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
4.00,3.92,4.00,3.92
4.01,4.05,4.05,4.01
4.05,3.99,4.34,3.95
3.90,3.94,3.98,3.75
3.80,3.83,3.85,3.79
3.95,3.80,3.95,3.79
3.80,3.80,3.80,3.80
3.98,3.79,3.98,3.79
3.79,3.79,3.79,3.79
3.79,3.79,3.79,3.79
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
4.01,4.07,4.25,4.01
4.00,4.00,4.00,4.00
4.15,4.25,4.25,4.15
4.25,4.25,4.25,4.11
4.29,4.30,4.30,4.29
4.11,4.27,4.27,3.90
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.38,4.38,4.38,4.38
4.28,4.34,4.34,4.28
4.34,4.43,4.55,4.34
4.35,4.35,4.35,4.35
4.49,4.49,4.49,4.49
4.49,4.49,4.49,4.49
4.46,4.31,4.46,4.15
4.29,4.40,4.40,4.29
4.15,4.01,4.21,4.01
4.01,4.01,4.01,4.01
4.33,4.50,4.50,4.29
4.45,4.45,4.45,4.45
4.45,4.45,4.45,4.45
4.10,3.94,4.10,3.93
4.55,4.63,4.75,4.46
4.70,5.02,5.04,4.70
4.76,4.90,4.90,4.75
5.20,5.20,5.38,5.00
5.18,5.43,5.43,5.04
5.43,5.22,5.43,5.16
5.42,5.30,5.43,5.28
5.41,5.25,5.41,5.25
5.34,5.36,5.36,5.34
5.41,5.41,5.50,5.29
5.33,5.55,5.55,5.33
5.55,5.20,5.60,5.19
5.31,5.29,5.54,5.29
5.19,5.13,5.19,5.06
5.23,5.40,5.40,5.15
5.11,5.52,5.52,5.11
5.51,5.41,5.52,5.41
5.41,5.30,5.50,5.30
5.31,5.38,5.39,5.30
5.39,5.20,5.39,5.15
5.40,5.40,5.41,5.40
5.40,5.40,5.40,5.40
5.07,4.98,5.21,4.72
5.08,4.77,5.08,4.77
4.82,4.73,4.82,4.62
4.63,4.37,4.63,4.35
4.45,4.51,4.51,4.44
4.77,4.74,4.77,4.74
4.90,4.90,4.90,4.90
4.87,4.86,5.14,4.85
5.14,5.14,5.14,5.14
5.45,5.34,5.45,5.34
4.96,4.83,5.00,4.82
4.81,4.80,4.81,4.80
5.58,5.25,5.60,5.11
5.49,5.48,5.49,5.42
5.49,5.30,5.53,5.30
5.18,5.17,5.18,5.17
5.08,5.00,5.35,5.00
5.02,5.00,5.02,5.00
5.20,5.11,5.20,5.10
5.11,5.10,5.11,5.07
5.18,5.14,5.21,5.14
5.00,5.00,5.00,5.00
5.02,5.03,5.03,4.97
5.03,5.03,5.03,5.03
5.03,5.03,5.03,5.03
4.97,4.85,4.97,4.82
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.71,4.51,4.71,4.51
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.79,4.79,4.79,4.79
4.85,4.85,4.87,4.85
4.60,4.66,4.67,4.60
4.50,4.17,4.51,4.16
4.17,3.95,4.17,3.94
3.94,3.47,3.94,3.47
3.55,3.50,3.70,3.49
3.91,3.90,3.91,3.90
4.15,4.15,4.15,4.14
4.68,4.68,4.68,4.68
4.50,4.50,4.50,4.50
4.26,4.00,4.26,4.00
3.90,3.86,3.90,3.54
4.02,3.98,4.03,3.98
3.81,3.87,3.87,3.75
4.00,4.07,4.07,4.00
4.07,4.07,4.07,4.07
4.07,4.07,4.07,4.07
3.81,3.94,3.94,3.81
3.88,3.88,3.88,3.88
3.88,3.88,3.88,3.88
3.88,3.88,3.88,3.88
3.99,3.81,3.99,3.81
3.54,3.52,3.70,3.49
3.76,3.75,3.81,3.75
3.56,3.68,3.68,3.56
3.68,3.68,3.68,3.68
3.68,3.68,3.68,3.68
3.68,3.68,3.68,3.68
3.62,3.50,3.62,3.50
3.55,3.55,3.55,3.55
3.65,3.60,3.65,3.60
3.60,3.60,3.60,3.60
3.32,3.53,3.54,3.00
3.65,3.65,3.65,3.65
3.74,3.55,3.74,3.55
3.95,3.85,3.95,3.85
4.04,3.94,4.04,3.94
3.94,3.94,3.94,3.94
3.94,3.94,3.94,3.94
3.94,3.94,3.94,3.94
3.56,3.65,3.65,3.50
3.88,3.88,3.88,3.88
3.75,3.67,3.75,3.67
3.62,3.62,3.62,3.62
3.62,3.62,3.62,3.62
3.62,3.62,3.62,3.62
3.70,3.70,3.70,3.69
3.75,3.69,3.75,3.69
3.52,3.65,3.65,3.50
3.51,3.49,3.51,3.48
3.59,3.93,3.93,3.54
3.81,3.88,3.96,3.81
3.88,3.53,3.88,3.52
3.71,3.90,3.95,3.70
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
4.37,4.45,4.45,4.37
4.45,4.49,4.49,4.41
4.42,4.55,4.60,4.42
4.55,4.56,4.57,4.55
4.30,4.02,4.30,4.02
4.02,4.02,4.02,4.02
4.02,4.02,4.02,4.02
4.00,4.11,4.21,4.00
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.25,4.24,4.25,4.24
4.10,4.33,4.33,4.10
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.25,4.10,4.25,4.10
4.10,3.63,4.11,3.61
3.76,3.50,3.76,3.50
3.43,3.30,3.43,3.30
3.50,3.54,3.63,3.50
3.55,3.26,3.55,3.25
3.22,3.07,3.23,3.00
3.02,3.45,3.50,3.02
3.54,3.52,3.55,3.30
3.73,3.45,3.73,3.38
3.25,3.15,3.30,2.81
3.00,3.24,3.26,2.79
3.19,3.20,3.30,3.19
3.25,3.40,3.50,3.25
3.50,3.47,3.52,3.41
3.45,3.50,3.50,3.24
3.46,3.49,3.49,2.74
3.42,3.42,3.45,3.20
3.33,3.39,3.45,3.33
3.13,2.99,3.13,2.90
2.95,2.81,2.95,2.80
2.77,2.67,2.77,2.57
2.56,2.44,2.56,2.30
2.55,2.33,2.55,2.22
2.25,2.25,2.32,2.08
2.09,2.30,2.30,2.00
2.05,1.98,2.05,1.85
1.77,2.01,2.05,1.67
1.75,1.80,1.80,1.65
2.02,1.75,2.02,1.75
1.77,1.69,1.79,1.60
1.69,1.60,1.69,1.60
1.80,1.79,1.80,1.79
1.75,1.50,1.76,1.50
1.83,1.75,1.83,1.75
2.29,1.96,2.29,1.95
1.79,2.11,2.15,1.79
2.22,2.31,2.41,2.02
2.02,2.15,2.15,2.01
2.00,1.85,2.00,1.85
2.00,1.90,2.00,1.63
2.00,1.85,2.00,1.80
1.85,1.80,1.85,1.80
1.60,1.58,1.60,1.47
1.69,1.60,1.69,1.49
1.50,1.50,1.53,1.49
1.42,1.34,1.42,1.30
1.42,1.56,1.56,1.42
1.56,1.68,1.75,1.56
1.71,1.70,1.88,1.70
1.60,1.61,1.61,1.56
1.61,1.65,1.65,1.61
1.86,1.90,1.90,1.80
1.95,1.59,1.95,1.50
1.39,1.38,1.39,1.27
1.38,1.46,1.49,1.38
1.65,1.70,1.71,1.65
1.67,1.75,1.76,1.67
2.81,1.87,2.81,1.55
2.02,1.85,2.02,1.81
1.95,1.99,2.00,1.95
2.07,2.19,2.32,2.07
2.18,2.17,2.22,2.16
2.08,1.91,2.08,1.91
2.09,2.02,2.09,2.02
1.90,2.00,2.00,1.90
2.42,2.41,2.42,2.16
2.28,2.30,2.30,2.28
2.30,2.30,2.30,2.30
2.63,2.63,2.63,2.63
2.63,2.63,2.63,2.63
2.61,2.50,2.61,2.50
2.50,2.50,2.50,2.50
2.44,2.46,2.46,2.44
2.46,2.42,2.46,2.42
2.42,2.42,2.42,2.42
2.40,2.40,2.40,2.39
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.33,2.37,2.38,2.28
1.99,2.37,2.38,1.99
2.37,2.37,2.37,2.37
2.37,2.37,2.37,2.37
2.34,2.34,2.34,2.34
2.33,2.33,2.33,2.33
2.24,2.24,2.24,2.24
2.24,2.24,2.24,2.24
2.25,2.25,2.25,2.25
2.33,2.45,2.45,2.31
2.43,2.50,2.50,2.39
2.44,2.43,2.48,2.43
2.43,2.43,2.49,2.43
2.53,2.50,2.53,2.42
2.54,2.61,2.62,2.50
2.62,2.49,2.62,2.43
2.58,2.70,2.70,2.53
2.50,2.70,2.70,2.50
2.68,2.73,2.75,2.66
2.67,2.74,2.74,2.67
2.81,2.75,2.81,2.75
2.74,2.70,2.74,2.70
2.70,2.70,2.70,2.70
2.44,2.48,2.48,2.44
2.21,2.20,2.21,2.20
2.36,2.32,2.36,2.23
2.30,2.30,2.30,2.30
2.30,2.30,2.30,2.30
2.59,2.59,2.59,2.59
2.59,2.59,2.59,2.59
2.59,2.59,2.59,2.59
2.35,2.42,2.42,2.35
2.42,2.42,2.42,2.42
2.40,2.40,2.40,2.40
2.50,2.59,2.79,2.50
2.59,2.59,2.59,2.59
2.61,2.61,2.61,2.61
2.70,2.70,2.70,2.70
2.75,2.77,2.85,2.75
2.96,3.00,3.18,2.95
2.95,2.87,2.96,2.87
2.88,2.88,2.88,2.88
3.00,2.91,3.01,2.91
2.94,3.00,3.00,2.93
2.99,3.08,3.15,2.99
2.80,2.99,3.00,2.75
3.17,3.30,3.30,3.17
3.25,3.33,3.40,3.25
3.23,3.26,3.26,3.22
3.04,3.25,3.41,3.04
3.10,3.04,3.10,2.99
3.04,3.04,3.04,3.04
2.66,2.66,2.70,2.66
2.88,2.82,2.93,2.82
2.58,2.69,2.72,2.58
2.79,2.79,2.79,2.79
3.30,3.30,3.30,3.30
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.98,3.00,3.15,2.98
2.40,2.28,2.40,2.25
2.52,1.75,2.52,1.71
1.85,2.00,2.00,1.83
2.10,2.18,2.19,1.90
2.22,2.16,2.23,2.15
2.15,2.17,2.20,2.13
2.11,1.68,2.11,1.62
1.70,1.89,1.91,1.65
2.00,2.05,2.09,1.86
2.05,2.10,2.21,2.00
2.04,2.17,2.19,2.02
2.04,2.35,2.39,2.04
2.25,2.40,2.40,2.25
2.74,2.49,2.74,2.49
2.48,2.48,2.60,2.39
2.50,2.45,2.51,2.39
2.44,2.43,2.44,2.43
2.54,2.54,2.54,2.54
2.49,2.55,2.60,2.49
2.73,2.53,2.73,2.53
2.53,2.53,2.62,2.53
2.66,2.65,2.73,2.65
2.89,3.00,3.50,2.89
2.90,3.36,3.37,2.90
3.05,3.07,3.17,3.03
3.07,2.92,3.07,2.91
2.85,2.85,2.85,2.85
2.87,2.82,2.95,2.82
2.90,2.91,3.00,2.86
3.39,3.31,3.39,3.24
3.50,3.36,3.50,3.36
3.35,3.35,3.35,3.30
3.27,3.31,3.33,3.25
3.31,3.30,3.45,3.30
3.26,3.25,3.26,3.25
3.25,3.25,3.25,3.25
3.23,3.24,3.40,3.15
3.24,3.24,3.24,3.24
3.21,3.27,3.27,3.21
3.50,3.33,3.50,3.29
3.33,3.33,3.33,3.33
3.38,3.33,3.38,3.33
3.50,3.34,3.50,3.34
3.46,3.46,3.46,3.46
3.44,3.55,3.55,3.42
3.68,3.70,3.73,3.52
3.85,3.75,3.85,3.72
3.67,3.92,3.94,3.67
3.95,3.80,4.06,3.80
3.91,4.02,4.10,3.91
4.00,3.81,4.00,3.67
3.81,3.81,3.81,3.81
3.92,3.88,3.94,3.88
3.99,3.85,4.14,3.85
4.00,3.99,4.01,3.99
4.05,3.97,4.05,3.67
3.70,3.72,3.83,3.70
3.79,3.77,3.82,3.77
3.86,3.86,3.86,3.86
3.86,3.86,3.86,3.86
3.86,3.86,3.86,3.86
3.79,3.85,3.85,3.79
3.78,3.85,3.85,3.78
3.85,3.85,3.85,3.85
3.72,3.66,3.73,3.65
3.66,3.66,3.66,3.66
3.79,3.98,3.98,3.79
3.96,3.77,4.12,3.77
4.10,4.05,4.12,4.03
4.03,4.10,4.10,4.02
4.18,4.30,4.46,4.17
4.40,4.44,4.51,4.40
4.44,4.44,4.44,4.44
4.44,4.44,4.44,4.44
4.35,4.49,4.55,4.35
4.49,4.49,4.49,4.49
4.49,4.41,4.49,4.41
4.30,4.04,4.30,3.92
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.21,4.51,4.64,4.21
4.58,4.64,4.64,4.52
4.55,4.60,4.63,4.55
4.66,4.64,4.82,4.64
4.57,4.55,4.57,4.50
4.53,4.55,4.55,4.53
4.57,4.77,4.77,4.57
4.55,4.64,4.64,4.52
4.47,4.66,4.66,4.45
4.58,4.51,4.66,4.45
4.30,4.17,4.30,4.00
4.17,4.17,4.17,4.17
4.30,4.30,4.30,4.30
4.50,4.55,4.55,4.44
4.50,4.53,4.53,4.50
5.00,5.70,5.95,4.99
5.60,6.70,7.00,5.60
6.38,6.94,6.95,6.38
7.00,7.80,7.99,6.99
8.00,7.89,8.00,7.21
7.55,7.45,7.61,6.98
7.45,7.52,7.62,7.37
7.21,7.64,7.85,7.21
7.92,7.88,8.24,7.54
7.77,7.89,8.00,7.76
7.62,8.24,8.30,7.62
8.21,8.15,8.30,8.00
8.10,7.85,8.10,7.85
7.80,7.77,7.89,7.74
8.35,8.94,8.94,8.35
9.00,9.26,9.47,8.84
