MESO,Mesoblast Limited - American Depositary Shares,NASDAQ
43.84,43.84,43.84,43.84
45.63,46.18,46.18,45.63
45.67,44.81,45.67,44.81
45.31,45.31,45.31,45.31
45.28,46.08,46.08,45.28
45.60,45.80,45.94,45.60
45.80,45.80,45.80,45.80
45.80,45.80,45.80,45.80
43.11,43.11,43.11,43.11
42.16,43.22,43.22,42.16
44.54,44.54,44.54,44.54
42.69,43.16,43.16,42.69
43.39,43.39,43.39,43.39
42.76,42.76,42.76,42.76
42.63,43.01,43.01,42.63
43.93,43.93,43.93,43.93
46.41,46.41,46.48,46.41
46.53,46.53,46.53,46.53
46.53,46.53,46.53,46.53
46.53,46.53,46.53,46.53
46.27,46.62,46.62,46.27
48.30,48.30,48.30,48.30
48.08,48.08,48.08,48.08
47.96,48.35,48.35,47.96
48.85,49.15,49.15,48.85
48.70,48.70,48.70,48.70
48.70,48.70,48.70,48.70
47.48,47.35,47.48,47.10
48.36,48.36,48.36,48.36
48.30,48.50,48.50,48.30
49.45,49.49,49.49,48.85
50.25,50.25,50.25,50.25
49.72,50.05,50.05,49.72
50.05,50.05,50.05,50.05
50.00,50.00,50.00,50.00
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
52.29,51.19,52.29,51.19
51.10,50.41,51.10,50.41
49.99,49.69,49.99,48.94
46.85,46.35,46.85,46.35
46.35,46.35,46.35,46.35
41.55,39.78,41.55,39.78
39.68,40.87,40.87,39.68
41.80,40.53,41.80,40.26
40.35,40.93,40.93,40.35
40.93,40.93,40.93,40.93
43.22,43.63,43.63,43.22
42.04,41.75,42.04,41.75
42.83,42.83,42.83,42.83
41.00,39.93,41.00,39.93
37.73,37.50,38.20,37.15
38.25,38.00,38.25,38.00
38.00,38.06,38.06,38.00
38.06,38.06,38.06,38.06
40.30,40.00,40.30,40.00
40.26,41.15,41.15,40.26
41.15,41.15,41.15,41.15
42.64,42.64,42.64,42.64
43.05,43.05,43.05,43.05
42.67,42.67,42.67,42.67
42.11,41.62,42.50,41.62
40.27,40.27,40.27,40.27
40.27,40.27,40.27,40.27
42.03,41.76,42.03,41.76
40.48,40.48,40.90,40.48
40.48,40.48,40.48,40.48
40.10,40.25,40.25,40.10
38.88,39.55,39.55,38.88
41.48,41.48,41.48,41.48
41.78,41.45,41.78,41.45
39.65,40.20,40.20,39.65
41.05,41.00,41.40,41.00
41.82,41.82,41.82,41.82
39.93,39.45,39.93,39.45
38.43,38.05,38.62,38.05
37.35,37.60,37.60,37.00
38.85,38.85,38.85,38.85
39.00,38.30,39.00,38.30
40.78,39.89,40.78,39.89
38.95,39.00,39.00,38.84
38.18,37.28,38.18,37.28
37.89,38.39,38.39,37.50
39.23,39.53,39.53,39.23
40.98,42.14,42.14,40.98
43.58,43.45,43.58,43.45
45.65,46.35,46.35,45.65
48.40,48.20,48.40,48.20
48.48,48.50,48.50,48.48
48.28,47.99,48.28,47.99
49.29,49.29,49.29,49.29
51.05,49.74,51.05,49.74
47.08,48.29,48.29,47.08
49.24,48.94,49.24,48.94
49.22,49.30,49.30,49.10
50.47,50.20,50.47,50.20
52.04,53.17,53.17,52.00
50.31,50.00,50.31,50.00
49.66,49.63,49.66,49.63
50.90,50.90,50.90,50.90
44.93,45.55,45.55,44.93
45.55,45.55,45.55,45.55
39.30,38.45,39.50,38.45
41.81,41.81,41.81,41.81
42.22,42.22,42.22,42.22
41.25,41.07,41.25,41.07
41.07,41.07,41.07,41.07
42.90,43.25,43.25,42.90
40.95,40.20,40.95,40.20
38.70,38.25,38.70,38.25
40.75,41.40,41.40,40.75
42.08,41.68,42.08,41.60
39.05,39.53,39.53,38.58
39.01,38.95,39.01,38.95
38.36,38.07,38.36,38.07
36.11,36.41,36.41,36.11
36.03,35.51,36.03,35.51
34.32,34.30,34.32,34.30
31.80,31.50,32.10,31.50
33.15,33.60,33.60,33.15
35.75,35.30,35.75,35.05
34.14,34.20,34.20,34.08
36.02,36.08,36.08,36.02
36.08,36.08,36.08,36.08
36.08,36.08,36.08,36.08
38.90,38.90,38.90,38.90
38.64,38.95,38.95,38.64
39.15,39.15,39.15,39.15
38.10,37.81,38.10,37.81
37.81,37.81,37.81,37.81
39.77,39.45,39.77,39.45
39.09,39.09,39.09,39.09
38.00,37.97,38.00,37.97
38.75,38.66,38.75,38.66
38.41,38.41,38.41,38.41
38.41,38.41,38.41,38.41
38.41,38.41,38.41,38.41
38.36,37.97,38.36,37.97
37.97,37.97,37.97,37.97
37.14,37.44,37.44,37.14
37.44,37.44,37.44,37.44
35.97,35.70,35.97,35.70
35.07,35.07,35.07,35.07
34.90,35.20,35.20,34.90
37.60,37.60,37.60,37.60
37.60,37.60,37.60,37.60
37.60,37.60,37.60,37.60
34.10,34.10,34.10,34.10
32.42,32.42,32.42,32.42
31.95,31.41,31.95,31.32
33.45,33.30,33.45,33.30
33.17,33.33,33.33,33.17
33.38,33.55,33.55,33.38
35.21,35.21,35.21,35.21
34.62,34.62,34.62,34.62
35.00,35.20,35.20,34.90
33.76,34.05,34.05,33.76
33.72,33.72,33.72,33.72
34.30,34.30,34.30,34.30
33.55,34.45,34.45,33.55
34.45,34.45,34.45,34.45
33.89,33.89,33.89,33.89
33.89,33.89,33.89,33.89
33.89,33.89,33.89,33.89
34.80,34.80,34.80,34.80
34.80,34.80,34.80,34.80
34.95,34.95,34.95,34.95
34.95,34.95,34.95,34.95
34.95,34.95,34.95,34.95
34.95,34.95,34.95,34.95
34.95,34.95,34.95,34.95
34.95,34.95,34.95,34.95
38.17,38.17,38.17,38.17
37.88,37.88,37.88,37.88
37.86,37.86,37.86,37.86
39.51,39.51,39.51,39.51
42.20,42.20,42.20,42.00
41.30,40.93,41.30,40.93
40.84,40.84,40.84,40.84
40.92,40.92,40.92,40.92
40.92,40.92,40.92,40.92
41.83,42.05,42.18,41.83
41.50,41.06,41.50,41.06
41.21,41.21,41.21,41.21
41.21,41.21,41.21,41.21
41.21,41.21,41.21,41.21
41.21,41.21,41.21,41.21
37.65,37.35,37.65,37.35
37.35,37.35,37.35,37.35
37.35,37.35,37.35,37.35
38.48,38.35,38.48,38.35
38.35,38.35,38.35,38.35
38.35,38.35,38.35,38.35
38.81,38.81,38.81,38.81
38.81,38.81,38.81,38.81
38.81,38.81,38.81,38.81
39.77,39.77,39.77,39.77
38.65,38.65,38.65,38.65
39.06,39.06,39.06,39.06
39.06,39.06,39.06,39.06
39.00,38.90,39.00,38.90
38.90,38.90,38.90,38.90
40.88,40.88,40.88,40.88
41.62,41.62,41.62,41.62
41.02,41.02,41.02,41.02
41.02,41.02,41.02,41.02
41.43,42.00,42.00,41.43
40.52,40.00,40.52,40.00
39.40,39.75,39.75,39.40
40.61,40.61,40.61,40.61
40.50,40.15,40.50,40.10
40.10,39.25,40.10,39.25
38.81,38.81,38.81,38.81
38.20,38.30,38.30,38.20
37.85,37.82,37.85,37.82
37.69,37.69,37.69,37.69
37.50,38.05,38.15,37.50
38.05,38.05,38.10,38.05
39.75,39.28,39.75,39.28
39.80,39.80,39.80,39.80
39.80,39.80,39.80,39.80
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
37.46,37.46,37.46,37.46
38.95,38.95,38.95,38.95
39.19,39.42,39.42,39.19
38.59,39.15,39.15,38.59
39.73,39.73,39.73,39.73
39.00,38.39,39.00,38.39
38.05,37.57,38.05,37.57
36.19,36.55,36.55,36.19
36.57,36.40,36.60,36.40
36.40,36.40,36.40,36.40
36.40,36.40,36.40,36.40
36.79,36.79,36.79,36.79
36.79,36.79,36.79,36.79
35.80,35.40,35.80,35.40
35.78,35.78,35.78,35.78
35.35,35.19,35.35,35.19
33.94,34.20,34.20,33.94
33.71,33.71,33.71,33.71
33.35,33.45,33.45,33.11
32.50,32.50,32.50,32.50
32.47,32.47,32.47,32.47
32.47,32.47,32.47,32.47
32.60,32.65,32.65,32.60
32.65,32.65,32.65,32.65
32.33,32.10,32.33,32.10
32.10,32.10,32.10,32.10
30.70,30.70,30.70,30.70
31.48,31.78,31.78,31.48
31.75,31.75,31.75,31.75
32.62,32.55,32.70,32.55
32.55,32.55,32.55,32.55
31.65,31.65,31.65,31.65
31.37,31.37,31.37,31.37
31.37,31.37,31.37,31.37
28.84,28.84,28.84,28.84
28.84,28.84,28.84,28.84
28.84,28.84,28.84,28.84
30.30,30.30,30.30,30.30
31.29,31.29,31.29,31.29
30.26,29.85,30.26,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
28.64,28.94,28.94,28.64
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
29.72,29.72,29.72,29.72
30.67,30.76,30.76,30.67
30.95,31.10,31.10,30.95
30.64,30.64,30.64,30.64
30.64,30.64,30.64,30.64
30.64,30.64,30.64,30.64
30.64,30.64,30.64,30.64
30.64,30.64,30.64,30.64
30.20,29.95,30.20,29.95
29.95,29.95,29.95,29.95
30.85,30.85,30.85,30.85
31.70,31.72,31.72,31.70
31.64,31.64,31.64,31.64
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.00,33.00,33.00,33.00
32.15,32.35,32.35,32.15
32.35,32.35,32.35,32.35
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.34,31.34,31.34,31.34
31.34,31.34,31.34,31.34
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
32.71,32.71,32.71,32.71
32.61,32.61,32.61,32.61
32.61,32.61,32.61,32.61
32.61,32.61,32.61,32.61
32.61,32.61,32.61,32.61
32.38,32.38,32.38,32.38
32.38,32.38,32.38,32.38
33.70,33.70,33.70,33.70
33.70,33.70,33.70,33.70
33.62,33.60,33.62,33.60
33.49,33.49,33.49,33.49
33.49,33.49,33.49,33.49
33.96,34.22,34.22,33.96
34.22,34.22,34.22,34.22
35.32,35.62,35.62,35.32
35.62,35.62,35.62,35.62
37.81,37.79,37.81,37.79
37.79,37.79,37.79,37.79
37.44,37.44,37.44,37.44
37.44,37.44,37.44,37.44
34.84,34.84,34.84,34.84
35.05,35.05,35.05,35.05
35.53,35.53,35.53,35.53
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.31,34.30,34.31,34.30
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.53,34.47,34.70,34.47
34.18,34.29,34.29,34.18
34.14,34.14,34.14,34.14
34.48,34.18,34.48,34.18
34.18,34.18,34.18,34.18
34.18,34.18,34.18,34.18
34.18,34.18,34.18,34.18
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
33.98,33.98,33.98,33.98
31.60,31.30,31.60,31.30
31.16,31.05,31.16,31.05
31.05,31.05,31.05,31.05
30.07,30.07,30.07,30.07
30.07,30.07,30.07,30.07
29.18,29.18,29.18,29.18
29.18,29.18,29.18,29.18
28.89,28.89,28.89,28.89
29.10,29.15,29.40,29.10
28.90,28.90,28.90,28.90
29.19,29.37,29.37,29.19
28.65,28.65,28.65,28.65
27.47,27.45,27.47,27.45
27.76,27.50,27.76,27.50
26.28,26.28,26.53,26.28
26.28,26.28,26.28,26.28
27.52,27.52,27.52,27.52
27.12,27.12,27.12,27.12
26.26,26.56,26.56,26.26
26.56,26.56,26.56,26.56
28.07,28.07,28.07,28.07
28.07,28.07,28.07,28.07
28.07,28.07,28.07,28.07
31.06,31.04,31.06,31.04
31.37,31.37,31.37,31.37
31.37,31.37,31.37,31.37
29.24,29.54,29.54,29.24
29.54,29.54,29.54,29.54
28.01,28.01,28.01,28.01
29.44,29.45,29.60,29.44
29.45,29.45,29.45,29.45
30.72,30.66,30.72,30.66
31.66,31.82,31.82,31.66
31.68,31.68,31.68,31.68
31.16,31.16,31.16,31.16
31.16,31.16,31.16,31.16
31.16,31.16,31.16,31.16
31.16,31.16,31.16,31.16
31.16,31.16,31.16,31.16
27.38,27.63,27.63,27.38
27.63,27.63,27.63,27.63
27.38,27.38,27.38,27.38
26.68,26.69,26.69,26.68
26.69,26.69,26.69,26.69
27.63,27.49,27.63,27.40
27.49,27.49,27.49,27.49
27.49,27.49,27.49,27.49
28.09,28.09,28.09,28.09
28.09,28.09,28.09,28.09
28.09,28.09,28.09,28.09
28.09,28.09,28.09,28.09
28.09,28.09,28.09,28.09
30.48,30.39,30.48,30.30
30.65,30.62,30.65,30.62
29.58,29.58,29.58,29.58
29.58,29.58,29.58,29.58
30.06,30.19,30.30,30.06
31.05,31.05,31.05,31.05
30.74,30.74,30.74,30.74
30.74,30.74,30.74,30.74
29.35,29.35,29.35,29.35
29.35,29.35,29.35,29.35
29.35,29.35,29.35,29.35
29.35,29.35,29.35,29.35
30.10,30.10,30.13,30.10
30.10,30.10,30.10,30.10
32.71,32.35,32.71,32.35
33.32,33.32,33.32,33.32
33.39,33.39,33.39,33.39
34.59,34.54,34.59,34.40
38.50,38.39,38.60,38.34
36.65,36.58,36.65,36.49
36.31,36.05,36.31,36.02
35.35,35.35,35.35,35.35
34.95,34.85,34.95,34.85
35.04,35.11,35.11,35.04
35.07,34.84,35.07,34.84
34.76,34.81,34.81,34.76
34.28,33.73,34.28,33.73
33.73,33.73,33.73,33.73
34.19,33.87,34.19,33.87
33.44,33.44,33.44,33.44
32.58,32.58,32.58,32.58
33.15,33.15,33.15,33.15
33.65,33.65,33.65,33.65
33.65,33.65,33.65,33.65
32.94,32.15,32.94,32.15
32.82,32.82,32.82,32.82
33.13,33.00,33.13,33.00
33.87,33.50,33.87,33.45
32.57,32.57,32.57,32.57
32.57,32.57,32.57,32.57
32.57,32.57,32.57,32.57
31.75,33.67,33.67,31.75
31.32,31.32,31.32,31.32
32.59,35.00,35.00,32.57
35.00,35.00,35.00,35.00
37.50,37.50,37.50,37.50
37.50,37.50,37.50,37.50
37.50,37.50,37.50,37.50
33.56,34.00,38.00,33.56
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
28.89,34.50,37.50,28.89
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
33.75,33.75,33.75,33.75
33.75,33.75,33.75,33.75
33.85,32.00,37.00,32.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
29.00,29.00,29.00,29.00
29.25,29.00,29.25,29.00
29.45,29.35,29.45,29.35
28.60,28.60,28.60,28.60
30.29,30.40,30.40,30.29
30.14,30.07,30.14,30.07
30.07,30.07,30.07,30.07
29.46,29.65,29.65,29.46
30.27,30.48,30.48,30.27
29.79,29.85,29.85,29.79
29.39,29.44,29.44,29.39
29.44,29.44,29.44,29.44
29.44,29.44,29.44,29.44
29.66,30.17,30.17,29.66
30.17,30.17,30.17,30.17
29.49,29.19,29.49,29.19
29.19,29.19,29.19,29.19
29.16,29.16,29.16,29.16
29.16,29.16,29.16,29.16
27.76,28.00,28.00,27.76
26.91,26.91,26.91,26.68
27.01,26.95,27.01,26.95
26.87,27.11,27.11,26.87
26.75,27.05,27.05,26.75
29.54,29.24,29.54,29.24
29.24,29.24,29.24,29.24
29.24,29.24,29.24,29.24
29.01,29.01,29.01,29.01
29.01,29.01,29.01,29.01
29.01,29.01,29.01,29.01
29.01,29.01,29.01,29.01
29.01,29.01,29.01,29.01
29.61,29.61,29.61,29.61
29.40,28.95,29.48,28.95
28.95,28.95,28.95,28.95
28.95,28.95,28.95,28.95
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.91,29.93,29.93,29.91
29.59,30.12,30.12,29.59
28.36,28.36,28.36,28.36
28.72,28.72,28.72,28.72
28.75,28.70,28.75,28.70
28.50,28.27,28.50,28.27
