COYN,COPsync,NASDAQ
5.00,4.76,5.00,4.76
4.80,4.80,4.80,4.80
5.00,5.00,5.00,5.00
N/A,N/A,N/A,N/A
5.00,5.00,5.00,5.00
5.40,5.45,5.45,5.40
5.25,5.25,5.25,5.25
N/A,N/A,N/A,N/A
5.25,5.20,5.25,5.20
5.00,5.00,5.45,5.00
5.50,5.05,5.50,5.05
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.45,5.45,5.45,5.45
5.45,5.50,5.50,5.00
5.50,5.50,5.50,5.50
5.25,5.50,5.50,5.25
5.50,5.50,5.50,4.76
5.42,5.45,5.45,5.42
5.16,5.12,5.45,5.12
N/A,N/A,N/A,N/A
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
5.00,5.45,5.45,5.00
5.50,5.00,5.95,4.65
5.50,5.00,5.50,5.00
N/A,N/A,N/A,N/A
5.00,5.00,5.00,5.00
5.48,5.00,5.48,5.00
5.48,5.00,5.48,5.00
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.48,5.49,5.49,5.04
5.25,5.50,5.50,4.60
5.50,5.50,5.50,5.50
4.85,5.00,5.05,4.70
N/A,N/A,N/A,N/A
4.99,5.50,5.50,4.99
4.90,4.75,4.90,4.75
5.45,5.45,5.45,5.45
5.45,5.00,5.45,4.75
5.00,5.00,5.00,5.00
5.50,4.75,5.50,4.75
4.75,5.45,5.45,4.75
5.88,5.50,5.88,5.42
5.50,5.25,5.50,5.25
5.52,5.52,5.52,5.52
5.75,5.84,5.88,5.50
6.00,5.95,6.00,5.00
6.00,6.00,6.00,6.00
5.94,6.00,6.00,5.94
N/A,N/A,N/A,N/A
5.02,5.02,5.02,5.02
5.94,5.00,5.95,5.00
5.91,5.26,5.91,5.26
N/A,N/A,N/A,N/A
5.70,5.94,5.94,5.50
5.90,5.95,5.98,4.75
N/A,N/A,N/A,N/A
5.85,5.85,5.85,5.85
5.95,5.84,6.25,5.10
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.14,4.76,5.14,4.76
5.50,4.82,5.50,4.82
5.50,5.00,5.50,5.00
5.50,5.00,5.94,5.00
5.25,5.25,5.25,5.25
5.00,5.00,5.00,5.00
N/A,N/A,N/A,N/A
5.00,5.73,5.73,5.00
5.50,5.52,5.52,5.50
5.65,5.00,5.65,5.00
5.00,5.24,5.24,4.85
4.80,5.24,5.24,4.80
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.52,5.52,5.52,5.52
N/A,N/A,N/A,N/A
5.48,4.85,5.50,4.85
5.50,4.80,5.50,4.80
4.90,4.90,4.90,4.90
N/A,N/A,N/A,N/A
5.50,4.95,5.50,4.95
4.50,5.50,5.50,4.50
4.75,5.50,5.50,4.75
5.00,5.00,5.50,4.75
4.75,4.50,4.75,4.50
4.45,4.45,5.00,4.45
4.45,4.25,4.45,4.18
4.10,4.50,5.45,3.00
5.45,5.45,5.45,5.45
5.45,5.45,5.45,5.45
3.50,5.45,5.45,3.50
5.45,5.50,5.50,4.50
4.50,4.50,4.50,3.56
5.00,4.50,5.00,4.50
5.00,4.50,5.00,4.50
4.19,5.30,5.30,4.19
N/A,N/A,N/A,N/A
5.00,5.00,5.00,5.00
5.50,5.50,5.50,5.50
N/A,N/A,N/A,N/A
5.00,4.50,5.00,4.50
5.00,4.95,5.00,4.95
N/A,N/A,N/A,N/A
5.00,5.00,5.00,5.00
5.00,4.52,5.00,4.52
4.52,4.52,4.90,4.52
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
4.50,4.32,4.95,4.25
4.50,4.75,4.75,4.50
4.75,4.75,4.75,4.50
N/A,N/A,N/A,N/A
4.95,5.00,5.00,4.95
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
4.26,4.26,4.26,4.26
4.26,5.00,5.00,4.26
4.30,5.00,5.00,4.30
4.26,5.00,5.00,4.26
5.00,5.00,5.00,4.25
4.99,5.00,5.00,4.99
5.00,5.00,5.00,3.50
4.99,4.99,4.99,4.99
4.50,4.15,4.50,4.15
N/A,N/A,N/A,N/A
4.15,4.99,4.99,4.15
4.99,4.99,4.99,4.99
4.99,4.99,4.99,4.99
4.15,4.99,4.99,4.15
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
4.50,4.50,4.50,4.50
4.98,4.98,4.98,4.98
4.54,4.99,4.99,4.50
N/A,N/A,N/A,N/A
4.99,4.80,4.99,4.50
4.54,4.50,4.95,4.50
4.50,4.50,4.50,4.50
4.25,4.15,4.25,4.15
4.25,4.15,4.25,4.15
4.15,4.15,4.16,4.15
N/A,N/A,N/A,N/A
4.25,4.50,4.50,4.05
4.50,4.50,4.50,4.50
4.25,4.18,4.25,4.18
4.18,4.10,4.18,4.10
4.05,4.05,4.05,4.05
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
4.45,4.45,4.45,4.45
4.50,4.05,4.50,4.05
3.50,4.25,4.25,3.50
4.05,4.00,4.05,4.00
4.25,4.25,4.25,4.25
4.50,4.95,4.95,3.65
4.95,4.95,4.95,4.95
4.01,4.99,4.99,4.01
4.50,4.75,5.00,4.50
4.50,4.50,4.50,4.50
4.75,5.00,5.00,4.75
5.02,5.00,5.05,4.80
N/A,N/A,N/A,N/A
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
5.00,5.00,5.00,4.14
4.50,5.00,5.00,4.12
4.12,4.10,5.00,4.10
N/A,N/A,N/A,N/A
4.10,4.10,4.10,4.10
4.25,4.25,4.25,4.25
4.25,4.99,4.99,4.25
5.00,4.25,5.00,4.25
N/A,N/A,N/A,N/A
4.10,4.10,4.10,4.10
5.00,5.00,5.00,5.00
4.00,4.50,4.50,4.00
4.17,4.17,4.17,4.17
N/A,N/A,N/A,N/A
5.00,5.00,5.00,4.17
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.00,5.00,5.00,5.00
4.97,4.97,4.97,4.97
N/A,N/A,N/A,N/A
4.97,4.50,5.00,4.50
N/A,N/A,N/A,N/A
5.00,4.90,5.00,4.90
4.90,4.50,5.50,4.50
5.50,4.75,5.50,4.75
5.00,5.00,5.00,5.00
5.00,5.50,5.50,5.00
4.76,4.76,4.76,4.76
5.00,5.24,5.24,5.00
5.00,5.00,5.00,5.00
N/A,N/A,N/A,N/A
4.75,5.00,5.00,4.75
4.50,5.25,5.25,4.50
5.25,5.10,5.25,5.10
N/A,N/A,N/A,N/A
4.63,4.63,4.63,4.63
5.50,5.50,5.50,4.52
5.00,5.50,5.50,5.00
5.50,5.50,5.50,5.50
5.00,6.00,6.00,5.00
6.00,7.10,7.10,5.50
7.50,6.56,7.50,6.26
6.60,6.50,7.50,6.45
6.25,6.50,6.50,6.25
6.25,6.75,7.50,6.25
7.49,7.25,7.50,7.00
7.50,7.00,7.50,6.50
6.75,6.75,6.75,6.75
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.06,7.25,7.06
7.00,7.25,7.25,7.00
6.25,6.50,6.50,6.25
7.25,7.25,7.25,7.25
6.00,7.25,7.25,6.00
7.45,7.45,7.45,7.45
7.45,7.45,7.45,7.45
7.44,6.50,7.44,6.00
6.50,6.50,6.50,6.50
N/A,N/A,N/A,N/A
6.50,6.50,6.50,6.50
6.00,6.60,6.60,6.00
6.65,6.15,6.65,6.00
6.10,7.20,7.20,6.10
7.20,7.20,7.20,6.10
7.00,7.00,7.00,7.00
6.10,7.45,7.45,6.10
7.45,7.25,7.45,6.75
7.25,7.25,7.25,7.25
7.25,7.00,7.25,7.00
7.50,7.00,7.50,7.00
7.00,7.00,7.00,7.00
7.25,7.45,7.45,7.25
7.45,7.50,7.75,7.45
7.50,7.50,7.50,7.35
7.75,7.50,8.00,7.50
7.85,8.00,8.00,7.75
8.00,7.90,8.00,7.50
8.00,8.00,8.50,8.00
8.00,8.24,8.24,7.00
8.24,7.50,8.24,7.50
7.50,8.00,9.50,7.50
7.50,8.00,9.50,7.50
8.25,9.74,10.00,8.25
9.80,9.75,10.00,8.25
12.50,8.50,12.50,7.55
8.50,8.50,8.50,8.25
8.50,8.26,9.80,8.25
9.76,9.80,9.80,9.76
9.75,9.50,9.75,9.50
10.00,9.75,10.50,9.50
9.25,9.75,10.00,9.25
10.00,9.50,10.00,9.50
9.75,10.00,10.00,9.00
10.50,9.00,10.50,9.00
10.00,9.75,10.00,9.50
9.95,10.00,10.05,7.60
9.50,9.50,9.50,8.00
8.50,9.00,9.00,8.50
9.36,8.00,9.45,8.00
9.45,9.45,9.45,9.45
9.45,9.50,9.50,9.00
9.50,9.50,9.50,9.42
8.30,10.00,10.00,8.30
10.00,10.00,10.00,9.50
10.00,10.00,10.00,8.61
9.75,9.75,9.75,9.75
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,10.00,10.00,9.50
10.00,10.00,10.00,10.00
9.92,10.00,10.00,9.92
10.00,10.00,10.00,9.62
10.00,10.00,10.00,10.00
10.00,9.26,10.00,9.26
10.00,10.00,10.00,10.00
10.00,10.50,10.50,10.00
10.50,10.50,10.50,10.25
10.50,11.00,11.00,10.00
12.00,12.50,12.50,11.50
12.50,11.50,12.50,11.50
15.85,12.50,18.62,11.45
13.45,14.25,14.95,12.50
14.50,16.00,17.45,13.50
16.25,21.50,23.00,16.25
21.75,21.50,21.75,19.75
21.55,21.50,22.50,20.25
22.50,22.00,22.50,21.00
22.00,19.00,22.00,18.00
19.00,17.00,19.00,16.50
17.25,16.50,17.50,16.00
15.00,15.00,16.50,15.00
15.25,17.50,17.50,15.22
17.25,17.60,17.90,17.20
17.90,21.25,22.50,17.90
22.00,20.45,22.00,20.00
20.45,20.00,20.45,18.50
20.00,21.50,22.00,20.00
21.00,20.94,21.50,19.02
20.74,22.94,25.00,20.55
25.00,22.00,25.00,21.88
23.90,22.00,23.90,21.50
22.25,22.85,23.00,22.00
22.50,22.50,22.50,22.20
22.50,23.00,23.00,22.20
23.00,22.76,23.75,22.76
24.00,23.00,24.00,22.00
23.75,23.50,25.00,22.50
23.50,23.75,23.88,23.50
23.50,22.75,24.00,22.00
23.50,21.74,23.50,20.00
20.76,22.45,22.45,20.76
21.06,22.50,22.50,21.05
23.00,22.00,23.00,21.50
21.00,22.00,22.00,21.00
22.50,21.00,22.50,20.52
21.50,22.00,22.00,21.00
22.25,21.02,23.00,21.00
22.00,22.00,22.00,21.25
21.12,21.35,21.75,21.02
21.02,19.75,21.26,19.50
19.75,19.75,20.98,19.75
20.00,20.25,21.50,20.00
20.00,20.50,20.50,20.00
21.50,21.00,21.50,21.00
21.85,20.25,21.85,20.25
20.37,20.00,24.90,20.00
20.00,19.00,20.00,19.00
20.00,20.25,21.50,20.00
20.50,20.50,21.00,20.50
20.50,21.50,22.50,20.50
22.50,19.00,22.50,19.00
22.50,21.50,22.50,20.05
22.50,22.50,22.50,20.06
22.50,20.50,22.50,20.00
19.62,20.00,20.50,19.50
19.52,20.00,20.38,19.52
20.38,20.00,20.38,20.00
20.00,20.00,20.00,20.00
20.50,20.50,20.50,20.45
20.00,20.00,22.00,20.00
20.15,21.50,21.50,20.00
21.50,21.50,21.50,21.50
21.50,20.50,21.50,20.50
20.50,21.50,21.50,20.50
20.88,18.50,20.88,14.50
18.50,18.74,18.74,18.50
19.00,20.00,21.38,19.00
20.05,19.50,20.50,19.50
20.24,19.00,20.25,18.45
20.25,20.38,20.50,19.25
20.75,20.50,20.75,20.50
20.50,20.50,20.50,20.50
17.25,20.00,20.00,17.25
20.00,19.00,20.00,19.00
17.26,19.50,19.50,17.26
20.00,19.50,20.00,19.50
19.50,19.50,19.50,18.13
20.00,20.00,20.00,17.50
17.50,19.98,19.98,17.50
19.00,17.50,19.00,17.50
18.75,18.50,19.50,17.50
18.50,18.00,18.50,18.00
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
N/A,N/A,N/A,N/A
19.25,18.99,19.25,17.50
18.99,18.99,18.99,17.78
18.50,18.50,18.50,18.00
19.12,21.50,22.00,18.05
21.60,20.25,21.60,19.60
20.75,20.75,20.75,20.75
20.75,22.00,22.00,20.00
21.50,20.49,21.50,19.50
20.96,20.00,20.96,20.00
21.00,21.00,21.00,19.51
20.99,21.00,21.00,19.50
21.00,21.00,21.00,21.00
21.00,19.50,21.00,19.50
19.50,20.00,21.50,19.50
20.75,20.75,20.75,20.75
20.75,19.50,20.75,19.50
20.25,19.75,21.00,19.75
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.25,19.55,21.00,19.50
19.60,20.00,20.00,19.50
20.00,21.00,21.00,19.50
21.00,21.00,21.00,19.50
21.00,21.00,21.00,19.50
21.00,20.00,21.00,20.00
21.00,20.00,21.00,19.00
20.00,20.37,20.37,19.00
19.00,20.36,20.37,18.50
20.36,20.36,20.36,20.36
19.00,20.36,20.36,18.00
20.36,20.36,20.36,19.50
20.36,20.36,20.36,19.50
19.76,19.50,19.88,19.50
19.50,20.36,20.36,19.50
18.50,19.00,19.00,18.00
18.50,18.95,19.00,18.50
19.00,18.50,19.00,18.50
18.45,18.60,19.00,18.45
18.60,20.00,20.00,18.60
20.00,20.00,20.00,18.10
20.00,20.00,20.00,18.30
18.50,19.00,20.00,18.50
18.75,18.75,18.75,18.75
18.50,19.95,19.95,18.50
19.00,18.90,19.00,18.20
18.90,18.50,19.00,18.50
18.70,18.75,18.75,18.00
18.50,18.50,18.50,18.50
19.00,19.75,19.75,19.00
19.50,18.00,19.50,18.00
18.00,19.50,19.50,18.00
19.00,18.25,19.00,18.00
18.25,18.75,19.50,18.25
19.00,19.00,19.25,19.00
19.25,19.00,19.25,19.00
19.25,19.25,19.25,19.25
19.25,18.50,19.25,18.00
18.70,18.75,18.75,18.70
18.75,19.25,19.25,18.70
18.70,19.00,19.25,18.70
18.70,18.38,18.70,18.00
18.75,18.75,18.75,18.75
N/A,N/A,N/A,N/A
18.72,18.00,18.75,18.00
18.00,14.40,18.00,11.00
13.25,14.12,14.12,13.00
12.50,12.75,13.50,11.50
12.75,11.50,13.50,11.50
11.50,8.25,11.75,6.50
9.00,9.25,10.00,9.00
10.00,6.88,10.00,4.28
7.00,8.95,10.00,7.00
8.95,8.00,8.95,7.50
8.95,8.50,9.05,8.00
9.05,10.00,10.00,9.05
10.50,10.00,10.50,9.81
10.00,10.00,11.00,10.00
10.50,10.00,11.00,9.75
10.00,9.50,10.00,9.50
9.50,11.35,11.35,9.50
11.35,11.00,11.50,10.98
11.00,11.00,11.00,10.50
11.00,11.50,11.85,10.75
11.50,10.02,14.88,10.02
10.00,11.00,11.74,10.00
11.49,9.50,11.49,9.50
10.74,10.24,10.74,9.50
10.24,11.74,11.74,10.24
10.00,10.00,10.50,9.50
N/A,N/A,N/A,N/A
9.00,10.00,10.50,9.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.50,9.38
9.99,9.00,10.00,9.00
9.00,9.50,9.50,9.00
9.50,10.00,10.50,9.50
10.24,10.24,10.24,10.24
10.25,10.00,10.25,10.00
10.25,11.50,12.00,10.25
11.50,10.50,11.50,10.50
10.00,10.00,10.00,10.00
10.00,10.24,11.02,10.00
11.00,9.75,12.00,9.50
9.74,9.25,9.75,9.25
9.75,9.75,9.76,9.75
9.50,9.40,10.00,9.40
9.50,9.50,9.50,9.50
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.50
10.00,11.50,11.50,10.00
11.00,11.00,11.00,11.00
11.00,11.00,11.50,11.00
11.00,11.00,11.00,11.00
11.00,10.50,11.00,10.50
9.70,9.50,9.70,9.02
9.68,8.50,9.68,8.50
9.25,9.00,9.50,9.00
9.50,9.50,9.62,8.75
9.00,9.50,9.50,9.00
9.50,9.50,9.50,9.50
N/A,N/A,N/A,N/A
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.00,10.00,10.00,9.00
10.00,9.00,10.00,9.00
9.50,9.75,10.00,9.00
10.00,10.50,11.00,9.00
11.00,9.50,11.00,9.50
9.75,9.50,9.75,9.50
9.50,8.50,9.50,8.50
9.38,9.25,9.38,9.25
9.00,9.50,9.50,8.50
N/A,N/A,N/A,N/A
9.50,9.50,9.50,9.50
N/A,N/A,N/A,N/A
9.25,9.25,9.25,9.25
nan,9.50,nan,9.50
9.50,9.50,9.50,9.50
8.76,8.55,8.97,8.55
8.70,9.50,9.50,8.70
8.75,8.56,9.50,8.56
9.25,9.25,9.25,9.25
9.00,9.25,9.25,9.00
9.25,9.25,9.25,9.25
9.25,9.13,9.25,9.00
9.12,9.19,9.19,9.12
9.25,9.25,9.25,9.25
9.25,9.12,9.25,9.12
9.02,9.02,9.02,9.02
9.02,9.00,9.02,9.00
8.68,8.68,8.68,8.68
8.88,9.00,9.00,8.88
9.00,9.00,9.00,9.00
9.00,8.99,9.00,7.50
8.99,7.50,8.99,7.50
8.99,8.00,8.99,8.00
8.86,8.86,8.86,8.86
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.40
8.40,8.50,8.50,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.50,8.50,8.50,8.40
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.00,9.00,9.00,8.00
9.50,8.50,9.50,8.50
8.75,8.00,8.75,8.00
8.49,8.50,8.50,8.49
8.50,8.49,8.50,8.49
8.70,8.50,8.75,8.05
8.50,8.50,8.50,8.50
8.25,8.50,8.50,8.25
8.70,8.50,8.70,8.50
N/A,N/A,N/A,N/A
8.00,8.25,8.25,8.00
8.25,8.25,8.25,8.25
8.02,8.25,8.25,8.00
8.00,9.00,9.00,8.00
8.50,8.50,8.50,8.50
8.50,7.88,8.50,7.50
7.75,8.38,8.38,7.75
8.50,8.50,8.50,8.50
N/A,N/A,N/A,N/A
7.75,7.76,8.50,7.75
7.76,8.50,8.50,7.76
8.50,8.50,8.50,8.50
8.48,8.88,8.88,8.48
8.88,9.00,9.00,8.64
9.50,8.50,9.50,8.50
8.98,8.98,8.98,8.98
8.98,8.50,8.98,8.25
8.50,8.50,8.50,8.50
8.25,8.45,8.45,7.76
8.50,8.45,8.50,8.40
8.45,8.45,8.45,7.60
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
7.75,7.76,7.76,7.75
7.75,7.75,7.75,7.75
N/A,N/A,N/A,N/A
8.45,8.45,8.45,8.45
8.44,8.44,8.44,8.44
8.44,8.00,8.44,8.00
8.25,8.00,8.26,8.00
8.00,8.40,8.75,7.50
N/A,N/A,N/A,N/A
8.75,8.10,8.75,8.00
8.10,8.10,8.10,8.10
N/A,N/A,N/A,N/A
8.00,8.00,8.00,8.00
7.65,7.20,7.65,4.11
7.75,7.00,7.75,7.00
7.74,7.74,7.74,7.74
7.45,7.45,7.45,7.00
N/A,N/A,N/A,N/A
7.00,6.35,7.00,6.35
6.34,6.15,6.35,6.15
N/A,N/A,N/A,N/A
6.60,6.50,6.60,6.25
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
6.90,7.10,7.70,6.90
6.50,5.80,6.50,5.70
5.75,4.55,5.75,4.55
4.35,4.75,4.75,4.35
4.50,4.50,4.50,4.10
4.50,4.50,4.50,4.50
2.50,2.70,2.85,2.30
2.80,2.70,2.80,2.52
2.67,2.70,2.75,2.45
2.80,2.45,2.80,2.39
2.45,2.28,2.50,2.20
2.44,2.50,2.53,2.10
2.50,2.48,2.55,2.40
2.60,2.45,2.69,2.45
2.56,2.60,2.80,2.55
2.41,2.69,2.84,2.40
2.56,2.61,2.74,2.56
2.50,2.58,2.69,2.50
2.75,2.57,2.75,2.55
2.55,2.55,2.85,2.51
2.55,2.50,2.60,2.42
2.52,2.55,2.60,2.45
2.50,2.47,2.55,2.41
2.45,2.25,2.45,2.09
2.20,2.15,2.30,2.12
2.24,2.16,2.30,2.01
2.15,2.25,2.47,2.07
2.34,2.14,2.35,2.05
2.07,2.20,2.20,1.85
2.26,2.15,2.26,2.03
2.18,1.66,2.24,1.66
1.72,1.69,1.79,1.44
1.60,1.54,1.69,1.46
1.61,2.15,2.18,1.55
2.14,2.19,2.30,1.91
2.24,2.18,2.35,2.10
2.19,2.19,2.34,2.10
2.25,2.24,2.25,1.94
1.99,2.06,2.10,1.82
1.78,1.99,2.09,1.78
2.10,2.09,2.10,1.95
2.10,2.22,2.36,2.10
2.20,2.09,2.25,2.06
2.13,1.80,2.21,1.58
1.92,1.64,1.92,1.48
1.58,1.60,1.83,1.49
1.57,1.58,1.86,1.56
1.78,1.87,2.10,1.66
1.92,1.74,1.92,1.55
1.94,1.77,1.94,1.57
1.82,1.71,1.83,1.58
1.73,1.75,1.78,1.66
1.68,1.84,1.84,1.66
1.80,1.88,1.89,1.68
1.80,1.70,1.88,1.60
1.93,1.72,1.93,1.60
1.65,1.66,1.78,1.65
1.75,1.76,1.82,1.73
1.82,1.83,1.92,1.76
1.90,2.01,2.15,1.88
2.06,2.02,2.16,1.92
2.14,2.05,2.14,1.91
2.01,1.91,2.01,1.85
1.89,1.77,1.91,1.75
1.74,1.67,1.77,1.67
2.03,1.71,2.03,1.65
1.79,1.77,1.79,1.70
1.89,1.81,1.90,1.81
2.00,1.72,2.03,1.50
1.72,1.66,1.72,1.54
1.74,1.82,1.85,1.38
1.88,1.72,1.98,1.63
1.67,1.69,1.79,1.65
1.66,1.66,1.69,1.63
1.73,1.77,1.78,1.73
1.71,1.70,1.81,1.62
1.72,1.62,1.72,1.62
1.74,1.57,1.74,1.57
1.65,1.72,1.74,1.65
1.79,1.76,1.80,1.75
1.80,1.65,1.80,1.65
1.63,1.66,1.72,1.63
1.69,1.78,1.78,1.44
1.70,1.64,1.83,1.64
1.64,1.58,1.67,1.55
1.56,1.53,1.57,1.53
1.68,1.61,1.68,1.54
1.70,1.70,1.70,1.70
1.69,1.69,1.78,1.69
1.75,1.75,1.75,1.73
1.80,1.82,1.84,1.76
1.81,1.84,1.86,1.77
1.82,1.78,1.82,1.77
1.92,1.84,1.95,1.79
1.90,1.98,2.03,1.80
1.95,1.95,2.02,1.85
2.05,1.86,2.06,1.76
1.90,1.85,1.91,1.80
1.91,1.84,1.91,1.84
1.84,1.84,1.93,1.71
1.80,1.74,1.81,1.74
1.74,1.70,1.74,1.62
1.70,1.80,1.80,1.70
1.87,1.87,1.87,1.87
1.87,1.75,1.87,1.74
2.00,1.87,2.02,1.80
1.82,1.81,1.83,1.80
1.86,1.86,1.86,1.81
1.90,1.88,1.98,1.88
2.17,1.97,2.66,1.95
2.08,1.90,2.08,1.86
1.94,1.84,1.94,1.76
1.83,1.86,1.92,1.78
1.85,1.93,1.93,1.79
1.89,1.93,1.93,1.86
1.86,1.86,1.93,1.85
1.85,1.89,1.94,1.85
1.95,1.82,1.95,1.77
1.84,1.85,1.85,1.84
1.85,1.89,1.93,1.85
1.87,1.93,1.93,1.85
1.87,1.78,1.87,1.78
1.78,1.75,1.89,1.75
1.75,1.95,1.95,1.70
1.95,1.70,1.95,1.68
1.66,1.76,1.78,1.66
1.77,1.73,1.88,1.68
1.75,1.96,2.18,1.68
1.99,1.96,2.15,1.83
2.06,1.86,2.06,1.86
1.92,1.90,1.99,1.86
1.96,1.89,1.96,1.86
1.86,1.82,1.98,1.78
1.79,1.83,1.84,1.75
1.83,1.74,1.84,1.74
1.90,1.76,1.90,1.74
1.74,1.80,1.81,1.62
1.83,1.75,1.83,1.66
1.66,1.80,1.80,1.66
1.69,1.79,1.79,1.69
1.69,1.71,1.73,1.69
1.70,1.70,1.77,1.69
1.74,1.80,1.80,1.69
1.79,1.74,1.79,1.70
1.79,1.45,1.80,1.45
1.56,1.43,1.71,1.40
1.50,1.36,1.52,1.18
1.29,1.30,1.50,1.25
1.31,1.21,1.42,1.15
1.17,1.14,1.18,1.07
1.35,1.27,2.40,1.15
1.48,1.42,1.48,1.33
1.42,1.38,1.49,1.35
1.40,1.33,1.45,1.29
1.32,1.35,1.36,1.30
1.35,1.27,1.35,1.15
1.26,1.26,1.34,1.22
1.26,1.25,1.34,1.21
1.28,1.22,1.28,1.20
1.26,1.32,1.55,1.20
1.36,1.24,1.39,1.21
1.26,1.38,1.41,1.24
1.42,1.34,1.45,1.32
1.38,1.30,1.39,1.27
1.31,1.29,1.43,1.29
1.33,1.41,1.49,1.24
1.37,1.30,1.45,1.30
1.38,1.34,1.48,1.33
1.38,1.53,1.75,1.38
1.52,1.45,1.56,1.35
1.48,1.43,1.50,1.39
1.43,1.42,1.43,1.37
1.42,1.47,1.53,1.42
1.45,1.41,1.57,1.40
1.51,1.53,1.65,1.48
1.63,1.61,1.85,1.51
1.63,1.67,1.67,1.55
1.67,1.58,1.67,1.50
1.60,1.58,1.63,1.53
1.57,1.48,1.57,1.43
1.48,1.47,1.48,1.40
1.46,1.51,1.59,1.37
1.53,1.50,1.55,1.45
1.56,1.49,1.60,1.40
1.51,1.48,1.53,1.40
1.44,1.50,1.51,1.43
1.50,1.52,1.65,1.50
1.51,1.53,1.59,1.51
1.51,1.52,1.57,1.47
1.57,1.56,1.57,1.50
1.52,1.55,1.55,1.46
1.51,1.55,1.55,1.46
1.52,1.53,1.55,1.41
1.50,1.46,1.54,1.41
1.46,1.48,1.49,1.44
1.41,1.46,1.46,1.40
1.43,1.40,1.45,1.40
1.40,1.27,1.45,1.12
1.29,1.30,1.35,1.29
1.31,1.28,1.35,1.25
1.34,1.25,1.48,1.25
1.29,1.13,1.29,1.08
1.15,1.12,1.21,1.09
1.11,1.06,1.15,1.00
1.00,1.02,1.09,1.00
1.03,1.04,1.06,1.01
1.07,1.00,1.07,1.00
0.98,1.00,1.16,0.96
0.99,1.08,1.10,0.84
1.10,1.13,1.15,1.05
1.11,1.00,1.11,1.00
1.10,1.00,1.10,0.98
0.98,0.93,1.00,0.90
0.90,0.88,0.93,0.85
0.89,0.85,0.90,0.85
0.83,0.84,0.90,0.83
0.85,0.94,0.94,0.84
0.94,0.93,0.94,0.83
0.90,0.89,0.95,0.87
0.90,0.86,0.90,0.86
0.84,0.86,0.88,0.75
0.86,0.89,0.93,0.86
0.95,0.86,0.95,0.86
0.87,0.81,0.90,0.80
0.83,0.80,0.86,0.78
0.80,0.75,0.82,0.75
0.75,0.76,0.82,0.63
0.74,0.70,0.76,0.59
0.69,0.74,0.75,0.68
0.74,0.71,0.74,0.70
0.71,0.74,0.74,0.70
0.75,0.70,0.75,0.68
0.70,0.70,0.70,0.68
0.68,0.85,1.10,0.68
0.82,0.78,0.85,0.74
0.78,0.85,0.86,0.78
0.82,0.83,0.98,0.75
0.80,0.78,0.80,0.76
0.82,0.76,0.82,0.71
0.78,0.71,0.78,0.70
0.72,0.69,0.72,0.66
0.71,0.70,0.71,0.64
0.71,0.71,0.74,0.68
0.72,0.75,0.85,0.72
0.90,0.78,0.90,0.73
0.82,0.94,1.05,0.82
0.96,0.85,1.00,0.82
0.88,0.88,0.95,0.85
0.95,0.87,0.95,0.83
0.88,0.82,0.90,0.82
0.85,0.82,0.86,0.82
0.86,0.82,0.88,0.82
0.84,0.84,0.84,0.82
0.86,0.89,0.89,0.84
0.90,0.89,0.94,0.89
0.87,0.89,0.94,0.84
1.00,0.91,1.00,0.89
0.94,0.91,0.94,0.91
0.93,0.92,0.94,0.92
0.96,0.95,0.96,0.94
0.95,1.00,1.06,0.95
1.05,1.10,1.10,0.91
1.10,1.05,1.10,1.00
1.05,1.00,1.06,0.96
1.04,0.95,1.04,0.95
1.03,0.92,1.03,0.92
0.92,0.92,0.96,0.92
0.93,0.92,1.00,0.92
0.94,0.97,1.01,0.94
0.98,1.01,1.04,0.98
1.04,1.00,1.04,0.93
1.00,0.98,1.00,0.93
1.00,0.98,1.00,0.95
0.95,0.97,0.98,0.92
1.00,0.90,1.05,0.90
0.92,1.02,1.09,0.92
