APDN,Applied DNA Sciences Inc - Common Stock,NASDAQ
13.96,13.80,14.34,13.51
13.77,13.59,13.92,13.20
13.36,12.90,13.44,12.55
12.90,13.05,13.20,12.81
13.14,12.73,13.20,12.66
12.72,12.72,12.90,12.63
12.69,12.54,12.72,12.13
12.38,12.18,12.59,12.00
12.21,11.94,12.54,11.77
11.94,12.00,12.54,11.70
12.06,11.99,12.36,11.97
11.69,12.00,12.30,11.69
12.21,11.79,12.36,11.61
11.80,11.58,11.97,10.86
11.25,10.80,11.58,10.80
11.40,10.80,11.52,10.53
10.86,10.80,11.16,10.51
10.68,10.50,10.80,10.32
10.26,10.44,10.80,10.26
10.51,11.55,11.55,10.23
11.40,10.50,12.00,10.32
10.81,10.74,12.00,10.57
10.74,10.98,11.70,10.74
10.86,11.70,11.70,10.86
11.70,11.82,11.94,11.16
11.17,11.40,11.82,11.16
10.92,10.63,11.40,10.63
10.67,10.59,10.80,10.15
10.38,10.74,10.80,10.08
10.68,10.20,10.86,10.20
10.32,9.78,10.43,9.61
9.61,10.20,10.20,9.24
9.87,10.02,10.08,9.13
10.02,9.13,10.05,9.09
9.17,8.58,9.29,8.40
8.49,8.94,9.24,8.46
9.15,8.79,9.30,8.40
8.68,8.56,8.79,8.10
8.50,8.19,8.58,8.12
8.19,8.34,8.49,8.16
8.76,8.70,8.88,8.10
8.64,8.28,9.42,8.28
8.46,8.26,9.00,8.20
8.40,7.80,8.67,7.80
8.30,7.71,8.30,7.50
8.04,7.89,8.40,7.86
7.99,7.51,8.28,7.51
7.54,7.60,7.92,7.26
7.62,7.98,8.10,7.56
8.10,7.66,8.52,7.27
7.51,8.34,8.34,7.45
8.13,8.28,8.40,7.86
8.39,8.10,8.39,7.74
8.22,7.62,8.22,7.40
7.58,7.68,7.80,7.44
7.92,7.80,8.34,7.62
7.77,7.88,8.16,7.38
7.80,7.50,7.92,7.35
7.80,7.33,8.04,7.32
7.68,7.38,7.80,7.32
7.79,7.56,7.79,7.51
7.74,7.31,7.74,7.20
7.52,7.38,7.74,6.72
7.23,7.50,7.80,6.66
8.11,7.23,8.34,6.96
7.44,7.14,7.56,6.72
7.14,7.12,7.38,6.78
7.29,7.20,7.44,7.14
7.44,7.38,7.50,7.29
7.39,7.32,7.50,7.14
7.35,6.78,7.50,6.66
6.78,6.36,6.84,5.94
6.51,6.13,6.60,6.12
6.30,6.02,6.48,6.00
6.09,5.88,6.30,5.88
6.03,5.40,6.30,5.04
5.40,5.70,6.18,5.17
5.96,6.06,7.20,5.49
6.42,5.82,6.68,5.70
6.56,5.94,6.56,5.76
5.91,5.64,6.24,5.47
5.93,5.70,6.42,5.61
5.91,5.70,6.18,5.70
5.91,5.56,5.94,5.49
5.67,5.58,6.06,5.52
5.65,5.31,5.81,5.10
5.36,5.32,5.93,5.16
5.22,5.76,5.82,5.04
5.82,5.82,5.99,5.76
5.88,5.97,6.24,5.83
5.95,6.90,6.90,5.95
7.33,8.19,8.52,7.14
8.53,7.20,8.67,6.90
7.26,6.60,7.26,6.36
7.02,6.84,7.14,6.42
6.97,7.20,7.38,6.81
7.59,7.80,7.86,7.20
7.80,8.04,8.40,7.50
8.01,7.92,8.04,7.35
7.92,7.80,7.92,7.50
7.84,7.67,7.89,7.32
7.50,7.50,7.80,7.21
7.92,7.32,8.07,7.20
7.50,7.65,7.74,7.21
7.50,7.44,7.56,7.20
7.34,6.60,7.44,6.31
6.60,6.60,6.90,6.07
6.57,6.81,6.90,6.36
6.85,7.50,7.68,6.63
7.74,7.20,7.80,7.20
7.20,6.79,7.26,6.60
6.78,7.08,7.13,6.60
7.08,7.15,7.31,6.73
7.25,7.20,7.40,6.96
7.20,6.90,7.20,6.90
7.05,6.66,7.05,6.64
6.76,6.66,7.20,6.63
6.66,6.60,6.84,6.47
6.96,6.96,7.38,6.90
7.21,7.02,7.21,6.99
7.05,6.85,7.14,6.72
7.08,6.97,7.13,6.88
7.14,6.85,7.14,6.84
6.92,7.13,7.13,6.72
7.10,7.49,7.50,6.96
7.51,8.16,8.22,7.50
8.45,8.70,8.70,8.23
8.73,9.12,9.30,8.53
9.56,10.20,10.79,9.30
11.07,10.80,11.34,10.50
10.95,9.65,10.95,9.36
9.67,9.90,10.05,9.60
9.66,10.14,10.14,9.66
10.05,8.10,10.13,6.93
8.30,8.40,8.55,7.33
8.82,8.94,9.06,8.70
9.54,9.57,10.02,9.01
9.73,9.09,10.20,8.76
9.28,9.48,9.48,8.73
9.45,9.76,9.78,9.00
9.88,9.24,9.88,8.82
9.17,8.94,9.33,8.94
8.99,8.88,9.00,8.70
8.94,8.88,9.00,8.70
8.85,8.93,9.00,8.70
8.98,8.70,9.00,8.70
9.12,9.30,9.30,8.82
9.24,9.24,9.42,8.83
8.85,8.83,9.09,8.82
8.81,9.15,9.54,8.70
9.10,9.30,9.48,8.83
9.27,9.36,9.60,8.70
9.46,9.30,9.60,9.00
9.30,9.12,9.48,9.00
9.03,8.82,9.12,8.76
9.09,8.88,9.09,8.70
8.85,8.40,9.00,8.40
9.00,8.52,9.24,8.40
8.91,8.10,8.94,8.10
8.28,8.28,8.46,8.10
8.34,8.56,8.57,7.86
9.33,8.57,9.56,8.34
8.67,9.24,9.30,8.37
9.90,9.90,9.91,9.43
9.96,9.70,10.20,9.49
9.90,9.83,10.20,9.60
10.35,9.48,10.80,9.30
9.18,8.58,9.30,8.34
8.64,8.22,8.88,8.22
8.31,8.46,8.97,8.22
8.71,8.46,8.96,8.40
8.76,8.47,9.00,8.43
8.94,8.92,9.23,8.47
9.21,8.98,9.42,8.91
8.99,9.24,9.30,8.99
9.21,8.84,9.24,8.84
8.96,8.40,8.96,8.40
8.46,8.44,8.54,8.40
8.42,8.46,8.76,8.40
8.67,8.41,8.67,8.40
8.49,8.40,8.58,8.40
8.42,8.40,8.45,8.25
8.39,8.16,8.40,8.10
8.34,8.17,8.34,8.10
8.84,8.20,8.87,8.13
8.71,8.52,8.71,8.20
8.61,8.41,8.82,8.41
8.41,8.40,8.51,8.37
8.48,8.34,8.48,8.31
8.30,8.16,8.39,8.10
8.13,7.26,8.30,7.21
7.26,7.23,7.49,7.20
7.22,7.62,8.03,7.21
7.62,7.38,7.80,7.38
7.44,8.10,8.10,7.21
8.16,7.65,8.28,7.50
7.64,7.80,7.92,7.58
7.98,7.92,8.09,7.80
7.90,7.92,8.10,7.90
7.94,7.75,8.09,7.69
7.77,7.56,7.86,7.50
7.50,7.56,7.78,7.44
7.50,7.42,7.62,7.41
7.42,7.44,7.56,7.26
7.46,7.37,7.67,7.30
7.35,7.28,7.37,7.20
7.27,7.23,7.28,7.20
7.25,7.22,7.25,7.20
7.22,7.19,7.22,7.14
7.15,6.90,7.19,6.90
7.02,6.60,7.14,6.60
6.60,6.60,6.69,6.15
6.60,6.60,6.90,6.31
6.60,6.57,6.86,6.48
6.60,6.03,6.68,6.03
6.33,6.09,6.43,6.09
6.23,6.28,6.29,6.07
6.27,7.20,7.20,6.13
7.21,7.26,7.43,6.91
7.40,7.09,7.49,7.08
7.15,7.20,7.49,6.91
7.28,6.90,7.50,6.30
6.88,6.89,6.90,6.31
6.84,7.32,7.49,6.59
7.30,7.71,7.80,7.22
7.63,7.36,7.63,7.23
7.35,7.79,7.79,7.23
7.80,8.22,8.22,7.79
8.16,8.10,8.21,7.87
8.01,7.67,8.28,7.27
7.67,7.47,7.80,7.47
7.57,6.93,7.57,6.91
6.92,7.20,7.20,6.90
7.21,7.38,7.79,7.06
7.38,7.20,7.51,6.93
7.35,6.96,7.35,6.91
7.00,6.73,7.18,6.61
6.60,6.60,6.88,6.54
6.54,6.59,6.72,6.42
6.44,6.65,7.05,6.31
6.74,7.14,7.29,6.64
7.20,7.09,7.32,7.05
7.11,7.19,7.19,6.93
7.06,6.88,7.19,6.88
6.90,6.90,6.91,6.63
6.87,6.33,6.90,6.21
6.35,6.84,6.89,6.31
6.76,6.78,7.19,6.70
6.82,6.79,6.89,6.61
6.79,6.63,6.86,6.61
6.27,6.42,6.83,6.24
6.42,7.16,7.20,6.42
7.05,7.08,7.19,6.91
7.07,7.14,7.19,6.96
7.29,7.32,7.32,7.19
7.32,7.34,7.49,7.26
7.32,7.48,7.50,7.30
7.47,7.76,7.80,7.39
7.75,7.74,7.92,7.74
7.62,7.38,7.74,7.22
7.37,7.30,7.37,7.21
7.28,7.22,7.30,7.20
7.21,7.50,7.74,7.20
7.33,7.33,7.72,7.33
7.32,7.33,7.50,7.21
7.37,7.35,7.43,7.35
7.32,7.32,7.40,7.32
7.33,7.20,7.40,7.09
7.18,7.23,7.23,7.15
7.20,7.38,7.50,7.20
7.37,7.32,7.50,7.25
7.30,7.20,7.49,7.15
7.49,7.38,7.50,7.17
7.38,7.21,7.48,7.03
7.23,7.25,7.32,7.02
7.14,7.26,7.32,7.02
7.32,7.26,7.50,6.90
6.93,7.14,7.20,6.77
7.00,6.78,7.14,6.78
6.77,6.73,6.84,6.73
6.73,6.60,6.74,6.60
6.67,6.60,6.74,6.48
6.57,6.39,6.60,6.37
6.42,6.39,6.60,6.36
6.48,6.60,6.84,6.48
6.69,6.90,7.02,6.49
7.05,6.61,7.05,6.48
6.70,6.48,6.83,6.30
6.60,6.51,7.01,6.48
6.66,6.48,6.66,6.42
6.45,6.31,6.60,6.31
6.32,6.38,6.54,6.31
6.46,6.60,6.60,6.33
6.59,6.54,6.59,6.42
6.45,6.36,6.54,6.31
6.30,6.30,6.42,6.15
6.32,6.19,6.32,6.16
6.22,6.27,6.27,6.12
6.24,6.30,6.30,6.12
6.30,6.08,6.30,6.06
6.07,6.07,6.12,6.07
6.07,6.60,6.60,6.06
6.33,6.36,6.60,6.06
6.27,6.12,6.42,6.12
6.18,6.24,6.30,6.06
6.18,7.02,7.14,6.12
7.11,6.60,7.20,6.45
6.74,6.42,6.74,6.30
6.42,6.18,6.60,6.06
6.18,6.12,6.54,6.06
6.24,6.36,6.54,6.06
6.42,6.12,6.48,6.00
6.06,6.06,6.48,6.00
6.13,6.12,6.24,5.71
6.12,6.06,6.24,5.86
6.42,6.00,6.42,5.86
6.00,6.00,6.00,5.82
5.90,5.82,5.93,5.79
5.82,5.82,6.00,5.70
5.76,5.94,6.00,5.41
5.82,6.00,6.24,5.52
5.79,5.70,6.00,5.40
5.62,5.84,6.00,5.46
5.55,5.52,5.70,5.46
5.49,5.76,5.76,5.25
5.70,5.52,5.82,5.40
5.40,5.47,5.82,5.40
5.46,5.46,5.76,5.40
5.43,5.67,5.67,5.40
5.61,5.44,5.82,5.41
5.40,5.46,5.70,5.40
5.46,5.64,5.70,5.40
5.52,5.46,5.52,5.28
5.40,5.64,5.64,5.16
5.52,5.52,5.76,5.13
5.52,5.40,5.64,5.16
5.34,5.40,5.76,5.23
5.40,5.46,5.58,5.34
5.52,5.40,5.52,5.10
5.16,5.52,5.70,5.10
5.52,5.70,5.76,5.40
5.64,5.88,5.88,5.64
5.94,5.70,6.00,5.70
5.70,6.30,6.36,5.70
6.29,6.36,6.36,5.74
6.30,6.60,6.66,6.01
7.14,5.59,7.14,5.55
5.82,5.70,6.00,5.59
5.70,5.69,5.70,5.32
6.31,5.99,7.70,5.70
5.99,5.99,5.99,5.93
7.00,5.25,7.00,5.25
5.00,5.11,5.50,5.00
5.75,5.25,5.99,5.25
5.35,5.15,5.35,4.98
5.20,5.90,5.95,5.20
5.60,5.88,5.90,5.60
5.75,5.87,5.87,5.51
5.80,5.42,5.90,5.30
5.31,4.35,5.31,3.01
4.18,3.86,4.48,3.75
N/A,N/A,N/A,N/A
2.61,2.75,2.77,2.61
2.60,2.72,2.80,2.60
2.72,2.69,2.72,2.65
2.61,2.58,2.68,2.58
2.55,2.52,2.62,2.46
2.51,2.50,2.57,2.29
2.50,2.31,2.50,2.23
2.27,2.30,2.49,2.25
2.28,2.08,2.28,2.06
2.05,2.47,2.54,2.02
2.45,2.72,2.75,2.30
2.88,2.89,3.18,2.73
2.90,2.95,2.97,2.75
2.97,2.94,2.97,2.81
2.77,2.85,2.93,2.70
2.85,2.74,2.95,2.70
2.84,2.71,2.88,2.62
2.73,2.67,2.82,2.60
2.60,2.93,2.93,2.57
2.90,2.94,2.94,2.58
2.94,2.81,2.94,2.55
2.73,3.05,3.10,2.61
3.05,2.70,3.08,2.70
3.01,2.86,3.01,2.85
2.85,3.00,3.00,2.72
3.00,3.01,3.04,2.85
2.99,2.86,2.99,2.85
2.87,2.88,2.95,2.80
2.81,2.86,2.94,2.81
2.82,2.89,2.95,2.75
3.00,2.93,3.00,2.78
2.95,2.82,2.95,2.80
2.82,2.71,2.82,2.65
2.72,2.78,2.81,2.69
2.78,2.85,2.85,2.73
2.80,2.80,2.90,2.80
2.80,2.73,2.83,2.71
2.71,2.75,2.80,2.71
2.78,2.79,2.79,2.66
2.78,2.78,2.85,2.75
2.75,2.78,2.79,2.75
2.82,2.91,2.92,2.75
2.91,2.85,2.91,2.84
2.80,2.89,2.90,2.76
2.91,2.94,2.98,2.85
2.95,3.01,3.11,2.94
3.01,3.17,3.20,2.97
3.18,3.27,3.50,3.18
3.35,3.50,3.55,3.25
3.55,3.44,3.69,3.26
3.44,3.32,3.44,3.25
3.50,3.74,3.74,3.32
3.89,3.93,4.05,3.64
3.93,4.34,4.34,3.93
4.30,4.16,4.40,4.07
4.37,4.39,4.44,4.14
4.37,3.80,4.37,3.65
3.81,3.45,3.81,3.45
3.40,3.40,3.67,3.25
3.48,3.45,3.67,3.38
3.51,3.85,3.92,3.50
4.00,3.78,4.00,3.62
3.57,3.80,3.84,3.34
3.79,3.73,3.79,3.61
3.70,3.92,4.22,3.60
3.96,3.74,3.96,3.72
3.74,3.69,3.89,3.61
3.70,3.64,3.73,3.57
3.66,3.89,3.97,3.57
3.98,4.02,4.13,3.90
4.10,3.70,4.10,3.60
3.68,3.55,3.68,3.51
3.62,3.62,3.66,3.54
3.63,3.77,3.83,3.63
3.74,3.80,3.92,3.70
3.80,3.52,3.84,3.50
3.58,3.40,3.60,3.40
3.44,3.52,3.65,3.44
3.53,3.41,3.58,3.40
3.40,3.15,3.52,3.09
3.12,2.95,3.28,2.86
2.94,3.61,3.77,2.94
3.78,3.22,3.78,3.20
3.28,3.25,3.52,3.25
3.30,3.38,3.48,3.30
3.44,3.35,3.44,3.27
3.35,3.33,3.39,3.22
3.21,3.14,3.35,3.14
2.95,2.70,2.95,2.60
2.80,2.70,2.80,2.57
2.70,2.59,2.75,2.54
2.53,2.72,2.75,2.53
2.69,2.65,2.75,2.55
2.64,2.67,2.77,2.60
2.64,2.68,2.75,2.64
2.66,2.67,2.73,2.66
2.69,2.67,2.73,2.65
2.69,2.68,2.70,2.65
2.71,2.69,2.81,2.60
2.75,2.75,2.80,2.60
2.81,2.77,2.85,2.75
2.75,2.68,2.88,2.65
2.68,2.66,2.83,2.60
2.70,2.65,2.78,2.63
2.68,2.67,2.73,2.59
2.66,2.65,2.70,2.62
2.66,2.67,2.74,2.65
2.67,2.67,2.75,2.65
2.68,2.66,2.73,2.61
2.68,2.66,2.75,2.66
2.64,2.62,2.73,2.60
2.60,2.66,2.69,2.53
2.65,2.53,2.65,2.50
2.52,2.59,2.63,2.51
2.52,2.42,2.61,2.36
2.46,2.32,2.49,2.27
2.32,2.32,2.44,2.30
2.38,2.46,2.59,2.35
2.50,2.46,2.50,2.42
2.60,2.56,2.67,2.50
2.57,2.46,2.60,2.41
2.52,2.59,2.59,2.41
2.60,2.53,2.60,2.51
2.55,2.64,2.64,2.51
2.62,2.62,2.65,2.51
2.60,2.42,2.60,2.30
2.40,2.49,2.49,2.35
2.45,2.55,2.55,2.41
2.55,2.52,2.58,2.49
2.53,2.57,2.62,2.52
2.59,2.63,2.63,2.52
2.57,2.59,2.65,2.55
2.57,2.54,2.63,2.51
2.55,2.54,2.61,2.51
2.57,2.60,2.67,2.57
2.62,2.69,2.70,2.60
2.70,2.73,2.74,2.65
2.73,2.90,3.01,2.73
2.90,2.81,3.04,2.77
2.88,2.85,2.90,2.82
2.88,2.86,2.91,2.86
2.87,2.89,2.93,2.85
2.89,3.04,3.08,2.89
3.04,3.25,3.39,3.04
3.30,3.49,3.51,3.17
3.66,3.64,3.69,3.40
3.69,3.57,3.72,3.50
3.51,3.53,3.55,3.30
3.55,3.44,3.55,3.38
3.35,3.40,3.45,3.34
3.36,3.17,3.42,3.10
3.19,3.45,3.45,3.02
3.46,3.17,3.46,3.17
3.22,3.10,3.24,3.02
3.19,3.26,3.49,3.05
3.20,3.21,3.30,3.16
3.14,3.17,3.25,3.11
3.18,3.03,3.19,3.02
3.02,2.81,3.03,2.81
2.85,2.91,3.08,2.85
2.99,2.94,3.01,2.86
2.90,2.95,3.00,2.89
2.96,2.98,3.00,2.95
3.00,2.87,3.00,2.87
2.88,2.88,2.94,2.87
2.91,2.84,2.92,2.84
2.84,2.66,2.84,2.66
2.61,2.71,2.82,2.61
2.72,2.66,2.75,2.65
2.62,2.66,2.72,2.62
2.62,2.70,2.82,2.62
2.71,2.72,2.76,2.65
2.72,2.70,2.76,2.69
2.73,2.72,2.74,2.70
2.72,2.62,2.72,2.61
2.66,2.61,2.66,2.55
2.61,2.50,2.63,2.50
2.50,2.52,2.59,2.50
2.53,2.61,2.66,2.50
2.61,2.57,2.82,2.53
2.56,2.68,2.80,2.55
2.67,2.74,2.79,2.67
2.72,2.94,3.13,2.72
2.98,3.21,3.21,2.90
3.21,3.36,3.42,3.15
3.35,3.36,3.48,3.28
3.33,3.30,3.36,3.16
3.50,3.30,3.50,3.24
3.30,3.25,3.38,3.17
3.28,3.24,3.28,3.20
3.20,3.22,3.28,3.05
3.03,3.05,3.19,2.89
3.14,3.21,3.21,3.10
3.21,3.20,3.22,3.11
3.24,3.37,3.47,3.16
3.37,3.46,3.50,3.25
3.50,3.57,3.63,3.43
3.52,3.52,3.67,3.40
3.51,3.47,3.60,3.36
3.46,3.41,3.48,3.37
3.31,3.46,3.46,3.29
3.48,3.52,3.64,3.46
3.53,3.48,3.59,3.43
3.50,3.95,4.00,3.50
3.95,4.31,4.46,3.93
4.34,4.89,5.43,4.34
5.03,4.87,5.10,4.62
4.83,4.78,4.85,4.65
5.04,5.20,5.27,4.74
5.15,6.06,6.08,5.10
6.50,6.00,6.60,5.81
5.86,5.83,6.00,5.52
5.77,6.14,6.27,5.65
6.17,5.95,6.23,5.73
5.99,5.83,5.99,5.72
5.89,5.25,5.89,5.15
5.25,5.13,5.66,5.12
5.19,5.12,5.42,5.06
5.07,4.91,5.12,4.80
4.76,5.21,5.25,4.67
5.20,5.93,6.01,5.18
6.25,6.06,6.34,5.98
6.10,5.96,6.25,5.64
6.10,7.00,7.00,6.00
7.00,8.39,8.58,6.75
8.58,8.02,9.10,7.56
8.02,8.00,8.62,7.80
7.99,7.23,7.99,7.15
7.33,8.00,8.00,7.17
8.00,8.19,8.49,7.89
8.13,8.82,9.70,8.03
8.75,8.16,8.82,8.10
8.16,7.65,8.21,7.38
7.87,7.18,7.94,7.09
7.30,7.60,7.75,7.22
7.66,7.40,8.18,7.06
7.30,7.12,7.40,7.06
7.10,7.03,7.18,6.66
6.88,3.20,6.96,2.74
3.38,3.44,3.82,3.28
3.57,4.20,4.56,3.57
4.41,4.39,4.88,4.32
4.55,4.39,4.76,4.13
4.32,4.25,4.32,3.95
4.15,4.17,4.20,3.93
4.10,4.01,4.13,3.87
3.99,3.93,4.04,3.82
3.91,3.84,3.91,3.74
3.78,3.92,4.30,3.73
4.00,3.99,4.06,3.84
3.91,3.79,4.04,3.76
3.74,3.57,3.81,3.50
3.59,3.69,3.75,3.55
3.73,4.40,4.40,3.73
4.64,4.27,4.64,4.12
3.90,3.18,3.90,2.91
3.20,3.03,3.20,2.93
2.98,3.02,3.05,2.82
2.99,3.00,3.01,2.90
3.00,3.00,3.03,2.96
3.05,3.05,3.09,2.93
3.11,3.30,3.48,3.06
3.36,3.39,3.44,3.25
3.42,3.23,3.42,3.00
3.21,3.12,3.27,3.01
3.06,3.15,3.27,3.01
3.15,3.12,3.19,3.02
3.09,3.19,3.23,3.07
3.19,3.36,3.57,3.13
3.36,3.62,3.87,3.33
4.00,3.93,4.26,3.69
3.92,3.47,3.92,3.24
3.42,3.54,3.68,3.25
3.50,3.30,3.58,3.10
3.30,2.99,3.35,2.90
3.02,3.19,3.20,2.99
3.44,3.22,3.44,3.16
3.28,3.25,3.30,3.15
3.25,3.33,3.38,3.22
3.36,3.24,3.36,3.16
3.17,3.15,3.27,3.14
3.16,3.24,3.25,3.11
3.17,3.11,3.22,3.04
3.17,3.22,3.28,3.06
3.23,3.14,3.32,3.07
3.05,2.99,3.11,2.95
2.85,2.98,3.00,2.85
3.00,2.91,3.00,2.73
3.00,2.80,3.08,2.78
2.79,2.66,2.86,2.64
2.73,2.95,3.04,2.64
2.95,2.90,2.98,2.87
3.00,2.96,3.06,2.90
2.93,3.07,3.08,2.78
3.10,3.00,3.12,2.95
3.04,3.06,3.10,2.89
3.01,3.10,3.15,3.00
3.19,3.20,3.21,3.08
3.13,3.01,3.20,2.99
3.01,3.07,3.14,2.90
3.07,3.20,3.20,3.07
3.19,3.16,3.19,3.10
3.11,3.17,3.18,3.05
3.17,3.13,3.17,3.09
3.09,3.13,3.15,3.06
3.12,3.02,3.15,3.01
3.00,2.91,3.08,2.90
2.80,2.78,2.97,2.76
2.78,2.79,2.83,2.76
2.52,2.75,2.95,2.52
2.77,2.81,2.89,2.77
2.80,2.96,2.98,2.80
2.94,2.86,2.97,2.80
2.83,2.75,2.87,2.70
2.72,2.58,2.75,2.50
2.60,2.61,2.74,2.60
2.60,2.58,2.62,2.57
2.54,2.72,2.73,2.46
2.70,2.79,2.84,2.67
2.78,2.79,2.87,2.66
2.76,2.87,2.93,2.75
2.91,2.79,2.91,2.78
2.80,2.81,2.86,2.63
2.82,2.82,2.92,2.73
2.78,2.91,3.00,2.78
2.91,3.01,3.09,2.91
3.03,2.96,3.11,2.87
3.00,3.07,3.07,2.96
3.09,3.00,3.09,2.95
3.00,3.06,3.08,2.95
3.03,3.05,3.08,2.98
2.99,2.97,3.07,2.96
2.96,3.07,3.07,2.87
3.05,3.10,3.10,2.96
3.11,3.38,3.48,3.05
3.37,3.57,3.63,3.31
3.64,3.73,3.74,3.51
3.70,3.66,3.74,3.52
3.68,3.52,3.68,3.47
3.50,3.44,3.54,3.40
3.41,3.60,3.66,3.35
3.60,3.60,3.62,3.40
3.62,3.44,3.65,3.43
3.39,3.39,3.50,3.36
3.33,3.25,3.40,3.13
3.25,3.10,3.25,3.10
3.10,3.01,3.11,3.00
3.00,2.96,3.05,2.95
2.96,2.95,3.11,2.92
2.92,3.08,3.21,2.92
3.04,3.02,3.06,2.97
3.02,3.09,3.15,2.99
3.09,3.19,3.20,3.02
3.15,3.08,3.24,3.08
3.00,3.16,3.20,3.00
3.20,3.08,3.20,3.05
3.16,3.13,3.18,3.09
3.16,3.16,3.17,3.07
3.19,3.14,3.25,3.14
3.14,3.06,3.20,3.05
3.04,3.03,3.11,3.03
3.03,3.10,3.11,3.01
3.05,2.98,3.11,2.93
2.99,3.01,3.05,2.94
3.03,2.97,3.03,2.95
2.96,2.92,3.00,2.91
2.93,3.06,3.06,2.89
3.04,2.92,3.09,2.92
2.89,2.96,2.99,2.82
3.00,2.99,3.03,2.95
2.98,3.11,3.11,2.93
3.11,3.15,3.20,3.11
3.15,3.18,3.33,3.14
2.80,2.77,2.86,2.35
2.70,2.66,2.83,2.66
2.62,2.72,2.76,2.57
2.72,2.76,2.78,2.68
2.75,2.75,2.75,2.69
2.74,2.78,2.89,2.71
2.80,2.87,2.87,2.78
2.86,2.94,2.95,2.82
2.99,2.95,3.05,2.93
2.95,2.83,3.03,2.83
2.80,2.88,2.91,2.78
2.81,2.93,2.96,2.80
2.95,3.06,3.07,2.89
3.06,2.95,3.12,2.95
2.98,2.88,3.01,2.88
2.90,2.91,2.95,2.81
2.91,3.09,3.15,2.91
3.08,3.31,3.31,3.04
3.32,3.41,3.48,3.17
3.38,3.20,3.40,3.18
3.20,3.20,3.28,3.12
3.25,3.23,3.25,3.18
3.28,3.18,3.28,3.15
3.13,3.19,3.20,3.13
3.19,3.29,3.33,3.18
3.36,3.32,3.39,3.12
3.30,3.29,3.31,3.20
3.25,3.24,3.31,3.24
3.24,3.20,3.31,3.20
3.03,3.30,3.30,3.02
3.19,2.95,3.26,2.92
3.03,3.07,3.20,3.00
3.16,3.19,3.24,3.07
3.17,3.23,3.30,3.17
3.20,3.19,3.25,3.17
3.15,3.06,3.15,3.06
3.04,3.21,3.22,3.01
3.22,3.25,3.29,3.15
3.25,3.22,3.30,3.19
3.20,3.18,3.29,3.15
3.17,3.20,3.29,3.14
3.25,3.22,3.30,3.15
3.23,3.20,3.23,3.18
3.21,3.18,3.23,3.15
3.19,3.21,3.21,3.14
3.18,3.18,3.20,3.14
3.21,3.19,3.21,3.06
3.18,3.21,3.21,3.13
3.18,3.22,3.22,3.10
3.22,3.36,3.37,3.12
3.33,3.45,3.49,3.31
3.47,3.48,3.61,3.42
3.47,3.38,3.52,3.36
3.42,3.43,3.47,3.37
3.47,3.33,3.47,3.33
3.38,3.28,3.39,3.26
3.31,3.29,3.36,3.22
3.25,3.25,3.34,3.25
3.26,3.21,3.29,3.19
3.22,3.17,3.27,3.16
3.20,3.13,3.26,3.10
3.16,3.11,3.16,3.10
3.10,3.07,3.17,3.05
3.00,2.78,3.00,2.70
2.72,2.87,2.90,2.72
2.93,2.94,2.94,2.86
2.96,2.98,3.04,2.86
2.99,3.05,3.08,2.93
3.01,3.02,3.09,3.00
3.00,3.03,3.05,3.00
3.01,3.00,3.05,3.00
3.00,2.95,3.02,2.90
2.97,2.94,2.99,2.87
2.95,3.36,3.40,2.95
3.30,3.25,3.47,3.20
3.27,3.29,3.34,3.21
3.25,3.20,3.28,3.18
3.16,3.19,3.23,3.15
3.21,3.20,3.26,3.18
3.20,3.20,3.29,3.19
3.21,3.20,3.35,3.20
3.19,3.20,3.30,3.19
3.20,3.05,3.20,3.05
3.05,2.96,3.13,2.96
2.96,3.00,3.08,2.96
3.00,3.02,3.08,3.00
3.05,2.99,3.05,2.89
3.01,3.00,3.10,2.98
3.03,2.97,3.15,2.94
3.00,3.01,3.05,2.97
3.01,3.02,3.08,3.01
3.04,3.14,3.19,3.00
3.15,3.08,3.16,3.06
3.05,3.16,3.19,3.02
3.12,3.04,3.18,2.99
3.07,3.05,3.07,3.04
3.08,3.07,3.15,3.07
3.10,3.05,3.12,3.05
3.08,3.02,3.08,3.02
3.02,2.95,3.04,2.93
2.98,2.96,2.99,2.92
2.98,2.95,2.98,2.90
2.95,2.98,2.98,2.91
2.94,2.94,2.95,2.91
2.95,3.04,3.07,2.93
2.89,3.13,3.14,2.89
3.07,3.02,3.10,2.98
2.99,3.03,3.05,2.97
2.99,3.10,3.15,2.99
3.08,3.10,3.12,3.07
3.07,3.10,3.10,3.05
3.06,2.98,3.10,2.92
2.97,2.98,3.01,2.97
2.97,2.96,3.01,2.93
2.99,2.91,2.99,2.90
2.89,2.99,3.09,2.89
2.91,2.85,2.97,2.85
2.90,2.84,2.90,2.80
2.76,2.80,2.89,2.75
2.79,2.70,2.80,2.66
2.60,2.60,2.62,2.55
2.55,2.30,2.59,2.15
2.40,2.48,2.50,2.30
2.50,2.30,2.54,2.25
2.30,2.35,2.35,2.30
2.25,2.25,2.35,2.22
2.30,2.35,2.40,2.20
2.40,2.26,2.40,2.25
2.30,2.40,2.45,2.22
2.30,2.55,2.65,2.30
2.65,2.55,2.65,2.50
2.55,2.40,2.60,2.40
2.40,2.45,2.50,2.40
2.40,2.40,2.50,2.40
2.40,2.40,2.45,2.40
2.40,2.35,2.50,2.35
2.40,2.40,2.40,2.35
2.30,2.35,2.40,2.30
