VAR,Varian Medical Systems,NASDAQ
67.54,67.61,68.16,67.32
67.05,66.17,67.05,65.84
66.95,66.60,67.32,66.20
67.18,65.86,67.61,65.74
66.06,66.63,66.79,65.94
66.48,67.45,68.02,66.48
67.87,68.14,68.55,67.55
67.97,66.65,67.97,66.37
66.76,66.37,66.79,66.02
66.98,67.23,67.39,66.51
67.68,68.20,68.37,67.34
68.10,66.30,68.71,65.70
66.31,66.93,67.06,66.30
67.82,68.27,69.10,67.63
68.36,69.37,69.51,68.11
69.37,69.37,69.66,69.02
69.37,69.85,70.00,69.33
70.00,70.74,70.87,69.83
70.75,71.57,71.59,70.75
71.26,72.26,72.36,70.84
72.03,72.43,72.50,71.81
72.30,72.51,72.57,71.68
72.85,72.11,73.12,71.69
71.60,74.10,74.93,70.80
73.71,73.84,73.86,72.43
73.54,72.40,73.54,72.29
72.73,72.29,73.12,72.08
72.49,72.50,72.99,71.99
73.20,73.20,73.26,72.35
73.28,73.01,73.28,72.65
72.62,72.61,72.89,71.86
72.57,72.02,72.82,71.75
72.04,72.75,72.92,71.82
72.82,73.76,74.05,72.82
73.53,74.21,74.36,73.31
73.46,73.85,74.10,73.44
73.90,73.85,73.98,73.46
73.62,73.60,73.92,73.50
72.81,72.26,73.14,72.13
72.03,71.72,72.13,71.40
71.69,71.98,72.36,71.69
72.07,72.42,72.55,71.70
72.28,71.98,72.60,71.60
71.92,72.77,73.02,71.92
73.03,72.65,73.07,72.41
72.64,72.68,73.38,72.62
72.03,71.39,72.20,70.93
71.39,71.10,72.01,71.07
70.72,71.40,72.33,70.72
71.52,70.45,71.56,70.10
70.65,71.04,71.74,70.47
71.16,71.79,71.91,70.76
71.73,71.89,72.13,71.46
72.10,71.87,72.37,71.09
72.03,72.45,72.72,71.93
72.70,73.62,73.74,72.63
73.71,74.95,74.95,73.24
74.79,74.34,74.94,74.07
74.27,74.55,74.63,73.51
74.95,75.16,75.44,74.60
75.23,74.98,75.37,74.90
75.06,75.86,75.95,74.52
75.92,75.59,75.94,75.10
75.74,76.10,76.60,75.58
76.05,76.27,76.69,75.58
76.10,75.27,76.28,75.20
75.39,74.31,75.40,74.06
74.48,74.08,74.68,73.60
73.85,74.18,74.50,73.71
74.06,74.73,75.43,73.96
74.85,75.34,75.59,74.78
75.06,74.97,75.20,74.17
74.66,74.36,74.85,73.66
74.33,74.94,75.13,74.25
74.29,74.56,74.98,73.96
74.69,75.42,76.13,74.65
75.46,75.44,75.99,75.26
76.19,77.37,77.39,76.11
77.13,77.69,77.71,76.76
77.41,77.94,78.19,77.07
77.64,77.04,78.24,76.96
77.64,78.87,78.91,77.44
78.63,78.55,78.83,78.00
79.15,78.64,80.66,76.46
78.60,78.23,78.90,77.94
78.27,77.30,78.76,77.09
77.24,78.52,79.42,77.00
74.75,73.30,75.21,72.71
73.23,73.20,73.92,72.58
73.25,73.22,73.94,73.13
73.51,73.49,73.96,73.22
73.45,72.59,73.61,72.55
72.74,72.58,73.09,72.08
72.67,72.50,72.67,71.98
72.54,73.13,73.46,72.12
72.93,72.99,73.13,72.49
73.38,73.37,73.54,72.91
73.68,72.83,73.91,72.73
72.66,73.39,73.44,72.55
73.28,73.40,73.88,72.93
73.25,73.30,73.44,72.95
73.43,74.08,74.10,72.84
74.24,74.94,74.96,73.90
74.82,74.59,75.38,74.36
75.00,74.46,75.30,74.42
74.45,74.60,74.80,73.93
74.58,74.28,74.86,73.93
74.56,75.20,75.25,74.43
75.06,74.80,75.09,74.68
75.00,75.64,76.22,74.62
75.63,76.23,76.77,75.47
76.23,76.69,76.85,75.91
77.01,78.05,78.57,76.85
78.05,79.24,79.34,77.97
78.89,79.37,79.43,78.59
78.79,79.84,80.40,78.68
79.71,78.85,80.32,78.72
79.86,79.32,80.10,79.02
79.30,79.25,79.52,78.98
79.06,78.76,79.35,78.45
78.75,77.01,78.85,76.93
76.97,75.89,76.98,75.65
75.91,76.46,76.81,75.54
76.85,76.82,77.03,76.39
76.78,76.25,76.97,75.54
76.44,78.02,78.03,76.09
78.26,76.77,78.26,76.42
77.19,76.07,77.27,75.87
76.47,76.31,76.47,75.86
76.39,76.73,76.82,76.26
76.96,76.73,76.96,76.23
76.75,76.91,77.05,76.67
77.12,77.43,77.60,76.92
77.48,77.69,78.67,77.48
77.61,77.34,77.86,77.25
77.29,77.48,77.85,77.29
77.80,77.78,78.43,77.53
78.00,79.78,79.97,77.74
79.67,80.04,80.70,79.57
79.88,81.29,81.44,79.88
81.24,80.97,81.75,80.76
80.62,79.50,81.04,79.38
80.14,80.60,80.84,79.88
81.03,81.42,81.55,80.57
81.28,82.52,82.53,81.26
81.99,82.40,82.43,81.67
82.38,81.86,82.39,80.44
81.72,82.49,82.53,81.52
83.11,83.51,84.24,82.00
83.14,81.80,83.14,81.76
81.56,81.63,82.15,80.93
81.75,81.73,82.45,81.29
81.39,81.68,81.83,80.69
82.00,82.35,82.58,81.80
81.68,81.31,81.76,81.15
81.40,78.26,81.60,78.10
78.50,78.37,78.77,77.71
78.11,78.46,78.70,77.51
78.49,78.94,78.99,78.32
78.97,80.31,80.42,78.89
80.40,80.66,80.84,79.74
80.53,81.05,81.08,80.09
81.05,80.85,81.53,80.69
80.55,81.37,81.40,79.97
81.32,81.81,82.11,80.99
82.05,82.86,83.30,81.92
82.50,81.78,83.13,81.76
81.86,84.10,84.44,81.22
84.06,83.70,84.41,83.52
83.59,84.01,84.49,83.49
83.89,83.04,84.43,82.80
82.82,82.86,83.83,82.71
82.89,83.40,83.42,82.06
83.61,83.83,84.71,83.19
82.97,83.35,83.82,82.82
84.19,84.43,84.70,84.17
84.35,84.36,84.58,83.61
84.31,84.41,84.71,84.09
84.66,84.69,84.70,83.70
84.40,84.34,84.79,83.71
84.18,84.71,85.50,83.60
84.59,84.75,84.97,83.75
84.91,84.09,84.94,83.86
83.99,84.25,84.80,83.65
84.51,84.64,85.19,84.36
84.60,84.96,85.17,84.60
84.97,84.41,85.57,83.67
84.33,84.25,84.94,83.98
84.82,83.84,84.84,83.45
83.88,82.18,83.94,81.57
82.16,82.19,83.17,81.60
82.67,82.02,83.45,82.02
82.18,82.26,82.53,81.56
82.64,82.49,83.49,82.20
83.25,83.99,84.14,82.85
84.22,84.18,84.60,83.78
84.12,84.28,84.43,83.68
84.64,84.80,84.83,84.11
85.18,84.85,86.60,84.49
84.76,83.37,84.80,83.03
83.30,83.94,84.42,83.04
83.66,83.99,84.09,82.58
83.75,81.08,83.75,81.07
80.58,80.06,81.40,80.00
80.55,80.66,81.10,79.98
80.91,82.06,82.07,79.86
82.56,80.89,82.63,80.60
80.63,80.28,80.85,79.62
80.32,81.24,81.45,80.32
81.41,81.46,81.98,81.05
81.20,81.31,81.55,80.46
78.50,78.74,80.32,78.32
78.43,78.66,78.86,77.74
78.93,79.55,79.87,78.44
79.82,79.75,80.33,79.53
79.83,79.55,80.17,78.97
79.26,79.08,79.56,78.67
79.09,79.85,80.94,78.97
79.70,80.60,80.71,79.36
80.47,80.86,81.49,80.47
81.07,80.33,81.17,79.67
80.39,80.92,81.19,80.39
80.73,81.95,81.99,80.34
82.00,83.39,83.45,81.67
83.45,82.64,83.45,82.50
82.41,82.27,82.45,81.79
81.91,80.77,82.11,80.36
80.67,81.06,81.09,80.21
81.06,81.52,81.61,80.68
81.47,80.82,81.52,80.48
81.07,81.23,81.71,80.95
81.26,81.36,81.78,80.86
81.38,80.92,81.42,80.65
80.87,82.84,83.13,80.87
82.50,82.36,82.90,81.68
82.55,82.50,83.22,82.43
82.43,82.45,82.99,82.18
82.48,82.33,82.67,82.01
82.08,82.11,82.50,81.66
82.00,81.83,82.18,81.38
81.80,81.82,82.36,81.43
81.98,82.05,82.19,81.09
81.82,81.75,82.22,81.23
81.65,81.62,81.73,80.88
81.19,81.32,81.57,80.95
81.16,81.69,81.72,80.53
81.80,81.83,82.41,81.59
82.09,82.29,82.94,81.99
82.36,82.53,82.90,82.21
82.51,83.72,83.73,82.27
83.75,83.71,84.08,83.52
83.97,84.34,84.40,83.94
84.46,84.57,85.27,84.36
84.26,83.27,84.53,83.19
83.27,84.02,84.29,83.01
83.88,84.00,84.03,82.99
83.75,83.85,84.39,83.48
83.62,83.14,83.71,82.53
83.29,83.95,84.01,83.24
83.90,84.05,84.12,83.47
84.00,84.28,84.37,83.78
84.04,84.48,85.14,83.92
84.51,84.54,84.58,83.75
84.93,85.29,85.31,84.44
84.58,85.26,85.43,84.21
85.05,85.14,85.19,84.66
85.33,84.96,85.65,84.90
84.96,84.68,85.32,84.16
84.84,84.91,85.02,84.28
84.43,83.25,84.70,83.23
83.59,84.59,84.66,83.24
84.11,84.27,84.36,83.48
84.70,85.51,86.24,84.28
85.90,87.52,87.85,85.51
84.40,83.36,85.25,82.03
82.86,82.74,83.38,82.39
82.72,83.30,83.59,82.46
83.35,83.14,83.62,82.97
83.62,83.09,83.96,82.94
82.91,82.15,83.22,82.12
81.85,81.89,82.29,81.11
81.89,83.38,83.54,81.75
82.70,82.90,83.70,82.67
82.45,83.46,83.83,82.45
83.57,83.55,84.35,82.99
83.49,85.21,85.41,83.49
85.43,84.78,85.43,84.63
84.71,85.14,85.57,84.31
85.28,85.38,85.78,84.96
85.40,85.34,85.77,85.10
85.41,84.24,85.57,83.49
85.10,85.02,85.55,84.80
85.00,84.69,85.00,84.51
84.37,84.23,84.66,83.42
84.46,84.51,84.91,84.25
84.51,84.34,84.90,84.15
84.69,84.55,84.86,84.35
84.82,84.99,85.24,84.50
85.00,85.00,85.37,84.80
84.60,84.81,85.00,84.09
84.79,85.02,85.09,84.59
85.23,85.11,85.83,84.88
85.60,85.30,85.72,85.11
85.32,84.79,85.80,84.65
84.80,85.07,85.15,84.10
85.05,85.72,85.82,85.05
85.74,85.37,85.74,85.07
85.65,85.92,86.03,85.38
85.51,85.97,86.17,85.26
85.85,85.33,86.13,84.96
84.97,83.62,84.97,82.91
83.26,83.02,83.54,82.58
83.13,82.50,83.15,82.29
82.89,82.73,82.89,82.38
83.20,82.63,83.27,82.42
82.50,81.60,82.54,81.45
81.17,81.66,81.91,80.90
81.78,82.48,82.60,81.55
82.13,80.89,82.43,80.88
81.03,80.90,81.31,80.16
80.47,81.20,81.43,80.10
81.07,80.12,81.46,80.00
80.28,79.98,80.33,79.58
79.96,80.06,80.68,79.26
80.37,80.70,81.24,80.37
81.17,81.09,81.56,80.97
80.69,79.48,80.91,79.48
79.66,80.44,80.44,78.97
80.38,79.86,80.83,79.55
80.00,79.61,80.74,79.59
79.45,79.08,80.14,79.05
79.41,80.00,80.66,79.28
78.83,78.17,78.92,76.73
77.67,78.97,79.64,77.29
79.46,79.34,80.25,79.00
79.35,80.35,80.38,79.35
81.08,81.84,81.99,80.93
81.78,80.99,82.12,80.70
78.03,79.69,79.85,77.70
79.53,80.74,80.94,79.20
80.81,82.01,82.02,80.73
82.36,83.68,83.76,82.11
83.63,83.16,84.42,82.66
82.74,84.00,84.34,82.54
84.50,84.12,84.79,83.62
84.58,83.76,84.60,83.25
83.42,84.31,84.60,83.36
84.62,84.41,84.85,83.95
84.45,85.17,85.30,84.12
85.16,84.64,85.31,84.34
84.61,85.32,85.52,84.50
85.21,86.87,87.89,85.21
86.76,87.40,87.61,85.76
87.32,88.68,88.92,87.12
88.59,87.58,88.63,87.25
87.35,87.61,88.00,87.05
87.50,88.35,88.61,87.13
88.35,87.66,88.40,87.19
87.47,87.88,88.04,86.99
88.78,87.75,89.15,87.63
87.82,88.75,88.83,87.51
88.78,89.09,89.12,88.40
89.46,89.00,89.62,88.82
89.31,88.51,89.90,88.38
88.54,88.27,89.17,87.75
88.75,87.92,88.95,87.72
87.54,87.68,88.02,87.05
87.76,87.34,88.00,87.09
87.35,87.33,87.88,86.91
87.49,88.27,88.32,87.21
87.57,88.85,88.93,87.31
88.91,86.60,89.00,86.58
86.63,86.23,87.11,86.05
85.84,85.15,86.43,85.11
86.26,84.98,86.58,84.57
84.95,85.07,86.75,84.79
85.54,86.08,86.63,84.80
86.85,87.17,87.18,85.79
87.61,88.04,88.50,87.12
88.04,88.60,88.88,87.94
88.70,87.75,88.85,87.47
87.87,88.44,89.03,87.82
88.52,88.62,89.05,88.23
88.35,88.49,88.91,88.35
88.60,88.01,89.00,87.96
88.05,86.51,88.61,86.46
87.00,87.02,88.74,86.38
86.71,85.74,87.05,85.62
85.73,84.86,86.08,84.38
85.57,86.84,87.15,85.47
87.34,88.84,88.86,87.34
88.90,87.38,88.92,87.34
87.60,87.39,87.84,86.72
87.75,86.89,88.50,86.34
87.00,87.12,87.45,86.20
87.23,86.15,87.53,86.13
86.21,87.59,87.69,85.79
87.90,86.86,88.00,86.40
86.82,86.85,87.33,86.16
87.09,88.25,88.40,86.29
88.03,87.23,88.03,87.14
87.34,87.28,87.67,86.81
86.75,87.07,87.43,85.72
87.32,86.52,87.97,86.13
88.59,94.04,95.70,88.55
93.35,92.56,94.62,92.35
92.10,92.86,93.28,91.07
93.31,92.65,93.99,92.03
92.17,91.91,93.68,91.59
92.15,92.05,93.33,91.73
92.24,92.53,92.91,91.54
92.58,92.25,93.44,91.73
92.56,92.53,92.96,91.79
92.47,92.32,93.24,92.12
92.56,92.62,92.98,91.84
92.20,92.65,93.13,92.20
92.77,92.86,92.87,92.14
93.01,93.77,94.17,92.95
93.72,92.61,93.97,92.11
92.17,92.90,92.93,91.49
92.59,93.16,93.29,92.59
93.26,93.54,93.64,92.93
93.27,93.61,93.91,93.27
93.69,92.45,93.84,92.35
92.47,92.97,93.39,92.46
92.97,94.17,94.24,92.97
93.67,93.90,94.17,93.36
93.19,93.78,93.99,92.71
93.84,94.22,94.40,93.47
93.52,93.18,94.12,93.00
93.04,94.37,94.50,93.04
93.62,92.53,93.85,92.53
92.43,92.97,93.40,92.08
93.20,94.64,94.74,92.95
94.28,93.40,94.62,92.68
93.88,94.91,95.46,93.88
94.22,94.34,94.63,93.56
93.85,94.57,95.11,93.44
94.18,94.79,94.80,93.70
95.41,94.51,95.53,93.97
94.61,94.60,94.99,94.30
94.35,93.72,95.00,93.68
93.73,92.72,94.80,92.72
92.56,92.87,93.33,92.08
93.09,93.74,94.09,92.69
94.34,94.79,94.89,94.15
94.67,94.09,95.40,94.06
94.22,93.06,94.44,92.35
93.23,93.79,93.98,92.56
93.85,94.55,94.85,93.53
94.80,94.05,94.80,94.01
94.11,94.13,94.80,93.59
93.92,94.17,94.44,93.20
94.53,94.39,94.80,94.15
94.40,94.31,94.82,94.18
94.35,93.99,94.55,93.37
94.14,94.58,94.62,93.78
94.57,95.09,95.27,94.12
94.38,93.78,94.54,93.16
94.03,94.90,95.23,94.03
95.20,95.45,95.67,94.87
95.70,95.97,96.15,95.19
95.83,96.14,96.67,95.66
96.11,95.50,96.17,95.39
95.59,94.89,95.96,94.62
94.76,94.80,95.08,93.34
94.43,94.82,95.20,94.16
89.90,88.85,89.98,87.16
88.89,88.59,89.60,88.16
88.96,88.39,89.25,88.06
88.35,86.64,88.42,86.61
86.79,86.70,87.10,86.15
87.09,87.19,87.73,86.84
88.03,87.94,88.63,87.71
87.71,87.64,88.01,87.44
87.16,86.90,87.60,86.69
86.86,86.06,86.86,85.71
86.83,87.59,87.69,86.77
87.78,87.25,88.24,86.88
87.39,87.66,87.89,86.87
87.88,87.44,87.99,87.26
87.35,87.55,88.14,87.23
87.41,87.51,87.63,87.07
87.30,87.57,87.73,86.97
87.21,86.37,87.57,85.97
86.72,87.11,87.35,86.12
87.04,87.40,87.62,86.59
87.66,86.60,87.96,86.40
86.53,85.91,86.76,85.60
85.86,86.46,86.94,85.55
86.76,87.53,87.71,86.65
87.29,86.69,87.79,86.59
86.40,86.82,86.92,85.82
86.57,86.15,87.04,86.12
86.01,85.94,86.35,85.78
86.00,86.26,86.40,85.57
86.48,86.63,86.89,86.15
86.41,85.78,86.61,85.71
85.52,85.31,85.61,84.86
85.37,86.08,86.30,85.07
86.34,85.97,86.49,85.40
86.73,87.71,88.08,86.28
87.65,88.00,88.26,87.56
88.59,88.04,88.59,87.88
88.18,87.35,88.20,87.32
87.02,86.02,87.44,85.99
86.02,85.32,86.57,85.20
85.54,85.29,85.80,84.89
84.62,83.60,85.00,83.56
84.60,84.33,84.89,83.94
84.88,84.38,84.93,83.84
84.51,85.91,86.08,84.51
85.17,86.09,86.50,85.17
86.10,86.45,86.54,84.99
85.96,84.80,86.89,84.78
85.73,84.98,86.12,84.97
85.93,86.80,87.17,85.93
87.18,87.79,87.86,86.79
87.88,87.87,88.20,87.62
87.79,87.36,87.98,87.21
87.69,87.86,88.49,87.35
87.71,87.70,87.78,87.14
87.82,87.72,88.02,87.32
87.76,87.26,88.46,87.10
87.45,87.79,88.12,87.16
87.95,87.58,88.18,87.38
87.47,87.14,88.07,86.99
86.94,87.31,87.37,86.67
87.58,89.33,89.55,87.58
89.59,90.39,90.78,89.44
87.89,86.00,89.08,84.08
86.09,86.07,87.13,85.70
86.08,85.74,86.23,85.05
86.00,86.19,86.72,85.73
86.79,87.34,88.00,86.55
87.61,86.55,87.73,86.08
86.37,86.11,86.66,85.60
86.87,87.21,87.26,86.70
86.61,86.19,86.82,85.93
85.75,86.82,86.99,85.28
86.79,87.01,87.50,86.09
86.71,86.91,87.18,86.59
86.56,87.30,87.56,86.34
87.41,87.46,88.28,87.14
86.93,86.65,87.12,86.44
85.78,85.08,86.39,85.04
84.32,83.07,85.12,83.01
78.82,78.98,81.00,77.96
80.34,77.10,80.97,77.05
78.60,79.77,79.94,77.52
80.90,81.82,81.92,79.56
81.33,82.47,82.53,81.28
82.24,81.25,82.88,81.16
79.38,78.75,80.44,78.39
79.60,80.65,80.65,78.82
81.00,80.75,81.73,80.56
79.70,79.20,80.26,78.86
80.05,80.63,80.75,79.58
81.30,79.43,81.50,79.27
79.33,79.58,80.14,79.18
79.28,79.25,80.03,79.06
79.50,78.92,79.75,78.62
79.00,78.85,79.35,78.51
79.00,78.73,79.00,78.46
78.89,78.64,79.50,78.26
77.67,77.61,78.40,77.45
77.86,78.53,79.02,77.70
77.77,77.25,77.93,76.58
77.12,76.79,77.97,76.73
76.14,75.75,76.44,75.03
76.24,75.27,76.71,74.74
73.96,71.44,74.00,71.07
71.45,73.25,73.83,71.38
73.91,73.78,75.13,73.15
73.96,73.73,73.98,73.06
72.98,75.19,75.24,72.74
75.61,76.08,76.34,74.89
75.80,75.42,76.19,74.91
76.01,76.69,77.02,75.30
76.41,77.42,77.61,76.19
77.37,77.97,78.05,77.03
78.15,76.82,78.16,76.77
76.40,75.95,77.00,75.68
76.16,75.42,76.34,75.22
75.78,76.97,76.98,75.54
77.35,77.08,77.51,76.55
76.99,78.47,78.63,76.84
73.45,75.30,75.71,73.45
75.70,75.19,75.78,74.49
75.52,75.90,76.37,74.96
76.42,77.26,77.42,76.30
77.12,77.02,77.66,76.60
76.82,76.17,77.11,75.84
76.41,77.15,77.80,75.92
75.29,78.55,78.70,74.98
78.66,78.53,79.14,78.19
78.79,78.62,79.28,78.42
78.50,79.03,79.57,78.10
79.31,79.42,79.75,79.17
79.74,80.34,80.48,79.28
79.95,80.88,80.89,79.95
80.63,80.69,80.90,80.08
80.50,80.78,81.17,80.36
81.00,80.72,81.45,80.63
79.49,78.50,80.08,78.40
78.45,78.47,78.77,78.18
78.34,79.14,79.16,78.13
79.14,78.51,79.26,78.22
78.69,79.50,79.63,78.32
79.25,79.38,79.70,79.14
79.86,80.62,80.79,79.72
80.60,80.81,81.54,80.57
80.53,80.91,81.16,80.00
80.97,80.70,81.03,80.47
80.63,80.80,81.01,80.04
81.00,80.78,81.12,80.56
81.12,81.62,81.70,80.23
81.67,81.25,81.99,81.12
81.31,79.63,81.66,79.40
79.79,80.23,80.50,79.25
80.00,80.56,80.68,79.59
80.00,79.53,80.03,79.01
78.88,78.81,80.01,78.64
78.73,78.61,79.10,78.33
77.80,77.66,77.98,77.24
77.77,77.90,78.59,77.44
78.53,78.62,78.85,78.26
79.19,79.63,79.76,78.02
79.75,78.45,79.75,78.26
78.11,78.90,79.69,77.81
79.28,79.41,79.54,78.70
79.69,80.19,80.41,79.37
80.55,80.79,81.00,80.03
80.72,81.12,81.44,80.72
80.71,81.09,81.25,80.40
81.64,81.82,82.16,81.39
81.84,81.35,82.11,81.07
80.92,80.80,81.48,80.80
79.73,78.65,80.25,78.08
78.68,78.84,79.05,78.25
78.04,78.43,78.60,77.64
77.19,76.80,77.68,76.27
76.98,76.55,77.46,76.28
76.72,76.12,77.12,75.44
76.79,76.36,77.78,75.70
76.75,75.31,77.41,74.96
75.47,76.06,76.54,74.51
74.68,76.08,76.35,74.48
76.95,75.94,77.49,75.27
74.88,75.25,75.73,73.34
75.65,74.81,75.70,74.16
75.58,76.33,76.43,74.91
75.95,75.55,76.60,75.43
75.78,77.06,77.44,75.52
77.06,77.70,79.29,77.06
75.50,75.13,76.02,74.56
74.59,77.13,77.18,74.59
76.51,77.20,77.60,76.00
76.39,75.94,76.93,75.60
76.67,75.49,76.76,74.43
75.40,75.90,76.55,75.09
75.79,74.69,76.08,74.37
74.22,74.02,74.35,73.30
73.23,74.87,75.27,73.18
75.05,77.13,78.54,75.05
75.83,75.19,76.89,74.56
75.65,75.86,76.31,75.03
76.70,78.03,78.48,76.53
78.36,78.92,78.97,77.91
78.71,78.23,79.36,78.17
78.21,77.78,78.65,77.47
78.29,78.74,78.99,78.05
78.31,77.41,78.85,77.16
77.03,77.59,77.68,76.13
77.91,79.05,79.07,77.54
79.26,78.96,79.43,78.52
78.80,78.22,79.50,78.22
78.56,79.61,79.71,78.14
79.06,78.92,79.37,78.40
78.76,79.07,79.15,78.16
79.05,79.21,79.78,78.88
78.84,79.70,80.00,78.37
79.10,79.47,79.73,78.79
79.68,78.03,79.68,77.86
78.09,77.72,78.65,77.06
78.11,79.26,79.48,77.66
78.92,79.03,79.55,78.64
78.42,77.70,78.58,77.59
77.58,77.42,78.20,77.10
77.38,76.73,77.71,75.92
77.12,78.97,79.22,76.70
78.70,78.76,79.27,78.45
78.46,79.42,79.57,78.41
79.42,78.69,79.42,78.58
78.02,77.73,78.16,77.17
78.03,77.94,78.13,77.53
77.97,79.53,79.58,77.95
80.06,79.80,80.18,79.54
79.71,80.02,80.40,79.64
79.74,81.15,81.32,79.32
81.50,82.05,82.62,81.24
81.34,80.62,81.65,80.51
80.58,81.89,81.90,80.46
81.31,80.41,81.46,80.02
80.66,80.12,80.76,79.80
80.38,80.24,80.81,80.20
80.34,81.21,81.42,79.91
81.68,82.79,82.96,81.65
82.66,83.50,83.80,82.57
83.66,83.93,83.99,83.35
83.98,85.01,85.13,83.01
85.20,85.12,85.65,84.75
85.17,85.63,85.97,84.27
85.46,85.01,86.10,84.57
85.00,85.17,85.71,84.53
84.96,84.61,85.44,84.40
84.83,84.26,85.14,83.86
84.51,84.86,85.25,84.00
82.94,82.43,85.52,82.07
81.99,81.18,82.03,80.57
81.39,82.06,82.06,81.13
81.75,81.92,82.29,81.67
81.75,81.20,81.85,81.07
81.25,81.28,81.65,81.03
80.84,81.47,81.53,80.51
81.46,82.11,82.42,81.26
82.32,82.26,82.45,81.50
81.96,81.97,82.77,81.86
82.17,82.26,82.47,81.69
81.98,82.11,82.58,81.82
82.04,83.95,84.00,82.04
83.91,83.58,84.54,83.14
83.19,83.56,84.64,82.97
83.02,82.91,83.32,82.39
83.37,83.76,84.27,82.68
83.73,83.07,83.98,83.01
83.30,83.37,83.91,82.51
83.48,82.60,83.58,82.44
82.49,81.90,82.69,81.80
81.95,82.05,82.18,81.72
82.05,82.79,82.92,81.75
82.76,82.66,82.76,82.12
82.52,83.64,83.64,82.52
83.37,83.36,83.61,82.97
83.25,84.13,84.35,83.24
83.41,84.52,84.77,83.41
84.41,85.52,85.58,84.38
85.49,85.57,86.24,84.79
85.07,85.30,85.40,84.29
84.84,83.79,85.33,83.73
83.52,83.44,83.57,82.97
83.72,82.61,83.93,82.56
82.35,81.81,82.40,81.13
81.60,81.02,82.03,80.72
81.60,81.68,82.23,81.58
82.12,82.24,82.54,82.01
82.43,83.08,84.25,82.43
83.90,84.31,84.31,83.66
82.33,80.11,83.15,80.06
79.42,78.04,79.54,77.64
78.45,79.21,79.30,78.43
79.79,80.61,80.73,79.53
80.73,82.23,82.23,80.49
82.34,82.60,82.88,82.02
82.40,81.80,82.65,81.60
80.73,82.74,82.94,80.73
82.74,83.82,83.86,82.73
84.21,84.99,85.09,84.06
85.32,85.80,85.92,85.08
86.00,86.26,86.92,85.78
86.77,86.39,86.85,86.20
86.95,86.55,86.97,86.33
86.94,86.41,87.30,86.35
86.30,86.48,86.99,85.94
86.14,86.40,86.52,86.00
86.78,87.11,87.54,86.59
86.90,86.73,87.24,86.34
86.85,87.04,87.23,86.04
87.04,86.63,87.04,86.32
86.66,87.72,87.75,86.47
87.72,88.50,88.91,87.17
90.37,94.03,94.33,90.10
94.09,94.74,95.06,93.39
94.44,94.84,95.38,94.44
94.84,94.46,94.98,94.15
94.46,94.65,94.86,94.10
94.63,94.82,95.21,94.59
95.08,95.25,95.33,94.81
95.25,95.01,95.47,94.74
95.06,94.86,95.42,94.67
94.93,95.21,95.24,94.49
95.34,95.14,95.49,95.05
94.96,94.92,94.96,94.19
95.24,94.83,95.26,94.53
94.64,93.64,94.88,93.64
93.75,93.71,94.04,93.03
93.58,93.95,93.95,93.42
93.55,94.55,94.58,93.36
94.30,95.22,95.35,94.26
95.55,95.07,95.60,95.07
95.01,94.46,95.93,94.24
94.32,94.64,95.33,93.87
94.91,95.37,95.42,94.41
95.41,96.31,96.31,95.41
96.08,96.39,96.68,95.91
96.35,96.13,96.51,95.54
96.36,95.89,96.45,95.28
95.93,96.41,96.67,95.13
96.63,96.49,96.95,95.89
96.33,97.27,97.45,96.07
97.15,97.00,97.48,96.91
96.21,93.63,96.29,93.62
93.05,95.46,95.72,93.00
95.02,94.67,95.40,94.42
94.59,94.58,95.16,94.05
94.60,96.15,96.39,94.45
96.08,95.87,96.36,95.49
95.93,96.05,96.91,95.43
96.73,96.01,96.92,95.66
96.23,97.77,97.98,96.23
98.01,98.50,98.73,97.51
98.31,98.17,98.79,97.96
97.74,97.65,98.04,97.33
97.88,98.81,99.00,97.62
98.73,99.55,99.66,98.73
99.41,98.54,99.49,97.85
99.12,99.53,100.07,99.07
99.02,99.43,99.56,98.20
99.36,99.23,99.92,98.88
99.51,99.11,99.73,99.00
98.99,98.87,99.12,98.44
98.94,99.02,99.26,98.35
99.48,98.91,100.42,98.80
98.63,97.22,98.74,96.59
97.50,97.14,97.70,97.12
96.51,96.28,96.68,95.85
96.71,95.76,96.79,95.70
95.76,95.87,95.93,95.24
96.75,96.38,97.23,96.16
96.38,96.93,97.01,96.14
96.87,100.29,106.70,96.63
99.43,97.25,99.43,96.77
97.89,97.57,98.19,97.30
97.47,95.45,97.69,95.34
94.78,94.08,94.78,93.39
88.33,89.95,90.73,87.78
89.97,90.09,91.09,89.67
90.02,90.73,91.58,88.97
91.14,89.70,91.24,89.22
89.71,89.39,90.43,89.16
89.84,89.46,90.37,89.37
89.68,89.14,90.27,89.10
90.41,91.07,91.12,89.86
91.03,91.69,92.06,90.20
89.52,88.51,90.00,85.76
89.34,88.85,89.99,87.53
88.58,87.99,89.16,87.85
88.03,87.84,88.80,87.52
88.11,89.36,89.56,88.03
89.22,88.62,89.60,88.44
88.73,89.52,89.65,88.73
89.28,88.25,89.98,87.99
88.35,89.66,89.83,88.35
89.33,89.99,90.04,88.59
89.76,91.62,91.62,89.50
91.89,92.14,92.45,91.60
91.66,91.08,92.13,91.00
91.09,91.36,91.87,91.09
91.30,89.83,91.36,89.35
89.95,88.67,90.18,88.43
89.27,89.78,90.00,88.51
90.40,90.10,90.54,89.71
90.50,89.78,90.70,88.67
