BLK,BlackRock,NASDAQ
272.36,269.73,273.70,268.05
272.56,275.99,278.08,271.00
277.38,276.49,279.33,274.77
276.89,268.46,278.21,268.23
264.72,252.01,265.92,250.55
258.51,248.67,258.65,241.99
246.39,245.63,248.30,240.60
249.61,252.58,253.87,247.65
252.33,258.04,259.40,252.33
257.35,264.06,265.50,257.35
263.88,256.85,263.88,256.23
257.61,256.11,261.60,255.81
255.91,256.82,259.40,254.71
254.49,255.26,257.22,253.00
257.82,257.26,258.94,253.38
259.98,257.02,260.55,255.87
259.40,263.38,263.77,255.24
265.00,264.71,266.32,262.40
267.57,269.89,272.03,266.95
269.50,269.74,269.79,265.73
270.17,269.81,271.17,269.02
270.06,268.35,273.47,265.50
268.81,272.29,272.29,268.15
273.62,278.91,279.63,272.30
279.98,280.72,280.72,275.29
280.25,286.00,286.00,278.93
286.02,284.95,288.82,284.78
285.17,283.95,286.44,282.55
282.21,284.98,286.53,281.25
283.07,286.38,286.40,281.68
286.81,283.12,286.81,282.03
284.79,282.44,285.29,281.87
282.68,281.96,285.81,281.27
286.00,285.27,287.00,283.68
285.50,286.62,288.32,284.35
284.97,285.72,286.03,283.43
285.20,284.59,286.63,282.92
283.14,280.90,283.14,278.15
283.33,278.52,283.93,278.39
278.86,280.57,283.50,277.26
279.17,278.21,280.30,276.63
278.54,279.81,280.66,276.31
280.00,277.32,280.82,277.29
274.44,270.09,274.66,267.57
269.08,270.15,272.85,268.01
269.00,266.74,270.91,266.47
267.09,266.93,267.67,265.35
266.22,264.01,268.17,263.08
265.40,268.06,268.83,264.51
269.93,268.80,270.25,266.41
268.96,269.52,272.69,267.63
265.47,258.96,266.64,258.89
258.00,259.44,262.81,257.18
257.54,260.54,262.60,257.30
261.63,260.32,262.89,259.24
265.00,263.78,266.64,260.88
263.50,266.10,267.36,262.09
265.87,262.77,266.88,262.06
263.44,261.23,264.51,259.42
262.35,263.05,263.14,259.89
266.00,266.51,268.02,265.13
264.38,261.75,264.87,261.01
259.48,262.26,263.85,259.48
262.39,264.63,264.80,261.57
271.00,272.66,273.30,269.01
272.66,272.99,273.30,271.28
272.56,279.41,281.56,271.80
280.84,283.64,285.32,280.02
283.70,278.30,285.43,278.03
278.78,274.96,278.78,272.96
274.89,272.50,275.43,272.10
270.02,270.24,271.78,268.54
271.21,272.68,273.25,270.57
269.85,270.95,271.83,268.32
265.66,270.62,271.10,265.66
270.00,270.09,270.68,266.85
269.24,271.21,271.21,266.25
269.62,269.93,271.99,266.50
270.34,272.01,272.25,269.37
268.82,267.19,270.27,267.04
268.15,262.75,269.58,262.68
263.10,266.80,269.28,263.05
268.24,277.25,277.74,268.24
277.27,280.49,281.18,275.91
279.39,282.27,282.65,277.50
283.10,282.27,284.88,281.14
284.74,290.47,293.52,281.89
289.89,298.51,299.09,288.24
299.46,301.66,302.44,296.59
301.68,301.54,303.65,300.48
304.35,306.22,307.60,302.38
304.72,303.03,304.90,300.12
304.73,306.95,308.42,303.24
306.95,307.61,308.48,305.38
308.00,308.44,310.25,305.94
308.76,309.26,309.84,307.44
309.06,306.18,311.32,305.65
306.37,300.81,309.18,300.72
300.92,303.65,304.17,300.15
303.73,303.48,304.68,303.01
303.76,301.85,304.26,300.49
306.00,305.01,307.02,303.11
308.49,296.68,308.49,296.54
297.05,301.59,302.10,297.00
300.73,302.19,303.69,299.75
300.60,297.21,302.37,296.44
295.16,298.68,298.86,294.37
298.43,302.60,302.85,297.88
302.50,303.19,305.57,301.76
305.75,303.94,306.60,302.99
304.24,302.40,306.01,301.61
302.75,299.03,305.24,297.38
299.28,303.43,303.88,297.81
303.97,303.76,303.98,300.92
304.53,301.62,305.00,301.21
299.08,303.44,305.74,299.08
304.16,307.60,307.86,303.58
309.85,302.75,309.85,302.41
302.50,305.00,309.21,302.50
302.81,298.41,304.55,296.40
297.03,297.46,300.47,292.02
295.66,295.55,296.65,293.43
299.58,301.83,302.08,299.20
301.95,302.71,304.93,300.46
301.71,299.40,302.62,298.55
299.90,292.32,300.78,292.05
292.33,291.77,295.36,291.67
293.35,297.80,299.06,293.35
297.49,304.76,304.95,297.49
304.51,302.63,305.81,302.13
301.79,309.69,309.86,297.88
309.64,308.39,309.98,306.12
309.81,314.34,317.15,308.40
318.56,315.42,318.56,314.38
315.26,316.20,316.79,313.96
323.00,315.39,323.00,313.05
316.00,316.38,318.99,314.21
316.29,316.08,316.99,313.84
317.42,316.47,318.76,314.97
315.38,312.80,315.38,310.47
311.95,314.17,315.99,310.42
316.28,314.07,317.65,312.38
314.12,316.96,319.63,314.12
317.68,316.86,319.34,315.05
317.32,316.08,318.92,314.01
315.74,314.94,319.00,311.37
313.51,306.47,315.78,305.88
308.00,310.52,311.21,306.37
311.43,312.75,313.43,309.08
324.31,317.78,326.00,313.48
319.85,316.72,322.59,315.52
318.80,318.77,320.30,317.00
319.99,323.89,324.74,318.72
320.53,315.57,322.26,315.33
313.72,303.11,313.72,302.90
306.61,299.95,307.63,299.20
301.00,303.69,304.20,299.73
301.84,299.21,302.96,298.24
301.43,305.44,307.11,301.43
301.00,300.47,304.93,296.00
297.05,286.39,298.74,284.78
286.77,289.75,292.56,286.28
290.85,289.27,294.38,286.04
291.31,294.87,295.64,290.40
297.00,299.87,300.00,295.10
297.82,301.03,302.04,296.74
301.00,305.15,306.50,300.01
304.81,303.51,307.49,302.18
298.99,304.54,305.76,296.13
304.48,303.03,306.59,302.73
303.31,305.96,306.76,303.00
303.27,300.49,307.94,300.13
300.39,300.52,301.95,297.50
300.60,299.00,302.29,298.80
298.95,302.59,304.55,298.94
302.11,300.20,303.80,299.55
300.29,297.63,301.46,295.88
297.73,305.81,306.63,297.68
305.77,304.84,308.90,303.40
300.76,300.35,301.60,297.80
304.25,307.22,308.84,304.01
305.74,307.08,307.90,305.00
308.80,311.11,312.21,307.28
314.24,310.79,314.24,309.49
310.67,308.47,310.99,306.63
309.14,308.79,310.96,307.61
306.07,308.88,308.90,304.53
310.44,299.25,311.25,298.67
298.77,295.71,301.09,295.71
298.02,298.71,302.11,297.62
300.11,301.08,301.75,299.16
301.32,298.40,301.60,295.95
296.98,300.99,302.50,296.67
302.68,301.86,304.20,299.09
301.81,302.58,303.92,298.61
304.34,307.60,307.82,301.56
311.58,309.25,313.36,308.34
309.50,306.50,310.74,305.55
309.40,310.89,313.92,308.41
314.46,314.48,315.71,312.79
316.12,316.89,317.15,312.81
317.01,318.55,321.46,315.44
319.61,314.64,319.61,313.45
319.55,308.92,320.02,308.24
309.72,303.89,310.53,303.16
303.57,302.40,305.09,300.04
303.47,308.32,308.85,302.70
309.10,295.95,309.13,295.95
295.75,293.71,297.58,292.20
298.21,298.47,298.99,294.90
299.87,300.71,301.75,295.00
301.75,310.15,310.65,301.75
312.95,308.38,313.21,300.75
308.13,305.88,308.32,305.19
306.25,308.27,310.26,305.02
308.01,307.60,309.93,305.92
305.58,303.62,307.59,302.79
302.99,300.45,303.59,299.18
302.02,298.50,303.62,295.37
301.48,300.50,302.58,299.81
299.13,301.00,302.14,298.00
299.98,301.05,302.77,298.01
300.80,299.00,304.25,298.76
298.25,298.50,299.55,295.28
298.24,296.31,299.26,296.12
296.79,299.00,299.55,295.11
298.40,300.38,302.87,298.40
300.24,302.34,302.67,298.62
297.42,304.58,306.50,297.42
304.99,302.96,307.36,302.07
303.16,301.80,304.06,301.17
301.22,297.02,301.75,295.15
300.80,297.53,300.80,294.66
297.18,299.00,299.67,296.20
299.00,296.43,300.20,295.00
297.41,299.90,301.00,297.41
299.13,300.57,301.75,298.03
300.43,300.69,301.21,299.22
303.17,304.63,305.90,301.91
304.77,301.47,305.80,301.26
302.83,304.82,305.23,301.95
304.28,304.90,305.98,303.32
304.96,306.03,306.64,302.33
304.87,308.61,310.34,304.26
307.41,310.75,311.10,306.43
309.55,309.93,310.85,306.46
311.74,313.96,314.57,310.59
312.96,314.57,315.75,312.54
314.15,314.70,315.75,312.13
312.83,311.39,313.98,309.81
311.54,308.82,311.86,307.24
309.64,309.45,311.00,308.09
308.45,309.38,309.99,306.51
307.69,312.05,312.19,305.84
312.25,319.85,320.68,310.45
320.08,318.80,321.14,316.28
319.58,318.05,320.53,316.76
317.16,317.92,318.93,316.21
316.99,316.26,319.99,315.16
315.39,317.00,318.68,314.06
317.25,315.22,317.81,312.54
315.00,317.09,317.67,313.81
317.11,319.60,320.64,316.50
321.70,322.38,324.86,320.35
322.70,321.87,322.90,319.86
320.99,323.60,324.50,320.59
321.26,321.18,322.76,320.12
321.02,318.31,321.18,317.67
320.50,320.96,321.70,318.92
316.48,315.90,317.84,314.02
316.10,317.81,318.69,314.50
319.23,323.26,323.81,319.05
323.01,323.74,326.20,322.22
327.04,325.17,331.90,322.54
322.99,317.79,325.90,317.31
318.11,320.86,321.72,317.66
318.07,318.62,320.56,317.46
319.15,319.06,321.39,318.64
319.88,316.55,320.00,316.50
318.28,317.36,319.17,316.44
315.67,314.91,316.76,313.62
314.90,316.43,317.58,313.25
317.15,314.54,319.25,314.39
316.17,314.82,317.15,312.63
311.75,304.73,311.99,304.73
300.70,303.45,308.08,300.00
306.49,305.37,306.49,303.28
304.13,301.10,305.64,300.37
299.79,304.02,305.98,299.34
305.51,302.97,307.74,301.52
304.44,307.80,308.11,302.61
309.20,308.44,310.78,308.12
307.69,310.88,311.38,307.61
312.93,313.00,314.25,311.70
313.32,314.72,314.87,312.90
316.46,315.11,317.15,312.25
317.08,319.73,319.86,316.39
319.52,321.55,321.85,318.81
321.41,324.72,324.96,319.80
324.45,326.29,326.40,322.96
325.10,326.00,327.69,324.30
327.63,332.96,333.48,327.47
334.11,336.47,337.28,333.15
336.55,333.55,337.65,332.02
330.65,328.84,331.38,328.08
330.00,330.53,330.81,328.57
332.41,328.82,332.66,327.02
331.58,331.21,332.73,329.76
333.05,331.73,334.95,330.83
331.00,332.74,332.76,328.23
331.96,332.41,334.25,330.64
331.41,328.44,332.10,327.85
329.96,329.86,331.34,329.08
327.78,328.51,329.50,326.81
328.36,329.07,329.87,327.02
328.00,326.95,328.90,326.15
326.29,328.17,329.10,323.37
328.49,329.74,331.86,327.00
330.92,333.61,334.20,330.13
335.83,331.75,336.00,330.42
331.00,327.61,331.00,326.15
326.25,325.06,328.56,324.29
325.52,329.00,329.42,325.00
326.96,321.52,328.92,320.55
327.50,335.07,336.88,327.50
331.00,330.65,333.35,328.78
330.25,328.32,332.33,326.94
327.47,323.24,327.47,322.00
321.97,323.59,324.66,319.12
324.92,327.08,328.47,324.92
328.49,326.12,329.32,324.38
324.19,318.85,324.19,318.80
318.02,324.89,325.32,315.01
324.96,315.21,324.96,315.01
313.39,308.87,316.03,308.50
309.54,303.91,311.29,303.73
305.00,306.74,309.20,304.00
305.50,310.37,313.26,293.39
302.48,310.69,315.74,302.01
314.37,315.68,319.81,312.38
313.74,313.13,315.56,312.00
316.07,319.16,320.48,315.22
319.00,315.88,320.04,315.70
320.46,322.08,324.20,319.84
321.63,324.87,325.36,321.42
323.37,324.79,325.26,322.07
327.17,329.38,329.39,325.86
328.95,331.99,332.83,326.88
330.02,333.23,334.31,330.00
336.03,341.11,342.22,335.38
342.94,338.80,344.00,337.05
338.38,341.53,342.89,337.44
345.75,344.25,347.36,343.82
345.29,347.63,348.25,344.24
348.26,351.48,352.55,346.16
351.50,350.70,351.92,350.04
351.56,351.19,352.55,350.23
349.30,349.90,350.98,347.84
350.32,348.58,350.80,346.10
349.97,347.71,350.10,347.33
346.38,346.98,348.23,345.65
347.38,347.94,348.71,346.75
347.00,346.36,347.22,343.20
343.62,347.54,348.96,343.46
352.62,355.91,356.61,351.67
357.33,355.79,358.65,354.36
356.65,357.02,358.81,354.51
358.16,357.61,358.34,355.11
359.26,359.08,360.84,357.70
356.72,355.03,357.74,353.88
356.09,355.83,357.62,353.57
355.38,356.89,357.57,355.20
355.41,360.71,360.99,354.34
362.81,364.40,364.96,361.77
361.77,363.63,368.64,360.58
358.99,362.74,363.00,357.90
362.65,357.02,364.18,356.77
360.15,353.83,361.41,352.62
354.46,340.89,354.97,340.80
346.10,339.43,347.83,337.41
336.76,336.94,345.59,334.60
339.18,348.53,348.98,337.51
355.13,358.84,358.85,351.53
363.56,360.15,366.02,358.71
361.18,361.17,361.35,358.14
363.18,364.21,366.67,361.13
364.98,363.67,366.82,362.39
364.24,363.63,365.46,363.35
362.64,363.46,366.60,360.59
363.06,362.08,364.19,360.50
362.34,357.56,362.96,356.91
357.98,356.73,359.89,352.44
353.24,347.50,354.27,346.60
348.70,342.10,351.63,338.55
345.15,349.34,349.98,344.26
352.84,353.42,354.65,351.59
353.99,349.23,354.52,346.94
350.21,346.93,352.38,344.24
349.78,347.98,354.49,344.90
345.58,345.75,347.66,340.50
349.07,342.45,349.58,340.57
344.49,348.07,348.61,339.10
350.01,346.59,351.60,344.67
344.63,349.50,351.00,342.51
354.00,360.79,362.03,348.47
361.27,355.12,361.72,355.11
354.00,357.39,358.45,352.65
353.25,351.48,355.00,350.78
353.49,345.03,354.71,344.77
345.79,346.94,348.16,342.77
345.09,340.51,347.96,340.27
342.37,347.64,348.10,339.44
348.06,352.95,353.40,348.06
346.54,350.78,354.33,344.95
352.34,358.82,359.82,352.01
362.25,362.43,367.47,360.15
360.03,360.87,362.59,358.83
365.00,370.67,372.05,364.34
369.55,369.90,372.25,367.29
370.00,374.88,375.46,370.00
374.89,376.04,378.03,373.80
379.51,380.33,382.84,377.80
380.54,377.86,381.16,376.79
376.69,377.61,379.43,376.05
375.72,376.64,377.67,373.15
377.17,376.43,378.00,373.70
377.71,378.11,379.88,377.00
377.74,375.92,378.65,375.56
374.79,375.02,377.01,373.25
375.02,371.42,376.85,371.38
367.88,376.42,376.69,367.88
374.28,373.66,375.65,370.85
369.05,369.14,370.91,367.20
370.00,369.94,371.48,367.34
369.53,365.47,375.54,364.85
365.47,364.59,367.97,363.54
361.24,356.19,362.75,356.07
357.15,358.41,359.84,356.62
360.60,368.71,368.93,360.60
368.99,367.74,369.98,364.20
370.67,374.08,374.74,369.72
373.04,374.26,376.14,371.53
373.97,377.76,380.99,371.45
376.00,369.95,376.45,369.12
370.62,378.64,379.59,370.42
377.92,374.33,380.82,374.02
373.32,369.10,373.93,369.10
369.89,363.92,372.05,363.76
360.74,362.15,364.81,360.01
361.84,361.63,363.74,360.25
363.10,368.10,369.62,363.10
366.21,365.84,368.14,364.70
364.51,362.57,366.93,361.84
363.32,366.40,367.15,362.67
362.86,366.98,369.12,361.55
366.75,368.62,370.90,366.33
370.05,369.71,371.45,367.45
370.00,371.53,371.78,367.68
372.52,369.45,372.99,368.02
369.95,369.69,373.00,369.65
369.85,373.66,374.19,367.09
374.38,376.66,377.28,373.45
378.52,372.18,378.79,364.37
369.69,365.40,372.00,363.16
368.00,369.71,370.93,367.43
371.68,367.52,371.89,367.10
369.09,369.51,371.22,365.40
368.50,371.93,372.56,366.93
372.73,372.98,373.88,369.78
374.59,371.89,376.73,371.18
370.17,377.85,377.99,370.17
375.62,366.67,378.80,365.82
366.27,363.94,368.90,362.34
366.53,368.64,369.22,365.02
369.79,370.27,371.68,368.74
368.48,366.05,371.76,365.12
366.39,363.40,367.89,361.05
363.50,365.68,367.57,362.83
367.35,370.04,371.26,365.68
369.55,367.78,372.14,367.69
365.87,365.17,366.18,362.38
364.48,365.13,366.54,363.51
367.52,371.47,371.51,366.90
372.00,370.85,372.66,368.57
370.16,370.71,371.96,368.74
371.69,371.08,372.95,368.92
370.63,370.25,371.66,367.68
370.50,368.22,371.77,368.03
368.39,368.08,369.46,367.53
367.01,365.03,368.41,364.82
366.03,368.68,369.68,364.78
366.98,369.51,369.76,366.07
369.47,365.78,369.47,365.00
366.08,364.27,367.26,362.65
362.80,363.40,364.68,360.54
364.39,364.95,367.01,362.52
362.72,357.83,364.52,356.40
358.00,355.32,360.39,350.43
356.45,353.45,357.78,353.16
353.88,352.73,356.11,352.01
354.99,355.61,357.91,354.28
356.73,356.81,358.83,355.01
356.00,353.43,356.70,352.82
351.63,355.28,356.80,348.47
353.84,357.28,357.96,353.84
358.96,357.30,360.11,356.36
358.00,360.88,361.81,356.59
359.88,359.19,361.18,357.72
360.85,358.96,363.53,358.63
359.50,360.15,361.49,359.11
360.02,355.57,360.99,355.01
355.57,351.13,356.48,350.88
353.06,354.47,354.90,351.90
350.38,344.54,352.00,344.34
347.95,345.98,349.14,343.85
350.00,347.40,352.09,345.62
348.23,345.40,348.50,343.66
342.36,342.81,345.74,340.01
343.08,342.61,344.41,335.69
340.00,334.12,341.03,333.64
341.05,336.89,342.37,336.31
339.94,339.46,341.21,337.28
342.57,344.26,345.42,341.67
342.86,342.73,344.34,340.63
343.41,346.49,347.82,340.90
349.65,354.28,354.99,349.04
353.10,354.54,355.69,351.60
355.97,353.10,356.01,351.87
352.44,351.82,354.42,350.54
352.00,350.00,352.35,349.40
350.08,346.44,351.19,345.58
345.82,341.41,347.71,340.25
339.50,336.24,341.38,334.20
338.88,336.84,338.88,335.38
337.22,339.84,341.00,336.00
339.71,338.75,341.04,337.79
339.59,336.32,341.72,335.77
336.67,334.70,339.14,332.51
335.55,332.44,337.11,330.26
334.00,334.69,338.14,334.00
335.47,333.07,336.19,331.73
332.31,331.85,334.57,329.16
334.10,335.59,338.36,332.70
333.05,330.00,333.99,329.00
325.70,327.13,328.31,319.92
327.93,325.91,329.40,325.03
325.98,328.14,328.71,325.00
326.25,329.33,329.53,325.16
328.00,328.72,329.04,327.07
327.71,323.26,329.00,323.01
321.81,317.06,322.42,316.69
313.21,307.27,316.79,306.95
291.40,299.17,306.15,275.00
309.98,294.66,311.67,294.65
302.50,303.09,304.15,295.59
306.53,314.47,314.99,306.53
312.58,311.23,312.58,307.60
307.26,302.47,308.76,302.04
293.73,294.30,296.77,291.46
297.30,298.53,298.53,294.24
299.56,300.26,301.47,298.17
295.65,294.24,297.41,292.40
299.63,301.43,302.49,296.83
304.95,296.77,306.66,296.08
297.80,301.31,303.84,296.78
301.00,303.31,303.59,298.80
303.25,301.06,303.75,300.27
303.60,307.90,308.54,301.51
309.80,313.51,314.23,307.81
312.23,311.63,316.74,310.66
307.74,308.87,313.58,307.74
310.20,312.39,313.90,309.57
307.75,304.33,307.75,301.75
304.09,303.26,305.54,301.45
301.00,300.51,301.91,299.05
304.14,302.98,306.49,300.91
300.12,294.06,303.00,293.76
295.27,293.52,296.49,291.00
301.00,297.47,301.67,294.58
297.07,295.92,298.76,291.50
291.00,303.36,303.39,289.15
306.19,313.61,314.31,305.22
312.70,312.73,314.28,310.73
315.51,320.64,321.32,315.12
319.12,318.57,319.87,316.67
318.57,318.11,320.99,315.09
318.69,315.66,318.69,311.76
312.70,315.12,317.37,312.34
320.27,322.47,326.38,317.00
324.45,325.63,327.26,320.59
327.35,330.83,331.28,325.29
329.34,327.88,330.04,326.40
326.47,327.15,328.37,325.93
327.64,321.98,329.12,321.69
323.95,335.35,335.87,322.81
338.27,340.79,341.25,336.14
339.91,337.02,340.39,335.91
335.74,335.57,336.14,333.03
336.63,346.32,346.33,335.99
345.68,349.86,350.99,343.50
351.26,351.97,354.59,349.04
353.66,354.57,356.61,352.00
353.19,358.47,360.00,353.19
358.96,356.49,360.99,355.06
355.99,357.30,359.44,355.18
359.95,356.70,361.50,353.74
355.50,349.57,357.74,347.15
347.24,350.27,351.10,344.73
352.21,350.50,352.82,349.78
346.52,345.74,349.77,345.02
345.28,343.25,347.32,342.47
343.26,352.33,352.96,342.58
352.41,353.42,357.92,350.85
354.68,360.63,361.06,352.45
360.53,359.09,361.03,357.95
361.07,362.46,363.57,360.80
362.85,363.25,364.56,361.07
360.53,356.81,361.46,356.38
358.01,360.62,362.26,356.80
359.65,358.39,360.00,355.27
359.16,363.72,364.87,358.34
362.94,361.73,364.81,360.24
360.70,358.92,363.41,356.13
359.08,352.00,360.62,350.10
353.91,360.76,361.66,351.68
359.42,355.47,360.39,353.22
353.40,348.94,354.94,346.56
348.04,344.57,353.49,343.13
344.25,345.25,349.04,342.82
340.64,322.78,341.86,321.22
322.68,319.60,327.81,314.62
324.95,329.54,331.43,322.65
331.10,331.00,334.00,322.16
332.85,330.21,336.35,328.58
326.98,321.47,328.15,321.43
325.63,325.55,328.12,322.48
326.00,330.51,331.42,322.47
333.81,339.64,340.17,332.59
340.37,337.40,340.87,335.18
336.94,342.45,342.82,334.88
344.77,343.60,347.15,341.99
342.36,342.05,345.19,341.22
339.94,340.52,345.75,337.80
333.04,333.10,333.46,329.00
334.19,333.96,336.10,329.12
327.28,330.16,331.90,327.00
320.60,315.73,325.65,312.61
317.56,307.78,319.76,307.03
309.07,308.32,310.00,304.37
312.42,313.59,314.60,307.59
315.21,304.61,318.43,303.62
305.26,310.00,315.45,299.31
298.96,296.58,299.95,290.46
300.40,294.00,301.76,290.48
288.67,292.00,294.14,280.55
292.79,289.90,296.89,289.48
295.84,300.56,301.89,294.99
300.06,289.72,300.94,289.20
292.46,299.26,300.43,291.26
299.00,302.12,311.00,297.38
302.61,299.17,307.81,298.04
303.37,314.26,314.34,301.90
311.91,312.25,314.50,306.68
305.82,301.21,305.82,298.02
301.70,304.06,306.91,290.07
302.25,313.70,316.00,302.25
312.03,307.75,315.17,306.35
301.36,293.46,301.36,289.37
287.00,294.53,297.61,286.52
299.29,298.56,305.73,297.13
289.47,294.21,297.23,289.00
300.18,306.80,307.50,297.04
312.03,314.47,315.65,309.33
318.84,319.88,321.26,316.99
319.52,315.97,320.05,314.14
313.07,314.29,314.55,307.59
318.84,316.45,321.72,312.24
315.00,309.86,317.42,306.41
304.49,307.98,311.87,297.89
309.59,313.62,313.75,303.87
316.60,313.92,318.57,311.92
312.60,311.96,315.63,311.09
315.27,322.57,323.03,314.13
320.10,326.73,327.23,318.40
323.46,323.14,324.97,320.43
323.28,323.76,325.87,320.70
320.52,326.73,327.86,317.83
323.30,320.40,325.00,316.74
323.91,328.31,328.35,321.00
329.77,324.99,330.00,320.00
330.00,339.65,340.18,326.65
337.46,337.82,338.91,334.21
333.13,334.13,334.33,330.39
333.15,334.07,335.50,329.59
334.23,341.94,344.73,332.67
344.21,342.56,346.96,339.62
342.77,341.98,345.82,339.04
337.17,340.22,342.83,337.17
340.98,339.23,341.86,337.30
336.47,334.28,337.87,331.73
336.00,336.91,338.64,334.21
336.24,339.91,340.43,332.00
343.63,341.37,344.91,340.80
340.34,340.57,344.20,339.93
337.27,342.53,344.56,335.07
342.00,338.52,343.29,336.24
335.92,334.80,336.66,331.45
334.40,337.20,338.73,334.09
334.37,328.37,335.87,326.93
332.74,331.60,335.24,330.80
334.91,332.96,337.16,332.78
334.04,339.31,339.87,332.33
343.00,348.29,348.62,341.42
343.00,354.91,356.20,342.00
354.42,357.74,358.31,353.59
353.00,358.00,359.45,351.05
361.54,364.66,366.31,361.20
365.94,366.92,368.90,364.45
364.36,364.09,367.88,362.24
365.16,365.47,369.21,363.83
364.01,363.66,365.00,360.47
363.74,365.96,366.00,362.31
366.00,367.47,369.33,363.81
363.20,358.83,365.88,357.68
356.63,356.33,358.04,353.15
358.77,361.50,362.68,355.12
356.00,355.69,356.63,352.08
352.59,352.17,355.53,350.73
352.42,352.08,354.50,351.17
350.56,356.01,357.09,350.23
355.95,355.01,357.75,353.29
358.00,360.18,360.30,355.77
358.40,353.82,359.78,353.42
356.56,355.60,357.71,352.68
354.72,347.29,357.85,346.27
347.61,351.83,354.15,347.61
350.78,348.82,352.86,347.62
347.05,353.49,356.71,347.05
350.38,350.57,353.22,345.69
353.61,354.01,357.33,352.17
354.00,353.90,356.53,353.17
358.00,361.18,361.71,356.40
363.44,364.09,365.47,363.13
364.10,363.10,364.85,361.44
363.34,365.09,366.05,363.34
366.30,363.85,366.30,361.99
361.56,364.59,365.92,358.85
360.88,361.11,363.16,356.71
358.49,359.37,359.88,351.88
358.88,362.06,364.48,358.88
363.26,359.06,363.64,358.81
358.56,360.35,361.67,358.40
356.65,357.96,359.00,355.39
351.50,346.97,352.37,345.64
346.16,344.59,350.57,344.47
343.08,339.79,344.59,339.49
342.33,339.55,344.08,339.01
336.88,339.46,339.90,332.01
340.33,341.88,343.27,339.58
349.51,348.43,351.97,347.84
349.11,348.00,350.59,346.51
348.50,347.67,351.74,346.74
352.81,356.85,356.93,351.91
337.13,332.51,343.88,331.01
326.48,319.54,326.63,317.60
324.33,323.96,326.97,318.00
329.00,336.74,336.92,327.25
337.96,342.53,342.67,334.23
342.03,341.28,346.30,339.60
338.66,336.08,339.17,332.53
332.50,336.11,338.20,329.58
335.00,335.11,337.55,331.20
341.58,345.20,345.39,339.04
348.04,347.50,349.44,345.14
350.01,357.37,357.84,349.55
357.58,357.50,358.89,354.01
354.50,355.19,362.00,352.99
355.94,356.85,357.59,351.13
357.56,357.78,359.69,356.80
355.46,356.58,357.48,355.40
358.66,359.78,360.73,355.58
359.28,359.50,360.30,357.66
360.40,363.05,363.21,359.27
363.00,361.42,363.78,360.08
360.75,361.93,362.74,358.66
362.19,363.31,365.67,361.21
362.64,363.37,364.98,360.69
362.87,366.25,367.22,362.80
366.66,368.32,368.45,365.52
366.10,367.08,367.92,364.98
367.08,368.16,369.00,366.37
367.67,366.25,369.16,365.65
370.28,374.75,375.26,369.01
374.54,371.69,375.95,370.93
372.50,368.65,372.50,368.24
369.52,366.44,369.52,365.51
366.29,367.39,368.81,366.29
365.00,366.60,367.07,364.00
368.00,370.74,371.77,367.73
369.12,367.07,370.95,366.99
367.02,370.10,370.42,366.56
369.02,370.79,370.90,369.02
369.93,372.05,372.98,367.74
371.90,371.55,372.49,369.75
374.48,372.28,374.48,372.15
371.65,369.12,372.76,368.36
368.00,368.50,369.36,366.67
370.00,371.09,373.91,368.52
372.14,373.80,375.72,371.86
374.10,376.00,376.65,373.60
372.52,372.81,374.04,370.66
374.12,372.17,375.83,366.72
374.51,373.85,375.69,371.90
373.81,371.59,374.49,369.76
369.86,373.54,373.65,368.00
372.02,372.38,373.44,371.18
369.66,362.18,370.17,362.13
360.00,368.10,369.32,358.42
365.57,360.91,367.75,358.86
361.78,360.70,364.74,359.28
360.70,365.50,366.86,359.35
362.64,365.97,366.58,360.11
368.87,367.96,372.41,366.52
371.81,365.71,371.81,365.71
367.66,370.37,371.24,366.33
373.68,373.87,375.95,372.30
372.09,365.65,373.26,365.55
363.00,360.70,364.56,359.90
359.00,361.79,362.60,358.29
363.78,361.68,363.79,359.14
360.00,357.23,363.64,354.02
359.95,362.46,363.88,358.00
361.70,360.07,364.13,357.73
360.50,356.03,361.52,355.26
357.63,358.24,359.72,355.67
358.25,356.80,359.23,356.04
356.99,357.21,358.60,355.50
360.01,358.80,362.00,357.98
357.26,351.87,357.26,350.39
352.47,351.10,353.97,350.39
348.52,349.34,350.94,344.42
354.80,354.91,357.27,350.78
355.42,354.60,356.97,352.95
355.50,356.59,359.67,355.44
356.74,352.72,357.18,352.72
352.61,349.17,354.71,348.78
345.43,345.55,347.63,344.41
349.32,343.14,349.40,342.38
342.09,341.54,344.43,341.34
340.18,340.15,341.00,336.84
341.63,340.28,342.57,337.15
341.75,339.69,342.45,337.77
341.49,341.24,343.14,339.02
343.36,340.96,343.42,338.53
340.86,338.61,341.72,337.43
339.47,341.14,343.11,338.71
341.36,345.80,348.72,339.90
352.04,357.64,358.93,351.97
356.04,353.49,356.84,351.95
352.92,364.42,365.94,349.04
368.84,375.01,380.30,367.11
371.85,371.19,373.95,367.79
373.78,373.81,375.44,369.79
373.82,372.15,374.22,367.51
369.48,367.45,372.30,367.39
368.45,371.37,372.15,367.07
371.22,372.78,375.20,370.55
374.44,374.57,375.08,372.10
375.12,373.06,376.05,371.40
372.38,372.99,373.77,370.50
373.03,373.67,374.12,371.11
370.98,368.65,372.80,368.21
369.13,368.55,370.97,366.22
