NETE,Net Element,NASDAQ
5.46,5.66,5.66,5.40
5.77,5.79,5.79,5.68
5.55,5.36,5.67,5.23
5.30,5.15,5.30,5.00
5.15,5.19,5.82,4.53
5.06,4.84,5.20,4.70
4.90,4.42,4.90,4.40
4.78,4.52,4.78,4.25
4.75,4.71,4.75,4.42
4.71,5.00,5.11,4.71
4.90,6.11,6.15,4.68
6.12,6.12,6.45,5.85
6.29,6.29,6.30,5.76
5.69,6.37,6.37,5.69
6.26,6.40,6.48,6.05
6.40,6.03,6.40,5.53
6.05,6.06,6.25,6.05
6.18,6.13,6.18,5.75
6.12,5.83,6.12,5.81
5.67,6.18,6.29,5.67
6.08,6.37,6.50,6.08
6.56,6.32,6.56,6.31
6.51,6.45,6.51,6.31
6.43,6.40,6.45,6.36
6.38,6.40,6.50,6.29
6.54,6.22,6.54,6.22
6.22,6.04,6.22,6.02
6.14,6.47,6.50,6.05
6.25,6.18,6.25,5.95
6.09,6.10,6.15,6.09
6.00,5.99,6.00,5.95
5.95,5.79,5.95,5.76
5.60,5.42,5.60,5.22
5.45,5.34,5.45,5.33
5.20,4.90,5.20,4.81
4.99,4.87,4.99,4.86
4.80,4.63,4.80,4.62
6.00,4.67,6.00,4.65
4.65,5.35,5.35,4.65
5.37,5.14,5.37,4.84
5.68,5.68,5.68,5.68
5.39,5.25,5.50,5.25
5.10,4.98,5.10,4.86
4.96,4.96,4.96,4.96
4.92,4.77,4.93,4.77
4.79,4.50,4.79,4.50
4.51,4.55,4.61,4.50
4.49,4.49,4.49,4.49
4.25,4.26,4.36,4.25
4.32,4.40,4.40,4.25
4.39,4.75,4.75,4.33
4.74,5.01,5.01,4.60
5.03,4.96,5.30,4.95
4.92,5.28,5.29,4.92
5.26,5.30,5.30,5.26
5.05,5.80,5.80,5.05
5.73,5.30,5.77,5.30
5.52,5.72,5.80,5.47
5.21,5.74,5.74,5.06
5.74,5.75,5.75,5.71
5.77,5.90,5.90,5.58
5.70,5.90,5.90,5.61
5.70,5.20,5.70,5.20
5.27,5.35,5.35,5.00
5.00,5.30,5.35,5.00
5.05,5.28,5.30,5.01
5.23,5.21,5.23,5.01
5.10,4.39,5.22,4.38
4.45,4.60,4.70,4.40
4.57,4.50,4.67,4.35
4.50,4.39,4.50,4.35
4.35,4.28,4.38,4.25
4.32,4.35,4.47,4.32
4.33,4.32,4.63,4.30
4.05,4.04,4.49,4.00
4.05,4.05,4.05,4.00
4.31,4.27,4.49,4.14
4.35,4.31,4.35,4.15
4.23,4.36,4.36,4.23
4.46,4.31,4.46,4.09
4.39,4.30,4.40,4.30
4.25,4.41,4.41,4.10
4.33,4.76,4.93,4.26
4.66,4.54,4.70,4.53
4.96,4.99,5.01,4.87
5.00,4.65,5.00,4.65
4.64,4.57,4.65,4.57
4.73,4.66,5.00,4.50
4.89,4.84,4.89,4.69
4.52,4.89,4.89,4.52
4.90,4.57,4.90,4.57
4.58,4.73,4.82,4.50
4.67,4.54,4.67,4.32
4.45,4.30,4.45,4.15
4.26,4.12,4.26,4.12
4.16,4.37,4.37,4.16
4.29,4.02,4.29,3.89
3.94,4.06,4.06,3.94
4.04,4.04,4.04,4.04
3.96,3.65,3.98,3.64
3.73,3.63,3.73,3.52
3.64,3.26,3.64,3.26
3.45,3.02,3.45,2.87
2.87,2.91,3.09,2.87
2.90,2.93,3.04,2.90
2.91,2.58,2.91,2.58
2.58,2.45,2.58,2.22
2.46,2.47,2.47,2.42
2.47,2.60,2.60,2.39
2.60,2.60,2.61,2.47
2.62,2.65,2.68,2.54
2.66,2.68,2.68,2.53
2.67,2.48,2.67,2.44
2.48,2.47,2.50,2.47
2.46,2.34,2.47,2.34
2.37,2.30,2.50,2.12
2.45,2.36,2.50,2.36
2.44,2.34,2.45,2.30
2.30,2.31,2.31,2.30
2.30,2.26,2.30,2.26
2.29,2.24,2.36,2.20
2.23,2.31,2.31,2.23
2.33,2.26,2.33,2.20
2.26,2.35,2.35,2.23
2.34,2.54,2.65,2.34
2.63,2.50,2.74,2.37
2.50,2.51,2.52,2.47
2.53,2.58,2.64,2.50
2.63,2.61,2.77,2.61
2.68,2.77,3.05,2.68
2.80,3.44,3.54,2.76
3.50,3.91,4.81,3.50
3.98,4.37,4.50,3.95
4.56,4.55,4.96,4.26
4.61,4.59,4.95,4.29
4.60,4.10,4.60,4.08
4.29,4.20,4.30,4.05
4.27,4.21,4.27,4.21
4.25,4.32,4.36,4.15
4.20,4.50,4.50,4.20
4.44,4.28,4.49,4.00
4.32,4.56,4.67,4.32
4.50,4.90,5.05,4.37
4.95,4.95,5.11,4.68
4.92,5.22,5.35,4.92
5.25,5.17,5.25,4.92
5.25,4.91,5.25,4.90
5.00,4.90,5.12,4.90
4.90,4.91,5.10,4.90
4.90,5.00,5.17,4.90
4.90,4.68,5.17,4.32
4.65,4.42,4.67,4.35
4.20,4.38,4.39,4.11
4.23,4.56,4.64,4.23
4.39,4.03,4.39,4.03
3.68,3.94,3.94,3.64
3.94,3.56,3.94,3.54
3.54,3.29,3.54,3.19
3.25,3.28,3.47,3.25
3.39,3.30,3.39,3.15
3.26,3.33,3.33,3.26
3.33,3.37,3.40,3.31
3.57,3.46,3.57,3.36
3.46,3.45,3.46,3.45
3.42,3.58,3.58,3.42
3.64,3.56,3.79,3.55
3.45,4.00,4.31,3.45
3.99,3.61,4.00,3.61
3.68,3.80,3.82,3.47
3.76,3.77,4.21,3.55
3.79,3.72,3.79,3.51
3.64,3.80,3.80,3.60
3.76,3.68,3.95,3.68
3.60,3.55,3.60,3.55
3.50,3.59,3.65,3.50
3.53,3.44,3.53,3.43
3.41,3.60,3.60,3.41
3.61,3.48,3.65,3.41
3.49,3.48,3.50,3.48
3.43,3.54,3.63,3.22
3.35,3.37,3.40,3.25
3.38,3.30,3.38,3.25
3.25,3.26,3.26,3.25
3.28,3.32,3.45,3.26
3.28,3.45,3.45,3.27
3.30,3.33,3.33,3.30
3.71,3.87,3.87,3.71
3.70,3.54,3.70,3.53
3.50,3.35,3.50,3.35
3.34,3.62,3.70,3.34
3.65,3.59,4.00,3.50
3.64,3.44,3.64,3.40
3.40,3.42,3.42,3.40
3.42,3.47,3.50,3.35
3.40,3.36,3.40,3.30
3.25,3.35,3.39,3.15
3.28,3.14,3.49,3.00
3.00,3.06,3.08,3.00
2.96,2.86,3.06,2.85
3.05,2.86,3.05,2.80
2.90,3.10,3.14,2.88
3.11,2.94,3.11,2.82
2.91,2.82,2.91,2.77
2.65,2.64,2.68,2.60
2.56,2.77,2.94,2.50
2.70,2.65,2.72,2.50
2.63,2.74,2.96,2.58
2.75,2.91,3.00,2.73
2.85,2.75,2.87,2.70
2.70,3.01,3.24,2.70
3.00,3.11,3.23,3.00
3.08,2.82,3.08,2.69
2.80,2.37,2.80,2.35
2.72,2.33,2.72,2.32
2.32,2.23,2.33,2.11
2.18,2.20,2.28,2.17
2.20,1.86,2.20,1.66
1.89,1.89,1.89,1.68
1.82,1.86,1.88,1.82
1.87,1.91,1.99,1.85
1.94,1.89,2.00,1.79
1.87,1.87,1.90,1.84
1.86,1.89,2.00,1.86
1.95,2.14,2.21,1.82
2.14,2.35,2.50,2.14
2.32,2.22,2.32,2.15
2.17,2.13,2.17,2.04
2.07,2.02,2.07,2.00
2.01,2.04,2.07,2.01
2.04,2.00,2.04,1.97
2.05,2.06,2.07,2.00
2.12,2.08,2.12,2.03
2.23,2.30,2.30,2.21
2.31,2.16,2.31,2.11
2.30,2.30,2.35,2.20
2.25,2.15,2.25,2.15
2.10,2.09,2.17,2.09
2.10,1.95,2.13,1.95
1.90,1.86,2.05,1.85
2.01,2.00,2.01,1.94
2.00,1.97,2.00,1.81
2.06,2.07,2.14,1.92
2.09,2.14,2.22,1.96
2.08,2.20,2.28,2.08
2.20,2.20,2.20,2.16
2.20,2.42,2.48,2.06
2.48,2.53,2.70,2.40
2.50,2.52,2.55,2.41
2.45,2.49,2.70,2.44
2.49,2.43,2.58,2.39
2.49,2.19,2.49,2.15
2.20,1.85,2.20,1.85
1.90,1.68,1.98,1.67
1.74,1.72,1.88,1.51
1.71,1.72,1.75,1.69
1.67,1.82,1.98,1.53
1.82,1.91,1.99,1.69
1.87,1.88,2.00,1.72
1.84,1.68,1.85,1.61
1.75,1.80,1.85,1.75
1.80,1.87,1.87,1.77
1.90,1.73,1.90,1.71
1.80,1.74,1.80,1.74
1.74,1.36,1.74,1.21
1.40,1.29,1.40,1.19
1.27,1.21,1.28,1.10
1.18,1.12,1.20,1.12
1.12,1.08,1.13,1.02
1.08,1.01,1.08,0.97
0.95,0.97,1.00,0.88
1.00,1.45,1.94,1.00
1.50,2.36,2.80,1.37
2.15,2.15,2.46,1.96
2.00,2.14,2.15,2.00
2.16,2.18,2.20,2.05
2.07,2.09,2.17,2.05
2.19,2.10,2.19,2.00
2.05,2.09,2.12,2.00
2.20,2.08,2.20,2.03
2.20,2.03,2.20,2.01
2.02,1.92,2.02,1.89
1.93,1.95,1.99,1.92
1.91,1.90,1.95,1.80
1.88,1.87,2.01,1.83
1.99,1.91,1.99,1.89
1.97,1.81,1.98,1.75
1.82,1.79,1.87,1.76
1.88,1.78,1.88,1.75
1.78,1.79,1.83,1.72
1.71,1.62,1.74,1.53
1.67,1.75,1.90,1.65
1.80,1.72,1.85,1.68
1.83,1.66,1.83,1.60
1.59,1.61,1.64,1.47
1.67,1.62,1.84,1.59
1.65,1.62,1.75,1.62
1.58,1.64,1.65,1.54
1.68,1.62,1.68,1.51
1.68,1.52,1.68,1.50
1.63,1.53,1.63,1.49
1.42,1.57,1.60,1.42
1.57,1.65,1.70,1.47
1.62,1.56,1.62,1.50
1.59,1.61,1.70,1.57
1.67,1.71,1.79,1.67
1.77,1.73,1.81,1.66
1.77,3.80,4.75,1.77
3.51,3.18,3.70,2.80
3.33,5.70,5.75,3.08
5.10,2.88,5.15,2.75
3.01,2.60,3.38,2.55
4.07,2.98,4.29,2.88
3.01,2.99,3.30,2.80
2.91,2.81,2.97,2.60
3.25,2.98,3.25,2.83
2.89,2.78,2.97,2.73
2.66,2.55,2.73,2.48
2.41,2.26,2.47,2.15
2.21,2.36,2.44,2.15
2.17,2.05,2.38,2.01
2.05,2.15,2.27,1.95
2.05,2.10,2.30,2.00
2.06,2.05,2.18,2.00
2.06,2.17,2.30,2.02
2.19,2.16,2.48,2.11
2.10,2.06,2.23,2.01
2.04,1.91,2.11,1.86
1.92,1.70,1.93,1.65
1.67,1.49,1.72,1.47
1.50,1.36,1.56,1.30
1.35,1.58,1.74,1.31
1.55,1.72,1.74,1.45
1.66,1.81,1.87,1.64
1.95,1.63,1.95,1.55
1.63,1.71,1.82,1.62
1.72,1.61,1.72,1.55
1.57,1.53,1.60,1.45
1.50,1.48,1.61,1.47
1.49,1.52,1.64,1.48
1.51,1.50,1.55,1.49
1.53,1.53,1.55,1.50
1.53,1.48,1.55,1.48
1.51,1.43,1.51,1.41
1.45,1.37,1.48,1.36
1.36,1.26,1.40,1.25
1.26,1.29,1.39,1.26
1.31,1.30,1.31,1.26
1.30,1.27,1.30,1.27
1.36,1.42,1.43,1.32
1.44,1.49,1.55,1.42
1.48,1.43,1.56,1.42
1.43,1.40,1.51,1.40
1.38,1.38,1.45,1.36
1.34,1.42,1.44,1.33
1.39,1.41,1.43,1.31
1.40,1.35,1.47,1.33
1.39,1.31,1.39,1.30
1.33,1.82,1.87,1.30
1.90,1.80,2.14,1.74
1.80,1.73,1.95,1.71
1.72,1.69,1.80,1.65
1.67,1.68,1.77,1.65
1.71,1.58,1.71,1.58
1.58,1.40,1.58,1.38
1.46,1.42,1.48,1.38
1.45,1.44,1.56,1.41
1.45,1.43,1.50,1.38
1.50,1.41,1.50,1.38
1.39,1.39,1.46,1.39
1.37,1.37,1.39,1.33
1.35,1.34,1.37,1.32
1.34,1.28,1.40,1.28
1.29,1.16,1.29,1.15
1.19,1.11,1.24,1.10
1.14,1.11,1.14,1.10
1.09,1.08,1.14,1.06
1.14,1.25,1.31,1.11
1.28,1.19,1.30,1.16
1.19,1.20,1.24,1.17
1.18,1.20,1.30,1.15
1.23,1.20,1.27,1.20
1.22,1.21,1.30,1.21
1.21,1.19,1.25,1.16
1.17,1.11,1.20,1.07
1.13,1.13,1.19,1.10
1.11,1.18,1.18,1.11
1.16,1.18,1.20,1.15
1.16,1.15,1.19,1.10
1.16,1.11,1.19,1.11
1.13,1.16,1.40,1.13
1.20,1.20,1.23,1.12
1.20,1.17,1.21,1.12
1.18,1.12,1.21,1.12
1.10,1.13,1.18,1.10
1.16,1.06,1.16,1.05
1.06,1.11,1.15,1.03
1.10,1.13,1.22,1.10
1.15,1.15,1.18,1.10
1.14,1.13,1.17,1.13
1.10,1.13,1.15,1.10
1.14,1.12,1.15,1.12
1.11,1.17,1.22,1.11
1.19,1.25,1.43,1.19
1.23,1.14,1.25,1.13
1.11,1.12,1.19,1.11
1.11,1.11,1.15,1.06
1.12,1.13,1.28,1.10
1.14,1.17,1.18,1.13
1.14,1.14,1.22,1.12
1.16,1.17,1.25,1.15
1.15,1.12,1.19,1.12
1.12,1.15,1.15,1.12
1.15,1.16,1.23,1.15
1.15,1.15,1.20,1.15
1.15,1.29,1.31,1.15
1.32,1.24,1.32,1.21
1.21,1.38,1.40,1.21
1.38,1.35,1.38,1.21
1.32,1.25,1.36,1.25
1.27,1.27,1.33,1.20
1.30,1.27,1.31,1.25
1.26,1.28,1.28,1.25
1.28,1.23,1.30,1.20
1.20,1.17,1.23,1.16
1.19,1.20,1.27,1.18
1.21,1.21,1.21,1.18
1.18,1.20,1.21,1.15
1.20,1.16,1.20,1.16
1.16,1.16,1.23,1.14
1.17,1.17,1.22,1.16
1.19,1.19,1.23,1.13
1.19,1.19,1.21,1.16
1.20,1.22,1.37,1.13
1.21,1.15,1.24,1.13
1.15,1.15,1.20,1.10
1.14,1.16,1.18,1.13
1.17,1.19,1.20,1.13
1.17,1.16,1.23,1.14
1.19,1.15,1.19,1.15
1.15,1.17,1.20,1.15
1.18,1.19,1.20,1.15
1.20,1.27,1.34,1.19
1.28,1.33,1.37,1.25
1.38,1.22,1.42,1.20
1.25,1.22,1.28,1.18
1.18,1.16,1.20,1.12
1.16,1.18,1.21,1.15
1.23,1.18,1.24,1.16
1.22,1.15,1.22,1.14
1.15,1.16,1.20,1.15
1.17,1.13,1.18,1.13
1.13,1.16,1.17,1.13
1.16,1.19,1.22,1.13
1.20,1.17,1.21,1.16
1.17,1.17,1.18,1.15
1.17,1.21,1.22,1.16
1.19,1.20,1.30,1.16
1.19,1.19,1.22,1.18
1.19,1.20,1.21,1.17
1.21,1.24,1.25,1.20
1.25,1.20,1.26,1.20
1.22,1.17,1.22,1.17
1.18,1.17,1.22,1.14
1.15,1.17,1.18,1.15
1.18,1.16,1.18,1.15
1.17,1.15,1.19,1.15
1.16,1.15,1.16,1.12
1.16,1.16,1.17,1.14
1.14,1.16,1.19,1.14
1.16,1.15,1.17,1.13
1.14,1.04,1.14,1.03
1.05,0.86,1.05,0.81
0.90,0.81,0.90,0.80
0.88,0.87,0.90,0.80
0.89,0.85,0.89,0.85
0.85,0.81,0.89,0.81
0.86,0.83,0.86,0.81
0.87,0.80,0.87,0.73
0.76,0.76,0.85,0.75
0.75,0.76,0.79,0.75
0.74,0.67,0.75,0.65
0.67,0.69,0.69,0.60
0.67,0.67,0.74,0.66
0.64,0.64,0.67,0.63
0.67,0.69,0.72,0.62
0.78,0.67,0.78,0.65
0.67,0.61,0.67,0.61
0.60,0.60,0.64,0.57
0.60,0.58,0.60,0.57
0.57,0.57,0.59,0.55
0.58,0.64,0.72,0.53
0.61,0.60,0.62,0.54
0.59,0.63,0.67,0.56
0.63,0.60,0.63,0.57
0.67,0.56,0.68,0.54
0.57,0.55,0.59,0.54
0.55,0.55,0.59,0.53
0.57,0.51,0.57,0.49
0.51,0.49,0.54,0.47
0.47,0.45,0.49,0.45
0.52,0.45,0.52,0.43
0.47,0.49,0.49,0.43
0.49,0.47,0.49,0.46
0.48,0.50,0.52,0.46
0.50,0.53,0.53,0.50
0.53,0.50,0.53,0.48
0.48,0.43,0.49,0.41
0.43,0.40,0.43,0.38
0.40,0.39,0.41,0.38
0.37,0.35,0.38,0.28
0.33,0.35,0.36,0.31
0.31,0.37,0.38,0.31
0.37,0.36,0.39,0.33
0.34,0.35,0.37,0.33
0.35,0.33,0.35,0.32
0.32,0.32,0.35,0.31
0.32,0.29,0.33,0.29
0.30,0.28,0.32,0.28
0.32,0.27,0.32,0.26
0.27,0.25,0.30,0.23
0.24,0.25,0.26,0.24
0.22,0.22,0.25,0.20
0.22,0.19,0.22,0.18
0.19,0.19,0.21,0.17
0.20,0.18,0.20,0.18
0.20,0.18,0.20,0.17
0.18,0.17,0.19,0.17
0.17,0.16,0.19,0.16
0.16,0.14,0.17,0.14
0.15,0.24,0.25,0.12
0.26,0.37,0.49,0.25
0.42,0.49,0.51,0.36
0.60,0.29,0.63,0.27
0.38,0.36,0.41,0.31
0.38,0.32,0.39,0.30
0.34,0.34,0.36,0.31
0.33,0.26,0.34,0.25
0.26,0.24,0.27,0.22
0.21,0.22,0.24,0.21
0.23,0.25,0.28,0.23
0.25,0.21,0.26,0.19
0.20,0.20,0.22,0.20
0.20,0.18,0.21,0.18
0.19,0.17,0.20,0.16
0.16,0.18,0.18,0.16
0.18,0.21,0.22,0.16
0.22,0.20,0.27,0.17
0.25,0.24,0.28,0.21
0.23,0.24,0.26,0.21
0.25,0.23,0.25,0.21
0.22,0.21,0.24,0.21
0.21,0.20,0.22,0.19
0.19,0.19,0.21,0.19
0.21,0.21,0.24,0.19
0.21,0.20,0.22,0.19
0.19,0.18,0.20,0.18
0.19,0.19,0.20,0.18
0.19,0.20,0.21,0.19
0.20,0.22,0.22,0.19
0.21,0.20,0.22,0.19
0.20,0.21,0.22,0.20
0.21,0.20,0.22,0.19
0.20,0.20,0.21,0.19
0.20,0.20,0.21,0.20
0.20,0.18,0.20,0.16
0.18,0.18,0.19,0.17
0.17,0.19,0.20,0.17
0.18,0.18,0.20,0.18
0.18,0.18,0.19,0.17
0.19,0.18,0.19,0.17
0.18,0.18,0.18,0.16
0.17,0.16,0.17,0.15
0.16,0.16,0.16,0.15
0.16,0.17,0.18,0.16
0.16,0.18,0.18,0.16
0.18,0.18,0.18,0.17
0.18,0.17,0.19,0.17
0.17,0.17,0.18,0.17
0.16,0.14,0.17,0.14
0.14,0.15,0.15,0.14
0.15,0.14,0.15,0.13
0.14,0.14,0.15,0.13
0.14,0.13,0.14,0.12
0.13,0.14,0.14,0.12
0.15,0.14,0.18,0.13
0.13,0.13,0.14,0.13
0.13,0.13,0.14,0.13
0.13,0.13,0.14,0.13
0.13,0.13,0.14,0.13
0.13,0.12,0.13,0.12
0.11,0.11,0.12,0.10
0.10,0.10,0.12,0.09
0.10,0.09,0.10,0.08
0.09,0.11,0.12,0.08
0.11,0.11,0.11,0.09
0.11,0.10,0.11,0.10
0.11,0.09,0.11,0.09
0.10,0.09,0.10,0.09
0.09,0.09,0.10,0.09
0.09,0.09,0.10,0.09
0.09,0.09,0.10,0.09
0.09,0.09,0.09,0.09
0.09,0.08,0.10,0.08
0.08,0.08,0.09,0.08
0.08,0.08,0.09,0.08
0.09,0.08,0.09,0.08
0.09,0.08,0.09,0.07
0.08,0.06,0.08,0.05
0.06,0.07,0.08,0.06
0.07,0.06,0.07,0.06
0.07,0.07,0.07,0.06
0.07,0.08,0.08,0.06
0.09,0.14,0.20,0.08
0.17,0.15,0.19,0.14
0.20,0.24,0.29,0.19
0.33,0.42,0.43,0.28
0.40,0.24,0.43,0.22
0.24,0.18,0.25,0.16
0.19,0.26,0.29,0.18
0.34,0.30,0.38,0.28
0.25,0.28,0.31,0.24
0.30,0.28,0.33,0.28
0.29,0.28,0.31,0.27
0.29,0.26,0.30,0.25
0.28,0.23,0.28,0.21
0.21,0.23,0.26,0.21
0.23,0.23,0.26,0.21
0.23,0.23,0.23,0.18
0.24,0.26,0.26,0.21
0.26,0.24,0.27,0.23
0.24,0.23,0.25,0.23
0.22,0.22,0.24,0.21
0.23,0.21,0.23,0.21
0.22,0.21,0.23,0.21
0.21,0.20,0.22,0.20
0.21,0.20,0.22,0.19
0.19,0.19,0.20,0.18
0.18,0.22,0.22,0.17
0.21,0.20,0.21,0.19
0.20,0.19,0.22,0.19
0.19,0.20,0.24,0.18
0.22,0.20,0.23,0.20
0.20,0.20,0.22,0.20
0.21,0.19,0.21,0.18
0.19,0.17,0.19,0.17
0.17,0.17,0.18,0.16
0.17,0.16,0.17,0.15
0.18,0.21,0.24,0.16
0.22,0.20,0.23,0.19
0.20,0.18,0.21,0.18
0.22,0.21,0.22,0.19
0.22,0.22,0.25,0.20
0.23,0.21,0.23,0.20
0.22,0.20,0.22,0.18
0.21,0.21,0.22,0.20
0.20,0.23,0.25,0.20
0.22,0.22,0.23,0.21
0.22,0.22,0.23,0.21
0.21,0.21,0.22,0.21
0.23,0.23,0.26,0.21
0.23,0.23,0.24,0.22
0.23,0.22,0.24,0.21
0.22,0.20,0.22,0.19
0.20,0.20,0.21,0.20
0.21,0.19,0.21,0.19
0.21,0.21,0.21,0.20
0.21,0.21,0.21,0.20
0.22,0.21,0.22,0.21
0.21,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.21,0.20,0.21,0.20
0.20,0.19,0.21,0.19
0.21,0.19,0.21,0.19
0.20,0.20,0.20,0.19
0.20,0.19,0.20,0.19
0.20,0.21,0.21,0.19
0.21,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.21,0.23,0.25,0.21
0.24,0.21,0.24,0.21
0.22,0.23,0.23,0.21
0.23,0.29,0.29,0.23
0.30,0.28,0.35,0.25
0.28,0.30,0.31,0.28
0.30,0.30,0.32,0.29
0.32,0.29,0.32,0.29
0.31,0.32,0.32,0.29
0.32,0.40,0.41,0.32
0.43,0.39,0.45,0.36
0.42,0.41,0.42,0.37
0.40,0.41,0.42,0.37
0.42,0.41,0.42,0.38
0.43,0.43,0.44,0.40
0.40,0.31,0.40,0.26
0.33,0.28,0.34,0.26
0.29,0.27,0.29,0.26
0.27,0.22,0.27,0.21
0.24,0.24,0.25,0.22
0.24,0.25,0.27,0.24
0.25,0.28,0.28,0.24
0.28,0.29,0.31,0.26
0.30,0.28,0.30,0.27
0.28,0.28,0.29,0.26
0.28,0.27,0.28,0.26
0.28,0.28,0.30,0.27
0.30,0.32,0.32,0.28
0.33,0.36,0.38,0.32
0.37,0.35,0.38,0.33
0.36,0.35,0.38,0.34
0.36,0.34,0.36,0.33
0.33,0.33,0.36,0.30
0.34,0.32,0.35,0.31
0.32,0.34,0.35,0.32
0.34,0.34,0.36,0.33
0.36,0.34,0.36,0.32
0.35,0.32,0.35,0.32
0.33,0.30,0.33,0.28
0.33,0.30,0.34,0.30
0.30,0.32,0.32,0.30
0.31,0.33,0.34,0.31
0.32,0.32,0.33,0.31
0.33,0.32,0.33,0.32
0.33,0.30,0.33,0.30
0.32,0.30,0.32,0.26
0.31,0.29,0.31,0.27
0.31,0.30,0.31,0.28
0.42,0.31,0.46,0.30
0.34,0.30,0.35,0.29
0.30,0.28,0.30,0.27
0.29,0.28,0.29,0.27
0.28,0.27,0.30,0.26
0.28,0.28,0.28,0.24
3.14,2.75,3.17,2.46
2.72,2.42,2.72,2.41
2.42,2.26,2.42,2.24
2.24,2.31,2.58,2.11
2.37,2.54,2.54,2.31
2.49,2.39,2.49,2.37
2.38,2.26,2.39,2.25
2.25,2.23,2.28,2.18
2.26,2.41,2.63,2.22
2.48,2.41,2.71,2.31
2.43,2.34,2.46,2.31
2.34,2.29,2.34,2.21
2.25,2.12,2.25,2.11
2.07,1.98,2.24,1.86
2.00,1.94,2.04,1.90
1.92,2.11,2.14,1.86
2.13,2.01,2.15,1.97
2.03,2.07,2.14,2.01
2.07,2.02,2.09,1.98
2.00,2.00,2.03,1.93
2.02,2.02,2.11,1.94
1.86,1.91,1.98,1.85
1.90,1.76,1.90,1.73
1.84,1.82,1.85,1.80
1.81,1.88,1.91,1.71
1.88,1.84,1.92,1.80
1.86,1.86,1.95,1.84
1.83,1.77,1.86,1.77
1.78,1.90,2.00,1.74
1.92,1.88,2.08,1.82
1.92,1.90,2.02,1.88
1.93,1.88,1.98,1.83
1.82,1.86,1.89,1.82
2.34,2.14,2.55,2.07
2.12,2.14,2.16,2.01
2.14,2.10,2.14,2.03
2.08,2.03,2.09,2.02
2.03,2.09,2.23,2.01
2.07,2.18,2.25,2.00
2.45,2.21,2.53,2.14
2.16,2.16,2.24,2.11
2.12,2.15,2.23,2.08
2.15,2.13,2.17,2.12
2.13,2.20,2.20,2.13
2.17,2.14,2.20,2.14
2.14,2.16,2.20,2.14
2.15,2.20,2.22,2.15
2.21,2.17,2.21,2.12
2.14,2.19,2.19,2.12
2.18,2.22,2.29,2.15
2.20,2.21,2.27,2.20
2.16,2.22,2.25,2.15
2.22,2.28,2.36,2.19
2.27,2.23,2.34,2.23
2.26,2.26,2.31,2.23
2.23,2.25,2.28,2.22
2.27,2.14,2.39,1.75
2.00,1.92,2.08,1.85
1.95,1.90,1.96,1.89
1.88,1.78,1.89,1.66
1.75,1.78,1.84,1.72
1.78,1.64,1.78,1.45
1.68,1.55,1.68,1.51
1.52,1.43,1.57,1.40
1.43,1.43,1.47,1.35
1.42,1.50,1.55,1.42
1.50,1.53,1.62,1.50
1.53,1.53,1.58,1.50
1.51,1.44,1.53,1.40
1.41,1.41,1.44,1.40
1.43,1.35,1.44,1.35
1.33,1.31,1.40,1.31
1.32,1.24,1.33,1.23
1.26,1.28,1.29,1.25
1.27,1.22,1.28,1.22
1.20,1.09,1.22,1.03
1.10,1.08,1.11,1.07
1.09,1.13,1.22,1.07
1.18,1.36,1.79,1.18
1.38,1.27,1.41,1.25
1.25,1.27,1.31,1.20
1.35,1.28,1.35,1.26
1.28,1.24,1.33,1.21
1.23,1.18,1.23,1.17
1.16,1.21,1.24,1.16
1.20,1.18,1.21,1.15
1.23,1.17,1.25,1.16
1.20,1.16,1.20,1.15
1.16,1.18,1.22,1.16
1.17,1.17,1.20,1.16
1.17,1.16,1.18,1.15
1.15,1.11,1.16,1.06
1.13,1.18,1.18,1.12
1.15,1.12,1.18,1.11
1.12,1.09,1.15,1.08
1.11,1.07,1.11,1.06
1.06,1.08,1.09,1.06
1.07,1.10,1.14,1.07
1.09,1.09,1.12,1.08
1.10,1.11,1.17,1.09
1.10,1.11,1.15,1.07
1.11,1.08,1.11,1.08
1.08,1.08,1.10,1.08
1.08,1.08,1.10,1.07
1.07,1.07,1.08,1.03
1.06,1.05,1.10,1.03
1.05,1.10,1.10,1.04
1.10,1.20,1.38,1.10
1.23,1.14,1.26,1.11
1.13,1.10,1.13,1.10
1.09,1.14,1.15,1.09
1.12,1.10,1.15,1.08
1.14,1.11,1.14,1.07
1.10,1.11,1.13,1.08
1.10,1.09,1.11,1.07
1.12,1.13,1.17,1.10
1.16,1.12,1.17,1.12
1.11,1.09,1.17,1.08
1.16,1.11,1.16,1.07
1.08,1.10,1.12,1.08
1.06,0.94,1.06,0.86
0.93,0.97,1.00,0.93
0.97,0.91,1.00,0.91
0.96,0.91,0.96,0.88
0.90,0.84,0.91,0.84
0.88,0.88,0.88,0.86
0.88,0.89,0.93,0.88
0.94,0.91,0.95,0.90
0.93,0.90,0.93,0.89
0.90,0.90,0.92,0.90
0.89,0.91,0.92,0.89
0.90,0.92,0.94,0.89
0.92,0.90,0.94,0.90
0.89,0.83,0.90,0.81
0.87,0.86,0.90,0.85
0.86,0.87,0.88,0.83
0.88,0.87,0.88,0.83
0.86,0.84,0.86,0.84
