HGSH,China HGS Real Estate,NASDAQ
9.31,8.85,9.31,8.21
8.63,8.54,9.20,8.23
8.73,8.20,8.99,8.20
8.10,8.31,8.57,8.10
8.41,8.55,8.70,8.41
8.60,8.79,9.19,8.42
8.57,8.47,8.80,8.20
8.50,8.48,8.56,8.08
8.40,8.13,8.40,8.07
8.07,7.30,8.39,7.27
7.11,7.31,7.53,6.83
7.35,6.76,7.35,6.75
6.70,6.62,6.70,6.52
6.56,6.68,6.72,6.53
6.61,6.35,6.61,6.23
6.30,6.05,6.32,6.01
6.05,5.31,6.05,5.08
5.11,5.23,5.37,5.01
5.20,6.40,6.55,5.20
6.98,8.32,8.44,6.76
8.99,10.14,10.18,8.59
10.14,8.98,10.14,8.22
9.29,8.48,9.50,8.38
8.39,9.32,9.50,7.57
9.32,9.69,9.72,8.80
9.57,9.22,9.80,9.08
9.63,9.31,9.89,9.16
9.31,9.29,9.58,8.67
9.15,8.61,9.15,8.52
8.99,8.46,9.08,8.15
8.29,8.18,8.87,7.86
8.12,8.05,8.36,7.90
8.12,8.01,8.16,8.01
8.10,8.36,8.48,8.02
8.33,8.24,8.66,8.15
8.12,8.49,8.84,8.12
8.63,8.05,8.76,8.05
8.00,8.11,8.36,7.98
8.18,8.15,8.28,7.92
8.03,8.07,8.16,7.98
8.00,7.88,8.05,7.39
7.86,7.86,7.96,7.65
7.77,8.42,8.42,7.64
8.40,8.37,8.40,7.96
8.79,8.12,8.79,8.10
8.13,8.00,8.20,7.65
8.69,8.08,8.69,8.06
8.07,7.64,8.24,7.55
7.53,7.73,7.75,7.50
7.69,7.58,7.70,7.50
7.92,7.90,7.95,7.55
7.86,7.95,8.16,7.71
7.91,7.54,8.00,7.53
7.56,7.68,7.80,7.50
7.70,7.48,7.80,7.45
7.63,7.67,7.93,7.56
7.55,7.89,7.94,7.55
7.74,7.45,7.82,7.45
7.45,7.60,7.91,7.45
7.64,7.62,7.77,7.51
7.69,7.62,7.69,7.50
7.55,7.80,8.00,7.51
7.70,7.73,7.89,7.53
7.67,7.23,7.85,7.23
7.36,7.42,7.60,7.20
7.72,7.75,7.75,7.50
7.72,7.65,7.82,7.46
7.66,7.88,7.93,7.56
7.86,7.65,7.88,7.54
7.56,7.69,7.89,7.55
7.67,8.00,8.00,7.67
8.00,8.27,8.42,7.90
8.25,8.40,8.44,8.25
8.40,8.37,8.40,8.00
8.31,8.34,8.41,8.05
8.40,7.75,8.40,7.75
7.74,7.79,8.22,7.71
7.99,7.89,8.25,7.77
7.76,8.19,8.21,7.74
8.07,8.12,8.15,7.76
7.96,7.96,8.07,7.83
7.96,8.10,8.13,7.96
8.13,7.95,8.19,7.76
7.96,8.07,8.08,7.80
8.07,7.50,8.14,7.30
7.49,6.98,7.49,6.77
6.94,6.89,7.40,6.80
7.17,7.25,7.39,6.71
7.18,6.80,7.34,6.71
6.86,6.25,6.94,6.17
6.31,6.34,6.85,6.25
6.47,6.49,6.79,6.33
6.42,5.94,6.50,5.75
5.94,5.60,5.94,5.34
5.51,5.80,6.27,5.51
5.69,5.50,6.00,5.50
5.70,5.58,5.70,5.35
5.37,5.18,5.54,5.14
5.20,4.30,5.20,3.70
4.00,3.83,4.30,3.51
3.75,5.56,5.66,3.65
5.74,5.68,6.60,4.83
5.70,5.90,6.10,5.70
5.96,5.30,6.00,5.30
5.27,5.56,5.90,5.10
5.56,5.81,6.00,5.35
6.00,5.80,6.00,5.51
5.78,5.67,5.95,5.55
5.61,5.62,5.92,5.61
5.61,5.63,5.66,5.60
6.00,5.65,6.00,5.65
5.74,5.61,5.74,5.48
5.62,5.64,5.71,5.31
5.74,5.34,5.74,5.30
5.30,4.90,5.56,4.76
4.99,5.18,5.28,4.95
5.27,5.25,5.28,5.05
5.05,5.15,5.27,5.05
5.12,5.10,5.18,5.10
5.05,4.92,5.17,4.85
4.82,4.64,4.96,4.46
4.65,5.22,5.47,4.65
5.50,5.31,5.50,5.30
5.50,5.90,6.24,5.42
5.96,5.59,5.96,5.50
5.55,5.75,5.75,5.50
5.50,4.99,5.50,4.87
5.13,4.00,5.14,4.00
4.20,4.44,4.78,4.17
4.40,4.75,4.75,4.40
4.80,5.20,5.20,4.80
5.41,5.00,5.41,4.90
5.00,4.78,5.00,4.71
4.71,5.95,6.27,4.71
6.23,6.48,7.20,6.22
6.66,6.68,7.20,6.66
6.78,6.34,6.79,6.03
6.68,6.45,6.68,6.20
6.39,6.03,6.46,5.95
5.96,5.56,6.40,5.10
5.56,5.36,5.69,5.31
5.47,5.60,5.65,5.37
5.65,5.59,5.85,5.59
5.52,5.74,6.00,5.52
5.64,5.60,5.76,5.60
5.60,5.61,5.73,5.56
5.69,5.36,5.69,5.25
5.47,5.32,5.47,5.21
5.26,5.20,5.31,5.20
5.11,4.95,5.13,4.95
4.84,4.68,4.86,4.68
4.68,4.85,4.87,4.68
4.83,4.75,4.83,4.68
4.79,4.73,4.90,4.71
4.72,4.91,4.93,4.70
4.91,4.92,4.95,4.91
4.80,4.76,5.03,4.76
4.99,4.71,4.99,4.69
4.75,4.79,4.84,4.71
4.81,4.42,4.81,4.42
4.40,4.41,4.60,4.40
4.40,4.42,4.50,4.40
4.41,4.25,4.49,4.20
4.33,4.42,4.43,4.30
4.49,4.47,4.70,4.24
4.43,4.35,4.45,4.35
4.19,4.25,4.26,4.19
4.23,4.23,4.34,4.20
4.27,4.34,4.50,4.20
4.40,4.23,4.40,4.16
4.18,4.14,4.18,4.13
4.14,4.12,4.20,4.12
4.15,4.16,4.20,4.12
4.20,4.14,4.33,4.14
4.15,4.20,4.25,4.15
4.49,4.80,4.95,4.31
4.74,4.51,4.94,4.50
4.50,4.36,4.63,4.36
4.36,4.26,4.70,4.20
4.20,4.22,4.29,4.20
4.21,4.30,4.39,4.15
4.23,4.24,4.45,4.19
4.27,4.59,4.59,4.21
4.60,4.57,4.60,4.38
4.60,4.59,4.60,4.29
4.57,4.55,4.64,4.41
4.50,4.58,4.58,4.40
4.59,4.64,4.64,4.46
4.59,5.10,5.20,4.58
5.22,5.35,5.50,5.11
5.47,5.64,5.90,5.35
5.81,5.15,5.95,5.03
5.20,5.17,5.30,4.72
5.23,5.30,5.61,4.61
5.10,5.08,5.42,5.06
4.62,5.16,5.44,4.62
5.34,5.36,5.41,5.34
5.49,5.10,5.49,5.02
5.08,5.30,5.30,5.02
5.03,5.20,5.39,5.02
5.41,5.37,5.41,5.11
5.40,5.50,5.50,5.05
5.55,5.11,5.60,5.11
5.27,5.66,5.75,4.86
5.59,5.89,5.93,5.21
5.93,5.78,6.00,5.58
5.77,5.56,5.89,5.29
5.61,5.65,5.65,5.61
5.39,5.48,5.51,5.39
5.85,5.60,5.85,5.38
5.35,5.55,5.94,5.35
5.50,5.45,5.83,5.45
5.43,5.50,5.50,5.42
5.40,5.43,5.65,5.40
5.40,5.42,5.42,5.12
5.24,5.19,5.25,5.01
5.11,5.15,5.19,5.11
5.12,5.20,5.20,5.12
5.15,5.19,5.19,5.15
5.15,5.15,5.15,5.10
5.15,5.10,5.16,5.10
5.10,5.10,5.12,4.87
5.11,5.15,5.25,4.75
5.14,4.92,5.14,4.80
4.82,4.90,5.00,4.82
4.77,4.91,4.99,4.77
4.81,4.75,4.96,4.75
4.75,4.75,4.75,4.75
4.76,4.50,4.76,4.25
4.53,4.20,4.53,4.20
4.31,4.29,4.63,4.18
4.65,4.17,4.65,4.17
4.18,4.01,4.18,4.00
4.04,4.07,4.21,4.04
4.31,4.16,4.36,4.05
4.16,4.37,4.69,4.16
4.27,4.28,4.47,4.16
4.30,4.24,4.45,4.13
4.30,4.21,4.30,4.21
4.05,4.35,4.35,4.05
4.18,4.30,4.30,4.18
4.18,4.23,4.43,4.18
4.20,4.18,4.30,4.11
4.24,4.35,4.39,4.12
4.24,4.17,4.35,4.13
4.13,4.16,4.16,4.12
4.11,4.11,4.29,4.11
4.11,3.67,4.11,3.60
3.76,3.79,3.96,3.72
3.76,3.70,3.87,3.52
3.76,3.85,4.40,3.71
3.83,2.91,3.99,2.91
3.19,3.19,3.25,2.97
3.29,2.96,3.29,2.86
2.81,2.69,2.96,2.64
2.88,2.65,2.88,2.58
2.75,2.68,2.75,2.55
2.82,2.60,2.82,2.60
2.69,2.76,2.86,2.65
2.75,2.76,2.85,2.75
2.77,2.72,2.77,2.66
2.72,2.67,2.72,2.63
2.71,2.67,2.71,2.66
2.67,2.67,2.70,2.67
2.67,2.67,2.67,2.67
2.70,2.62,2.70,2.62
2.64,2.57,2.74,2.55
2.57,2.56,2.57,2.56
2.58,2.58,2.69,2.57
2.59,2.55,2.68,2.55
2.60,2.54,2.60,2.54
2.54,2.49,2.59,2.42
2.53,2.56,2.59,2.46
2.54,2.53,2.60,2.40
2.45,2.50,2.50,2.45
2.67,2.56,2.67,2.46
2.66,2.56,2.66,2.50
2.61,2.61,2.68,2.54
2.60,2.55,2.60,2.53
2.58,2.56,2.59,2.56
2.53,2.47,2.53,2.42
2.52,2.51,2.52,2.40
2.63,2.41,2.63,2.26
2.33,2.19,2.35,2.10
2.16,2.24,2.26,2.16
2.42,3.17,4.40,2.42
3.99,4.04,4.15,3.55
3.71,3.81,3.95,3.66
3.77,3.51,3.79,3.41
3.40,3.83,3.83,3.39
3.90,3.57,3.92,3.45
3.51,3.46,3.75,3.31
3.75,5.30,6.84,3.75
5.48,4.70,5.48,4.68
4.90,5.60,6.30,4.30
5.61,6.19,6.79,5.61
6.25,7.43,7.74,6.25
7.78,8.50,8.80,7.78
8.14,7.19,8.50,7.03
7.21,7.57,7.80,6.63
7.57,7.53,7.76,7.08
9.91,8.85,10.50,8.60
8.85,9.09,9.95,8.16
8.92,8.63,9.52,8.40
8.63,8.01,8.71,8.01
8.24,7.84,8.38,7.53
7.69,7.37,7.89,7.30
7.22,6.98,7.68,6.91
6.98,6.65,7.25,6.65
6.64,6.37,6.98,6.36
6.26,6.83,6.98,6.26
6.86,6.29,6.86,6.07
6.28,6.37,6.69,6.21
6.26,5.91,6.36,5.70
5.64,5.28,5.79,5.20
5.35,4.93,5.35,4.87
4.88,5.18,6.10,4.82
5.18,5.57,5.69,5.18
5.27,5.23,5.69,5.07
5.17,5.36,5.55,5.10
5.21,5.34,5.59,5.10
5.35,5.09,5.71,5.02
5.06,4.76,5.15,4.56
4.75,4.62,4.75,4.32
4.74,4.45,4.75,4.41
4.52,4.13,4.56,4.08
4.11,4.05,4.21,4.04
4.14,4.14,4.25,4.04
4.07,3.90,4.10,3.87
3.86,3.48,3.86,3.48
3.38,3.01,3.46,2.92
3.15,3.11,3.31,3.05
3.01,3.30,3.40,3.01
3.22,3.61,3.69,3.20
3.60,3.78,3.97,3.60
3.74,3.97,3.98,3.74
3.97,4.21,4.50,3.97
4.25,4.11,4.36,4.04
4.31,4.24,4.32,4.12
4.22,4.09,4.27,4.02
3.97,4.13,4.32,3.80
4.13,4.17,4.50,4.00
4.21,4.21,4.48,4.11
4.13,4.07,4.28,4.02
4.07,3.85,4.07,3.85
3.81,3.72,3.91,3.72
3.83,4.11,4.22,3.67
4.23,4.03,4.41,3.99
4.06,4.16,4.38,4.03
4.13,4.08,4.31,4.07
4.19,4.12,4.34,4.10
4.10,4.22,4.35,4.00
4.25,4.82,4.97,4.08
4.82,4.40,4.82,4.40
4.35,4.30,4.37,4.11
4.12,3.97,4.26,3.90
3.97,4.04,4.30,3.91
4.03,3.96,4.08,3.96
4.15,3.96,4.15,3.81
4.02,3.89,4.32,3.88
3.94,4.01,4.12,3.87
4.01,3.89,4.05,3.65
3.85,3.91,4.00,3.74
3.97,3.84,4.19,3.76
3.79,3.43,3.86,3.43
3.37,3.49,3.75,3.32
3.51,3.50,3.61,3.49
3.46,3.34,3.50,3.34
3.44,3.35,3.44,3.30
3.30,3.21,3.66,3.16
3.07,3.11,3.19,3.04
3.12,3.16,3.27,3.05
3.15,3.06,3.23,3.06
3.50,4.48,4.77,3.50
4.96,5.57,5.96,4.63
5.37,4.67,5.82,4.61
4.45,4.11,4.69,4.01
4.11,3.91,4.26,3.80
4.02,5.70,5.79,4.00
5.49,4.94,5.49,4.77
5.12,4.66,5.12,4.50
4.61,4.60,4.87,4.40
4.68,4.30,4.68,4.25
4.32,4.45,4.99,4.25
4.50,4.41,4.86,4.40
4.41,4.29,4.57,4.27
4.34,4.43,4.63,4.30
4.43,4.21,4.49,3.97
4.12,3.97,4.24,3.95
4.03,3.88,4.03,3.72
3.91,3.93,4.06,3.77
3.82,3.86,4.04,3.80
3.80,3.88,3.96,3.76
3.81,3.78,4.08,3.77
3.77,3.53,3.77,3.53
3.69,3.54,3.69,3.50
3.59,3.88,4.00,3.58
3.80,3.76,3.85,3.70
3.73,3.75,3.81,3.71
3.77,3.75,3.89,3.72
3.70,3.76,3.88,3.70
3.85,3.46,3.90,3.25
3.44,3.42,3.51,3.30
3.50,3.34,3.51,3.34
3.39,3.39,3.48,3.36
3.45,3.53,3.56,3.39
3.51,3.62,3.64,3.38
3.66,3.76,3.85,3.60
3.79,3.90,3.90,3.72
3.77,4.01,4.23,3.76
3.26,3.15,3.40,3.05
3.17,3.23,3.33,3.15
3.36,3.11,3.36,3.11
3.11,3.16,3.23,3.11
3.17,3.18,3.18,3.15
3.15,3.05,3.16,3.05
3.09,3.17,3.18,3.01
3.10,3.08,3.10,3.03
3.05,3.06,3.13,3.02
3.02,3.20,3.20,3.02
3.18,3.20,3.20,3.15
3.17,3.13,3.20,3.11
3.09,3.10,3.20,3.09
3.09,3.10,3.12,3.09
3.12,3.12,3.13,3.05
3.15,3.28,3.35,3.11
3.13,3.13,3.23,3.11
3.11,3.11,3.23,3.03
3.07,3.09,3.23,3.06
3.08,3.08,3.16,3.05
3.06,3.03,3.08,3.01
3.01,2.80,3.01,2.77
2.75,2.70,2.80,2.51
2.70,2.77,2.87,2.65
2.70,2.65,2.76,2.65
2.65,2.60,2.73,2.59
2.59,2.55,2.63,2.52
2.55,2.53,2.56,2.52
2.56,2.50,2.56,2.50
2.55,2.34,2.55,2.31
2.30,2.41,2.52,2.30
2.41,2.49,2.52,2.40
2.48,2.69,2.86,2.48
2.68,2.56,2.77,2.55
2.58,2.52,2.70,2.52
2.56,2.61,2.70,2.52
2.60,2.60,2.65,2.59
2.65,2.57,2.68,2.56
2.57,2.58,2.63,2.57
2.59,2.61,2.76,2.59
2.63,2.61,2.69,2.60
2.59,2.89,2.89,2.59
2.90,3.45,3.69,2.90
3.45,3.30,3.54,3.16
3.27,3.48,3.70,3.27
3.47,3.42,3.53,3.34
3.37,3.29,3.41,3.27
3.27,3.24,3.39,3.21
3.25,3.16,3.26,3.01
3.12,3.06,3.18,3.03
3.06,3.16,3.25,3.06
3.05,3.10,3.22,3.00
3.25,3.23,3.26,3.07
3.25,3.28,3.39,3.25
3.23,3.06,3.23,3.01
3.10,3.08,3.11,3.08
3.30,3.19,3.30,3.06
3.13,3.09,3.22,3.05
3.15,2.94,3.15,2.94
2.96,2.99,3.10,2.96
2.99,3.05,3.10,2.99
3.09,2.88,3.10,2.88
2.86,2.92,2.94,2.50
3.03,2.84,3.05,2.79
2.74,2.86,3.10,2.74
2.97,2.97,3.07,2.88
2.82,2.85,2.96,2.81
3.06,2.88,3.08,2.84
2.82,2.89,2.90,2.82
2.90,2.92,2.97,2.85
2.84,2.82,2.90,2.78
2.91,2.86,2.91,2.83
2.85,2.88,2.95,2.77
2.82,3.00,3.10,2.80
2.90,2.88,3.10,2.88
2.89,2.88,2.95,2.88
2.90,3.04,3.09,2.90
3.10,2.89,3.10,2.87
3.06,2.91,3.30,2.85
2.92,2.84,3.03,2.80
2.89,2.91,2.92,2.80
2.88,2.83,2.88,2.81
2.91,2.81,2.91,2.80
2.76,2.76,2.88,2.76
2.78,2.75,2.78,2.75
2.75,2.75,2.85,2.75
2.92,2.86,2.92,2.78
2.96,3.39,3.60,2.91
3.53,3.35,3.53,3.20
3.36,3.10,3.37,3.00
3.00,2.99,3.11,2.93
2.98,2.85,3.04,2.81
2.81,2.75,2.86,2.75
2.76,2.77,2.82,2.76
2.75,2.78,2.91,2.75
2.77,2.79,2.90,2.77
2.76,2.79,2.84,2.75
2.75,2.75,2.80,2.75
2.75,2.77,2.81,2.75
2.76,2.73,2.76,2.70
2.70,2.70,2.80,2.70
2.71,2.72,2.79,2.65
2.65,2.40,2.67,2.33
2.40,2.30,2.53,2.22
2.28,2.26,2.32,2.17
2.44,2.33,2.46,2.26
2.28,2.43,2.49,2.28
2.54,2.50,2.70,2.49
2.52,2.50,2.56,2.50
2.50,2.37,2.50,2.35
2.31,2.38,2.52,2.31
2.41,2.37,2.45,2.37
2.44,2.36,2.46,2.36
2.38,2.30,2.41,2.23
2.39,2.33,2.39,2.27
2.30,2.22,2.30,2.22
2.23,2.60,2.91,2.23
2.55,2.36,2.75,2.32
2.32,2.21,2.57,2.21
2.21,2.14,2.34,2.11
2.14,2.13,2.23,2.12
2.14,1.97,2.14,1.83
1.88,1.92,2.01,1.88
1.95,1.93,2.05,1.88
1.97,1.92,1.97,1.92
1.93,1.90,2.03,1.90
2.10,1.96,2.31,1.83
2.18,2.06,2.18,1.99
1.96,1.97,1.97,1.95
1.92,1.97,2.04,1.83
1.86,2.00,2.00,1.86
2.07,1.88,2.07,1.80
1.89,1.85,1.89,1.69
1.86,1.98,1.98,1.86
1.96,1.95,2.01,1.83
1.95,1.89,1.96,1.88
1.83,1.89,1.90,1.77
1.85,1.70,1.88,1.70
1.69,1.68,1.95,1.65
1.80,1.67,1.80,1.66
1.67,1.67,1.75,1.67
1.76,1.78,1.81,1.70
1.95,1.88,1.95,1.81
1.85,1.79,1.86,1.70
1.71,1.71,1.76,1.71
1.80,1.77,1.80,1.71
1.71,1.80,1.80,1.71
1.81,1.81,1.94,1.77
1.85,1.84,1.88,1.84
1.90,1.78,1.90,1.78
1.77,1.77,1.82,1.76
1.77,1.75,1.77,1.75
1.76,1.80,1.81,1.75
1.78,1.79,1.79,1.78
1.78,1.78,1.78,1.78
1.78,1.84,1.99,1.72
1.84,1.76,1.84,1.76
1.80,1.79,1.82,1.75
1.79,1.79,1.79,1.79
1.75,1.74,1.75,1.74
1.70,1.70,1.70,1.70
1.74,1.72,1.74,1.72
1.72,1.74,1.75,1.70
1.67,1.70,1.72,1.67
1.68,1.60,1.68,1.56
1.55,1.59,1.61,1.55
1.52,1.60,1.62,1.50
1.67,1.44,1.68,1.44
1.42,1.50,1.50,1.42
1.50,1.54,1.54,1.50
1.59,1.65,1.67,1.58
1.68,1.68,1.70,1.65
1.74,1.68,1.75,1.68
1.74,1.60,1.74,1.60
1.75,1.66,1.75,1.62
1.61,2.28,2.28,1.61
2.65,2.10,2.65,1.92
2.27,1.98,2.27,1.86
2.00,1.89,2.00,1.82
1.93,2.24,2.54,1.93
2.66,2.42,2.70,2.12
2.29,2.54,2.57,2.29
2.32,2.26,2.51,2.22
2.30,2.41,2.55,2.30
2.66,2.63,2.66,2.36
2.63,2.52,2.63,2.50
2.65,2.39,2.65,2.31
2.35,2.39,2.47,2.16
2.27,2.46,2.48,2.27
2.46,2.32,2.60,2.31
2.44,2.32,2.46,2.32
2.27,2.26,2.45,2.23
2.26,2.38,2.44,2.19
2.21,2.30,2.31,2.21
2.27,2.35,2.35,2.27
2.35,2.30,2.35,2.30
2.24,2.15,2.25,2.15
2.08,2.07,2.15,2.06
2.05,2.04,2.15,2.03
2.03,1.96,2.05,1.93
1.92,1.99,2.02,1.91
2.08,2.04,2.09,2.02
2.00,2.01,2.16,2.00
2.03,2.05,2.06,2.03
2.06,2.05,2.06,2.05
2.32,2.07,2.32,2.02
2.30,2.34,2.35,2.10
2.37,2.25,2.37,2.24
2.25,2.23,2.29,2.20
2.22,2.27,2.34,2.22
2.32,2.20,2.32,2.20
2.20,2.24,2.25,2.20
2.29,2.21,2.29,2.20
2.22,2.16,2.22,2.16
2.16,2.06,2.16,2.03
2.01,2.03,2.14,2.01
2.16,2.03,2.16,2.01
2.06,2.03,2.12,2.01
2.16,2.01,2.16,2.00
2.00,2.01,2.04,2.00
2.04,1.98,2.05,1.98
1.96,1.89,1.97,1.88
2.04,1.81,2.04,1.58
1.84,1.76,1.84,1.75
1.73,1.74,1.75,1.71
1.79,1.67,1.79,1.61
1.66,1.68,1.72,1.65
1.65,1.68,1.74,1.60
1.64,1.67,1.67,1.60
1.68,1.60,1.69,1.60
1.66,1.61,1.66,1.57
1.60,1.56,1.61,1.56
1.56,1.57,1.62,1.56
1.92,1.70,1.92,1.61
1.65,1.62,1.67,1.62
1.63,1.62,1.63,1.57
1.58,1.47,1.58,1.47
1.38,1.35,1.40,1.25
1.42,1.32,1.42,1.29
1.32,1.25,1.32,1.21
1.20,1.25,1.25,1.20
1.32,1.43,1.43,1.30
1.42,1.45,1.51,1.36
1.54,1.49,1.54,1.45
1.54,1.43,1.54,1.43
1.43,1.31,1.45,1.24
1.37,1.37,1.42,1.32
1.43,1.43,1.43,1.43
1.44,1.46,1.49,1.44
1.40,1.47,1.47,1.40
1.47,1.49,1.49,1.47
1.39,1.42,1.44,1.39
1.45,1.46,1.46,1.45
1.45,1.43,1.45,1.43
1.40,1.57,1.57,1.40
1.42,1.51,1.51,1.42
1.51,1.51,1.51,1.51
1.39,1.40,1.44,1.39
1.43,1.43,1.43,1.43
1.41,1.42,1.47,1.39
1.50,1.43,1.50,1.43
1.49,1.28,1.50,1.25
1.39,1.36,1.50,1.30
1.32,1.35,1.35,1.30
1.39,1.26,1.39,1.25
1.30,1.27,1.30,1.27
1.47,1.38,1.47,1.33
1.40,1.62,1.77,1.38
1.85,1.44,1.85,1.38
1.46,1.40,1.51,1.40
1.44,1.43,1.45,1.40
1.44,1.41,1.44,1.40
1.40,1.37,1.41,1.32
1.34,1.32,1.36,1.32
1.32,1.67,1.67,1.32
1.66,1.53,1.66,1.43
1.67,1.50,1.67,1.50
1.53,1.52,1.53,1.49
1.57,1.47,1.57,1.45
1.56,1.54,1.56,1.49
1.55,1.99,2.00,1.55
2.00,2.74,3.63,1.90
2.91,2.43,2.91,2.34
2.35,2.02,2.49,1.98
1.92,1.91,2.19,1.91
1.89,1.83,1.89,1.76
1.83,1.79,1.85,1.65
1.72,1.85,1.93,1.72
1.83,1.76,1.83,1.70
1.76,1.90,2.04,1.76
1.98,2.07,2.07,1.82
2.08,1.92,2.08,1.92
1.89,1.89,1.91,1.80
1.91,1.90,2.10,1.68
1.90,2.81,3.25,1.82
2.70,2.42,2.70,2.31
2.49,2.34,2.49,2.20
2.34,2.25,2.44,2.17
2.24,2.09,2.33,1.98
2.11,2.14,2.14,2.01
2.11,2.17,2.20,2.05
2.16,2.02,2.16,2.01
2.05,1.99,2.05,1.98
2.00,1.99,2.06,1.98
2.05,2.10,2.13,2.02
2.10,2.15,2.15,2.02
2.15,2.18,2.20,2.10
2.16,2.07,2.16,2.02
2.07,2.03,2.13,2.02
2.06,2.06,2.07,2.02
2.15,2.07,2.15,2.05
2.10,2.03,2.11,1.99
1.93,1.89,2.00,1.87
1.93,1.92,1.94,1.87
1.90,1.90,1.95,1.88
1.91,1.98,1.98,1.90
1.97,1.90,1.97,1.85
1.90,1.77,1.92,1.77
1.77,1.77,1.84,1.75
1.79,1.83,1.83,1.79
1.84,1.79,1.84,1.79
1.80,1.75,1.82,1.75
1.74,1.72,1.78,1.71
1.77,1.82,1.82,1.76
1.81,1.78,1.81,1.73
1.79,1.81,1.81,1.79
1.71,1.75,1.80,1.71
1.74,1.75,1.75,1.72
1.78,1.73,1.78,1.72
1.77,1.68,1.77,1.68
1.71,1.69,1.71,1.65
1.63,1.65,1.74,1.62
1.74,1.63,1.75,1.63
1.61,1.69,1.70,1.61
1.83,1.60,1.83,1.60
1.61,1.79,1.81,1.61
1.69,1.94,2.14,1.65
1.95,1.81,1.95,1.80
1.81,1.78,1.90,1.75
1.77,1.76,1.84,1.71
1.83,1.81,1.83,1.81
1.82,1.84,1.84,1.80
1.81,1.90,1.96,1.80
1.83,1.83,1.83,1.83
1.77,1.96,1.96,1.77
1.97,1.85,1.97,1.85
1.79,1.87,1.87,1.79
1.95,1.83,1.95,1.83
1.76,1.76,1.76,1.76
1.79,1.75,1.79,1.66
1.78,1.81,1.83,1.68
1.67,1.77,1.95,1.67
1.80,1.82,1.82,1.80
1.72,1.75,1.75,1.72
1.70,1.70,1.72,1.69
1.68,1.71,1.72,1.68
1.73,1.64,1.73,1.63
1.66,1.74,1.74,1.66
1.71,1.69,1.71,1.67
1.69,1.68,1.69,1.66
1.68,1.89,1.89,1.66
1.84,1.85,2.04,1.80
2.00,1.91,2.00,1.83
1.76,1.82,1.86,1.76
1.82,1.86,1.86,1.80
1.88,1.81,1.88,1.76
1.87,2.26,2.30,1.81
2.23,2.04,2.87,2.00
2.00,2.19,2.65,2.00
2.30,2.31,2.45,2.21
2.26,2.08,2.43,2.05
2.10,2.02,2.24,2.00
2.06,2.05,2.14,2.02
2.00,2.35,2.42,2.00
2.29,2.22,2.29,2.20
2.32,2.32,2.32,2.14
2.35,2.35,2.40,2.29
2.26,2.31,2.39,2.26
2.34,2.32,2.41,2.21
2.30,2.66,3.19,2.27
2.66,2.54,2.79,2.51
2.55,2.62,2.62,2.47
2.64,2.39,2.64,2.37
2.48,2.39,2.48,2.38
2.42,2.39,2.43,2.34
2.40,2.39,2.40,2.39
2.42,2.48,2.55,2.42
2.46,2.40,2.49,2.40
2.40,2.30,2.52,2.17
2.20,2.28,2.29,2.20
2.50,2.25,2.50,2.20
2.25,2.28,2.47,2.25
2.46,2.32,2.46,2.32
2.40,2.32,2.40,2.24
2.37,2.37,2.38,2.29
2.40,2.35,2.40,2.30
2.30,2.40,2.40,2.25
2.34,2.37,2.39,2.31
2.37,2.31,2.37,2.31
2.37,2.32,2.42,2.23
2.42,2.38,2.43,2.32
2.35,2.33,2.36,2.25
2.28,2.22,2.31,2.20
2.21,2.19,2.29,2.10
2.23,2.11,2.23,2.11
2.18,2.13,2.18,2.05
2.15,2.16,2.16,2.14
2.20,2.06,2.26,2.05
2.12,2.08,2.18,2.08
2.08,2.07,2.23,2.07
2.14,2.22,2.29,2.10
2.37,2.30,2.37,2.21
2.30,2.16,2.31,2.14
2.21,2.22,2.29,2.21
2.29,2.26,2.29,2.24
2.29,2.35,2.35,2.24
2.35,2.36,2.36,2.28
2.31,2.00,2.31,1.89
2.02,1.95,2.07,1.94
2.03,1.96,2.03,1.93
1.96,1.92,1.96,1.91
1.91,1.93,2.01,1.90
1.98,1.97,1.98,1.93
1.92,1.94,1.95,1.90
1.91,1.90,1.92,1.90
1.90,1.94,1.95,1.90
1.94,1.91,1.94,1.90
1.90,1.90,1.91,1.90
1.91,1.76,1.91,1.75
1.65,1.85,1.87,1.65
1.92,1.82,1.92,1.82
1.87,1.90,1.90,1.71
1.81,1.84,1.85,1.75
1.77,1.82,1.82,1.77
1.86,1.77,1.86,1.77
1.77,1.69,1.78,1.69
1.89,1.78,1.89,1.76
1.76,1.72,1.78,1.72
1.77,1.77,1.77,1.67
1.74,1.75,1.75,1.69
1.71,1.69,1.71,1.67
1.67,1.71,1.72,1.67
1.72,1.69,1.72,1.69
1.72,1.87,1.88,1.69
1.75,1.78,1.96,1.75
1.79,1.70,1.80,1.70
1.79,1.83,1.83,1.67
1.80,1.84,1.92,1.73
1.76,1.77,1.82,1.67
1.80,2.05,2.18,1.78
2.30,2.09,2.30,1.83
2.18,2.00,2.18,1.89
2.12,2.06,2.12,2.02
2.14,2.14,2.14,2.04
2.14,2.06,2.14,2.06
2.06,2.13,2.15,2.05
2.09,2.05,2.09,2.00
2.04,2.11,2.14,2.00
2.15,2.12,2.30,2.09
2.08,1.94,2.10,1.93
1.96,1.93,2.00,1.93
2.00,2.04,2.04,1.85
2.04,2.00,2.04,1.89
