TNH,Terra Nitrogen Company,NASDAQ
205.50,209.70,209.70,204.53
205.50,207.05,208.00,202.00
209.00,208.00,209.89,207.06
208.91,209.19,211.50,208.00
209.80,212.19,213.83,209.80
212.20,213.99,213.99,211.74
214.19,215.76,216.69,214.15
215.99,217.51,218.26,215.50
217.20,216.98,218.04,216.01
218.11,218.21,219.00,216.75
220.00,220.00,220.00,217.53
220.00,220.04,220.97,218.50
219.91,220.00,220.30,218.08
221.00,219.53,221.00,218.56
219.54,218.10,219.54,217.59
219.17,219.98,219.98,217.44
219.49,218.59,219.53,217.51
219.39,220.00,220.00,217.63
220.04,219.40,220.48,218.50
218.94,216.51,219.45,216.51
215.99,213.01,216.00,212.00
213.11,215.00,219.10,213.11
215.53,216.56,219.07,215.50
216.50,218.00,218.72,216.00
218.48,220.00,220.00,216.03
219.82,228.13,231.30,219.00
219.00,221.97,224.98,218.22
221.00,217.80,221.00,217.80
219.01,218.13,219.99,217.56
218.59,218.00,219.76,217.68
217.25,219.43,219.66,217.00
218.75,216.66,218.75,214.10
217.00,219.44,219.44,217.00
219.98,220.72,222.89,219.50
221.84,224.67,224.87,220.15
224.61,228.00,228.00,223.87
227.86,222.51,228.84,220.03
219.50,217.53,220.04,216.52
216.50,218.45,219.09,216.00
219.33,219.38,219.38,216.16
216.20,214.80,218.70,214.27
214.80,214.44,216.02,212.94
213.50,210.92,213.50,210.49
210.92,210.76,212.88,210.56
210.80,210.73,212.62,210.50
210.65,213.63,213.63,210.19
211.66,210.24,212.57,209.60
210.25,210.50,211.67,210.00
211.20,212.99,212.99,210.61
213.00,213.82,215.89,212.86
218.00,211.87,218.56,210.66
210.29,210.79,212.00,210.27
210.00,205.12,210.00,205.01
206.38,203.23,207.00,202.42
203.76,204.54,205.29,203.70
205.02,204.98,205.88,204.50
204.98,203.05,204.98,202.61
203.00,204.00,204.49,202.61
204.19,203.99,205.32,203.06
205.00,205.10,205.65,204.43
204.64,204.88,205.00,203.02
205.00,203.80,205.00,203.17
203.49,204.09,204.09,203.31
203.41,204.00,204.40,203.00
203.83,204.05,204.54,203.02
203.59,203.20,204.57,203.12
203.34,204.70,204.73,203.28
204.35,204.82,205.50,204.00
204.00,203.50,204.20,202.67
202.25,202.70,202.78,200.00
202.24,203.54,203.54,201.33
201.75,203.10,204.00,201.75
201.75,203.89,204.42,201.75
203.84,205.50,205.50,202.38
204.89,203.54,205.12,202.16
203.50,202.00,204.20,202.00
203.08,202.29,203.21,202.10
202.90,202.30,204.69,202.30
203.46,203.22,203.99,202.75
203.00,202.85,203.77,202.15
202.51,201.75,204.70,201.75
201.77,202.21,208.62,201.00
202.00,204.84,204.93,202.00
205.00,205.64,206.34,204.08
206.00,205.65,206.57,205.30
206.11,206.05,207.01,205.81
206.40,209.48,210.00,206.15
210.00,211.64,212.00,209.60
211.69,207.13,212.98,207.13
205.52,204.99,205.97,202.52
203.87,203.00,204.56,203.00
204.61,203.59,206.99,203.02
203.91,204.33,206.98,203.90
205.15,203.35,206.50,203.00
203.63,205.62,205.96,203.63
199.00,198.00,199.90,196.30
198.87,198.57,199.90,197.90
199.50,198.86,199.50,198.48
198.30,197.86,199.84,197.00
197.77,198.08,199.00,197.50
197.50,196.45,197.97,196.10
193.98,194.60,195.02,193.19
193.95,183.50,194.25,181.47
181.98,172.25,182.71,170.03
170.50,156.00,171.95,154.50
154.50,160.83,163.70,151.15
163.94,157.01,163.94,157.01
156.00,156.10,156.85,155.00
156.89,158.50,159.59,156.41
159.54,159.07,159.98,158.94
159.10,156.86,159.25,156.51
157.00,155.86,158.53,155.38
156.53,156.25,156.94,155.52
157.00,153.19,157.43,153.00
152.00,154.25,155.20,152.00
154.95,168.33,169.75,154.85
169.00,156.60,169.91,156.13
157.25,155.25,159.49,154.26
154.86,155.00,157.14,153.65
153.61,153.86,156.11,153.11
153.21,152.89,154.03,152.18
152.53,153.39,154.49,150.16
153.14,152.89,154.99,152.25
152.11,148.13,152.50,145.00
148.00,145.27,148.23,145.01
144.69,139.37,144.74,136.51
139.00,135.00,139.00,132.51
134.25,144.39,146.30,134.25
144.50,148.20,149.50,144.50
149.09,148.28,149.60,147.01
149.11,147.63,149.41,146.05
146.50,142.50,147.99,141.00
142.35,142.78,143.93,139.84
141.88,141.10,144.18,140.00
141.00,141.49,142.14,140.12
142.67,144.47,145.00,142.50
146.00,145.10,149.85,145.00
147.00,148.86,149.10,146.44
149.87,153.50,153.50,149.04
153.98,158.22,159.44,153.50
159.00,161.48,161.50,158.22
163.83,154.00,164.53,153.17
155.95,156.42,158.21,155.18
156.97,158.34,159.93,155.67
159.47,167.40,167.90,158.51
168.71,162.04,168.98,161.33
162.99,164.99,165.50,162.01
165.00,165.71,166.93,163.44
165.49,163.50,165.76,162.69
162.70,156.89,162.70,156.00
159.00,156.25,159.00,156.25
158.57,155.80,158.57,155.64
155.00,151.25,155.58,150.59
152.01,154.38,155.59,151.00
154.00,157.14,157.23,152.30
157.60,153.12,157.76,153.02
153.15,153.12,154.67,153.06
153.40,157.51,159.17,153.16
159.00,158.99,162.00,158.70
161.50,159.08,161.50,157.28
158.38,161.35,161.99,158.26
162.66,164.47,165.88,161.06
164.46,167.06,168.00,164.46
167.49,164.99,167.49,164.61
165.98,165.73,167.50,164.98
163.70,166.03,166.96,163.70
164.12,167.79,168.00,163.93
169.72,173.00,173.00,169.00
172.81,167.86,173.50,167.54
168.00,163.57,169.99,162.01
163.57,161.95,164.46,161.00
162.00,162.76,163.98,162.00
162.55,166.20,166.47,162.52
166.10,165.16,166.80,164.41
165.00,170.50,170.50,163.29
172.00,166.46,172.95,166.18
165.25,165.96,167.00,164.43
166.10,166.37,168.19,166.10
165.90,162.24,167.00,162.20
163.01,164.21,164.94,163.00
164.21,163.00,165.00,163.00
163.00,159.79,163.24,159.67
159.79,159.31,161.41,158.41
159.31,159.60,162.34,158.52
160.00,156.00,161.74,154.56
156.75,155.47,156.97,155.00
156.31,156.27,156.82,155.00
155.44,155.59,155.87,153.00
155.43,157.00,157.00,154.05
157.92,157.21,159.49,157.00
158.48,157.05,158.48,157.05
158.66,150.25,158.66,150.15
150.12,151.28,152.19,150.00
152.75,153.00,154.05,151.95
153.10,152.18,154.00,152.00
151.81,153.51,153.84,151.31
153.25,156.48,156.74,153.01
156.72,154.64,157.21,153.75
155.09,152.44,155.85,152.01
151.04,149.37,151.99,147.50
148.39,151.69,151.95,148.39
152.48,154.43,156.15,149.90
154.03,150.82,154.55,150.82
149.88,151.68,152.39,149.50
150.51,150.51,152.21,149.85
150.53,149.50,151.00,148.75
148.99,151.42,151.49,148.92
151.40,151.55,152.00,150.04
150.98,150.12,151.41,149.77
150.00,150.28,151.79,150.00
150.02,149.50,150.99,149.40
150.05,149.00,150.39,148.57
148.48,148.81,149.19,148.20
148.83,148.61,149.99,148.26
148.60,148.99,150.00,148.17
148.51,149.50,149.95,148.25
149.60,145.09,149.64,144.25
145.05,146.17,146.79,145.05
145.70,144.22,146.90,143.52
144.60,145.00,145.85,143.12
144.52,143.32,145.15,142.00
144.11,153.39,153.94,144.11
153.51,152.05,153.51,150.49
153.00,152.49,153.00,150.51
153.00,153.04,154.50,151.65
153.02,152.09,153.30,151.75
149.52,144.98,150.96,144.54
145.13,145.10,145.99,143.01
145.89,143.25,145.92,143.18
142.25,139.26,142.59,138.35
139.44,142.85,143.73,139.44
143.73,143.26,143.78,141.99
143.26,142.39,143.88,142.03
143.00,142.73,143.76,142.00
142.31,140.35,142.31,138.46
140.38,139.24,140.38,138.75
138.65,138.90,139.99,138.33
140.12,138.40,140.12,138.00
138.01,137.91,138.45,137.25
137.59,136.98,137.85,136.12
136.50,136.43,137.00,135.50
136.43,137.80,137.82,136.10
137.80,139.62,139.66,137.55
139.63,139.59,139.63,138.87
139.59,139.97,139.99,139.25
139.96,140.00,140.00,139.44
140.00,140.54,140.72,139.40
140.93,141.01,141.75,140.10
141.01,143.10,143.10,140.86
143.10,143.27,143.34,142.02
143.27,141.53,143.47,141.51
143.78,141.01,143.78,141.01
141.53,143.70,143.78,141.10
143.25,143.39,143.77,142.69
143.78,143.60,144.00,143.44
144.00,143.41,144.00,143.38
143.48,143.89,144.99,141.50
145.00,144.32,145.40,144.10
144.20,144.26,145.10,143.95
144.25,142.76,144.25,142.51
142.83,144.25,144.58,142.76
144.05,142.49,144.87,141.68
143.50,141.67,143.50,141.51
141.60,142.19,143.40,141.50
141.50,140.25,142.39,140.25
140.68,140.00,141.89,140.00
140.50,140.04,141.47,140.03
140.88,140.22,141.50,140.00
140.30,141.15,141.60,140.30
141.20,140.99,142.16,140.01
142.18,141.34,142.81,140.90
142.14,140.73,142.31,140.26
140.90,141.00,141.95,140.90
142.10,140.73,142.10,140.45
141.01,140.90,141.64,140.60
140.61,142.12,142.35,140.53
141.91,144.50,144.50,141.91
144.69,146.79,147.35,144.50
147.47,149.62,150.99,147.47
149.62,146.51,149.68,145.80
145.75,144.66,146.86,144.00
145.14,148.10,148.45,145.14
147.99,148.20,149.55,147.67
147.01,149.39,151.10,147.01
149.69,150.50,152.00,145.66
150.25,151.85,152.00,150.24
153.00,155.90,155.97,153.00
156.90,155.56,158.05,155.30
155.92,154.36,156.84,154.08
152.48,152.13,153.00,151.00
153.00,152.50,153.28,151.66
153.03,153.00,153.50,152.01
153.10,150.60,153.92,150.60
150.77,152.07,152.50,150.00
151.71,152.00,152.78,151.05
152.50,151.74,152.80,151.10
151.30,150.53,151.65,149.52
150.14,150.95,151.50,150.05
151.24,149.99,151.24,149.00
149.99,148.90,150.49,148.55
150.00,148.75,150.00,148.23
149.08,148.99,149.50,148.25
148.43,149.52,149.95,148.43
149.95,149.92,150.00,148.69
149.92,148.41,149.92,148.24
148.00,146.35,149.39,146.12
146.67,146.36,148.09,146.01
146.96,145.00,146.96,144.89
144.89,144.90,145.50,144.50
144.90,144.80,145.94,144.22
144.66,142.52,145.00,142.00
142.52,142.49,143.20,142.15
142.26,142.00,142.73,141.75
142.00,142.49,142.75,141.50
142.03,141.64,142.20,141.45
141.43,139.59,141.43,139.36
140.39,142.95,142.96,140.39
142.96,143.50,144.86,141.66
144.00,142.75,144.00,142.65
142.75,144.54,145.00,142.75
144.27,144.00,145.00,143.80
144.45,144.40,145.00,144.11
144.14,143.53,144.88,143.53
143.00,142.05,143.63,140.15
143.52,140.70,144.06,140.50
140.70,140.48,141.57,140.00
140.08,142.00,142.81,140.08
142.00,138.60,142.00,138.20
139.94,138.79,140.00,138.75
138.77,138.29,139.92,137.65
138.00,137.83,138.69,137.65
139.00,139.00,140.00,138.12
138.22,135.50,138.96,134.67
133.02,136.88,136.88,133.00
138.72,139.00,140.00,137.84
139.88,140.15,141.00,138.21
141.60,142.50,142.82,141.50
142.91,143.56,143.56,141.09
143.00,142.01,143.30,141.01
141.43,141.66,143.00,141.43
141.85,140.70,141.85,140.67
140.70,142.00,142.95,140.70
142.70,142.15,142.70,141.90
142.69,141.50,143.99,140.76
142.14,141.08,142.97,141.03
142.64,141.05,143.07,140.99
141.96,140.70,142.50,140.70
141.77,142.26,142.39,140.70
142.00,140.07,142.00,140.05
140.00,139.24,140.50,139.10
139.96,139.36,140.25,138.61
139.01,141.00,141.00,139.01
141.00,140.50,141.00,139.91
139.55,138.99,139.64,137.88
139.37,136.69,139.70,136.57
135.00,132.69,135.00,132.48
132.65,122.70,132.65,120.60
122.80,126.45,127.00,122.80
126.26,127.89,128.00,126.26
129.07,125.72,129.07,125.00
125.75,127.99,127.99,125.40
128.84,127.54,128.84,126.78
127.50,127.57,127.70,126.00
127.96,126.20,127.96,125.34
125.17,122.40,126.00,121.50
121.00,120.31,121.50,120.00
120.17,120.16,121.00,120.00
120.17,113.50,120.24,112.11
113.31,105.69,114.41,104.01
104.51,94.99,105.05,90.55
94.53,94.83,95.59,91.03
94.66,92.02,95.45,91.50
92.00,96.92,97.24,92.00
94.73,98.86,100.00,94.12
98.80,95.03,101.99,93.85
94.30,93.74,95.00,92.50
93.15,93.48,95.60,92.80
95.01,95.15,97.00,93.00
95.25,98.00,98.00,95.25
97.96,95.26,98.99,94.56
95.26,96.52,97.98,94.70
96.00,97.72,98.60,95.38
98.90,103.74,105.00,98.45
102.94,102.91,104.98,102.29
101.55,104.39,104.75,101.00
103.96,102.70,104.35,100.13
102.57,103.81,104.25,102.25
103.72,102.42,103.72,101.30
103.21,104.00,104.00,99.22
104.27,111.24,111.79,102.63
113.00,109.00,113.00,108.12
109.11,116.09,117.91,109.11
116.84,119.83,123.00,116.10
121.97,119.66,121.97,118.50
118.63,119.56,120.46,118.50
119.51,119.85,120.74,119.01
119.47,123.60,124.99,119.46
124.00,131.01,133.45,123.60
132.09,130.05,133.00,129.24
131.34,129.43,131.46,127.05
129.08,122.10,131.41,122.00
121.29,118.50,122.69,115.00
115.89,123.88,125.14,115.69
125.09,121.44,126.82,121.44
120.01,122.04,123.03,116.63
122.00,121.66,123.21,120.03
122.69,125.71,127.30,121.58
125.21,124.90,127.00,122.78
124.90,120.42,125.99,119.96
121.99,123.15,124.20,119.95
123.32,121.93,125.17,120.51
126.00,124.71,126.00,124.15
125.18,126.71,127.09,125.18
127.00,128.75,130.10,126.76
129.50,126.08,129.54,125.11
126.40,125.78,126.89,125.50
125.04,130.30,130.99,124.32
128.51,138.53,139.90,128.51
139.28,149.42,150.00,136.05
149.50,151.99,155.80,145.20
152.37,155.80,158.00,152.14
157.33,157.30,158.70,153.56
156.66,150.01,157.95,142.01
148.30,146.11,149.92,145.50
148.10,146.18,148.10,146.16
147.00,150.00,150.00,144.20
149.11,146.71,151.34,145.35
147.21,147.17,148.50,144.88
147.40,147.09,147.61,144.00
145.84,144.27,147.07,144.27
143.60,144.68,146.84,143.08
142.32,147.13,149.27,140.81
145.84,149.41,150.00,145.12
149.01,148.29,150.00,148.00
148.49,149.80,149.90,147.31
150.00,148.70,150.00,148.06
147.94,146.74,147.99,146.32
145.66,145.79,147.13,143.90
145.60,140.91,145.75,140.44
141.39,144.26,144.88,141.39
144.00,146.35,148.85,144.00
147.99,148.20,149.50,147.00
147.68,146.34,148.47,146.34
146.41,147.50,148.00,144.78
145.85,147.63,147.89,145.22
147.60,146.80,148.26,146.34
146.12,145.71,147.32,145.26
146.50,149.80,149.88,145.54
149.39,147.10,149.75,146.86
147.83,146.62,148.54,146.00
146.62,147.95,148.00,146.31
147.67,145.57,147.79,145.50
146.98,147.50,147.93,145.74
146.64,147.50,148.00,146.64
146.50,147.89,148.95,146.50
147.30,145.65,148.61,145.54
145.76,146.42,146.98,145.65
145.60,145.09,145.60,144.01
144.05,145.08,146.08,143.50
144.36,142.76,144.99,142.61
142.94,140.33,144.00,139.01
141.88,137.28,141.88,135.01
136.09,131.93,138.25,130.05
130.93,135.00,135.73,130.27
135.44,133.68,137.77,132.77
134.00,136.16,136.92,132.51
136.85,136.07,136.90,134.14
136.55,133.76,136.76,133.02
136.00,139.73,139.78,135.90
139.89,145.87,146.80,139.11
143.82,145.64,146.25,143.82
145.00,144.69,146.00,144.01
143.50,128.51,143.50,126.20
127.91,131.21,134.98,127.01
131.63,132.64,134.33,128.40
133.80,133.24,134.60,131.51
133.03,132.56,134.50,132.02
132.10,132.75,133.35,131.76
131.50,133.29,134.39,130.31
133.30,132.16,134.35,132.00
133.99,133.02,134.00,132.38
133.92,133.84,135.10,133.00
134.15,136.78,137.50,134.15
135.60,133.07,137.15,131.90
132.95,130.69,132.95,130.05
131.71,130.70,132.44,130.20
130.01,130.48,131.98,130.00
131.30,130.96,131.30,128.95
131.00,130.49,131.00,128.50
129.07,130.35,131.19,128.55
129.85,129.87,130.37,129.05
129.87,128.65,131.18,128.06
128.01,122.28,129.50,121.00
121.50,116.80,121.50,116.04
116.00,117.89,118.00,115.05
117.39,121.62,121.94,117.39
121.20,121.36,122.00,120.49
121.00,121.98,122.50,121.00
121.73,121.19,121.99,120.01
120.50,120.24,120.97,119.09
120.00,120.12,120.49,118.50
120.00,120.20,120.50,118.46
120.00,120.47,120.50,118.58
120.00,119.71,120.00,118.30
119.00,120.36,121.29,119.00
120.09,119.92,121.00,119.56
119.39,120.23,121.00,119.21
120.48,119.05,120.48,116.45
117.44,119.85,120.31,116.15
118.82,121.09,121.60,117.80
121.31,120.87,125.83,120.49
120.37,118.50,121.49,117.01
117.00,118.67,120.00,117.00
118.25,115.97,118.95,114.10
113.99,113.50,114.50,111.42
113.76,111.87,114.92,111.42
111.88,113.37,113.96,111.45
113.37,113.21,113.94,112.88
112.81,116.22,117.14,112.81
118.00,118.00,118.00,116.50
118.00,121.06,122.31,117.39
122.23,120.31,122.23,118.13
121.00,119.06,121.00,118.52
118.92,118.19,119.93,118.18
118.12,113.51,119.96,112.30
113.99,113.02,114.00,112.07
113.57,112.60,113.57,112.00
112.00,111.31,112.59,110.77
111.30,112.08,112.88,110.42
112.20,112.02,114.00,111.72
112.39,112.07,113.99,111.75
112.09,110.72,112.43,110.72
110.60,106.53,111.57,106.00
106.62,103.03,107.85,98.00
103.48,104.02,106.41,103.15
108.94,112.75,114.90,106.06
114.00,115.15,117.60,113.95
115.26,115.70,116.42,114.17
116.00,113.11,116.49,113.11
113.20,115.10,115.50,110.90
113.28,115.07,117.38,113.28
114.38,110.64,114.38,110.25
111.00,109.63,112.25,108.90
108.93,107.42,109.65,105.50
107.08,108.87,109.55,107.00
108.80,107.46,110.09,107.46
107.47,103.31,107.78,102.64
100.00,101.63,101.63,98.00
104.59,101.87,105.45,101.78
105.99,103.95,105.99,102.50
105.97,104.01,108.40,104.00
105.50,108.69,109.00,104.25
109.99,113.45,114.39,109.05
113.00,111.24,115.15,110.41
112.00,111.37,113.72,110.19
112.50,112.59,114.43,112.50
111.08,110.45,113.40,110.03
112.44,112.20,113.25,111.27
112.30,111.21,113.32,110.51
111.91,110.58,112.02,110.00
110.00,110.34,111.75,110.00
110.00,106.25,110.00,106.00
106.75,106.60,108.59,106.00
106.03,107.70,108.13,105.51
107.85,107.83,107.98,106.62
106.15,108.99,109.84,106.15
109.99,110.00,110.01,108.26
109.00,109.11,112.13,109.00
109.85,105.00,110.28,105.00
105.00,104.67,106.50,101.25
104.38,103.37,109.44,102.55
103.00,102.57,103.71,101.79
103.99,105.02,105.50,103.00
105.50,107.89,107.89,105.50
107.39,105.91,107.90,104.99
106.42,108.65,109.80,106.00
107.87,110.16,112.05,107.32
109.92,108.00,111.26,108.00
107.72,110.19,111.05,107.40
110.51,110.07,110.85,108.27
111.00,110.13,111.15,110.06
110.11,110.59,110.95,110.07
110.11,110.82,112.35,110.11
111.60,112.12,112.50,110.14
112.02,115.02,115.99,111.74
114.40,114.99,116.35,112.22
114.48,113.14,114.95,112.82
112.78,111.15,114.32,111.15
111.43,111.93,113.59,110.80
112.09,111.19,112.94,110.04
111.08,111.03,112.14,110.14
111.04,110.60,112.87,110.33
110.20,108.84,112.20,108.78
108.89,109.86,110.97,108.64
109.00,106.27,109.40,105.83
105.86,105.78,106.41,104.19
105.81,110.08,110.38,105.28
110.27,110.98,111.28,108.13
110.64,111.12,112.00,108.64
112.00,112.11,113.92,110.75
112.55,112.59,112.92,111.01
113.20,112.16,113.20,111.34
111.35,113.00,114.01,111.35
113.00,112.56,114.36,112.10
109.75,107.30,109.75,105.64
105.85,103.87,106.35,103.21
103.50,106.59,106.91,103.50
107.14,105.28,107.90,105.08
105.76,105.05,106.71,104.75
105.07,105.31,106.93,104.84
105.40,103.43,107.61,103.10
103.30,103.00,105.10,102.12
102.87,104.77,105.00,102.87
104.68,102.20,104.68,102.20
102.41,104.01,104.56,102.41
105.09,105.20,107.00,104.95
106.60,106.08,107.51,106.00
106.05,106.88,107.50,105.76
107.50,104.11,107.50,104.01
105.02,103.37,105.12,103.32
103.36,102.20,104.74,102.00
101.84,102.65,104.51,100.83
102.70,102.00,105.38,101.53
102.32,102.72,104.00,102.00
102.25,102.34,103.17,101.56
102.36,101.05,103.41,100.53
101.03,101.15,102.66,101.03
102.12,100.71,102.20,100.56
101.40,101.05,102.01,100.50
100.56,102.01,102.34,100.56
102.01,102.59,102.76,101.75
102.42,102.26,102.75,102.03
102.57,102.04,103.18,102.00
102.04,101.87,102.71,101.64
101.76,103.63,103.66,101.76
103.51,102.40,104.39,102.25
102.15,101.82,103.17,101.82
102.14,101.58,102.25,100.50
101.28,104.49,104.50,100.63
105.00,109.11,109.60,105.00
108.14,104.75,109.42,104.75
104.47,100.83,104.47,100.75
102.39,101.34,104.00,101.00
102.02,100.48,102.02,99.23
101.46,100.40,101.46,100.00
100.40,100.00,101.13,99.97
99.78,97.05,100.19,96.27
96.37,95.53,98.99,93.56
97.00,94.33,97.95,94.02
93.56,90.67,94.39,84.12
91.50,93.35,94.51,91.00
95.90,97.77,97.78,94.65
97.55,97.04,99.51,96.26
97.39,93.90,99.10,93.31
93.81,94.79,97.01,92.27
95.38,96.32,97.44,94.98
96.50,103.00,103.21,96.50
102.21,99.84,102.37,99.12
99.86,98.51,100.60,96.74
99.05,100.87,101.53,99.00
101.33,100.86,101.99,100.50
101.12,102.78,103.00,100.42
102.51,99.39,102.66,98.07
100.70,104.81,106.07,100.25
105.16,104.41,106.44,104.21
103.50,107.81,107.81,103.17
107.67,106.12,109.49,105.00
105.30,104.32,105.80,100.41
102.79,104.30,104.73,102.78
103.30,105.45,105.50,99.18
105.00,101.90,105.00,101.01
103.40,97.67,103.40,96.70
97.68,97.06,98.16,92.75
95.24,96.24,98.55,93.80
96.99,96.33,98.49,96.33
96.17,97.37,98.00,96.17
98.18,101.41,102.00,97.45
102.00,101.93,103.84,98.84
101.00,102.34,102.89,100.01
101.45,103.28,104.00,101.03
103.40,104.30,105.74,102.41
105.00,107.00,107.99,105.00
107.73,106.12,107.76,105.99
106.84,106.37,106.86,105.36
106.00,104.92,106.89,103.92
105.73,105.78,106.47,103.78
105.75,105.71,107.44,104.61
105.62,104.69,105.99,103.56
103.88,103.50,105.31,101.24
103.10,103.55,105.10,103.01
103.05,103.67,104.43,103.05
104.17,104.89,105.11,103.20
105.00,104.99,105.79,103.81
105.19,105.38,105.75,104.27
104.88,105.17,105.60,104.30
105.80,106.18,106.57,105.33
106.51,109.00,109.00,106.18
109.00,109.50,110.95,109.00
109.93,111.28,114.99,109.58
111.06,113.62,114.37,110.00
113.75,117.00,119.52,113.52
116.13,114.12,116.50,111.38
114.29,115.05,115.97,114.12
114.95,113.89,115.49,112.48
114.00,113.47,115.05,112.52
114.81,115.37,115.70,113.36
114.98,115.63,115.92,114.21
114.64,115.67,116.39,114.64
115.50,115.12,116.49,114.68
115.10,116.39,117.49,114.95
116.70,120.65,121.00,116.51
121.48,121.90,124.50,120.33
121.76,122.72,124.17,121.56
122.87,123.95,125.47,122.50
124.75,125.49,127.00,124.75
125.50,124.74,126.19,123.36
125.12,124.25,125.63,120.51
124.31,121.26,124.75,119.14
120.50,122.69,122.75,118.57
122.52,121.93,122.94,120.13
122.33,124.01,124.06,121.41
124.02,125.00,125.00,121.17
123.98,126.19,126.85,123.75
125.00,104.99,125.00,101.10
105.50,105.01,106.99,102.27
105.02,102.59,105.23,101.34
103.00,106.33,106.90,102.01
106.94,107.44,109.37,106.50
106.60,105.69,107.50,104.23
105.82,105.42,106.57,104.21
105.21,107.97,110.30,104.28
107.50,107.76,109.51,106.81
107.94,103.42,107.94,102.60
103.63,101.78,103.64,101.16
101.77,104.87,104.90,101.77
104.84,103.95,105.53,103.59
103.31,103.10,105.30,102.10
104.26,103.58,104.56,102.70
103.59,102.86,104.52,102.75
103.26,103.16,104.27,102.69
104.00,103.20,104.79,102.50
103.49,105.00,105.00,102.55
105.42,108.00,108.88,104.10
108.01,106.66,108.72,105.80
106.66,108.91,109.50,106.66
109.21,108.44,111.11,108.17
108.21,106.74,108.21,106.19
106.55,105.49,106.78,105.25
105.25,107.86,108.37,104.50
106.80,110.50,111.00,106.80
110.26,110.59,113.37,108.60
110.60,110.84,113.50,110.39
110.39,108.34,112.32,107.01
108.13,110.19,111.98,107.23
110.25,107.86,112.22,107.20
107.74,106.54,109.70,105.50
107.45,106.33,107.45,105.82
106.19,106.03,107.94,105.84
105.00,103.94,106.04,103.50
103.12,101.93,103.36,99.55
102.20,103.38,103.99,101.09
104.53,105.38,105.87,103.60
105.31,104.57,106.74,104.16
105.12,108.05,108.96,104.88
108.00,108.18,108.99,107.16
108.00,107.48,108.61,106.84
107.11,109.20,109.80,107.03
109.95,109.57,110.99,109.01
108.84,107.88,109.53,107.57
108.97,110.05,110.70,108.80
110.00,110.43,111.00,109.04
110.95,109.96,111.00,109.71
110.47,111.59,111.92,110.25
111.11,111.65,111.65,110.79
111.70,111.45,112.89,111.13
111.60,109.97,111.60,109.87
109.86,106.60,110.47,106.06
108.47,109.81,109.89,106.56
110.01,110.84,111.20,109.76
110.78,109.69,111.20,109.68
110.45,109.77,111.03,108.92
109.01,107.32,109.50,106.65
107.30,107.53,107.95,105.61
107.07,107.39,108.04,106.75
106.86,107.92,107.92,106.78
107.73,106.02,108.44,105.99
106.00,107.93,108.78,105.20
108.73,108.63,109.24,107.83
109.87,110.55,111.64,109.82
111.23,116.07,117.03,111.05
116.00,116.75,117.75,115.28
113.01,113.51,114.50,110.64
112.40,113.20,113.75,112.03
113.19,114.22,115.10,112.25
113.99,113.10,113.99,112.78
113.86,114.11,114.28,113.06
114.68,114.74,114.75,113.05
114.17,117.34,117.75,114.17
117.30,118.00,118.80,115.64
117.94,122.00,122.00,117.50
119.85,117.62,120.79,117.10
116.99,114.76,117.32,114.35
114.90,112.86,114.90,112.13
112.44,114.32,114.49,112.44
114.50,117.04,117.70,114.49
117.77,117.44,118.85,116.53
117.80,116.60,119.61,115.40
116.16,116.87,117.40,115.36
116.21,114.85,116.41,114.00
114.42,115.81,115.81,114.42
115.99,116.39,116.39,115.26
115.28,115.64,116.28,114.40
115.59,115.14,115.86,114.70
114.85,112.10,115.02,112.10
112.25,111.22,114.30,110.33
110.64,110.26,112.77,110.01
110.34,110.11,111.23,109.25
111.05,111.98,112.44,110.83
112.47,111.63,114.05,111.61
111.70,111.46,112.97,110.76
111.38,113.08,113.49,111.38
112.92,112.09,112.92,111.71
112.31,111.80,112.85,111.05
111.76,110.82,112.31,110.76
110.81,110.96,111.83,110.33
110.91,111.11,111.80,110.01
111.11,112.33,113.23,110.73
112.83,112.09,113.35,111.11
111.55,110.86,112.20,110.56
111.00,108.57,111.54,107.80
108.63,107.72,109.59,107.00
107.12,106.36,108.47,105.20
105.98,106.72,107.10,105.91
106.72,105.41,106.72,105.10
105.36,105.48,107.26,105.01
105.29,104.56,105.29,103.30
104.64,106.76,107.06,104.64
107.38,106.38,108.50,106.38
106.55,107.88,107.99,106.00
107.74,106.91,107.80,106.66
106.71,107.91,107.97,106.70
107.71,107.45,108.14,106.53
107.77,106.73,108.50,106.30
106.25,104.81,106.57,104.67
104.50,104.56,105.71,104.07
104.23,103.48,104.64,103.45
103.47,104.50,104.50,103.00
104.49,103.74,104.49,103.00
103.52,103.14,104.00,102.50
102.59,101.86,103.13,101.45
99.75,102.20,102.43,95.92
101.49,104.15,104.90,100.34
105.00,105.75,106.10,104.76
105.30,107.25,107.98,105.30
105.76,107.19,108.00,100.00
105.71,107.31,107.36,105.50
107.30,106.25,107.30,105.37
105.56,102.67,107.00,102.00
101.80,102.82,103.80,101.68
103.09,102.39,103.16,101.57
102.40,102.91,103.74,101.82
103.39,105.54,106.99,103.39
106.54,107.09,107.26,105.32
107.20,106.22,107.20,104.90
106.14,106.51,107.34,106.14
106.55,107.83,108.50,106.55
108.31,106.85,109.00,105.25
106.85,106.89,107.60,105.70
108.31,107.29,108.80,107.26
108.18,107.22,108.36,107.00
107.72,106.49,107.72,106.00
106.17,106.49,107.48,106.00
106.00,105.49,106.00,105.09
