SAJA,Sajan,NASDAQ
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.72,0.72,0.72,0.72
0.71,0.71,0.71,0.71
0.79,0.80,0.80,0.79
0.80,0.80,0.80,0.80
0.80,0.80,0.80,0.80
0.90,0.88,0.95,0.88
0.88,0.88,0.88,0.88
0.89,0.90,0.90,0.89
0.81,0.90,0.90,0.81
0.90,0.90,0.90,0.90
0.80,0.80,0.80,0.80
0.80,0.80,0.80,0.80
0.80,0.83,0.83,0.75
0.78,0.78,0.78,0.78
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.70,0.81,0.81,0.70
0.81,0.81,0.81,0.81
0.70,0.90,0.90,0.63
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.89,0.89,0.89,0.89
0.89,0.89,0.89,0.89
0.78,0.78,0.78,0.78
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.90,0.95,0.95,0.90
0.93,0.95,0.95,0.93
0.90,1.25,1.25,0.90
1.25,1.25,1.25,1.25
1.28,1.28,1.28,1.28
1.20,1.31,1.31,1.20
1.30,1.20,1.31,1.20
1.28,1.20,1.28,1.20
1.20,1.27,1.27,1.20
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.34
1.34,1.10,1.34,1.10
1.10,1.10,1.10,1.10
1.30,1.22,1.30,1.16
1.20,1.15,1.28,1.15
1.25,1.28,1.28,1.25
1.20,1.35,1.35,1.20
1.28,1.35,1.35,1.28
1.35,1.35,1.35,1.35
1.26,1.35,1.35,1.26
1.32,1.35,1.35,1.20
1.43,1.55,1.55,1.43
1.55,1.55,1.55,1.55
1.35,1.35,1.35,1.35
1.45,1.45,1.45,1.45
1.40,1.25,1.40,1.21
1.30,1.25,1.30,1.25
1.30,1.35,1.35,1.30
1.35,1.54,1.54,1.35
1.40,1.33,1.40,1.33
1.50,1.54,1.54,1.50
1.50,1.39,1.50,1.35
1.40,1.54,1.54,1.40
1.54,1.54,1.55,1.54
1.54,1.54,1.54,1.54
1.60,1.60,1.75,1.60
1.11,1.45,1.60,1.11
1.45,1.45,1.45,1.45
1.35,1.35,1.35,1.35
1.30,1.35,1.35,1.30
1.35,1.70,1.70,1.35
1.35,1.70,1.70,1.35
1.70,1.70,1.70,1.70
1.50,1.55,1.55,1.35
1.50,1.40,1.50,1.40
1.35,1.30,1.40,1.30
1.30,1.30,1.30,1.21
1.31,1.44,1.44,1.31
1.40,1.55,1.60,1.40
1.50,1.50,1.50,1.50
1.45,1.51,1.61,1.45
1.42,1.40,1.42,1.40
1.45,1.55,1.55,1.45
1.55,1.60,1.60,1.55
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.21,1.29,1.31,1.21
1.29,1.29,1.29,1.29
1.30,1.30,1.30,1.21
1.25,1.50,1.70,1.25
1.50,1.50,1.50,1.50
1.35,1.50,1.50,1.30
1.25,1.50,1.50,1.25
1.45,1.45,1.45,1.45
1.50,1.49,1.50,1.49
1.42,1.42,1.42,1.42
1.50,1.35,1.74,1.35
1.36,1.35,1.36,1.35
1.44,1.35,1.45,1.35
1.35,1.49,1.49,1.35
1.49,1.49,1.49,1.49
1.49,1.49,1.49,1.49
1.55,1.65,1.65,1.55
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.42,1.65,1.65,1.42
1.67,1.50,1.67,1.46
1.55,1.51,1.55,1.51
1.50,1.50,1.50,1.50
1.50,1.42,1.50,1.42
1.42,1.48,1.48,1.42
1.48,1.46,1.48,1.46
1.50,1.50,1.50,1.50
1.55,1.55,1.55,1.55
1.41,1.40,1.41,1.40
1.42,1.42,1.42,1.42
1.42,1.42,1.42,1.42
1.42,1.40,1.42,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.45,1.45,1.45,1.45
1.40,1.40,1.40,1.40
1.35,1.40,1.40,1.35
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.36
1.36,1.30,1.36,1.20
1.30,1.40,1.40,1.30
1.26,1.35,1.35,1.10
1.10,1.37,1.37,1.01
1.16,1.45,1.45,1.16
1.40,1.23,1.40,1.23
1.23,1.23,1.23,1.23
1.42,1.42,1.42,1.42
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.55,1.54,1.55,1.54
1.42,1.42,1.42,1.42
1.45,1.55,1.55,1.45
1.45,1.50,1.50,1.45
1.55,1.55,1.55,1.55
1.55,1.55,1.55,1.55
1.50,1.40,1.50,1.40
1.40,1.36,1.40,1.36
1.36,1.45,1.45,1.36
1.45,1.49,1.49,1.45
1.45,1.35,1.45,1.12
1.35,1.35,1.35,1.35
1.36,1.36,1.36,1.36
1.42,1.50,1.55,1.42
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.45,1.21,1.45,1.21
1.37,1.37,1.37,1.33
1.32,1.39,1.39,1.32
1.39,1.39,1.39,1.39
1.42,1.42,1.42,1.42
1.44,1.44,1.44,1.44
1.44,1.22,1.44,1.22
1.37,1.37,1.37,1.37
1.31,1.49,1.49,1.23
1.49,1.50,1.50,1.49
1.40,1.50,1.50,1.25
1.55,1.75,1.75,1.55
1.25,1.73,1.73,1.25
1.73,1.73,1.73,1.73
1.49,1.69,1.69,1.49
1.69,1.69,1.69,1.69
1.51,1.51,1.51,1.51
1.51,1.60,1.60,1.51
1.60,1.60,1.60,1.60
1.60,1.50,1.60,1.20
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.35,1.50,1.50,1.20
1.27,1.45,1.50,1.27
1.44,1.44,1.44,1.44
1.44,1.44,1.44,1.44
1.44,1.43,1.45,1.35
1.45,1.45,1.45,1.45
1.50,1.50,1.50,1.50
1.40,1.60,1.60,1.35
1.65,1.68,1.68,1.55
1.68,1.68,1.68,1.68
1.55,1.55,1.55,1.55
1.68,1.69,1.69,1.68
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.60,1.60,1.60,1.60
1.55,1.55,1.55,1.55
1.55,1.55,1.55,1.55
1.55,1.55,1.55,1.55
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.44,1.39,1.44,1.36
1.39,1.47,1.50,1.39
1.47,1.47,1.47,1.47
1.47,1.50,1.50,1.47
1.36,1.50,1.50,1.36
1.50,1.50,1.50,1.50
1.50,1.50,1.55,1.50
1.50,1.50,1.50,1.50
1.54,1.54,1.54,1.54
1.54,1.54,1.54,1.54
1.40,1.46,1.50,1.40
1.54,1.65,1.65,1.54
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.31,1.50,1.50,1.31
1.31,1.40,1.50,1.30
1.41,1.41,1.41,1.41
1.41,1.41,1.41,1.41
1.41,1.41,1.41,1.41
1.41,1.41,1.41,1.41
1.40,1.40,1.40,1.40
1.45,1.55,1.55,1.45
1.45,1.30,1.45,1.30
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.39,1.40,1.39
1.30,1.35,1.35,1.29
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.35
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.35,1.35,1.35,1.35
1.40,1.31,1.40,1.30
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.36,1.40,1.40,1.36
1.40,1.40,1.40,1.40
1.48,1.48,1.48,1.48
1.40,1.35,1.40,1.35
1.35,1.35,1.35,1.35
6.70,6.70,6.70,6.70
6.74,6.40,6.80,6.10
6.10,6.25,6.50,5.75
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.50,6.00
6.45,6.40,6.45,6.40
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.50,6.49,6.50,6.49
6.49,6.49,6.49,6.49
6.49,6.49,6.49,6.49
5.51,6.00,6.00,5.00
6.00,6.00,6.00,6.00
5.80,5.80,5.80,5.80
6.00,6.00,6.00,6.00
5.60,5.60,5.60,5.60
5.90,5.90,5.90,5.90
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.50,6.50,6.50,6.50
6.50,6.30,6.50,3.00
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.20,6.40,6.40,5.10
6.10,6.10,6.10,6.10
6.40,6.10,6.40,6.10
6.40,6.40,6.40,6.40
6.00,5.50,6.00,5.50
5.26,5.25,5.26,5.25
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.50,5.00,5.50,5.00
5.50,5.15,5.50,5.15
5.15,5.15,5.15,5.15
5.15,5.15,5.15,5.15
5.15,5.15,5.15,5.15
5.05,5.05,5.05,5.05
5.04,4.75,5.05,4.75
5.00,5.25,5.25,4.53
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.00,5.00,5.00,4.50
5.10,5.05,5.25,4.95
5.20,5.50,5.50,5.20
5.50,5.45,5.50,5.25
5.26,5.00,5.40,5.00
5.25,5.30,5.30,5.25
5.25,5.15,5.45,5.15
5.50,5.50,5.50,5.50
5.22,5.32,5.70,5.22
5.51,5.69,5.99,5.50
5.50,5.49,5.50,5.25
5.29,5.40,5.59,5.25
5.35,5.35,5.35,5.06
5.25,5.11,5.35,5.11
5.25,5.20,5.35,5.20
5.26,5.25,5.26,5.25
5.09,5.10,5.10,5.06
5.09,5.05,5.09,5.05
5.05,4.79,5.10,4.79
5.18,5.17,5.18,5.05
5.10,5.10,5.10,5.10
5.11,5.18,5.18,5.11
5.27,5.23,5.27,5.20
5.20,5.02,5.20,5.02
5.16,5.18,5.18,5.16
5.18,5.05,5.18,5.05
5.15,5.10,5.15,5.10
5.17,5.14,5.40,5.10
5.10,5.10,5.10,5.10
5.13,5.15,5.15,5.10
5.06,5.06,5.06,5.06
5.05,5.05,5.05,5.05
5.30,5.30,5.30,5.30
5.06,5.20,5.20,5.06
5.25,5.50,5.50,5.25
7.04,5.64,7.04,5.25
6.00,5.82,6.00,5.79
6.00,5.80,6.00,5.80
5.80,5.80,5.80,5.80
5.01,5.48,5.48,5.01
5.27,5.50,5.50,5.25
5.50,6.82,6.82,5.50
5.25,6.48,6.48,5.25
6.48,6.48,6.48,6.48
6.50,6.50,6.99,6.45
6.50,6.40,6.50,6.01
6.19,5.79,6.19,5.26
5.79,5.79,5.79,5.79
5.60,5.60,5.60,5.60
6.25,6.25,6.25,6.25
6.01,5.90,6.01,5.90
5.90,6.21,6.21,5.75
6.21,6.21,6.21,6.21
6.06,6.11,6.11,6.05
6.00,5.97,6.00,5.60
5.81,6.14,6.14,5.75
6.10,6.10,6.10,6.10
6.12,6.15,6.24,5.90
5.90,5.96,6.10,5.89
6.00,6.02,6.02,6.00
5.95,6.00,6.00,5.86
6.40,6.45,6.45,6.40
6.45,6.44,6.45,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.09,6.09,6.09,6.09
6.10,6.10,6.10,6.10
5.95,6.00,6.10,5.66
5.81,5.80,5.81,5.77
6.00,5.75,6.00,5.75
5.85,5.90,5.99,5.75
5.60,5.90,5.99,5.60
5.99,5.79,5.99,5.74
6.00,6.15,6.15,5.61
6.00,6.00,6.06,6.00
6.00,5.95,6.00,5.90
5.66,5.20,5.99,5.20
5.40,5.25,5.60,5.25
5.25,5.41,5.93,5.01
5.21,5.60,5.73,5.20
5.44,5.60,5.60,5.44
5.60,5.65,5.95,5.60
5.53,5.68,5.77,5.53
5.65,5.65,5.75,5.65
5.74,5.69,5.74,5.69
5.53,5.40,5.53,5.21
5.50,5.50,5.50,5.49
5.28,5.79,5.79,5.25
5.73,5.59,5.75,5.50
5.53,5.85,5.92,5.53
6.00,5.80,6.12,5.80
5.79,5.96,6.05,5.79
5.79,5.85,5.85,5.79
5.78,6.12,6.12,5.78
5.79,5.84,5.84,5.79
5.84,6.35,6.35,5.75
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
6.00,5.90,6.00,5.80
5.89,5.81,5.89,5.80
5.95,5.95,5.95,5.95
5.98,5.99,6.00,5.98
6.00,6.00,6.00,6.00
5.75,5.90,6.00,5.75
5.71,6.00,6.00,5.71
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,5.95
6.00,6.00,6.10,5.60
6.00,5.88,6.00,5.52
5.88,5.88,5.88,5.88
5.80,5.80,5.81,5.76
5.80,5.80,5.80,5.80
5.80,5.85,6.00,5.80
5.80,6.00,6.00,5.80
6.00,5.90,6.00,5.79
6.00,5.75,6.00,5.50
5.50,5.87,5.87,5.50
5.97,5.81,5.97,5.81
5.90,5.97,5.97,5.88
5.95,6.35,6.39,5.95
6.34,6.15,6.34,6.15
6.00,6.01,6.02,6.00
6.00,5.90,6.00,5.90
5.92,5.85,5.92,5.84
5.90,5.95,6.08,5.90
6.07,5.90,6.15,5.85
5.80,5.80,5.80,5.80
6.07,6.00,6.10,5.90
6.00,6.00,6.00,6.00
5.83,6.00,6.00,5.83
5.90,5.90,5.90,5.90
5.90,5.96,5.96,5.90
5.91,5.91,5.91,5.91
6.00,5.91,6.15,5.91
5.95,5.95,6.00,5.95
6.00,6.15,6.15,5.99
6.25,6.40,6.40,6.22
6.40,6.05,6.40,5.95
5.91,6.10,6.35,5.91
6.10,6.00,6.10,5.95
6.00,5.98,6.00,5.95
5.91,5.95,5.96,5.91
6.14,6.02,6.14,6.02
5.96,6.00,6.10,5.96
6.15,6.15,6.15,5.95
5.95,5.95,5.95,5.95
6.00,6.00,6.10,5.95
5.96,5.97,6.00,5.96
5.97,6.00,6.00,5.97
6.00,5.91,6.00,5.91
5.90,5.99,6.07,5.90
6.03,6.00,6.03,6.00
5.90,5.93,6.00,5.90
5.91,6.00,6.00,5.90
5.90,5.80,5.90,5.80
5.90,5.85,5.90,5.80
5.85,5.85,5.85,5.85
5.90,5.90,5.90,5.90
5.82,6.00,6.00,5.82
6.00,6.00,6.00,6.00
5.94,5.99,5.99,5.80
5.83,5.85,5.90,5.83
5.90,5.92,5.92,5.90
5.95,5.82,5.95,5.68
5.80,5.95,5.95,5.60
5.90,5.83,5.90,5.83
5.80,5.51,5.80,5.51
5.50,5.45,5.55,5.40
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.60,6.00,5.51
5.55,5.55,5.55,5.55
5.50,5.50,5.55,5.50
5.50,5.50,5.50,5.50
5.52,5.80,5.80,5.52
5.57,5.85,5.85,5.57
5.65,5.64,5.65,5.62
5.53,5.45,5.53,5.44
5.62,5.61,5.62,5.61
5.65,5.75,5.75,5.65
5.52,5.50,5.56,5.25
5.50,4.85,5.59,4.80
5.16,5.44,5.46,5.16
5.41,5.96,5.99,5.41
5.50,5.61,5.61,5.44
5.61,5.61,5.61,5.61
5.45,5.94,5.94,5.45
5.56,5.56,5.56,5.56
5.78,5.78,5.78,5.78
5.90,5.80,5.90,5.78
5.85,5.80,5.85,5.80
5.71,5.95,5.95,5.71
5.85,5.72,5.95,5.72
5.80,5.81,5.81,5.80
5.81,5.81,5.81,5.81
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.95,6.15,6.26,5.94
6.00,5.90,6.00,5.90
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,5.97,6.00,5.97
5.81,5.76,5.83,5.50
5.75,5.75,5.75,5.75
5.73,5.45,5.73,5.34
5.50,5.29,5.50,5.26
5.45,5.49,5.49,5.44
5.50,5.50,5.50,5.48
5.35,5.50,5.50,5.35
5.50,5.50,5.59,5.40
5.50,5.62,5.62,5.50
5.58,5.53,5.58,5.53
5.58,5.89,6.33,5.58
5.89,5.89,5.89,5.89
5.54,5.57,5.57,5.51
5.52,5.71,5.71,5.51
5.73,5.63,5.73,5.51
5.56,5.56,5.56,5.56
5.66,5.86,5.86,5.66
5.86,5.86,5.86,5.86
5.89,5.89,5.89,5.83
5.89,5.61,5.90,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
5.60,5.60,5.60,5.60
5.86,5.89,5.89,5.86
5.89,5.89,5.89,5.89
5.26,5.25,5.40,5.25
5.25,5.25,5.25,5.25
5.10,5.05,5.10,5.01
4.98,5.05,5.05,4.98
4.99,5.10,5.10,4.99
5.10,5.10,5.10,5.10
4.99,5.00,5.00,4.99
5.02,5.03,5.03,5.02
5.03,5.03,5.03,5.03
5.02,4.70,5.10,4.70
5.01,5.01,5.01,4.72
4.48,4.84,4.84,4.48
4.56,4.70,4.70,4.35
4.51,4.51,4.51,4.51
4.25,4.25,4.30,4.01
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.50,4.33,4.50,4.33
4.50,4.11,4.50,4.11
4.25,4.35,4.35,4.20
4.25,4.47,4.47,4.25
4.27,4.49,4.49,4.27
4.49,4.49,4.49,4.49
4.45,4.62,4.78,4.25
4.28,4.72,4.72,4.26
4.52,4.51,4.53,4.25
4.93,4.75,5.00,4.36
4.59,4.99,5.05,4.49
5.00,4.90,5.00,4.52
5.10,5.05,5.10,5.02
5.04,5.05,5.05,4.81
5.03,6.56,6.56,4.84
5.90,5.33,5.96,5.25
5.18,5.19,5.20,4.87
5.19,5.01,5.19,5.01
5.06,5.13,5.13,5.06
4.84,5.13,5.13,4.84
5.00,5.19,5.19,4.98
5.00,5.00,5.16,4.99
5.00,4.75,5.00,4.75
4.75,4.75,4.75,4.75
4.50,4.50,4.50,4.50
4.71,4.93,4.96,4.71
4.92,4.90,4.94,4.90
5.00,4.98,5.04,4.98
4.64,4.75,5.00,4.64
4.79,4.80,4.80,4.70
4.80,4.89,4.89,4.80
4.87,4.90,4.90,4.87
4.90,4.90,4.90,4.90
4.75,4.95,4.95,4.51
4.89,4.89,4.90,4.89
4.75,4.90,4.90,4.75
4.93,4.83,4.93,4.83
4.82,4.82,4.82,4.82
4.82,4.90,4.90,4.82
4.95,4.63,4.95,4.63
4.54,4.90,4.95,4.54
4.57,4.65,4.94,4.57
4.59,4.56,4.59,4.56
4.56,4.56,4.56,4.56
4.95,4.95,4.95,4.95
4.95,4.95,4.95,4.95
4.90,4.90,4.90,4.85
4.57,4.95,4.95,4.57
4.50,4.35,4.60,4.00
4.40,4.40,4.40,4.40
4.42,4.42,4.50,4.17
4.17,4.48,4.50,4.17
4.55,4.60,4.60,4.30
4.60,4.60,4.60,4.60
4.47,4.48,4.48,4.47
4.50,4.50,4.50,4.21
4.50,4.50,4.50,4.50
4.25,4.26,4.46,4.23
4.20,4.24,4.26,4.20
4.20,4.10,4.20,3.96
4.10,3.78,4.10,3.76
3.94,3.90,3.94,3.90
4.00,3.90,4.12,3.90
3.95,4.00,4.00,3.95
3.87,4.03,4.11,3.87
4.00,3.90,4.00,3.90
3.90,4.03,4.03,3.90
4.03,4.03,4.03,4.03
4.02,3.98,4.02,3.98
3.87,3.87,3.87,3.85
3.87,3.87,3.87,3.87
3.87,3.87,3.87,3.87
3.90,3.90,4.00,3.90
3.90,3.90,3.94,3.90
3.87,3.75,3.87,3.75
3.75,3.71,3.89,3.60
3.60,3.70,3.88,3.60
3.77,3.79,3.79,3.71
3.70,4.10,4.10,3.70
3.76,3.87,4.00,3.76
3.70,3.74,3.74,3.60
3.61,3.34,3.61,3.34
3.50,4.22,4.89,3.50
4.70,4.44,4.70,3.97
4.40,4.26,4.95,4.25
3.87,3.76,4.06,3.75
3.80,3.75,3.80,3.54
3.75,3.75,3.75,3.75
3.76,3.76,3.76,3.76
3.76,3.76,3.76,3.76
3.93,3.76,3.93,3.76
3.61,3.51,3.61,3.51
3.51,3.51,3.51,3.51
3.51,3.51,3.51,3.51
3.55,3.52,3.55,3.43
3.50,3.51,3.51,3.48
3.89,3.72,3.90,3.71
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.23,3.55,3.55,3.23
3.26,3.50,3.50,3.25
3.63,3.61,3.63,3.20
3.02,3.20,3.50,3.02
3.12,3.44,3.44,3.12
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.10,3.10,3.40,3.10
3.25,3.10,3.34,2.84
3.23,3.25,3.25,3.23
3.25,3.25,3.25,3.25
3.14,3.10,3.14,3.09
3.06,2.99,3.09,2.85
2.86,2.85,2.93,2.85
3.08,3.08,3.08,3.08
2.45,3.09,3.24,2.45
3.07,3.08,3.08,3.07
3.08,3.08,3.08,3.08
3.05,3.04,3.05,3.04
3.00,3.25,3.25,3.00
3.45,3.44,3.47,3.33
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.33,3.43,3.44,3.25
3.43,3.43,3.43,3.43
3.30,3.25,3.30,3.25
3.25,3.25,3.25,3.25
3.25,3.45,3.45,3.25
3.42,3.47,3.70,3.42
3.47,3.47,3.47,3.47
3.27,3.27,3.27,3.27
3.27,3.27,3.27,3.27
3.27,3.27,3.27,3.27
3.11,3.12,3.14,3.11
3.24,3.40,3.50,3.20
3.40,3.40,3.40,3.40
3.40,3.50,3.50,3.40
3.40,3.49,3.50,3.40
3.59,3.65,3.67,3.59
3.59,3.59,3.59,3.59
3.67,3.81,3.81,3.65
3.80,3.80,3.85,3.80
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.68,3.70,3.70,3.65
3.54,3.54,3.54,3.54
3.50,3.70,3.95,3.50
3.50,3.52,3.52,3.50
3.65,3.90,3.90,3.65
3.70,3.82,3.88,3.70
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.70,3.51,3.70,3.51
3.51,3.51,3.51,3.51
3.86,3.90,3.91,3.86
3.90,3.93,4.49,3.90
3.76,4.00,4.00,3.76
4.00,4.20,4.20,4.00
4.00,4.00,4.00,4.00
3.99,4.20,4.20,3.99
4.00,3.85,4.04,3.75
4.11,3.93,4.11,3.79
3.90,4.44,4.51,3.90
4.45,4.50,4.50,4.45
4.40,4.40,4.40,4.40
4.40,4.91,5.15,4.10
5.50,5.00,5.60,4.87
5.36,5.49,5.49,5.36
5.20,5.29,5.29,5.20
5.29,5.29,5.29,5.29
4.67,4.67,4.67,4.67
5.05,5.04,5.05,5.04
5.00,4.69,5.00,4.69
4.69,4.69,4.69,4.69
4.68,4.68,4.68,4.68
4.67,4.67,4.67,4.67
4.67,4.67,4.67,4.67
5.24,5.00,5.25,5.00
4.80,4.80,4.80,4.80
4.74,4.69,4.75,4.69
4.18,4.28,4.31,4.12
4.40,4.41,4.41,4.40
4.41,4.41,4.41,4.41
4.50,4.60,4.60,4.50
4.60,4.60,4.60,4.60
4.60,4.50,4.60,4.50
4.50,4.50,4.80,4.50
4.65,4.50,4.72,4.05
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.73,4.65,4.73,4.50
4.30,4.30,4.30,4.30
4.25,4.50,4.50,4.25
4.20,4.80,4.80,4.20
4.60,4.60,4.60,4.60
4.50,4.50,4.50,4.50
4.18,4.50,4.50,4.18
4.66,4.66,4.66,4.66
4.23,4.45,4.63,4.23
4.21,4.11,4.45,4.11
4.20,4.19,4.20,4.19
4.19,4.20,4.20,4.19
4.20,4.20,4.20,4.20
4.01,4.01,4.01,4.01
4.18,4.19,4.20,4.17
4.20,4.20,4.20,3.90
4.02,4.02,4.02,4.02
4.00,4.00,4.00,4.00
4.20,3.98,4.20,3.95
3.98,3.98,3.98,3.98
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.00,4.75,4.75,4.00
3.87,4.00,4.01,3.87
4.46,4.21,4.49,4.07
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
3.78,3.78,3.78,3.78
4.00,3.86,4.00,3.86
4.00,4.02,4.23,3.99
4.04,4.01,4.13,3.83
3.90,4.10,4.10,3.83
4.10,4.10,4.10,4.10
4.23,4.23,4.23,4.23
4.20,4.20,4.20,4.20
4.19,4.45,4.61,4.18
4.15,4.29,4.30,4.15
4.30,4.30,4.30,4.30
4.52,4.41,4.75,4.40
4.25,4.35,4.73,4.25
4.40,4.39,4.40,4.28
4.31,4.75,4.75,4.31
4.50,4.76,4.80,4.50
4.47,4.57,4.66,4.47
4.57,4.57,4.57,4.57
4.34,4.40,4.50,4.34
4.42,4.48,4.50,4.35
4.50,4.80,4.80,4.26
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
4.55,4.75,4.75,4.55
4.32,4.52,4.65,4.32
4.52,4.52,4.52,4.52
4.25,4.05,4.25,4.00
4.18,4.37,4.39,4.04
4.11,4.11,4.11,4.11
4.29,4.30,4.35,4.29
4.29,4.29,4.29,4.29
4.07,4.07,4.07,4.07
4.00,4.14,4.15,3.93
4.09,4.09,4.09,4.09
3.90,3.93,3.93,3.90
4.03,4.17,4.25,4.03
4.25,4.24,4.25,4.23
4.12,4.11,4.25,4.07
4.10,4.13,4.25,4.10
3.84,4.02,4.24,3.84
4.02,4.11,4.20,3.96
3.97,3.90,3.97,3.90
3.87,4.22,4.22,3.83
4.25,4.21,4.25,3.94
4.19,4.20,4.20,4.17
4.18,4.20,4.20,3.94
4.20,4.20,4.20,4.10
4.20,4.20,4.20,4.20
4.18,4.20,4.38,4.11
4.20,4.25,4.30,4.20
4.24,4.20,4.24,4.18
4.20,4.20,4.20,4.20
4.08,4.08,4.08,4.08
4.20,4.20,4.20,4.12
4.20,4.20,4.20,4.20
4.10,4.24,4.24,4.05
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.19,3.97,4.19,3.97
4.00,3.94,4.00,3.94
3.90,3.99,3.99,3.90
3.91,3.94,3.94,3.91
3.94,3.94,3.94,3.94
3.90,3.88,3.90,3.87
3.88,3.88,3.88,3.88
3.88,3.88,3.88,3.88
3.98,3.83,4.00,3.83
4.00,4.00,4.00,4.00
3.77,3.99,3.99,3.77
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.85,3.85,3.85,3.85
3.85,3.86,3.86,3.85
3.97,3.97,3.97,3.97
3.96,3.99,4.00,3.95
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.90,3.85,3.91,3.85
3.85,3.85,3.85,3.85
3.08,3.70,3.70,3.08
3.70,3.70,3.70,3.70
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.93,3.93,3.93,3.93
3.93,3.93,3.93,3.93
3.96,3.96,3.96,3.96
3.93,3.79,3.93,3.67
3.76,3.76,3.76,3.76
3.76,3.88,3.88,3.76
4.00,3.97,4.00,3.97
3.94,3.89,3.94,3.66
3.65,3.93,3.93,3.65
3.95,3.65,3.95,3.65
3.66,3.66,3.66,3.66
3.82,3.70,3.82,3.65
3.50,3.70,3.70,3.50
3.69,3.56,3.69,3.56
3.56,3.49,3.56,3.49
3.55,3.88,3.88,3.54
3.79,3.55,4.00,3.41
3.61,3.51,3.65,3.46
