SM,SM Energy Company Common Stock,NASDAQ
60.76,60.99,61.49,60.56
60.04,59.66,60.59,58.89
60.29,60.46,60.82,59.37
61.08,60.20,61.26,59.76
60.78,59.91,61.11,59.59
59.60,59.98,60.48,59.32
60.41,60.61,61.95,60.22
60.61,61.82,62.25,60.61
61.93,62.66,62.72,61.29
62.98,64.31,64.31,62.48
64.21,63.58,64.57,63.56
63.97,64.01,64.19,63.32
64.85,64.18,65.30,63.87
64.98,64.24,65.52,63.48
64.15,64.27,64.44,63.39
64.11,64.10,64.77,63.63
64.19,64.21,64.42,63.37
64.37,65.50,65.64,64.37
65.90,66.78,67.14,65.62
66.52,67.66,67.75,66.43
67.49,67.29,67.73,66.93
67.41,66.98,67.99,66.58
67.38,65.27,67.38,65.00
65.00,66.31,66.68,65.00
65.77,65.97,66.13,64.98
65.70,65.01,65.74,64.65
65.07,66.31,66.52,64.38
69.41,68.73,70.00,67.60
71.66,70.32,71.66,66.84
70.28,70.52,70.72,69.45
70.32,70.10,70.75,69.70
69.68,69.32,70.31,68.47
69.25,68.44,69.87,68.02
68.50,67.94,68.83,67.25
67.97,67.98,68.58,67.59
67.61,67.96,68.61,67.45
68.43,68.37,68.43,67.10
68.04,67.64,68.59,67.12
66.63,67.53,67.71,65.98
67.40,68.40,69.27,67.02
67.91,67.11,69.02,66.77
67.00,68.28,68.99,66.77
68.40,66.74,68.40,66.41
66.79,68.24,68.58,66.79
68.26,68.81,69.00,67.47
68.80,68.73,69.69,68.59
67.90,68.58,69.34,67.90
68.87,69.52,70.06,68.82
69.28,68.90,69.41,68.57
68.87,68.32,69.32,68.06
69.35,68.74,69.56,68.08
68.46,69.52,69.64,68.20
69.80,70.86,71.30,69.53
71.48,71.61,72.33,70.80
71.65,73.01,73.07,71.61
73.00,73.32,73.38,71.95
73.29,74.80,74.83,72.36
74.80,75.14,75.74,74.18
74.94,74.13,75.43,73.95
74.74,74.39,74.93,74.01
74.60,76.35,76.37,74.36
76.42,76.55,77.17,74.99
76.60,75.63,77.07,75.45
76.36,75.11,76.60,74.16
74.87,75.81,76.17,74.75
76.05,76.47,77.16,75.10
76.75,76.47,77.03,75.90
76.80,77.69,77.70,76.21
77.21,77.47,77.62,76.00
76.34,77.19,77.34,75.90
77.05,78.19,78.93,76.72
77.67,78.78,79.07,77.27
78.93,79.04,79.33,77.87
79.41,80.60,81.56,78.91
79.12,79.57,80.43,78.53
79.80,78.93,81.29,78.88
78.94,79.09,79.64,78.32
80.03,80.99,81.16,79.71
80.50,81.87,83.53,80.19
80.80,83.20,83.54,80.76
83.49,83.37,84.37,82.42
83.92,85.60,86.15,83.90
85.44,85.50,85.91,84.65
86.70,87.14,87.69,85.59
87.00,87.00,88.03,86.54
87.66,86.07,88.32,85.58
85.46,83.08,85.55,81.59
83.15,85.27,85.71,82.17
85.41,86.27,86.28,84.65
86.11,86.15,86.15,84.56
86.20,87.47,87.50,86.10
91.72,89.69,93.70,87.59
90.10,88.61,90.36,87.87
88.32,87.99,88.93,85.87
88.78,89.95,90.76,88.51
89.79,89.27,90.02,87.77
90.41,87.29,91.39,87.22
87.42,85.07,87.85,83.52
85.00,87.41,87.48,84.61
87.01,88.49,88.57,86.76
88.06,87.14,88.50,86.74
86.78,89.84,89.87,86.74
89.59,90.95,91.42,88.68
91.23,91.48,91.98,90.22
91.67,87.98,91.95,87.67
87.62,87.33,89.02,86.05
88.14,87.57,89.06,86.98
88.58,91.19,91.59,88.58
91.19,90.80,91.39,89.27
90.69,89.68,90.69,87.49
90.15,91.98,92.10,88.90
91.52,88.93,92.57,88.53
88.90,88.14,89.29,87.45
88.28,89.12,89.63,87.05
89.00,90.88,91.09,88.49
90.88,91.49,91.92,90.20
90.58,90.67,92.00,89.86
93.27,84.85,94.00,84.58
85.07,83.58,85.39,82.00
84.00,83.65,86.00,83.59
83.65,80.64,83.94,80.23
81.13,81.23,82.41,80.25
81.79,79.70,81.87,78.77
79.98,80.93,81.63,79.28
80.69,80.89,81.59,79.21
81.37,81.47,82.32,80.18
79.88,81.58,83.12,78.41
81.41,81.14,82.57,81.13
81.33,83.09,83.58,81.33
82.92,82.86,83.23,81.88
82.63,81.98,83.17,81.90
82.41,82.91,83.51,81.47
83.22,83.29,84.65,82.90
83.12,83.11,83.90,82.51
83.48,82.55,85.01,81.42
82.72,81.94,83.34,81.60
82.23,80.38,82.23,80.23
80.71,82.98,83.26,80.67
82.65,81.58,83.75,81.12
82.08,81.38,82.08,80.10
81.84,82.84,83.40,81.29
82.42,81.63,83.53,81.23
82.12,83.77,84.03,81.32
84.45,84.87,87.87,84.26
84.43,84.99,85.80,84.43
85.25,84.18,85.36,83.62
85.17,85.84,86.10,84.32
86.04,87.59,88.12,85.86
87.26,86.90,88.18,86.12
86.01,84.00,86.05,83.34
83.79,81.71,84.01,80.99
82.37,84.25,84.99,81.91
83.85,82.87,84.22,82.22
83.70,83.39,84.42,82.54
82.23,82.76,84.22,82.00
82.77,79.89,83.80,79.51
80.84,82.66,82.93,80.66
82.88,81.95,82.88,81.08
82.37,83.94,84.09,81.91
84.68,84.93,85.33,82.12
84.73,83.92,84.95,82.35
84.55,84.61,85.14,83.63
85.18,85.78,86.69,85.09
84.97,86.75,86.99,83.72
86.73,86.14,87.47,85.67
87.17,89.58,90.22,86.40
77.79,74.30,78.05,72.52
73.00,71.70,73.40,70.39
71.78,72.89,73.92,71.25
73.21,73.45,75.36,73.20
72.83,71.67,73.44,70.67
71.83,73.07,73.50,70.95
72.49,73.24,73.66,72.22
73.11,73.75,74.15,72.52
73.32,74.11,74.73,73.23
74.98,75.82,76.14,74.12
75.59,73.94,75.96,73.81
73.78,74.07,74.37,73.33
74.35,74.40,75.36,73.96
73.86,72.98,73.86,72.57
72.88,72.08,74.76,71.85
71.09,71.59,72.41,71.01
71.76,69.61,71.89,69.03
69.81,70.19,70.29,69.20
70.50,69.90,70.99,69.07
70.14,70.59,70.99,69.93
70.88,69.95,70.88,69.67
70.23,71.05,71.23,69.03
70.95,70.85,71.18,69.81
71.29,70.69,72.00,70.18
71.44,70.58,71.84,70.24
71.00,69.76,71.39,69.76
70.08,70.87,71.88,69.83
71.27,71.72,72.40,70.98
72.27,71.29,72.32,70.85
71.58,72.22,72.47,71.00
72.19,73.59,73.94,71.96
73.89,74.88,75.32,73.63
75.34,73.60,75.85,73.48
73.38,71.90,73.85,71.44
72.08,73.04,73.20,71.37
73.32,72.96,73.32,71.93
72.93,72.57,73.32,72.00
72.38,72.70,73.79,72.00
73.06,73.61,73.91,72.54
73.54,74.14,74.55,72.76
75.38,74.94,77.14,74.73
74.99,77.00,77.47,74.79
77.57,77.92,78.79,77.07
78.07,77.94,78.25,76.99
77.75,78.68,79.17,77.62
79.35,79.30,80.22,78.73
78.82,78.52,79.40,78.05
79.05,78.55,80.23,77.45
79.80,79.74,81.07,78.77
79.74,74.13,79.81,73.92
74.06,74.11,75.15,73.45
74.30,75.00,75.47,73.83
74.76,75.22,75.83,73.77
75.65,76.25,77.97,75.65
77.05,76.08,77.22,74.64
75.82,72.37,76.04,72.25
72.36,73.29,73.60,72.14
74.03,74.46,74.71,73.21
74.62,75.02,75.59,74.24
75.31,74.37,75.56,74.20
74.16,75.85,75.97,71.97
76.19,74.61,76.19,74.05
75.07,75.35,76.40,74.83
75.03,76.03,76.38,74.79
76.71,78.03,78.14,76.29
78.17,77.46,78.52,77.01
77.43,76.39,77.80,76.31
77.03,76.51,77.22,75.33
76.50,76.66,76.95,75.54
77.02,77.01,77.42,75.93
76.70,75.81,77.09,75.33
76.19,75.27,76.54,74.85
74.97,75.18,75.39,74.16
75.15,74.99,75.82,74.65
74.87,75.45,75.85,73.87
74.84,75.25,75.92,74.63
75.51,76.28,76.87,75.21
76.28,74.42,76.28,74.26
74.49,76.22,76.41,74.38
76.64,78.49,78.76,76.58
78.84,78.06,78.94,77.03
78.32,79.13,79.89,78.32
78.85,80.80,81.04,78.33
81.65,82.33,83.66,81.05
82.17,81.76,82.28,80.83
80.61,81.53,81.84,80.25
81.22,82.16,83.15,80.94
82.07,80.08,82.40,79.92
81.02,84.96,85.39,80.95
84.62,82.97,84.84,82.48
82.71,83.15,83.16,81.51
82.90,84.10,84.20,82.55
84.42,84.35,84.91,83.42
84.09,83.81,84.94,83.48
83.98,84.41,84.42,83.42
83.47,82.69,84.40,82.55
82.86,83.10,83.31,81.93
83.00,82.37,83.00,81.24
80.91,80.88,82.06,80.09
80.86,78.48,80.86,78.23
79.16,78.92,80.00,78.72
78.35,77.53,78.82,76.76
78.13,78.26,78.60,77.17
78.37,76.55,79.14,76.47
76.76,77.46,77.83,76.76
77.43,76.30,77.43,75.67
76.72,76.92,77.50,76.36
77.06,77.64,77.69,76.49
77.42,77.96,78.13,76.90
77.38,77.30,77.55,76.52
77.44,76.98,77.96,76.44
76.90,77.05,78.49,76.42
77.63,80.17,82.18,77.26
80.32,78.54,80.45,78.12
78.41,78.19,79.10,76.89
78.33,80.74,80.85,77.95
80.64,78.70,81.22,77.81
78.36,80.29,80.94,77.73
80.70,79.07,80.92,78.30
79.31,81.26,81.62,78.58
81.53,79.96,82.59,79.74
79.50,78.08,79.58,77.89
78.29,77.17,78.50,77.04
77.52,75.20,77.65,75.10
75.60,75.24,75.96,74.57
75.59,76.19,76.83,75.46
76.15,77.97,78.28,76.15
77.88,78.45,78.66,76.90
78.24,79.70,79.81,77.84
79.43,80.01,80.65,78.76
80.39,83.82,83.98,80.39
84.21,84.85,86.68,83.76
85.00,86.52,86.61,84.59
86.53,87.76,87.79,86.10
88.00,89.04,89.19,87.67
88.92,88.19,89.50,87.97
88.79,89.21,90.00,88.41
88.89,87.92,90.38,87.31
88.33,89.20,89.54,88.13
88.51,87.53,88.51,86.43
87.90,86.85,88.29,86.15
86.66,87.19,87.53,85.27
86.29,87.16,87.45,85.15
86.63,85.30,86.76,84.68
85.48,86.29,86.91,84.76
86.46,87.90,88.59,86.31
89.41,87.69,89.41,87.45
88.03,86.52,88.27,85.74
86.76,86.53,87.31,85.81
85.65,82.23,85.88,81.78
82.21,81.61,83.61,81.51
81.64,81.89,83.09,79.74
81.38,78.76,81.52,78.68
78.92,79.60,80.14,78.15
78.67,80.66,80.77,77.90
80.27,78.00,80.55,77.33
78.28,75.72,79.89,75.27
75.03,74.96,75.41,72.41
75.03,73.16,75.46,73.14
73.46,72.57,73.95,71.81
71.62,70.98,72.41,70.96
70.63,71.78,71.85,69.30
70.69,68.33,70.88,67.79
67.64,60.98,67.64,60.48
60.73,55.83,61.48,55.82
56.49,54.44,57.16,54.02
53.44,56.65,57.05,52.05
54.84,58.60,59.40,54.65
60.07,58.99,62.33,58.85
58.74,59.33,60.31,57.85
59.99,61.02,61.15,59.86
61.24,59.25,61.99,59.21
60.36,61.27,62.12,59.46
60.99,60.34,61.01,59.50
57.85,56.51,57.86,54.87
56.55,58.38,58.46,55.89
58.68,56.09,60.20,54.28
55.57,54.30,56.40,53.79
54.44,56.30,56.33,52.73
56.64,54.83,57.61,54.66
53.69,51.55,53.69,51.21
52.59,52.59,53.35,51.32
52.12,52.57,52.98,51.37
53.04,54.25,54.97,52.70
54.85,52.63,56.16,52.33
52.73,53.57,54.23,52.02
52.83,52.75,54.27,52.55
52.41,50.95,52.61,50.12
51.24,52.11,52.36,51.21
51.32,50.28,51.50,49.85
51.02,50.80,52.10,50.00
50.46,50.33,50.99,49.50
50.63,53.11,53.31,50.63
54.31,54.39,54.92,53.33
54.59,53.85,54.95,53.48
54.24,52.86,54.63,52.41
52.66,52.17,53.32,51.78
48.88,43.45,48.97,43.20
43.65,39.23,43.65,38.22
39.10,37.68,39.65,37.48
38.07,37.10,39.00,37.08
36.14,34.31,36.30,33.91
34.10,33.18,34.60,33.06
33.06,30.18,33.14,30.11
30.19,32.09,32.18,30.19
31.34,30.17,31.36,29.41
30.14,30.29,32.72,30.14
29.80,30.84,31.96,29.57
31.23,30.19,31.69,30.16
29.91,31.56,32.61,29.52
31.58,38.22,38.54,31.43
39.62,36.93,40.27,35.72
37.30,38.76,38.89,36.55
38.68,37.99,38.80,37.31
38.37,39.18,39.46,37.94
38.37,38.83,39.08,37.32
39.33,38.67,39.52,38.22
38.99,38.63,39.90,38.18
38.15,38.60,39.29,37.67
38.23,38.58,39.40,37.01
38.32,38.37,39.24,37.39
37.42,35.82,37.45,34.88
35.44,35.91,36.40,34.35
36.50,34.39,36.90,33.84
34.96,36.23,36.60,34.25
36.30,35.76,36.84,35.17
34.89,32.65,35.12,32.28
32.68,32.55,33.14,31.82
32.76,33.64,33.71,31.01
34.36,33.41,35.00,32.44
33.79,35.92,36.55,33.75
35.55,34.16,35.55,33.68
34.72,35.84,36.62,34.60
36.06,35.83,36.34,35.09
35.47,35.91,37.28,35.01
35.92,37.34,37.74,35.73
37.15,38.04,38.26,36.31
37.55,34.75,37.85,34.40
35.17,35.82,35.84,34.30
35.24,37.82,38.68,34.83
38.47,40.91,41.02,38.27
43.87,49.61,49.66,43.53
48.22,48.36,49.29,47.05
49.73,48.63,50.85,48.05
49.12,48.14,49.83,47.25
48.77,47.52,49.86,47.38
47.80,45.90,47.87,44.97
44.56,45.33,46.10,42.74
46.54,47.73,48.55,45.70
48.92,48.56,50.02,47.87
48.03,49.55,49.78,47.21
49.35,48.66,49.72,48.00
46.79,48.96,50.26,46.13
48.96,47.24,49.78,46.60
46.41,46.90,47.67,45.53
47.51,46.26,47.60,45.37
47.10,52.95,53.31,46.97
51.86,50.43,52.42,49.63
50.83,48.52,51.11,48.42
48.52,46.66,48.54,45.97
46.84,47.67,49.25,46.84
47.76,47.79,47.99,46.12
47.39,46.30,47.39,46.26
45.58,44.49,46.51,44.38
44.79,43.79,45.30,43.52
42.96,42.75,44.16,42.69
42.66,44.83,45.13,42.49
44.89,43.22,45.11,43.13
43.41,43.56,43.64,41.69
43.19,43.95,44.08,41.96
44.05,43.12,44.50,43.06
42.54,47.14,47.91,41.95
45.60,45.21,45.60,44.20
46.11,47.09,47.47,46.00
47.10,45.96,48.74,45.83
46.25,48.22,48.31,45.50
48.64,49.34,49.58,47.63
51.29,51.07,52.45,49.97
50.44,51.23,51.47,49.48
51.84,52.34,52.47,50.51
51.56,51.68,52.83,51.15
51.99,52.57,53.30,51.52
51.90,53.70,54.34,51.75
54.36,54.81,55.07,53.48
54.47,53.92,55.54,53.63
55.95,52.80,55.95,52.69
53.47,53.89,54.66,53.19
54.45,54.86,54.90,53.50
55.67,54.49,55.90,53.41
55.21,56.92,57.33,54.54
57.19,58.42,59.01,56.32
57.66,55.76,57.79,55.43
56.02,58.22,59.28,55.97
58.30,57.42,59.24,57.19
57.46,53.98,57.46,53.85
54.62,55.21,55.81,53.59
55.37,55.31,56.75,55.05
54.60,54.36,55.66,53.17
54.86,54.69,55.87,54.28
54.22,55.25,55.76,54.05
54.80,57.22,57.71,54.65
57.29,57.97,58.71,56.14
57.65,56.22,57.89,55.75
56.79,57.67,57.95,56.32
58.64,57.48,59.15,57.11
59.11,56.61,59.11,55.05
56.87,55.76,56.87,53.56
56.49,58.44,58.72,55.16
60.28,57.88,60.28,57.46
57.88,59.01,59.36,57.39
59.49,58.41,59.49,57.56
58.54,56.53,58.54,56.46
56.28,56.08,57.19,55.00
56.09,56.81,56.88,55.02
55.79,54.53,56.93,53.86
55.01,54.42,55.08,53.13
55.06,55.59,56.76,54.70
54.40,53.56,55.57,53.40
52.96,52.33,53.20,51.91
52.18,53.20,53.68,51.23
52.83,51.52,52.96,50.79
51.93,52.32,53.04,51.38
52.10,50.60,52.40,49.99
50.64,52.80,52.84,50.37
52.42,51.58,53.74,51.55
51.09,49.25,51.18,49.06
49.04,49.17,50.84,48.71
49.33,48.55,50.37,48.01
49.42,48.01,50.00,47.93
49.38,46.53,49.45,46.39
46.95,47.02,47.78,46.81
46.43,46.20,46.85,45.23
45.68,47.18,47.66,45.43
46.94,48.10,49.26,46.71
48.51,46.26,48.87,46.19
46.51,45.14,46.88,45.10
44.49,44.78,45.54,44.26
44.37,45.91,46.08,43.70
45.67,47.30,47.34,45.67
47.25,47.55,48.60,46.75
47.60,47.20,48.02,46.92
47.01,47.35,47.66,46.59
46.33,45.54,47.00,45.30
46.16,46.12,46.96,45.75
45.46,43.72,45.98,43.44
44.00,43.53,44.82,43.52
42.54,41.98,43.47,41.52
41.83,44.29,44.83,40.53
43.61,42.73,45.14,41.83
43.72,44.35,44.84,43.52
44.91,42.47,45.14,42.29
42.28,42.42,42.79,40.96
42.00,43.24,43.56,41.97
42.64,40.38,42.99,40.04
40.38,38.00,40.49,37.70
37.92,36.71,37.99,36.23
36.55,34.94,36.71,34.65
35.01,34.99,36.74,34.67
34.76,34.61,35.12,33.97
34.70,35.29,35.82,34.15
35.12,33.40,35.29,33.04
32.71,32.64,33.91,32.01
32.75,34.19,34.57,32.06
36.54,38.13,39.06,36.26
37.88,37.92,38.59,36.89
37.81,37.07,38.84,36.99
36.40,35.32,37.01,35.16
36.00,34.89,36.49,34.50
35.62,33.69,36.26,33.62
33.59,36.99,37.24,32.82
36.44,34.98,37.99,34.59
35.10,37.70,37.86,34.64
36.66,37.45,37.63,35.24
37.32,39.85,40.27,37.32
39.00,39.51,39.86,38.05
39.36,37.98,40.37,37.85
37.82,37.49,38.51,37.23
37.39,38.35,38.38,36.90
37.91,36.42,38.39,34.19
36.44,35.01,36.87,34.90
34.61,33.00,35.44,32.61
30.65,29.93,32.25,18.21
31.16,28.31,31.16,28.28
28.80,28.70,29.13,27.83
29.85,32.35,32.73,29.54
31.87,34.73,35.51,31.87
33.77,36.70,37.66,32.74
35.19,34.50,36.78,33.21
35.13,36.07,36.34,33.62
36.22,36.09,37.81,35.38
35.54,36.31,36.79,35.30
36.94,36.45,37.14,34.77
36.66,34.47,37.79,34.37
34.75,34.96,35.53,33.51
34.27,35.23,35.33,33.69
35.16,34.81,35.53,33.50
34.93,36.04,36.36,34.76
36.78,38.98,39.07,36.66
38.93,38.86,40.40,38.21
37.89,35.39,38.74,35.23
36.02,35.01,36.41,34.85
34.27,34.17,35.76,33.94
34.37,32.16,34.75,31.97
31.75,31.80,32.46,30.90
32.14,31.85,32.50,31.01
31.31,29.80,32.13,29.63
30.15,30.00,31.03,29.75
30.58,32.04,32.36,30.36
33.47,32.47,34.64,31.72
31.84,35.39,35.49,31.52
36.09,36.05,37.12,35.47
36.18,38.40,38.67,35.77
39.21,38.68,40.79,37.77
38.56,41.29,41.37,37.73
41.49,41.46,42.23,39.85
41.48,39.11,41.55,38.48
38.30,38.67,39.57,37.54
38.67,39.62,39.76,38.25
39.18,40.17,40.20,38.40
39.95,38.72,40.53,37.55
38.30,37.59,38.72,36.95
37.58,37.63,39.00,36.88
37.50,36.01,37.54,35.39
36.43,35.52,37.18,34.80
35.21,34.95,35.44,33.40
34.72,31.70,35.03,31.42
31.13,30.01,31.17,29.00
29.31,30.28,31.27,27.82
30.18,31.29,31.72,29.86
31.50,33.35,33.71,30.83
33.49,34.48,34.74,33.26
34.70,35.25,36.30,34.70
35.36,35.78,36.50,34.62
35.36,36.61,37.52,34.81
35.99,36.60,37.57,35.99
36.78,36.59,37.73,35.64
36.31,36.02,37.17,35.74
36.02,33.50,36.17,33.27
32.65,32.53,33.64,32.00
32.47,32.78,33.46,31.93
32.82,34.92,35.00,32.59
34.43,32.82,34.51,32.61
32.97,32.51,33.56,31.58
32.09,31.21,32.30,30.21
31.16,28.92,31.38,28.59
29.15,29.31,30.06,28.81
29.80,31.05,31.29,29.38
30.53,31.57,32.30,30.03
30.99,29.61,31.02,29.43
29.86,29.37,30.62,29.12
29.52,29.56,30.12,29.11
28.77,28.34,29.42,28.02
28.75,27.90,28.86,27.25
27.21,26.11,27.32,25.88
24.81,23.06,25.11,23.00
22.29,23.79,23.91,22.01
23.93,23.30,24.93,22.90
23.13,24.11,24.87,22.42
23.98,22.51,23.98,22.00
21.92,22.00,22.92,21.08
22.51,23.01,23.73,22.32
22.88,21.62,23.28,21.28
21.64,20.09,21.84,19.71
20.20,19.74,20.63,19.44
19.45,19.17,19.78,18.85
19.29,18.90,19.62,18.80
19.59,21.28,21.30,19.12
21.42,20.68,21.74,20.53
20.12,19.06,20.25,18.85
19.60,18.92,19.76,18.48
18.21,18.22,19.09,18.15
18.12,19.66,19.85,18.06
19.54,19.96,20.38,18.83
19.96,19.58,19.96,19.00
19.00,16.39,19.00,16.02
15.79,15.98,17.24,15.66
16.10,16.19,16.53,15.43
16.18,15.18,16.29,14.83
15.83,14.93,15.85,14.50
15.59,12.94,15.85,12.67
13.21,13.68,13.89,12.73
12.73,11.60,12.94,11.27
11.70,9.99,12.03,9.52
9.62,9.78,9.94,8.38
9.65,12.32,12.79,9.63
12.84,12.43,13.37,11.86
11.64,10.92,12.73,10.91
11.29,12.22,12.27,10.77
11.84,12.72,13.29,11.60
13.58,13.23,14.27,12.78
13.15,13.98,14.07,12.80
13.21,13.27,13.70,12.91
12.69,12.74,12.90,11.90
13.10,14.01,14.06,12.13
14.46,15.08,15.87,14.02
14.65,14.13,14.87,13.55
13.26,11.99,13.40,11.61
11.78,11.84,12.39,11.20
11.70,11.05,12.40,10.99
10.50,10.15,10.72,9.61
10.61,9.99,10.86,9.86
10.00,9.35,10.44,9.16
9.44,10.15,10.45,9.17
10.55,8.91,10.55,8.90
8.72,8.24,8.77,7.94
8.66,8.40,8.76,8.26
8.19,7.61,8.71,7.29
7.10,7.60,8.00,6.99
7.53,8.02,8.06,7.06
8.38,8.79,9.14,8.03
9.06,9.04,9.28,8.49
9.27,8.94,9.50,8.06
8.94,9.98,9.98,8.75
9.92,13.15,13.38,9.82
13.57,15.60,16.50,12.90
15.66,17.20,17.64,14.57
16.80,14.69,16.82,14.63
15.35,16.24,16.99,14.37
15.97,15.57,16.44,14.85
16.31,16.91,17.96,16.31
16.15,16.55,16.78,15.49
15.79,17.13,17.21,15.52
17.41,18.93,19.11,17.41
19.26,19.06,19.74,18.60
19.54,18.35,20.53,18.00
18.31,19.52,19.69,17.90
19.21,19.79,20.65,19.05
19.28,18.28,19.28,17.81
17.33,18.58,18.80,17.25
18.55,17.91,19.00,17.13
17.13,18.01,18.18,16.24
18.56,17.86,19.00,17.35
17.79,18.74,19.13,17.74
18.74,18.35,18.74,17.36
18.25,17.70,19.39,17.56
17.31,17.32,17.86,17.06
17.55,18.67,18.70,17.04
18.44,18.92,19.44,18.23
20.00,20.64,20.70,19.57
20.99,20.64,21.40,20.38
21.06,25.48,25.79,21.06
25.24,25.25,26.42,24.53
25.06,24.51,25.46,23.56
24.00,25.48,25.87,23.54
23.52,25.35,26.33,22.79
25.85,25.73,26.72,25.41
25.26,27.38,27.83,25.09
27.09,26.73,27.64,26.03
26.99,28.18,28.59,26.91
28.02,28.05,28.51,27.08
28.62,29.71,29.95,27.97
30.40,32.77,32.80,30.40
32.58,30.32,33.89,30.15
30.90,31.16,32.12,29.21
30.89,30.17,31.06,29.29
29.60,29.06,30.16,28.31
29.34,28.52,31.49,27.79
29.64,29.32,30.94,28.81
28.68,29.04,30.86,28.53
28.79,27.70,28.83,27.00
27.96,30.19,30.27,27.70
29.88,29.86,30.91,28.34
30.70,29.05,31.70,28.57
28.62,27.76,29.22,27.25
28.84,28.89,29.82,28.66
29.01,30.57,31.00,28.69
30.37,28.66,30.74,28.57
27.97,28.36,28.56,26.88
28.51,29.29,29.67,27.59
28.71,29.10,29.49,27.51
29.53,29.36,29.69,28.08
29.89,31.89,31.99,29.79
32.45,30.72,32.88,30.63
30.56,30.57,31.08,30.09
30.68,31.52,32.70,30.68
30.92,31.97,32.10,30.01
31.22,32.15,32.63,30.82
32.20,31.19,32.94,30.82
31.94,33.92,33.96,31.59
34.15,34.69,34.93,33.71
35.12,33.60,35.60,33.42
32.74,33.24,33.68,32.25
32.63,29.80,32.80,29.79
29.23,29.08,29.92,28.06
28.96,29.22,29.99,28.15
28.93,29.50,30.79,28.40
28.72,26.32,28.72,26.11
27.53,29.34,30.00,27.29
30.30,29.38,31.50,29.26
29.01,29.27,29.85,28.33
29.65,29.11,30.00,28.72
29.56,30.17,30.37,29.35
27.91,27.57,28.82,26.86
26.68,25.19,26.89,24.26
26.47,27.11,27.68,26.44
27.71,27.78,28.19,26.91
27.35,27.00,27.52,26.16
26.84,28.08,28.75,26.84
27.10,25.99,27.10,25.07
25.13,26.38,26.57,25.13
27.52,24.32,27.62,24.24
24.90,24.98,25.37,23.58
25.34,23.99,25.57,23.89
24.96,27.04,27.85,24.77
26.98,26.13,27.43,25.37
26.86,26.10,26.97,25.86
26.43,26.47,26.99,26.21
26.26,26.81,27.15,25.88
26.66,26.68,27.06,26.19
26.16,26.91,27.55,25.47
27.02,26.61,28.88,26.56
26.77,26.39,27.06,26.04
26.13,25.07,26.36,24.78
24.76,26.32,26.52,24.57
26.53,25.43,27.41,24.74
25.19,25.88,26.48,25.09
25.20,27.13,27.19,25.14
26.96,25.19,27.28,24.92
25.73,26.21,26.31,24.46
26.35,29.90,30.36,26.35
29.86,28.72,30.16,28.70
28.94,29.30,29.39,27.87
27.65,31.06,32.43,27.58
30.14,30.35,30.61,30.00
30.59,30.90,31.64,30.34
31.27,32.38,33.01,31.22
32.77,32.63,33.01,32.07
33.43,34.83,35.01,33.43
34.75,34.60,34.90,33.21
34.42,34.88,34.95,33.70
35.29,36.67,36.68,35.29
36.16,36.65,37.07,35.50
35.65,36.37,37.03,35.49
36.37,37.89,38.36,36.14
37.65,37.08,38.20,36.83
37.14,37.51,37.99,36.45
37.85,37.70,39.06,37.30
37.66,37.79,38.24,37.36
38.27,38.26,39.72,37.67
37.97,37.88,38.48,36.68
37.53,37.56,37.78,36.77
38.37,38.85,39.70,38.03
39.07,39.04,39.46,38.41
39.46,37.90,40.00,37.78
38.43,38.38,38.80,37.44
37.45,36.09,37.78,36.04
35.42,36.34,37.41,34.78
35.38,34.05,35.52,33.83
33.86,32.77,34.42,32.63
33.07,33.62,33.97,32.76
32.37,34.22,34.29,32.18
34.80,34.55,35.55,34.34
34.47,33.24,34.71,33.23
33.91,35.28,35.35,33.89
36.10,36.10,37.04,35.80
35.65,34.56,36.97,34.37
34.89,34.12,35.44,34.04
33.36,32.65,33.47,32.25
33.14,36.51,36.62,32.57
36.42,39.49,40.39,36.42
39.71,38.58,40.26,38.52
38.94,38.91,39.80,38.47
39.79,38.41,39.90,37.96
39.56,40.06,40.89,39.27
40.63,40.12,41.08,39.60
40.24,39.32,40.62,39.15
40.33,41.27,42.33,40.33
40.97,40.70,41.64,39.84
40.27,40.14,40.65,39.56
39.61,40.14,40.73,39.34
40.42,38.90,40.50,38.58
39.04,38.72,39.54,38.19
42.21,39.06,43.09,38.08
39.80,40.73,42.38,39.60
40.16,40.55,40.80,39.38
39.98,39.37,41.05,39.36
39.38,37.41,39.38,36.67
37.11,35.98,37.85,35.84
35.28,34.56,36.16,34.02
34.84,35.36,36.40,34.11
35.05,34.59,35.87,33.94
34.20,33.63,34.42,33.22
34.28,34.77,35.00,32.78
33.85,32.45,33.87,31.25
33.19,31.73,33.62,31.70
31.40,30.70,32.06,30.63
31.58,31.26,32.35,31.14
30.39,31.32,31.55,30.25
31.67,32.68,33.32,31.06
32.35,32.72,33.20,32.05
32.18,31.80,32.66,31.02
31.67,32.37,32.50,30.63
33.02,34.61,34.99,33.02
34.26,34.50,35.60,34.00
35.18,33.94,35.86,33.85
34.20,34.99,35.88,34.20
36.31,36.81,36.84,35.85
37.03,35.91,37.31,34.84
35.25,36.11,36.48,35.17
35.63,35.59,35.99,34.92
36.20,33.10,36.31,33.01
31.86,31.91,32.53,30.78
37.25,39.86,40.02,36.80
42.33,40.17,42.45,39.69
38.50,38.90,38.97,37.39
39.82,37.91,40.05,37.87
37.37,37.23,38.19,36.92
