SAM,Boston Beer Company,NASDAQ
166.50,168.50,169.34,166.04
166.99,169.38,170.29,166.41
170.00,172.83,173.14,169.09
173.11,171.93,174.59,171.85
172.25,171.75,173.19,169.81
171.01,170.64,173.19,170.18
170.39,173.74,174.89,170.39
173.26,174.35,176.47,171.87
172.94,174.58,174.66,171.82
175.50,175.46,176.50,174.16
175.29,177.66,177.66,174.52
178.76,178.37,179.41,175.23
178.85,179.27,180.19,176.69
180.94,179.91,180.94,179.00
179.33,180.20,181.02,178.71
180.20,180.72,181.83,179.20
180.14,180.19,181.68,179.31
180.18,179.84,180.49,179.22
179.80,178.54,180.00,178.20
178.27,179.72,179.85,178.27
180.09,180.00,180.36,178.00
179.73,179.87,180.72,179.00
180.50,179.35,180.69,178.33
178.71,180.21,181.00,178.71
179.11,179.30,180.94,178.41
179.77,181.59,182.50,179.30
182.28,180.45,182.99,176.88
180.19,178.98,180.54,178.37
192.72,204.17,208.56,190.01
203.90,204.42,204.52,202.00
204.00,213.24,213.33,202.25
213.00,210.72,216.38,210.29
211.50,209.87,211.68,208.58
210.14,212.13,212.62,208.92
210.81,211.40,212.54,209.11
212.23,211.65,212.59,210.76
213.98,214.07,214.11,211.99
214.94,211.70,215.98,211.40
210.43,205.45,210.52,204.95
204.45,205.61,206.00,201.71
206.10,205.50,208.93,205.17
206.26,205.79,208.25,204.11
205.79,205.40,208.08,204.20
206.47,207.97,208.61,206.47
209.02,213.09,214.07,208.10
214.30,212.47,214.32,209.21
211.39,205.77,211.71,205.00
204.50,207.56,208.71,203.05
208.00,213.76,214.28,207.60
213.30,211.84,213.63,210.37
216.08,218.67,220.97,215.16
218.70,220.78,221.30,216.41
221.15,223.57,224.07,220.48
224.84,224.42,226.30,220.89
225.68,226.07,227.10,224.59
227.64,226.79,229.33,226.12
227.26,224.42,227.40,223.78
225.05,226.69,227.40,223.98
227.86,227.86,228.50,224.72
230.00,231.99,234.82,229.24
232.80,238.73,240.78,232.80
239.45,245.48,245.60,236.34
245.14,248.97,249.40,243.93
249.80,247.98,250.00,246.00
246.51,243.00,249.71,239.51
243.20,242.35,244.49,240.22
243.70,245.51,246.08,241.99
246.66,246.86,248.29,245.50
245.00,244.63,247.10,243.78
247.37,244.21,250.34,238.57
244.24,244.95,246.09,242.92
242.87,242.99,244.16,241.43
243.39,240.95,244.99,238.24
239.94,241.28,243.36,238.73
239.75,237.80,241.88,237.12
236.59,229.14,238.39,227.34
229.22,228.10,230.60,225.84
230.16,233.17,234.00,230.16
233.00,238.38,239.67,231.91
236.79,242.41,244.49,235.86
242.91,240.05,243.75,240.00
241.01,241.25,243.60,240.51
242.70,248.77,249.31,242.69
251.19,256.60,256.61,248.71
256.86,259.25,259.99,254.09
261.56,250.00,265.53,245.50
248.29,242.36,250.39,241.55
241.29,244.50,245.22,240.12
245.43,243.25,246.96,241.20
242.68,244.50,244.81,241.29
244.24,245.70,246.00,242.62
247.00,247.70,249.44,246.26
240.00,229.59,243.00,227.05
229.43,232.56,233.09,227.14
237.30,238.12,240.27,235.02
237.67,245.27,246.48,235.76
247.08,246.03,248.94,245.02
246.40,235.57,247.18,235.18
235.90,242.69,242.99,235.13
241.62,241.54,243.71,239.22
240.28,242.21,243.21,240.04
241.17,242.94,243.84,239.50
243.55,242.92,243.55,239.59
241.77,242.75,242.83,240.36
242.61,242.40,243.66,240.26
243.19,243.99,244.86,242.01
245.00,243.44,245.00,242.77
243.91,246.05,246.80,242.80
246.61,247.54,249.50,245.03
247.05,242.51,247.05,241.73
242.24,247.55,248.24,241.74
248.41,246.20,248.41,245.40
247.64,244.80,249.40,241.08
245.00,236.88,245.00,236.87
236.34,234.68,237.71,232.43
234.73,233.72,236.74,231.14
234.20,235.00,235.91,232.01
239.42,236.00,239.99,234.06
235.43,235.01,236.80,232.55
235.42,233.83,237.08,232.32
232.68,225.82,232.68,224.76
225.42,224.22,228.39,223.09
224.30,224.00,227.00,223.00
224.36,228.75,229.21,224.11
228.15,229.47,230.10,226.20
229.47,233.90,234.00,227.79
234.30,232.65,234.30,230.55
232.87,237.97,238.21,231.91
238.40,244.59,244.60,236.56
244.00,239.20,244.00,238.26
240.14,244.66,245.70,238.91
246.53,242.10,246.53,242.02
241.84,239.79,241.84,236.68
241.04,241.79,244.25,238.67
239.75,222.12,239.92,221.53
223.46,218.68,225.48,215.73
222.42,221.24,227.18,220.31
222.71,231.45,232.40,222.01
232.03,226.40,232.03,224.85
226.62,224.95,228.20,224.00
226.67,225.08,227.23,223.28
223.78,219.24,228.08,218.80
220.81,220.96,222.66,219.31
221.00,220.28,222.04,219.36
219.86,219.74,220.99,218.05
220.19,218.76,221.23,218.13
220.00,220.68,222.55,219.57
220.49,220.43,221.90,219.61
219.79,218.33,220.00,215.31
216.31,214.26,217.50,213.55
212.62,212.12,215.83,209.00
211.56,213.70,215.00,211.22
211.25,210.03,212.65,209.07
212.06,211.35,213.99,211.01
207.71,208.31,211.74,207.07
208.54,205.53,209.99,203.28
205.77,206.27,208.88,204.00
205.65,204.41,205.94,202.78
205.00,203.81,206.18,203.51
205.09,208.23,208.72,204.93
207.31,208.52,208.90,206.23
209.55,215.20,216.03,208.53
215.30,220.36,220.66,214.82
220.28,225.59,225.75,219.50
225.85,225.19,226.86,221.56
225.44,225.78,227.37,222.61
225.00,225.09,226.84,223.34
225.99,228.48,229.57,224.52
228.88,229.07,229.08,225.98
230.00,232.75,234.53,227.56
232.71,235.18,242.45,230.43
227.25,237.11,238.34,225.00
235.88,233.61,237.25,230.94
234.50,236.75,237.69,232.46
233.20,235.23,239.60,228.14
235.50,243.53,245.88,235.50
242.38,243.94,246.19,240.50
245.50,245.01,247.13,242.88
246.08,240.87,246.08,240.04
239.74,242.80,246.30,239.37
243.69,239.39,245.18,238.37
237.25,241.24,243.52,235.57
242.24,239.25,242.84,238.24
238.60,242.63,244.60,237.35
244.08,244.73,246.00,242.89
244.64,245.07,245.46,243.79
245.07,238.61,245.07,236.47
237.90,241.72,242.08,235.39
244.00,249.81,249.81,242.06
249.61,245.94,249.80,245.17
247.53,244.93,248.26,244.00
245.84,242.71,247.50,241.40
243.22,244.33,247.52,241.11
244.66,242.40,249.00,242.36
243.17,244.73,247.47,242.00
245.72,244.20,248.00,242.35
244.00,244.26,246.98,242.79
245.23,241.85,246.98,240.00
243.65,235.62,243.65,232.84
235.00,236.55,239.29,234.16
236.62,237.07,238.50,236.18
237.13,239.88,240.74,236.61
240.17,236.73,243.00,236.73
235.00,234.40,237.39,230.74
236.20,234.68,238.22,232.26
235.22,233.64,235.31,227.96
235.65,235.55,236.83,233.54
235.50,233.88,235.56,231.21
234.15,234.30,235.60,231.55
234.78,244.54,246.42,234.01
244.68,237.90,247.54,237.08
240.87,238.63,242.96,237.91
237.71,234.34,237.71,231.52
235.77,234.26,237.96,230.05
235.00,238.02,239.71,234.53
236.90,246.04,246.04,236.39
235.39,235.14,237.00,220.55
236.20,240.31,241.97,235.04
239.42,239.24,240.81,238.12
238.68,233.30,239.85,232.95
234.08,234.88,235.93,231.59
233.53,231.47,237.79,230.08
230.00,223.25,230.94,222.00
224.01,233.43,234.22,224.01
233.39,227.64,233.39,227.19
227.00,220.54,227.00,220.52
220.00,219.66,220.21,215.70
219.66,225.11,225.12,219.66
223.18,228.47,228.79,222.96
227.78,223.79,227.78,221.09
225.57,220.35,225.83,220.00
220.78,222.17,224.00,219.11
222.34,221.96,222.72,219.74
222.12,221.78,223.98,219.00
220.85,218.90,222.40,218.00
218.86,218.95,220.05,217.81
219.57,214.41,219.76,213.59
214.34,218.33,218.43,214.34
217.84,214.83,217.84,212.61
213.70,212.43,214.24,212.12
212.50,213.34,214.52,208.82
214.75,215.24,216.00,213.20
214.66,215.03,216.27,212.72
215.00,214.13,216.20,212.76
213.00,212.07,213.99,211.80
216.27,217.47,218.61,215.29
218.76,219.11,220.10,217.00
219.48,220.94,221.66,215.88
221.00,222.49,224.00,219.59
222.00,224.00,224.00,221.10
224.17,226.23,227.09,223.78
226.00,226.17,226.75,224.61
226.52,222.36,226.67,221.89
222.00,219.65,222.63,218.66
218.27,223.30,223.77,218.04
222.75,222.16,222.75,220.00
220.41,222.33,225.00,220.41
221.49,223.52,224.00,220.62
223.39,228.68,229.95,223.39
228.77,228.92,229.71,227.04
228.80,232.30,233.93,228.80
229.96,231.76,233.50,229.96
230.71,230.37,231.53,228.28
231.71,230.97,231.99,229.37
226.56,226.32,227.40,225.35
225.51,226.69,227.04,224.02
227.01,229.18,231.29,226.70
230.13,226.37,230.29,225.61
227.46,225.12,227.59,223.75
223.66,219.50,223.99,219.00
219.12,223.65,223.81,219.12
222.26,221.68,222.81,219.84
221.69,220.85,223.47,220.23
220.62,222.07,222.75,220.01
222.56,222.35,223.00,220.01
221.01,219.24,221.71,216.96
220.14,217.53,220.32,216.10
218.25,217.80,219.16,216.32
218.90,224.81,225.21,217.10
220.31,220.40,225.88,218.01
220.06,217.75,221.43,216.35
218.01,221.68,222.17,215.60
220.88,222.01,223.75,219.73
221.25,224.63,225.46,221.25
225.46,230.00,230.00,222.90
230.00,232.33,232.83,228.00
233.00,230.86,233.45,230.24
230.00,228.19,230.00,226.06
229.76,228.83,229.76,226.26
229.96,228.05,230.00,227.38
230.22,228.83,230.22,225.20
230.00,232.61,233.18,227.87
232.70,229.86,233.50,228.10
227.93,226.99,227.93,225.80
227.02,227.07,227.49,226.16
227.39,227.25,227.99,226.79
227.55,227.28,228.58,225.58
227.92,227.82,228.60,226.10
227.83,226.00,228.22,224.98
224.49,223.00,224.99,222.21
222.67,220.98,222.75,220.44
220.79,223.07,223.49,220.00
223.51,219.94,223.51,218.03
219.77,219.31,221.75,218.04
218.30,217.05,218.30,215.50
216.26,216.88,217.33,215.27
217.21,215.69,217.21,214.16
215.04,215.84,216.68,214.00
215.51,217.47,218.55,213.37
218.08,217.76,218.83,216.30
218.96,218.47,221.33,217.56
217.12,225.76,226.20,217.12
226.15,222.81,227.36,221.08
223.80,223.51,224.94,221.78
223.85,221.17,224.67,220.83
220.83,217.87,222.20,217.26
217.50,217.14,218.66,216.17
217.08,221.81,222.45,216.50
220.76,219.01,221.51,217.00
219.01,220.19,221.59,218.00
219.22,222.88,223.43,219.00
222.90,221.76,224.00,220.00
220.70,214.97,220.70,213.48
214.47,216.48,216.97,214.47
219.05,217.72,219.05,217.07
218.43,215.45,218.43,214.59
214.31,210.44,215.32,210.10
210.77,216.23,217.25,210.03
216.20,213.47,216.20,212.34
211.16,213.70,217.16,211.16
213.46,219.70,221.50,212.20
220.40,222.27,224.74,217.68
219.03,222.82,224.80,213.23
220.81,224.66,224.79,218.36
226.50,220.54,226.50,218.96
220.00,221.76,223.28,218.43
223.47,224.28,224.85,221.00
223.76,219.81,224.19,219.27
221.12,223.06,223.25,220.11
222.75,224.39,224.50,221.67
224.02,225.12,225.50,222.52
225.02,229.54,229.54,223.64
229.29,229.50,229.50,225.40
227.54,231.38,233.00,226.50
237.50,249.00,252.99,237.40
250.04,246.40,252.03,241.63
246.50,246.66,249.72,243.84
247.49,252.14,253.90,246.60
250.69,258.44,260.00,250.69
257.54,258.90,260.00,254.67
258.94,266.07,266.36,258.29
264.38,265.66,266.08,262.31
264.00,266.51,277.76,263.01
265.70,262.83,265.97,261.96
262.17,262.80,263.78,261.59
262.75,257.71,263.55,257.29
257.69,257.76,259.88,255.86
258.54,254.15,259.78,251.03
253.44,253.82,255.96,251.00
257.39,254.36,257.87,253.15
254.69,260.48,262.10,254.41
261.15,262.12,262.12,260.00
261.22,264.33,265.41,261.00
266.00,262.97,267.78,262.68
263.10,260.02,263.88,259.07
261.51,264.92,265.43,258.00
264.03,263.28,264.90,262.15
263.18,264.10,264.53,260.05
263.08,269.88,269.99,262.14
269.21,271.96,273.35,267.24
270.37,280.06,281.70,266.69
282.52,278.22,284.06,275.18
279.70,280.37,284.45,279.02
275.74,279.40,280.00,273.61
282.36,277.15,282.36,274.40
279.14,286.82,289.38,275.57
286.50,285.07,288.99,282.53
289.44,297.78,299.00,287.30
296.74,289.33,296.93,288.54
288.48,292.90,295.00,287.54
291.85,290.53,293.97,288.09
290.36,292.15,295.47,288.79
294.42,295.74,296.90,292.10
296.00,294.48,297.60,290.71
293.57,288.61,294.18,287.86
288.90,289.54,294.33,288.52
290.04,280.27,290.04,279.00
278.98,288.20,288.55,278.00
288.35,293.57,294.88,287.37
297.00,287.89,298.38,286.68
291.06,289.78,294.33,288.39
289.00,284.04,290.91,283.46
285.62,290.58,290.75,283.08
293.44,291.51,294.97,287.95
289.54,292.90,293.17,286.59
294.00,291.66,294.70,290.54
293.08,301.54,302.00,292.47
302.00,308.65,309.81,302.00
307.11,311.59,314.21,305.73
319.07,323.99,325.00,315.01
324.04,320.83,324.55,318.41
320.61,319.20,322.26,315.17
317.22,319.02,323.69,314.77
320.37,311.76,320.88,310.93
311.97,318.34,318.90,310.03
314.59,314.52,321.99,313.94
313.55,316.01,316.30,308.42
315.27,316.50,317.85,310.27
313.25,317.06,317.75,312.15
317.14,317.28,319.94,315.98
316.39,313.29,316.97,311.06
311.47,305.66,313.00,303.49
305.82,306.00,306.99,303.95
304.56,302.26,306.94,302.03
302.70,304.23,307.11,302.04
304.00,303.26,305.00,302.19
304.36,303.52,306.06,297.69
302.14,308.04,308.19,301.90
308.08,309.77,311.01,306.27
310.32,313.39,314.45,308.47
314.54,312.50,314.54,310.72
313.60,310.71,314.64,310.15
268.50,278.59,282.49,253.01
277.89,278.78,282.62,275.00
276.80,267.60,277.00,266.70
266.99,265.67,268.77,264.50
265.65,258.87,266.00,257.55
258.00,261.62,266.00,257.02
262.00,260.52,263.90,257.26
258.34,257.93,261.66,256.01
256.97,258.87,260.61,256.54
256.00,257.24,259.00,255.62
257.67,262.90,264.07,254.50
263.25,275.57,277.45,261.99
274.65,268.84,274.65,267.80
271.33,270.63,272.40,267.16
270.65,264.32,272.19,262.13
263.33,264.28,267.15,260.00
263.87,267.90,269.23,263.32
269.42,277.36,277.88,269.42
276.31,274.62,276.96,271.51
275.00,271.33,276.88,270.19
273.88,266.01,274.62,264.45
265.96,265.66,268.53,264.39
264.54,268.14,269.33,264.00
269.93,267.20,270.75,266.42
265.95,267.40,268.85,265.10
266.43,264.73,267.98,261.56
263.77,272.19,272.70,262.73
271.82,268.93,272.75,266.43
269.88,266.47,270.24,265.70
267.85,271.73,273.11,267.47
272.49,272.83,273.71,270.60
273.28,270.76,273.28,269.65
270.00,267.64,270.49,265.83
266.73,262.99,267.10,262.67
262.86,264.61,266.58,262.50
264.00,262.50,264.01,260.50
260.92,259.30,261.40,257.09
260.10,261.66,263.75,259.09
260.63,264.04,265.64,260.63
264.00,261.44,264.00,259.26
261.11,263.85,267.46,260.31
264.69,265.97,267.31,263.16
267.18,265.35,269.15,262.81
266.57,268.76,270.00,265.22
267.00,259.80,269.74,259.15
256.99,247.80,257.29,247.03
243.09,244.20,246.48,238.43
244.00,249.21,251.41,243.81
249.00,255.08,256.71,247.05
255.90,253.61,256.84,252.53
253.23,248.69,253.23,246.12
249.76,251.29,252.68,246.71
250.47,250.79,255.62,248.94
250.00,250.23,251.93,245.92
249.96,250.28,252.99,246.72
250.71,262.19,262.29,250.71
261.99,262.06,263.81,259.84
261.47,263.95,263.97,260.48
263.93,263.21,264.03,261.33
263.13,263.20,264.54,261.06
262.46,263.60,264.58,260.65
264.72,263.01,264.81,262.20
262.72,262.25,266.62,260.53
263.29,262.04,264.43,260.86
262.98,263.85,264.01,260.00
264.19,263.78,265.79,260.80
263.74,259.68,264.70,257.01
259.68,260.22,261.97,258.65
259.95,261.32,262.54,259.15
260.94,259.31,261.52,257.10
258.70,260.38,261.50,257.30
259.55,255.69,260.94,253.75
256.04,249.35,257.69,248.52
249.89,249.33,253.51,249.01
249.62,252.08,253.10,249.53
250.75,253.23,254.38,250.08
252.25,248.19,252.25,247.24
247.00,251.07,253.99,247.00
251.73,251.80,253.18,249.91
253.67,254.97,256.82,251.96
255.41,250.09,255.41,249.56
251.39,248.49,251.39,246.32
248.84,245.15,249.11,244.52
244.52,238.83,244.52,238.52
239.14,239.62,240.40,237.34
240.00,237.62,242.20,237.00
235.80,231.87,237.47,231.70
232.35,231.99,235.34,231.56
233.92,228.63,234.87,227.85
228.29,227.80,229.98,227.04
228.26,225.88,229.34,225.17
225.62,225.94,226.92,220.50
223.80,224.36,227.26,223.75
226.99,226.08,229.06,225.69
228.57,227.16,228.76,225.03
229.01,229.75,231.18,228.45
230.40,225.26,231.38,224.63
226.20,220.55,226.28,219.50
220.50,221.85,224.32,220.35
221.76,223.25,226.48,221.15
223.75,222.59,226.81,222.11
222.81,222.57,224.98,222.04
222.85,221.66,223.10,220.92
221.39,222.96,225.00,221.22
224.07,224.15,226.25,223.19
221.20,218.21,222.64,217.87
218.63,218.20,219.06,214.21
217.59,222.51,222.77,217.17
223.82,223.47,225.87,221.35
216.00,220.52,222.50,215.00
220.81,228.19,229.89,220.01
227.63,234.78,235.95,227.29
235.00,233.22,235.75,231.23
233.45,232.85,234.96,230.01
231.38,235.07,235.90,231.38
235.58,234.68,238.63,233.47
233.41,233.33,235.31,231.50
232.93,234.30,235.50,230.80
235.56,235.14,238.72,232.08
233.75,236.55,237.93,232.18
234.84,233.91,237.42,232.00
232.87,232.58,236.09,231.44
231.50,225.89,231.50,224.03
224.01,219.24,225.55,218.95
215.00,213.28,217.98,210.25
201.03,204.67,209.57,195.27
210.02,202.61,212.00,202.42
205.88,205.15,205.94,198.41
205.59,208.19,208.61,204.28
208.18,208.42,209.99,206.77
208.02,205.07,208.96,204.01
202.00,197.05,203.00,196.53
198.39,201.50,201.59,195.04
201.81,208.01,209.80,200.83
205.80,208.27,209.65,205.65
209.57,208.23,209.99,205.04
209.19,213.34,213.98,207.86
213.32,213.40,216.19,213.09
212.95,215.71,216.79,211.34
215.80,227.76,228.12,215.51
228.76,222.09,228.76,219.43
225.48,223.04,226.62,222.19
223.30,224.46,226.74,223.00
223.04,229.03,230.11,221.21
229.29,225.94,231.32,225.16
223.72,225.49,227.51,222.76
225.98,217.04,225.98,215.40
216.00,217.48,217.97,214.00
218.73,217.48,220.96,216.00
217.48,214.18,218.88,213.20
213.51,212.63,215.73,211.51
214.42,210.61,215.37,209.75
210.58,213.50,214.03,205.27
211.27,211.11,211.85,208.33
212.99,219.24,219.59,212.83
219.32,217.24,219.32,212.41
218.84,222.17,222.37,215.80
221.18,225.69,226.13,218.63
226.89,228.44,229.83,225.14
229.23,228.35,229.23,226.04
228.00,227.53,232.64,226.80
227.45,230.12,232.84,227.22
230.92,235.04,235.53,230.92
236.04,240.58,244.37,235.27
240.75,241.34,244.37,240.25
245.00,258.43,259.38,244.91
259.00,255.42,260.51,253.15
257.06,257.65,258.64,253.68
259.68,257.78,259.68,255.14
258.04,255.82,259.90,254.40
255.43,248.28,258.02,247.04
249.36,245.95,249.36,241.81
244.92,244.94,251.44,243.70
228.84,219.59,228.84,212.00
219.87,224.80,227.44,219.16
223.00,217.94,223.57,217.62
218.59,215.84,220.05,214.02
215.98,211.27,216.35,209.95
210.92,210.00,212.43,203.76
209.06,213.83,214.25,207.71
212.99,208.51,213.34,207.65
209.50,209.66,210.94,207.85
209.47,205.77,210.28,205.56
204.97,201.90,205.16,201.26
201.42,209.57,212.33,201.42
210.71,210.41,215.12,210.01
211.41,213.40,214.05,208.43
214.26,212.85,214.83,211.58
214.47,212.36,217.10,212.14
213.00,213.70,214.90,212.84
211.95,215.39,218.80,210.47
216.47,212.92,217.42,212.48
213.03,218.49,219.65,212.17
217.87,213.62,221.35,213.25
214.10,214.72,216.00,212.06
215.00,214.43,215.73,213.51
215.09,207.53,215.85,207.50
208.75,212.85,216.44,207.67
212.90,214.00,216.44,211.21
212.57,220.41,221.50,211.96
220.24,214.60,222.57,214.35
214.35,217.71,221.00,213.55
215.58,213.62,219.56,212.61
213.67,206.54,215.75,203.95
207.88,205.49,208.44,203.49
206.80,207.76,208.53,202.00
208.46,207.35,208.94,206.28
206.21,205.24,207.26,204.09
207.78,204.34,207.78,203.70
204.76,206.11,206.55,203.00
205.96,203.83,207.09,203.00
203.00,205.40,206.21,203.00
204.64,203.87,204.90,202.14
204.10,204.25,204.77,198.68
204.18,202.65,204.18,201.51
202.51,201.91,204.65,200.05
200.59,199.25,201.47,198.82
199.25,194.60,199.25,193.37
191.75,190.48,193.05,189.38
187.84,192.14,193.29,186.85
191.00,177.52,191.00,177.02
177.83,171.31,177.87,169.51
172.36,172.42,173.73,170.74
172.42,167.27,173.62,166.32
167.23,168.80,170.30,165.49
165.00,164.00,167.24,163.01
165.00,166.16,167.78,162.55
165.41,163.72,165.45,160.84
163.39,163.95,166.18,163.03
164.09,164.62,168.14,162.57
164.13,163.55,165.64,161.00
164.50,169.50,169.84,163.95
169.26,171.87,173.42,168.06
172.44,170.18,174.59,168.98
171.42,179.25,179.37,170.84
180.47,178.81,181.99,178.29
178.64,174.90,178.64,173.93
176.00,180.23,180.86,173.34
179.80,178.31,180.24,176.38
178.07,179.03,179.50,176.46
177.57,184.66,185.97,176.60
183.42,180.29,189.40,178.67
181.03,177.55,182.23,177.30
176.21,179.60,180.00,174.40
179.14,185.04,187.50,179.14
186.89,184.58,188.57,182.77
185.25,188.65,188.94,184.57
189.09,184.43,190.22,182.69
173.36,181.02,181.97,167.02
182.66,192.26,193.35,181.10
191.18,191.02,193.74,189.16
189.70,190.23,192.42,188.78
190.57,191.92,192.58,189.38
191.73,188.95,192.19,187.53
189.88,188.11,191.49,187.82
188.98,189.06,190.21,186.56
188.10,194.96,195.20,187.25
194.93,199.73,200.00,192.28
199.73,198.72,202.77,196.34
198.39,199.48,200.00,196.68
186.06,175.21,191.96,173.50
175.19,175.58,178.64,171.47
177.34,180.05,183.07,174.59
181.22,184.02,186.33,179.63
183.62,185.60,187.52,183.62
185.00,181.70,185.54,181.01
182.00,185.18,186.21,180.49
186.00,191.28,194.06,184.80
192.04,190.45,193.13,187.61
190.25,188.26,191.78,185.83
188.33,187.77,189.28,185.01
187.36,188.03,189.72,185.59
187.70,184.35,188.94,182.39
186.48,189.40,191.37,185.61
189.40,191.71,192.81,187.99
190.44,183.21,190.44,183.10
183.47,185.07,187.96,183.47
184.07,183.19,185.27,181.69
183.22,179.42,183.22,176.88
178.65,182.29,182.66,177.35
181.35,179.18,181.97,178.24
178.66,173.79,179.17,172.32
176.78,176.62,178.24,173.99
176.91,176.76,180.79,176.04
177.21,178.77,180.20,177.11
179.00,178.93,181.42,177.75
178.52,177.90,181.26,177.36
177.82,179.81,180.39,176.79
179.36,179.48,180.50,178.12
180.00,176.62,181.05,176.42
176.21,178.03,179.00,172.37
177.43,173.31,178.07,172.59
151.85,159.41,162.00,151.85
158.65,157.67,160.95,155.71
157.88,156.43,159.00,155.81
156.80,156.48,158.19,154.98
155.86,155.41,156.81,154.82
155.42,156.08,156.83,154.74
157.47,158.35,160.00,157.02
157.56,154.33,158.33,153.03
153.97,152.51,154.90,152.32
152.66,154.44,155.87,152.66
154.25,154.21,155.49,152.42
153.04,153.64,154.94,153.04
154.57,154.25,156.79,153.19
154.25,152.04,155.89,151.52
151.86,155.45,155.73,151.59
155.57,150.04,155.99,149.99
150.01,151.35,152.75,150.01
151.35,146.58,151.97,145.66
146.02,146.42,147.97,145.33
148.22,147.74,151.99,146.61
148.34,150.60,150.72,147.55
150.00,153.30,154.74,150.00
154.42,157.58,157.90,154.24
157.55,160.58,161.44,155.80
161.20,157.45,161.36,157.00
157.51,159.81,160.19,157.33
159.81,155.40,159.81,154.04
155.21,156.39,157.05,152.28
155.79,156.10,156.94,153.77
156.89,154.14,156.89,153.94
155.31,155.25,156.15,152.61
154.56,156.44,157.51,152.83
157.19,161.96,162.60,156.09
162.41,160.73,162.59,159.78
159.08,159.89,160.13,156.90
160.03,157.68,160.77,156.26
156.88,159.17,160.28,156.35
160.05,157.50,162.56,157.49
157.52,159.69,159.95,154.95
160.27,159.44,161.10,158.16
162.00,159.76,162.94,159.09
160.10,161.87,162.81,157.20
162.62,160.48,164.10,160.07
162.44,161.11,163.63,160.04
153.64,161.02,161.67,153.64
161.02,163.86,164.49,160.00
165.00,163.35,167.20,163.04
165.54,162.80,166.78,161.56
163.00,171.03,171.18,162.74
172.08,166.64,172.45,166.06
166.00,167.88,169.77,164.11
167.86,168.81,169.50,166.02
169.42,168.53,170.50,167.40
169.23,171.13,172.52,168.71
172.00,170.75,172.61,170.16
170.58,169.59,172.17,169.50
169.91,169.69,171.63,168.89
170.21,167.56,171.64,166.25
168.69,169.50,170.00,166.65
168.86,166.71,168.97,165.74
166.75,164.67,168.04,163.72
164.11,165.99,167.09,162.20
164.49,164.74,166.13,163.17
172.00,190.16,195.35,170.00
188.14,181.65,188.44,179.70
181.14,183.38,185.76,178.54
184.33,180.21,186.17,178.69
181.13,180.17,182.68,179.16
180.00,182.88,186.44,179.76
183.37,182.16,183.59,179.59
181.05,179.91,183.12,179.88
180.16,178.30,180.16,175.96
178.38,179.45,180.61,177.51
179.44,179.45,180.89,178.53
178.64,179.62,181.39,178.34
180.04,180.11,180.83,178.98
181.32,181.64,181.88,179.24
181.91,184.02,187.39,181.51
183.96,182.78,184.57,181.33
183.01,186.55,188.10,183.01
186.69,191.47,194.11,185.25
191.92,186.61,192.96,184.50
185.64,189.05,190.19,185.64
188.50,188.82,189.59,186.24
188.59,189.20,191.34,187.24
189.90,190.47,191.17,188.49
189.59,191.79,193.56,188.13
192.23,190.91,194.57,190.46
191.55,192.05,194.98,190.04
191.34,190.28,192.98,190.05
189.63,185.06,190.15,183.65
184.47,182.65,185.49,182.52
181.76,182.20,183.90,180.15
182.43,186.06,186.24,182.30
186.94,184.15,186.94,182.08
183.28,183.08,184.32,181.08
183.11,179.88,183.11,178.26
178.19,174.25,179.19,172.57
174.20,174.64,176.50,173.38
174.06,168.50,174.56,161.77
169.57,165.17,169.86,163.90
165.12,164.50,165.53,163.57
162.86,162.15,165.55,159.01
162.66,158.19,162.66,157.62
158.44,153.40,158.44,151.17
151.74,151.06,153.85,146.87
151.98,151.32,154.79,150.51
151.18,152.30,154.87,149.74
151.12,149.76,152.52,149.73
149.64,150.29,153.44,149.64
150.95,150.79,152.62,148.10
150.62,151.61,152.48,148.75
150.97,155.26,156.75,150.97
154.88,154.66,155.76,153.15
154.56,153.30,156.27,151.95
154.18,155.03,156.92,153.09
153.90,155.47,156.39,152.04
155.09,157.44,157.63,155.09
156.71,156.90,157.43,155.09
157.47,158.22,159.59,157.13
158.85,162.80,164.70,158.40
161.46,163.18,164.60,160.10
157.99,155.41,159.64,152.00
156.55,155.10,156.63,153.20
157.00,158.10,159.78,156.70
158.00,160.65,161.00,156.00
160.70,156.25,161.30,154.35
149.10,163.00,165.40,145.30
165.00,165.20,167.15,163.00
166.50,163.20,166.80,162.50
163.60,159.40,164.24,158.20
159.90,156.00,160.95,155.00
155.90,157.60,159.55,155.85
157.45,155.25,159.00,154.80
155.20,155.60,156.25,154.75
155.65,155.55,158.50,155.25
155.60,155.60,156.80,154.70
156.65,156.80,158.30,155.45
159.10,160.05,160.35,157.60
160.10,162.65,163.80,158.71
157.75,164.15,165.65,157.05
164.05,168.35,168.50,162.82
168.05,173.45,175.95,167.00
174.50,175.30,176.50,172.85
175.50,171.75,176.64,170.40
171.15,167.35,172.10,167.10
166.95,165.20,168.40,162.80
164.85,165.80,166.85,164.74
165.85,169.35,170.60,165.85
169.30,172.30,172.45,168.80
171.65,174.05,174.70,171.50
174.70,174.90,176.40,174.30
175.55,177.70,178.00,174.48
177.55,178.00,180.45,176.45
178.10,173.10,179.30,172.95
172.70,170.70,174.65,170.01
170.55,173.00,174.90,170.55
173.25,175.00,176.67,173.25
174.55,174.40,175.30,171.70
