MTD,Mettler-Toledo International,NASDAQ
205.03,204.88,206.38,203.57
202.13,202.00,203.47,199.91
203.52,201.61,204.48,200.78
203.66,201.46,205.19,200.87
202.96,202.30,203.00,201.50
201.94,201.20,202.94,200.88
202.34,206.09,207.18,202.34
205.82,205.55,208.26,204.82
204.13,205.74,207.27,204.13
207.95,210.15,210.82,207.32
211.66,208.87,213.57,208.82
209.92,212.42,213.64,208.25
212.20,212.80,213.20,210.90
216.85,214.92,217.00,211.83
214.47,215.77,216.59,214.47
216.06,216.29,217.19,215.66
216.21,213.37,216.56,212.85
214.49,213.48,215.48,212.53
214.51,215.17,215.78,211.43
214.55,216.96,217.85,214.55
217.08,219.17,219.18,216.78
219.00,218.95,220.45,216.21
220.24,222.08,222.86,218.38
221.75,223.05,225.00,220.43
220.71,219.54,222.86,210.88
222.00,219.48,222.77,219.37
220.62,221.01,222.28,219.47
221.44,220.60,223.85,220.60
223.76,227.19,229.89,223.30
210.00,227.21,228.00,210.00
226.65,229.08,229.35,226.61
227.48,229.00,229.57,226.08
228.15,228.69,228.98,225.50
228.65,228.50,229.68,227.42
228.10,228.21,229.87,227.92
227.74,229.88,229.93,227.59
229.98,230.39,230.60,228.70
230.90,229.61,230.91,228.17
226.25,225.11,228.61,224.61
224.89,225.71,227.49,223.72
224.73,224.05,226.36,224.00
224.29,225.33,226.29,222.86
224.19,223.44,226.45,223.17
223.46,230.25,231.03,223.28
231.52,229.00,231.55,226.77
229.00,227.41,229.93,226.75
225.00,222.41,226.16,222.40
222.33,224.56,226.09,221.00
223.36,224.95,227.68,222.38
224.97,220.23,224.97,219.87
223.13,221.08,225.02,217.82
221.00,226.11,227.22,220.25
225.78,223.96,226.70,223.82
227.00,228.11,229.96,223.61
228.56,229.33,230.17,228.45
230.46,232.91,233.45,229.33
232.59,232.82,234.30,231.19
232.54,235.05,236.60,232.36
235.79,235.22,237.24,233.12
239.61,239.32,241.13,235.92
239.03,239.23,240.21,237.64
238.25,240.38,241.11,235.91
241.04,240.95,241.85,238.95
241.68,238.52,242.41,238.50
238.92,239.97,240.65,236.52
240.45,239.40,242.49,238.32
240.40,240.38,241.90,238.28
241.08,242.56,243.57,239.49
241.05,240.19,242.00,239.70
236.31,240.09,241.98,236.22
240.45,242.53,247.00,238.90
241.21,241.30,242.73,239.09
241.04,238.84,242.00,236.63
238.57,239.76,242.25,237.60
237.24,238.30,240.48,237.13
237.39,233.71,239.93,233.66
234.15,233.98,235.55,231.05
237.54,240.31,241.20,237.54
239.25,241.85,243.59,239.25
241.01,243.35,244.42,240.16
242.87,239.67,243.45,238.91
241.71,241.01,243.89,240.17
240.03,245.15,246.11,239.15
246.50,247.31,247.53,244.41
247.55,247.11,250.00,246.07
247.75,246.18,250.15,245.14
245.69,244.98,247.10,244.02
245.04,249.99,250.50,245.04
250.95,250.46,251.25,248.11
249.86,247.99,249.86,246.52
248.27,249.29,250.24,246.66
249.06,247.92,250.30,246.95
248.14,247.46,251.13,247.24
247.45,247.59,249.06,245.84
248.33,247.13,248.46,246.36
246.48,246.61,249.20,245.07
247.79,247.52,249.46,246.09
247.79,244.99,250.03,243.43
236.22,239.00,242.29,235.52
238.11,240.36,240.49,236.53
239.67,240.25,241.54,237.83
239.34,240.28,240.80,237.56
239.60,243.62,244.20,239.20
243.67,247.49,248.94,243.67
247.35,244.79,248.92,243.43
244.07,248.34,248.41,242.80
247.72,248.40,249.52,246.76
249.35,253.27,253.31,247.97
254.10,252.93,255.00,251.24
253.80,250.22,253.80,248.67
250.49,248.33,251.36,248.33
248.53,247.03,249.95,246.02
248.24,246.57,249.56,246.15
247.97,246.68,249.61,245.30
245.28,244.83,247.03,243.52
243.57,245.04,246.53,242.03
236.85,245.97,246.21,235.86
247.24,247.12,248.99,245.91
246.69,245.44,247.30,245.26
244.66,243.40,246.10,242.32
243.26,239.32,244.59,239.02
239.39,240.03,240.72,238.06
240.29,241.02,242.62,239.92
242.43,242.53,244.37,242.14
242.76,241.69,242.76,240.01
242.42,245.26,245.64,240.72
245.09,240.72,245.09,239.79
240.70,241.07,241.96,239.94
242.65,243.08,243.80,242.44
243.79,242.85,243.79,242.10
243.61,242.89,243.61,242.33
242.72,244.01,244.99,242.72
243.75,241.80,245.55,241.72
242.45,242.59,243.29,242.08
241.09,241.53,243.19,239.92
241.17,242.71,243.88,239.03
243.17,242.42,244.78,241.15
243.71,248.36,248.92,243.26
247.94,249.67,249.77,246.78
250.05,249.50,251.22,248.59
249.94,249.99,250.53,247.85
248.91,247.27,250.64,245.95
248.55,252.45,252.54,245.88
252.19,253.20,254.03,249.74
252.49,254.07,254.73,251.83
252.92,254.29,255.25,251.70
254.76,255.73,256.00,252.79
256.07,255.85,256.98,254.47
255.59,253.59,256.94,251.59
251.63,243.44,251.63,243.09
243.68,241.62,243.68,240.15
242.05,248.63,248.74,241.88
245.86,244.67,249.96,244.00
249.21,249.43,249.62,246.05
243.03,246.30,247.96,243.03
246.36,234.71,247.85,234.34
236.63,237.81,238.90,235.23
238.81,235.87,238.81,235.20
242.20,254.00,254.96,242.20
254.00,255.24,258.31,250.67
254.47,254.44,255.79,252.91
254.24,254.33,255.51,251.87
254.00,251.95,255.26,249.80
250.73,251.92,252.72,250.01
251.03,249.64,252.78,248.50
249.49,247.01,250.37,246.70
246.59,243.80,248.04,243.65
244.87,245.04,246.06,243.71
245.14,243.18,245.64,243.14
244.40,245.89,246.56,244.02
246.59,246.17,246.98,244.78
248.00,248.05,249.38,245.05
247.09,247.28,248.47,246.51
247.07,245.76,248.00,244.63
245.62,241.08,245.93,240.27
244.75,245.07,245.70,243.45
245.20,243.60,246.33,243.57
244.94,244.58,245.54,243.25
246.29,245.59,246.30,244.37
245.59,244.48,247.08,242.50
244.64,243.27,245.21,241.59
241.81,243.72,243.94,240.37
244.72,238.92,245.33,238.60
238.92,236.56,239.62,236.28
238.17,238.75,240.29,237.34
238.81,241.24,242.11,237.87
241.00,236.97,242.90,236.21
236.63,238.40,238.88,236.63
239.08,235.57,239.08,235.27
236.57,232.12,236.57,229.06
233.38,233.70,235.19,232.06
235.53,233.22,235.77,232.92
233.80,231.19,234.24,230.57
232.61,232.08,235.36,231.62
233.43,235.68,236.29,231.86
236.03,238.28,238.62,234.50
239.07,240.17,242.29,237.87
240.60,240.04,242.70,239.15
241.83,235.09,243.49,234.25
234.65,229.22,235.54,227.95
229.30,232.43,233.01,228.09
234.07,233.24,235.13,229.84
232.81,224.37,232.81,224.37
223.50,223.80,226.60,223.21
225.55,224.87,227.99,223.17
225.27,224.99,226.75,221.00
226.89,228.85,229.65,226.49
229.03,233.50,235.29,228.25
233.67,233.85,234.96,231.93
234.07,234.24,237.04,234.07
234.20,234.30,235.88,232.14
235.66,234.10,236.97,231.57
233.93,229.99,234.94,229.46
231.33,230.47,231.57,226.86
230.00,228.29,230.25,227.27
228.27,233.12,233.60,227.67
233.49,233.15,236.99,231.92
232.76,235.30,236.13,231.84
233.40,237.73,238.41,231.50
236.83,235.82,238.26,235.14
236.09,236.61,237.24,231.98
236.61,235.85,241.41,235.39
234.46,241.79,244.47,232.58
241.00,241.48,244.03,238.50
242.10,240.92,243.10,240.30
240.98,240.51,241.50,239.80
240.47,241.64,242.20,238.74
240.97,245.26,245.79,240.96
244.53,243.89,245.00,242.72
242.98,241.85,244.79,241.08
243.24,242.26,244.99,241.36
242.67,243.00,244.76,241.51
243.17,245.14,245.35,242.09
246.81,244.97,247.66,244.04
244.73,245.29,246.65,244.51
245.20,245.66,247.16,244.28
245.45,245.02,246.59,244.35
245.27,246.51,247.62,244.02
245.41,244.62,246.94,244.16
244.33,244.60,245.55,243.06
244.70,249.31,249.59,244.70
249.32,250.20,250.52,248.72
249.43,251.45,253.13,249.43
250.47,248.62,251.22,248.41
247.87,246.91,249.09,245.92
246.71,245.34,248.26,244.44
246.41,247.35,248.07,245.01
247.07,245.40,248.39,244.00
245.00,247.01,249.32,243.77
247.03,247.67,248.19,245.88
248.49,246.99,249.41,246.21
247.93,250.24,252.76,247.93
250.69,251.05,251.99,250.18
250.04,247.67,251.65,247.51
247.60,248.55,249.58,245.95
248.90,248.90,249.47,245.61
248.89,251.35,253.36,248.22
250.95,253.18,253.34,250.25
254.33,257.01,258.19,253.92
256.62,255.04,257.30,254.81
255.21,256.74,258.05,255.21
256.68,255.30,256.68,253.41
254.29,254.17,254.54,251.78
254.55,252.84,254.55,251.84
249.28,250.54,251.56,248.68
250.83,251.28,252.17,249.24
253.35,252.46,253.39,251.36
252.55,252.62,253.46,250.09
253.48,253.62,253.93,250.09
251.82,249.99,253.26,249.60
251.33,254.62,255.01,251.01
253.23,254.74,255.44,252.36
255.42,262.25,262.33,255.15
265.68,259.01,267.22,258.01
260.59,259.79,260.83,257.90
255.68,263.55,265.84,251.25
263.34,261.39,264.03,259.47
261.37,259.27,262.35,258.98
260.94,261.78,261.81,258.70
259.29,257.14,260.71,255.02
256.97,255.76,257.26,253.16
256.59,257.66,258.17,253.03
256.40,258.02,259.47,256.40
256.61,257.22,259.44,256.61
258.17,257.45,259.39,256.40
257.61,260.12,260.99,256.85
261.99,259.82,263.01,258.65
259.04,259.05,260.79,257.56
259.97,264.01,264.18,259.51
263.98,265.80,266.64,262.74
267.00,266.36,268.73,265.02
267.88,269.36,270.67,266.99
270.45,269.60,270.45,268.57
268.48,270.80,271.06,267.86
271.62,271.65,272.24,269.74
271.97,269.47,273.32,269.14
270.49,270.64,272.50,269.82
271.90,271.42,272.24,270.24
272.24,270.55,272.24,269.74
269.96,270.44,271.85,269.41
271.62,270.48,271.62,269.65
270.08,272.78,274.36,269.93
272.90,272.84,274.48,271.89
272.83,271.22,274.42,270.39
270.91,272.28,272.58,269.24
272.16,270.71,273.18,269.77
270.91,267.87,270.91,267.61
269.36,267.91,269.36,265.41
266.71,270.15,271.55,266.71
270.10,269.12,271.75,267.63
269.57,267.51,269.57,266.70
267.58,267.86,269.54,265.28
267.89,267.19,268.86,265.76
267.44,268.04,269.17,266.45
268.57,265.36,270.41,264.63
265.40,262.27,265.69,261.31
262.10,259.41,262.20,259.26
259.85,262.17,262.98,257.99
260.81,258.68,261.77,257.56
258.95,258.34,260.03,257.02
254.76,257.36,258.38,254.76
256.56,256.13,258.14,255.02
256.69,251.79,257.40,251.43
251.99,251.42,253.66,249.09
252.75,252.34,254.05,251.56
253.96,253.59,254.49,251.94
252.04,248.52,252.98,248.47
248.77,252.61,252.94,246.32
251.66,247.26,252.53,246.31
247.96,240.27,248.47,239.84
240.60,236.65,242.31,236.17
237.26,236.42,239.69,236.02
232.63,233.85,235.87,229.60
228.90,236.64,237.85,228.30
240.00,240.92,242.12,239.86
240.03,241.65,241.93,237.18
244.95,250.58,250.60,244.51
250.00,245.24,250.17,244.73
248.53,250.29,251.46,246.74
250.89,252.00,253.36,248.96
251.90,253.20,253.67,250.08
254.84,256.93,257.07,253.01
256.90,255.63,257.12,253.00
254.75,257.90,258.80,254.04
261.06,258.47,262.13,257.17
258.37,259.63,261.66,257.71
259.70,259.81,261.33,257.82
260.82,259.79,261.50,258.82
259.73,263.62,263.98,258.74
272.00,277.69,278.08,269.26
277.50,280.28,280.76,276.05
280.41,287.03,288.56,279.08
285.41,284.70,287.68,283.08
285.44,290.03,290.93,284.99
289.64,288.27,290.65,285.58
289.63,288.97,293.03,287.62
288.25,291.65,293.67,288.25
291.47,292.41,293.31,290.58
290.30,292.51,293.46,290.30
294.40,293.54,295.83,292.80
293.62,296.89,297.35,293.62
298.83,295.93,300.31,295.50
296.36,294.08,296.67,292.63
292.53,293.26,295.29,292.21
291.30,292.04,294.47,290.21
292.81,294.79,296.48,292.81
293.57,298.43,298.65,293.00
298.86,298.11,300.33,296.91
298.03,295.70,299.26,294.16
294.39,292.00,298.39,291.55
288.58,292.68,293.21,288.58
292.22,286.65,293.77,285.62
290.07,290.34,294.40,288.22
288.11,287.70,291.58,287.24
289.25,281.13,290.66,278.46
279.15,279.17,283.69,279.01
279.73,290.15,290.51,278.68
288.50,295.82,296.06,288.50
295.73,300.36,301.55,294.26
301.31,301.14,301.88,296.92
303.89,301.05,303.98,299.97
302.23,302.88,304.24,301.24
303.14,304.33,305.61,302.99
303.48,305.89,306.92,302.99
305.20,305.44,306.91,303.77
305.27,302.46,308.67,302.40
303.20,301.95,306.91,299.07
299.61,295.45,300.74,294.62
295.12,291.12,297.73,288.94
295.39,296.49,296.62,293.52
299.96,300.72,303.84,298.59
301.68,299.28,302.70,297.86
299.67,296.32,299.67,294.75
298.26,296.64,303.46,292.98
293.82,297.19,298.19,291.96
297.19,289.09,297.25,286.35
287.95,292.00,292.52,287.89
293.86,294.55,296.00,289.59
295.11,295.77,297.43,293.07
298.02,304.77,307.65,294.37
304.56,303.05,305.38,302.39
301.62,303.50,303.98,298.89
299.99,298.50,301.81,296.37
300.75,299.77,306.36,298.92
299.21,305.56,306.61,296.49
304.22,303.95,305.99,299.23
304.93,307.08,308.15,300.81
308.30,311.29,312.21,306.06
311.28,310.49,312.90,308.31
313.01,311.27,314.07,309.79
328.00,308.91,328.00,306.90
305.95,304.84,308.09,302.89
305.77,302.88,307.05,302.02
302.95,303.42,305.98,301.96
305.83,307.13,308.58,305.83
306.73,307.00,308.91,305.64
306.52,309.13,310.25,305.02
308.04,310.00,311.94,306.32
309.39,309.22,311.99,308.43
308.44,313.63,314.19,306.48
313.63,312.47,314.95,310.80
312.75,313.04,314.75,312.22
313.09,316.92,318.61,311.57
315.89,314.66,317.55,314.30
313.81,314.17,316.19,313.69
314.07,317.52,318.25,311.65
317.22,315.19,317.96,311.67
312.74,312.98,315.16,309.83
313.50,313.66,314.78,311.45
312.58,310.97,314.27,310.53
308.93,310.38,312.62,308.74
308.15,306.27,309.61,305.52
306.74,309.46,310.57,305.89
312.07,317.09,317.92,311.68
317.03,314.65,318.75,313.01
317.57,320.73,322.04,316.49
318.22,320.54,320.89,316.08
316.20,324.39,326.57,316.20
327.96,330.71,332.47,325.07
331.83,331.84,332.45,330.26
332.42,328.67,333.45,328.51
327.77,325.17,329.46,324.87
325.31,320.40,327.65,320.09
318.61,318.88,320.84,318.15
319.62,323.29,324.55,318.64
323.89,324.83,327.67,323.57
321.92,328.65,331.02,321.92
327.42,325.09,327.42,320.54
323.31,321.47,326.70,319.70
320.29,326.16,327.02,320.29
326.50,322.90,329.71,322.88
322.90,326.77,327.46,322.42
325.95,329.23,329.42,324.26
331.17,331.15,332.13,327.13
331.34,327.60,333.47,327.10
327.74,324.50,328.14,323.71
325.41,327.09,328.26,325.27
327.48,325.74,327.58,324.55
324.28,320.54,325.24,319.04
321.84,323.19,325.01,320.68
325.08,323.48,325.08,322.52
322.60,324.14,324.53,320.27
324.24,324.36,326.65,323.07
324.52,322.06,326.47,321.41
322.56,320.02,324.85,319.25
320.08,322.43,323.74,317.82
321.40,320.56,322.84,318.17
318.08,317.01,323.77,315.19
318.18,320.50,322.12,317.31
320.97,324.04,324.25,320.97
322.59,321.23,324.87,318.95
321.32,323.39,323.68,319.27
324.53,321.89,325.75,319.72
338.25,326.29,338.49,324.66
325.04,325.02,327.46,323.65
323.87,321.61,324.60,321.32
323.33,323.42,326.00,320.59
324.81,325.60,325.62,322.72
326.57,325.62,327.61,323.74
324.25,327.55,328.22,324.02
328.01,329.59,330.48,326.37
329.59,331.30,332.23,327.86
331.60,330.84,333.20,328.20
330.44,330.59,331.55,328.60
328.30,325.28,328.30,324.03
326.73,330.02,330.21,326.65
329.44,328.18,331.21,327.63
326.42,324.68,328.11,324.00
325.16,325.61,327.71,321.80
324.94,329.21,330.99,322.99
331.18,336.13,336.40,329.53
334.76,329.89,336.58,329.14
329.10,329.66,330.78,328.03
329.46,328.32,331.09,327.55
329.48,332.66,333.24,327.58
333.62,336.89,338.02,333.62
337.75,340.09,340.25,337.20
338.87,337.54,340.05,335.90
336.48,336.61,337.59,331.34
335.61,339.41,340.02,335.61
340.58,343.14,343.52,338.89
342.91,342.04,346.67,341.15
343.08,338.00,343.08,337.98
340.71,343.29,343.68,338.65
343.34,343.44,345.65,341.97
343.73,342.45,344.85,341.07
342.76,342.48,343.43,337.29
343.48,343.12,346.14,340.47
340.75,339.00,342.79,337.86
342.00,341.46,342.37,338.73
343.96,344.96,348.27,341.96
345.52,346.46,346.80,342.87
343.93,346.13,348.87,341.85
346.85,345.28,346.85,341.70
342.49,329.01,343.26,327.74
333.43,329.10,333.43,327.93
331.61,334.64,335.58,331.11
337.20,339.79,340.29,335.96
340.79,341.88,342.74,339.82
342.96,340.87,343.35,339.49
343.23,345.67,345.98,340.54
345.57,345.01,346.61,343.56
346.01,346.92,350.11,344.99
345.95,341.00,348.30,339.03
340.73,340.35,347.00,339.72
341.35,337.52,342.90,336.83
337.60,335.73,340.91,334.58
334.00,329.57,334.00,328.30
332.25,334.99,336.92,329.76
334.66,337.75,341.26,333.11
337.64,340.38,344.26,334.11
336.97,337.60,338.00,327.43
338.41,332.99,339.54,330.94
332.51,330.00,335.52,328.99
332.08,332.96,334.91,330.03
332.48,327.10,335.80,326.00
327.37,329.33,329.67,324.09
329.21,334.12,336.00,329.21
329.50,327.50,330.99,325.10
325.00,319.41,327.71,316.00
318.85,321.61,325.06,318.85
320.80,322.03,324.00,318.44
320.61,326.60,327.31,318.10
326.50,325.11,329.93,323.32
323.22,320.92,324.11,318.87
317.71,311.29,323.53,310.74
306.67,304.76,310.86,302.42
288.28,291.08,301.04,280.55
298.98,287.67,300.29,285.58
294.76,298.95,301.56,288.33
302.96,305.69,306.09,298.66
304.17,300.20,306.61,299.66
299.80,296.55,300.38,294.81
289.69,286.79,292.76,285.97
290.55,297.18,297.18,287.03
297.64,296.27,301.04,294.14
293.24,288.99,295.95,288.48
297.25,298.25,301.55,294.71
302.04,298.09,304.63,297.00
295.00,290.96,296.84,289.18
290.51,299.77,302.41,287.78
299.34,294.50,300.02,293.89
295.50,296.40,298.46,293.44
297.16,299.86,302.23,294.67
300.41,303.14,306.40,297.88
300.69,293.45,301.03,292.92
294.19,292.33,298.28,291.41
288.46,285.57,291.26,284.62
285.79,281.73,287.50,280.95
278.91,279.18,281.23,276.36
281.42,281.09,285.00,277.54
278.71,277.62,282.20,275.30
277.72,282.43,283.43,277.20
285.81,284.74,288.24,282.89
285.12,284.19,288.04,281.55
280.83,290.21,290.26,280.28
292.97,289.78,295.90,286.51
288.50,284.46,288.51,279.31
285.23,287.60,292.65,283.67
286.50,292.17,293.47,284.51
292.60,293.71,295.20,290.06
293.70,295.52,297.77,292.27
293.30,291.19,297.79,290.29
290.78,283.27,292.93,282.35
284.42,288.01,288.32,282.05
289.01,291.33,292.35,286.18
290.94,291.40,295.83,290.03
290.94,294.43,296.11,290.73
296.28,293.13,300.03,292.86
294.26,300.44,302.40,294.26
303.61,304.27,306.22,300.45
302.75,300.68,302.75,297.73
300.40,300.57,305.84,297.02
301.90,307.37,307.69,299.88
305.46,309.43,311.24,305.46
309.62,310.99,312.52,307.26
311.37,313.08,314.40,310.25
311.49,314.25,315.46,310.61
314.47,312.88,315.73,311.73
314.00,312.36,315.48,310.62
325.00,327.66,334.44,316.19
326.97,328.09,330.48,323.31
326.87,331.70,332.23,325.81
333.24,332.83,336.62,332.10
330.52,325.11,333.39,324.99
325.27,328.19,330.16,323.94
326.72,333.05,333.55,326.72
333.08,336.32,339.00,331.85
337.80,341.14,341.79,334.10
340.48,340.00,341.74,337.15
340.00,343.57,347.06,338.29
343.57,340.57,343.61,336.90
337.56,340.15,340.52,334.93
339.49,340.00,342.07,338.14
340.82,344.77,345.16,339.45
344.11,342.78,345.45,341.24
344.49,342.17,346.44,339.55
341.23,336.12,344.32,335.31
336.48,332.17,338.20,330.02
332.35,338.72,341.05,331.83
337.19,338.66,339.92,335.40
338.06,334.36,339.95,330.58
332.63,331.53,335.65,328.02
331.42,333.63,336.60,325.40
330.20,330.38,332.47,327.93
329.67,334.45,334.83,329.64
336.67,336.18,339.79,332.89
338.99,340.70,341.23,335.88
340.81,332.06,343.79,332.06
331.87,331.06,335.05,329.28
332.57,332.73,337.26,330.13
333.60,337.11,339.17,331.16
338.67,340.02,341.30,336.60
339.50,341.86,342.62,337.67
340.40,343.46,343.92,339.55
345.30,345.75,348.39,345.23
345.53,344.14,347.22,343.30
342.52,339.13,344.72,338.72
333.07,329.34,334.77,325.71
329.34,331.38,336.80,328.70
328.24,324.74,331.34,322.37
318.79,315.73,320.36,314.87
318.72,313.93,321.40,313.35
315.39,310.86,319.99,308.78
312.38,317.02,317.50,310.46
318.40,311.58,326.64,310.64
312.33,310.66,316.61,309.03
303.00,313.62,314.48,301.34
316.45,308.43,316.90,305.12
304.53,307.45,309.52,298.02
307.90,307.08,309.50,302.85
310.10,316.25,323.15,310.10
316.09,316.02,319.35,314.21
316.41,315.23,317.21,313.78
314.28,312.85,316.82,310.82
315.39,307.40,315.39,306.39
308.39,312.85,313.31,307.61
310.29,317.32,319.06,310.29
314.48,311.72,316.15,310.95
312.42,309.26,313.87,303.08
308.18,313.98,318.08,307.08
313.68,311.68,322.24,307.00
308.43,298.14,309.70,292.89
294.97,307.00,308.71,291.33
309.67,307.56,315.14,306.89
301.95,299.31,304.55,295.89
301.31,307.07,307.07,299.53
310.26,312.69,314.43,308.58
314.00,321.43,321.81,313.34
321.41,316.80,321.98,315.03
314.57,322.14,322.14,314.57
325.69,324.08,325.98,321.87
322.96,316.34,329.83,314.70
313.72,315.25,316.39,309.92
317.21,318.03,319.44,314.07
318.94,316.75,320.55,316.63
317.06,314.91,319.09,314.69
316.57,329.41,331.90,316.57
329.00,330.00,331.71,325.00
329.81,332.45,333.26,328.70
331.62,334.48,337.75,326.70
333.20,335.95,336.44,331.33
331.21,334.53,336.40,330.43
335.77,329.87,335.77,327.77
331.90,329.29,335.56,325.70
332.26,335.70,337.56,332.10
335.49,333.69,338.58,328.10
331.92,332.73,334.33,329.30
332.45,336.74,337.44,332.44
337.08,332.49,337.14,332.43
331.34,334.92,338.43,331.34
334.43,334.82,336.61,332.82
332.04,336.86,338.94,332.04
337.33,337.18,339.75,335.12
335.24,337.89,338.38,334.53
339.06,342.04,342.57,338.36
340.55,347.09,348.43,340.55
348.94,343.24,349.00,340.61
343.53,344.76,345.80,340.78
342.33,349.90,350.92,342.05
350.61,350.59,353.86,348.85
350.07,348.39,359.62,345.51
349.79,356.50,357.01,348.52
354.05,347.76,355.95,344.01
351.39,350.28,353.84,349.03
351.63,350.67,355.75,346.92
350.65,354.08,355.61,349.35
356.26,359.34,361.48,350.22
359.14,358.95,363.43,355.28
358.70,360.29,361.91,354.72
359.70,361.23,365.26,357.59
361.07,362.18,362.78,359.96
361.44,359.71,364.07,352.71
362.36,365.14,368.41,356.85
366.68,365.71,367.84,361.62
364.27,361.45,365.54,357.37
363.57,361.66,363.57,359.27
362.97,365.49,366.97,360.77
363.68,359.32,367.09,357.50
357.08,357.95,360.07,353.98
358.23,362.99,363.83,357.78
359.25,359.13,360.83,356.77
357.78,354.69,357.78,351.14
357.13,364.05,364.05,356.16
362.59,357.26,363.14,348.00
356.70,359.94,362.64,356.70
361.68,366.42,367.19,353.53
363.96,363.42,366.49,361.10
365.25,369.23,370.10,363.33
367.31,367.93,372.00,362.14
368.21,369.89,371.98,366.65
370.40,365.65,373.47,363.30
363.88,367.82,371.28,362.66
367.52,363.35,375.73,360.80
365.37,364.05,369.33,360.81
365.24,366.21,369.10,362.36
366.71,371.16,371.80,365.01
371.00,368.57,374.64,368.03
368.16,370.19,371.98,367.40
371.85,371.61,373.73,369.76
373.80,375.32,375.49,370.97
373.10,375.94,377.78,368.64
376.83,377.37,377.58,374.54
376.17,374.10,376.17,372.02
375.70,377.99,378.73,372.91
378.38,377.58,378.97,376.13
377.51,384.05,385.00,376.07
383.22,385.50,386.68,379.67
381.28,377.69,383.08,377.11
374.16,375.10,380.20,371.20
373.66,373.30,375.60,371.57
375.39,372.30,377.58,372.07
370.69,374.45,375.26,368.61
373.33,369.82,376.13,367.48
374.12,375.99,377.74,374.12
376.54,374.74,377.94,373.29
375.60,377.94,383.56,374.61
377.14,381.56,382.02,375.86
366.20,361.60,373.87,360.55
358.79,348.52,362.69,343.61
351.95,357.50,357.75,348.99
361.60,360.65,362.57,357.26
360.52,364.92,364.95,359.49
365.01,368.96,371.74,365.01
365.12,363.19,369.87,361.75
359.83,366.61,367.85,357.57
366.34,366.75,367.92,363.45
370.87,373.03,377.19,370.87
375.86,375.32,377.33,372.47
378.32,379.11,381.98,377.93
378.15,379.43,381.49,378.15
383.38,385.17,386.51,383.19
386.00,385.09,387.77,384.46
385.86,384.47,387.17,382.38
382.96,385.04,385.08,381.35
386.81,389.47,391.18,386.33
387.68,385.26,389.18,382.50
384.57,387.08,388.35,381.97
387.61,383.64,387.61,380.35
383.71,387.98,390.22,383.71
387.64,391.02,393.68,386.63
392.10,397.69,400.67,390.11
401.33,411.21,412.48,399.87
410.93,410.74,416.75,409.26
411.36,400.32,411.36,400.17
399.07,398.98,400.99,397.56
398.43,396.14,400.00,395.73
397.06,398.93,399.58,395.16
399.86,398.45,400.15,397.09
398.02,400.05,401.15,398.01
400.42,401.87,403.19,398.32
404.04,403.40,406.26,401.98
401.05,399.93,404.01,399.62
401.70,403.33,403.68,399.61
402.64,399.86,404.56,399.40
400.84,401.10,402.62,398.67
400.20,405.49,406.48,400.20
404.73,407.97,410.38,402.21
405.97,408.72,409.91,405.35
409.46,410.60,413.80,409.46
408.99,402.94,409.66,402.22
403.39,405.02,408.99,401.95
407.00,409.45,415.00,406.29
408.68,408.07,412.43,406.92
406.76,404.33,408.45,402.60
408.48,403.07,408.48,402.01
404.08,404.72,407.31,401.25
408.22,401.55,408.89,401.55
402.50,404.81,406.41,399.41
405.73,406.80,406.95,402.22
405.87,402.54,409.20,401.62
399.10,388.80,399.99,388.69
387.25,395.56,396.06,386.01
392.43,394.66,396.20,388.15
395.44,395.35,396.77,393.77
396.88,399.07,401.07,395.55
399.18,399.78,402.34,394.49
400.05,400.26,402.56,397.64
402.48,400.88,403.89,399.90
402.52,403.07,403.50,396.64
406.33,411.17,411.72,403.55
407.68,408.17,410.95,407.16
406.61,409.78,410.65,406.08
410.64,414.05,414.20,409.66
415.81,414.38,416.15,408.81
412.60,407.33,412.70,406.35
408.73,419.83,421.24,408.43
418.01,418.86,420.18,417.00
420.19,415.84,420.79,413.91
416.84,416.67,418.36,414.41
416.51,418.82,418.94,413.29
418.49,417.00,418.49,414.12
420.55,423.46,424.13,419.88
422.51,411.44,422.51,409.55
411.76,410.28,411.76,409.38
407.63,405.68,407.63,403.05
409.64,406.61,410.40,405.55
404.97,409.11,409.48,403.50
413.36,410.07,416.27,408.85
410.30,411.34,411.97,408.46
410.98,410.63,412.68,409.02
408.12,407.23,408.18,404.88
414.48,414.29,414.99,409.66
412.49,401.92,412.49,401.71
401.41,399.63,403.12,397.39
402.68,397.73,406.58,395.87
397.79,400.67,404.00,397.58
402.41,404.08,405.59,401.22
404.62,402.60,407.21,400.91
401.27,401.11,403.82,400.07
401.42,397.95,402.41,395.61
415.00,420.46,424.39,415.00
425.00,429.26,429.65,422.71
429.18,429.91,432.00,424.91
434.50,426.04,434.50,423.90
429.58,425.24,430.64,419.26
421.95,422.30,426.36,415.78
427.00,419.28,431.99,418.30
419.79,426.57,428.03,417.76
427.01,421.33,428.38,420.15
420.99,418.48,423.10,417.50
417.97,414.97,418.89,412.45
417.35,417.12,417.55,411.65
419.51,416.20,419.72,413.06
415.79,419.85,420.00,413.77
419.76,419.15,423.78,418.20
417.67,415.81,422.46,414.96
416.86,421.70,423.40,415.46
420.51,412.02,423.86,412.02
414.42,408.90,418.12,407.87
408.12,410.83,413.01,408.12
414.31,412.93,415.88,412.05
413.10,418.59,419.74,413.10
