PLPM,Planet Payment,NASDAQ
2.79,2.85,2.88,2.75
2.90,2.86,2.90,2.79
2.90,2.81,2.90,2.72
2.75,2.72,2.78,2.70
2.76,2.79,2.80,2.71
2.75,2.76,2.79,2.69
2.73,2.72,2.77,2.67
2.70,2.50,2.70,2.48
2.49,2.52,2.52,2.43
2.50,2.65,2.65,2.50
2.65,2.65,2.65,2.57
2.64,2.63,2.65,2.59
2.65,2.62,2.65,2.60
2.64,2.63,2.64,2.52
2.62,2.60,2.62,2.56
2.58,2.60,2.61,2.55
2.59,2.60,2.60,2.43
2.60,2.60,2.62,2.51
2.60,2.64,2.71,2.53
2.64,2.61,2.64,2.59
2.55,2.65,2.70,2.55
2.66,2.66,2.68,2.62
2.66,2.66,2.68,2.58
2.67,2.81,2.81,2.65
2.79,2.91,3.01,2.78
2.90,2.86,2.97,2.83
2.87,2.94,2.94,2.86
2.94,3.01,3.03,2.85
3.00,3.00,3.05,2.93
3.14,3.02,3.14,2.99
3.02,3.10,3.12,2.95
3.09,2.95,3.10,2.95
2.96,2.93,2.97,2.90
2.95,2.99,2.99,2.94
2.98,2.98,3.01,2.84
2.89,3.04,3.04,2.89
3.05,2.99,3.05,2.97
2.61,2.70,3.00,2.47
2.69,2.56,2.73,2.52
2.53,2.34,2.64,2.27
2.34,2.25,2.39,2.24
2.05,2.21,2.21,1.97
2.21,2.15,2.21,2.14
2.15,2.30,2.34,2.15
2.34,2.14,2.34,2.10
2.14,2.27,2.33,2.14
2.35,2.22,2.40,2.18
2.22,2.26,2.29,2.17
2.26,2.36,2.38,2.26
2.39,2.44,2.50,2.23
2.48,2.46,2.52,2.43
2.47,2.47,2.54,2.40
2.46,2.50,2.50,2.43
2.52,2.43,2.55,2.41
2.41,2.53,2.54,2.41
2.53,2.50,2.53,2.44
2.50,2.49,2.50,2.48
2.45,2.50,2.52,2.45
2.53,2.54,2.56,2.45
2.57,2.51,2.60,2.36
2.54,2.51,2.54,2.49
2.50,2.44,2.50,2.35
2.44,2.44,2.45,2.40
2.44,2.44,2.44,2.40
2.44,2.44,2.48,2.41
2.41,2.46,2.49,2.41
2.45,2.44,2.52,2.40
2.50,2.44,2.50,2.41
2.42,2.45,2.48,2.42
2.60,2.54,2.60,2.45
2.56,2.60,2.60,2.54
2.59,2.55,2.85,2.55
2.55,2.62,2.70,2.53
2.62,2.66,2.75,2.62
2.65,2.65,2.74,2.62
2.68,2.63,2.69,2.60
2.65,2.49,2.67,2.43
2.52,2.66,2.66,2.52
2.64,2.74,2.75,2.58
2.70,2.73,2.75,2.65
2.72,2.70,2.73,2.67
2.79,2.68,2.79,2.66
2.68,2.69,2.71,2.65
2.73,2.85,2.89,2.65
2.85,2.81,2.85,2.76
2.81,2.81,2.85,2.78
2.79,2.82,2.84,2.79
2.82,2.82,2.84,2.78
2.83,2.76,2.85,2.75
2.76,2.73,2.76,2.63
2.75,2.70,2.76,2.66
2.71,2.70,2.76,2.65
2.73,2.70,2.81,2.66
2.70,2.64,2.75,2.55
2.64,2.59,2.67,2.53
2.57,2.53,2.59,2.52
2.50,2.44,2.50,2.41
2.45,2.40,2.48,2.30
2.39,2.42,2.45,2.25
2.43,2.46,2.57,2.40
2.45,2.46,2.47,2.41
2.49,2.46,2.52,2.29
2.48,2.39,2.48,2.38
2.38,2.40,2.44,2.34
2.40,2.39,2.45,2.35
2.39,2.40,2.43,2.39
2.41,2.36,2.43,2.34
2.36,2.40,2.41,2.35
2.41,2.47,2.48,2.34
2.50,2.45,2.55,2.44
2.46,2.38,2.50,2.36
2.39,2.36,2.39,2.09
2.35,2.35,2.36,2.32
2.33,2.32,2.35,2.28
2.29,2.21,2.30,2.16
2.20,2.22,2.30,2.20
2.21,2.26,2.30,2.18
2.28,2.25,2.28,2.23
2.32,2.29,2.34,2.25
2.28,2.22,2.29,2.20
2.25,2.11,2.26,2.05
2.11,2.14,2.23,2.11
2.25,2.24,2.41,2.22
2.27,2.31,2.32,2.19
2.33,2.44,2.47,2.33
2.43,2.40,2.47,2.33
2.41,2.34,2.42,2.32
2.35,2.38,2.40,2.30
2.37,2.34,2.39,2.32
2.36,2.35,2.39,2.33
2.37,2.39,2.45,2.33
2.41,2.42,2.47,2.35
2.41,2.62,2.64,2.38
2.64,2.78,2.80,2.64
2.76,2.85,2.86,2.70
2.87,2.99,3.01,2.85
3.02,3.00,3.10,2.90
3.00,3.02,3.07,2.94
3.01,3.00,3.01,2.94
3.02,2.99,3.21,2.94
3.00,2.99,3.01,2.95
3.00,3.02,3.07,2.93
3.02,3.53,3.54,3.00
3.40,3.75,3.85,3.33
3.75,3.95,4.00,3.58
3.91,3.87,4.03,3.84
3.88,3.83,3.89,3.70
3.88,3.75,3.88,3.70
3.72,3.66,3.75,3.61
3.60,3.65,3.67,3.50
3.61,3.50,3.64,3.49
3.50,3.54,3.64,3.37
3.48,3.47,3.60,3.40
3.45,3.55,3.58,3.43
3.47,3.53,3.54,3.46
3.51,3.45,3.55,3.41
3.46,3.58,3.58,3.43
3.55,3.43,3.55,3.42
3.43,3.32,3.44,3.30
3.28,3.29,3.34,3.23
3.30,3.15,3.33,3.12
3.20,3.15,3.20,2.99
3.14,3.13,3.30,3.09
3.11,3.19,3.21,3.09
3.20,3.14,3.20,3.14
3.11,3.19,3.21,3.11
3.20,3.28,3.32,3.18
3.26,3.61,3.64,3.26
3.61,3.48,3.70,3.45
3.47,3.43,3.59,3.37
3.41,3.29,3.44,3.27
3.25,3.31,3.39,3.09
3.28,3.29,3.40,3.20
3.31,3.41,3.44,3.23
3.36,3.56,3.60,3.36
3.62,3.59,3.75,3.53
3.57,3.64,3.69,3.53
3.63,3.41,3.63,3.38
3.54,3.44,3.64,3.41
3.43,3.42,3.54,3.36
3.42,3.23,3.42,3.21
3.23,3.45,3.45,3.00
3.44,3.33,3.44,3.26
3.30,3.29,3.39,3.25
3.30,3.38,3.38,3.22
3.39,3.38,3.41,3.31
3.38,3.32,3.46,3.17
3.31,3.35,3.40,3.31
3.38,3.32,3.38,3.24
3.31,2.97,3.31,2.93
2.97,2.94,3.02,2.87
2.95,2.80,2.99,2.76
2.81,2.81,2.90,2.75
2.80,2.82,2.86,2.75
2.82,2.74,2.89,2.69
2.73,2.73,2.80,2.71
2.74,2.54,2.76,2.50
2.51,2.49,2.57,2.45
2.52,2.48,2.58,2.42
2.45,2.33,2.45,2.31
2.35,2.42,2.45,2.29
2.42,2.37,2.45,2.36
2.35,2.24,2.39,2.23
2.23,2.22,2.27,2.20
2.24,2.18,2.25,2.16
2.18,2.21,2.22,2.12
2.19,2.16,2.23,2.15
2.16,2.24,2.25,2.13
2.27,2.29,2.40,2.21
2.29,2.39,2.44,2.26
2.41,2.40,2.44,2.37
2.40,2.40,2.43,2.34
2.38,2.34,2.38,2.31
2.38,2.47,2.47,2.36
2.47,2.60,2.64,2.43
2.62,2.63,2.64,2.50
2.61,2.63,2.64,2.55
2.65,2.60,2.69,2.57
2.60,2.47,2.65,2.43
2.46,2.32,2.53,2.29
2.31,2.25,2.34,2.19
2.27,2.20,2.35,2.18
2.23,2.19,2.23,2.12
2.24,2.17,2.27,2.14
2.16,2.53,2.55,2.15
2.50,2.64,2.66,2.41
2.61,2.73,2.75,2.49
2.72,2.57,2.75,2.52
2.55,2.62,2.64,2.53
2.62,2.49,2.63,2.45
2.49,2.42,2.55,2.36
2.41,2.38,2.43,2.36
2.38,2.46,2.52,2.35
2.45,2.48,2.50,2.40
2.46,2.64,2.66,2.44
2.66,2.80,2.84,2.64
2.80,2.82,2.84,2.69
2.81,2.77,2.82,2.72
2.77,2.80,2.84,2.74
2.78,2.76,2.79,2.69
2.75,2.84,2.85,2.68
2.85,2.97,3.04,2.83
2.98,3.00,3.01,2.92
2.97,2.84,2.97,2.75
2.81,2.96,2.97,2.79
2.96,2.84,2.99,2.81
2.86,2.82,2.86,2.76
2.80,2.73,2.84,2.62
2.72,2.72,2.76,2.65
2.71,2.71,2.76,2.70
2.73,2.71,2.74,2.70
2.74,2.75,2.77,2.67
2.75,2.74,2.79,2.64
2.73,2.67,2.76,2.65
2.64,2.59,2.67,2.52
2.61,2.63,2.64,2.56
2.59,2.80,2.91,2.58
2.80,2.84,2.86,2.71
2.89,2.97,2.97,2.85
2.92,3.00,3.03,2.60
3.00,2.95,3.02,2.90
2.91,2.77,3.00,2.76
2.80,2.57,2.82,2.57
2.61,2.59,2.64,2.56
2.57,2.58,2.63,2.53
2.61,2.55,2.61,2.52
2.61,2.61,2.63,2.55
2.63,2.60,2.66,2.60
2.62,2.56,2.62,2.42
2.57,2.60,2.64,2.57
2.63,2.62,2.65,2.58
2.64,2.66,2.74,2.62
2.68,2.69,2.73,2.61
2.67,2.61,2.67,2.60
2.61,2.57,2.62,2.53
2.55,2.50,2.55,2.47
2.47,2.39,2.47,2.37
2.42,2.43,2.52,2.35
2.44,2.39,2.49,2.37
2.39,2.35,2.45,2.31
2.36,2.31,2.36,2.22
2.31,2.27,2.31,2.24
2.28,2.21,2.28,2.17
2.20,2.16,2.20,2.11
2.20,2.15,2.20,2.12
2.16,2.14,2.16,2.10
2.18,2.19,2.21,2.05
2.40,2.44,2.46,2.33
2.41,2.54,2.57,2.41
2.57,2.59,2.71,2.52
2.57,2.63,2.64,2.51
2.60,2.70,2.72,2.44
2.72,2.64,2.72,2.63
2.60,2.59,2.68,2.59
2.56,2.56,2.59,2.53
2.56,2.48,2.56,2.48
2.48,2.48,2.52,2.41
2.53,2.50,2.53,2.49
2.50,2.49,2.50,2.41
2.46,2.44,2.49,2.42
2.43,2.41,2.51,2.41
2.46,2.56,2.63,2.46
2.59,2.52,2.59,2.51
2.55,2.52,2.57,2.52
2.60,2.54,2.61,2.53
2.55,2.42,2.69,2.37
2.41,2.42,2.51,2.37
2.44,2.33,2.54,2.32
2.30,2.29,2.48,2.26
2.25,2.19,2.30,2.14
2.22,2.19,2.29,2.15
2.20,2.22,2.25,2.20
2.22,2.21,2.28,2.16
2.20,2.25,2.41,2.20
2.23,2.16,2.23,2.16
2.18,2.13,2.23,2.09
2.10,2.01,2.11,1.94
2.00,2.01,2.05,1.97
1.98,2.00,2.04,1.94
1.95,1.97,2.02,1.94
1.97,2.00,2.00,1.94
1.97,1.96,2.00,1.95
1.94,1.93,1.99,1.93
1.93,1.77,1.95,1.72
1.79,1.80,1.85,1.74
1.83,1.71,1.86,1.67
1.67,1.65,1.67,1.52
1.66,1.59,1.68,1.59
1.58,1.56,1.63,1.46
1.57,1.52,1.57,1.49
1.62,1.63,1.79,1.55
1.66,1.60,1.72,1.59
1.55,1.59,1.63,1.53
1.56,1.60,1.65,1.46
1.65,1.71,1.73,1.57
1.74,1.69,1.75,1.57
1.67,1.72,1.77,1.66
1.70,1.69,1.74,1.69
1.70,1.73,1.73,1.68
1.74,1.71,1.74,1.69
1.71,1.70,1.71,1.65
1.68,1.71,1.75,1.68
1.73,1.80,1.84,1.71
1.78,1.69,1.78,1.67
1.72,1.69,1.76,1.67
1.71,1.77,1.83,1.70
1.75,1.70,1.79,1.68
1.73,1.72,1.81,1.70
1.72,1.68,1.79,1.63
1.40,1.37,1.45,1.33
1.40,1.67,1.69,1.39
1.70,1.75,1.81,1.65
1.79,1.68,1.79,1.67
1.65,1.69,1.70,1.62
1.77,1.63,1.77,1.61
1.68,1.63,1.68,1.58
1.61,1.50,1.68,1.50
1.57,1.58,1.65,1.56
1.57,1.59,1.63,1.53
1.63,1.60,1.63,1.56
1.65,1.64,1.65,1.60
1.64,1.65,1.65,1.59
1.62,1.61,1.69,1.53
1.62,1.65,1.65,1.62
1.63,1.63,1.65,1.57
1.60,1.60,1.69,1.57
1.58,1.61,1.63,1.56
1.56,1.58,1.63,1.56
1.63,1.65,1.65,1.59
1.65,1.62,1.65,1.58
1.58,1.64,1.64,1.55
1.59,1.60,1.63,1.57
1.60,1.65,1.71,1.57
1.66,1.68,1.72,1.61
1.75,1.86,1.87,1.72
1.83,1.93,1.98,1.82
1.93,1.95,2.00,1.90
2.00,1.99,2.08,1.97
1.99,1.94,2.06,1.92
1.91,1.97,1.99,1.87
1.92,2.01,2.08,1.92
1.99,2.00,2.04,1.96
2.02,2.05,2.06,1.94
2.04,1.97,2.11,1.97
1.98,1.91,2.02,1.87
1.90,2.08,2.08,1.86
2.07,2.04,2.07,1.94
2.03,1.97,2.05,1.91
1.97,2.01,2.04,1.91
2.00,2.02,2.02,1.93
2.01,2.08,2.08,1.99
2.07,1.98,2.08,1.94
2.01,1.94,2.03,1.86
2.03,1.90,2.03,1.86
1.85,1.85,1.93,1.79
1.88,1.75,1.88,1.75
1.77,1.78,1.82,1.67
1.85,1.81,1.88,1.77
1.83,1.85,1.90,1.80
1.83,1.83,1.90,1.78
1.84,1.79,1.89,1.73
1.75,1.74,1.80,1.71
1.70,1.70,1.72,1.61
1.72,1.69,1.75,1.60
1.66,1.71,1.71,1.55
1.69,1.62,1.69,1.55
1.60,1.60,1.67,1.56
1.61,1.58,1.71,1.58
1.58,1.66,1.66,1.58
1.65,1.61,1.65,1.55
1.60,1.64,1.67,1.57
1.65,1.58,1.67,1.55
1.64,1.58,1.64,1.58
1.54,1.58,1.63,1.54
1.57,1.54,1.58,1.54
1.55,1.49,1.55,1.48
1.51,1.51,1.53,1.47
1.51,1.58,1.59,1.48
1.58,1.62,1.65,1.56
1.63,1.62,1.66,1.58
1.65,1.60,1.65,1.59
1.60,1.58,1.64,1.53
1.60,1.61,1.62,1.55
1.62,1.65,1.65,1.58
1.66,1.67,1.70,1.61
1.67,1.65,1.69,1.63
1.65,1.63,1.69,1.61
1.60,1.65,1.66,1.58
1.66,1.64,1.67,1.61
1.58,1.63,1.64,1.57
1.59,1.60,1.60,1.53
1.68,1.53,1.68,1.51
1.53,1.53,1.60,1.53
1.74,1.65,2.01,1.53
1.61,1.78,1.81,1.45
1.77,1.77,1.83,1.72
1.76,1.76,1.78,1.69
1.71,1.77,1.78,1.69
1.75,1.80,1.82,1.75
1.80,1.87,1.92,1.79
1.91,1.88,1.95,1.87
2.00,1.92,2.15,1.90
1.93,1.79,1.95,1.79
1.80,1.73,1.81,1.72
1.75,1.68,1.76,1.67
1.70,1.70,1.71,1.68
1.72,1.90,1.95,1.70
1.88,1.85,1.95,1.80
1.86,1.92,1.96,1.85
1.94,1.92,1.95,1.87
1.91,1.90,1.94,1.82
1.88,1.95,1.96,1.85
1.94,1.89,1.94,1.87
1.89,1.90,2.00,1.86
1.89,1.90,1.93,1.86
1.87,1.87,1.95,1.86
1.85,1.89,1.95,1.82
1.91,1.90,1.94,1.88
1.90,1.90,1.92,1.88
1.89,1.90,1.94,1.87
1.91,1.91,1.94,1.91
1.94,1.96,2.00,1.90
1.97,1.98,2.02,1.97
2.01,1.99,2.01,1.96
1.98,1.93,2.00,1.93
1.94,2.02,2.03,1.93
2.02,1.99,2.02,1.99
1.97,1.95,2.01,1.93
1.96,1.99,2.01,1.96
2.00,2.02,2.02,1.94
1.99,1.98,2.02,1.96
2.00,1.93,2.01,1.93
1.95,1.95,2.02,1.93
2.05,2.24,2.25,2.05
2.24,2.27,2.34,2.20
2.42,2.50,2.55,2.35
2.55,2.46,2.55,2.18
2.55,2.57,2.57,2.46
2.60,2.56,2.63,2.53
2.59,2.66,2.73,2.59
2.71,2.52,2.71,2.35
2.41,2.48,2.59,2.41
2.48,2.37,2.51,2.36
2.40,2.42,2.56,2.40
2.42,2.45,2.51,2.42
2.46,2.46,2.49,2.42
2.46,2.31,2.46,2.30
2.32,2.27,2.32,2.25
2.26,2.20,2.32,2.20
2.20,2.31,2.33,2.20
2.30,2.37,2.41,2.28
2.37,2.35,2.43,2.31
2.34,2.35,2.37,2.31
2.35,2.24,2.39,2.22
2.25,2.33,2.40,2.18
2.33,2.35,2.48,2.30
2.43,2.44,2.46,2.35
2.45,2.45,2.49,2.35
2.43,2.38,2.45,2.36
2.35,2.36,2.40,2.35
2.35,2.37,2.40,2.33
2.40,2.42,2.45,2.38
2.45,2.50,2.52,2.35
2.50,2.50,2.53,2.46
2.52,2.50,2.52,2.46
2.49,2.41,2.49,2.38
2.44,2.45,2.50,2.38
2.48,2.45,2.48,2.33
2.40,2.39,2.42,2.36
2.45,2.42,2.45,2.39
2.47,2.41,2.50,2.38
2.41,2.42,2.57,2.34
2.34,2.34,2.40,2.32
2.31,2.32,2.33,2.20
2.28,2.25,2.34,2.25
2.25,2.09,2.30,2.07
2.10,2.24,2.29,2.10
2.25,2.42,2.42,2.06
2.45,2.40,2.45,2.31
2.37,2.35,2.39,2.25
2.32,2.31,2.43,2.26
2.34,2.37,2.42,2.29
2.37,2.40,2.41,2.29
2.42,2.43,2.43,2.33
2.42,2.47,2.52,2.38
2.50,2.35,2.50,2.35
2.36,2.27,2.37,2.27
2.27,2.51,2.51,2.26
2.49,2.43,2.51,2.38
2.44,2.53,2.53,2.37
2.54,2.52,2.54,2.46
2.54,2.55,2.55,2.50
2.58,2.62,2.63,2.55
2.60,2.59,2.67,2.52
2.65,2.77,2.80,2.64
2.80,2.69,2.88,2.68
2.73,2.79,2.81,2.57
2.78,2.90,2.90,2.72
2.94,2.99,3.03,2.80
2.95,3.11,3.25,2.95
3.11,3.09,3.22,3.04
3.10,2.87,3.10,2.84
2.91,3.01,3.07,2.90
3.05,3.03,3.07,2.97
3.03,3.05,3.05,2.97
3.00,2.95,3.04,2.95
2.92,2.90,2.99,2.87
2.79,2.78,2.85,2.41
2.88,2.85,3.04,2.80
2.88,2.89,2.96,2.82
2.90,2.99,3.00,2.90
2.96,2.99,3.09,2.94
2.93,2.96,2.98,2.82
2.92,2.95,2.96,2.84
2.97,2.92,2.97,2.85
2.91,2.90,2.92,2.85
2.87,2.94,2.94,2.85
2.94,2.95,2.97,2.87
2.99,2.94,2.99,2.87
2.91,2.97,2.98,2.90
2.92,2.97,3.03,2.92
3.10,3.01,3.10,2.99
3.03,3.01,3.04,2.96
3.03,3.04,3.09,2.95
3.05,3.05,3.08,3.01
3.03,3.05,3.08,2.95
3.08,2.85,3.11,2.85
2.81,2.86,2.87,2.75
2.85,2.89,2.93,2.83
2.89,2.89,2.91,2.85
2.92,2.95,3.01,2.88
2.98,2.86,3.06,2.80
2.86,2.72,2.87,2.72
2.75,2.83,2.87,2.74
2.80,2.78,2.89,2.75
2.74,2.80,2.80,2.72
2.77,2.76,2.90,2.76
2.76,2.79,2.82,2.76
2.79,2.78,2.87,2.76
2.79,2.80,2.88,2.62
2.83,2.82,2.88,2.78
2.80,2.73,2.86,2.68
2.69,2.70,2.86,2.69
2.71,2.85,2.87,2.68
2.85,2.88,2.95,2.83
2.88,2.89,2.94,2.85
2.90,2.97,3.05,2.87
2.99,3.00,3.15,2.95
3.05,3.02,3.05,2.92
3.01,2.98,3.02,2.97
3.00,3.01,3.06,2.97
3.00,3.00,3.08,2.98
3.02,2.91,3.02,2.91
2.92,3.01,3.02,2.92
2.99,2.95,3.00,2.94
2.94,3.00,3.03,2.93
2.99,2.97,3.02,2.95
2.95,2.98,3.02,2.86
2.95,2.90,2.98,2.88
2.85,2.74,2.93,2.45
2.71,2.79,2.82,2.70
2.78,2.75,2.82,2.71
2.72,2.61,2.75,2.54
2.60,2.69,2.76,2.59
2.69,2.74,2.74,2.60
2.71,2.64,2.75,2.60
2.56,2.61,2.71,2.50
2.61,2.67,2.70,2.54
2.65,2.64,2.69,2.60
2.64,2.67,2.70,2.55
2.65,2.65,2.68,2.60
2.60,2.67,2.68,2.58
2.64,2.68,2.69,2.60
2.64,2.75,2.78,2.64
2.77,2.72,2.78,2.66
2.74,2.85,2.85,2.71
2.82,2.86,2.91,2.77
2.85,2.75,2.89,2.71
2.74,2.81,2.85,2.70
2.80,2.80,2.86,2.79
2.80,2.71,2.83,2.65
2.69,2.77,2.80,2.69
2.74,2.78,2.80,2.70
2.79,2.67,2.79,2.41
2.64,2.75,2.76,2.64
2.72,2.58,2.78,2.57
2.58,2.73,2.77,2.53
2.72,2.76,2.82,2.68
2.77,2.83,2.90,2.74
2.81,2.80,2.91,2.70
2.77,2.79,2.83,2.77
2.82,2.84,2.89,2.75
2.83,2.88,2.94,2.76
2.81,2.89,2.90,2.79
2.89,3.01,3.17,2.89
2.99,2.92,3.03,2.90
2.95,2.99,3.04,2.95
3.00,3.05,3.16,2.96
2.99,2.99,3.08,2.79
2.98,2.85,3.12,2.83
2.90,2.94,2.99,2.90
2.83,2.95,2.98,2.83
2.96,2.90,2.98,2.89
2.90,2.93,2.99,2.90
2.93,2.82,2.96,2.79
2.84,2.68,2.87,2.64
2.66,2.72,2.73,2.66
2.70,2.66,2.78,2.61
2.71,2.69,2.73,2.64
2.72,2.65,2.72,2.61
2.65,2.62,2.68,2.60
2.65,2.74,2.77,2.65
2.74,2.73,2.90,2.52
2.71,2.83,2.85,2.71
2.82,2.82,2.84,2.79
2.83,2.82,2.87,2.77
2.84,2.89,2.89,2.65
2.89,2.88,2.92,2.85
2.89,2.74,2.89,2.67
2.77,2.81,2.83,2.67
2.83,2.85,2.87,2.67
2.84,2.94,2.94,2.66
3.05,2.86,3.05,2.76
2.83,2.84,2.86,2.19
2.84,2.67,2.88,2.62
2.68,2.71,2.82,2.63
2.72,2.69,2.72,2.64
2.72,2.71,2.72,2.66
2.70,2.67,2.70,2.60
2.55,2.67,2.68,2.51
2.64,2.62,2.70,2.62
2.65,2.65,2.66,2.60
2.66,2.63,2.69,2.61
2.62,2.64,2.70,2.57
2.66,2.71,2.71,2.57
2.70,2.73,2.73,2.65
2.73,2.65,2.85,2.51
2.69,2.62,2.75,2.61
2.75,3.09,3.13,2.65
3.00,3.16,3.30,2.93
3.16,2.96,3.17,2.83
2.98,3.21,3.29,2.91
3.23,3.20,3.25,3.16
3.20,3.32,3.42,3.11
3.40,3.44,3.57,3.35
3.42,3.43,3.47,3.38
3.51,3.42,3.55,3.38
3.42,3.32,3.44,3.28
3.32,3.42,3.45,3.30
3.42,3.40,3.44,3.37
3.43,3.46,3.49,3.42
3.43,3.48,3.52,3.43
3.49,3.48,3.52,3.45
3.46,3.45,3.47,3.43
3.45,3.46,3.47,3.43
3.41,3.52,3.53,3.41
3.49,3.58,3.64,3.49
3.60,3.54,3.63,3.53
3.52,3.53,3.57,3.49
3.51,3.51,3.54,3.48
3.53,3.50,3.55,3.49
3.50,3.40,3.52,3.39
3.43,3.40,3.46,3.39
3.41,3.34,3.45,3.34
3.41,3.36,3.41,3.34
3.40,3.52,3.58,3.40
3.52,3.79,3.84,3.52
3.90,3.84,3.99,3.74
3.85,3.81,3.89,3.76
3.83,4.03,4.11,3.82
4.11,4.11,4.17,4.00
4.15,4.06,4.15,4.01
4.07,4.01,4.11,3.96
3.92,3.97,4.04,3.89
3.97,4.00,4.09,3.90
3.95,3.99,4.10,3.90
4.04,4.14,4.14,3.92
4.15,4.15,4.19,4.04
4.15,4.04,4.17,4.03
4.05,4.01,4.10,3.99
3.99,4.08,4.16,3.96
4.09,4.16,4.30,4.06
4.14,4.20,4.27,4.09
4.10,3.99,4.25,3.70
3.95,3.99,4.00,3.85
4.03,4.00,4.06,3.93
3.98,3.99,4.00,3.97
4.00,4.00,4.04,3.95
4.00,4.05,4.09,3.98
4.01,3.98,4.10,3.94
3.96,4.06,4.07,3.95
4.07,4.17,4.18,4.06
4.20,4.37,4.50,4.13
4.38,4.34,4.44,4.15
4.35,4.36,4.55,4.30
4.39,4.46,4.52,4.35
4.44,4.55,4.60,4.44
4.66,4.45,4.67,4.41
4.39,4.29,4.53,4.26
4.32,4.25,4.39,4.25
4.29,4.31,4.38,4.25
4.37,4.40,4.45,4.28
4.42,4.56,4.65,4.41
4.56,4.42,4.56,4.38
4.39,4.40,4.46,4.31
4.42,4.33,4.48,4.29
4.35,4.15,4.35,4.12
4.11,4.20,4.27,4.10
4.18,4.05,4.23,3.92
3.99,4.03,4.10,3.93
3.99,4.05,4.11,3.93
4.05,4.06,4.12,3.93
4.08,3.91,4.29,3.90
3.91,3.90,3.97,3.79
3.88,4.09,4.11,3.80
4.12,4.25,4.25,4.03
4.27,4.40,4.42,4.19
4.45,4.47,4.69,4.34
4.21,4.33,4.40,4.10
4.30,4.08,4.31,4.05
3.97,4.16,4.23,3.88
4.22,4.28,4.37,4.17
4.33,4.49,4.49,4.26
4.50,4.43,4.50,4.32
4.44,4.27,4.46,4.26
4.25,4.10,4.26,4.09
4.15,3.94,4.15,3.89
3.97,4.04,4.10,3.82
4.12,4.11,4.30,4.00
4.17,4.18,4.26,4.12
4.19,4.02,4.21,3.99
4.10,4.01,4.11,3.94
4.04,4.13,4.18,3.90
4.13,4.15,4.18,4.04
4.17,3.99,4.19,3.98
4.03,4.53,4.68,3.95
4.65,4.64,4.84,4.54
4.69,4.74,4.79,4.57
4.75,4.83,4.97,4.71
4.88,4.86,4.95,4.75
4.80,4.76,4.84,4.66
4.72,4.70,4.81,4.66
4.71,4.69,4.77,4.58
4.64,4.63,4.69,4.54
4.60,4.64,4.69,4.57
4.63,4.60,4.70,4.56
4.59,3.82,4.60,3.50
3.80,3.63,3.82,3.51
3.60,3.71,3.84,3.58
3.74,3.77,3.80,3.68
3.77,3.72,3.81,3.72
3.76,3.75,3.78,3.69
3.75,3.74,3.78,3.73
3.73,3.83,3.84,3.68
3.78,3.67,3.80,3.66
3.67,3.61,3.73,3.57
3.58,3.67,3.69,3.52
3.67,3.61,3.68,3.55
3.57,3.75,3.76,3.55
3.79,3.76,3.84,3.75
3.74,3.77,3.81,3.70
3.76,3.81,3.83,3.69
3.81,3.93,3.95,3.79
3.92,3.64,3.94,3.63
3.63,3.75,3.83,3.63
3.78,3.59,3.89,3.56
3.53,3.63,3.65,3.52
3.59,3.79,3.80,3.59
3.78,3.66,3.80,3.65
3.61,3.66,3.70,3.61
3.67,3.64,3.70,3.58
3.62,3.43,3.62,3.43
3.38,3.46,3.47,3.32
3.44,3.43,3.48,3.34
3.47,3.60,3.64,3.40
3.55,3.57,3.71,3.53
3.59,3.65,3.68,3.59
3.69,3.74,3.79,3.63
3.80,3.75,3.81,3.65
3.77,3.74,3.77,3.62
3.76,3.85,3.85,3.71
3.85,3.77,3.86,3.72
3.74,3.66,3.75,3.61
3.66,3.64,3.67,3.59
3.65,3.67,3.68,3.58
3.65,3.61,3.68,3.58
3.63,3.71,3.72,3.56
3.67,3.63,3.72,3.63
3.69,3.49,3.69,3.48
3.49,3.49,3.56,3.47
3.49,3.54,3.56,3.38
3.50,3.51,3.57,3.47
3.55,3.51,3.58,3.47
3.45,3.39,3.48,3.36
3.37,3.41,3.48,3.36
3.37,3.21,3.41,3.21
3.20,3.11,3.21,3.04
3.08,3.29,3.30,3.04
3.33,3.25,3.33,3.21
3.26,3.27,3.30,3.20
3.03,3.20,3.27,3.01
3.20,3.29,3.29,3.19
3.32,3.26,3.32,3.23
3.26,3.28,3.29,3.20
3.27,3.25,3.30,3.23
3.26,3.28,3.29,3.21
3.28,3.33,3.36,3.25
3.29,3.49,3.51,3.29
3.49,3.51,3.61,3.25
3.50,3.34,3.52,3.31
2.90,3.33,3.44,2.75
3.34,3.35,3.39,3.22
3.41,3.50,3.52,3.32
3.50,3.49,3.54,3.41
3.44,3.61,3.61,3.44
3.70,3.69,3.75,3.55
3.70,3.90,3.93,3.67
3.95,3.95,4.04,3.88
3.90,3.98,4.01,3.82
3.97,4.06,4.08,3.95
4.10,4.19,4.30,4.09
4.20,4.36,4.36,4.20
4.41,4.53,4.55,4.37
4.59,4.40,4.64,4.31
4.40,4.29,4.41,4.07
4.35,4.11,4.36,4.08
4.11,4.16,4.20,4.11
4.19,4.15,4.29,4.11
4.20,4.02,4.20,3.95
4.00,3.98,4.25,3.93
3.94,3.92,4.04,3.91
3.95,4.05,4.08,3.95
4.05,4.21,4.25,3.96
