FRBK,Republic First Bancorp,NASDAQ
2.95,2.94,2.95,2.93
2.91,2.85,2.93,2.85
2.80,2.83,2.95,2.80
2.80,2.82,2.85,2.80
2.85,2.83,2.91,2.80
2.76,2.85,2.88,2.76
2.79,2.85,2.85,2.75
2.85,2.81,2.85,2.81
2.90,2.94,2.95,2.90
2.95,3.02,3.04,2.95
3.02,2.98,3.04,2.95
2.97,3.00,3.02,2.97
3.04,3.03,3.04,2.95
3.08,3.09,3.09,2.98
3.09,3.19,3.20,3.06
3.18,3.20,3.20,3.10
3.10,3.20,3.20,3.10
3.20,3.22,3.22,3.16
3.20,3.14,3.20,3.08
3.15,3.20,3.20,3.11
3.20,3.19,3.20,3.15
3.20,3.26,3.27,3.19
3.31,3.34,3.37,3.22
3.35,3.33,3.35,3.18
3.35,3.37,3.47,3.26
3.39,3.25,3.43,3.25
3.30,3.45,3.50,3.25
3.42,3.36,3.50,3.30
3.45,3.56,3.76,3.36
3.59,3.63,3.74,3.53
3.83,3.63,3.83,3.60
3.61,3.51,3.76,3.50
3.55,3.56,3.61,3.52
3.62,3.53,3.62,3.53
3.60,3.58,3.60,3.42
3.62,3.53,3.62,3.50
3.58,3.65,3.65,3.48
3.69,3.68,3.80,3.50
3.65,3.73,3.79,3.65
3.73,3.50,3.73,3.50
3.40,3.57,3.60,3.40
3.60,3.50,3.67,3.41
3.48,3.55,3.59,3.44
3.61,3.74,3.80,3.47
3.72,3.53,3.72,3.49
3.64,3.50,3.64,3.46
3.50,3.47,3.52,3.45
3.41,3.48,3.53,3.34
3.47,3.44,3.64,3.40
3.44,3.45,3.46,3.30
3.40,3.31,3.41,3.25
3.31,3.28,3.33,3.00
3.26,3.33,3.33,3.17
3.33,3.37,3.40,3.33
3.07,3.27,3.38,3.07
3.27,3.27,3.27,3.10
3.34,3.36,3.39,3.17
3.40,3.35,3.42,3.30
3.39,3.31,3.39,3.30
3.30,3.21,3.36,3.21
3.32,3.29,3.35,3.23
3.33,3.32,3.39,3.11
3.32,3.28,3.40,3.20
3.33,3.30,3.34,3.25
3.28,3.18,3.28,3.18
3.23,3.25,3.34,3.19
3.28,3.25,3.30,3.20
3.28,3.21,3.28,3.20
3.11,3.15,3.25,3.11
3.20,3.19,3.25,3.16
3.20,3.14,3.28,3.11
3.18,3.24,3.24,3.08
3.22,3.17,3.22,3.08
3.14,3.17,3.21,3.08
3.08,3.06,3.20,3.05
3.05,3.04,3.13,2.92
3.03,3.09,3.09,3.00
3.10,3.14,3.16,3.02
3.10,3.14,3.14,3.01
3.14,3.05,3.14,2.99
3.10,3.12,3.14,2.99
3.04,3.11,3.24,2.99
3.06,3.21,3.23,3.03
3.20,3.24,3.24,3.10
3.15,3.24,3.24,3.15
3.24,3.21,3.24,3.15
3.21,3.24,3.25,3.20
3.30,3.30,3.30,3.22
3.30,3.18,3.30,3.16
3.15,3.16,3.25,3.13
3.20,3.18,3.23,3.14
3.21,3.16,3.21,3.13
3.12,3.15,3.24,3.12
3.18,3.16,3.21,3.10
3.20,3.17,3.22,3.15
3.19,3.16,3.19,3.16
3.15,3.09,3.19,3.09
3.14,3.10,3.16,3.00
3.12,3.20,3.22,3.10
3.20,3.17,3.29,3.15
3.10,3.15,3.27,3.10
3.16,3.20,3.21,3.15
3.24,3.16,3.24,3.16
3.18,3.12,3.18,3.08
3.15,3.10,3.15,3.10
3.06,3.05,3.08,3.04
3.02,3.11,3.11,3.02
3.08,3.13,3.13,3.08
3.07,3.24,3.24,3.06
3.24,3.09,3.24,3.07
3.15,3.13,3.24,3.08
3.16,3.20,3.23,3.10
3.23,3.19,3.23,3.18
3.17,3.22,3.22,3.12
3.22,3.27,3.27,3.22
3.27,3.27,3.27,3.14
3.27,3.18,3.27,3.16
3.18,3.19,3.24,3.18
3.22,3.13,3.26,3.13
3.12,3.12,3.23,3.12
3.10,3.08,3.12,3.07
3.07,3.07,3.10,3.07
3.12,3.07,3.12,3.07
3.07,3.08,3.10,3.00
3.08,3.03,3.08,3.03
3.00,3.06,3.07,3.00
3.00,3.03,3.03,3.00
3.06,3.05,3.06,3.03
3.03,3.02,3.04,3.00
3.05,3.05,3.05,3.00
3.04,3.01,3.04,2.90
2.97,3.00,3.00,2.95
2.96,2.95,3.00,2.94
2.93,2.98,3.00,2.93
2.98,2.98,2.98,2.86
2.98,3.06,3.07,2.92
3.00,3.03,3.03,2.97
2.97,2.99,3.03,2.97
3.00,3.06,3.07,2.97
3.08,3.05,3.08,3.05
3.07,3.07,3.08,3.05
3.08,3.05,3.08,3.05
3.08,3.11,3.19,3.05
3.15,3.15,3.23,3.14
3.12,3.11,3.18,3.10
3.13,3.15,3.18,3.05
3.19,3.16,3.19,3.15
3.20,3.20,3.24,3.15
3.22,3.21,3.25,3.15
3.24,3.16,3.24,3.09
3.13,3.16,3.22,3.02
3.17,3.18,3.24,3.17
3.19,3.15,3.19,3.15
3.14,3.18,3.19,3.14
3.12,3.19,3.21,3.12
3.24,3.15,3.24,3.15
3.14,3.17,3.18,3.14
3.10,3.10,3.14,3.09
3.13,3.13,3.17,3.08
3.18,3.14,3.18,3.12
3.15,3.15,3.20,3.15
3.13,3.05,3.16,3.05
3.08,3.20,3.24,3.08
3.24,3.27,3.27,3.20
3.27,3.34,3.34,3.27
3.35,3.42,3.42,3.31
3.41,3.48,3.49,3.31
3.50,3.49,3.53,3.42
3.54,3.53,3.59,3.50
3.55,3.60,3.74,3.49
3.65,3.51,3.70,3.50
3.48,3.58,3.66,3.48
3.60,3.62,3.64,3.55
3.54,3.68,3.69,3.49
3.68,3.71,3.74,3.51
3.78,3.98,3.98,3.76
4.03,4.09,4.18,3.75
4.17,4.06,4.17,4.00
4.13,4.29,4.30,4.11
4.35,4.40,4.59,4.35
4.45,4.40,4.59,4.27
4.49,4.38,4.58,4.36
4.45,4.43,4.58,4.26
4.31,4.32,4.53,4.27
4.29,4.22,4.35,4.15
4.26,4.24,4.30,4.21
4.25,4.22,4.25,4.16
4.25,4.26,4.37,4.17
4.29,4.26,4.34,4.16
4.30,4.02,4.30,3.87
4.07,3.91,4.27,3.87
4.00,3.87,4.00,3.80
3.83,3.82,3.97,3.80
3.88,3.91,3.94,3.85
3.94,3.85,3.94,3.76
3.83,3.85,3.89,3.75
3.90,3.75,3.94,3.69
3.63,3.65,3.74,3.51
3.62,3.55,3.72,3.52
3.57,3.58,3.67,3.51
3.57,3.62,3.68,3.51
3.66,3.60,3.68,3.56
3.64,3.65,3.92,3.50
3.66,3.63,3.84,3.48
3.66,3.57,3.83,3.53
3.64,3.70,3.78,3.64
3.70,3.75,3.82,3.70
3.79,3.80,3.91,3.79
3.85,4.17,4.21,3.81
4.20,4.23,4.44,4.15
4.30,4.20,4.41,4.16
4.25,4.20,4.28,4.11
4.19,4.20,4.26,4.17
4.22,4.20,4.25,4.14
4.19,4.37,4.49,4.16
4.41,4.42,4.42,4.31
4.46,4.42,4.49,4.38
4.44,4.34,4.44,4.29
4.36,4.40,4.45,4.32
4.43,4.39,4.45,4.38
4.42,4.40,4.45,4.28
4.43,4.29,4.43,4.25
4.32,4.40,4.44,4.26
4.45,4.78,5.00,4.43
4.82,4.86,4.90,4.82
5.00,5.16,6.00,4.90
5.50,5.09,5.50,5.08
5.14,5.00,5.34,4.99
5.04,5.07,5.26,4.89
5.10,5.05,5.14,4.99
5.14,5.15,5.43,5.03
5.10,5.05,5.15,5.03
5.10,5.02,5.16,5.00
5.15,5.02,5.15,4.99
5.07,4.95,5.08,4.93
4.98,4.90,5.03,4.87
5.10,5.00,5.10,4.90
5.11,5.03,5.13,4.96
5.01,5.00,5.05,4.98
5.00,4.97,5.02,4.97
5.02,4.96,5.02,4.91
4.99,5.02,5.02,4.97
4.95,5.00,5.02,4.90
5.00,5.00,5.02,4.98
5.00,4.96,5.02,4.82
4.99,4.98,5.02,4.98
4.95,4.99,5.03,4.95
5.02,4.99,5.12,4.98
5.04,5.12,5.14,5.04
5.09,5.12,5.15,5.06
5.09,4.94,5.11,4.91
4.92,5.16,5.16,4.91
5.11,5.35,5.38,5.03
5.39,5.28,5.40,5.27
5.30,5.27,5.35,5.25
5.30,5.22,5.30,5.18
5.22,4.97,5.22,4.78
4.93,5.04,5.11,4.91
5.08,4.97,5.13,4.93
5.01,4.94,5.01,4.94
4.93,5.00,5.05,4.93
4.96,5.12,5.14,4.91
5.09,5.01,5.18,4.94
5.05,5.05,5.10,5.01
5.00,4.99,5.05,4.96
5.00,4.88,5.07,4.85
4.94,5.01,5.05,4.90
5.00,5.01,5.02,4.91
5.02,4.91,5.05,4.91
4.92,4.78,4.96,4.75
4.75,4.92,4.94,4.75
4.88,4.70,4.92,4.67
4.73,4.62,4.75,4.50
4.61,4.68,4.69,4.51
4.70,4.52,4.75,4.48
4.48,4.59,4.61,4.43
4.60,4.51,4.76,4.50
4.52,4.43,4.56,4.40
4.45,4.50,4.66,4.41
4.45,4.40,4.65,4.40
4.40,4.39,4.44,4.27
4.38,4.34,4.46,4.29
4.30,4.32,4.44,4.29
4.31,4.37,4.45,4.31
4.36,4.39,4.44,4.36
4.37,4.53,4.57,4.37
4.56,4.67,4.70,4.56
4.68,4.61,4.78,4.58
4.64,4.55,4.67,4.51
4.57,4.56,4.61,4.48
4.63,4.42,4.63,4.37
4.47,4.57,4.59,4.42
4.56,4.48,4.59,4.48
4.47,4.44,4.49,4.40
4.47,4.46,4.49,4.36
4.47,4.45,4.52,4.42
4.48,4.43,4.49,4.37
4.38,4.50,4.50,4.35
4.49,4.48,4.50,4.44
4.45,4.48,4.50,4.37
4.47,4.47,4.48,4.40
4.47,4.46,4.49,4.45
4.49,4.42,4.49,4.41
4.45,4.46,4.47,4.42
4.43,4.42,4.49,4.38
4.43,4.49,4.50,4.42
4.46,4.43,4.48,4.40
4.42,4.47,4.48,4.40
4.45,4.51,4.53,4.45
4.53,4.41,4.60,4.40
4.44,4.40,4.74,4.37
4.41,4.34,4.44,4.32
4.37,4.41,4.50,4.32
4.41,4.41,4.50,4.40
4.40,4.34,4.49,4.32
4.32,4.17,4.37,4.15
4.17,4.01,4.17,3.97
4.04,4.14,4.15,4.02
4.12,4.00,4.12,4.00
4.00,3.97,4.03,3.96
3.94,3.98,4.06,3.86
3.98,3.89,4.00,3.89
3.85,3.78,3.91,3.78
3.80,3.92,3.94,3.80
3.94,3.93,3.97,3.89
3.95,3.88,3.95,3.88
3.88,3.81,3.91,3.81
3.80,3.97,4.01,3.80
3.95,3.89,3.95,3.88
3.85,3.84,3.96,3.84
3.84,3.88,3.92,3.81
3.94,3.95,4.01,3.89
3.88,4.05,4.13,3.88
4.03,4.22,4.22,3.99
4.32,4.06,4.32,3.98
4.05,3.91,4.07,3.82
3.91,3.89,3.93,3.83
3.88,3.85,3.94,3.83
3.86,3.85,3.90,3.83
3.87,3.84,3.89,3.80
3.81,3.75,3.83,3.72
3.78,3.75,3.89,3.74
3.75,3.76,3.79,3.72
3.77,3.80,3.86,3.75
3.90,3.97,4.03,3.90
4.00,3.99,4.11,3.92
3.95,3.95,3.99,3.94
3.96,4.12,4.15,3.88
4.11,4.13,4.14,4.03
4.11,4.07,4.13,4.03
4.10,4.13,4.15,4.01
4.09,4.06,4.12,4.06
4.06,4.07,4.07,4.00
4.07,3.97,4.07,3.86
3.96,4.04,4.05,3.91
4.02,3.86,4.04,3.85
3.88,3.86,3.90,3.86
3.85,3.79,3.85,3.79
3.79,3.84,3.88,3.79
3.89,3.90,3.92,3.88
3.93,4.07,4.07,3.92
4.08,3.94,4.08,3.94
3.95,3.94,3.97,3.92
3.89,3.79,3.89,3.79
3.82,3.79,3.88,3.79
3.82,3.85,3.98,3.80
3.86,3.91,3.95,3.84
3.91,3.86,3.99,3.83
3.85,3.90,3.99,3.85
3.87,3.80,3.89,3.80
3.78,3.85,3.89,3.78
3.84,3.73,3.88,3.71
3.76,3.81,3.86,3.76
3.75,3.77,3.85,3.75
3.82,3.70,3.82,3.70
3.69,3.64,3.73,3.61
3.63,3.70,3.74,3.63
3.72,3.77,3.78,3.71
3.75,3.72,3.79,3.71
3.71,3.80,3.80,3.64
3.84,3.85,3.89,3.78
3.88,3.84,3.88,3.82
3.87,3.84,3.87,3.78
3.83,3.81,3.84,3.77
3.81,3.77,3.81,3.74
3.81,3.75,3.81,3.73
3.80,3.80,3.81,3.77
3.79,3.78,3.79,3.75
3.78,3.71,3.78,3.66
3.72,3.70,3.80,3.65
3.74,3.70,3.74,3.70
3.70,3.62,3.70,3.58
3.63,3.49,3.63,3.47
3.56,3.62,3.70,3.51
3.57,3.44,3.61,3.31
3.47,3.39,3.49,3.35
3.42,3.77,3.77,3.42
3.81,3.68,3.81,3.64
3.70,3.56,3.71,3.52
3.60,3.56,3.62,3.49
3.60,3.89,3.89,3.55
3.89,3.81,3.94,3.76
3.77,3.70,3.77,3.68
3.73,3.53,3.74,3.50
3.56,3.54,3.59,3.50
3.50,3.43,3.57,3.42
3.47,3.54,3.56,3.41
3.58,3.57,3.69,3.54
3.57,3.49,3.63,3.46
3.55,3.57,3.61,3.54
3.59,3.56,3.67,3.55
3.55,3.44,3.63,3.42
3.48,3.51,3.62,3.46
3.49,3.48,3.59,3.47
3.50,3.50,3.57,3.46
3.52,3.47,3.57,3.47
3.48,3.41,3.50,3.40
3.40,3.42,3.45,3.40
3.42,3.55,3.62,3.40
3.57,3.45,3.57,3.44
3.42,3.39,3.46,3.34
3.40,3.49,3.53,3.40
3.49,3.42,3.50,3.41
3.41,3.37,3.45,3.37
3.38,3.32,3.39,3.32
3.34,3.30,3.38,3.30
3.31,3.28,3.35,3.27
3.29,3.28,3.32,3.28
3.30,3.37,3.46,3.30
3.32,3.31,3.42,3.30
3.33,3.35,3.37,3.32
3.34,3.32,3.39,3.32
3.35,3.47,3.51,3.35
3.52,3.55,3.55,3.48
3.56,3.56,3.58,3.50
3.60,3.54,3.60,3.50
3.54,3.43,3.54,3.39
3.45,3.42,3.47,3.41
3.40,3.57,3.58,3.40
3.57,3.63,3.65,3.57
3.64,3.47,3.74,3.45
3.45,3.44,3.59,3.40
3.48,3.35,3.48,3.35
3.37,3.39,3.41,3.34
3.41,3.72,3.87,3.38
3.76,3.75,3.82,3.66
3.77,3.63,3.77,3.55
3.60,3.57,3.65,3.49
3.54,3.55,3.65,3.50
3.54,3.51,3.62,3.50
3.51,3.50,3.53,3.50
3.51,3.55,3.56,3.50
3.54,3.47,3.55,3.46
3.51,3.42,3.51,3.40
3.44,3.40,3.49,3.36
3.43,3.46,3.47,3.37
3.49,3.60,3.62,3.46
3.58,3.56,3.66,3.54
3.55,3.49,3.59,3.47
3.53,3.61,3.61,3.50
3.61,3.58,3.69,3.58
3.59,3.54,3.61,3.52
3.50,3.56,3.60,3.50
3.59,3.57,3.63,3.53
3.56,3.53,3.61,3.53
3.51,3.62,3.70,3.51
3.63,3.60,3.69,3.60
3.56,3.60,3.62,3.56
3.59,3.61,3.63,3.57
3.60,3.60,3.65,3.58
3.60,3.60,3.65,3.56
3.60,3.57,3.73,3.54
3.57,3.61,3.66,3.53
3.64,3.62,3.64,3.55
3.64,3.56,3.64,3.54
3.55,3.53,3.55,3.51
3.52,3.52,3.55,3.51
3.57,3.57,3.57,3.51
3.68,3.52,3.68,3.51
3.51,3.52,3.54,3.50
3.53,3.53,3.56,3.50
3.56,3.54,3.56,3.50
3.55,3.50,3.55,3.49
3.51,3.51,3.52,3.48
3.48,3.46,3.55,3.46
3.46,3.47,3.49,3.44
3.57,3.49,3.57,3.47
3.51,3.52,3.53,3.44
3.56,3.50,3.56,3.47
3.47,3.50,3.57,3.47
3.50,3.50,3.52,3.47
3.50,3.49,3.50,3.46
3.51,3.52,3.55,3.48
3.49,3.50,3.52,3.46
3.48,3.55,3.62,3.48
3.59,3.60,3.62,3.55
3.63,3.55,3.63,3.51
3.51,3.52,3.59,3.48
3.51,3.50,3.56,3.47
3.48,3.51,3.51,3.46
3.51,3.54,3.58,3.48
3.58,3.55,3.58,3.50
3.57,3.54,3.58,3.49
3.55,3.60,3.61,3.55
3.57,3.63,3.63,3.55
3.65,3.64,3.69,3.57
3.68,3.57,3.69,3.55
3.59,3.51,3.59,3.46
3.53,3.46,3.57,3.45
3.51,3.47,3.53,3.43
3.52,3.46,3.52,3.46
3.45,3.45,3.46,3.39
3.45,3.47,3.50,3.40
3.45,3.43,3.47,3.40
3.39,3.37,3.42,3.37
3.42,3.41,3.44,3.37
3.41,3.44,3.45,3.39
3.43,3.42,3.49,3.42
3.44,3.47,3.47,3.43
3.49,3.51,3.51,3.44
3.54,3.51,3.54,3.45
3.49,3.50,3.51,3.46
3.48,3.48,3.53,3.42
3.52,3.53,3.62,3.45
3.51,3.60,3.60,3.50
3.62,3.50,3.62,3.50
3.48,3.48,3.56,3.46
3.45,3.55,3.56,3.45
3.60,3.60,3.66,3.56
3.59,3.52,3.60,3.50
3.52,3.50,3.55,3.48
3.50,3.48,3.54,3.48
3.50,3.50,3.51,3.48
3.52,3.57,3.59,3.49
3.62,3.59,3.62,3.58
3.60,3.59,3.60,3.57
3.60,3.59,3.60,3.57
3.60,3.60,3.61,3.58
3.60,3.60,3.61,3.59
3.60,3.60,3.61,3.58
3.60,3.62,3.65,3.60
3.65,3.63,3.65,3.62
3.63,3.62,3.64,3.60
3.64,3.63,3.65,3.63
3.65,3.63,3.65,3.62
3.60,3.60,3.60,3.56
3.60,3.56,3.60,3.52
3.37,3.46,3.46,3.32
3.53,3.40,3.53,3.39
3.46,3.42,3.46,3.36
3.46,3.40,3.46,3.39
3.41,3.53,3.55,3.38
3.53,3.53,3.54,3.51
3.50,3.54,3.54,3.50
3.55,3.53,3.55,3.50
3.54,3.55,3.57,3.50
3.54,3.57,3.60,3.50
3.59,3.64,3.65,3.59
3.66,3.70,3.70,3.66
3.69,3.84,3.85,3.68
3.85,3.94,3.96,3.83
3.94,4.02,4.02,3.92
4.02,3.95,4.03,3.93
3.95,3.98,4.01,3.94
4.01,3.87,4.01,3.85
3.87,3.61,3.88,3.61
3.64,3.79,3.81,3.58
3.73,3.70,3.80,3.65
3.70,3.69,3.70,3.64
3.61,3.75,3.77,3.61
3.78,3.77,3.85,3.72
3.75,3.75,3.78,3.73
3.75,3.62,3.79,3.58
3.65,3.72,3.79,3.56
3.73,3.65,3.73,3.53
3.64,3.66,3.66,3.58
3.71,3.78,3.79,3.67
3.57,3.73,3.78,3.56
3.74,3.70,3.75,3.67
3.70,3.66,3.76,3.63
3.66,3.64,3.66,3.60
3.61,3.62,3.66,3.57
3.60,3.61,3.62,3.57
3.59,3.60,3.63,3.59
3.64,3.80,3.81,3.64
3.83,3.84,3.86,3.78
3.83,3.85,3.85,3.75
3.82,3.80,3.85,3.75
3.85,3.81,3.85,3.79
3.81,3.81,3.85,3.80
3.85,3.84,3.85,3.83
3.87,3.81,3.87,3.76
3.83,3.84,3.85,3.76
3.81,3.86,3.89,3.81
3.88,3.96,3.96,3.88
3.92,3.89,3.98,3.89
3.91,3.84,3.99,3.79
3.84,3.97,3.98,3.84
4.00,4.04,4.04,3.95
4.04,4.04,4.04,3.98
4.02,4.09,4.16,4.02
4.10,4.16,4.16,4.08
4.16,4.31,4.31,4.15
4.35,4.38,4.43,4.26
4.43,4.40,4.43,4.30
4.36,4.35,4.38,4.25
4.31,4.35,4.35,4.15
4.39,4.45,4.45,4.37
4.51,4.49,4.55,4.48
4.52,4.43,4.53,4.38
4.47,4.48,4.49,4.40
4.50,4.46,4.50,4.40
4.47,4.42,4.47,4.37
4.45,4.52,4.54,4.42
4.55,4.57,4.60,4.48
4.60,4.61,4.63,4.53
4.63,4.62,4.67,4.62
4.60,4.48,4.60,4.46
4.53,4.47,4.58,4.46
4.50,4.51,4.54,4.42
4.51,4.53,4.55,4.45
4.48,4.39,4.50,4.39
4.42,4.42,4.49,4.21
4.43,4.39,4.47,4.36
4.35,4.16,4.40,4.15
4.16,4.16,4.25,4.12
4.25,4.19,4.25,4.00
4.24,4.15,4.25,4.14
4.17,4.10,4.35,4.10
4.12,4.11,4.40,4.04
4.12,4.20,4.25,4.12
4.24,4.19,4.24,4.07
4.18,4.23,4.25,4.18
4.22,4.19,4.22,4.17
4.17,4.19,4.21,4.13
4.18,4.23,4.37,4.18
4.22,4.25,4.28,4.21
4.25,4.33,4.33,4.25
4.24,4.28,4.35,4.12
4.31,4.37,4.38,4.27
4.32,4.33,4.40,4.28
4.23,4.28,4.34,4.23
4.33,4.36,4.45,4.33
4.37,4.40,4.40,4.30
4.43,4.36,4.45,4.33
4.40,4.20,4.40,4.15
4.21,4.16,4.21,4.10
4.35,4.25,4.36,4.21
4.35,4.25,4.37,4.18
4.25,4.17,4.25,3.97
4.20,4.12,4.21,4.04
4.31,4.16,4.31,4.10
4.15,4.14,4.24,4.13
4.17,4.13,4.20,4.04
4.15,4.15,4.17,4.13
4.18,4.12,4.19,4.10
4.17,4.12,4.19,4.10
4.12,4.13,4.15,4.07
4.14,4.13,4.15,4.11
4.13,4.07,4.16,4.04
4.10,4.12,4.15,4.07
4.10,4.07,4.15,4.04
4.02,4.01,4.11,3.90
3.96,3.98,4.00,3.91
3.98,4.00,4.00,3.98
3.85,3.86,3.88,3.84
3.92,3.87,3.98,3.85
4.09,3.90,4.09,3.87
3.95,4.00,4.05,3.89
3.98,3.98,4.00,3.90
4.00,3.97,4.00,3.96
4.00,4.00,4.10,3.96
4.03,3.99,4.06,3.95
3.97,4.11,4.14,3.95
4.07,4.15,4.15,3.95
4.08,4.05,4.19,3.99
4.01,4.03,4.15,3.99
4.08,4.09,4.14,4.01
4.12,4.28,4.28,4.10
4.28,4.31,4.36,4.25
4.35,4.02,4.35,3.86
4.02,4.09,4.19,4.01
4.11,4.09,4.16,4.09
4.13,4.08,4.14,4.03
4.12,4.14,4.16,4.09
4.19,4.13,4.24,4.02
4.10,4.19,4.24,3.90
4.14,4.05,4.24,4.04
4.08,4.09,4.16,4.03
4.08,4.13,4.19,4.04
4.15,4.19,4.24,4.10
4.24,4.26,4.26,4.00
4.22,4.27,4.27,4.16
4.23,4.23,4.27,4.12
4.24,4.26,4.26,4.19
4.25,4.28,4.28,4.21
4.24,4.29,4.34,4.21
4.29,4.39,4.40,4.24
4.35,4.21,4.39,4.21
4.38,4.36,4.38,4.33
4.37,4.42,4.46,4.27
4.43,4.42,4.47,4.35
4.45,4.45,4.49,4.34
4.46,4.39,4.46,4.35
4.41,4.42,4.49,4.34
4.45,4.54,4.59,4.41
4.54,4.56,4.60,4.48
4.58,4.60,4.70,4.56
4.63,4.52,4.70,4.47
4.50,4.57,4.70,4.31
4.60,4.77,4.81,4.55
4.82,4.60,4.84,4.60
4.60,4.70,4.70,4.58
4.70,4.70,4.80,4.69
4.74,4.67,4.80,4.64
4.70,4.71,4.71,4.59
4.73,4.79,4.81,4.71
4.82,4.79,4.82,4.70
4.77,4.68,4.77,4.66
4.67,4.65,4.70,4.61
4.62,4.63,4.72,4.60
4.60,4.65,4.67,4.55
4.60,4.65,4.65,4.60
4.65,4.63,4.67,4.62
4.58,4.63,4.65,4.58
4.62,4.64,4.66,4.58
4.65,4.65,4.66,4.61
4.65,4.65,4.65,4.60
4.62,4.59,4.65,4.59
4.60,4.60,4.65,4.56
4.60,4.59,4.64,4.59
4.60,4.47,4.60,4.41
4.45,4.50,4.59,4.45
4.50,4.50,4.55,4.47
4.50,4.48,4.51,4.48
4.46,4.50,4.54,4.42
4.50,4.50,4.51,4.46
4.49,4.50,4.50,4.43
4.52,4.45,4.52,4.35
4.45,4.42,4.45,4.36
4.42,4.27,4.43,4.20
4.24,4.38,4.43,4.16
4.36,4.32,4.42,4.29
4.34,4.28,4.34,4.21
4.31,4.31,4.36,4.28
4.34,4.38,4.49,4.29
4.41,4.43,4.47,4.32
4.44,4.32,4.44,4.22
4.30,4.24,4.30,4.24
4.27,4.02,4.30,3.95
4.05,4.01,4.23,3.97
4.04,4.00,4.05,3.96
4.01,4.00,4.04,3.95
4.00,3.92,4.04,3.91
3.96,3.95,4.05,3.94
3.95,4.10,4.14,3.94
4.20,4.10,4.20,4.05
4.16,4.14,4.34,4.02
4.10,4.05,4.16,3.91
4.05,4.00,4.10,3.91
4.06,4.10,4.17,4.01
4.12,4.30,4.31,4.08
4.27,4.31,4.35,4.24
4.30,4.33,4.40,4.26
4.28,4.27,4.37,4.20
4.28,4.24,4.47,4.20
4.27,4.18,4.30,4.17
4.22,4.30,4.36,4.22
4.34,4.37,4.39,4.29
4.36,4.38,4.40,4.32
4.38,4.35,4.38,4.27
4.35,4.36,4.52,4.33
4.40,4.31,4.44,4.27
4.35,4.34,4.44,4.30
4.30,4.31,4.35,4.27
4.34,4.30,4.36,4.26
4.28,4.35,4.35,4.24
4.32,4.35,4.35,4.29
4.32,4.30,4.37,4.21
4.31,4.42,4.44,4.31
4.42,4.43,4.43,4.37
4.40,4.41,4.44,4.34
4.40,4.39,4.40,4.36
4.37,4.26,4.40,4.21
4.25,4.23,4.40,4.22
4.27,4.30,4.30,4.22
4.30,4.34,4.34,4.28
4.39,4.35,4.39,4.29
4.38,4.35,4.38,4.32
4.32,4.32,4.34,4.28
4.30,4.29,4.34,4.20
4.27,4.34,4.34,4.26
4.35,4.30,4.35,4.27
4.34,4.33,4.34,4.30
4.33,4.31,4.34,4.29
4.25,4.33,4.33,4.25
4.35,4.32,4.35,4.30
4.30,4.29,4.34,4.26
4.30,4.29,4.30,4.26
4.32,4.30,4.32,4.29
4.30,4.32,4.33,4.25
4.32,4.33,4.33,4.29
4.31,4.05,4.37,4.03
4.07,4.10,4.22,4.06
4.13,4.10,4.20,4.10
4.11,4.10,4.14,4.07
4.13,4.17,4.18,4.07
4.21,4.23,4.24,4.16
4.26,4.27,4.29,4.21
4.24,4.17,4.25,4.14
4.18,4.17,4.23,4.13
4.16,4.06,4.22,4.05
4.06,4.17,4.18,4.06
4.40,4.05,4.40,4.05
4.06,4.06,4.12,4.05
4.10,4.10,4.12,4.06
4.13,4.18,4.25,4.06
4.18,4.17,4.22,4.14
4.21,4.17,4.21,4.14
4.16,4.19,4.25,4.12
4.20,4.20,4.20,4.07
4.21,4.13,4.21,4.09
4.09,4.05,4.15,4.05
4.12,4.13,4.15,4.00
4.11,4.16,4.25,4.06
4.16,4.10,4.16,4.07
4.11,4.11,4.12,4.08
4.10,4.04,4.10,4.00
4.05,3.98,4.08,3.98
4.02,4.05,4.08,3.96
4.07,4.12,4.19,4.07
4.14,4.10,4.16,4.10
4.10,4.10,4.12,4.09
4.05,4.07,4.09,4.05
4.02,4.11,4.17,4.02
4.09,4.05,4.10,4.02
4.08,4.08,4.09,4.06
4.05,4.05,4.15,4.05
4.10,4.00,4.10,3.90
4.00,4.00,4.05,3.90
4.00,3.95,4.00,3.93
3.90,3.90,3.95,3.90
3.90,4.00,4.05,3.90
3.95,4.05,4.10,3.95
4.05,4.05,4.10,4.05
4.05,4.00,4.05,4.00
4.00,4.05,4.10,4.00
4.05,3.95,4.10,3.94
4.00,3.90,4.00,3.90
3.90,3.85,3.90,3.70
3.90,3.80,3.90,3.80
3.85,3.80,3.90,3.80
3.90,3.85,3.90,3.80
3.80,3.90,3.90,3.80
3.75,4.20,4.25,3.75
4.25,4.45,4.45,4.10
4.50,4.75,4.75,4.30
4.75,4.90,4.95,4.65
4.65,4.65,4.75,4.55
4.65,4.65,4.65,4.40
4.70,4.85,4.85,4.60
4.85,4.95,4.95,4.70
5.00,5.15,5.25,4.90
5.25,5.25,5.25,4.90
5.20,5.15,5.25,5.05
5.15,5.15,5.20,5.10
5.20,5.00,5.20,5.00
5.05,5.20,5.25,5.00
5.25,5.35,5.43,5.10
5.45,5.40,5.60,5.25
5.40,5.35,5.49,5.30
5.45,6.00,6.10,5.35
6.63,7.50,7.99,6.10
